scope,benchmark,model,metric,h,sample,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,1,full,89,12,2000,1509,78,89,0.04206946828335687,-0.020956777823578396,0.14079210733168418,0.1355,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,1,origins_2019_2021,35,12,2000,1509,24,35,-0.006876548116739694,-0.027163801846837855,0.012587754052717559,0.786,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,1,origins_2022_2023,24,12,2000,1509,13,24,0.16818821935143455,0.047592148810874674,0.3751396148544665,0.0055,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,1,origins_2024plus,30,12,2000,1509,19,30,-0.0017218467709926339,-0.007950610615669238,-0.0009432958054805787,0.9985,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,1,recent_targets,31,12,2000,1509,20,31,-0.00053113776355932,-0.007834077479943186,0.00023922917830473177,0.969,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,2,full,88,12,2000,1509,77,88,0.1949951607802012,-0.05780706558418,0.6232357355114804,0.096,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,2,origins_2019_2021,35,12,2000,1509,24,35,-0.03183726080810658,-0.07923463990483326,0.015999280597130638,0.91,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,2,origins_2022_2023,24,12,2000,1509,13,24,0.7681090003511151,0.2696577477588968,1.5170282385104006,0.0055,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,2,origins_2024plus,29,12,2000,1509,18,29,-0.00554268039604557,-0.03528295993786781,0.003991845992613154,0.923,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,2,recent_targets,31,12,2000,1509,20,31,-0.0005041074978434025,-0.034744695885477635,0.01233821748788719,0.837,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,3,full,87,12,2000,1509,76,87,0.4634541791579762,-0.11582531743086334,1.434351977429949,0.0915,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,3,origins_2019_2021,35,12,2000,1509,24,35,-0.08607663471060115,-0.15851907926622397,0.023007867340737356,0.9365,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,3,origins_2022_2023,24,12,2000,1509,13,24,1.820322686842613,0.43634620662729545,3.525971469465791,0.015,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,3,origins_2024plus,28,12,2000,1509,17,28,-0.012662452950276718,-0.0689986413815481,0.014814903545193261,0.89,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,3,recent_targets,31,12,2000,1509,20,31,-0.0037790773836545916,-0.06814513614722281,0.0366674635716946,0.7425,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,4,full,86,12,2000,1509,75,86,0.6631125579779916,-0.15780651718227032,2.0825645094853806,0.0905,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,4,origins_2019_2021,35,12,2000,1509,24,35,-0.13500457813531253,-0.22928148902342887,0.04609205112448973,0.911,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,4,origins_2022_2023,24,12,2000,1509,13,24,2.6084237104037302,0.2592740656354205,4.895959120324869,0.015,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,4,origins_2024plus,27,12,2000,1509,16,27,-0.031456623290603974,-0.1146210482033589,0.014598146938093115,0.9095,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,4,recent_targets,31,12,2000,1509,20,31,-0.0371501181878748,-0.10695440507279938,0.058770096687789694,0.739,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,5,full,85,12,2000,1509,74,85,0.8011020835993797,-0.22975639733218858,2.6427386692914783,0.1035,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,5,origins_2019_2021,35,12,2000,1509,24,35,-0.21894639821662049,-0.31636414421925874,0.03417132708796334,0.943,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,5,origins_2022_2023,24,12,2000,1509,13,24,3.221392856776495,-0.07756604640051175,5.934674748700185,0.0325,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,5,origins_2024plus,26,12,2000,1509,15,26,-0.059870289196418555,-0.18355193111992357,0.00994789594668069,0.931,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,5,recent_targets,31,12,2000,1509,20,31,-0.11765415280164768,-0.16935477671483504,0.05897287150991737,0.8045,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,6,full,84,12,2000,1509,73,84,0.8659432577061078,-0.36871800820471584,3.0315053543941417,0.143,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,6,origins_2019_2021,35,12,2000,1509,24,35,-0.35361504102585245,-0.4899043028796215,0.012644118125033854,0.9725,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,6,origins_2022_2023,24,12,2000,1509,13,24,3.635228723104858,-0.5788475391370326,6.903077846813301,0.098,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,6,origins_2024plus,25,12,2000,1509,14,25,-0.08518917085194788,-0.22383457476739038,0.015399428915743254,0.93,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,6,recent_targets,31,12,2000,1509,20,31,-0.17019283935469334,-0.2256251701688094,0.06561887187196448,0.823,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,7,full,83,12,2000,1509,72,83,0.782544367078228,-0.555455575516682,3.152525345085929,0.205,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,7,origins_2019_2021,35,12,2000,1509,24,35,-0.48684765653327844,-0.6684112934156257,-0.05789916271548222,0.997,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,7,origins_2022_2023,24,12,2000,1509,13,24,3.5386960274951043,-1.225074159446261,6.775569587282818,0.205,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,7,origins_2024plus,24,12,2000,1509,13,24,-0.12241059223853334,-0.2883876568036843,0.014198704783049588,0.9545,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,7,recent_targets,31,12,2000,1509,20,31,-0.2137324655115107,-0.284767994912716,0.055613349064556124,0.8765,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,8,full,82,12,2000,1509,71,82,0.6670398713416134,-0.8474531168653571,3.2070031307120495,0.2625,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,8,origins_2019_2021,35,12,2000,1509,24,35,-0.5840911192102917,-0.8138697839978529,-0.12884231846416663,1.0,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,8,origins_2022_2023,24,12,2000,1509,13,24,3.2787084392914436,-2.1533251524959494,7.0299450710316265,0.4385,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,8,origins_2024plus,23,12,2000,1509,12,23,-0.1542845182879199,-0.34032154822654137,0.04572051736568544,0.893,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,8,recent_targets,31,12,2000,1509,20,31,-0.30790035993904835,-0.3667173145908652,0.07516559235576212,0.8725,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,9,full,81,12,2000,1509,70,81,0.45560033159544916,-1.291242594494531,3.150420061184175,0.3315,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,9,origins_2019_2021,35,12,2000,1509,24,35,-0.7025061989230954,-1.0122611453895554,-0.17367164617615882,1.0,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,9,origins_2022_2023,24,12,2000,1509,13,24,2.7470761477417653,-3.119802250789681,6.548442887604932,0.6195,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,9,origins_2024plus,22,12,2000,1509,11,22,-0.20174926019375697,-0.3793271274324837,0.045290657872188014,0.916,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,9,recent_targets,31,12,2000,1509,20,31,-0.7289342441669536,-0.8738168565569755,0.07579127105598525,0.91,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,10,full,80,12,2000,1509,69,80,0.7221010786489692,-1.6501881329632249,4.485959207519889,0.3155,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,10,origins_2019_2021,35,12,2000,1509,24,35,-0.723756131776437,-1.1383978676074245,-0.16276303962340294,1.0,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,10,origins_2022_2023,24,12,2000,1509,13,24,3.6836092141815815,-4.034356164824125,8.466998522134594,0.607,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,10,origins_2024plus,21,12,2000,1509,10,21,-0.25271763029833927,-0.44194411564754743,0.045218345178110554,0.918,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,10,recent_targets,31,12,2000,1509,20,31,-1.3083092518333939,-1.6172418151461676,0.07625313881835341,0.9325,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,11,full,79,12,2000,1509,68,79,1.0781247818508797,-2.0458832049149294,5.954261582250833,0.2995,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,11,origins_2019_2021,35,12,2000,1509,24,35,-0.6588333955201435,-1.212288061420607,0.019370205586687513,0.9525,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,11,origins_2022_2023,24,12,2000,1509,13,24,4.750205990198187,-5.063072854151413,9.407389478546577,0.7105,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,11,origins_2024plus,20,12,2000,1509,9,20,-0.28869585776659923,-0.4781891707339877,0.007744418022247806,0.9685,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,11,recent_targets,31,12,2000,1509,20,31,-1.9509424231357304,-2.766549851961828,0.023286066737041197,0.9655,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,12,full,78,12,2000,1509,67,78,1.5121080471672603,-2.2311687291723685,7.467361006389977,0.2725,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,12,origins_2019_2021,35,12,2000,1509,24,35,-0.624659508869653,-1.3307172184020342,0.33515983442401576,0.6985,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,12,origins_2022_2023,24,12,2000,1509,13,24,6.096924231654207,-5.78773384320625,10.896935922422076,0.7105,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,12,origins_2024plus,19,12,2000,1509,8,19,-0.34308795106404233,-0.5213930684771152,-0.02165813725113926,0.9865,ok
paired_fast_CORE_PHASE_FIXED040_R29,STATE_FAST_R15,CORE_PHASE_FIXED040_R29,headline_yy,12,recent_targets,31,12,2000,1509,20,31,-2.634831307198298,-3.9813051499377075,-0.026078760154273746,0.981,ok
paired_fast_CORE_PHASE_FIXED060_R29,STATE_FAST_R15,CORE_PHASE_FIXED060_R29,headline_yy,1,full,89,12,2000,1509,78,89,0.025958968612374737,-0.019147194757780216,0.09727047973925515,0.169,ok
paired_fast_CORE_PHASE_FIXED060_R29,STATE_FAST_R15,CORE_PHASE_FIXED060_R29,headline_yy,1,origins_2019_2021,35,12,2000,1509,24,35,-0.005312961054539822,-0.023828844175363136,0.013122818099651863,0.7395,ok
paired_fast_CORE_PHASE_FIXED060_R29,STATE_FAST_R15,CORE_PHASE_FIXED060_R29,headline_yy,1,origins_2022_2023,24,12,2000,1509,13,24,0.10638789420177126,0.02839492578713212,0.2637115065824806,0.0055,ok
paired_fast_CORE_PHASE_FIXED060_R29,STATE_FAST_R15,CORE_PHASE_FIXED060_R29,headline_yy,1,origins_2024plus,30,12,2000,1509,19,30,-0.0019002539144088192,-0.007748837623023179,-0.0011900225393341464,0.999,ok
paired_fast_CORE_PHASE_FIXED060_R29,STATE_FAST_R15,CORE_PHASE_FIXED060_R29,headline_yy,1,recent_targets,31,12,2000,1509,20,31,-0.000703789837833047,-0.0077208861797782215,-4.6734635690773224e-05,0.9775,ok
paired_fast_CORE_PHASE_FIXED060_R29,STATE_FAST_R15,CORE_PHASE_FIXED060_R29,headline_yy,2,full,88,12,2000,1509,77,88,0.12077282903572216,-0.052196538557630914,0.40943537205764763,0.116,ok
paired_fast_CORE_PHASE_FIXED060_R29,STATE_FAST_R15,CORE_PHASE_FIXED060_R29,headline_yy,2,origins_2019_2021,35,12,2000,1509,24,35,-0.02668532675045749,-0.06697046001945857,0.019692584999906327,0.8925,ok
