model,clock,report_date,quarter,next_report,forecast,cnb_current,cnb_next,realised,threshold,deviation,call,forecast_available,next_report_available,next_forecast_available,target_still_future,revision_eligible,revision,revision_direction_agrees,revision_distance_gain,revision_confirmed,abs_error_gain,material_gain,material_loss,joint_success,episode_start,is_baseline
CNB_MOMENTUM,cutoff,2023-08-10,2025Q3,2023-11-09,,1.81543984,2.22360544,2.498824030135406,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False,True
CNB_MOMENTUM,cutoff,2023-11-09,2025Q3,2024-02-15,2.6317710400000003,2.22360544,2.10922648,2.498824030135406,0.3,0.40816560000000024,True,True,True,True,True,True,-0.11437896000000025,False,-0.11437896000000025,False,0.14227158027081188,False,False,False,True,True
CNB_MOMENTUM,cutoff,2024-02-15,2025Q3,2024-05-09,1.9948475199999995,2.10922648,1.8837879,2.498824030135406,0.3,-0.11437896000000025,False,True,True,True,True,True,-0.22543857999999983,True,0.00331934000000067,False,-0.11437896000000025,False,False,False,False,True
CNB_MOMENTUM,cutoff,2024-05-09,2025Q3,2024-08-08,1.6583493200000001,1.8837879,1.90212711,2.498824030135406,0.3,-0.22543857999999983,False,True,True,True,True,True,0.01833920999999994,False,-0.01833920999999994,False,-0.22543857999999983,False,True,False,False,True
CNB_MOMENTUM,cutoff,2024-08-08,2025Q3,2024-11-14,1.9204663199999998,1.90212711,2.63406164,2.498824030135406,0.3,0.01833920999999994,False,True,True,True,True,True,0.7319345300000002,True,-0.6952561100000003,False,0.01833920999999994,False,False,False,False,True
CNB_MOMENTUM,cutoff,2024-11-14,2025Q3,2025-02-13,3.3659961700000003,2.63406164,2.39037316,2.498824030135406,0.3,0.7319345300000002,True,True,True,True,True,True,-0.24368847999999987,False,-0.24368847999999987,False,-0.7319345300000002,False,True,False,True,True
CNB_MOMENTUM,cutoff,2025-02-13,2025Q3,2025-05-15,2.1466846800000003,2.39037316,2.47042847,2.498824030135406,0.3,-0.24368847999999987,False,True,True,True,True,True,0.08005530999999966,False,-0.08005530999999966,False,-0.24368847999999987,False,True,False,False,True
CNB_MOMENTUM,cutoff,2025-05-15,2025Q3,2025-08-14,2.5504837799999995,2.47042847,2.68603855284556,2.498824030135406,0.3,0.08005530999999966,False,True,True,True,False,False,,False,,False,-0.0232641897291872,False,False,False,False,True
CNB_MOMENTUM,cutoff,2025-08-14,2025Q3,2025-11-13,2.90164863569112,2.68603855284556,,2.498824030135406,0.3,0.21561008284556005,False,True,True,False,False,False,,False,,False,-0.21561008284556005,False,True,False,False,True
CNB_MOMENTUM,cutoff,2023-08-10,2025Q4,2023-11-09,,1.95397005,2.29729349,2.2333587331890636,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False,True
