sample,horizon,model,n,rmse,mae,bias,first_target,last_target,paper_rmse,difference_vs_paper
paper_window,1,AR3,1,3.608224830031759e-16,3.608224830031759e-16,3.608224830031759e-16,2011-01,2011-01,,
paper_window,1,AR3_DIRECT,1,3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16,2011-01,2011-01,,
paper_window,1,ARIMA313,1,0.09446094704576838,0.09446094704576838,0.09446094704576838,2011-01,2011-01,,
paper_window,1,QRF_MEAN,1,0.0018676465925279995,0.0018676465925279995,-0.0018676465925279995,2011-01,2011-01,,
paper_window,1,QRF_MEDIAN,1,0.0016811782060313918,0.0016811782060313918,0.0016811782060313918,2011-01,2011-01,,
paper_window,1,RW,1,0.094461103460488,0.094461103460488,0.094461103460488,2011-01,2011-01,,
paper_window,1,TVW1,1,0.0006165307664635633,0.0006165307664635633,0.0006165307664635633,2011-01,2011-01,,
paper_window,1,TVW2,1,0.000560173085006388,0.000560173085006388,0.000560173085006388,2011-01,2011-01,,
paper_window,1,TVW3,1,0.0003510278575837855,0.0003510278575837855,-0.0003510278575837855,2011-01,2011-01,,
common_targets,1,AR3,1,3.608224830031759e-16,3.608224830031759e-16,3.608224830031759e-16,2011-01,2011-01,,
common_targets,1,AR3_DIRECT,1,3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16,2011-01,2011-01,,
common_targets,1,ARIMA313,1,0.09446094704576838,0.09446094704576838,0.09446094704576838,2011-01,2011-01,,
common_targets,1,QRF_MEAN,1,0.0018676465925279995,0.0018676465925279995,-0.0018676465925279995,2011-01,2011-01,,
common_targets,1,QRF_MEDIAN,1,0.0016811782060313918,0.0016811782060313918,0.0016811782060313918,2011-01,2011-01,,
common_targets,1,RW,1,0.094461103460488,0.094461103460488,0.094461103460488,2011-01,2011-01,,
common_targets,1,TVW1,1,0.0006165307664635633,0.0006165307664635633,0.0006165307664635633,2011-01,2011-01,,
common_targets,1,TVW2,1,0.000560173085006388,0.000560173085006388,0.000560173085006388,2011-01,2011-01,,
common_targets,1,TVW3,1,0.0003510278575837855,0.0003510278575837855,-0.0003510278575837855,2011-01,2011-01,,
