edge,horizon,quantile,value
2009-12,1,0.05,0.11627213867115532
2009-12,1,0.1,0.11716631775982776
2009-12,1,0.25,0.11984885502584505
2009-12,1,0.3333333333333333,0.12133915350696577
2009-12,1,0.5,0.1243197504692072
2009-12,1,0.6666666666666666,0.17496511532879155
2009-12,1,0.75,0.20028779775858374
2009-12,1,0.9,0.2458686261322097
2009-12,1,0.95,0.26106223559008496
2010-01,1,0.05,0.10202137021157617
2010-01,1,0.1,0.10284590283243855
2010-01,1,0.25,0.1053195006950257
2010-01,1,0.3333333333333333,0.10669372172979634
2010-01,1,0.5,0.1094421637993376
2010-01,1,0.6666666666666666,0.14462401618832346
2010-01,1,0.75,0.16221494238281642
2010-01,1,0.9,0.1938786095329037
2010-01,1,0.95,0.20443316524959942
2010-02,1,0.05,0.11587419888236455
2010-02,1,0.1,0.1223062339653915
2010-02,1,0.25,0.14160233921447235
2010-02,1,0.3333333333333333,0.15232239768618394
2010-02,1,0.5,0.1737625146296071
2010-02,1,0.6666666666666666,0.17868218262696517
2010-02,1,0.75,0.1811420166256442
2010-02,1,0.9,0.18556971782326645
2010-02,1,0.95,0.18704561822247387
2010-03,1,0.05,0.21785059642214394
2010-03,1,0.1,0.22071347187799267
2010-03,1,0.25,0.22930209824553885
2010-03,1,0.3333333333333333,0.23407355733862006
2010-03,1,0.5,0.2436164755247825
2010-03,1,0.6666666666666666,0.25950915870744257
2010-03,1,0.75,0.26745550029877263
2010-03,1,0.9,0.28175891516316665
2010-03,1,0.95,0.2865267201179647
2010-04,1,0.05,0.2913473149468551
2010-04,1,0.1,0.2917648872111421
2010-04,1,0.25,0.2930176040040028
2010-04,1,0.3333333333333333,0.2937135577778143
2010-04,1,0.5,0.2951054653254374
2010-04,1,0.6666666666666666,0.2962912299516411
2010-04,1,0.75,0.296884112264743
2010-04,1,0.9,0.2979513004283263
2010-04,1,0.95,0.2983070298161874
2010-05,1,0.05,0.21365981467469053
2010-05,1,0.1,0.21496231707485863
2010-05,1,0.25,0.218869824275363
2010-05,1,0.3333333333333333,0.22104066160897654
2010-05,1,0.5,0.2253823362762036
2010-05,1,0.6666666666666666,0.2301190625235302
2010-05,1,0.75,0.2324874256471935
2010-05,1,0.9,0.23675047926978746
2010-05,1,0.95,0.23817149714398542
2010-06,1,0.05,0.12644756431339277
2010-06,1,0.1,0.12857537815757836
2010-06,1,0.25,0.1349588196901351
2010-06,1,0.3333333333333333,0.13850517609711108
2010-06,1,0.5,0.145597888911063
2010-06,1,0.6666666666666666,0.14892817031712505
2010-06,1,0.75,0.15059331102015605
2010-06,1,0.9,0.15359056428561188
2010-06,1,0.95,0.15458964870743047
2010-07,1,0.05,0.10184256936160181
2010-07,1,0.1,0.10248830113248984
2010-07,1,0.25,0.10442549644515389
2010-07,1,0.3333333333333333,0.1055017160633006
2010-07,1,0.5,0.107654155299594
2010-07,1,0.6666666666666666,0.14343201052182775
2010-07,1,0.75,0.1613209381329446
2010-07,1,0.9,0.19352100783295498
2010-07,1,0.95,0.20425436439962508
2010-08,1,0.05,0.1463427081999565
2010-08,1,0.1,0.1463427081999565
2010-08,1,0.25,0.1463427081999565
2010-08,1,0.3333333333333333,0.1463427081999565
2010-08,1,0.5,0.1463427081999565
2010-08,1,0.6666666666666666,0.14684343873040728
2010-08,1,0.75,0.14709380399563265
2010-08,1,0.9,0.14754446147303835
2010-08,1,0.95,0.14769468063217356
2010-09,1,0.05,0.2436164755247825
2010-09,1,0.1,0.2436164755247825
2010-09,1,0.25,0.2436164755247825
2010-09,1,0.3333333333333333,0.2436164755247825
2010-09,1,0.5,0.2436164755247825
2010-09,1,0.6666666666666666,0.2514186228779675
2010-09,1,0.75,0.25531969655456
2010-09,1,0.9,0.2623416291724265
2010-09,1,0.95,0.264682273378382
2010-10,1,0.05,0.292668619358116
2010-10,1,0.1,0.293334634896553
2010-10,1,0.25,0.29533268151186376
2010-10,1,0.3333333333333333,0.2964427074092587
2010-10,1,0.5,0.2986627592040485
2010-10,1,0.6666666666666666,0.298795417992528
2010-10,1,0.75,0.29886174738676774
2010-10,1,0.9,0.2989811402963993
2010-10,1,0.95,0.29902093793294315
2010-11,1,0.05,0.2526254411102695
2010-11,1,0.1,0.25385303662178554
2010-11,1,0.25,0.2575358231563336
2010-11,1,0.3333333333333333,0.259581815675527
2010-11,1,0.5,0.2636738007139138
2010-11,1,0.6666666666666666,0.27001015645894594
2010-11,1,0.75,0.27317833433146205
2010-11,1,0.9,0.278881054501991
2010-11,1,0.95,0.28078196122550064
2010-12,1,0.05,0.15841545353432424
2010-12,1,0.1,0.1596491740182636
2010-12,1,0.25,0.1633503354700816
2010-12,1,0.3333333333333333,0.16540653627664717
2010-12,1,0.5,0.1695189378897783
2010-12,1,0.6666666666666666,0.17008251470435
2010-12,1,0.75,0.1703643031116359
2010-12,1,0.9,0.17087152224475044
2010-12,1,0.95,0.17104059528912197
