edge,horizon,scheme,quantile,weight
2009-12,1,TVW1,0.25,0.26666666666666666
2009-12,1,TVW1,0.5,0.4666666666666667
2009-12,1,TVW1,0.75,0.26666666666666666
2009-12,1,TVW2,0.3333333333333333,0.30000000000000004
2009-12,1,TVW2,0.5,0.4
2009-12,1,TVW2,0.6666666666666666,0.30000000000000004
2009-12,1,TVW3,0.1,0.06666666666666667
2009-12,1,TVW3,0.25,0.23888888888888887
2009-12,1,TVW3,0.5,0.3888888888888889
2009-12,1,TVW3,0.75,0.23888888888888887
2009-12,1,TVW3,0.9,0.06666666666666667
2010-01,1,TVW1,0.25,0.26666666666666666
2010-01,1,TVW1,0.5,0.4666666666666667
2010-01,1,TVW1,0.75,0.26666666666666666
2010-01,1,TVW2,0.3333333333333333,0.30000000000000004
2010-01,1,TVW2,0.5,0.4
2010-01,1,TVW2,0.6666666666666666,0.30000000000000004
2010-01,1,TVW3,0.1,0.06666666666666667
2010-01,1,TVW3,0.25,0.23888888888888887
2010-01,1,TVW3,0.5,0.3888888888888889
2010-01,1,TVW3,0.75,0.23888888888888887
2010-01,1,TVW3,0.9,0.06666666666666667
2010-02,1,TVW1,0.25,0.26666666666666666
2010-02,1,TVW1,0.5,0.4666666666666667
2010-02,1,TVW1,0.75,0.26666666666666666
2010-02,1,TVW2,0.3333333333333333,0.30000000000000004
2010-02,1,TVW2,0.5,0.4
2010-02,1,TVW2,0.6666666666666666,0.30000000000000004
2010-02,1,TVW3,0.1,0.06666666666666667
2010-02,1,TVW3,0.25,0.23888888888888887
2010-02,1,TVW3,0.5,0.3888888888888889
2010-02,1,TVW3,0.75,0.23888888888888887
2010-02,1,TVW3,0.9,0.06666666666666667
2010-03,1,TVW1,0.25,0.26666666666666666
2010-03,1,TVW1,0.5,0.4666666666666667
2010-03,1,TVW1,0.75,0.26666666666666666
2010-03,1,TVW2,0.3333333333333333,0.30000000000000004
2010-03,1,TVW2,0.5,0.4
2010-03,1,TVW2,0.6666666666666666,0.30000000000000004
2010-03,1,TVW3,0.1,0.06666666666666667
2010-03,1,TVW3,0.25,0.23888888888888887
2010-03,1,TVW3,0.5,0.3888888888888889
2010-03,1,TVW3,0.75,0.23888888888888887
2010-03,1,TVW3,0.9,0.06666666666666667
2010-04,1,TVW1,0.25,0.26666666666666666
2010-04,1,TVW1,0.5,0.4666666666666667
2010-04,1,TVW1,0.75,0.26666666666666666
2010-04,1,TVW2,0.3333333333333333,0.30000000000000004
2010-04,1,TVW2,0.5,0.4
2010-04,1,TVW2,0.6666666666666666,0.30000000000000004
2010-04,1,TVW3,0.1,0.06666666666666667
2010-04,1,TVW3,0.25,0.23888888888888887
2010-04,1,TVW3,0.5,0.3888888888888889
2010-04,1,TVW3,0.75,0.23888888888888887
2010-04,1,TVW3,0.9,0.06666666666666667
2010-05,1,TVW1,0.25,0.26666666666666666
2010-05,1,TVW1,0.5,0.4666666666666667
2010-05,1,TVW1,0.75,0.26666666666666666
2010-05,1,TVW2,0.3333333333333333,0.30000000000000004
2010-05,1,TVW2,0.5,0.4
2010-05,1,TVW2,0.6666666666666666,0.30000000000000004
2010-05,1,TVW3,0.1,0.06666666666666667
2010-05,1,TVW3,0.25,0.23888888888888887
2010-05,1,TVW3,0.5,0.3888888888888889
2010-05,1,TVW3,0.75,0.23888888888888887
2010-05,1,TVW3,0.9,0.06666666666666667
2010-06,1,TVW1,0.25,0.26666666666666666
2010-06,1,TVW1,0.5,0.4666666666666667
2010-06,1,TVW1,0.75,0.26666666666666666
2010-06,1,TVW2,0.3333333333333333,0.30000000000000004
2010-06,1,TVW2,0.5,0.4
2010-06,1,TVW2,0.6666666666666666,0.30000000000000004
2010-06,1,TVW3,0.1,0.06666666666666667
2010-06,1,TVW3,0.25,0.23888888888888887
2010-06,1,TVW3,0.5,0.3888888888888889
2010-06,1,TVW3,0.75,0.23888888888888887
2010-06,1,TVW3,0.9,0.06666666666666667
2010-07,1,TVW1,0.25,0.26666666666666666
2010-07,1,TVW1,0.5,0.4666666666666667
2010-07,1,TVW1,0.75,0.26666666666666666
2010-07,1,TVW2,0.3333333333333333,0.30000000000000004
2010-07,1,TVW2,0.5,0.4
2010-07,1,TVW2,0.6666666666666666,0.30000000000000004
2010-07,1,TVW3,0.1,0.06666666666666667
2010-07,1,TVW3,0.25,0.23888888888888887
2010-07,1,TVW3,0.5,0.3888888888888889
2010-07,1,TVW3,0.75,0.23888888888888887
2010-07,1,TVW3,0.9,0.06666666666666667
2010-08,1,TVW1,0.25,0.26666666666666666
2010-08,1,TVW1,0.5,0.4666666666666667
2010-08,1,TVW1,0.75,0.26666666666666666
2010-08,1,TVW2,0.3333333333333333,0.30000000000000004
2010-08,1,TVW2,0.5,0.4
2010-08,1,TVW2,0.6666666666666666,0.30000000000000004
2010-08,1,TVW3,0.1,0.06666666666666667
2010-08,1,TVW3,0.25,0.23888888888888887
2010-08,1,TVW3,0.5,0.3888888888888889
2010-08,1,TVW3,0.75,0.23888888888888887
2010-08,1,TVW3,0.9,0.06666666666666667
2010-09,1,TVW1,0.25,0.26666666666666666
2010-09,1,TVW1,0.5,0.4666666666666667
2010-09,1,TVW1,0.75,0.26666666666666666
2010-09,1,TVW2,0.3333333333333333,0.30000000000000004
2010-09,1,TVW2,0.5,0.4
2010-09,1,TVW2,0.6666666666666666,0.30000000000000004
2010-09,1,TVW3,0.1,0.06666666666666667
2010-09,1,TVW3,0.25,0.23888888888888887
2010-09,1,TVW3,0.5,0.3888888888888889
2010-09,1,TVW3,0.75,0.23888888888888887
2010-09,1,TVW3,0.9,0.06666666666666667
2010-10,1,TVW1,0.25,0.26666666666666666
2010-10,1,TVW1,0.5,0.4666666666666667
2010-10,1,TVW1,0.75,0.26666666666666666
2010-10,1,TVW2,0.3333333333333333,0.30000000000000004
2010-10,1,TVW2,0.5,0.4
2010-10,1,TVW2,0.6666666666666666,0.30000000000000004
2010-10,1,TVW3,0.1,0.06666666666666667
2010-10,1,TVW3,0.25,0.23888888888888887
2010-10,1,TVW3,0.5,0.3888888888888889
2010-10,1,TVW3,0.75,0.23888888888888887
2010-10,1,TVW3,0.9,0.06666666666666667
2010-11,1,TVW1,0.25,0.26666666666666666
2010-11,1,TVW1,0.5,0.4666666666666667
2010-11,1,TVW1,0.75,0.26666666666666666
2010-11,1,TVW2,0.3333333333333333,0.30000000000000004
2010-11,1,TVW2,0.5,0.4
2010-11,1,TVW2,0.6666666666666666,0.30000000000000004
2010-11,1,TVW3,0.1,0.06666666666666667
2010-11,1,TVW3,0.25,0.23888888888888887
2010-11,1,TVW3,0.5,0.3888888888888889
2010-11,1,TVW3,0.75,0.23888888888888887
2010-11,1,TVW3,0.9,0.06666666666666667
2010-12,1,TVW1,0.25,0.2
2010-12,1,TVW1,0.5,0.5999999999999999
2010-12,1,TVW1,0.75,0.2000000000000002
2010-12,1,TVW2,0.3333333333333333,0.29999999999999993
2010-12,1,TVW2,0.5,0.5
2010-12,1,TVW2,0.6666666666666666,0.2
2010-12,1,TVW3,0.1,1.249000902703301e-16
2010-12,1,TVW3,0.25,0.35
2010-12,1,TVW3,0.5,0.5
2010-12,1,TVW3,0.75,0.15
2010-12,1,TVW3,0.9,4.3543841382869044e-17
