period,BASE_RIDGE,RESIDUAL_QRF,PAST_FULL,PAST_HALF,SCENARIO_RIDGE,SCENARIO_PAST_FULL,SCENARIO_PAST_HALF
2019-02,0.29732246547232305,0.376015751426099,0.38449565066039765,0.34090905806636035,0.29732246547232305,0.38449565066039765,0.34090905806636035
2019-03,0.08972438925692977,0.09335176186853694,0.0729409596473555,0.0813326744521427,0.08972438925692977,0.0729409596473555,0.0813326744521427
2019-04,0.4053450402128083,0.4594422172862088,0.451183232533317,0.42826413637306265,0.4053450402128083,0.451183232533317,0.42826413637306265
2019-05,0.23176081045997152,0.2595397185706566,0.24181253307283976,0.23678667176640567,0.23176081045997152,0.24181253307283976,0.23678667176640567
2019-06,0.12439473425443574,0.10203819363117779,0.017295809677136093,0.07084527196578591,0.12439473425443574,0.017295809677136093,0.07084527196578591
2019-07,0.3996904165095584,0.4037889818444767,0.4213756776920319,0.41053304710079513,0.3996904165095584,0.4213756776920319,0.41053304710079513
2019-08,-0.00484372010939009,0.03392604559506201,0.035650427524826715,0.015403353707718288,-0.00484372010939009,0.035650427524826715,0.015403353707718288
2019-09,-0.2840616666521163,-0.24098194458586517,-0.2487817225799718,-0.26642169461604404,-0.2840616666521163,-0.2487817225799718,-0.26642169461604404
2019-10,0.28164471424419724,0.30442234195807427,0.38661133612569487,0.3341280251849461,0.28164471424419724,0.38661133612569487,0.3341280251849461
2019-11,0.17143070032506388,0.1804368833683978,0.23765730465686505,0.20454400249096444,0.17143070032506388,0.23765730465686505,0.20454400249096444
2019-12,0.014755583389678494,0.07446519619108005,0.03880469376410841,0.02678013857689345,0.014755583389678494,0.03880469376410841,0.02678013857689345
2020-01,0.8599023280541164,0.9159606356289273,0.9165172786526022,0.8882098033533593,0.8599023280541164,0.9165172786526022,0.8882098033533593
2020-02,0.2782511842748536,0.30147321953058326,0.36553112078035227,0.3218911525276029,0.2782511842748536,0.36553112078035227,0.3218911525276029
2020-03,-0.45128052379234124,-0.44867708462757516,-0.3544474025298239,-0.4028639631610826,-0.45128052379234124,-0.3544474025298239,-0.4028639631610826
2020-04,-0.5016015733559598,-0.5068198797109107,-0.4015036530085845,-0.4515526131822722,-0.5016015733559598,-0.4015036530085845,-0.4515526131822722
2020-05,0.323148411119302,0.3102305053013421,0.4485323864568274,0.3858403987880647,0.323148411119302,0.4485323864568274,0.3858403987880647
2020-06,0.2615040406606548,0.31104407977730414,0.43928732405464693,0.35039568235765084,0.2615040406606548,0.43928732405464693,0.35039568235765084
2020-07,0.3963232972020857,0.44781968727865085,0.5407239237170833,0.46852361045958446,0.3963232972020857,0.5407239237170833,0.46852361045958446
2020-08,-0.007812336066824611,0.015331457509717641,0.13974233681085071,0.06596500037201306,-0.007812336066824611,0.13974233681085071,0.06596500037201306
2020-09,-0.3950555326466351,-0.3978242286294773,-0.3552439879546541,-0.3751497603006446,-0.3950555326466351,-0.3552439879546541,-0.3751497603006446
2020-10,0.2082735452626436,0.26108809774344716,0.40590155329114813,0.30708754927689585,0.2082735452626436,0.40590155329114813,0.30708754927689585
2020-11,0.17376266856474512,0.2265083166616486,0.29370852695148003,0.23373559775811256,0.17376266856474512,0.29370852695148003,0.23373559775811256
2020-12,0.20253479660803778,0.24052115458523254,0.23930714367917807,0.22092097014360793,0.20253479660803778,0.23930714367917807,0.22092097014360793
2021-01,0.8313239218992204,0.8981669938572184,0.9883777366979442,0.9098508292985824,0.8313239218992204,0.9883777366979442,0.9098508292985824
2021-02,0.45387056230545186,0.5451259066271326,0.6720006300591934,0.5629355961823226,0.45387056230545186,0.6720006300591934,0.5629355961823226
2021-03,0.1431131007811195,0.16332222705275368,0.11316655296867137,0.12813982687489545,0.1431131007811195,0.11316655296867137,0.12813982687489545
2021-04,0.2779458683046416,0.2730771983576535,0.3240530135494231,0.3009994409270323,0.2779458683046416,0.3240530135494231,0.3009994409270323
2021-05,0.5815458535616681,0.6283784968510241,0.6179879468964908,0.5997669002290794,0.5815458535616681,0.6179879468964908,0.5997669002290794
2021-06,0.3455397856860105,0.33883242058210106,0.3386374434389128,0.3420886145624616,0.3455397856860105,0.3386374434389128,0.3420886145624616
2021-07,0.5910926536390128,0.6729281159187026,0.7190394550842414,0.655066054361627,0.5910926536390128,0.7190394550842414,0.655066054361627
2021-08,0.13868091141218905,0.0866971582665968,0.05543321171143423,0.09705706156181165,0.13868091141218905,0.05543321171143423,0.09705706156181165
2021-09,-0.15342445173869887,-0.05988220537830296,0.012862945174354441,-0.0702807532821722,-0.15342445173869887,0.012862945174354441,-0.0702807532821722
