origin,target,h,model,pressure_family,core_mm_forecast,pressure_mm_forecast,statistical_remainder_forecast,definition,core_mm_actual,pressure_mm_actual,statistical_remainder_actual
2019-02,2019-04,2,MONTHLY_DOMESTIC_CORE_R17,domestic,0.5585160304263374,0.39152629612575807,0.16698973430057928,Statistical difference; not an uncovered core component,0.4,0.2715030685521296,0.12849693144787044
2019-02,2019-05,3,MONTHLY_DOMESTIC_CORE_R17,domestic,0.21249955152845412,0.6258443453504269,-0.41334479382197276,Statistical difference; not an uncovered core component,0.1,0.29322965252765076,-0.19322965252765076
2019-02,2019-06,4,MONTHLY_DOMESTIC_CORE_R17,domestic,0.3096881171963945,0.829191714644383,-0.5195035974479885,Statistical difference; not an uncovered core component,0.3,1.0017777406823867,-0.7017777406823866
2019-02,2019-07,5,MONTHLY_DOMESTIC_CORE_R17,domestic,0.5673380766487851,1.9950032981573471,-1.427665221508562,Statistical difference; not an uncovered core component,1.0,2.5004230778327496,-1.5004230778327496
2019-02,2019-08,6,MONTHLY_DOMESTIC_CORE_R17,domestic,0.224012697425426,0.939913005522858,-0.715900308097432,Statistical difference; not an uncovered core component,0.2,0.5928551557428805,-0.3928551557428805
2019-02,2019-09,7,MONTHLY_DOMESTIC_CORE_R17,domestic,-0.34081551097108503,-0.9209657296361414,0.5801502186650564,Statistical difference; not an uncovered core component,-0.9,-1.8000364743388608,0.9000364743388608
2019-02,2019-10,8,MONTHLY_DOMESTIC_CORE_R17,domestic,0.5208216340814804,0.43762955262055614,0.08319208146092427,Statistical difference; not an uncovered core component,0.6,0.32536972586285523,0.27463027413714475
2019-02,2019-11,9,MONTHLY_DOMESTIC_CORE_R17,domestic,0.11469216574984452,0.08917452576558368,0.025517639984260834,Statistical difference; not an uncovered core component,0.0,0.25235423080188474,-0.25235423080188474
2019-02,2019-12,10,MONTHLY_DOMESTIC_CORE_R17,domestic,0.18984892926841582,0.5638466487212761,-0.3739977194528603,Statistical difference; not an uncovered core component,0.1,0.2868928212564511,-0.1868928212564511
2019-02,2020-01,11,MONTHLY_DOMESTIC_CORE_R17,domestic,0.38584177361331706,1.141655490374621,-0.7558137167613039,Statistical difference; not an uncovered core component,0.8,1.376069203580964,-0.576069203580964
2019-02,2020-02,12,MONTHLY_DOMESTIC_CORE_R17,domestic,0.35293221936071306,0.8091004885940574,-0.4561682692333443,Statistical difference; not an uncovered core component,0.7,0.609001605471797,0.09099839452820291
2019-02,2019-03,1,MONTHLY_IMPORTED_CORE_R17,imported,0.15192176340527339,-0.2153317592139695,0.3672535226192429,Statistical difference; not an uncovered core component,-0.1,-0.678834986678668,0.5788349866786681
2019-02,2019-04,2,MONTHLY_IMPORTED_CORE_R17,imported,0.5612802445575417,0.2540090986551257,0.30727114590241594,Statistical difference; not an uncovered core component,0.4,0.2715030685521296,0.12849693144787044
2019-02,2019-05,3,MONTHLY_IMPORTED_CORE_R17,imported,0.21839922057393443,0.46107274176291674,-0.2426735211889823,Statistical difference; not an uncovered core component,0.1,0.29322965252765076,-0.19322965252765076
2019-02,2019-06,4,MONTHLY_IMPORTED_CORE_R17,imported,0.3113331457415973,0.5038120607107414,-0.19247891496914404,Statistical difference; not an uncovered core component,0.3,1.0017777406823867,-0.7017777406823866
2019-02,2019-07,5,MONTHLY_IMPORTED_CORE_R17,imported,0.5926993574536912,1.5898534925187695,-0.9971541350650783,Statistical difference; not an uncovered core component,1.0,2.5004230778327496,-1.5004230778327496
2019-02,2019-08,6,MONTHLY_IMPORTED_CORE_R17,imported,0.224012697425426,0.5598772262614288,-0.33586452883600276,Statistical difference; not an uncovered core component,0.2,0.5928551557428805,-0.3928551557428805
2019-02,2019-09,7,MONTHLY_IMPORTED_CORE_R17,imported,-0.34081551097108503,-1.036037802164755,0.6952222911936699,Statistical difference; not an uncovered core component,-0.9,-1.8000364743388608,0.9000364743388608
2019-02,2019-10,8,MONTHLY_IMPORTED_CORE_R17,imported,0.5208216340814804,0.45767797601924554,0.06314365806223488,Statistical difference; not an uncovered core component,0.6,0.32536972586285523,0.27463027413714475
2019-02,2019-11,9,MONTHLY_IMPORTED_CORE_R17,imported,0.11469216574984452,0.18371371595280273,-0.0690215502029582,Statistical difference; not an uncovered core component,0.0,0.25235423080188474,-0.25235423080188474
2019-02,2019-12,10,MONTHLY_IMPORTED_CORE_R17,imported,0.18984892926841582,0.6483498835452943,-0.45850095427687854,Statistical difference; not an uncovered core component,0.1,0.2868928212564511,-0.1868928212564511
2019-02,2020-01,11,MONTHLY_IMPORTED_CORE_R17,imported,0.38584177361331706,1.206140129292318,-0.8202983556790009,Statistical difference; not an uncovered core component,0.8,1.376069203580964,-0.576069203580964
2019-02,2020-02,12,MONTHLY_IMPORTED_CORE_R17,imported,0.35293221936071306,0.7302811770308084,-0.37734895767009535,Statistical difference; not an uncovered core component,0.7,0.609001605471797,0.09099839452820291
2019-02,2019-03,1,MONTHLY_BOTH_CORE_R17,both,0.14876260993648877,-0.10249824205846647,0.25126085199495524,Statistical difference; not an uncovered core component,-0.1,-0.678834986678668,0.5788349866786681
2019-02,2019-04,2,MONTHLY_BOTH_CORE_R17,both,0.5614607016983507,0.26742539628158235,0.29403530541676837,Statistical difference; not an uncovered core component,0.4,0.2715030685521296,0.12849693144787044
2019-02,2019-05,3,MONTHLY_BOTH_CORE_R17,both,0.2151368764058514,0.5364077754259128,-0.32127089902006134,Statistical difference; not an uncovered core component,0.1,0.29322965252765076,-0.19322965252765076
2019-02,2019-06,4,MONTHLY_BOTH_CORE_R17,both,0.3086295449511373,0.6458499192276035,-0.3372203742764662,Statistical difference; not an uncovered core component,0.3,1.0017777406823867,-0.7017777406823866
2019-02,2019-07,5,MONTHLY_BOTH_CORE_R17,both,0.5715813390989583,1.9698213418882369,-1.3982400027892785,Statistical difference; not an uncovered core component,1.0,2.5004230778327496,-1.5004230778327496
2019-02,2019-08,6,MONTHLY_BOTH_CORE_R17,both,0.224012697425426,0.8393113409536811,-0.615298643528255,Statistical difference; not an uncovered core component,0.2,0.5928551557428805,-0.3928551557428805
2019-02,2019-09,7,MONTHLY_BOTH_CORE_R17,both,-0.34081551097108503,-0.8697802178380472,0.5289647068669621,Statistical difference; not an uncovered core component,-0.9,-1.8000364743388608,0.9000364743388608
2019-02,2019-10,8,MONTHLY_BOTH_CORE_R17,both,0.5208216340814804,0.603866229540832,-0.08304459545935161,Statistical difference; not an uncovered core component,0.6,0.32536972586285523,0.27463027413714475
2019-02,2019-11,9,MONTHLY_BOTH_CORE_R17,both,0.11469216574984452,0.36155945711319537,-0.24686729136335084,Statistical difference; not an uncovered core component,0.0,0.25235423080188474,-0.25235423080188474
2019-02,2019-12,10,MONTHLY_BOTH_CORE_R17,both,0.18984892926841582,0.8420237431535897,-0.652174813885174,Statistical difference; not an uncovered core component,0.1,0.2868928212564511,-0.1868928212564511
2019-02,2020-01,11,MONTHLY_BOTH_CORE_R17,both,0.38584177361331706,1.38484402413208,-0.999002250518763,Statistical difference; not an uncovered core component,0.8,1.376069203580964,-0.576069203580964
2019-02,2020-02,12,MONTHLY_BOTH_CORE_R17,both,0.35293221936071306,0.9367668166047447,-0.5838345972440316,Statistical difference; not an uncovered core component,0.7,0.609001605471797,0.09099839452820291
2019-03,2019-04,1,MONTHLY_OWN_CORE_R17,persistence,0.4992165658887883,0.22504776267283175,0.2741688032159566,Statistical difference; not an uncovered core component,0.4,0.2715030685521296,0.12849693144787044
2019-03,2019-05,2,MONTHLY_OWN_CORE_R17,persistence,0.197611932006273,0.43679171068964845,-0.23917977868337545,Statistical difference; not an uncovered core component,0.1,0.29322965252765076,-0.19322965252765076
2019-03,2019-06,3,MONTHLY_OWN_CORE_R17,persistence,0.2862288736460529,0.5504981441699033,-0.2642692705238504,Statistical difference; not an uncovered core component,0.3,1.0017777406823867,-0.7017777406823866
2019-03,2019-07,4,MONTHLY_OWN_CORE_R17,persistence,0.541049229340125,1.6852528514808678,-1.1442036221407428,Statistical difference; not an uncovered core component,1.0,2.5004230778327496,-1.5004230778327496
2019-03,2019-08,5,MONTHLY_OWN_CORE_R17,persistence,0.2170749716226981,0.5627620035563236,-0.3456870319336255,Statistical difference; not an uncovered core component,0.2,0.5928551557428805,-0.3928551557428805
2019-03,2019-09,6,MONTHLY_OWN_CORE_R17,persistence,-0.29631200589688617,-1.0680983406515914,0.7717863347547052,Statistical difference; not an uncovered core component,-0.9,-1.8000364743388608,0.9000364743388608
2019-03,2019-10,7,MONTHLY_OWN_CORE_R17,persistence,0.45759668940161813,0.32738352068141574,0.1302131687202024,Statistical difference; not an uncovered core component,0.6,0.32536972586285523,0.27463027413714475
2019-03,2019-11,8,MONTHLY_OWN_CORE_R17,persistence,0.05294058830244724,0.08295053278985412,-0.030009944487406882,Statistical difference; not an uncovered core component,0.0,0.25235423080188474,-0.25235423080188474
2019-03,2019-12,9,MONTHLY_OWN_CORE_R17,persistence,0.243465753302946,0.4788882037916979,-0.23542245048875188,Statistical difference; not an uncovered core component,0.1,0.2868928212564511,-0.1868928212564511
2019-03,2020-01,10,MONTHLY_OWN_CORE_R17,persistence,0.3828680490784754,1.1267922608066638,-0.7439242117281885,Statistical difference; not an uncovered core component,0.8,1.376069203580964,-0.576069203580964
2019-03,2020-02,11,MONTHLY_OWN_CORE_R17,persistence,0.3583800175729979,0.5887244712493341,-0.2303444536763362,Statistical difference; not an uncovered core component,0.7,0.609001605471797,0.09099839452820291
2019-03,2020-03,12,MONTHLY_OWN_CORE_R17,persistence,0.14039231569862076,-0.25032149571365625,0.390713811412277,Statistical difference; not an uncovered core component,-0.3,-0.7742356496371852,0.4742356496371852
2019-03,2019-04,1,MONTHLY_AR_CORE_R17,ar,0.5019144428498751,0.1831535623439895,0.3187608805058856,Statistical difference; not an uncovered core component,0.4,0.2715030685521296,0.12849693144787044
2019-03,2019-05,2,MONTHLY_AR_CORE_R17,ar,0.19883271197193714,0.4205513490437987,-0.22171863707186157,Statistical difference; not an uncovered core component,0.1,0.29322965252765076,-0.19322965252765076
2019-03,2019-06,3,MONTHLY_AR_CORE_R17,ar,0.2881487179333657,0.48345239883000174,-0.19530368089663602,Statistical difference; not an uncovered core component,0.3,1.0017777406823867,-0.7017777406823866
2019-03,2019-07,4,MONTHLY_AR_CORE_R17,ar,0.5439886079541706,1.597557892763591,-1.0535692848094205,Statistical difference; not an uncovered core component,1.0,2.5004230778327496,-1.5004230778327496
2019-03,2019-08,5,MONTHLY_AR_CORE_R17,ar,0.21789846178463654,0.48746617592285824,-0.26956771413822167,Statistical difference; not an uncovered core component,0.2,0.5928551557428805,-0.3928551557428805
2019-03,2019-09,6,MONTHLY_AR_CORE_R17,ar,-0.3084174641782427,-1.1179300759123154,0.8095126117340727,Statistical difference; not an uncovered core component,-0.9,-1.8000364743388608,0.9000364743388608
2019-03,2019-10,7,MONTHLY_AR_CORE_R17,ar,0.45759668940161813,0.2618210823813051,0.19577560702031305,Statistical difference; not an uncovered core component,0.6,0.32536972586285523,0.27463027413714475
2019-03,2019-11,8,MONTHLY_AR_CORE_R17,ar,0.05294058830244724,-0.0018364763900554902,0.05477706469250273,Statistical difference; not an uncovered core component,0.0,0.25235423080188474,-0.25235423080188474
2019-03,2019-12,9,MONTHLY_AR_CORE_R17,ar,0.243465753302946,0.40727186174717683,-0.16380610844423082,Statistical difference; not an uncovered core component,0.1,0.2868928212564511,-0.1868928212564511
2019-03,2020-01,10,MONTHLY_AR_CORE_R17,ar,0.3828680490784754,1.0446711796476047,-0.6618031305691293,Statistical difference; not an uncovered core component,0.8,1.376069203580964,-0.576069203580964
2019-03,2020-02,11,MONTHLY_AR_CORE_R17,ar,0.3583800175729979,0.5503732772819998,-0.19199325970900188,Statistical difference; not an uncovered core component,0.7,0.609001605471797,0.09099839452820291
2019-03,2020-03,12,MONTHLY_AR_CORE_R17,ar,0.14039231569862076,-0.28560854823402887,0.42600086393264963,Statistical difference; not an uncovered core component,-0.3,-0.7742356496371852,0.4742356496371852
2019-03,2019-04,1,MONTHLY_DOMESTIC_CORE_R17,domestic,0.4996390070889833,0.3688944094631097,0.1307445976258736,Statistical difference; not an uncovered core component,0.4,0.2715030685521296,0.12849693144787044
2019-03,2019-05,2,MONTHLY_DOMESTIC_CORE_R17,domestic,0.19462157066447505,0.5451148282614648,-0.3504932575969898,Statistical difference; not an uncovered core component,0.1,0.29322965252765076,-0.19322965252765076
2019-03,2019-06,3,MONTHLY_DOMESTIC_CORE_R17,domestic,0.28325256920459096,0.6742538250412191,-0.39100125583662815,Statistical difference; not an uncovered core component,0.3,1.0017777406823867,-0.7017777406823866
2019-03,2019-07,4,MONTHLY_DOMESTIC_CORE_R17,domestic,0.5411045082930377,1.6933836774680122,-1.1522791691749745,Statistical difference; not an uncovered core component,1.0,2.5004230778327496,-1.5004230778327496
2019-03,2019-08,5,MONTHLY_DOMESTIC_CORE_R17,domestic,0.20551983085756323,0.8778637504954497,-0.6723439196378865,Statistical difference; not an uncovered core component,0.2,0.5928551557428805,-0.3928551557428805
2019-03,2019-09,6,MONTHLY_DOMESTIC_CORE_R17,domestic,-0.3403835100673195,-0.7326784018625574,0.3922948917952379,Statistical difference; not an uncovered core component,-0.9,-1.8000364743388608,0.9000364743388608
2019-03,2019-10,7,MONTHLY_DOMESTIC_CORE_R17,domestic,0.45759668940161813,0.6729740892022993,-0.21537739980068116,Statistical difference; not an uncovered core component,0.6,0.32536972586285523,0.27463027413714475
2019-03,2019-11,8,MONTHLY_DOMESTIC_CORE_R17,domestic,0.05294058830244724,0.309724147697726,-0.25678355939527875,Statistical difference; not an uncovered core component,0.0,0.25235423080188474,-0.25235423080188474
2019-03,2019-12,9,MONTHLY_DOMESTIC_CORE_R17,domestic,0.243465753302946,0.6839567367408216,-0.44049098343787557,Statistical difference; not an uncovered core component,0.1,0.2868928212564511,-0.1868928212564511
2019-03,2020-01,10,MONTHLY_DOMESTIC_CORE_R17,domestic,0.3828680490784754,1.337869648976406,-0.9550015998979305,Statistical difference; not an uncovered core component,0.8,1.376069203580964,-0.576069203580964
2019-03,2020-02,11,MONTHLY_DOMESTIC_CORE_R17,domestic,0.3583800175729979,0.8101360617274261,-0.4517560441544282,Statistical difference; not an uncovered core component,0.7,0.609001605471797,0.09099839452820291
2019-03,2020-03,12,MONTHLY_DOMESTIC_CORE_R17,domestic,0.14039231569862076,0.005056280062163938,0.13533603563645683,Statistical difference; not an uncovered core component,-0.3,-0.7742356496371852,0.4742356496371852
2019-03,2019-04,1,MONTHLY_IMPORTED_CORE_R17,imported,0.4993812778197335,0.20254271530941734,0.29683856251031615,Statistical difference; not an uncovered core component,0.4,0.2715030685521296,0.12849693144787044
2019-03,2019-05,2,MONTHLY_IMPORTED_CORE_R17,imported,0.19753213703757674,0.44372871034116695,-0.2461965733035902,Statistical difference; not an uncovered core component,0.1,0.29322965252765076,-0.19322965252765076
2019-03,2019-06,3,MONTHLY_IMPORTED_CORE_R17,imported,0.2877127389582498,0.48477042053383035,-0.19705768157558057,Statistical difference; not an uncovered core component,0.3,1.0017777406823867,-0.7017777406823866
2019-03,2019-07,4,MONTHLY_IMPORTED_CORE_R17,imported,0.5416569218014613,1.6386815401421249,-1.0970246183406636,Statistical difference; not an uncovered core component,1.0,2.5004230778327496,-1.5004230778327496
2019-03,2019-08,5,MONTHLY_IMPORTED_CORE_R17,imported,0.21745523574347758,0.5330635082889702,-0.3156082725454926,Statistical difference; not an uncovered core component,0.2,0.5928551557428805,-0.3928551557428805
2019-03,2019-09,6,MONTHLY_IMPORTED_CORE_R17,imported,-0.328804578879495,-0.9740767898044213,0.6452722109249263,Statistical difference; not an uncovered core component,-0.9,-1.8000364743388608,0.9000364743388608
2019-03,2019-10,7,MONTHLY_IMPORTED_CORE_R17,imported,0.45759668940161813,0.4665801563088521,-0.00898346690723395,Statistical difference; not an uncovered core component,0.6,0.32536972586285523,0.27463027413714475
2019-03,2019-11,8,MONTHLY_IMPORTED_CORE_R17,imported,0.05294058830244724,0.21173866984956347,-0.15879808154711622,Statistical difference; not an uncovered core component,0.0,0.25235423080188474,-0.25235423080188474
2019-03,2019-12,9,MONTHLY_IMPORTED_CORE_R17,imported,0.243465753302946,0.5636834837238036,-0.3202177304208576,Statistical difference; not an uncovered core component,0.1,0.2868928212564511,-0.1868928212564511
2019-03,2020-01,10,MONTHLY_IMPORTED_CORE_R17,imported,0.3828680490784754,1.169649994778352,-0.7867819456998767,Statistical difference; not an uncovered core component,0.8,1.376069203580964,-0.576069203580964
2019-03,2020-02,11,MONTHLY_IMPORTED_CORE_R17,imported,0.3583800175729979,0.6174154214772547,-0.2590354039042568,Statistical difference; not an uncovered core component,0.7,0.609001605471797,0.09099839452820291
2019-03,2020-03,12,MONTHLY_IMPORTED_CORE_R17,imported,0.14039231569862076,-0.26182999557671144,0.4022223112753322,Statistical difference; not an uncovered core component,-0.3,-0.7742356496371852,0.4742356496371852
2019-03,2019-04,1,MONTHLY_BOTH_CORE_R17,both,0.4988486121041526,0.3392383261462802,0.1596102859578724,Statistical difference; not an uncovered core component,0.4,0.2715030685521296,0.12849693144787044
2019-03,2019-05,2,MONTHLY_BOTH_CORE_R17,both,0.19649580041428133,0.5041570292355955,-0.30766122882131414,Statistical difference; not an uncovered core component,0.1,0.29322965252765076,-0.19322965252765076
2019-03,2019-06,3,MONTHLY_BOTH_CORE_R17,both,0.2854661208967498,0.6121920448241569,-0.3267259239274071,Statistical difference; not an uncovered core component,0.3,1.0017777406823867,-0.7017777406823866
2019-03,2019-07,4,MONTHLY_BOTH_CORE_R17,both,0.5410541662563519,1.6814264015051479,-1.140372235248796,Statistical difference; not an uncovered core component,1.0,2.5004230778327496,-1.5004230778327496
2019-03,2019-08,5,MONTHLY_BOTH_CORE_R17,both,0.20641028319624985,0.86937765591165,-0.6629673727154001,Statistical difference; not an uncovered core component,0.2,0.5928551557428805,-0.3928551557428805
2019-03,2019-09,6,MONTHLY_BOTH_CORE_R17,both,-0.3111544011341476,-0.6842323959238447,0.37307799478969705,Statistical difference; not an uncovered core component,-0.9,-1.8000364743388608,0.9000364743388608
2019-03,2019-10,7,MONTHLY_BOTH_CORE_R17,both,0.45759668940161813,0.7905519083073954,-0.3329552189057773,Statistical difference; not an uncovered core component,0.6,0.32536972586285523,0.27463027413714475
2019-03,2019-11,8,MONTHLY_BOTH_CORE_R17,both,0.05294058830244724,0.47906009327082133,-0.4261195049683741,Statistical difference; not an uncovered core component,0.0,0.25235423080188474,-0.25235423080188474
2019-03,2019-12,9,MONTHLY_BOTH_CORE_R17,both,0.243465753302946,0.8547200947206903,-0.6112543414177443,Statistical difference; not an uncovered core component,0.1,0.2868928212564511,-0.1868928212564511
2019-03,2020-01,10,MONTHLY_BOTH_CORE_R17,both,0.3828680490784754,1.4689003998770904,-1.086032350798615,Statistical difference; not an uncovered core component,0.8,1.376069203580964,-0.576069203580964
2019-03,2020-02,11,MONTHLY_BOTH_CORE_R17,both,0.3583800175729979,0.8698710109533264,-0.5114909933803284,Statistical difference; not an uncovered core component,0.7,0.609001605471797,0.09099839452820291
2019-03,2020-03,12,MONTHLY_BOTH_CORE_R17,both,0.14039231569862076,0.0009845506627038968,0.13940776503591687,Statistical difference; not an uncovered core component,-0.3,-0.7742356496371852,0.4742356496371852
