component,scope,sample,h,horizon_label,metric,model,n_rows_total,n_unavailable_targets,n_intended,n_scored,n_missing_forecasts,n_fallback,rmse,mae,bias
actual_rent,primary_control_calendar,full,1,h1,cumulative_pct,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.24205934380506464,0.23349515421702102,0.23349515421702102
actual_rent,common,full,1,h1,cumulative_pct,CATEGORY_AR_R17,2,0,2,2,0,0,0.24131919018380152,0.24032130307404076,0.24032130307404076
actual_rent,common,full,1,h1,cumulative_pct,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.26158885189401143,0.26043104798067984,0.26043104798067984
actual_rent,common,full,1,h1,cumulative_pct,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.2951213775617646,0.2947045174899158,0.2947045174899158
actual_rent,common,full,1,h1,cumulative_pct,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.22540919582349472,0.22392258552371613,0.22392258552371613
actual_rent,common,full,1,h1,cumulative_pct,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.24205934380506464,0.23349515421702102,0.23349515421702102
actual_rent,primary_control_calendar,full,2,h2,mm,CATEGORY_AR_R17,2,0,2,2,0,0,0.17094043140316717,0.16691717583088428,0.036868516391937445
actual_rent,primary_control_calendar,full,2,h2,mm,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.16669106634084982,0.16513914674135566,0.02269303442439101
actual_rent,primary_control_calendar,full,2,h2,mm,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.18480791600922863,0.17350995114018053,0.06362595912837993
actual_rent,primary_control_calendar,full,2,h2,mm,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.16907831897863912,0.16778421015020611,0.020879098948802896
actual_rent,primary_control_calendar,full,2,h2,mm,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.17050571396037092,0.1603012030587962,0.05810097065487302
actual_rent,common,full,2,h2,mm,CATEGORY_AR_R17,2,0,2,2,0,0,0.17094043140316717,0.16691717583088428,0.036868516391937445
actual_rent,common,full,2,h2,mm,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.16669106634084982,0.16513914674135566,0.02269303442439101
actual_rent,common,full,2,h2,mm,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.18480791600922863,0.17350995114018053,0.06362595912837993
actual_rent,common,full,2,h2,mm,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.16907831897863912,0.16778421015020611,0.020879098948802896
actual_rent,common,full,2,h2,mm,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.17050571396037092,0.1603012030587962,0.05810097065487302
actual_rent,primary_control_calendar,full,2,h2,cumulative_log,CATEGORY_AR_R17,2,0,2,2,0,0,0.3122201049776659,0.2766779895981286,0.2766779895981286
actual_rent,primary_control_calendar,full,2,h2,cumulative_log,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.31547374178625304,0.2825801762749566,0.2825801762749566
actual_rent,primary_control_calendar,full,2,h2,cumulative_log,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.3906890216295297,0.35754850049467257,0.35754850049467257
actual_rent,primary_control_calendar,full,2,h2,cumulative_log,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.28245729533808533,0.24438271867853337,0.24438271867853337
actual_rent,primary_control_calendar,full,2,h2,cumulative_log,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.3065539980229563,0.2910320186050449,0.2910320186050449
actual_rent,common,full,2,h2,cumulative_log,CATEGORY_AR_R17,2,0,2,2,0,0,0.3122201049776659,0.2766779895981286,0.2766779895981286
actual_rent,common,full,2,h2,cumulative_log,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.31547374178625304,0.2825801762749566,0.2825801762749566
actual_rent,common,full,2,h2,cumulative_log,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.3906890216295297,0.35754850049467257,0.35754850049467257
actual_rent,common,full,2,h2,cumulative_log,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.28245729533808533,0.24438271867853337,0.24438271867853337
actual_rent,common,full,2,h2,cumulative_log,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.3065539980229563,0.2910320186050449,0.2910320186050449
actual_rent,primary_control_calendar,full,2,h2,cumulative_pct,CATEGORY_AR_R17,2,0,2,2,0,0,0.3134891298915888,0.2778560998885843,0.2778560998885843
actual_rent,primary_control_calendar,full,2,h2,cumulative_pct,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.31676484705387775,0.2837935564993854,0.2837935564993854
actual_rent,primary_control_calendar,full,2,h2,cumulative_pct,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.39247546671177763,0.35924554272385795,0.35924554272385795
actual_rent,primary_control_calendar,full,2,h2,cumulative_pct,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.28354727101585075,0.2453725182491316,0.2453725182491316
actual_rent,primary_control_calendar,full,2,h2,cumulative_pct,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.30782245496521016,0.29230512521329755,0.29230512521329755
actual_rent,common,full,2,h2,cumulative_pct,CATEGORY_AR_R17,2,0,2,2,0,0,0.3134891298915888,0.2778560998885843,0.2778560998885843
actual_rent,common,full,2,h2,cumulative_pct,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.31676484705387775,0.2837935564993854,0.2837935564993854
actual_rent,common,full,2,h2,cumulative_pct,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.39247546671177763,0.35924554272385795,0.35924554272385795
actual_rent,common,full,2,h2,cumulative_pct,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.28354727101585075,0.2453725182491316,0.2453725182491316
actual_rent,common,full,2,h2,cumulative_pct,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.30782245496521016,0.29230512521329755,0.29230512521329755
actual_rent,primary_control_calendar,full,3,h3,mm,CATEGORY_AR_R17,2,0,2,2,0,0,0.43065627636554527,0.3734433174143985,-0.3734433174143985
actual_rent,primary_control_calendar,full,3,h3,mm,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.42996465431189995,0.36762259295671507,-0.36762259295671507
actual_rent,primary_control_calendar,full,3,h3,mm,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.39867593507436355,0.33137575676933384,-0.33137575676933384
actual_rent,primary_control_calendar,full,3,h3,mm,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.44655599231160226,0.38721300005908565,-0.38721300005908565
actual_rent,primary_control_calendar,full,3,h3,mm,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.3843715409964898,0.3467862805895613,-0.3467862805895613
actual_rent,common,full,3,h3,mm,CATEGORY_AR_R17,2,0,2,2,0,0,0.43065627636554527,0.3734433174143985,-0.3734433174143985
actual_rent,common,full,3,h3,mm,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.42996465431189995,0.36762259295671507,-0.36762259295671507
actual_rent,common,full,3,h3,mm,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.39867593507436355,0.33137575676933384,-0.33137575676933384
actual_rent,common,full,3,h3,mm,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.44655599231160226,0.38721300005908565,-0.38721300005908565
actual_rent,common,full,3,h3,mm,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.3843715409964898,0.3467862805895613,-0.3467862805895613
actual_rent,primary_control_calendar,full,3,h3,cumulative_log,CATEGORY_AR_R17,2,0,2,2,0,0,0.37056809553286707,0.35811408970761277,-0.09526285834334375
actual_rent,primary_control_calendar,full,3,h3,cumulative_log,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.371692127511102,0.36217933178327594,-0.08355339180876503
actual_rent,primary_control_calendar,full,3,h3,cumulative_log,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.37905770130103833,0.3780522547442356,0.02759046209157795
actual_rent,primary_control_calendar,full,3,h3,cumulative_log,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.38954501270888103,0.36301165850887535,-0.14130765270500373
actual_rent,primary_control_calendar,full,3,h3,cumulative_log,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.26671059445639494,0.2611250520670351,-0.05429777507662498
actual_rent,common,full,3,h3,cumulative_log,CATEGORY_AR_R17,2,0,2,2,0,0,0.37056809553286707,0.35811408970761277,-0.09526285834334375
actual_rent,common,full,3,h3,cumulative_log,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.371692127511102,0.36217933178327594,-0.08355339180876503
actual_rent,common,full,3,h3,cumulative_log,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.37905770130103833,0.3780522547442356,0.02759046209157795
actual_rent,common,full,3,h3,cumulative_log,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.38954501270888103,0.36301165850887535,-0.14130765270500373
actual_rent,common,full,3,h3,cumulative_log,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.26671059445639494,0.2611250520670351,-0.05429777507662498
actual_rent,primary_control_calendar,full,3,h3,cumulative_pct,CATEGORY_AR_R17,2,0,2,2,0,0,0.37387433549725313,0.3611932944709329,-0.09654751562182501
actual_rent,primary_control_calendar,full,3,h3,cumulative_pct,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.3749964408408729,0.3652952590975352,-0.08474493686461132
actual_rent,primary_control_calendar,full,3,h3,cumulative_pct,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.38233953442112695,0.38136053123597397,0.027343459853863272
actual_rent,primary_control_calendar,full,3,h3,cumulative_pct,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.39302120224324927,0.36610781346602034,-0.1429361197593481
actual_rent,primary_control_calendar,full,3,h3,cumulative_pct,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.2691609892284395,0.26342971760817757,-0.05524872852209306
actual_rent,common,full,3,h3,cumulative_pct,CATEGORY_AR_R17,2,0,2,2,0,0,0.37387433549725313,0.3611932944709329,-0.09654751562182501
actual_rent,common,full,3,h3,cumulative_pct,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.3749964408408729,0.3652952590975352,-0.08474493686461132
actual_rent,common,full,3,h3,cumulative_pct,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.38233953442112695,0.38136053123597397,0.027343459853863272
actual_rent,common,full,3,h3,cumulative_pct,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.39302120224324927,0.36610781346602034,-0.1429361197593481
actual_rent,common,full,3,h3,cumulative_pct,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.2691609892284395,0.26342971760817757,-0.05524872852209306
actual_rent,primary_control_calendar,full,4,h4,mm,CATEGORY_AR_R17,2,0,2,2,0,0,0.4433045909940588,0.4236598765436058,-0.4236598765436058
actual_rent,primary_control_calendar,full,4,h4,mm,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.44657517875829533,0.4326424938164186,-0.4326424938164186
actual_rent,primary_control_calendar,full,4,h4,mm,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.3941595053742565,0.3841472579024765,-0.3841472579024765
actual_rent,primary_control_calendar,full,4,h4,mm,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.4739915155252042,0.4537359815838624,-0.4537359815838624
actual_rent,primary_control_calendar,full,4,h4,mm,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.44298620492309837,0.39910349006256585,-0.39910349006256585
actual_rent,common,full,4,h4,mm,CATEGORY_AR_R17,2,0,2,2,0,0,0.4433045909940588,0.4236598765436058,-0.4236598765436058
actual_rent,common,full,4,h4,mm,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.44657517875829533,0.4326424938164186,-0.4326424938164186
actual_rent,common,full,4,h4,mm,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.3941595053742565,0.3841472579024765,-0.3841472579024765
actual_rent,common,full,4,h4,mm,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.4739915155252042,0.4537359815838624,-0.4537359815838624
actual_rent,common,full,4,h4,mm,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.44298620492309837,0.39910349006256585,-0.39910349006256585
actual_rent,primary_control_calendar,full,4,h4,cumulative_log,CATEGORY_AR_R17,2,0,2,2,0,0,0.5652420830650798,0.5170949743110154,-0.5170949743110154
actual_rent,primary_control_calendar,full,4,h4,cumulative_log,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.5728150462072784,0.5143440284986829,-0.5143440284986829
actual_rent,primary_control_calendar,full,4,h4,cumulative_log,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.4584739329788286,0.35481400861491585,-0.35481400861491585
actual_rent,primary_control_calendar,full,4,h4,cumulative_log,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.6349683750839316,0.5931591027993485,-0.5931591027993485
actual_rent,primary_control_calendar,full,4,h4,cumulative_log,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.45701949483759474,0.45167057202636496,-0.45167057202636496
actual_rent,common,full,4,h4,cumulative_log,CATEGORY_AR_R17,2,0,2,2,0,0,0.5652420830650798,0.5170949743110154,-0.5170949743110154
actual_rent,common,full,4,h4,cumulative_log,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.5728150462072784,0.5143440284986829,-0.5143440284986829
actual_rent,common,full,4,h4,cumulative_log,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.4584739329788286,0.35481400861491585,-0.35481400861491585
actual_rent,common,full,4,h4,cumulative_log,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.6349683750839316,0.5931591027993485,-0.5931591027993485
actual_rent,common,full,4,h4,cumulative_log,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.45701949483759474,0.45167057202636496,-0.45167057202636496
actual_rent,primary_control_calendar,full,4,h4,cumulative_pct,CATEGORY_AR_R17,2,0,2,2,0,0,0.5727820785340385,0.5238195276906045,-0.5238195276906045
actual_rent,primary_control_calendar,full,4,h4,cumulative_pct,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.5804425244387836,0.5210377085112756,-0.5210377085112756
actual_rent,primary_control_calendar,full,4,h4,cumulative_pct,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.4649495195109256,0.35977886952946614,-0.35977886952946614
actual_rent,primary_control_calendar,full,4,h4,cumulative_pct,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.6431461998894074,0.6006068705052994,-0.6006068705052994
actual_rent,primary_control_calendar,full,4,h4,cumulative_pct,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.4631539479232805,0.4576043400005139,-0.4576043400005139
actual_rent,common,full,4,h4,cumulative_pct,CATEGORY_AR_R17,2,0,2,2,0,0,0.5727820785340385,0.5238195276906045,-0.5238195276906045
actual_rent,common,full,4,h4,cumulative_pct,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.5804425244387836,0.5210377085112756,-0.5210377085112756
actual_rent,common,full,4,h4,cumulative_pct,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.4649495195109256,0.35977886952946614,-0.35977886952946614
actual_rent,common,full,4,h4,cumulative_pct,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.6431461998894074,0.6006068705052994,-0.6006068705052994
actual_rent,common,full,4,h4,cumulative_pct,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.4631539479232805,0.4576043400005139,-0.4576043400005139
actual_rent,primary_control_calendar,full,5,h5,mm,CATEGORY_AR_R17,2,0,2,2,0,0,0.2747458014240227,0.2046312816573969,-0.2046312816573969
actual_rent,primary_control_calendar,full,5,h5,mm,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.1975305617512206,0.16728502460356773,-0.10504305483532225
actual_rent,primary_control_calendar,full,5,h5,mm,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.19184973774697295,0.1654627390567379,-0.09709996836984122
actual_rent,primary_control_calendar,full,5,h5,mm,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.2749062599778901,0.20066996472923568,-0.20066996472923568
actual_rent,primary_control_calendar,full,5,h5,mm,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.2183196208701338,0.20134895979057701,-0.08439225822391269
actual_rent,common,full,5,h5,mm,CATEGORY_AR_R17,2,0,2,2,0,0,0.2747458014240227,0.2046312816573969,-0.2046312816573969
actual_rent,common,full,5,h5,mm,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.1975305617512206,0.16728502460356773,-0.10504305483532225
actual_rent,common,full,5,h5,mm,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.19184973774697295,0.1654627390567379,-0.09709996836984122
actual_rent,common,full,5,h5,mm,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.2749062599778901,0.20066996472923568,-0.20066996472923568
actual_rent,common,full,5,h5,mm,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.2183196208701338,0.20134895979057701,-0.08439225822391269
actual_rent,primary_control_calendar,full,5,h5,cumulative_log,CATEGORY_AR_R17,2,0,2,2,0,0,0.722463402837686,0.7210233224840434,-0.7210233224840434
actual_rent,primary_control_calendar,full,5,h5,cumulative_log,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.6248041056119455,0.6189283139203545,-0.6189283139203545
actual_rent,primary_control_calendar,full,5,h5,cumulative_log,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.4686063340166671,0.45147888380273493,-0.45147888380273493
actual_rent,primary_control_calendar,full,5,h5,cumulative_log,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.7941125543669625,0.793136433559786,-0.793136433559786
actual_rent,primary_control_calendar,full,5,h5,cumulative_log,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.5514388521947695,0.5356844696735885,-0.5356844696735885
actual_rent,common,full,5,h5,cumulative_log,CATEGORY_AR_R17,2,0,2,2,0,0,0.722463402837686,0.7210233224840434,-0.7210233224840434
actual_rent,common,full,5,h5,cumulative_log,CATEGORY_BOTH_R17,2,0,2,2,0,0,0.6248041056119455,0.6189283139203545,-0.6189283139203545
actual_rent,common,full,5,h5,cumulative_log,CATEGORY_DOMESTIC_R17,2,0,2,2,0,0,0.4686063340166671,0.45147888380273493,-0.45147888380273493
actual_rent,common,full,5,h5,cumulative_log,CATEGORY_IMPORTED_R17,2,0,2,2,0,0,0.7941125543669625,0.793136433559786,-0.793136433559786
actual_rent,common,full,5,h5,cumulative_log,CATEGORY_PERSISTENCE_R17,2,0,2,2,0,0,0.5514388521947695,0.5356844696735885,-0.5356844696735885
