component,scope,sample,h,horizon_label,metric,model,n_rows_total,n_unavailable_targets,n_intended,n_scored,n_missing_forecasts,n_fallback,rmse,mae,bias
core,primary_control_calendar,full,0,pooled_h1_12,cumulative_pct,STATE_FAST_R15,24,0,24,24,0,0,0.5114581410527953,0.4187124660929003,0.3365566766285138
core,primary_control_calendar,full,0,pooled_h1_12,cumulative_pct,TRANSMISSION_BOTH_R16,24,0,24,24,0,0,0.5056212660240541,0.423512789944041,0.36181030922522384
core,common,full,0,pooled_h1_12,cumulative_pct,CORE_SPLIT_MONTHLY_R13,24,0,0,0,0,0,,,
core,common,full,0,pooled_h1_12,cumulative_pct,MONTHLY_AR_CORE_R17,24,0,0,0,0,0,,,
core,common,full,0,pooled_h1_12,cumulative_pct,MONTHLY_BOTH_CORE_R17,24,0,0,0,0,0,,,
core,common,full,0,pooled_h1_12,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,24,0,0,0,0,0,,,
core,common,full,0,pooled_h1_12,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,24,0,0,0,0,0,,,
core,common,full,0,pooled_h1_12,cumulative_pct,MONTHLY_OWN_CORE_R17,24,0,0,0,0,0,,,
core,common,full,0,pooled_h1_12,cumulative_pct,STATE_FAST_R15,24,0,0,0,0,0,,,
core,common,full,0,pooled_h1_12,cumulative_pct,TRANSMISSION_BOTH_R16,24,0,0,0,0,0,,,
core,primary_control_calendar,full,1,h1,mm,CORE_SPLIT_MONTHLY_R13,2,0,2,0,2,0,,,
core,primary_control_calendar,full,1,h1,mm,MONTHLY_AR_CORE_R17,2,0,2,2,0,0,0.19260780646424064,0.17725941911022358,0.17725941911022358
core,primary_control_calendar,full,1,h1,mm,MONTHLY_BOTH_CORE_R17,2,0,2,2,0,0,0.18928006262854374,0.17380561102032066,0.17380561102032066
core,primary_control_calendar,full,1,h1,mm,MONTHLY_DOMESTIC_CORE_R17,2,0,2,2,0,0,0.18977356337793025,0.17441894072283143,0.17441894072283143
core,primary_control_calendar,full,1,h1,mm,MONTHLY_IMPORTED_CORE_R17,2,0,2,2,0,0,0.191495709166427,0.17565152061250344,0.17565152061250344
core,primary_control_calendar,full,1,h1,mm,MONTHLY_OWN_CORE_R17,2,0,2,2,0,0,0.18940430769758945,0.17401091213891923,0.17401091213891923
core,primary_control_calendar,full,1,h1,mm,STATE_FAST_R15,2,0,2,2,0,0,0.21224184661061118,0.18779443196682924,0.18779443196682924
core,primary_control_calendar,full,1,h1,mm,TRANSMISSION_BOTH_R16,2,0,2,2,0,0,0.21853501956888446,0.19626776049251338,0.19626776049251338
core,common,full,1,h1,mm,CORE_SPLIT_MONTHLY_R13,2,0,0,0,0,0,,,
core,common,full,1,h1,mm,MONTHLY_AR_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,mm,MONTHLY_BOTH_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,mm,MONTHLY_DOMESTIC_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,mm,MONTHLY_IMPORTED_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,mm,MONTHLY_OWN_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,mm,STATE_FAST_R15,2,0,0,0,0,0,,,
core,common,full,1,h1,mm,TRANSMISSION_BOTH_R16,2,0,0,0,0,0,,,
core,primary_control_calendar,full,1,h1,cumulative_log,CORE_SPLIT_MONTHLY_R13,2,0,2,0,2,0,,,
core,primary_control_calendar,full,1,h1,cumulative_log,MONTHLY_AR_CORE_R17,2,0,2,2,0,0,0.19244350176141975,0.1769975154068515,0.1769975154068515
core,primary_control_calendar,full,1,h1,cumulative_log,MONTHLY_BOTH_CORE_R17,2,0,2,2,0,0,0.18912502016401375,0.1735542296651624,0.1735542296651624
core,primary_control_calendar,full,1,h1,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,2,0,2,2,0,0,0.18961647972412043,0.17416527167824727,0.17416527167824727
core,primary_control_calendar,full,1,h1,cumulative_log,MONTHLY_IMPORTED_CORE_R17,2,0,2,2,0,0,0.19133754177886636,0.17539644534691895,0.17539644534691895
core,primary_control_calendar,full,1,h1,cumulative_log,MONTHLY_OWN_CORE_R17,2,0,2,2,0,0,0.18924841182862154,0.1737585855581151,0.1737585855581151
core,primary_control_calendar,full,1,h1,cumulative_log,STATE_FAST_R15,2,0,2,2,0,0,0.21207584272008917,0.18753574219155297,0.18753574219155297
core,primary_control_calendar,full,1,h1,cumulative_log,TRANSMISSION_BOTH_R16,2,0,2,2,0,0,0.21834218893813478,0.195975987371709,0.195975987371709
core,common,full,1,h1,cumulative_log,CORE_SPLIT_MONTHLY_R13,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_log,MONTHLY_AR_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_log,MONTHLY_BOTH_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_log,MONTHLY_IMPORTED_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_log,MONTHLY_OWN_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_log,STATE_FAST_R15,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_log,TRANSMISSION_BOTH_R16,2,0,0,0,0,0,,,
core,primary_control_calendar,full,1,h1,cumulative_pct,CORE_SPLIT_MONTHLY_R13,2,0,2,0,2,0,,,
core,primary_control_calendar,full,1,h1,cumulative_pct,MONTHLY_AR_CORE_R17,2,0,2,2,0,0,0.19260780646424064,0.17725941911022358,0.17725941911022358
core,primary_control_calendar,full,1,h1,cumulative_pct,MONTHLY_BOTH_CORE_R17,2,0,2,2,0,0,0.18928006262854374,0.17380561102032066,0.17380561102032066
core,primary_control_calendar,full,1,h1,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,2,0,2,2,0,0,0.18977356337793025,0.17441894072283143,0.17441894072283143
core,primary_control_calendar,full,1,h1,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,2,0,2,2,0,0,0.191495709166427,0.17565152061250344,0.17565152061250344
core,primary_control_calendar,full,1,h1,cumulative_pct,MONTHLY_OWN_CORE_R17,2,0,2,2,0,0,0.18940430769758945,0.17401091213891923,0.17401091213891923
core,primary_control_calendar,full,1,h1,cumulative_pct,STATE_FAST_R15,2,0,2,2,0,0,0.21224184661061118,0.18779443196682924,0.18779443196682924
core,primary_control_calendar,full,1,h1,cumulative_pct,TRANSMISSION_BOTH_R16,2,0,2,2,0,0,0.21853501956888446,0.19626776049251338,0.19626776049251338
core,common,full,1,h1,cumulative_pct,CORE_SPLIT_MONTHLY_R13,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_pct,MONTHLY_AR_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_pct,MONTHLY_BOTH_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_pct,MONTHLY_OWN_CORE_R17,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_pct,STATE_FAST_R15,2,0,0,0,0,0,,,
core,common,full,1,h1,cumulative_pct,TRANSMISSION_BOTH_R16,2,0,0,0,0,0,,,
core,primary_control_calendar,full,2,h2,mm,CORE_SPLIT_MONTHLY_R13,2,0,2,0,2,0,,,
core,primary_control_calendar,full,2,h2,mm,MONTHLY_AR_CORE_R17,2,0,2,2,0,0,0.13433868095670726,0.13054258085599452,0.13054258085599452
core,primary_control_calendar,full,2,h2,mm,MONTHLY_BOTH_CORE_R17,2,0,2,2,0,0,0.13300563463725248,0.128978251056316,0.128978251056316
core,primary_control_calendar,full,2,h2,mm,MONTHLY_DOMESTIC_CORE_R17,2,0,2,2,0,0,0.13053844938778716,0.1265688005454062,0.1265688005454062
core,primary_control_calendar,full,2,h2,mm,MONTHLY_IMPORTED_CORE_R17,2,0,2,2,0,0,0.13327384409488813,0.1294061907975592,0.1294061907975592
core,primary_control_calendar,full,2,h2,mm,MONTHLY_OWN_CORE_R17,2,0,2,2,0,0,0.13289321237440133,0.12910715298125378,0.12910715298125378
core,primary_control_calendar,full,2,h2,mm,STATE_FAST_R15,2,0,2,2,0,0,0.1251862920693304,0.12396429042177307,0.12396429042177307
core,primary_control_calendar,full,2,h2,mm,TRANSMISSION_BOTH_R16,2,0,2,2,0,0,0.13324394533356804,0.1324318663157707,0.1324318663157707
core,common,full,2,h2,mm,CORE_SPLIT_MONTHLY_R13,2,0,0,0,0,0,,,
core,common,full,2,h2,mm,MONTHLY_AR_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,mm,MONTHLY_BOTH_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,mm,MONTHLY_DOMESTIC_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,mm,MONTHLY_IMPORTED_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,mm,MONTHLY_OWN_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,mm,STATE_FAST_R15,2,0,0,0,0,0,,,
core,common,full,2,h2,mm,TRANSMISSION_BOTH_R16,2,0,0,0,0,0,,,
core,primary_control_calendar,full,2,h2,cumulative_log,CORE_SPLIT_MONTHLY_R13,2,0,2,0,2,0,,,
core,primary_control_calendar,full,2,h2,cumulative_log,MONTHLY_AR_CORE_R17,2,0,2,2,0,0,0.32516475269672734,0.3070779412454424,0.3070779412454424
core,primary_control_calendar,full,2,h2,cumulative_log,MONTHLY_BOTH_CORE_R17,2,0,2,2,0,0,0.32057110119012067,0.30207484258413675,0.30207484258413675
core,primary_control_calendar,full,2,h2,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,2,0,2,2,0,0,0.31865014663237545,0.30028646211373267,0.30028646211373267
core,primary_control_calendar,full,2,h2,cumulative_log,MONTHLY_IMPORTED_CORE_R17,2,0,2,2,0,0,0.3229459179091081,0.3043444828394669,0.3043444828394669
core,primary_control_calendar,full,2,h2,cumulative_log,MONTHLY_OWN_CORE_R17,2,0,2,2,0,0,0.3205050926103486,0.30240939718634496,0.30240939718634496
core,primary_control_calendar,full,2,h2,cumulative_log,STATE_FAST_R15,2,0,2,2,0,0,0.33209034543167465,0.31108729136991864,0.31108729136991864
core,primary_control_calendar,full,2,h2,cumulative_log,TRANSMISSION_BOTH_R16,2,0,2,2,0,0,0.34614609333891366,0.3279677817302309,0.3279677817302309
core,common,full,2,h2,cumulative_log,CORE_SPLIT_MONTHLY_R13,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_log,MONTHLY_AR_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_log,MONTHLY_BOTH_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_log,MONTHLY_IMPORTED_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_log,MONTHLY_OWN_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_log,STATE_FAST_R15,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_log,TRANSMISSION_BOTH_R16,2,0,0,0,0,0,,,
core,primary_control_calendar,full,2,h2,cumulative_pct,CORE_SPLIT_MONTHLY_R13,2,0,2,0,2,0,,,
core,primary_control_calendar,full,2,h2,cumulative_pct,MONTHLY_AR_CORE_R17,2,0,2,2,0,0,0.32687263721456233,0.3087299959911576,0.3087299959911576
core,primary_control_calendar,full,2,h2,cumulative_pct,MONTHLY_BOTH_CORE_R17,2,0,2,2,0,0,0.322245715995872,0.3036915921600485,0.3036915921600485
core,primary_control_calendar,full,2,h2,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,2,0,2,2,0,0,0.32031119647307016,0.30189059372511096,0.30189059372511096
core,primary_control_calendar,full,2,h2,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,2,0,2,2,0,0,0.32463741520864486,0.30597728408767266,0.30597728408767266
core,primary_control_calendar,full,2,h2,cumulative_pct,MONTHLY_OWN_CORE_R17,2,0,2,2,0,0,0.3221796123121406,0.3040284237760974,0.3040284237760974
core,primary_control_calendar,full,2,h2,cumulative_pct,STATE_FAST_R15,2,0,2,2,0,0,0.33384610399521836,0.3127689262343438,0.3127689262343438
core,primary_control_calendar,full,2,h2,cumulative_pct,TRANSMISSION_BOTH_R16,2,0,2,2,0,0,0.3480069668294719,0.32977042081790164,0.32977042081790164
core,common,full,2,h2,cumulative_pct,CORE_SPLIT_MONTHLY_R13,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_pct,MONTHLY_AR_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_pct,MONTHLY_BOTH_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_pct,MONTHLY_OWN_CORE_R17,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_pct,STATE_FAST_R15,2,0,0,0,0,0,,,
core,common,full,2,h2,cumulative_pct,TRANSMISSION_BOTH_R16,2,0,0,0,0,0,,,
core,primary_control_calendar,full,3,h3,mm,CORE_SPLIT_MONTHLY_R13,2,0,2,0,2,0,,,
core,primary_control_calendar,full,3,h3,mm,MONTHLY_AR_CORE_R17,2,0,2,2,0,0,0.0840515914767804,0.06506295407029963,0.05321167200366536
core,primary_control_calendar,full,3,h3,mm,MONTHLY_BOTH_CORE_R17,2,0,2,2,0,0,0.08206014242701568,0.06483537775455081,0.0503014986513006
core,primary_control_calendar,full,3,h3,mm,MONTHLY_DOMESTIC_CORE_R17,2,0,2,2,0,0,0.08042582151383447,0.06462349116193157,0.047876060366522546
core,primary_control_calendar,full,3,h3,mm,MONTHLY_IMPORTED_CORE_R17,2,0,2,2,0,0,0.08417051804647305,0.06534324080784232,0.05305597976609211
core,primary_control_calendar,full,3,h3,mm,MONTHLY_OWN_CORE_R17,2,0,2,2,0,0,0.08182649194968795,0.06433446579601476,0.050563339442067645
core,primary_control_calendar,full,3,h3,mm,STATE_FAST_R15,2,0,2,2,0,0,0.11233812555296781,0.09091515316299302,0.0659870394706709
core,primary_control_calendar,full,3,h3,mm,TRANSMISSION_BOTH_R16,2,0,2,2,0,0,0.1153777009622671,0.08814280810643953,0.07445038118404572
core,common,full,3,h3,mm,CORE_SPLIT_MONTHLY_R13,2,0,0,0,0,0,,,
core,common,full,3,h3,mm,MONTHLY_AR_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,mm,MONTHLY_BOTH_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,mm,MONTHLY_DOMESTIC_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,mm,MONTHLY_IMPORTED_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,mm,MONTHLY_OWN_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,mm,STATE_FAST_R15,2,0,0,0,0,0,,,
core,common,full,3,h3,mm,TRANSMISSION_BOTH_R16,2,0,0,0,0,0,,,
core,primary_control_calendar,full,3,h3,cumulative_log,CORE_SPLIT_MONTHLY_R13,2,0,2,0,2,0,,,
core,primary_control_calendar,full,3,h3,cumulative_log,MONTHLY_AR_CORE_R17,2,0,2,2,0,0,0.3991224125168252,0.3602130347941187,0.3602130347941187
core,primary_control_calendar,full,3,h3,cumulative_log,MONTHLY_BOTH_CORE_R17,2,0,2,2,0,0,0.3920684588091809,0.3523069912124153,0.3523069912124153
core,primary_control_calendar,full,3,h3,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,2,0,2,2,0,0,0.3878865256362473,0.3480991242782666,0.3480991242782666
core,primary_control_calendar,full,3,h3,cumulative_log,MONTHLY_IMPORTED_CORE_R17,2,0,2,2,0,0,0.3971107662056305,0.35732437428568664,0.35732437428568664
core,primary_control_calendar,full,3,h3,cumulative_log,MONTHLY_OWN_CORE_R17,2,0,2,2,0,0,0.3918856279951028,0.3529025560286454,0.3529025560286454
core,primary_control_calendar,full,3,h3,cumulative_log,STATE_FAST_R15,2,0,2,2,0,0,0.4300486083766643,0.37697033521449197,0.37697033521449197
core,primary_control_calendar,full,3,h3,cumulative_log,TRANSMISSION_BOTH_R16,2,0,2,2,0,0,0.44867550609373374,0.4022910707549602,0.4022910707549602
core,common,full,3,h3,cumulative_log,CORE_SPLIT_MONTHLY_R13,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_log,MONTHLY_AR_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_log,MONTHLY_BOTH_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_log,MONTHLY_DOMESTIC_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_log,MONTHLY_IMPORTED_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_log,MONTHLY_OWN_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_log,STATE_FAST_R15,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_log,TRANSMISSION_BOTH_R16,2,0,0,0,0,0,,,
core,primary_control_calendar,full,3,h3,cumulative_pct,CORE_SPLIT_MONTHLY_R13,2,0,2,0,2,0,,,
core,primary_control_calendar,full,3,h3,cumulative_pct,MONTHLY_AR_CORE_R17,2,0,2,2,0,0,0.40188853024190274,0.36283341476004966,0.36283341476004966
core,primary_control_calendar,full,3,h3,cumulative_pct,MONTHLY_BOTH_CORE_R17,2,0,2,2,0,0,0.39476524897876963,0.3548514508476749,0.3548514508476749
core,primary_control_calendar,full,3,h3,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,2,0,2,2,0,0,0.3905434722839876,0.35060371761320896,0.35060371761320896
core,primary_control_calendar,full,3,h3,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,2,0,2,2,0,0,0.39985575606092777,0.3599165822112252,0.3599165822112252
core,primary_control_calendar,full,3,h3,cumulative_pct,MONTHLY_OWN_CORE_R17,2,0,2,2,0,0,0.3945822635319471,0.35545318429996886,0.35545318429996886
core,primary_control_calendar,full,3,h3,cumulative_pct,STATE_FAST_R15,2,0,2,2,0,0,0.43309671110218795,0.3797499539757206,0.3797499539757206
core,primary_control_calendar,full,3,h3,cumulative_pct,TRANSMISSION_BOTH_R16,2,0,2,2,0,0,0.45191965815004403,0.4053219818577135,0.4053219818577135
core,common,full,3,h3,cumulative_pct,CORE_SPLIT_MONTHLY_R13,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_pct,MONTHLY_AR_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_pct,MONTHLY_BOTH_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_pct,MONTHLY_DOMESTIC_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_pct,MONTHLY_IMPORTED_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_pct,MONTHLY_OWN_CORE_R17,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_pct,STATE_FAST_R15,2,0,0,0,0,0,,,
core,common,full,3,h3,cumulative_pct,TRANSMISSION_BOTH_R16,2,0,0,0,0,0,,,
core,primary_control_calendar,full,4,h4,mm,CORE_SPLIT_MONTHLY_R13,2,0,2,0,2,0,,,
core,primary_control_calendar,full,4,h4,mm,MONTHLY_AR_CORE_R17,2,0,2,2,0,0,0.32265918862356474,0.23624454198061948,-0.21976685006520993
core,primary_control_calendar,full,4,h4,mm,MONTHLY_BOTH_CORE_R17,2,0,2,2,0,0,0.3245810741222568,0.2337876893473927,-0.22515814439625537
core,primary_control_calendar,full,4,h4,mm,MONTHLY_DOMESTIC_CORE_R17,2,0,2,2,0,0,0.3245604195860809,0.2342918044516784,-0.2246036872552839
core,primary_control_calendar,full,4,h4,mm,MONTHLY_IMPORTED_CORE_R17,2,0,2,2,0,0,0.3241965588380852,0.23483811197006801,-0.2235049662284707
core,primary_control_calendar,full,4,h4,mm,MONTHLY_OWN_CORE_R17,2,0,2,2,0,0,0.3245855348117888,0.2338265038302987,-0.22512426682957629
core,primary_control_calendar,full,4,h4,mm,STATE_FAST_R15,2,0,2,2,0,0,0.32527274581874327,0.24164667379235744,-0.2177366395845099
core,primary_control_calendar,full,4,h4,mm,TRANSMISSION_BOTH_R16,2,0,2,2,0,0,0.32054966201285745,0.2357315115504899,-0.2172158840386181
core,common,full,4,h4,mm,CORE_SPLIT_MONTHLY_R13,2,0,0,0,0,0,,,
core,common,full,4,h4,mm,MONTHLY_AR_CORE_R17,2,0,0,0,0,0,,,
core,common,full,4,h4,mm,MONTHLY_BOTH_CORE_R17,2,0,0,0,0,0,,,
core,common,full,4,h4,mm,MONTHLY_DOMESTIC_CORE_R17,2,0,0,0,0,0,,,
core,common,full,4,h4,mm,MONTHLY_IMPORTED_CORE_R17,2,0,0,0,0,0,,,
core,common,full,4,h4,mm,MONTHLY_OWN_CORE_R17,2,0,0,0,0,0,,,
core,common,full,4,h4,mm,STATE_FAST_R15,2,0,0,0,0,0,,,
core,common,full,4,h4,mm,TRANSMISSION_BOTH_R16,2,0,0,0,0,0,,,
core,primary_control_calendar,full,4,h4,cumulative_log,CORE_SPLIT_MONTHLY_R13,2,0,2,0,2,0,,,
core,primary_control_calendar,full,4,h4,cumulative_log,MONTHLY_AR_CORE_R17,2,0,2,2,0,0,0.4305115399461336,0.4063602794548435,0.14216718787460397
core,primary_control_calendar,full,4,h4,cumulative_log,MONTHLY_BOTH_CORE_R17,2,0,2,2,0,0,0.42411873151673185,0.40405948568193933,0.12888999361396652
