origin,as_of_utc,target,h,family,model,log_forecast,mm_forecast,status,reason,outer_origin,component,mm_actual,log_actual,cumulative_fallback,cumulative_log_forecast,cumulative_pct_forecast,cumulative_log_actual,cumulative_pct_actual
2019-03,2019-04-09T21:59:00+00:00,2020-03,12,imported,MONTHLY_IMPORTED_CORE_R17,0.1402938578278348,0.14039231569862076,estimated,,True,core,-0.3,-0.3004509020298722,False,3.043663027023503,3.090455983545348,2.9815465822045932,3.026439741705899
2019-03,2019-04-09T21:59:00+00:00,2019-04,1,both,MONTHLY_BOTH_CORE_R17,0.49760848494331955,0.4988486121041526,estimated,,True,core,0.4,0.39920212695374535,False,0.49760848494331955,0.4988486121041526,0.39920212695374535,0.4
2019-03,2019-04-09T21:59:00+00:00,2019-05,2,both,MONTHLY_BOTH_CORE_R17,0.19630299993829167,0.19649580041428133,estimated,,True,core,0.1,0.09995003330835331,False,0.6939114848816113,0.6963246290916435,0.49915216026209863,0.5004000000000001
2019-03,2019-04-09T21:59:00+00:00,2019-06,3,both,MONTHLY_BOTH_CORE_R17,0.2850594401392036,0.2854661208967498,estimated,,True,core,0.3,0.2995508979798479,False,0.9789709250208148,0.9837785208959098,0.7987030582419465,0.8019012000000001
2019-03,2019-04-09T21:59:00+00:00,2019-07,4,both,MONTHLY_BOTH_CORE_R17,0.5395957264699673,0.5410541662563519,estimated,,True,core,1.0,0.9950330853168083,False,1.518566651490782,1.5301554618263042,1.7937361435587549,1.8099202120000002
2019-03,2019-04-09T21:59:00+00:00,2019-08,5,both,MONTHLY_BOTH_CORE_R17,0.20619754985656566,0.20641028319624985,estimated,,True,core,0.2,0.19980026626730563,False,1.7247642013473479,1.739724143244653,1.9935364098260606,2.013540052424
2019-03,2019-04-09T21:59:00+00:00,2019-09,6,both,MONTHLY_BOTH_CORE_R17,-0.311639492958599,-0.3111544011341476,estimated,,True,core,-0.9,-0.9040744652149064,False,1.4131247083887488,1.4231565138712061,1.0894619446111542,1.0954181919521842
2019-03,2019-04-09T21:59:00+00:00,2019-10,7,both,MONTHLY_BOTH_CORE_R17,0.4565528987738084,0.45759668940161813,estimated,,True,core,0.6,0.5982071677547464,False,1.8696776071625572,1.887265520365302,1.6876691123659004,1.7019907011038968
2019-03,2019-04-09T21:59:00+00:00,2019-11,8,both,MONTHLY_BOTH_CORE_R17,0.05292657971693185,0.05294058830244724,estimated,,True,core,0.0,0.0,False,1.922604186879489,1.9412052381370604,1.6876691123659004,1.7019907011038968
2019-03,2019-04-09T21:59:00+00:00,2019-12,9,both,MONTHLY_BOTH_CORE_R17,0.24316985561349957,0.243465753302946,estimated,,True,core,0.1,0.09995003330835331,False,2.1657740424929885,2.189397161396193,1.7876191456742538,1.8036926918050014
2019-03,2019-04-09T21:59:00+00:00,2020-01,10,both,MONTHLY_BOTH_CORE_R17,0.3821369748025037,0.3828680490784754,estimated,,True,core,0.8,0.7968169649176874,False,2.547911017295492,2.5806477126730853,2.584436110591941,2.618122233339441
2019-03,2019-04-09T21:59:00+00:00,2020-02,11,both,MONTHLY_BOTH_CORE_R17,0.35773936657520383,0.3583800175729979,estimated,,True,core,0.7,0.6975613736425241,False,2.905650383870696,2.948276255972258,3.2819974842344655,3.336449088972817
2019-03,2019-04-09T21:59:00+00:00,2020-03,12,both,MONTHLY_BOTH_CORE_R17,0.1402938578278348,0.14039231569862076,estimated,,True,core,-0.3,-0.3004509020298722,False,3.045944241698531,3.0928077249798314,2.9815465822045932,3.026439741705899
2019-02,,2019-03,1,,STATE_FAST_R15,0.1865135254611521,0.18668757012584491,preserved_control,,,core,-0.1,-0.10005003335835334,False,0.1865135254611521,0.18668757012584491,-0.10005003335835334,-0.1
2019-02,,2019-04,2,,STATE_FAST_R15,0.5399527698005971,0.5414131420256466,preserved_control,,,core,0.4,0.39920212695374535,False,0.7264662952617492,0.7291114631906811,0.299152093595392,0.29960000000000014
2019-02,,2019-05,3,,STATE_FAST_R15,0.2565727630380436,0.25690219263366393,preserved_control,,,core,0.1,0.09995003330835331,False,0.9830390582997929,0.9878867591600252,0.3991021269037453,0.39989960000000013
2019-02,,2019-06,4,,STATE_FAST_R15,0.32338657570836254,0.32391003420784753,preserved_control,,,core,0.3,0.2995508979798479,False,1.3064256340081555,1.314996657707403,0.6986530248835933,0.7010992988
2019-02,,2019-07,5,,STATE_FAST_R15,0.5865905563624703,0.5883143676897583,preserved_control,,,core,1.0,0.9950330853168083,False,1.8930161903706257,1.911047339669094,1.6936861102004015,1.7081102917880002
2019-02,,2019-08,6,,STATE_FAST_R15,0.27591780511045294,0.2762988086245952,preserved_control,,,core,0.2,0.19980026626730563,False,2.1689339954810785,2.1926263493254465,1.8934863764677072,1.911526512371576
2019-02,,2019-09,7,,STATE_FAST_R15,-0.2657713756669666,-0.2654185162153744,preserved_control,,,core,-0.9,-0.9040744652149064,False,1.903162619814112,1.9213881967875455,0.9894119112528008,0.9943227737602317
2019-02,,2019-10,8,,STATE_FAST_R15,0.4775076745066169,0.4786495592082417,preserved_control,,,core,0.6,0.5982071677547464,False,2.380670294320729,2.4092344721303895,1.587619079007547,1.6002887104027932
2019-02,,2019-11,9,,STATE_FAST_R15,0.12459016889876362,0.12466781469268841,preserved_control,,,core,0.0,0.0,False,2.5052604632194924,2.536905826790306,1.587619079007547,1.6002887104027932
2019-02,,2019-12,10,,STATE_FAST_R15,0.29219330048955916,0.29262060119380007,preserved_control,,,core,0.1,0.09995003330835331,False,2.7974537637090515,2.836949937066181,1.6875691123159005,1.7018889991131965
2019-02,,2020-01,11,,STATE_FAST_R15,0.3980659497729477,0.3988592845907655,preserved_control,,,core,0.8,0.7968169649176874,False,3.1955197134819993,3.247124659880126,2.4843860772335877,2.515504111106101
2019-02,,2020-02,12,,STATE_FAST_R15,0.4095567881818812,0.41039661813105244,preserved_control,,,core,0.7,0.6975613736425241,False,3.6050765016638806,3.6708473678018265,3.181947450876112,3.2331126398838443
2019-03,,2019-04,1,,STATE_FAST_R15,0.48771005251734584,0.4889012938078136,preserved_control,,,core,0.4,0.39920212695374535,False,0.48771005251734584,0.4889012938078136,0.39920212695374535,0.4
2019-03,,2019-05,2,,STATE_FAST_R15,0.20630248881823282,0.20651543881789955,preserved_control,,,core,0.1,0.09995003330835331,False,0.6940125413355787,0.6964263892780068,0.49915216026209863,0.5004000000000001
2019-03,,2019-06,3,,STATE_FAST_R15,0.27469425593930424,0.27507188630767787,preserved_control,,,core,0.3,0.2995508979798479,False,0.9687067972748828,0.9734139487914162,0.7987030582419465,0.8019012000000001
2019-03,,2019-07,4,,STATE_FAST_R15,0.5391606001540139,0.5406166866231327,preserved_control,,,core,1.0,0.9950330853168083,False,1.5078673974288967,1.5192930736516324,1.7937361435587549,1.8099202120000002
2019-03,,2019-08,5,,STATE_FAST_R15,0.22949773975047835,0.22976128738662352,preserved_control,,,core,0.2,0.19980026626730563,False,1.7373651371793752,1.7525451083634538,1.9935364098260606,2.013540052424
2019-03,,2019-09,6,,STATE_FAST_R15,-0.31138352834815586,-0.31089923264228486,preserved_control,,,core,-0.9,-0.9040744652149064,False,1.4259816088312194,1.436197226427557,1.0894619446111542,1.0954181919521842
2019-03,,2019-10,7,,STATE_FAST_R15,0.43254185196845557,0.4334786644519961,preserved_control,,,core,0.6,0.5982071677547464,False,1.8585234607996748,1.8759014994355683,1.6876691123659004,1.7019907011038968
2019-03,,2019-11,8,,STATE_FAST_R15,0.08014141047502504,0.08017353228377344,preserved_control,,,core,0.0,0.0,False,1.9386648712746999,1.957579008213603,1.6876691123659004,1.7019907011038968
2019-03,,2019-12,9,,STATE_FAST_R15,0.24815819335735867,0.24846636066342578,preserved_control,,,core,0.1,0.09995003330835331,False,2.1868230646320588,2.2109092941958486,1.7876191456742538,1.8036926918050014
2019-03,,2020-01,10,,STATE_FAST_R15,0.35436176367397754,0.3549903672626865,preserved_control,,,core,0.8,0.7968169649176874,False,2.541184828306036,2.5737481764818457,2.584436110591941,2.618122233339441
2019-03,,2020-02,11,,STATE_FAST_R15,0.3628137402919588,0.3634727060411005,preserved_control,,,core,0.7,0.6975613736425241,False,2.903998568597995,2.9465757546666884,3.2819974842344655,3.336449088972817
2019-03,,2020-03,12,,STATE_FAST_R15,0.12619319125884865,0.1262728483702088,preserved_control,,,core,-0.3,-0.3004509020298722,False,3.0301917598568435,3.0765693281717006,2.9815465822045932,3.026439741705899
2019-02,,2019-03,1,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,-0.1,-0.10005003335835334,False,,,-0.10005003335835334,-0.1
2019-02,,2019-04,2,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.4,0.39920212695374535,False,,,0.299152093595392,0.29960000000000014
2019-02,,2019-05,3,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.1,0.09995003330835331,False,,,0.3991021269037453,0.39989960000000013
2019-02,,2019-06,4,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.3,0.2995508979798479,False,,,0.6986530248835933,0.7010992988
2019-02,,2019-07,5,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,1.0,0.9950330853168083,False,,,1.6936861102004015,1.7081102917880002
2019-02,,2019-08,6,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.2,0.19980026626730563,False,,,1.8934863764677072,1.911526512371576
2019-02,,2019-09,7,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,-0.9,-0.9040744652149064,False,,,0.9894119112528008,0.9943227737602317
2019-02,,2019-10,8,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.6,0.5982071677547464,False,,,1.587619079007547,1.6002887104027932
2019-02,,2019-11,9,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.0,0.0,False,,,1.587619079007547,1.6002887104027932
2019-02,,2019-12,10,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.1,0.09995003330835331,False,,,1.6875691123159005,1.7018889991131965
2019-02,,2020-01,11,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.8,0.7968169649176874,False,,,2.4843860772335877,2.515504111106101
2019-02,,2020-02,12,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.7,0.6975613736425241,False,,,3.181947450876112,3.2331126398838443
2019-03,,2019-04,1,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.4,0.39920212695374535,False,,,0.39920212695374535,0.4
2019-03,,2019-05,2,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.1,0.09995003330835331,False,,,0.49915216026209863,0.5004000000000001
2019-03,,2019-06,3,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.3,0.2995508979798479,False,,,0.7987030582419465,0.8019012000000001
2019-03,,2019-07,4,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,1.0,0.9950330853168083,False,,,1.7937361435587549,1.8099202120000002
2019-03,,2019-08,5,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.2,0.19980026626730563,False,,,1.9935364098260606,2.013540052424
2019-03,,2019-09,6,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,-0.9,-0.9040744652149064,False,,,1.0894619446111542,1.0954181919521842
2019-03,,2019-10,7,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.6,0.5982071677547464,False,,,1.6876691123659004,1.7019907011038968
2019-03,,2019-11,8,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.0,0.0,False,,,1.6876691123659004,1.7019907011038968
2019-03,,2019-12,9,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.1,0.09995003330835331,False,,,1.7876191456742538,1.8036926918050014
2019-03,,2020-01,10,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.8,0.7968169649176874,False,,,2.584436110591941,2.618122233339441
2019-03,,2020-02,11,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,0.7,0.6975613736425241,False,,,3.2819974842344655,3.336449088972817
2019-03,,2020-03,12,,CORE_SPLIT_MONTHLY_R13,,,preserved_control,,,core,-0.3,-0.3004509020298722,False,,,2.9815465822045932,3.026439741705899
2019-02,,2019-03,1,,TRANSMISSION_BOTH_R16,0.19218977818412036,0.19237458111012684,preserved_control,,,core,-0.1,-0.10005003335835334,False,0.19218977818412036,0.19237458111012684,-0.10005003335835334,-0.1
2019-02,,2019-04,2,,TRANSMISSION_BOTH_R16,0.5456290225235656,0.5471202887013336,preserved_control,,,core,0.4,0.39920212695374535,False,0.737818800707686,0.7405473901750182,0.299152093595392,0.29960000000000014
2019-02,,2019-05,3,,TRANSMISSION_BOTH_R16,0.2622490157610119,0.26259318929048525,preserved_control,,,core,0.1,0.09995003330835331,False,1.0000678164686978,1.0050852064755715,0.3991021269037453,0.39989960000000013
2019-02,,2019-06,4,,TRANSMISSION_BOTH_R16,0.31800944105751816,0.3185156275118718,preserved_control,,,core,0.3,0.2995508979798479,False,1.318077257526216,1.326802187439878,0.6986530248835933,0.7010992988
2019-02,,2019-07,5,,TRANSMISSION_BOTH_R16,0.5812134217116257,0.5829057439989854,preserved_control,,,core,1.0,0.9950330853168083,False,1.8992906792378417,1.9174419376009544,1.6936861102004015,1.7081102917880002
2019-02,,2019-08,6,,TRANSMISSION_BOTH_R16,0.2705406704596086,0.27090696197949876,preserved_control,,,core,0.2,0.19980026626730563,False,2.1698313496974504,2.193543383281329,1.8934863764677072,1.911526512371576
2019-02,,2019-09,7,,TRANSMISSION_BOTH_R16,-0.28405552885082574,-0.28365247285807005,preserved_control,,,core,-0.9,-0.9040744652149064,False,1.8857758208466247,1.9036688703733669,0.9894119112528008,0.9943227737602317
2019-02,,2019-10,8,,TRANSMISSION_BOTH_R16,0.4592235213227578,0.4602795684555649,preserved_control,,,core,0.6,0.5982071677547464,False,2.344999342169382,2.3727106376903087,1.587619079007547,1.6002887104027932
2019-02,,2019-11,9,,TRANSMISSION_BOTH_R16,0.10630601571490449,0.10636254058779594,preserved_control,,,core,0.0,0.0,False,2.4513053578842867,2.4815968535931496,1.587619079007547,1.6002887104027932
2019-02,,2019-12,10,,TRANSMISSION_BOTH_R16,0.31630619388520637,0.31680696978251455,preserved_control,,,core,0.1,0.09995003330835331,False,2.7676115517694932,2.806265695169751,1.6875691123159005,1.7018889991131965
2019-02,,2020-01,11,,TRANSMISSION_BOTH_R16,0.4221788431685948,0.4230712734887272,preserved_control,,,core,0.8,0.7968169649176874,False,3.189790394938088,3.24120947267251,2.4843860772335877,2.515504111106101
2019-02,,2020-02,12,,TRANSMISSION_BOTH_R16,0.43366968157752844,0.43461138934938703,preserved_control,,,core,0.7,0.6975613736425241,False,3.6234600765156166,3.6899075275428026,3.181947450876112,3.2331126398838443
2019-03,,2019-04,1,,TRANSMISSION_BOTH_R16,0.49891429015468963,0.5001609398749,preserved_control,,,core,0.4,0.39920212695374535,False,0.49891429015468963,0.5001609398749,0.39920212695374535,0.4
2019-03,,2019-05,2,,TRANSMISSION_BOTH_R16,0.21750672645557673,0.2177434439302079,preserved_control,,,core,0.1,0.09995003330835331,False,0.7164210166102664,0.7189934514607852,0.49915216026209863,0.5004000000000001
2019-03,,2019-06,3,,TRANSMISSION_BOTH_R16,0.2858984935766481,0.2863075730776062,preserved_control,,,core,0.3,0.2995508979798479,False,1.0023195101869145,1.0073595572398557,0.7987030582419465,0.8019012000000001
2019-03,,2019-07,4,,TRANSMISSION_BOTH_R16,0.545561706509911,0.547052604410892,preserved_control,,,core,1.0,0.9950330853168083,False,1.5478812166968254,1.5599229483444106,1.7937361435587549,1.8099202120000002
2019-03,,2019-08,5,,TRANSMISSION_BOTH_R16,0.23589884610637546,0.23617730635279904,preserved_control,,,core,0.2,0.19980026626730563,False,1.783780062803201,1.7997844386977884,1.9935364098260606,2.013540052424
2019-03,,2019-09,6,,TRANSMISSION_BOTH_R16,-0.3049824219922589,-0.3045178230387,preserved_control,,,core,-0.9,-0.9040744652149064,False,1.478797640810942,1.4897859512669767,1.0894619446111542,1.0954181919521842
2019-03,,2019-10,7,,TRANSMISSION_BOTH_R16,0.4275328737682672,0.4284480993910082,preserved_control,,,core,0.6,0.5982071677547464,False,1.906330514579209,1.9246170102511821,1.6876691123659004,1.7019907011038968
2019-03,,2019-11,8,,TRANSMISSION_BOTH_R16,0.07513243227483657,0.0751606637566245,preserved_control,,,core,0.0,0.0,False,1.981462946854046,2.001224228927485,1.6876691123659004,1.7019907011038968
2019-03,,2019-12,9,,TRANSMISSION_BOTH_R16,0.24314921515717022,0.2434450625963095,preserved_control,,,core,0.1,0.09995003330835331,False,2.224612162011216,2.249541173100599,1.7876191456742538,1.8036926918050014
2019-03,,2020-01,10,,TRANSMISSION_BOTH_R16,0.3904152569159519,0.39117837006031037,preserved_control,,,core,0.8,0.7968169649176874,False,2.615027418927168,2.6495192616556804,2.584436110591941,2.618122233339441
2019-03,,2020-02,11,,TRANSMISSION_BOTH_R16,0.39886723353393305,0.399663767569519,preserved_control,,,core,0.7,0.6975613736425241,False,3.0138946524611008,3.059772197728812,3.2819974842344655,3.336449088972817
2019-03,,2020-03,12,,TRANSMISSION_BOTH_R16,0.16224668450082305,0.16237837564585555,preserved_control,,,core,-0.3,-0.3004509020298722,False,3.176141336961924,3.2271189817678034,2.9815465822045932,3.026439741705899
