edge,horizon,quantile,value
2010-12,1,0.05,-0.1293661060801976
2010-12,1,0.1,0.0
2010-12,1,0.25,0.2176278563656097
2010-12,1,0.3333333333333333,0.2493765586034868
2010-12,1,0.5,0.4602991944764101
2010-12,1,0.6666666666666666,0.6087827247924694
2010-12,1,0.75,0.8641975308641969
2010-12,1,0.9,1.474201474201453
2010-12,1,0.95,1.806451612903226
2010-12,2,0.05,-0.246305418719217
2010-12,2,0.1,-0.2145922746781159
2010-12,2,0.25,0.0
2010-12,2,0.3333333333333333,0.12442974005026916
2010-12,2,0.5,0.24393871783430215
2010-12,2,0.6666666666666666,0.4314994606256617
2010-12,2,0.75,0.480769230769229
2010-12,2,0.9,0.8641975308641969
2010-12,2,0.95,1.474201474201453
2010-12,3,0.05,-0.3492433061699773
2010-12,3,0.1,-0.2447980416156681
2010-12,3,0.25,0.0
2010-12,3,0.3333333333333333,0.0
2010-12,3,0.5,0.2184630509898255
2010-12,3,0.6666666666666666,0.3337041156840969
2010-12,3,0.75,0.3768844221105683
2010-12,3,0.9,0.5494505494505475
2010-12,3,0.95,0.7592902785532635
2010-12,4,0.05,-0.3881739218091035
2010-12,4,0.1,-0.3208556149732589
2010-12,4,0.25,-0.1108647450110966
2010-12,4,0.3333333333333333,0.0
2010-12,4,0.5,0.1251595823836715
2010-12,4,0.6666666666666666,0.3504672897196359
2010-12,4,0.75,0.4602991944764101
2010-12,4,0.9,0.5841121495327117
2010-12,4,0.95,0.9291521486643584
2010-12,5,0.05,-0.5482456140350922
2010-12,5,0.1,-0.3208556149732589
2010-12,5,0.25,-0.1085776330075893
2010-12,5,0.3333333333333333,0.0
2010-12,5,0.5,0.2155172413793149
2010-12,5,0.6666666666666666,0.3329633740288606
2010-12,5,0.75,0.4314994606256617
2010-12,5,0.9,0.5841121495327117
2010-12,5,0.95,0.995222462433586
2010-12,6,0.05,-0.7159904534606132
2010-12,6,0.1,-0.5482456140350922
2010-12,6,0.25,-0.246305418719217
2010-12,6,0.3333333333333333,-0.2188183807439903
2010-12,6,0.5,0.0
2010-12,6,0.6666666666666666,0.12536844276311845
2010-12,6,0.75,0.2392344497607723
2010-12,6,0.9,0.5050505050504972
2010-12,6,0.95,0.6277505540122825
2010-12,7,0.05,-0.6067129842114951
2010-12,7,0.1,-0.388098318240615
2010-12,7,0.25,-0.2205071664829083
2010-12,7,0.3333333333333333,-0.1243781094527496
2010-12,7,0.5,0.0
2010-12,7,0.6666666666666666,0.2352941176470668
2010-12,7,0.75,0.3218884120171683
2010-12,7,0.9,0.5376344086021501
2010-12,7,0.95,0.7134363852556502
2010-12,8,0.05,-0.388098318240615
2010-12,8,0.1,-0.3208556149732589
2010-12,8,0.25,-0.10875562912727448
2010-12,8,0.3333333333333333,0.0
2010-12,8,0.5,0.1209189842805269
2010-12,8,0.6666666666666666,0.357995226730301
