origin,core1,core3,core12,core_acceleration,midtrend,midcycle,services_yoy,services_change3,goods_yoy,goods_change3,unemployment,unemployment_change3,ip_growth3,ulc_growth12,fx1,fx3,cost_23_now,cost_23_mean3,cost_26_now,cost_26_mean3,cost_45_now,cost_45_mean3,cost_47_now,cost_47_mean3,cost_56_now,cost_56_mean3,cost_62_now,cost_62_mean3,a6_11,a6_12,a6_13,a6_17,a6_23,a6_24,a6_25,a6_26,a6_43,a6_44,a6_45,a6_46,a6_47,a6_48,a6_49,a6_50,a6_51,a6_52,a6_53,a6_54,a6_55,a6_56,a6_57,a6_58,a6_59,a6_60,a6_61,a6_62,a6_63,a6_64,a6_65,a6_66
2010-11,0.011547799673649217,-0.03850519146683747,-0.10863010684390313,0.07012491537706567,-0.04492790240726913,0.010816290773629557,1.5,-0.10000000000000009,-3.7,-0.10000000000000009,7.1,-0.20000000000000018,5.242703459304134,-0.6779686985378803,-0.5083688277326168,-3.126822532620701,0.000995095682369218,9.473734136082139e-05,-0.0040080213975388634,-0.010059842337103258,0.0,-0.0003829217346244344,-0.0011474470564767358,-0.0011461329343441424,0.010442270184442215,0.008818199292811357,-0.006358516595291519,0.03851450836305551,7.1,81.70047237,9054.0,73.5,0.000995095682369218,6.3,2851.0,-0.0040080213975388634,,2.7,0.0,-0.004429686091588891,-0.0011474470564767358,0.001137009787075094,0.0,0.005982071677547551,0.008959741371472096,0.010939940038334206,3.5873196427554186,1.23,0.75,0.010442270184442215,0.009037389604089618,0.010480127807412032,0.004808633832031006,86.15954545454544,,-0.006358516595291519,0.061648767282621364,0.1554099152974746,,
2010-12,-0.05738042919666125,-0.017490924876909675,-0.11697595965298267,0.099485034776073,-0.04719896951784611,0.005213379765135821,1.3,-0.19999999999999996,-3.9,-0.2999999999999998,7.0,-0.09999999999999964,3.9139326656071285,2.067613283842722,0.4515598666203323,-0.6876493402101677,0.0008521517345663199,0.00014199503232129965,-0.009040744652149105,-0.008373782427985737,0.0034423441909732233,0.0022988596863534974,0.005724114083888843,0.0026743218903331942,-0.0062707693496522054,0.0034092967277521424,0.045170987778532457,0.037115601637595454,7.0,81.11497086,9380.0,73.3,0.0008521517345663199,6.2,-1118.0,-0.009040744652149105,,2.6,0.0034423441909732233,0.0033241027838393222,0.005724114083888843,0.0,0.0,0.003992021269537516,0.03536714383729134,0.019802627296179792,3.8887278280252127,1.22,0.75,-0.0062707693496522054,-0.005786315364782801,0.006180007126474152,0.005360156720616516,92.25478260869566,,0.045170987778532457,0.06834318907032166,1.2342564168927779,,
2011-01,-0.0806517865163311,-0.03992618797079274,-0.11697595965298269,0.07704977168218995,-0.053241400371569776,-0.0023298030808501366,1.4,-0.10000000000000009,-3.7,-0.20000000000000018,6.8,-0.10000000000000053,0.6762316092573921,2.067613283842722,2.1204762222285694,2.0636672611162847,0.011433535520754212,0.004426927645896583,0.010939940038334282,-0.0007029420037845622,0.010256500167188598,0.004566281452720607,0.012478891373188361,0.005685186133533489,-0.022735694192222766,-0.006188064452477586,0.040264404740499415,0.026358958641246783,6.8,80.82607028,8635.0,73.3,0.011433535520754212,6.1,-1118.0,0.010939940038334282,,3.5,0.010256500167188598,0.007713536867781201,0.012478891373188361,0.0,0.0,0.004987541511039056,0.04974209189481393,0.026641930946421366,3.978496720457533,1.2,0.75,-0.022735694192222766,-0.026511419152646987,-0.010854323299849256,0.00588950446338643,96.90714285714289,,0.040264404740499415,0.053926718248869854,0.5228687571209107,,
2011-02,-0.08581068638186609,-0.07386943399744168,-0.07520477779011366,0.0013353437926719725,-0.05863199065819516,-0.007240446205094464,0.7,-0.8,-3.2,0.5,7.0,-0.09999999999999964,-1.5267997033267457,2.067613283842722,-2.88648249393627,-0.3144464050873683,-0.005206512851934519,0.002359724801128671,0.03149866705937096,0.011132620815185379,0.01351371916672317,0.009070854508294998,0.00897873596527532,0.009060580474117508,0.025045697529428423,-0.0013202553374821828,0.04422011104532153,0.0432185011881178,7.0,80.46254419,8456.0,73.3,-0.005206512851934519,6.0,-3363.0,0.03149866705937096,28.591681988687316,4.6,0.01351371916672317,0.012002326296635779,0.00897873596527532,0.0390021578032691,0.05951412753240781,0.01291622526654615,0.1097508639591192,0.05448818528406979,4.046324976018271,1.21,0.75,0.025045697529428423,0.023556334259884792,0.008296340705971517,0.0001507355553655998,104.032,,0.04422011104532153,0.04910104568040374,0.0912982363569439,,
2011-03,-0.24647672550119454,-0.14023934141489508,-0.07520477779011364,-0.06503456362478144,-0.092970419582733,-0.03827219685568083,0.6,-0.7000000000000001,-3.0,0.8999999999999999,7.1,0.09999999999999964,0.4190675034314587,0.0,-0.7101107315351937,-1.4761170032428943,0.005908021123424589,0.0040450145974147604,-0.0040080213975387125,0.012810195233388845,0.006688988150796327,0.010153069161569364,0.005571045049455492,0.009009557462639725,0.0058894069188522025,0.0027331367520192864,-0.027993267347216744,0.0188304161462014,7.1,81.4556106,7120.0,77.7,0.005908021123424589,5.9,-3367.0,-0.0040080213975387125,34.29841343788942,5.5,0.006688988150796327,-0.0010851873012871494,0.005571045049455492,0.0,0.0,0.0009995003330833807,0.11064652008706355,0.05732506661926956,4.054570034365655,1.23,0.75,0.0058894069188522025,0.0070775877866164905,0.0036813002526798755,0.0010582918878725422,114.6717391304348,0.08650316857992335,-0.027993267347216744,-0.02807406114807698,0.3844648053089812,,
2011-04,-0.09895614598867412,-0.14506012839440577,-0.07520477779011366,-0.06985535060429211,-0.0885255797303062,-0.02627315071754953,0.6,-0.7999999999999999,-2.9,0.8000000000000003,6.7,-0.09999999999999964,0.7758651187271115,0.0,0.47670017123448893,-3.1198930542369747,0.006291527219480564,0.0023310118303235447,0.0,0.009163548553944084,0.008849615276982803,0.009684107531500766,0.012148133935647287,0.008899304983459366,0.003023226158647141,0.01131944353564259,0.012211329891953504,0.009479391196686096,6.7,81.4556106,7120.0,77.7,0.006291527219480564,5.7,-3367.0,0.0,34.16687728368974,6.3,0.008849615276982803,0.006493529310548141,0.012148133935647287,0.0,0.0,0.005982071677547468,0.024692612590371366,0.019802627296179764,4.047194850940706,1.2,0.75,0.003023226158647141,-0.0004898839073135264,0.002119251729620686,0.0041231369826491004,123.0905,-0.03589976728631061,0.012211329891953504,0.022302063828292695,0.2822299704604907,,
2011-05,0.031412010894894926,-0.10242236430126937,-0.06688392504353428,-0.03553843925773509,-0.061831944774588726,0.004139946122541937,0.5,-0.19999999999999996,-2.7,0.5,7.0,0.0,0.865190385720698,0.0,-0.41492983138666306,-0.6483403916873678,0.0027835786936458717,0.004994375678850342,0.007968169649176895,0.0013200494172127275,0.006586192852856776,0.0073749320935453016,0.008743225095729557,0.008820801360277445,0.009015222921423316,0.005975951999640887,-0.06139111708515621,-0.02572435151347315,7.0,81.16171862,8550.0,77.7,0.0027835786936458717,5.6,8825.0,0.007968169649176895,32.45690727909371,6.3,0.006586192852856776,0.03393750931758355,0.008743225095729557,-0.0010934938213713608,0.0,0.013902905168991384,-0.01918281941677391,0.006975613736425246,3.887494068159104,1.21,0.75,0.009015222921423316,0.0035218193317962943,0.015498203555704748,0.0021107422084654104,114.52181818181818,0.0034473209129846083,-0.06139111708515621,-0.044828356440412165,0.16745362173993605,,
2011-06,-0.12340393019428077,-0.06299866983115217,-0.07522142782339707,0.012222757992244898,-0.07377205138995754,-0.008186119237245975,0.5,-0.09999999999999998,-2.9,0.10000000000000009,6.9,-0.1999999999999993,2.6861607408867503,-0.1301236357971897,0.3780256792507555,0.43979601909858135,-0.001390820808342852,0.0025614283682611947,0.0009995003330834432,0.0029892233274201128,0.0065430985889358695,0.007326302239591816,0.0032591012009062226,0.008050153410761022,-0.0018147178557903487,0.0034079104080933695,-0.0002844352143842599,-0.016488074135862323,6.9,83.67329112,10568.0,76.8,-0.001390820808342852,5.6,-1616.0,0.0009995003330834432,33.11524180831385,6.2,0.0065430985889358695,0.026750566288650468,0.0032591012009062226,0.0,0.0014803851704341398,0.014888612493750578,0.007968169649176904,0.010939940038334317,3.768007249766759,1.18,0.75,-0.0018147178557903487,-0.002933987434787788,0.005715384418262914,0.005460420718620185,113.9018181818182,-0.012601964895532891,-0.0002844352143842599,-0.018300689108972534,-0.1565827853556918,,
2011-07,-0.049121286503891415,-0.046385835649045665,-0.07522142782339708,0.028835592174351415,-0.06761555983614691,-0.0009273245004595785,0.5,-0.09999999999999998,-2.7,0.19999999999999973,6.7,0.0,2.6861607408867503,-0.1301236357971897,-0.40272923668864646,-0.43963338882455405,0.00041744939032462014,0.0006034024252092133,0.0009995003330833217,0.0033223901051145535,-0.002176279422595684,0.003651004006398987,-0.0010851873012871494,0.0036390463317828767,0.004168938428810165,0.003789814498147711,0.04354434765634174,-0.006043734881066243,6.7,83.67329112,10568.0,76.8,0.00041744939032462014,5.5,-1616.0,0.0009995003330833217,31.24976294413324,5.4,-0.002176279422595684,0.0010147134305462657,-0.0010851873012871494,0.0,0.0,0.002995508979798278,-0.018163970627671278,-0.015113637810048208,3.7889647334590713,1.2,0.75,0.004168938428810165,0.004592767148699828,0.002975799916438149,0.005822710751399285,116.7547619047619,-0.052124036151946385,0.04354434765634174,-0.02370837887184507,-0.08623381403537644,,
2011-08,-0.02440033764547289,-0.06404271095290104,-0.06690887518068522,0.0028661642277841848,-0.05899503452150333,0.007163486621710388,0.5,0.0,-2.6,0.10000000000000009,6.6,-0.40000000000000036,1.576678957043377,-0.1301236357971897,0.23032955520692253,0.20562599776903154,0.004303470235710982,0.0011100329392309167,-0.005012541823544354,-0.001004513719125863,-0.0010899183640251664,0.0010923002674383397,0.0,0.000724637966539691,-0.00844653311972543,-0.0020307708489018714,-0.07270431785831555,-0.009814801805452689,6.6,82.45151965,10147.0,76.8,0.004303470235710982,5.5,4507.0,-0.005012541823544354,26.78280404513369,5.3,-0.0010899183640251664,-0.01945785914934106,0.0,0.0,0.0,0.0,-0.06293979977387398,-0.03562717764315121,3.4029307665616813,1.18,0.75,-0.00844653311972543,-0.004298980729311452,0.008519093210658468,0.004760342200565759,109.92608695652174,0.01814357344840767,-0.07270431785831555,0.03162614790287144,0.0028640263634174268,,
2011-09,-0.10190121252192007,-0.05816694717943063,-0.06690887518068521,0.008741928001254583,-0.06789783464680275,-0.002875996237760201,0.5,0.0,-2.5,0.3999999999999999,6.4,-0.5,-2.86176700062623,0.5427421735365237,-0.27975498559652057,-0.4521546670782445,-0.00013853293642629438,0.0015274622298697693,0.004987541511038877,0.00032483334019261487,-0.0010911075823347716,-0.0014524351229852073,0.0,-0.00036172910042904977,0.006907862408410459,0.0008767559058317312,-0.0674629536475031,-0.03220764128315897,6.4,81.31269497,9159.0,73.9,-0.00013853293642629438,5.4,-8760.0,0.004987541511038877,19.99307257241474,5.7,-0.0010911075823347716,-0.005184044787587716,0.0,0.0,0.0,0.008959741371472013,-0.0576291128366363,-0.028399474521698054,2.9999402093391407,1.18,0.75,0.006907862408410459,0.005273449720865742,0.0013580424513826017,0.005239015257934909,109.90500000000002,0.06448778933125476,-0.0674629536475031,-0.03215111954332439,-0.04457501617189985,,
2011-10,0.054141383436689505,-0.0217919717919625,-0.05852945433052909,0.036737482538566596,-0.04405393846358414,0.019932108000777146,0.4,-0.09999999999999998,-2.4,0.30000000000000027,6.6,-0.10000000000000053,-1.5085149398632347,0.5427421735365237,1.163232448709687,1.113807018320089,0.0013844665093847297,0.0018498012695564725,-0.006018072325562981,-0.0020143575460228194,0.002181025946359938,0.0,0.0010851873012871494,0.00036172910042904977,-0.010837499633358227,-0.004125390114891066,-0.08603422967717833,-0.07540050039433233,6.6,82.42053975,9781.0,73.9,0.0013844665093847297,5.4,-10648.0,-0.006018072325562981,10.448169072336276,5.5,0.002181025946359938,-0.0031233757822679564,0.0010851873012871494,0.0,0.0,0.004987541511038862,-0.07364654016829852,-0.028399474521697998,3.138839542518616,1.16,0.75,-0.010837499633358227,-0.010279595145287423,0.008173908558429588,0.0041206051388975595,108.78666666666666,-0.03673265500518319,-0.08603422967717833,-0.084950153336111,0.0646875969452787,,
2011-11,0.23645221644821868,0.06926271326484539,-0.033541929361724176,0.10280464262656956,0.0067315014984463475,0.06325334500939431,0.6,0.09999999999999998,-1.9,0.7000000000000002,6.5,-0.09999999999999964,-0.3539387612031158,0.5427421735365237,1.1780320425422117,2.061509505655378,0.001106194803067062,0.0007840427920084991,0.01488861249375057,0.004619360559742156,0.0,0.00036330612134172213,0.0010840109462586511,0.0007230660825152668,-0.007536800381978459,-0.0038221458689754093,-0.005104092613207989,-0.052867091979296475,6.5,82.1602076,9456.0,73.9,0.001106194803067062,5.3,20232.0,0.01488861249375057,6.9522824152495,5.5,0.0,-0.022141125877213952,0.0010840109462586511,0.0,0.0,0.0029955089797983614,-0.042907501011276494,-0.02122363645162656,3.6747008563232417,1.15,0.75,-0.007536800381978459,-0.009193876238062337,0.010731469468844068,0.004281827790830306,110.49136363636364,0.05236249561564721,-0.005104092613207989,-0.02123323613822148,0.13107619771891477,,
2011-12,0.036375196031229226,0.11284477565786848,-0.025196076552644647,0.13804085221051313,0.0037826290718407356,0.047078022431044114,0.6,0.09999999999999998,-1.8,0.7,6.6,0.1999999999999993,0.9738357149448824,0.950448431156398,2.4056347835646785,4.7468992748165775,-0.0002764340031431445,0.0007380757697695491,0.008959741371472069,0.005943427179886552,0.0032626456348161526,0.0018145571937253635,0.005402498283348045,0.0025238988436312817,-0.020505891411904287,-0.012960063809080324,-0.011072757029221059,-0.03407035977320246,6.6,82.10841525,9552.0,74.0,-0.0002764340031431445,5.2,6995.0,0.008959741371472069,7.791123845957326,5.5,0.0032626456348161526,-0.006417134320632734,0.005402498283348045,0.004366819166340186,0.0,0.013902905168991397,0.043059489460447076,0.027615167032973398,3.698005981910343,1.17,0.75,-0.020505891411904287,-0.020873813583285994,0.007370652220565432,0.004852303024975413,107.72285714285717,-0.05986640528266607,-0.011072757029221059,-0.03160362936833927,0.11419748421143039,,
2012-01,-0.05963725605888478,0.07132735421035753,-0.02519607655264465,0.09652343076300218,-0.01460031546779077,0.01980201732814334,0.7,0.29999999999999993,-2.1,0.2999999999999998,6.5,-0.09999999999999964,2.1915568374293874,0.950448431156398,0.24329002739569583,3.8269568535025864,0.007299805158239359,0.0027098553193877586,0.00796816964917689,0.010605507838133176,0.0010851873012871494,0.0014492776453677674,0.001077006027638383,0.0025211717524150266,-0.004246691608450703,-0.010763127800777816,0.05755554352472103,0.013792897960763995,6.5,84.24677108,8388.0,74.0,0.007299805158239359,5.2,-8514.0,0.00796816964917689,6.111807408240333,4.5,0.0010851873012871494,0.006417134320632734,0.001077006027638383,0.0,0.0,0.01882175424058788,0.009950330853168043,0.010939940038334262,3.389227878612944,1.18,0.75,-0.004246691608450703,-0.005083378168937891,-0.015198475426398517,0.008542035890950928,111.45238095238096,-0.021754066925212978,0.05755554352472103,0.03407249328913409,0.38735655050584183,,
2012-02,0.018493524257077176,-0.0011901227799266413,-0.016866907110281867,0.015676784330355225,-0.011140301770621492,0.018966719613537117,1.7,1.1,-1.8,0.09999999999999987,6.6,0.09999999999999964,2.5079150643960197,0.950448431156398,0.06660528778760402,2.7155300987479785,-0.004952548298689408,0.0006902742854689355,0.00796816964917689,0.008298693556608616,0.009714053720473181,0.004687295552192161,0.006437790474848271,0.004305764928611566,-0.00473979463521168,-0.009830792551855557,0.04605507871901082,0.0308459550715036,6.6,84.24677108,8388.0,74.0,-0.004952548298689408,5.1,-8514.0,0.00796816964917689,1.3890281012447936,4.1,0.009714053720473181,0.014815085785141235,0.006437790474848271,0.014061886656576483,0.07548065596569398,0.008959741371471985,0.01980262729617971,0.008959741371472096,3.1170889515686024,1.22,0.75,-0.00473979463521168,0.002443246659768583,0.005857196954657695,-0.00016010619771478218,119.06,0.17498680395108535,0.04605507871901082,0.021090315665046155,0.2696762876475667,,
2012-03,-0.02377405640803068,-0.021575010071461353,-0.00020023488805632635,-0.021374775183405026,-0.016273818419580276,0.010240545876448924,1.8,1.2000000000000002,-1.6,0.19999999999999996,7.1,0.5,0.4648191160450309,0.7692345623155645,-1.941808585710151,-1.631913270526851,0.008377443762393355,0.0035749002073144354,0.013902905168991522,0.009946414822448435,0.0010735374085246718,0.003957592810095001,0.001068947188905156,0.0028612478971306032,0.01340274900036409,0.001472087585567235,-0.02006914203993304,0.027847160067932936,7.1,82.49095924,6761.0,78.3,0.008377443762393355,5.1,6502.0,0.013902905168991522,-3.206508583230905,3.6,0.0010735374085246718,0.004192878260036004,0.001068947188905156,0.0,0.0,-0.00300450902029864,0.02664193094642131,0.010939940038334206,3.5077837424945826,1.24,0.75,0.01340274900036409,0.015036359786049225,0.0010220261975852907,0.0009030018527340644,124.54454545454546,-0.08913825414625398,-0.02006914203993304,0.012604342573545146,0.3718380746348613,,
2012-04,-0.15033778504415118,-0.05381915077088259,-0.008546087697135845,-0.04527306307374675,-0.04295223187276581,-0.017136502803874742,1.7,1.0,-1.8,0.30000000000000004,6.9,0.40000000000000036,-0.8415684847476129,0.7692345623155645,-1.4683370189317142,-3.343540316854261,0.004366819166340186,0.002597238210014711,-0.0120725812342692,0.003266164527966404,0.0032137146030954966,0.004667101910697784,0.003200002730670448,0.003568913464807958,0.011651341203186227,0.006771431856112879,-0.039483802268914125,-0.004499288529945448,6.9,83.54075179,6774.0,78.3,0.004366819166340186,5.1,6502.0,-0.0120725812342692,-2.542239524488365,3.0,0.0032137146030954966,-0.002094241603114888,0.003200002730670448,0.0,0.0013708021337786036,0.03052920503482276,0.02078253918252837,0.02664193094642131,3.505579974276224,1.25,0.75,0.011651341203186227,0.013628661579692114,-0.0019229999202643455,0.00186642182620389,120.48649999999998,0.03856663653879133,-0.039483802268914125,-0.002591540765093825,0.23778833564966462,,
