scope,sample,metric,h,model,n,mae,rmse,bias
all_models_common,recent_targets,headline_yy,3,STATE_FAST_R15,31,0.40809548086628955,0.4979702983000424,0.055981965917751814
all_models_common,recent_targets,headline_yy,3,STABLE_LOCAL_CORE_R14B,31,0.36839894284710745,0.45608286907706425,0.061429732472354996
all_models_common,recent_targets,headline_yy,3,DAMPED_P95_Q001_R16,31,0.40255356581335855,0.4959399828073454,-0.004955703278950681
all_models_common,recent_targets,headline_yy,3,FUEL_ANNUAL_R17,31,0.37617565821778076,0.45980965599332446,-0.007301745346762828
all_models_common,recent_targets,headline_yy,3,MCT_FAST_R18,31,0.4087441651833209,0.49302376304666845,0.11136533949609918
all_models_common,recent_targets,headline_yy,3,MCT_SIGNALS_R18,31,0.4303457403709052,0.5031950415572986,0.09931478940476905
all_models_common,recent_targets,headline_yy,3,MCT_SLOW_R18,31,0.40577504048187824,0.48737452453607355,0.1455956505474077
all_models_common,recent_targets,headline_yy,3,FOOD_H0_FAST_R18,31,0.4141006018218081,0.5011044782011134,0.05546686538859543
all_models_common,recent_targets,headline_yy,3,FOOD_H0_SELECT_R18,31,0.41543639075718725,0.5027424840203294,0.05502589360656326
all_models_common,recent_targets,headline_yy,3,FOOD_H0_SLOW_R18,31,0.41543639075718725,0.5027424840203294,0.05502589360656326
all_models_common,full,headline_yy,4,INDEPENDENT_BRIDGE,83,1.233635025154024,1.8237299080241298,-0.40353756179408024
all_models_common,full,headline_yy,4,STATE_FAST_R15,83,1.1559124165337678,1.7127461990319925,-0.46916797817411265
all_models_common,full,headline_yy,4,STABLE_LOCAL_CORE_R14B,83,1.2348192779935194,1.8686376080881502,-0.4673265350366647
all_models_common,full,headline_yy,4,DAMPED_P95_Q001_R16,83,1.1358266268861266,1.6812281631071595,-0.46007275228968686
all_models_common,full,headline_yy,4,FUEL_ANNUAL_R17,83,1.1521287961704285,1.7473250505491549,-0.5486103215385215
all_models_common,full,headline_yy,4,MCT_FAST_R18,83,1.183302426986113,1.772191203111354,-0.5024303039133271
all_models_common,full,headline_yy,4,MCT_SIGNALS_R18,83,1.108379576910661,1.6342861322927318,-0.404183874100192
all_models_common,full,headline_yy,4,MCT_SLOW_R18,83,1.2254842203968443,1.8413114256757408,-0.5084008999830644
all_models_common,full,headline_yy,4,FOOD_H0_FAST_R18,83,1.150202073070485,1.7087746986842678,-0.46763336746060546
all_models_common,full,headline_yy,4,FOOD_H0_SELECT_R18,83,1.1501067937524465,1.7116845844418125,-0.47365322717465724
all_models_common,full,headline_yy,4,FOOD_H0_SLOW_R18,83,1.148807188858902,1.7089369294036785,-0.47100330337612617
all_models_common,origins_2019_2021,headline_yy,4,INDEPENDENT_BRIDGE,32,1.1333035740023312,1.6234908829572605,-0.924658275636253
all_models_common,origins_2019_2021,headline_yy,4,STATE_FAST_R15,32,1.099231008411484,1.5314153404219781,-0.8169463476016523
all_models_common,origins_2019_2021,headline_yy,4,STABLE_LOCAL_CORE_R14B,32,1.1646348133264093,1.7560527365706797,-0.9489546936804525
all_models_common,origins_2019_2021,headline_yy,4,DAMPED_P95_Q001_R16,32,1.0852610925953585,1.5207839056390509,-0.8039830731167481
all_models_common,origins_2019_2021,headline_yy,4,FUEL_ANNUAL_R17,32,1.1352063920382478,1.5903666235697465,-0.8389135038588165
all_models_common,origins_2019_2021,headline_yy,4,MCT_FAST_R18,32,1.111552869974004,1.5888261044431387,-0.9031861531986118
all_models_common,origins_2019_2021,headline_yy,4,MCT_SIGNALS_R18,32,1.111552869974004,1.5888261044431387,-0.9031861531986118
all_models_common,origins_2019_2021,headline_yy,4,MCT_SLOW_R18,32,1.149394808838387,1.6817261543646997,-0.9453615487068467
all_models_common,origins_2019_2021,headline_yy,4,FOOD_H0_FAST_R18,32,1.0969383895366838,1.528659652531558,-0.814653728726852
all_models_common,origins_2019_2021,headline_yy,4,FOOD_H0_SELECT_R18,32,1.099231008411484,1.531415340421978,-0.8169463476016523
all_models_common,origins_2019_2021,headline_yy,4,FOOD_H0_SLOW_R18,32,1.0962218956330825,1.528003562454565,-0.813937234823251
all_models_common,origins_2022_2023,headline_yy,4,INDEPENDENT_BRIDGE,24,2.249163820518261,2.7687118582052075,-0.2883885230221228
all_models_common,origins_2022_2023,headline_yy,4,STATE_FAST_R15,24,2.1180559926380274,2.601969231687828,-0.65868904537551
all_models_common,origins_2022_2023,headline_yy,4,STABLE_LOCAL_CORE_R14B,24,2.35377145409902,2.786307269643262,-0.46606013886785913
all_models_common,origins_2022_2023,headline_yy,4,DAMPED_P95_Q001_R16,24,2.09860694648756,2.5402531223239784,-0.5408964273120715
all_models_common,origins_2022_2023,headline_yy,4,FUEL_ANNUAL_R17,24,2.1062733329609187,2.642739788631672,-0.8150846182035263
all_models_common,origins_2022_2023,headline_yy,4,MCT_FAST_R18,24,2.172797683678981,2.6935475786461547,-0.7471518239585536
all_models_common,origins_2022_2023,headline_yy,4,MCT_SIGNALS_R18,24,1.8950266067432324,2.3674752463829307,-0.41749226957191343
all_models_common,origins_2022_2023,headline_yy,4,MCT_SLOW_R18,24,2.248106564435131,2.776211444583093,-0.7567014580483676
all_models_common,origins_2022_2023,headline_yy,4,FOOD_H0_FAST_R18,24,2.0976161691486364,2.5946926815983846,-0.6596235566986385
all_models_common,origins_2022_2023,headline_yy,4,FOOD_H0_SELECT_R18,24,2.0896916697374937,2.5983432792532764,-0.6776910640125783
all_models_common,origins_2022_2023,headline_yy,4,FOOD_H0_SLOW_R18,24,2.089209353185188,2.594764230471881,-0.672538894580527
all_models_common,origins_2024plus,headline_yy,4,INDEPENDENT_BRIDGE,27,0.449854112121153,0.5352652969828926,0.11173228681416239
all_models_common,origins_2024plus,headline_yy,4,STATE_FAST_R15,27,0.3678516474008365,0.46932396577704605,0.111476963844954
all_models_common,origins_2024plus,headline_yy,4,STABLE_LOCAL_CORE_R14B,27,0.32337670920890876,0.4223683096731077,0.10236633787258949
all_models_common,origins_2024plus,headline_yy,4,DAMPED_P95_Q001_R16,27,0.3399514204739105,0.46041427025951065,0.01936793167339455
all_models_common,origins_2024plus,headline_yy,4,FUEL_ANNUAL_R17,27,0.32405650169850364,0.42412188121055205,0.03231875083961014
all_models_common,origins_2024plus,headline_yy,4,MCT_FAST_R18,27,0.3887875997179157,0.46229555739788664,0.19006983157610116
all_models_common,origins_2024plus,headline_yy,4,MCT_SIGNALS_R18,27,0.40537683268811747,0.4863180244403097,0.19905591932465058
all_models_common,origins_2024plus,headline_yy,4,MCT_SLOW_R18,27,0.4066666245802424,0.46851275721980146,0.2301899945624289
