origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,core_mm_forecast,core_mm_actual,core_cumulative_log_forecast,core_cumulative_log_actual,latest_known_yy,predicted_change,actual_change,predicted_direction,actual_direction,scope
2019-05,3,2019-08,2019-06-10T21:59:00+00:00,MCT_FAST_R18,-0.028668730245635727,0.0918273645546419,2.9272898961284195,2.309672861903639,0.4656412723704412,0.6442728222198875,0.10878919022795663,0.2,0.8512004176081992,1.494384249563962,2.7698185291308475,-0.4601456672272084,0.15747136699757203,-1,0,all_models_common
2019-05,6,2019-11,2019-06-10T21:59:00+00:00,MCT_FAST_R18,0.028725724056874263,0.2754820936639035,3.116147308781873,2.509929808599346,0.6611860423984645,0.8275909303859917,0.0084608315777471,0.0,0.899796005820294,1.188516952103802,2.7698185291308475,-0.2598887205315017,0.3463287796510257,-1,1,all_models_common
2019-05,9,2020-02,2019-06-10T21:59:00+00:00,MCT_FAST_R18,0.2848003974126168,0.2702702702702675,3.7278657968313063,2.483347468676211,1.9485909045121934,2.7324104274554206,0.33342023017049965,0.7,1.87324865688044,2.782845323972367,2.7698185291308475,-0.28647106045463655,0.9580472677004588,-1,1,all_models_common
2019-05,12,2020-05,2019-06-10T21:59:00+00:00,MCT_FAST_R18,0.1925825094265456,0.3603603603603567,2.862419205909517,2.335716708353206,2.3088562969421496,2.822217348623878,0.15827209858893465,0.7,2.4171424418046503,3.3797560618523246,2.7698185291308475,-0.4341018207776415,0.09260067677866957,-1,0,all_models_common
2019-05,3,2019-08,2019-06-10T21:59:00+00:00,MCT_SIGNALS_R18,-0.028668730245635727,0.0918273645546419,2.9272898961284195,2.309672861903639,0.4656412723704412,0.6442728222198875,0.10878919022795663,0.2,0.8512004176081992,1.494384249563962,2.7698185291308475,-0.4601456672272084,0.15747136699757203,-1,0,all_models_common
2019-05,6,2019-11,2019-06-10T21:59:00+00:00,MCT_SIGNALS_R18,0.028725724056874263,0.2754820936639035,3.116147308781873,2.509929808599346,0.6611860423984645,0.8275909303859917,0.0084608315777471,0.0,0.899796005820294,1.188516952103802,2.7698185291308475,-0.2598887205315017,0.3463287796510257,-1,1,all_models_common
2019-05,9,2020-02,2019-06-10T21:59:00+00:00,MCT_SIGNALS_R18,0.2848003974126168,0.2702702702702675,3.7278657968313063,2.483347468676211,1.9485909045121934,2.7324104274554206,0.33342023017049965,0.7,1.87324865688044,2.782845323972367,2.7698185291308475,-0.28647106045463655,0.9580472677004588,-1,1,all_models_common
2019-05,12,2020-05,2019-06-10T21:59:00+00:00,MCT_SIGNALS_R18,0.1925825094265456,0.3603603603603567,2.862419205909517,2.335716708353206,2.3088562969421496,2.822217348623878,0.15827209858893465,0.7,2.4171424418046503,3.3797560618523246,2.7698185291308475,-0.4341018207776415,0.09260067677866957,-1,0,all_models_common
2019-05,3,2019-08,2019-06-10T21:59:00+00:00,MCT_SLOW_R18,-0.02657847630505489,0.0918273645546419,2.9272898961284195,2.315899455017059,0.47172711300593934,0.6442728222198875,0.11258342531833829,0.2,0.8622329198595757,1.494384249563962,2.7698185291308475,-0.4539190741137884,0.15747136699757203,-1,0,all_models_common
2019-05,6,2019-11,2019-06-10T21:59:00+00:00,MCT_SLOW_R18,0.030808209825602804,0.2754820936639035,3.116147308781873,2.5225857993868552,0.6735313923699607,0.8275909303859917,0.012240965859773426,0.0,0.9221962608682748,1.188516952103802,2.7698185291308475,-0.24723272974399224,0.3463287796510257,0,1,all_models_common
2019-05,9,2020-02,2019-06-10T21:59:00+00:00,MCT_SLOW_R18,0.2868710267264738,0.2702702702702675,3.7278657968313063,2.5023581142128646,1.9671391691700624,2.7324104274554206,0.33717884258083003,0.7,1.9069201088474976,2.782845323972367,2.7698185291308475,-0.2674604149179829,0.9580472677004588,-1,1,all_models_common
2019-05,12,2020-05,2019-06-10T21:59:00+00:00,MCT_SLOW_R18,0.19463321459114816,0.3603603603603567,2.862419205909517,2.361007096614581,2.3335664026243044,2.822217348623878,0.16199454462503673,0.7,2.4619919383298186,3.3797560618523246,2.7698185291308475,-0.4088114325162664,0.09260067677866957,-1,0,all_models_common
2019-06,3,2019-09,2019-07-10T21:59:00+00:00,MCT_FAST_R18,-0.15988712561424837,-0.5504587155963248,2.6515151515151705,2.8071828539932357,0.1197990438070841,-0.09220839749682318,-0.4312475544390236,-0.9,0.22740247829284388,0.29075888636920744,2.9467680608364977,-0.13958520684326192,-0.2952529093213272,0,-1,all_models_common
2019-06,6,2019-12,2019-07-10T21:59:00+00:00,MCT_FAST_R18,0.14196401371670472,0.1831501831501825,3.207547169811327,2.9184524704545334,0.606044164047173,0.8260717007366778,0.24433961837686113,0.1,0.9089590167721203,0.9889160874323071,2.9467680608364977,-0.028315590381964295,0.2607791089748295,0,1,all_models_common
2019-06,9,2020-03,2019-07-10T21:59:00+00:00,MCT_FAST_R18,-0.02276926972024476,-0.0898472596585708,3.4418604651162905,2.6085603148073773,1.7096607156724564,2.458020883596786,-0.0401872346969859,-0.3,1.5568200238872627,2.1828435239626462,2.9467680608364977,-0.3382077460291204,0.49509240427979284,-1,1,all_models_common
2019-06,12,2020-06,2019-07-10T21:59:00+00:00,MCT_FAST_R18,0.08186343337226232,0.6283662477558183,3.317972350230406,2.2673255085735806,2.2420037207675785,3.2641157097599898,0.1452065018030606,0.5,2.241173339097238,3.5789593149763834,2.9467680608364977,-0.679442552262917,0.3712042893939085,-1,1,all_models_common
2019-06,3,2019-09,2019-07-10T21:59:00+00:00,MCT_SIGNALS_R18,-0.15988712561424837,-0.5504587155963248,2.6515151515151705,2.8071828539932357,0.1197990438070841,-0.09220839749682318,-0.4312475544390236,-0.9,0.22740247829284388,0.29075888636920744,2.9467680608364977,-0.13958520684326192,-0.2952529093213272,0,-1,all_models_common
