sample,model,h,n,unit,total_mae_log,total_rmse_log,total_bias_log,core_effect_mae_log,core_effect_rmse_log,core_effect_bias_log,retained_mae_log,retained_rmse_log,retained_bias_log,core_cumulative_mae_log,core_cumulative_rmse_log,core_cumulative_bias_log,total_mse_log,core_effect_mse_log,retained_mse_log,twice_core_retained_cross_moment,squared_identity_residual
full,DAMPED_ADAPT_R16,2,86,annual_log_pp,0.7153649443598076,1.099972390661596,-0.17687712373779677,0.2508844655817041,0.33444732890374174,-0.005378250046177218,0.5705708479606019,1.0077265764346397,-0.17149887369161948,0.45580634384429125,0.6045382331943783,-0.00653953284814759,1.2099392602177865,0.11185501581084759,1.0155128528526798,0.08257139155425947,-2.7755575615628914e-16
full,DAMPED_ADAPT_R16,3,84,annual_log_pp,0.9044953211530151,1.3250524312679868,-0.29819610817723685,0.35861198203728817,0.4874733972727389,-0.004923720120645945,0.6839145905414343,1.1618876691837121,-0.29327238805659084,0.6515423114111035,0.8824051223680485,-0.004551595177159521,1.7557639456092027,0.23763031304862553,1.3499829558011593,0.16815067675941714,7.216449660063518e-16
full,DAMPED_ADAPT_R16,4,83,annual_log_pp,1.070741715943278,1.5690155184279038,-0.42158403538789174,0.47193795153910956,0.6529140252377875,-0.005767390144992743,0.7990821800615517,1.345302350817167,-0.41581664524289896,0.8569835466444874,1.18313912263492,-0.005650462050812977,2.461809697067584,0.4262967243522103,1.8098384151141962,0.22567455760117644,7.216449660063518e-16
full,DAMPED_ADAPT_R16,5,82,annual_log_pp,1.2372895214123503,1.8580138013660348,-0.5524774137385966,0.6112582159478906,0.8398913817146958,-0.009164567496202477,0.9516014563106252,1.551081503420013,-0.5433128462423943,1.1090892897587867,1.5207687999127948,-0.011006081030248104,3.452215286066663,0.7054175330786209,2.4058538302516874,0.34094392273635454,1.1102230246251565e-16
full,DAMPED_ADAPT_R16,6,81,annual_log_pp,1.4187311525531825,2.1709856121224886,-0.6731826009457204,0.751324459376806,1.0472187577073215,-0.00788410795132683,1.0708640419903628,1.745101230429596,-0.6652984929943936,1.3633312748540913,1.896519173795472,-0.007843681585257119,4.713178528042856,1.0966671264940657,3.04537830444689,0.5711330971019009,-8.881784197001252e-16
full,DAMPED_ADAPT_R16,7,80,annual_log_pp,1.6549664918021023,2.5365751731872854,-0.797645659413552,0.9172012574734844,1.2691917089874671,-0.006724043607790714,1.221492414029364,1.9518343003176961,-0.7909216158057613,1.6643442673818485,2.298853931126448,-0.005620801484937844,6.434213609230108,1.6108475941625273,3.8096571358966704,1.0137088791709092,1.3322676295501878e-15
full,DAMPED_ADAPT_R16,8,79,annual_log_pp,1.9132193888383933,2.939632303125095,-0.9235304682892453,1.0928965760018179,1.4987029627481714,-0.004361840090916008,1.3497006776912917,2.1579812460846832,-0.9191686281983288,1.9824093428439924,2.71400479485814,-0.0012323490620444403,8.64143807757655,2.2461105705501465,4.656883058453203,1.7384444485732007,4.440892098500626e-16
full,DAMPED_ADAPT_R16,9,78,annual_log_pp,2.158338769139595,3.3934052088871396,-1.0547736184034455,1.2601184318528438,1.7346005247939633,0.0021638184636413173,1.5078474577050425,2.411820719103458,-1.0569374368670872,2.284778008452403,3.140647939527694,0.009014322242282921,11.51519891170237,3.0088389806154927,5.816879181096722,2.689480749990154,8.881784197001252e-16
full,DAMPED_ADAPT_R16,10,77,annual_log_pp,2.4216188166603425,3.8512227878457863,-1.188385000889037,1.4159666744356323,1.9729845266462507,0.010266923120476938,1.6872542684932763,2.671150336534764,-1.1986519240095144,2.566866671127116,3.572069546326592,0.020718183127325925,14.83191696162267,3.8926679423855295,7.135044120369782,3.8042048988673565,1.3322676295501878e-15
full,DAMPED_ADAPT_R16,11,76,annual_log_pp,2.7221802272320033,4.297474792531595,-1.3349805744918692,1.5731916751680735,2.217433886179777,0.012496909525115204,1.8465462587399704,2.935766960364673,-1.3474774840169845,2.852511558298336,4.014806187350334,0.02113491278692376,18.468289592444474,4.917013039578348,8.618727645568834,4.932548907297295,-8.881784197001252e-16
full,DAMPED_ADAPT_R16,12,75,annual_log_pp,2.965264712503516,4.655520324728922,-1.462612509304362,1.7603232189143376,2.484673168426741,0.015045484382434821,1.9775166251150444,3.1034190126296677,-1.4776579936867966,3.1917964545525233,4.4991769279896765,0.0227555573876675,21.67386949396409,6.173600753899779,9.6312095679513,5.869059172113014,-1.7763568394002505e-15
full,DAMPED_P80_Q001_R16,1,88,annual_log_pp,0.46430346508187237,0.7680808679065705,-0.09780187280137374,0.1375607353285426,0.17742449721771875,-0.002873236383833875,0.41347537987441174,0.7218396532242669,-0.09492863641753986,0.25098638460691575,0.3232912338952179,-0.0036202315757206307,0.5899482196441106,0.031479452212960286,0.5210524849669299,0.0374162824642204,-4.85722573273506e-17
full,DAMPED_P80_Q001_R16,2,86,annual_log_pp,0.7132696900562648,1.1030581487635964,-0.17884392868436821,0.24517681819107082,0.32582970847791387,-0.007345054992748734,0.5705708479606019,1.0077265764346397,-0.17149887369161948,0.4455191325961603,0.5890484975063235,-0.00996551707150163,1.2167372795537725,0.10616499892680233,1.0155128528526798,0.09505942777429065,-2.0816681711721685e-16
full,DAMPED_P80_Q001_R16,3,84,annual_log_pp,0.9079260781897587,1.336034865802514,-0.3015346012429128,0.3532319945922305,0.4722506194035438,-0.008262213186321884,0.6839145905414342,1.1618876691837121,-0.29327238805659084,0.6418485690143372,0.8551210750858892,-0.010369109136380826,1.7849891626399417,0.2230206475270308,1.3499829558011593,0.2119855593117511,3.608224830031759e-16
full,DAMPED_P80_Q001_R16,4,83,annual_log_pp,1.0916621982318624,1.5927628189438134,-0.42650299467207126,0.46552278076076625,0.6312003670627149,-0.010686349429172234,0.7990821800615517,1.3453023508171673,-0.41581664524289896,0.8455773199344725,1.1442490616280159,-0.014231278802110472,2.5368933974098433,0.398413903380106,1.8098384151141966,0.32864107891554045,2.7755575615628914e-16
full,DAMPED_P80_Q001_R16,5,82,annual_log_pp,1.265284751918112,1.8819668642690244,-0.5592180579694134,0.6025121269569321,0.810209362611622,-0.015905211727019045,0.9516014563106252,1.551081503420013,-0.5433128462423943,1.0935250732095305,1.4675359471457654,-0.022762284411254233,3.5417992782065846,0.6564392112635308,2.4058538302516874,0.47950623669136605,2.220446049250313e-16
full,DAMPED_P80_Q001_R16,6,81,annual_log_pp,1.44656120578761,2.1932436234922212,-0.6819777652306633,0.740008518713564,1.0083768881518997,-0.016679272236269794,1.0708640419903628,1.745101230429596,-0.6652984929943935,1.3432007972437632,1.8269433855710475,-0.023187533040299288,4.810317591989289,1.0168239485589088,3.04537830444689,0.7481153389834918,-1.3322676295501878e-15
full,DAMPED_P80_Q001_R16,7,80,annual_log_pp,1.684479867766219,2.5535688054972483,-0.8087393989489492,0.9020051956054622,1.2207999542100332,-0.017817783143187837,1.221492414029364,1.9518343003176961,-0.7909216158057613,1.637240496316474,2.212408739425134,-0.024965034241018563,6.520713644408644,1.4903525281992192,3.8096571358966704,1.2207039803127533,1.5543122344752192e-15
full,DAMPED_P80_Q001_R16,8,79,annual_log_pp,1.9478509473142158,2.9517322407004642,-0.937155131413163,1.0730625800047766,1.4406908933323967,-0.017986503214833898,1.3497006776912917,2.1579812460846832,-0.9191686281983288,1.9469450161471278,2.6104629970359556,-0.024990563363311423,8.712723220790583,2.075590250130899,4.656883058453203,1.9802499122064825,-1.7763568394002505e-15
full,DAMPED_P80_Q001_R16,9,78,annual_log_pp,2.186206195609108,3.399636056114656,-1.0711659150379922,1.2367585602443383,1.6660061274959754,-0.01422847817090548,1.5078474577050427,2.411820719103458,-1.0569374368670872,2.243020701627152,3.0181775597573846,-0.019572821131874567,11.557525314034812,2.7755764168541366,5.816879181096723,2.965069716083954,-4.440892098500626e-16
full,DAMPED_P80_Q001_R16,10,77,annual_log_pp,2.4240362320214968,3.8496643782806634,-1.2077754438908648,1.384681282331417,1.8928483583042117,-0.009123519881350598,1.6872542684932763,2.671150336534764,-1.1986519240095144,2.5105154583358518,3.4289303122416777,-0.013114737127361272,14.819915825403045,3.5828749075349497,7.135044120369782,4.1019967974983125,1.7763568394002505e-15
full,DAMPED_P80_Q001_R16,11,76,annual_log_pp,2.699559989437784,4.2880290245087505,-1.3576008122860888,1.5373266792112468,2.1245408865525954,-0.010123328269104255,1.8465462587399704,2.935766960364673,-1.3474774840169845,2.7879192560090758,3.848899208241799,-0.01836314890871024,18.387192915029463,4.513673978633689,8.618727645568834,5.254791290826941,-8.881784197001252e-16
full,DAMPED_P80_Q001_R16,12,75,annual_log_pp,2.9380054655403085,4.643011243549314,-1.4898717562675703,1.7181998760014123,2.379029482629964,-0.01221376258077348,1.9775166251150444,3.1034190126296677,-1.4776579936867966,3.1158119044532846,4.31054638517243,-0.025056248730450682,21.557553407725344,5.659781279222595,9.631209567951302,6.266562560551446,0.0
full,DAMPED_P80_Q010_R16,1,88,annual_log_pp,0.4652367506644157,0.7638048795265631,-0.09695294652753367,0.13554841302504095,0.1733763269775879,-0.0020243101099937932,0.41347537987441174,0.7218396532242669,-0.09492863641753986,0.2473615426236644,0.31634549760736524,-0.002481994985668291,0.5833978939885874,0.030059350756239476,0.5210524849669299,0.03228605826541808,0.0
full,DAMPED_P80_Q010_R16,2,86,annual_log_pp,0.7062231127636814,1.0890806297962985,-0.17717598407258864,0.2371614772992405,0.31427748097607716,-0.005677110380969054,0.5705708479606019,1.0077265764346397,-0.17149887369161954,0.4313247895648193,0.5686694709191626,-0.007837245763296084,1.1860966181975023,0.09877033504866853,1.0155128528526798,0.0718134302961543,-3.469446951953614e-16
full,DAMPED_P80_Q010_R16,3,84,annual_log_pp,0.8868808108141808,1.2987072354902407,-0.298910098987077,0.33027144146953613,0.4510461366831666,-0.005637710930486103,0.6839145905414343,1.1618876691837121,-0.29327238805659084,0.6012971946718857,0.8180312574215036,-0.0071401904463614385,1.6866404835147033,0.2034426174168098,1.3499829558011593,0.13321491029673377,3.885780586188048e-16
full,DAMPED_P80_Q010_R16,4,83,annual_log_pp,1.0470509061244837,1.5223353636276105,-0.423425935493774,0.42590760361001195,0.6002393727476393,-0.007609290250875047,0.7990821800615517,1.3453023508171673,-0.4158166452428988,0.7751722372576519,1.0902169345035966,-0.010876892284006678,2.3175049593512087,0.36028730459647945,1.8098384151141966,0.14737923964053254,1.3877787807814457e-16
full,DAMPED_P80_Q010_R16,5,82,annual_log_pp,1.2158126633179946,1.7734974696365482,-0.555195824223583,0.5511029812702622,0.7728059893713844,-0.011882977981188798,0.9516014563106252,1.551081503420013,-0.5433128462423943,1.0019426177184878,1.401910136462397,-0.018426915358011074,3.145293274807239,0.5972290972082844,2.4058538302516874,0.14221034734726645,4.440892098500626e-16
full,DAMPED_P80_Q010_R16,6,81,annual_log_pp,1.367939775167686,2.045355165784889,-0.6762438409767879,0.6892327906451743,0.9692469224259094,-0.0109453479823945,1.0708640419903626,1.745101230429596,-0.6652984929943935,1.2528246854447533,1.7583623452933257,-0.016523794999616183,4.183477754202931,0.9394395966320968,3.04537830444689,0.19865985312394435,1.6653345369377348e-16
full,DAMPED_P80_Q010_R16,7,80,annual_log_pp,1.5646017842512712,2.3737481247819416,-0.8014815285433297,0.8523556511087419,1.1833443655045273,-0.010559912737568167,1.2214924140293637,1.9518343003176963,-0.7909216158057614,1.549550952706116,2.147000319016982,-0.01636263826965756,5.634680159905785,1.400303887371312,3.8096571358966713,0.4247191366378015,-3.3306690738754696e-16
full,DAMPED_P80_Q010_R16,8,79,annual_log_pp,1.7998502242379126,2.754170096752202,-0.9269570887281551,1.0103853167994197,1.4069248580690803,-0.007788460529825632,1.3497006776912917,2.1579812460846832,-0.9191686281983288,1.836291898007084,2.551363670894342,-0.01183077345203289,7.585452921844033,1.9794375562527018,4.656883058453203,0.9491323071381265,2.3314683517128287e-15
full,DAMPED_P80_Q010_R16,9,78,annual_log_pp,2.0417988499931297,3.191121701647141,-1.0579225848992522,1.170352516746912,1.6384328845876426,-0.0009851480321649442,1.5078474577050427,2.411820719103458,-1.0569374368670874,2.12625533667944,2.9695035767243074,-0.0016835820302531386,10.183257714723345,2.684462317298183,5.816879181096723,1.681916216328437,1.9984014443252818e-15
full,DAMPED_P80_Q010_R16,10,77,annual_log_pp,2.2575704957285714,3.6336091869435383,-1.1914416035937803,1.3208712187252512,1.8721927519059822,0.0072103204157343715,1.6872542684932763,2.671150336534764,-1.1986519240095144,2.397914143933204,3.3914613424330278,0.009536335988956408,13.203115723440483,3.5051057002892945,7.135044120369782,2.562965902781404,1.3322676295501878e-15
full,DAMPED_P80_Q010_R16,11,76,annual_log_pp,2.5369451124483673,4.057643232517385,-1.33935679437868,1.4735906347829317,2.113348877780405,0.008120689638304346,1.8465462587399704,2.935766960364673,-1.3474774840169848,2.67450518533134,3.826798525796642,0.0067730415630009805,16.46446860239413,4.466243479215697,8.618727645568834,3.3794974776096005,0.0
full,DAMPED_P80_Q010_R16,12,75,annual_log_pp,2.7552835327264638,4.404384807197282,-1.468217677114168,1.6670408287719556,2.3824819427228214,0.0094403165726287,1.9775166251150444,3.1034190126296677,-1.4776579936867968,3.0244088682398305,4.313158606970996,0.005361529598425585,19.39860552987024,5.67622020740031,9.631209567951302,4.091175754518629,-1.7763568394002505e-15
full,DAMPED_P95_Q001_R16,1,88,annual_log_pp,0.4649665440703167,0.7622339582302402,-0.0961506386771769,0.13851922930243712,0.17678295876814196,-0.0012220022596369632,0.41347537987441174,0.721839653224267,-0.09492863641753992,0.25273082071337893,0.3225044696199603,-0.0014016935997237347,0.5810006070793396,0.03125221451081858,0.52105248496693,0.028695907601590943,7.632783294297951e-17
full,DAMPED_P95_Q001_R16,2,86,annual_log_pp,0.7027945073826314,1.0845727276465362,-0.17532361517103834,0.2439158830053472,0.3241763897450715,-0.003824741479418857,0.570570847960602,1.00772657643464,-0.17149887369161954,0.4437459204065465,0.5868376192092272,-0.005341805215503279,1.1762980015546476,0.10509033166814849,1.01551285285268,0.055694817033819344,-1.6653345369377348e-16
full,DAMPED_P95_Q001_R16,3,84,annual_log_pp,0.8835223216082052,1.2906756023732007,-0.2957681757742109,0.34433331019265,0.47081903238719414,-0.002495787717619919,0.6839145905414343,1.1618876691837121,-0.29327238805659095,0.6269655646019892,0.8540597587008443,-0.002913875076992671,1.6658435105614244,0.22167056125801374,1.3499829558011593,0.09418999350225088,5.551115123125783e-16
full,DAMPED_P95_Q001_R16,4,83,annual_log_pp,1.0406908450496901,1.5115904374389446,-0.418394954256551,0.44887141799827535,0.6324297925185508,-0.0025783090136520443,0.7990821800615518,1.3453023508171673,-0.41581664524289896,0.8174427123474076,1.1486045942699405,-0.003924085325371503,2.2849056505568597,0.3999674424650572,1.8098384151141969,0.07509979297760518,4.3021142204224816e-16
full,DAMPED_P95_Q001_R16,5,82,annual_log_pp,1.2106608518922672,1.7609076514363007,-0.547900611481234,0.5812933556672752,0.8185565342916185,-0.004587765238839542,0.9516014563106252,1.551081503420013,-0.5433128462423943,1.0575055757938605,1.4849579904545676,-0.00817344370352873,3.1007957568869084,0.6700347998315056,2.4058538302516874,0.024907126803715127,1.9081958235744878e-16
full,DAMPED_P95_Q001_R16,6,81,annual_log_pp,1.3546475662017263,2.031653835569494,-0.6662866427965286,0.7282750874660114,1.0293474993589946,-0.0009881498021350724,1.0708640419903628,1.7451012304295959,-0.6652984929943935,1.3247815340561135,1.867288297104576,-0.0023514176078140623,4.127617307584236,1.0595562744366154,3.0453783044468894,0.022682728700731788,-3.8510861166685117e-16
full,DAMPED_P95_Q001_R16,7,80,annual_log_pp,1.5411564777677114,2.359698285121622,-0.7882216700391813,0.9004135250770489,1.2593983153633914,0.002699945766580167,1.221492414029364,1.9518343003176963,-0.7909216158057614,1.6384014715576416,2.2844650444362093,0.0028478839186715232,5.568175996805924,1.5860841167401483,3.8096571358966713,0.17243474416910484,-3.0531133177191805e-16
full,DAMPED_P95_Q001_R16,8,79,annual_log_pp,1.767953883527586,2.739172534188233,-0.9099377039410875,1.0717510035797788,1.5009703024137175,0.00923092425724149,1.3497006776912917,2.1579812460846837,-0.9191686281983288,1.9495750092617234,2.7210444501355044,0.013164508202573609,7.503066172051186,2.2529118487279267,4.656883058453204,0.5932712648700585,-2.3314683517128287e-15
full,DAMPED_P95_Q001_R16,9,78,annual_log_pp,2.0226791991019795,3.1765772253085633,-1.0363887554099493,1.2549541186303803,1.7529820437077248,0.020548681457138118,1.507847457705043,2.411820719103458,-1.0569374368670872,2.281611694021055,3.175830714315972,0.030403314566325043,10.090642868349052,3.0729460455617112,5.816879181096723,1.2008176416906182,4.440892098500626e-16
full,DAMPED_P95_Q001_R16,10,77,annual_log_pp,2.2663222360887563,3.620183090753541,-1.1645002048411273,1.4280340810158898,2.0105972369082394,0.03415171916838697,1.6872542684932763,2.671150336534764,-1.1986519240095144,2.5944055139186837,3.6403494514971824,0.0502869092739336,13.105725610577862,4.042501249063047,7.135044120369783,1.92818024114503,1.3322676295501878e-15
full,DAMPED_P95_Q001_R16,11,76,annual_log_pp,2.5447941331099315,4.047682497860994,-1.3058346341584246,1.6096525955330314,2.2786262824159307,0.04164284985855991,1.8465462587399704,2.935766960364673,-1.3474774840169845,2.9240392579758376,4.123630200007279,0.05828962877195343,16.383733603490217,5.192137734916645,8.618727645568834,2.572868223004736,1.7763568394002505e-15
full,DAMPED_P95_Q001_R16,12,75,annual_log_pp,2.7753709814473884,4.39806666095077,-1.4269712086366493,1.8392452365570837,2.5751958613226114,0.05068678505014729,1.9775166251150444,3.1034190126296677,-1.4776579936867968,3.3391249091081554,4.658799633866294,0.06967906016914159,19.342990354166655,6.631633724173106,9.6312095679513,3.080147062042246,2.6645352591003757e-15
full,DAMPED_P95_Q010_R16,1,88,annual_log_pp,0.46805193106303783,0.7611980989170515,-0.09656923239075392,0.13796653368732537,0.1759727685535087,-0.0016405959732140143,0.41347537987441174,0.721839653224267,-0.09492863641753992,0.2518272646030511,0.32142219931065275,-0.002079060255969854,0.5794225457949334,0.03096641527238675,0.52105248496693,0.02740364555561661,-2.42861286636753e-17
full,DAMPED_P95_Q010_R16,2,86,annual_log_pp,0.7119483308780421,1.0797428353888174,-0.17668125649151079,0.24021357928334494,0.3197713297334255,-0.00518238279989125,0.570570847960602,1.00772657643464,-0.17149887369161956,0.4368835481516149,0.5790548726396211,-0.00763284365664232,1.1658445905734829,0.10225370331948311,1.01551285285268,0.04807803440131984,2.0816681711721685e-17
full,DAMPED_P95_Q010_R16,3,84,annual_log_pp,0.8776559166990229,1.262031095154832,-0.2982937160031825,0.3439136997257662,0.46070161505180524,-0.0050213279465916,0.6839145905414343,1.1618876691837121,-0.29327238805659084,0.6264727693836852,0.8367976847858396,-0.007330966063846493,1.5927224851377044,0.21224597811134174,1.3499829558011593,0.030493551225203353,1.0408340855860843e-17
full,DAMPED_P95_Q010_R16,4,83,annual_log_pp,1.0148434112702407,1.4374738384620847,-0.4242864412145001,0.4362170491055603,0.6163301310945186,-0.008469795971600998,0.7990821800615518,1.3453023508171673,-0.41581664524289896,0.7953054209535775,1.1213737784972655,-0.014480152591821751,2.0663310362629197,0.3798628304949865,1.8098384151141969,-0.12337020934626387,2.3592239273284576e-16
full,DAMPED_P95_Q010_R16,5,82,annual_log_pp,1.1735760512855502,1.6251784482998382,-0.5570967123894272,0.5632273848427679,0.8041714370543908,-0.013783866147032772,0.9516014563106252,1.551081503420013,-0.5433128462423943,1.0261935696968612,1.4603555752046768,-0.024719855130929374,2.6412049888182696,0.6466917001741239,2.4058538302516874,-0.41134054160754224,4.996003610813204e-16
full,DAMPED_P95_Q010_R16,6,81,annual_log_pp,1.2961295431820892,1.8246603641322068,-0.6780718671843876,0.715483129435039,1.0276469635529764,-0.012773374189993964,1.0708640419903628,1.745101230429596,-0.6652984929943935,1.3033333170126284,1.865499280905101,-0.02358463248343646,3.3293854444350774,1.0560582816996524,3.04537830444689,-0.7720511417114648,2.220446049250313e-16
full,DAMPED_P95_Q010_R16,7,80,annual_log_pp,1.4722295412108337,2.0935761854303365,-0.804355201856246,0.9069488564648591,1.2785027048354713,-0.01343358605048467,1.221492414029364,1.9518343003176963,-0.7909216158057614,1.6516250002395652,2.320568757974193,-0.026413958031824725,4.3830612442010395,1.6345691662716164,3.8096571358966713,-1.0611650579672482,0.0
full,DAMPED_P95_Q010_R16,8,79,annual_log_pp,1.7011922054855466,2.451505485852653,-0.9281305920204024,1.1197618001691385,1.5468741758074953,-0.008961963822073229,1.3497006776912917,2.1579812460846837,-0.9191686281983288,2.036841890398695,2.804952135587108,-0.019825553107016353,6.009879147165651,2.392819715780118,4.656883058453204,-1.0398236270676722,1.3322676295501878e-15
full,DAMPED_P95_Q010_R16,9,78,annual_log_pp,1.9918314567900217,2.882090599595717,-1.057873627435055,1.3388100022103622,1.8326601752519935,-0.0009361905679677901,1.507847457705043,2.411820719103458,-1.0569374368670874,2.4329373949292785,3.3195013162234908,-0.008572559128530818,8.306446224277998,3.3586433179546678,5.816879181096723,-0.8690762747733916,-6.661338147750939e-16
full,DAMPED_P95_Q010_R16,10,77,annual_log_pp,2.2430927782881103,3.329918958675079,-1.1910260354100197,1.5560614769377001,2.126643436495059,0.007625888599494285,1.6872542684932763,2.671150336534764,-1.1986519240095144,2.8247095005063625,3.847477139872292,0.0019872105068114323,11.088360271343724,4.522612305987513,7.135044120369782,-0.5692961550135724,1.1102230246251565e-15
full,DAMPED_P95_Q010_R16,11,76,annual_log_pp,2.5050876163100133,3.7397035004973826,-1.3432255544485658,1.7812730540147605,2.4371932163175885,0.004251929568418689,1.8465462587399704,2.935766960364673,-1.3474774840169845,3.229455808927645,4.404290520922122,-0.010354469488013768,13.985382271632378,5.939910773664472,8.618727645568834,-0.5732561476009246,-3.1086244689504383e-15
full,DAMPED_P95_Q010_R16,12,75,annual_log_pp,2.7317724244547654,4.101473401955451,-1.4739717501726322,2.072053993598953,2.790093188361879,0.0036862435141645495,1.9775166251150444,3.1034190126296677,-1.4776579936867968,3.754758265420555,5.03796142803622,-0.016910405645028628,16.822084066948015,7.784619999743357,9.631209567951302,-0.5937455007466415,-1.1102230246251565e-15
full,STABLE_LOCAL_CORE_R14B,1,88,annual_log_pp,0.46681610341057256,0.7721993289055196,-0.09712459321510568,0.15588711251836676,0.20373350403480392,-0.0021959567975656995,0.4134753798744118,0.721839653224267,-0.09492863641753996,0.28376826112266057,0.37005849117655404,-0.0029227396032705535,0.5962918035621348,0.041507340666299464,0.5210524849669301,0.03373197792890545,-1.942890293094024e-16
