origin,h,target,model,actual_annual_log,forecast_annual_log,oracle_annual_log,oracle_headline_yy,total_error_log,core_effect_log,retained_error_log,core_cumulative_error_log,h0_in_annual_window,additive_identity_residual,total_error_log_fast,core_effect_log_fast,retained_error_log_fast,core_cumulative_error_log_fast,benchmark,total_squared_loss_difference,core_effect_squared_loss_difference,retained_squared_loss_difference,cross_moment_difference,core_cumulative_squared_loss_difference,identity_residual
2019-03,1,2019-04,DAMPED_P80_Q001_R16,2.732152985119284,2.8913881011024567,2.847132371481835,2.8880505940674355,0.15923511598317264,0.04425572962062185,0.11497938636255078,0.08010268848821137,True,0.0,0.16387982358082365,0.04890043721827286,0.11497938636255078,0.0885079255636005,STATE_FAST_R15,-0.0015007744147074419,-0.000432683155884659,0.0,-0.001068091258822781,-0.0014172121845324182,-1.734723475976807e-18
2019-03,1,2019-04,DAMPED_P80_Q010_R16,2.732152985119284,2.8974570108578708,2.847132371481835,2.8880505940674355,0.1653040257385867,0.05032463937603593,0.11497938636255078,0.09108515188811332,True,0.0,0.16387982358082365,0.04890043721827286,0.11497938636255078,0.0885079255636005,STATE_FAST_R15,0.0004688243485014565,0.00014131656818982012,0.0,0.00032750778031163594,0.00046285200690882565,4.336808689942018e-19
2019-03,1,2019-04,DAMPED_P95_Q001_R16,2.732152985119284,2.899759497135702,2.847132371481835,2.8880505940674355,0.16760651201641785,0.05262712565386707,0.11497938636255078,0.09525165219795607,True,0.0,0.16387982358082365,0.04890043721827286,0.11497938636255078,0.0885079255636005,STATE_FAST_R15,0.0012353462934277387,0.0003783615944496677,0.0,0.0008569846989780715,0.001239224358868543,-4.336808689942018e-19
2019-03,1,2019-04,DAMPED_P95_Q010_R16,2.732152985119284,2.9047458796103127,2.847132371481835,2.8880505940674355,0.17259289449102866,0.057613508128477875,0.11497938636255078,0.1042745729372724,True,0.0,0.16387982358082365,0.04890043721827286,0.11497938636255078,0.0885079255636005,STATE_FAST_R15,0.002931710651909468,0.0009280635587319403,0.0,0.0020036470931775272,0.003039533673678693,4.336808689942018e-19
2019-03,1,2019-04,DAMPED_ADAPT_R16,2.732152985119284,2.8913881011024567,2.847132371481835,2.8880505940674355,0.15923511598317264,0.04425572962062185,0.11497938636255078,0.08010268848821137,True,0.0,0.16387982358082365,0.04890043721827286,0.11497938636255078,0.0885079255636005,STATE_FAST_R15,-0.0015007744147074419,-0.000432683155884659,0.0,-0.001068091258822781,-0.0014172121845324182,-1.734723475976807e-18
2019-03,1,2019-04,TRANSMISSION_OWN_R16,2.732152985119284,2.909378572936265,2.847132371481835,2.8880505940674355,0.17722558781698083,0.06224620145443005,0.11497938636255078,0.11265716243058733,True,0.0,0.16387982358082365,0.04890043721827286,0.11497938636255078,0.0885079255636005,STATE_FAST_R15,0.0045523124001925035,0.0014833368353672442,0.0,0.0030689755648252593,0.004857983359339891,0.0
2019-03,1,2019-04,TRANSMISSION_SERVICES_R16,2.732152985119284,2.9027004127876355,2.847132371481835,2.8880505940674355,0.1705474276683514,0.05556804130580062,0.11497938636255078,0.10057331948990023,True,0.0,0.16387982358082365,0.04890043721827286,0.11497938636255078,0.0885079255636005,STATE_FAST_R15,0.002229828507409673,0.0006965544544249181,0.0,0.0015332740529847531,0.0022813397056456967,1.734723475976807e-18
2019-03,1,2019-04,TRANSMISSION_GOODS_R16,2.732152985119284,2.9085524909243308,2.847132371481835,2.8880505940674355,0.1763995058050467,0.061420119442495924,0.11497938636255078,0.11116243803919265,True,0.0,0.16387982358082365,0.04890043721827286,0.11497938636255078,0.0885079255636005,STATE_FAST_R15,0.004260189071382824,0.0013811783121922203,0.0,0.002879010759190604,0.004523434743245498,0.0
2019-03,1,2019-04,TRANSMISSION_BOTH_R16,2.732152985119284,2.9022245068095183,2.847132371481835,2.8880505940674355,0.1700715216902342,0.05509213532768342,0.11497938636255078,0.09971216320094431,True,0.0,0.16387982358082365,0.04890043721827286,0.11497938636255078,0.0885079255636005,STATE_FAST_R15,0.002067725913149923,0.000643890614825538,0.0,0.0014238352983243843,0.0021088626026399045,8.673617379884035e-19
2019-03,1,2019-04,BLEND_DAMPED_TRANSMISSION_R16,2.732152985119284,2.896806185120319,2.847132371481835,2.8880505940674355,0.16465320000103478,0.049673813638484,0.11497938636255078,0.08990742584457792,True,0.0,0.16387982358082365,0.04890043721827286,0.11497938636255078,0.0885079255636005,STATE_FAST_R15,0.0002540796936988769,7.62350012525931e-05,0.0,0.00017784469244628426,0.00024969233442643027,-4.336808689942018e-19
