period,food,fuel
2015-02,-0.09910802775026095,-3.9000000000000035
2015-03,0.0,4.3704474505723345
2015-04,0.29761904761904656,1.6949152542372836
2015-05,0.3956478733926794,2.1568627450980316
2015-06,0.0,0.8637236084452882
2015-07,-1.871921182266012,0.0
2015-08,-0.8032128514056214,-1.7126546146527089
2015-09,0.7085020242914908,-3.2913843175217727
2015-10,-0.3015075376884391,-2.902902902902904
2015-11,-0.7056451612903247,-2.4742268041237137
2015-12,-0.9137055837563524,-2.3255813953488302
2016-01,1.3319672131147708,-3.571428571428581
2016-02,0.30333670374114163,-3.928170594837266
2016-03,0.0,-0.5841121495327117
2016-04,0.3024193548387011,3.4077555816686367
2016-05,-0.5025125628140725,3.1818181818181746
2016-06,-0.6060606060605989,4.074889867841414
2016-07,0.5081300813008172,-0.4232804232804255
2016-08,-0.6066734074823166,-1.9128586609989395
2016-09,0.0,0.43336944745395733
2016-10,-0.3051881993896166,1.2944983818770295
2016-11,2.1428571428571352,0.31948881789136685
2016-12,0.6993006993007089,2.2292993630573132
2017-01,1.5873015873016039,3.1152647975077885
2017-02,1.3671875,0.6042296072507725
2017-03,-0.19267822736031004,-0.5005005005005003
2017-04,-0.4826254826254872,-0.3018108651911544
2017-05,0.38797284190106307,-1.1099899091826404
2017-06,0.19323671497584183,-1.9387755102040827
2017-07,0.867888138862094,-2.0811654526534884
2017-08,-0.7648183556405286,0.2125398512221155
2017-09,0.09633911368016612,1.2725344644750836
2017-10,1.6361886429258732,0.732984293193728
2017-11,0.18939393939394478,1.5592515592515621
2017-12,0.5671077504725952,0.0
2018-01,0.5639097744360777,0.5117707267144223
2018-02,-0.747663551401867,0.0
2018-03,-0.5649717514124353,-0.8146639511201648
2018-04,-0.5681818181818121,1.3347022587268942
2018-05,0.952380952380949,4.15400202634244
2018-06,0.4716981132075526,3.30739299610896
2018-07,-1.8779342723004744,-0.18832391713747842
2018-08,-0.0956937799043045,0.0
2018-09,0.8620689655172376,0.6603773584905603
2018-10,0.47483380816715215,1.1246485473289658
2018-11,-1.2287334593572785,-0.2780352177942591
2018-12,1.2440191387559807,-3.6245353159851224
2019-01,0.945179584120992,-3.760848601735778
2019-02,0.7490636704119868,-1.503006012024044
2019-03,0.0,1.1190233977619535
2019-04,-0.6505576208178376,3.9235412474849074
2019-05,1.9644527595883865,2.613746369796721
2019-06,0.3669724770642313,-0.09433962264150386
2019-07,-0.5484460694698434,-1.3220018885741314
2019-08,-0.27573529411764053,-0.4784688995215336
2019-09,-0.552995391705069,-0.48076923076922906
2019-10,0.8341056533827551,0.09661835748790981
2019-11,1.194852941176472,-0.579150579150578
2019-12,0.7266121707538709,-0.4854368932038833
2020-01,2.3444544634806164,0.7804878048780495
2020-02,0.0,-1.4520813165537216
2020-03,0.8810572687224738,-5.599214145383103
2020-04,0.6113537117903967,-10.509885535900098
2020-05,0.607638888888884,-3.488372093023251
2020-06,-0.5176876617773996,3.1325301204819134
2020-07,-1.4744145706851675,4.439252336448618
2020-08,-0.5281690140845008,0.4474272930648615
2020-09,-1.2389380530973493,-0.7795100222717233
2020-10,0.6272401433691677,0.44893378226711356
2020-11,-0.08904719501334757,-0.3351955307262511
2020-12,-1.2477718360071388,0.8968609865470878
2021-01,3.068592057761732,0.33333333333334103
2021-02,0.0,1.661129568106312
2021-03,0.0,5.882352941176472
2021-04,0.7880910683012221,2.8806584362139898
2021-05,-0.6081668114682803,1.29999999999999
2021-06,-0.2622377622377714,1.5794669299111552
2021-07,0.35056967572304476,2.9154518950437414
2021-08,0.26200873362445254,0.9442870632672351
2021-09,-0.9581881533101022,0.3741814780168218
2021-10,-0.3518029903254227,5.778191985088532
2021-11,1.0591350397175736,4.405286343612325
2021-12,0.698689956331866,-1.8565400843881918
2022-01,4.4232437120555135,-0.5159071367153878
2022-02,1.4119601328903553,3.9757994814174635
2022-03,0.7371007371007376,21.695760598503753
2022-04,3.577235772357734,-3.346994535519132
2022-05,3.375196232339084,3.3215547703180137
2022-06,2.2019741837509432,3.830369357045149
2022-07,1.4858841010401136,0.19762845849802257
2022-08,0.5124450951683901,-9.796186719263645
2022-09,0.21849963583393528,-4.008746355685133
2022-10,2.9796511627906863,4.859529233105553
2022-11,1.8348623853211121,-1.73787110789283
2022-12,0.2772002772002624,-10.53795136330139
2023-01,3.870076019350388,-1.7298187808896248
2023-02,0.6653359946773074,1.257334450963965
2023-03,0.396563119629878,-1.8211920529801362
2023-04,-1.6458196181698526,-0.6745362563237767
2023-05,0.9370816599732379,-3.9049235993208753
2023-06,0.0,0.5300353356890497
2023-07,-0.7957559681697757,1.7574692442882345
2023-08,-0.9358288770053513,7.685664939550962
2023-09,-1.6194331983805488,2.8067361668003166
2023-10,0.8230452674897082,-0.15600624024960652
2023-11,-0.40816326530611624,-3.359374999999998
2023-12,-1.43442622950819,-4.688763136620855
2024-01,0.06930006930006005,-0.5089058524173073
2024-02,-0.27700831024931594,4.262574595055413
2024-03,-0.7638888888888862,1.6353229762878119
2024-04,1.679496151154658,2.7353177795655714
2024-05,-0.06882312456987227,-1.8010963194988183
2024-06,-0.550964187327807,-3.7480063795853336
2024-07,0.3462603878116255,1.3256006628003192
2024-08,0.48309178743961567,-2.2076860179885527
2024-09,0.7554945054945028,-4.8494983277591945
2024-10,0.27266530334015826,-0.35149384885764245
2024-11,0.40788579197823527,0.7936507936507908
2024-12,-0.677048070413,0.43744531933507247
2025-01,3.135650988411731,1.7421602787456525
2025-02,-0.594844679444817,0.5993150684931559
2025-03,0.7978723404255206,-3.234042553191485
2025-04,-0.26385224274406704,-2.726473175021993
2025-05,1.256613756613767,-1.898734177215189
2025-06,0.19595035924233617,1.0138248847926246
2025-07,-0.6518904823989535,1.7335766423357768
2025-08,0.0,-0.8968609865470878
2025-09,-1.1154855643044748,-0.7239819004524861
2025-10,1.128069011280708,-0.09115770282589475
2025-11,-0.9842519685039353,1.642335766423364
2025-12,-1.1265738899933875,-1.8850987432675104
2026-01,2.7479892761394176,-2.5617566331198494
2026-02,-1.5655577299412915,1.032863849765242
