sample,h,model,n,mse_difference,lower,upper,block,draws,seed
full,4,TVWQRF_QRF_MEAN_INDEPM_OWNH0,83,2.8493549268874516,0.18555483042335913,6.8870696322452005,12,2000,1409
full,4,TVWQRF_QRF_MEDIAN_FULLM,83,2.6206606939118675,0.17505930719664886,6.449446918086748,12,2000,1409
full,4,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,83,4.004359584024963,0.21478815607836985,9.830298283680557,12,2000,1409
full,4,TVWQRF_QRF_MEDIAN_INDEPM,83,2.4450142002552315,0.1323262925364886,6.308862792303125,12,2000,1409
full,4,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,83,3.760372128717609,0.1588121429961236,9.63822538345376,12,2000,1409
full,4,TVWQRF_TVW3_FULLM,83,1.6913735903978722,0.10158210248180385,3.90194088612809,12,2000,1409
full,4,TVWQRF_TVW3_FULLM_OWNH0,83,2.5945022136239473,0.10530541851006209,6.075906328535244,12,2000,1409
full,4,TVWQRF_TVW3_INDEPM,83,1.7639741740520694,0.09729358582134935,3.960804743302172,12,2000,1409
full,4,TVWQRF_TVW3_INDEPM_OWNH0,83,2.639320760048397,0.1283318918265477,6.275429228155271,12,2000,1409
full,5,TVWQRF_QRF_MEAN_FULLM,82,1.9014787923706988,0.00032220228718585165,4.619080752333862,12,2000,1409
full,5,TVWQRF_QRF_MEAN_FULLM_OWNH0,82,2.8781116441580528,0.03555752217052906,7.036019561854425,12,2000,1409
full,5,TVWQRF_QRF_MEAN_INDEPM,82,2.2623835504973138,-0.011872169188348453,5.504468936606125,12,2000,1409
full,5,TVWQRF_QRF_MEAN_INDEPM_OWNH0,82,3.2738239219288245,0.04135925339464865,8.102979041129185,12,2000,1409
full,5,TVWQRF_QRF_MEDIAN_FULLM,82,2.8966535356293637,0.12604962992781177,7.439935127577822,12,2000,1409
full,5,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,82,4.2489499405591555,0.15818382976037032,11.432552236365431,12,2000,1409
full,5,TVWQRF_QRF_MEDIAN_INDEPM,82,2.776817378554826,-0.0019744401860132504,7.618828419625047,12,2000,1409
full,5,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,82,4.089402352197151,0.03484292880578085,11.379632814321523,12,2000,1409
full,5,TVWQRF_TVW3_FULLM,82,1.7486766615223732,0.026492847280453036,3.9106124405524914,12,2000,1409
full,5,TVWQRF_TVW3_FULLM_OWNH0,82,2.5684861060123225,0.02555838887772973,6.301634831621623,12,2000,1409
full,5,TVWQRF_TVW3_INDEPM,82,2.01049265741805,0.009299270114025406,4.601995200723109,12,2000,1409
full,5,TVWQRF_TVW3_INDEPM_OWNH0,82,2.829565943178692,0.004995482821315481,6.948256427641385,12,2000,1409
full,6,TVWQRF_QRF_MEAN_FULLM,81,2.150002015367236,-0.21126798956068002,5.214291422946008,12,2000,1409
full,6,TVWQRF_QRF_MEAN_FULLM_OWNH0,81,3.4454472183357936,0.0068542889976407895,8.511150872269463,12,2000,1409
full,6,TVWQRF_QRF_MEAN_INDEPM,81,2.4412813251644754,-0.17121520423353923,5.875096671911314,12,2000,1409
full,6,TVWQRF_QRF_MEAN_INDEPM_OWNH0,81,3.7797400156681644,0.059947633129493146,9.029439581734005,12,2000,1409
full,6,TVWQRF_QRF_MEDIAN_FULLM,81,3.379177798219646,0.0938263359356815,9.074162020998934,12,2000,1409
full,6,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,81,5.088948984966232,0.23267719316816496,13.119807729363718,12,2000,1409
full,6,TVWQRF_QRF_MEDIAN_INDEPM,81,3.3262801136248092,-0.057664398636066275,9.711440418431641,12,2000,1409
full,6,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,81,5.041545145587844,0.1334972891456767,14.014415677434442,12,2000,1409
full,6,TVWQRF_TVW3_FULLM,81,1.926896401113414,-0.033047868602172153,4.2756147136630585,12,2000,1409
full,6,TVWQRF_TVW3_FULLM_OWNH0,81,3.026077188030474,0.05083221609265043,6.9536255285537125,12,2000,1409
full,6,TVWQRF_TVW3_INDEPM,81,2.0985193656807812,-0.16855395686392588,4.88386727306987,12,2000,1409
full,6,TVWQRF_TVW3_INDEPM_OWNH0,81,3.2242885715315857,-0.08844437254931307,7.409246332350941,12,2000,1409
full,7,TVWQRF_QRF_MEAN_FULLM,80,1.9970243597873338,-0.5904759283592453,5.282235484354096,12,2000,1409
full,7,TVWQRF_QRF_MEAN_FULLM_OWNH0,80,3.313822281575379,-0.1932364060734633,8.368269830261294,12,2000,1409
full,7,TVWQRF_QRF_MEAN_INDEPM,80,2.5756214675179248,-0.5644988911382361,6.241012146122639,12,2000,1409
full,7,TVWQRF_QRF_MEAN_INDEPM_OWNH0,80,3.9662681175299617,-0.17113523110747525,9.935277077087052,12,2000,1409
full,7,TVWQRF_QRF_MEDIAN_FULLM,80,3.776547917706426,-0.003861073878039382,10.58307011712218,12,2000,1409
full,7,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,80,5.5295768034936525,0.2505296926714611,14.3588646077878,12,2000,1409
full,7,TVWQRF_QRF_MEDIAN_INDEPM,80,3.935206794239657,-0.04763345151715718,10.682364108659977,12,2000,1409
full,7,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,80,5.708883488300541,0.1434883364942501,15.399869099971207,12,2000,1409
full,7,TVWQRF_TVW3_FULLM,80,1.6497169477095777,-0.42700247326891216,4.4345127505736555,12,2000,1409
full,7,TVWQRF_TVW3_FULLM_OWNH0,80,2.7455431986986008,-0.32013188664345604,6.314477423155066,12,2000,1409
full,7,TVWQRF_TVW3_INDEPM,80,1.9881097834545642,-0.6081350701903556,5.2313305759439235,12,2000,1409
full,7,TVWQRF_TVW3_INDEPM_OWNH0,80,3.1441396076315087,-0.394566330557579,7.3909841525711055,12,2000,1409
full,8,TVWQRF_QRF_MEAN_FULLM,79,3.0903882908035287,-0.30953887641250427,7.0383565567051125,12,2000,1409
full,8,TVWQRF_QRF_MEAN_FULLM_OWNH0,79,4.607262268468421,-0.0839147268954451,10.972702669195739,12,2000,1409
full,8,TVWQRF_QRF_MEAN_INDEPM,79,3.909222854425855,-0.25127593608456433,8.750024149948755,12,2000,1409
full,8,TVWQRF_QRF_MEAN_INDEPM_OWNH0,79,5.518817193711112,-0.13031910381729467,12.47686239678675,12,2000,1409
full,8,TVWQRF_QRF_MEDIAN_FULLM,79,5.235751570667712,0.17205738834431755,13.369639262889603,12,2000,1409
full,8,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,79,7.243776070346849,0.34121037637575324,18.81097267108017,12,2000,1409
full,8,TVWQRF_QRF_MEDIAN_INDEPM,79,5.485238421132978,0.008150391923238224,14.622004070433999,12,2000,1409
full,8,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,79,7.529437567441271,0.08872883786226674,19.62302045085896,12,2000,1409
full,8,TVWQRF_TVW3_FULLM,79,2.557225900041688,-0.4937564932397536,6.526700977243226,12,2000,1409
full,8,TVWQRF_TVW3_FULLM_OWNH0,79,3.832731492684277,-0.2752527543425734,8.982379707477808,12,2000,1409
full,8,TVWQRF_TVW3_INDEPM,79,3.1835180184202803,-0.6185844916862054,7.9349906672643105,12,2000,1409
full,8,TVWQRF_TVW3_INDEPM_OWNH0,79,4.56240612606039,-0.4547602869269717,10.490958367726861,12,2000,1409
full,9,TVWQRF_QRF_MEAN_FULLM,78,2.400051118885687,-0.9238289785766232,6.585189368275219,12,2000,1409
full,9,TVWQRF_QRF_MEAN_FULLM_OWNH0,78,3.776354640073953,-0.5905385334383781,9.105185468796293,12,2000,1409
full,9,TVWQRF_QRF_MEAN_INDEPM,78,3.7010529347687338,-0.6452443901643602,9.068626059226132,12,2000,1409
full,9,TVWQRF_QRF_MEAN_INDEPM_OWNH0,78,5.2107822694225225,-0.18368143046796975,12.180638948599182,12,2000,1409
full,9,TVWQRF_QRF_MEDIAN_FULLM,78,5.396331045640676,-0.34817684587254616,14.980099555382711,12,2000,1409
full,9,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,78,7.351038335713401,0.049673659314010035,19.739610896264978,12,2000,1409
full,9,TVWQRF_QRF_MEDIAN_INDEPM,78,5.81233439599911,-0.24288238896144163,15.663431613838306,12,2000,1409
full,9,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,78,7.827708819755246,-0.010210628451881065,21.09123370574791,12,2000,1409
full,9,TVWQRF_TVW3_FULLM,78,1.943142910268691,-1.2708624055902107,6.518674599537086,12,2000,1409
full,9,TVWQRF_TVW3_FULLM_OWNH0,78,3.0607670506766547,-1.0009257982964974,8.532773440569018,12,2000,1409
full,9,TVWQRF_TVW3_INDEPM,78,2.9873726942598924,-1.3161502454142289,9.566385845737496,12,2000,1409
full,9,TVWQRF_TVW3_INDEPM_OWNH0,78,4.266522337428334,-1.1816297805826452,11.08272657920272,12,2000,1409
full,10,TVWQRF_QRF_MEAN_FULLM,77,2.036799030582119,-1.9722818475674524,7.023806962048285,12,2000,1409
full,10,TVWQRF_QRF_MEAN_FULLM_OWNH0,77,3.4875065792715443,-1.0638926339742785,9.567590834204406,12,2000,1409
full,10,TVWQRF_QRF_MEAN_INDEPM,77,3.631664126416505,-1.411123894288592,9.684068425106586,12,2000,1409
full,10,TVWQRF_QRF_MEAN_INDEPM_OWNH0,77,5.24499642130167,-0.4944344958483312,12.468284020846509,12,2000,1409
full,10,TVWQRF_QRF_MEDIAN_FULLM,77,5.510463301112871,-0.7370999242915443,15.983518979050046,12,2000,1409
full,10,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,77,7.557036871015052,-0.33614490572776146,20.461786468782126,12,2000,1409
full,10,TVWQRF_QRF_MEDIAN_INDEPM,77,6.0455346996230634,-0.3864980008764236,16.95989982474776,12,2000,1409
full,10,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,77,8.196463139594144,-0.28379212386456737,22.062980317021538,12,2000,1409
full,10,TVWQRF_TVW3_FULLM,77,1.4617516107749926,-2.800722469182288,7.665389398969651,12,2000,1409
full,10,TVWQRF_TVW3_FULLM_OWNH0,77,2.610698781838859,-1.9435549035566566,8.912584468906083,12,2000,1409
full,10,TVWQRF_TVW3_INDEPM,77,2.9613095237732625,-2.4979625000079566,11.6991158752113,12,2000,1409
full,10,TVWQRF_TVW3_INDEPM_OWNH0,77,4.317274557110845,-1.8364211201008764,13.119389544058562,12,2000,1409
full,11,TVWQRF_QRF_MEAN_FULLM,76,1.724509739671851,-2.655914389212749,6.739940202501205,12,2000,1409
full,11,TVWQRF_QRF_MEAN_FULLM_OWNH0,76,3.080310536805957,-1.7237486650197258,9.14079917432241,12,2000,1409
full,11,TVWQRF_QRF_MEAN_INDEPM,76,3.1592071505640633,-2.1698694481822773,9.628638531437408,12,2000,1409
full,11,TVWQRF_QRF_MEAN_INDEPM_OWNH0,76,4.699945870704418,-1.147549271325714,11.789621629072535,12,2000,1409
full,11,TVWQRF_QRF_MEDIAN_FULLM,76,5.679135832693246,-1.7847564156021125,17.41276531895476,12,2000,1409
full,11,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,76,7.690406409152968,-1.1915103481424523,22.14613212985187,12,2000,1409
full,11,TVWQRF_QRF_MEDIAN_INDEPM,76,5.861267659784089,-1.1995008796909477,16.425840454119626,12,2000,1409
full,11,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,76,7.987767747223807,-0.8680270049648838,23.133917631810046,12,2000,1409
full,11,TVWQRF_TVW3_FULLM,76,1.183639057337252,-3.6545917125175036,8.151801875823494,12,2000,1409
full,11,TVWQRF_TVW3_FULLM_OWNH0,76,2.2158319554938557,-2.6134810180230463,8.920752277426486,12,2000,1409
full,11,TVWQRF_TVW3_INDEPM,76,2.629342907936828,-3.5820668589593687,12.26875474536334,12,2000,1409
full,11,TVWQRF_TVW3_INDEPM_OWNH0,76,3.907403190620719,-2.8435017366202167,13.618090596165372,12,2000,1409
full,12,TVWQRF_QRF_MEAN_FULLM,75,2.069274236023596,-2.5250173532948463,7.407176264568245,12,2000,1409
full,12,TVWQRF_QRF_MEAN_FULLM_OWNH0,75,2.069274236023596,-2.824824741588047,7.2061361926766185,12,2000,1409
full,12,TVWQRF_QRF_MEAN_INDEPM,75,3.534667310321687,-1.6412794764518064,10.09972928007083,12,2000,1409
full,12,TVWQRF_QRF_MEAN_INDEPM_OWNH0,75,3.534667310321687,-1.7420007610206816,10.488204843707777,12,2000,1409
full,12,TVWQRF_QRF_MEDIAN_FULLM,75,6.290957416074266,-2.4139948893176717,19.782537045921647,12,2000,1409
full,12,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,75,6.290957416074266,-2.8205432533435046,19.12960636556164,12,2000,1409
full,12,TVWQRF_QRF_MEDIAN_INDEPM,75,6.28156665560911,-1.9505436342781393,18.914266005805793,12,2000,1409
full,12,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,75,6.28156665560911,-1.5934611815647333,19.343313718950835,12,2000,1409
full,12,TVWQRF_TVW3_FULLM,75,1.3634656277029409,-3.7055133896861974,8.644325963460881,12,2000,1409
full,12,TVWQRF_TVW3_FULLM_OWNH0,75,1.3634656277029409,-3.7680156907715565,8.271248081511244,12,2000,1409
full,12,TVWQRF_TVW3_INDEPM,75,2.8897216137007766,-3.9594806134823735,13.63061842424365,12,2000,1409
full,12,TVWQRF_TVW3_INDEPM_OWNH0,75,2.8897216137007766,-3.6525316981710145,13.28264700536721,12,2000,1409
recent_targets,1,TVWQRF_QRF_MEAN_FULLM,31,0.012982698496875849,-0.041398343253131104,0.06670713351182236,12,2000,1409
recent_targets,1,TVWQRF_QRF_MEAN_FULLM_OWNH0,31,0.07364687344100558,-0.02007326073557064,0.17740700480995103,12,2000,1409
recent_targets,1,TVWQRF_QRF_MEAN_INDEPM,31,0.01868450821842967,-0.029994696830517593,0.06750815443774918,12,2000,1409
recent_targets,1,TVWQRF_QRF_MEAN_INDEPM_OWNH0,31,0.11146546308108223,0.00011199197611186222,0.2287564573709811,12,2000,1409
recent_targets,1,TVWQRF_QRF_MEDIAN_FULLM,31,0.027637610278300657,-0.016358918727329957,0.0754184275559451,12,2000,1409
recent_targets,1,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,31,0.08476152375218175,0.03329662195295419,0.1389847797225064,12,2000,1409
recent_targets,1,TVWQRF_QRF_MEDIAN_INDEPM,31,0.023963414889775523,-0.015566131241610852,0.06331204027334494,12,2000,1409
recent_targets,1,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,31,0.08866583603564455,0.023583022314246888,0.14943543597909306,12,2000,1409
recent_targets,1,TVWQRF_TVW3_FULLM,31,0.03015558907833203,-0.014277322153248036,0.07927898900954966,12,2000,1409
recent_targets,1,TVWQRF_TVW3_FULLM_OWNH0,31,0.10480809841832636,0.031053092798411258,0.189025809128965,12,2000,1409
recent_targets,1,TVWQRF_TVW3_INDEPM,31,0.03234922828460803,0.0001288212256060955,0.06906651458571034,12,2000,1409
recent_targets,1,TVWQRF_TVW3_INDEPM_OWNH0,31,0.11584065323983433,0.0362405977685829,0.19695833676571992,12,2000,1409
recent_targets,2,TVWQRF_QRF_MEAN_FULLM,31,-0.09813213509307582,-0.23679899216745698,0.01961936837699524,12,2000,1409
recent_targets,2,TVWQRF_QRF_MEAN_FULLM_OWNH0,31,-0.07906296244355876,-0.2578730715874204,0.07753555255379299,12,2000,1409
recent_targets,2,TVWQRF_QRF_MEAN_INDEPM,31,-0.027007046010693883,-0.17990601674742984,0.1050838002738214,12,2000,1409
recent_targets,2,TVWQRF_QRF_MEAN_INDEPM_OWNH0,31,0.04180466257980401,-0.1905488270091976,0.24348457038835616,12,2000,1409
recent_targets,2,TVWQRF_QRF_MEDIAN_FULLM,31,-0.0719016206875203,-0.18469832933996083,0.029015857251639614,12,2000,1409
recent_targets,2,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,31,-0.05014241893287897,-0.20023610929489757,0.06993279736252739,12,2000,1409
recent_targets,2,TVWQRF_QRF_MEDIAN_INDEPM,31,-0.06842281924415923,-0.18374503042644502,0.031351326722794066,12,2000,1409
recent_targets,2,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,31,-0.041471061888358945,-0.2015733626550788,0.09761026274426696,12,2000,1409
recent_targets,2,TVWQRF_TVW3_FULLM,31,-0.06290300720867746,-0.19944783777526442,0.051621749685047846,12,2000,1409
recent_targets,2,TVWQRF_TVW3_FULLM_OWNH0,31,-0.026287203457404956,-0.2103672456461738,0.13799163428437236,12,2000,1409
recent_targets,2,TVWQRF_TVW3_INDEPM,31,-0.03671625762763092,-0.17009060526949282,0.0721905930594638,12,2000,1409
recent_targets,2,TVWQRF_TVW3_INDEPM_OWNH0,31,0.01747059311985744,-0.1706323603577611,0.17462675824559953,12,2000,1409
recent_targets,3,TVWQRF_QRF_MEAN_FULLM,31,-0.14405128647113746,-0.29886110158329277,-0.0010410572958559447,12,2000,1409
recent_targets,3,TVWQRF_QRF_MEAN_FULLM_OWNH0,31,-0.05902902102731701,-0.2540163898030454,0.13606912361971293,12,2000,1409
recent_targets,3,TVWQRF_QRF_MEAN_INDEPM,31,-0.029265740097382135,-0.23318969626105493,0.14120346611254897,12,2000,1409
recent_targets,3,TVWQRF_QRF_MEAN_INDEPM_OWNH0,31,0.11143561558236252,-0.15530662687978275,0.358590755920546,12,2000,1409
recent_targets,3,TVWQRF_QRF_MEDIAN_FULLM,31,-0.07631951150708227,-0.1750725136449013,0.008931170758149391,12,2000,1409
recent_targets,3,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,31,0.004822550437438859,-0.10405569832879893,0.09484883188243858,12,2000,1409
recent_targets,3,TVWQRF_QRF_MEDIAN_INDEPM,31,-0.08151782081461961,-0.2024623548965835,0.02044400911617505,12,2000,1409
recent_targets,3,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,31,-0.00024642736090142324,-0.14671588511963476,0.13466376106426964,12,2000,1409
recent_targets,3,TVWQRF_TVW3_FULLM,31,-0.06809850414844366,-0.20521605135064244,0.054252205349613704,12,2000,1409
recent_targets,3,TVWQRF_TVW3_FULLM_OWNH0,31,0.03916458748582924,-0.11660450696985217,0.21963473069902856,12,2000,1409
recent_targets,3,TVWQRF_TVW3_INDEPM,31,-0.005508894664368123,-0.1515962947856173,0.12269990226596467,12,2000,1409
recent_targets,3,TVWQRF_TVW3_INDEPM_OWNH0,31,0.12199809277679431,-0.062076619584017244,0.3072902850193687,12,2000,1409
recent_targets,4,TVWQRF_QRF_MEAN_FULLM,31,-0.06425693915983002,-0.13350167323985565,0.0022128744120802177,12,2000,1409
recent_targets,4,TVWQRF_QRF_MEAN_FULLM_OWNH0,31,0.01895968340211284,-0.0683849396948086,0.10909487647176096,12,2000,1409
recent_targets,4,TVWQRF_QRF_MEAN_INDEPM,31,0.021713336818663026,-0.09301599039924162,0.14671686028592965,12,2000,1409
recent_targets,4,TVWQRF_QRF_MEAN_INDEPM_OWNH0,31,0.18424807596569112,0.018442263304646062,0.3428742019380985,12,2000,1409
recent_targets,4,TVWQRF_QRF_MEDIAN_FULLM,31,0.0493809374114768,-0.050341370884921216,0.16155943930096625,12,2000,1409
recent_targets,4,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,31,0.08322115882338327,-0.03802754897508901,0.22645878743603756,12,2000,1409
recent_targets,4,TVWQRF_QRF_MEDIAN_INDEPM,31,0.00165644932086654,-0.07616755718917878,0.08237299283226138,12,2000,1409
recent_targets,4,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,31,0.06404720172823124,-0.04610558410683608,0.19769201241432025,12,2000,1409
recent_targets,4,TVWQRF_TVW3_FULLM,31,0.05052742442360593,-0.011881220478219257,0.11124771065520983,12,2000,1409
recent_targets,4,TVWQRF_TVW3_FULLM_OWNH0,31,0.13367354246165822,0.026225242063192013,0.2276797997958954,12,2000,1409
recent_targets,4,TVWQRF_TVW3_INDEPM,31,0.09825214387109676,0.035302488938806345,0.1588909449118507,12,2000,1409
recent_targets,4,TVWQRF_TVW3_INDEPM_OWNH0,31,0.22736784937221172,0.08387731895770925,0.35831386385384845,12,2000,1409
recent_targets,5,TVWQRF_QRF_MEAN_FULLM,31,-0.027730714739430028,-0.15620573468457508,0.13577960539804645,12,2000,1409
recent_targets,5,TVWQRF_QRF_MEAN_FULLM_OWNH0,31,0.003921451308940048,-0.17120934640322705,0.20185752178316171,12,2000,1409
recent_targets,5,TVWQRF_QRF_MEAN_INDEPM,31,0.13461521107597701,-0.05010459303229961,0.3619660737382494,12,2000,1409
recent_targets,5,TVWQRF_QRF_MEAN_INDEPM_OWNH0,31,0.2621752511848639,0.0030478693682713586,0.5428183745986319,12,2000,1409
recent_targets,5,TVWQRF_QRF_MEDIAN_FULLM,31,-0.010516314420543373,-0.17505273239382627,0.17600648807850186,12,2000,1409
recent_targets,5,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,31,-0.04095958836056134,-0.20977200701889076,0.13751589145859872,12,2000,1409
recent_targets,5,TVWQRF_QRF_MEDIAN_INDEPM,31,-0.05861849381389375,-0.18487299141035937,0.09214910745251015,12,2000,1409
recent_targets,5,TVWQRF_QRF_MEDIAN_INDEPM_OWNH0,31,-0.06002253147388086,-0.17270569632827246,0.08084413202173991,12,2000,1409
recent_targets,5,TVWQRF_TVW3_FULLM,31,0.02670340706568831,-0.10121153600083457,0.17584999191151554,12,2000,1409
recent_targets,5,TVWQRF_TVW3_FULLM_OWNH0,31,0.05967584701752993,-0.07186236867349062,0.195089768646162,12,2000,1409
recent_targets,5,TVWQRF_TVW3_INDEPM,31,0.08684080144793045,-0.030027807148558672,0.22291748473967068,12,2000,1409
recent_targets,5,TVWQRF_TVW3_INDEPM_OWNH0,31,0.15904287574142473,0.016915725995406004,0.30489530475307514,12,2000,1409
recent_targets,6,TVWQRF_QRF_MEAN_FULLM,31,-0.10126270840067146,-0.2767462884664432,0.1266643438591458,12,2000,1409
recent_targets,6,TVWQRF_QRF_MEAN_FULLM_OWNH0,31,-0.023039704232352343,-0.23120827598188695,0.2815745874044403,12,2000,1409
recent_targets,6,TVWQRF_QRF_MEAN_INDEPM,31,0.0672924787965306,-0.1364532870209179,0.30127141867506435,12,2000,1409
recent_targets,6,TVWQRF_QRF_MEAN_INDEPM_OWNH0,31,0.23128254916964217,-0.06668663711226004,0.5588691973869028,12,2000,1409
recent_targets,6,TVWQRF_QRF_MEDIAN_FULLM,31,-0.12808109235825293,-0.3714164883052388,0.11283567953027684,12,2000,1409
recent_targets,6,TVWQRF_QRF_MEDIAN_FULLM_OWNH0,31,-0.09490536564682796,-0.38412595412814643,0.17323948416226737,12,2000,1409
recent_targets,6,TVWQRF_QRF_MEDIAN_INDEPM,31,-0.1992449960846565,-0.3943763716862576,0.007318372191172349,12,2000,1409
