sample,h,model,n,yy_rmse,yy_bias
all,8,TVWQRF_QRF_MEDIAN_INDEPM,74,4.135287242848967,-1.9250250607657613
all,8,TVWQRF_TVW3_FULLM,74,3.7633965575288713,-0.8259526204884832
all,8,TVWQRF_TVW3_INDEPM,74,3.8526597139602163,-0.838763345729829
all,9,F1b,72,4.053826134192116,-1.4470131653850111
all,9,F2_D1_fixed,72,4.887475454748254,-2.3689589342454442
all,9,NAIVE_C,72,5.278392321188259,-0.8534927823913785
all,9,RW_C,72,5.916335565450812,0.1830344326921007
all,9,TVWQRF_QRF_MEAN_FULLM,72,4.291705107208107,-1.0955392027030144
all,9,TVWQRF_QRF_MEAN_INDEPM,72,4.462689539073532,-1.043446393258634
all,9,TVWQRF_QRF_MEDIAN_FULLM,72,4.622029986057215,-2.3562313647058417
all,9,TVWQRF_QRF_MEDIAN_INDEPM,72,4.6903931707144935,-2.234067810474554
all,9,TVWQRF_TVW3_FULLM,72,4.244406775385666,-0.9656521982463325
all,9,TVWQRF_TVW3_INDEPM,72,4.381930166141943,-0.971643334670681
all,10,F1b,70,4.663233660649718,-1.7465096564440388
all,10,F2_D1_fixed,70,5.467295609370319,-2.6954279618659083
all,10,NAIVE_C,70,5.811509577285549,-0.9897515344823383
all,10,RW_C,70,6.448503630576519,0.20954999042120978
all,10,TVWQRF_QRF_MEAN_FULLM,70,4.840337221585005,-1.2660598545455006
all,10,TVWQRF_QRF_MEAN_INDEPM,70,5.0292726780764205,-1.2020870262807197
all,10,TVWQRF_QRF_MEDIAN_FULLM,70,5.188149122222279,-2.696863038973904
all,10,TVWQRF_QRF_MEDIAN_INDEPM,70,5.265977651833459,-2.5529922705516195
all,10,TVWQRF_TVW3_FULLM,70,4.786898858141458,-1.123411257907507
all,10,TVWQRF_TVW3_INDEPM,70,4.96449068961973,-1.113575645869054
all,11,F1b,68,5.210929941303709,-2.022591091603693
all,11,F2_D1_fixed,68,6.062249750931199,-3.03678875937584
all,11,NAIVE_C,68,6.369415100885008,-1.1354612774283732
all,11,RW_C,68,6.968876914861184,0.21548627973410053
all,11,TVWQRF_QRF_MEAN_FULLM,68,5.349708681731334,-1.4594028576065452
all,11,TVWQRF_QRF_MEAN_INDEPM,68,5.509914644794338,-1.407542704381732
all,11,TVWQRF_QRF_MEDIAN_FULLM,68,5.7150978961551235,-3.0054701995130646
all,11,TVWQRF_QRF_MEDIAN_INDEPM,68,5.756439473312004,-2.8616938335367177
all,11,TVWQRF_TVW3_FULLM,68,5.306254902916305,-1.3038388333778943
all,11,TVWQRF_TVW3_INDEPM,68,5.46417799242896,-1.3017628527892713
all,12,F1b,66,5.7880222439845745,-2.3615329336577395
all,12,F2_D1_fixed,66,6.664483091120692,-3.422090199965882
all,12,NAIVE_C,66,6.990062293675042,-1.380349710716675
all,12,RW_C,66,7.426570296101707,0.19993190226274793
all,12,TVWQRF_QRF_MEAN_FULLM,66,5.931456651251438,-1.7797248294194115
all,12,TVWQRF_QRF_MEAN_INDEPM,66,6.0829526482095355,-1.7070876444308736
all,12,TVWQRF_QRF_MEDIAN_FULLM,66,6.30404716099924,-3.44176532284728
all,12,TVWQRF_QRF_MEDIAN_INDEPM,66,6.323889939607619,-3.279205132151699
all,12,TVWQRF_TVW3_FULLM,66,5.873889031428663,-1.5910113639093515
all,12,TVWQRF_TVW3_INDEPM,66,6.024997851938745,-1.5736680846642304
origins_2024_on,1,F1b,30,0.3200338523678944,-0.01676869349717464
origins_2024_on,1,F2_D1_fixed,30,0.3134409619594481,0.014427230513349827
origins_2024_on,1,NAIVE_C,30,0.6314777539838675,0.3688836550331576
origins_2024_on,1,RW_C,30,1.0475555833081103,0.19758051628457488
origins_2024_on,1,TVWQRF_QRF_MEAN_FULLM,30,0.35311556266736355,0.02725064451504759
origins_2024_on,1,TVWQRF_QRF_MEAN_INDEPM,30,0.36925383154571817,0.08555901160347036
origins_2024_on,1,TVWQRF_QRF_MEDIAN_FULLM,30,0.35605672221433926,-0.026679815008656838
origins_2024_on,1,TVWQRF_QRF_MEDIAN_INDEPM,30,0.35142149607437784,0.003966750172872394
origins_2024_on,1,TVWQRF_TVW3_FULLM,30,0.3578565871884347,0.01088613541599052
origins_2024_on,1,TVWQRF_TVW3_INDEPM,30,0.3573310825079754,-0.0010458742780744398
origins_2024_on,2,F1b,29,0.4755975245774476,-0.011424882922396
origins_2024_on,2,F2_D1_fixed,29,0.4514779700960308,0.038716866556953514
origins_2024_on,2,NAIVE_C,29,1.0381681984466247,0.7504120188122626
origins_2024_on,2,RW_C,29,1.0613303469891653,0.19886739467861325
origins_2024_on,2,TVWQRF_QRF_MEAN_FULLM,29,0.4213398041831539,0.10436550501436702
origins_2024_on,2,TVWQRF_QRF_MEAN_INDEPM,29,0.5119713530081719,0.21345157653301663
origins_2024_on,2,TVWQRF_QRF_MEDIAN_FULLM,29,0.4256838205377286,-0.03917130230175843
origins_2024_on,2,TVWQRF_QRF_MEDIAN_INDEPM,29,0.42619112919507973,0.01916959494795651
origins_2024_on,2,TVWQRF_TVW3_FULLM,29,0.4472644037230013,0.026143702783034996
origins_2024_on,2,TVWQRF_TVW3_INDEPM,29,0.4590629230841242,0.02676301429674791
origins_2024_on,3,F1b,28,0.5028805262649965,-0.009113802807356733
origins_2024_on,3,F2_D1_fixed,28,0.503061462520941,0.04503507713709298
origins_2024_on,3,NAIVE_C,28,1.4100513807677255,1.1211896995389214
origins_2024_on,3,RW_C,28,0.9157496146631232,0.1881758608670923
origins_2024_on,3,TVWQRF_QRF_MEAN_FULLM,28,0.3823986502697641,0.08789815053553893
origins_2024_on,3,TVWQRF_QRF_MEAN_INDEPM,28,0.5246609428923732,0.2466814044870494
origins_2024_on,3,TVWQRF_QRF_MEDIAN_FULLM,28,0.40490803869063435,-0.12300345974024356
origins_2024_on,3,TVWQRF_QRF_MEDIAN_INDEPM,28,0.3983672989893504,-0.02955814658257969
origins_2024_on,3,TVWQRF_TVW3_FULLM,28,0.43120899535655055,-0.0037473209066945907
origins_2024_on,3,TVWQRF_TVW3_INDEPM,28,0.4774026330529423,-0.005210861033804621
origins_2024_on,4,F1b,27,0.4898111635985325,0.06700578000955505
origins_2024_on,4,F2_D1_fixed,27,0.5013731293539537,0.07047776652684277
origins_2024_on,4,NAIVE_C,27,1.7513797441257202,1.5162939160961078
origins_2024_on,4,RW_C,27,0.9753224536052869,0.2312572826620336
origins_2024_on,4,TVWQRF_QRF_MEAN_FULLM,27,0.4866253895368248,0.07867286396918133
origins_2024_on,4,TVWQRF_QRF_MEAN_INDEPM,27,0.5777308742795662,0.2549287042965698
origins_2024_on,4,TVWQRF_QRF_MEDIAN_FULLM,27,0.5346511008948914,-0.18635339263484807
origins_2024_on,4,TVWQRF_QRF_MEDIAN_INDEPM,27,0.48288035880423075,-0.06791223469548101
origins_2024_on,4,TVWQRF_TVW3_FULLM,27,0.5557894046780156,-0.027483992526952106
origins_2024_on,4,TVWQRF_TVW3_INDEPM,27,0.5633534781252818,-0.006669178658414872
origins_2024_on,5,F1b,26,0.5359331399568042,0.1401843489442692
origins_2024_on,5,F2_D1_fixed,26,0.5064150725087192,0.10176685494382803
origins_2024_on,5,NAIVE_C,26,2.103648788122787,1.9141644598630163
origins_2024_on,5,RW_C,26,1.1086213200098565,0.28682643396767643
origins_2024_on,5,TVWQRF_QRF_MEAN_FULLM,26,0.5113549794584064,0.11153278493038754
origins_2024_on,5,TVWQRF_QRF_MEAN_INDEPM,26,0.6396530311255051,0.29704056090739545
origins_2024_on,5,TVWQRF_QRF_MEDIAN_FULLM,26,0.5514296812242189,-0.24391987226329268
origins_2024_on,5,TVWQRF_QRF_MEDIAN_INDEPM,26,0.49347679308454084,-0.12036058325522347
origins_2024_on,5,TVWQRF_TVW3_FULLM,26,0.6189292406408065,-0.03698787186079301
origins_2024_on,5,TVWQRF_TVW3_INDEPM,26,0.6439525740578876,-0.00704684231254237
origins_2024_on,6,F1b,25,0.6175924528188314,0.192983916133797
origins_2024_on,6,F2_D1_fixed,25,0.5140507442100228,0.1369565496508823
origins_2024_on,6,NAIVE_C,25,2.482818095317517,2.3135137041570193
origins_2024_on,6,RW_C,25,1.1062083784832788,0.3116898821644445
origins_2024_on,6,TVWQRF_QRF_MEAN_FULLM,25,0.4320579004834463,0.15065891718876856
origins_2024_on,6,TVWQRF_QRF_MEAN_INDEPM,25,0.6098888934248579,0.3653645001227421
origins_2024_on,6,TVWQRF_QRF_MEDIAN_FULLM,25,0.5420974988257863,-0.29527900480736075
origins_2024_on,6,TVWQRF_QRF_MEDIAN_INDEPM,25,0.45880414958543303,-0.14866584001049735
origins_2024_on,6,TVWQRF_TVW3_FULLM,25,0.6409250162637664,-0.032747728867826995
origins_2024_on,6,TVWQRF_TVW3_INDEPM,25,0.6476038030256674,0.03184644756925824
origins_2024_on,7,F1b,24,0.7016968201078164,0.2686569697072784
origins_2024_on,7,F2_D1_fixed,24,0.517812315830471,0.17845911695644587
origins_2024_on,7,NAIVE_C,24,2.8631629343723373,2.7195837582177647
origins_2024_on,7,RW_C,24,1.11981458189668,0.32656339710937343
origins_2024_on,7,TVWQRF_QRF_MEAN_FULLM,24,0.5206015289844383,0.15852120376492737
origins_2024_on,7,TVWQRF_QRF_MEAN_INDEPM,24,0.7014330796250766,0.38922563394431875
origins_2024_on,7,TVWQRF_QRF_MEDIAN_FULLM,24,0.6566143885446776,-0.3534477461733032
origins_2024_on,7,TVWQRF_QRF_MEDIAN_INDEPM,24,0.5673847803969353,-0.18384829394078994
origins_2024_on,7,TVWQRF_TVW3_FULLM,24,0.7507814015059079,-0.06360199635195736
origins_2024_on,7,TVWQRF_TVW3_INDEPM,24,0.7658954676684694,0.013591630550852449
origins_2024_on,8,F1b,23,0.8088020430426202,0.3705616863636938
origins_2024_on,8,F2_D1_fixed,23,0.5427660533917081,0.20839452537688294
origins_2024_on,8,NAIVE_C,23,3.197734808466234,3.068365020213731
origins_2024_on,8,RW_C,23,1.0691021731313315,0.34569842069065115
origins_2024_on,8,TVWQRF_QRF_MEAN_FULLM,23,0.5724545832831673,0.27345405372027876
origins_2024_on,8,TVWQRF_QRF_MEAN_INDEPM,23,0.7588649790692339,0.5204487698555001
origins_2024_on,8,TVWQRF_QRF_MEDIAN_FULLM,23,0.6522365735068887,-0.3515006114679138
origins_2024_on,8,TVWQRF_QRF_MEDIAN_INDEPM,23,0.517397215978973,-0.1643180188266482
origins_2024_on,8,TVWQRF_TVW3_FULLM,23,0.7695634294205678,-0.09713686881368878
origins_2024_on,8,TVWQRF_TVW3_INDEPM,23,0.7677932905659529,-0.0050412737145349275
origins_2024_on,9,F1b,22,0.8820116871204483,0.49425603640081284
origins_2024_on,9,F2_D1_fixed,22,0.5067779832385249,0.22289096265473904
origins_2024_on,9,NAIVE_C,22,3.5435919187583957,3.4313956717645198
origins_2024_on,9,RW_C,22,1.0393692774231098,0.36470707884493037
origins_2024_on,9,TVWQRF_QRF_MEAN_FULLM,22,0.5007056378965014,0.33227812343193436
origins_2024_on,9,TVWQRF_QRF_MEAN_INDEPM,22,0.7902670049765385,0.6074195036818311
origins_2024_on,9,TVWQRF_QRF_MEDIAN_FULLM,22,0.6157950750012935,-0.3975325896370794
origins_2024_on,9,TVWQRF_QRF_MEDIAN_INDEPM,22,0.46375085600947147,-0.18207949168691917
origins_2024_on,9,TVWQRF_TVW3_FULLM,22,0.7972533254931186,-0.12302066279578402
origins_2024_on,9,TVWQRF_TVW3_INDEPM,22,0.7942889513820568,-0.027954772691936216
origins_2024_on,10,F1b,21,1.0070410871740403,0.5836161630438345
origins_2024_on,10,F2_D1_fixed,21,0.4649264242460467,0.23620798273106297
origins_2024_on,10,NAIVE_C,21,3.8799680472918228,3.8118657414576727
origins_2024_on,10,RW_C,21,1.1285576040494334,0.4073243838090042
origins_2024_on,10,TVWQRF_QRF_MEAN_FULLM,21,0.6513771123827041,0.4276356770290314
origins_2024_on,10,TVWQRF_QRF_MEAN_INDEPM,21,0.9746953445121792,0.7395470096900008
origins_2024_on,10,TVWQRF_QRF_MEDIAN_FULLM,21,0.6741626329878426,-0.4080564144507774
origins_2024_on,10,TVWQRF_QRF_MEDIAN_INDEPM,21,0.5196204761513106,-0.1615539046953548
origins_2024_on,10,TVWQRF_TVW3_FULLM,21,0.9859173842551184,-0.11926595353350593
origins_2024_on,10,TVWQRF_TVW3_INDEPM,21,0.9551749668198662,-0.02521304155000344
origins_2024_on,11,F1b,20,1.162591550195339,0.6559497642457528
origins_2024_on,11,F2_D1_fixed,20,0.4908681746711628,0.2729055628840817
origins_2024_on,11,NAIVE_C,20,4.28949285112364,4.2429805676906645
origins_2024_on,11,RW_C,20,1.171404861088874,0.4447190918472567
origins_2024_on,11,TVWQRF_QRF_MEAN_FULLM,20,0.7783240409716459,0.5421896153080891
origins_2024_on,11,TVWQRF_QRF_MEAN_INDEPM,20,1.1248984498114976,0.8217351686516426
origins_2024_on,11,TVWQRF_QRF_MEDIAN_FULLM,20,0.6864971713798699,-0.36628359110313835
origins_2024_on,11,TVWQRF_QRF_MEDIAN_INDEPM,20,0.5913813994052914,-0.14654022314915283
origins_2024_on,11,TVWQRF_TVW3_FULLM,20,1.0847562619078082,-0.1262277708274829
origins_2024_on,11,TVWQRF_TVW3_INDEPM,20,1.0637088484546509,-0.07651583955194609
origins_2024_on,12,F1b,19,1.1995575663719775,0.6911876616270823
origins_2024_on,12,F2_D1_fixed,19,0.5082689473243707,0.2878215031559918
origins_2024_on,12,NAIVE_C,19,4.7052673416499635,4.687062630415991
origins_2024_on,12,RW_C,19,1.1747390415880303,0.48305490664161105
origins_2024_on,12,TVWQRF_QRF_MEAN_FULLM,19,0.8441149166620461,0.5528443036048604
origins_2024_on,12,TVWQRF_QRF_MEAN_INDEPM,19,1.2749252452769717,0.8789080277388291
origins_2024_on,12,TVWQRF_QRF_MEDIAN_FULLM,19,0.7640062151700252,-0.43026073978963303
origins_2024_on,12,TVWQRF_QRF_MEDIAN_INDEPM,19,0.7162929425319741,-0.18095184097961714
origins_2024_on,12,TVWQRF_TVW3_FULLM,19,1.1778503345391549,-0.19525745548446408
origins_2024_on,12,TVWQRF_TVW3_INDEPM,19,1.2155550336061236,-0.1134142054513345
