model,frame,removed,rmse_model,rmse_consensus,model_minus_consensus
HARD_BASE,all,2025-10,0.41938973202215096,0.3830686270548761,0.036321104967274864
HARD_BASE,all,2025-11,0.4189737806105335,0.38130467926182887,0.0376691013487046
HARD_BASE,all,2025-12,0.42028887349716065,0.3830686270548761,0.037220246442284555
HARD_BASE,all,2026-01,0.42026152603629097,0.3835083463047358,0.036753179731555174
HARD_BASE,all,2026-02,0.41987947586660634,0.3830686270548761,0.036810848811730246
HARD_BASE,all,2026-03,0.4202892347969994,0.3835083463047358,0.03678088849226363
HARD_BASE,all,2026-04,0.42029297919502556,0.3835083463047358,0.03678463289028977
HARD_BASE,all,2026-05,0.41933439044485626,0.3830686270548761,0.036265763389980166
HARD_BASE,all,2026-06,0.4195120467424736,0.38233463782516325,0.03717740891731036
HARD_BASE,all,2026-07,0.41998275751893877,0.3836548073932542,0.03632795012568457
HARD_BASE,2024+,2024-01,0.1969577144653256,0.22730302828309765,-0.030345313817772057
HARD_BASE,2024+,2024-02,0.2225328346176705,0.24426761280748352,-0.02173477818981301
HARD_BASE,2024+,2024-03,0.222138190151755,0.24494897427831785,-0.022810784126562844
HARD_BASE,2024+,2024-04,0.22056241545691416,0.22730302828309765,-0.00674061282618349
HARD_BASE,2024+,2024-05,0.2193348235287482,0.24426761280748352,-0.024932789278735323
HARD_BASE,2024+,2024-06,0.21325199353064273,0.22730302828309765,-0.014051034752454922
HARD_BASE,2024+,2024-07,0.2038278537234102,0.24221202832779937,-0.03838417460438917
HARD_BASE,2024+,2024-08,0.2186988988024492,0.23874672772626648,-0.02004782892381729
HARD_BASE,2024+,2024-09,0.22227920952208868,0.24426761280748352,-0.021988403285394836
HARD_BASE,2024+,2024-10,0.22213960688586115,0.24494897427831785,-0.022809367392456703
HARD_BASE,2024+,2024-11,0.2225253257515597,0.24426761280748352,-0.02174228705592382
HARD_BASE,2024+,2024-12,0.21555572709551526,0.23380903889000246,-0.018253311794487193
HARD_BASE,2024+,2025-01,0.22026899350689877,0.24221202832779937,-0.021943034820900598
HARD_BASE,2024+,2025-02,0.22138012491751716,0.24494897427831785,-0.023568849360800698
HARD_BASE,2024+,2025-03,0.22218665698706863,0.24426761280748352,-0.022080955820414888
HARD_BASE,2024+,2025-04,0.21626366148886778,0.24221202832779937,-0.02594836683893159
HARD_BASE,2024+,2025-05,0.2183006130483427,0.23874672772626648,-0.020446114677923788
HARD_BASE,2024+,2025-06,0.22204352126253096,0.24426761280748352,-0.022224091544952557
HARD_BASE,2024+,2025-07,0.2225750628195225,0.24494897427831785,-0.02237391145879536
HARD_BASE,2024+,2025-08,0.22255969610805212,0.24494897427831785,-0.02238927817026573
HARD_BASE,2024+,2025-09,0.22151110861783077,0.23874672772626648,-0.017235619108435712
HARD_BASE,2024+,2025-10,0.21748440046263365,0.24221202832779937,-0.02472762786516572
HARD_BASE,2024+,2025-11,0.21509284724173794,0.23380903889000246,-0.01871619164826452
HARD_BASE,2024+,2025-12,0.22257418470170803,0.24221202832779937,-0.019637843626091334
HARD_BASE,2024+,2026-01,0.2224209368939624,0.24426761280748352,-0.02184667591352113
HARD_BASE,2024+,2026-02,0.22026993515273757,0.24221202832779937,-0.021942093175061794
HARD_BASE,2024+,2026-03,0.22257620868924238,0.24426761280748352,-0.021691404118241137
HARD_BASE,2024+,2026-04,0.22259718367897893,0.24426761280748352,-0.021670429128504587
HARD_BASE,2024+,2026-05,0.21716759129198443,0.24221202832779937,-0.025044437035814937
HARD_BASE,2024+,2026-06,0.21818312083978056,0.23874672772626648,-0.020563606886485924
HARD_BASE,2024+,2026-07,0.22085329972134188,0.24494897427831785,-0.024095674556975977
HARD_BASE,2025+,2025-01,0.17283994641734077,0.19436506316151,-0.021525116744169237
HARD_BASE,2025+,2025-02,0.1751899847521866,0.2,-0.0248100152478134
HARD_BASE,2025+,2025-03,0.1768835270692583,0.1986062547968831,-0.02172272772762479
HARD_BASE,2025+,2025-04,0.1641936358214436,0.19436506316151,-0.030171427340066392
HARD_BASE,2025+,2025-05,0.1686263937588537,0.18708286933869708,-0.018456475579843395
HARD_BASE,2025+,2025-06,0.17658371046358046,0.1986062547968831,-0.02202254433330264
HARD_BASE,2025+,2025-07,0.1776955136138863,0.2,-0.02230448638611371
HARD_BASE,2025+,2025-08,0.17766343216737956,0.2,-0.022336567832620446
HARD_BASE,2025+,2025-09,0.1754657135885705,0.18708286933869708,-0.01161715575012659
HARD_BASE,2025+,2025-10,0.16685933791959087,0.19436506316151,-0.027505725241919132
HARD_BASE,2025+,2025-11,0.1616100846716408,0.17638342073763938,-0.014773336065998566
HARD_BASE,2025+,2025-12,0.177693680442953,0.19436506316151003,-0.016671382718557032
HARD_BASE,2025+,2026-01,0.17737357899254771,0.1986062547968831,-0.021232675804335382
HARD_BASE,2025+,2026-02,0.172841946481839,0.19436506316151003,-0.021523116679671023
HARD_BASE,2025+,2026-03,0.17769790572984864,0.1986062547968831,-0.020908349067034454
HARD_BASE,2025+,2026-04,0.17774168957507044,0.1986062547968831,-0.020864565221812653
HARD_BASE,2025+,2026-05,0.16617020116710518,0.19436506316151003,-0.028194861994404852
HARD_BASE,2025+,2026-06,0.16837276583706373,0.18708286933869708,-0.01871010350163335
HARD_BASE,2025+,2026-07,0.1740782331012515,0.2,-0.025921766898748505
HARD_HALF,all,2019-02,0.41572722675774565,0.3835083463047358,0.03221888045300986
HARD_HALF,all,2019-03,0.4158646428789421,0.3835083463047358,0.0323562965742063
HARD_HALF,all,2019-04,0.41451251911927317,0.3830686270548761,0.03144389206439707
HARD_HALF,all,2019-05,0.41316672417645445,0.38233463782516325,0.0308320863512912
HARD_HALF,all,2019-06,0.41579832649172166,0.3835083463047358,0.03228998018698587
HARD_HALF,all,2019-07,0.415992314433179,0.3830686270548761,0.032923687378302924
HARD_HALF,all,2019-08,0.41601155941126416,0.3835083463047358,0.03250321310652837
HARD_HALF,all,2019-09,0.414933949800506,0.3830686270548761,0.03186532274562992
HARD_HALF,all,2019-10,0.41539039402896555,0.3835083463047358,0.031882047724229756
HARD_HALF,all,2019-11,0.4158454891863407,0.3835083463047358,0.032337142881604886
HARD_HALF,all,2019-12,0.41555184824676933,0.3835083463047358,0.032043501942033537
HARD_HALF,all,2020-01,0.41138424755386493,0.3799763446214909,0.031407902932374054
HARD_HALF,all,2020-02,0.41600830804200656,0.3836548073932542,0.032353500648752365
HARD_HALF,all,2020-03,0.4156705222810396,0.3830686270548761,0.032601895226163524
HARD_HALF,all,2020-04,0.41583260514624254,0.3836548073932542,0.032177797752988346
HARD_HALF,all,2020-05,0.41531110356420187,0.38233463782516325,0.03297646573903862
HARD_HALF,all,2020-06,0.41536327679012053,0.38130467926182887,0.034058597528291656
HARD_HALF,all,2020-07,0.4158680555093516,0.3830686270548761,0.03279942845447548
HARD_HALF,all,2020-08,0.41598966072943716,0.3836548073932542,0.03233485333618297
HARD_HALF,all,2020-09,0.41548829477611054,0.38233463782516325,0.0331536569509473
HARD_HALF,all,2020-10,0.41594612883013066,0.3836548073932542,0.03229132143687646
HARD_HALF,all,2020-11,0.41570542545634553,0.3835083463047358,0.03219707915160974
HARD_HALF,all,2020-12,0.413954707396034,0.38233463782516325,0.03162006957087077
HARD_HALF,all,2021-01,0.4137519384472823,0.38130467926182887,0.032447259185453436
HARD_HALF,all,2021-02,0.4147157480795288,0.3835083463047358,0.03120740177479303
HARD_HALF,all,2021-03,0.415977703775826,0.3835083463047358,0.0324693574710902
HARD_HALF,all,2021-04,0.4153951115512899,0.38233463782516325,0.03306047372612664
HARD_HALF,all,2021-05,0.4139767111582928,0.3830686270548761,0.030908084103416722
HARD_HALF,all,2021-06,0.41569586282951443,0.3835083463047358,0.03218751652477864
HARD_HALF,all,2021-07,0.41453836837842817,0.3799763446214909,0.03456202375693729
HARD_HALF,all,2021-08,0.41215143446907937,0.3799763446214909,0.03217508984758849
HARD_HALF,all,2021-09,0.4146470886379399,0.38130467926182887,0.03334240937611105
HARD_HALF,all,2021-10,0.41543357220882365,0.38233463782516325,0.033098934383660406
HARD_HALF,all,2021-11,0.4126478783586004,0.3835083463047358,0.029139532053864603
HARD_HALF,all,2021-12,0.41297604361124823,0.3835083463047358,0.02946769730651244
HARD_HALF,all,2022-01,0.416008623009432,0.3783464912163587,0.03766213179307326
HARD_HALF,all,2022-02,0.41433035318077804,0.37641120235511966,0.03791915082565839
HARD_HALF,all,2022-03,0.40855089074416534,0.38233463782516325,0.026216252919002092
HARD_HALF,all,2022-04,0.40256785363081254,0.3716044774225,0.03096337620831252
HARD_HALF,all,2022-05,0.41578982221677174,0.38130467926182887,0.03448514295494287
HARD_HALF,all,2022-06,0.41589819138790524,0.3835083463047358,0.032389845083169444
HARD_HALF,all,2022-07,0.41539277972343486,0.38233463782516325,0.03305814189827161
HARD_HALF,all,2022-08,0.41501317435823354,0.38130467926182887,0.03370849509640467
HARD_HALF,all,2022-09,0.40962777425444863,0.3783464912163587,0.03128128303808991
HARD_HALF,all,2022-10,0.31855456881068434,0.29623100612320113,0.0223235626874832
HARD_HALF,all,2022-11,0.4137182880549432,0.3799763446214909,0.033741943433452326
HARD_HALF,all,2022-12,0.4159023833955139,0.38130467926182887,0.034597704133685014
HARD_HALF,all,2023-01,0.3979391081578538,0.3830686270548761,0.014870481102977728
HARD_HALF,all,2023-02,0.41588953252480404,0.3835083463047358,0.03238118622006825
HARD_HALF,all,2023-03,0.41579079575077493,0.3836548073932542,0.03213598835752074
HARD_HALF,all,2023-04,0.409292000790049,0.37834649121635877,0.030945509573690244
HARD_HALF,all,2023-05,0.41577880425305097,0.3830686270548761,0.03271017719817487
HARD_HALF,all,2023-06,0.4143836289001083,0.3836548073932542,0.03072882150685413
HARD_HALF,all,2023-07,0.41575810453468337,0.3835083463047358,0.03224975822994758
HARD_HALF,all,2023-08,0.4150146322001343,0.3835083463047358,0.0315062858953985
HARD_HALF,all,2023-09,0.4135740011184562,0.3799763446214909,0.033597656496965334
HARD_HALF,all,2023-10,0.4155632652265983,0.3835083463047358,0.03205491892186252
HARD_HALF,all,2023-11,0.4159636877568023,0.3830686270548761,0.032895060701926215
HARD_HALF,all,2023-12,0.415153233564376,0.38130467926182887,0.03384855430254713
HARD_HALF,all,2024-01,0.4108879051222338,0.3799763446214909,0.030911560500742896
HARD_HALF,all,2024-02,0.41599030442356477,0.3835083463047358,0.03248195811882898
HARD_HALF,all,2024-03,0.4159320020291959,0.3836548073932542,0.0322771946359417
HARD_HALF,all,2024-04,0.41556128828827443,0.3799763446214909,0.03558494366678355
HARD_HALF,all,2024-05,0.4153644383373745,0.3835083463047358,0.03185609203263873
HARD_HALF,all,2024-06,0.41404644917597594,0.3799763446214909,0.03407010455448506
HARD_HALF,all,2024-07,0.413231681091116,0.3830686270548761,0.030163054036239922
HARD_HALF,all,2024-08,0.41516777236163,0.38233463782516325,0.032833134536466746
HARD_HALF,all,2024-09,0.41573845357835704,0.3835083463047358,0.032230107273621245
HARD_HALF,all,2024-10,0.416010780115063,0.3836548073932542,0.03235597272180879
HARD_HALF,all,2024-11,0.4160119436448515,0.3835083463047358,0.03250359734011571
HARD_HALF,all,2024-12,0.41502793174431085,0.38130467926182887,0.03372325248248198
HARD_HALF,all,2025-01,0.4156758792140304,0.3830686270548761,0.032607252159154276
HARD_HALF,all,2025-02,0.41573036679764824,0.3836548073932542,0.03207555940439405
HARD_HALF,all,2025-03,0.4159113841722404,0.3835083463047358,0.03240303786750459
HARD_HALF,all,2025-04,0.4150191367643349,0.3830686270548761,0.031950509709458785
HARD_HALF,all,2025-05,0.41538550201917324,0.38233463782516325,0.03305086419400999
HARD_HALF,all,2025-06,0.4159249781274021,0.3835083463047358,0.0324166318226663
HARD_HALF,all,2025-07,0.41596793407423993,0.3836548073932542,0.03231312668098574
HARD_HALF,all,2025-08,0.4160140339464622,0.3836548073932542,0.032359226553208
HARD_HALF,all,2025-09,0.4159323576258573,0.38233463782516325,0.03359771980069404
HARD_HALF,all,2025-10,0.41539633171404783,0.3830686270548761,0.03232770465917173
HARD_HALF,all,2025-11,0.41455709822109316,0.38130467926182887,0.033252418959264285
HARD_HALF,all,2025-12,0.41600909387348106,0.3830686270548761,0.03294046681860496
HARD_HALF,all,2026-01,0.41598461779616075,0.3835083463047358,0.03247627149142496
HARD_HALF,all,2026-02,0.4155046999948498,0.3830686270548761,0.03243607293997369
HARD_HALF,all,2026-03,0.4160053693435288,0.3835083463047358,0.03249702303879298
HARD_HALF,all,2026-04,0.41600409497724417,0.3835083463047358,0.03249574867250837
HARD_HALF,all,2026-05,0.41491390707389475,0.3830686270548761,0.03184528001901865
HARD_HALF,all,2026-06,0.41537662362982075,0.38233463782516325,0.0330419858046575
HARD_HALF,all,2026-07,0.4159105549831091,0.3836548073932542,0.03225574758985489
HARD_HALF,2024+,2024-01,0.1930051084389511,0.22730302828309765,-0.03429791984414654
HARD_HALF,2024+,2024-02,0.22308636187119488,0.24426761280748352,-0.021181250936288643
HARD_HALF,2024+,2024-03,0.22276362457656113,0.24494897427831785,-0.02218534970175673
HARD_HALF,2024+,2024-04,0.22070153904344772,0.22730302828309765,-0.006601489239649927
HARD_HALF,2024+,2024-05,0.21959945019732224,0.24426761280748352,-0.024668162610161276
HARD_HALF,2024+,2024-06,0.2120869947263074,0.22730302828309765,-0.015216033556790243
HARD_HALF,2024+,2024-07,0.20731917873759836,0.24221202832779937,-0.034892849590201
HARD_HALF,2024+,2024-08,0.21849336563171265,0.23874672772626648,-0.020253362094553834
HARD_HALF,2024+,2024-09,0.22168917986050407,0.24426761280748352,-0.02257843294697945
HARD_HALF,2024+,2024-10,0.22319960659823673,0.24494897427831785,-0.021749367680081122
HARD_HALF,2024+,2024-11,0.2232060401643248,0.24426761280748352,-0.02106157264315872
HARD_HALF,2024+,2024-12,0.21770377907099234,0.23380903889000246,-0.01610525981901012
HARD_HALF,2024+,2025-01,0.22134080277082976,0.24221202832779937,-0.020871225556969603
HARD_HALF,2024+,2025-02,0.22164418530467647,0.24494897427831785,-0.023304788973641383
HARD_HALF,2024+,2025-03,0.22264939174611206,0.24426761280748352,-0.021618221061371456
HARD_HALF,2024+,2025-04,0.21765403286254495,0.24221202832779937,-0.024557995465254417
HARD_HALF,2024+,2025-05,0.21971761694444725,0.23874672772626648,-0.019029110781819236
HARD_HALF,2024+,2025-06,0.2227247147310019,0.24426761280748352,-0.02154289807648163
HARD_HALF,2024+,2025-07,0.22296257900572258,0.24494897427831785,-0.02198639527259527
HARD_HALF,2024+,2025-08,0.22321759775770417,0.24494897427831785,-0.021731376520613688
HARD_HALF,2024+,2025-09,0.22276559428866277,0.23874672772626648,-0.015981133437603712
HARD_HALF,2024+,2025-10,0.21977834887280123,0.24221202832779937,-0.022433679454998134
HARD_HALF,2024+,2025-11,0.2150259658176316,0.23380903889000246,-0.01878307307237087
HARD_HALF,2024+,2025-12,0.22319028247730466,0.24221202832779937,-0.01902174585049471
HARD_HALF,2024+,2026-01,0.22305490167922556,0.24426761280748352,-0.021212711128257955
HARD_HALF,2024+,2026-02,0.22038523348524489,0.24221202832779937,-0.02182679484255448
HARD_HALF,2024+,2026-03,0.22316968633611148,0.24426761280748352,-0.02109792647137204
HARD_HALF,2024+,2026-04,0.223162638870748,0.24426761280748352,-0.02110497393673552
HARD_HALF,2024+,2026-05,0.21705802991221498,0.24221202832779937,-0.025153998415584383
HARD_HALF,2024+,2026-06,0.2196678164135598,0.23874672772626648,-0.01907891131270667
HARD_HALF,2024+,2026-07,0.22264479653258754,0.24494897427831785,-0.02230417774573032
HARD_HALF,2025+,2025-01,0.1660013160689364,0.19436506316151,-0.02836374709257361
HARD_HALF,2025+,2025-02,0.16667461349442586,0.2,-0.03332538650557415
HARD_HALF,2025+,2025-03,0.16889278075971578,0.1986062547968831,-0.029713474037167315
HARD_HALF,2025+,2025-04,0.1576673143682914,0.19436506316151,-0.036697748793218604
HARD_HALF,2025+,2025-05,0.16236759932574205,0.18708286933869708,-0.024715270012955037
HARD_HALF,2025+,2025-06,0.16905822341598842,0.1986062547968831,-0.02954803138089468
HARD_HALF,2025+,2025-07,0.1695799851968537,0.2,-0.030420014803146322
HARD_HALF,2025+,2025-08,0.1701382141057489,0.2,-0.02986178589425112
HARD_HALF,2025+,2025-09,0.16914796870155374,0.18708286933869708,-0.01793490063714334
HARD_HALF,2025+,2025-10,0.1625045323675143,0.19436506316151,-0.0318605307939957
HARD_HALF,2025+,2025-11,0.15153809843590077,0.17638342073763938,-0.02484532230173861
HARD_HALF,2025+,2025-12,0.17007847886115704,0.19436506316151003,-0.024286584300352992
HARD_HALF,2025+,2026-01,0.1697822151751324,0.1986062547968831,-0.028824039621750702
HARD_HALF,2025+,2026-02,0.1638686584284392,0.19436506316151003,-0.03049640473307083
HARD_HALF,2025+,2026-03,0.17003342852752204,0.1986062547968831,-0.028572826269361057
HARD_HALF,2025+,2026-04,0.17001801168548716,0.1986062547968831,-0.028588243111395933
HARD_HALF,2025+,2026-05,0.15629192525584937,0.19436506316151003,-0.038073137905660664
HARD_HALF,2025+,2026-06,0.16225525548056166,0.18708286933869708,-0.024827613858135422
HARD_HALF,2025+,2026-07,0.16888268420106148,0.2,-0.031117315798938533
HARD_FULL,all,2019-02,0.41584245120194685,0.3835083463047358,0.03233410489721106
HARD_FULL,all,2019-03,0.4160869597929551,0.3835083463047358,0.03257861348821933
HARD_FULL,all,2019-04,0.4143045566477995,0.3830686270548761,0.031235929592923428
HARD_FULL,all,2019-05,0.4136014157925643,0.38233463782516325,0.03126677796740107
HARD_FULL,all,2019-06,0.41582737454913643,0.3835083463047358,0.03231902824440064
HARD_FULL,all,2019-07,0.4162223891135364,0.3830686270548761,0.033153762058660274
HARD_FULL,all,2019-08,0.41624980158160296,0.3835083463047358,0.03274145527686717
HARD_FULL,all,2019-09,0.41521442371867145,0.3830686270548761,0.032145796663795356
HARD_FULL,all,2019-10,0.4159082131459048,0.3835083463047358,0.03239986684116902
HARD_FULL,all,2019-11,0.41615518643253124,0.3835083463047358,0.03264684012779545
HARD_FULL,all,2019-12,0.4157873682202262,0.3835083463047358,0.032279021915490425
HARD_FULL,all,2020-01,0.4120127655120568,0.3799763446214909,0.03203642089056591
HARD_FULL,all,2020-02,0.4162284953688823,0.3836548073932542,0.032573687975628096
HARD_FULL,all,2020-03,0.4159174993331228,0.3830686270548761,0.03284887227824668
HARD_FULL,all,2020-04,0.4160736186377713,0.3836548073932542,0.03241881124451712
HARD_FULL,all,2020-05,0.4155248283947566,0.38233463782516325,0.033190190569593325
HARD_FULL,all,2020-06,0.4157987263873718,0.38130467926182887,0.03449404712554294
HARD_FULL,all,2020-07,0.4160521314532485,0.3830686270548761,0.03298350439837239
HARD_FULL,all,2020-08,0.41621342333698025,0.3836548073932542,0.032558615943726055
HARD_FULL,all,2020-09,0.4158418282634731,0.38233463782516325,0.03350719043830985
HARD_FULL,all,2020-10,0.4159113806621756,0.3836548073932542,0.032256573268921396
HARD_FULL,all,2020-11,0.415863617743678,0.3835083463047358,0.032355271438942235
HARD_FULL,all,2020-12,0.414022908940114,0.38233463782516325,0.03168827111495076
HARD_FULL,all,2021-01,0.4146305873080487,0.38130467926182887,0.03332590804621982
HARD_FULL,all,2021-02,0.4141825692468066,0.3835083463047358,0.030674222942070783
HARD_FULL,all,2021-03,0.41620790883128733,0.3835083463047358,0.03269956252655154
HARD_FULL,all,2021-04,0.41579236189236596,0.38233463782516325,0.03345772406720271
HARD_FULL,all,2021-05,0.41399843950928217,0.3830686270548761,0.03092981245440607
HARD_FULL,all,2021-06,0.4159978019433996,0.3835083463047358,0.03248945563866379
HARD_FULL,all,2021-07,0.4149914866928242,0.3799763446214909,0.03501514207133333
HARD_FULL,all,2021-08,0.41149810352410093,0.3799763446214909,0.03152175890261005
HARD_FULL,all,2021-09,0.41493559917565304,0.38130467926182887,0.033630919913824164
HARD_FULL,all,2021-10,0.4159918474204113,0.38233463782516325,0.03365720959524804
HARD_FULL,all,2021-11,0.4126663035311321,0.3835083463047358,0.029157957226396303
HARD_FULL,all,2021-12,0.41174846929006015,0.3835083463047358,0.028240122985324356
HARD_FULL,all,2022-01,0.41619778741918545,0.3783464912163587,0.037851296202826734
HARD_FULL,all,2022-02,0.4152506967020847,0.37641120235511966,0.03883949434696504
HARD_FULL,all,2022-03,0.4085005094199603,0.38233463782516325,0.026165871594797052
HARD_FULL,all,2022-04,0.4046302032383933,0.3716044774225,0.0330257258158933
HARD_FULL,all,2022-05,0.4155330038149731,0.38130467926182887,0.03422832455314423
HARD_FULL,all,2022-06,0.4162435808554266,0.3835083463047358,0.03273523455069083
HARD_FULL,all,2022-07,0.41480421465140327,0.38233463782516325,0.03246957682624002
HARD_FULL,all,2022-08,0.41492280346135596,0.38130467926182887,0.03361812419952709
HARD_FULL,all,2022-09,0.408950577141692,0.3783464912163587,0.030604085925333258
HARD_FULL,all,2022-10,0.32312811000794645,0.29623100612320113,0.02689710388474531
HARD_FULL,all,2022-11,0.41427553320959637,0.3799763446214909,0.03429918858810549
