period,model,actual,consensus,forecast,error,surprise,deviation,gain,big,alert,capture_ratio
2023-09,LEGACY_BASE,-0.7,-0.2,-0.2573283089284558,0.44267169107154414,-0.49999999999999994,-0.05732830892845581,0.05732830892845581,True,False,0.1146566178569116
2023-10,LEGACY_BASE,0.1,0.0,0.3098291578587594,0.2098291578587594,0.1,0.3098291578587594,-0.10982915785875941,False,True,
2023-12,LEGACY_BASE,-0.4,0.0,-0.1464212267790066,0.2535787732209934,-0.4,-0.1464212267790066,0.1464212267790066,True,False,0.3660530669475165
2024-01,LEGACY_BASE,1.5,2.0,0.941205038573995,-0.558794961426005,-0.5,-1.058794961426005,-0.058794961426005043,True,True,2.11758992285201
2024-04,LEGACY_BASE,0.7,0.2,0.455656878542433,-0.24434312145756698,0.49999999999999994,0.25565687854243296,0.25565687854243296,True,True,0.511313757084866
2024-06,LEGACY_BASE,-0.3,0.2,0.029142593405205,0.32914259340520496,-0.5,-0.170857406594795,0.17085740659479504,True,False,0.34171481318959
2024-07,LEGACY_BASE,0.7,0.5,0.209229120910956,-0.49077087908904393,0.19999999999999996,-0.290770879089044,-0.290770879089044,False,True,
2024-12,LEGACY_BASE,-0.3,0.1,-0.0196912886970744,0.28030871130292556,-0.4,-0.1196912886970744,0.11969128869707446,True,False,0.299228221742686
2025-09,LEGACY_BASE,-0.6,-0.3,-0.5082390667407406,0.09176093325925938,-0.3,-0.2082390667407406,0.2082390667407406,False,True,
2025-11,LEGACY_BASE,-0.3,0.1,-0.0279124928655183,0.2720875071344817,-0.4,-0.1279124928655183,0.1279124928655183,True,False,0.3197812321637958
2025-12,LEGACY_BASE,-0.3,-0.1,-0.3511723383814115,-0.0511723383814115,-0.19999999999999998,-0.2511723383814115,0.14882766161858849,False,True,
2026-07,LEGACY_BASE,0.6,0.6,0.4380879786787769,-0.16191202132122307,0.0,-0.16191202132122307,-0.16191202132122307,False,False,
2019-02,HARD_BASE,0.2,0.1,0.3177548805881821,0.11775488058818206,0.1,0.21775488058818207,-0.01775488058818206,False,True,
2019-05,HARD_BASE,0.7,0.4,0.2254766707170906,-0.47452332928290936,0.29999999999999993,-0.17452332928290942,-0.17452332928290942,False,False,
2019-07,HARD_BASE,0.4,0.2,0.435229027763851,0.03522902776385095,0.2,0.23522902776385096,0.16477097223614906,False,True,
2019-10,HARD_BASE,0.5,0.4,0.229406116745445,-0.270593883254555,0.09999999999999998,-0.17059388325455502,-0.17059388325455505,False,False,
2020-01,HARD_BASE,1.5,1.0,0.8910783646002834,-0.6089216353997166,0.5,-0.10892163539971655,-0.10892163539971655,True,False,-0.2178432707994331
2020-03,HARD_BASE,-0.1,0.1,-0.2620574219510465,-0.16205742195104647,-0.2,-0.3620574219510465,0.03794257804895354,False,True,
2020-06,HARD_BASE,0.6,0.2,0.3438817354017713,-0.2561182645982287,0.39999999999999997,0.1438817354017713,0.1438817354017713,True,False,0.3597043385044283
2020-07,HARD_BASE,0.4,0.2,0.4869502977384474,0.08695029773844737,0.2,0.2869502977384474,0.11304970226155264,False,True,
2021-01,HARD_BASE,1.3,0.9,0.8285790522695597,-0.4714209477304403,0.4,-0.07142094773044028,-0.07142094773044028,True,False,-0.1785523693261007
2021-05,HARD_BASE,0.2,0.4,0.5680138323904842,0.3680138323904842,-0.2,0.16801383239048417,-0.16801383239048417,False,False,
2021-07,HARD_BASE,1.0,0.5,0.6445519678863136,-0.35544803211368636,0.5,0.14455196788631364,0.14455196788631364,True,False,0.2891039357726273
2021-08,HARD_BASE,0.7,0.2,0.2245033523586543,-0.4754966476413457,0.49999999999999994,0.02450335235865428,0.02450335235865425,True,False,0.0490067047173085
2021-09,HARD_BASE,0.2,-0.2,-0.124000097429706,-0.32400009742970604,0.4,0.07599990257029401,0.07599990257029399,True,False,0.189999756425735
2021-11,HARD_BASE,0.2,0.3,0.6823484514284204,0.48234845142842037,-0.09999999999999998,0.3823484514284204,-0.3823484514284204,False,True,
2021-12,HARD_BASE,0.4,0.3,0.7709389674170302,0.37093896741703014,0.10000000000000003,0.4709389674170302,-0.2709389674170301,False,True,
2022-01,HARD_BASE,4.4,3.8,4.378137226971534,-0.02186277302846662,0.6000000000000005,0.5781372269715339,0.5781372269715339,True,True,0.9635620449525556
2022-02,HARD_BASE,1.3,0.6,0.8664254070284128,-0.4335745929715873,0.7000000000000001,0.2664254070284128,0.2664254070284128,True,True,0.3806077243263039
2022-03,HARD_BASE,1.7,1.4,0.9740717773895649,-0.7259282226104351,0.30000000000000004,-0.42592822261043506,-0.42592822261043506,False,True,
2022-04,HARD_BASE,1.8,0.9,0.7418585559133414,-1.0581414440866586,0.9,-0.15814144408665864,-0.15814144408665853,True,False,-0.1757127156518429
2022-05,HARD_BASE,1.8,1.4,1.8273429935590184,0.02734299355901837,0.40000000000000013,0.4273429935590185,0.37265700644098176,True,True,1.0683574838975458
2022-07,HARD_BASE,1.3,1.6,1.4018402902822626,0.1018402902822626,-0.30000000000000004,-0.19815970971773744,0.19815970971773744,False,False,
2022-08,HARD_BASE,0.4,0.8,0.6308526564677204,0.23085265646772035,-0.4,-0.16914734353227967,0.16914734353227967,True,False,0.4228683588306992
2022-09,HARD_BASE,0.8,0.2,0.1620924446428433,-0.6379075553571567,0.6000000000000001,-0.0379075553571567,-0.03790755535715662,True,False,-0.0631792589285945
2022-10,HARD_BASE,-1.4,0.9,1.1729476113272232,2.572947611327223,-2.3,0.2729476113272232,-0.27294761132722334,True,True,-0.118672874490097
2022-11,HARD_BASE,1.2,0.7,0.7585158740889214,-0.44148412591107855,0.5,0.05851587408892145,0.05851587408892145,True,False,0.1170317481778429
2022-12,HARD_BASE,0.0,0.4,0.0474750657227316,0.0474750657227316,-0.4,-0.35252493427726844,0.35252493427726844,True,True,0.881312335693171
2023-01,HARD_BASE,6.0,5.8,4.873148431243555,-1.1268515687564449,0.20000000000000018,-0.9268515687564447,-0.9268515687564447,False,True,
2023-03,HARD_BASE,0.1,0.1,0.2926338566146489,0.1926338566146489,0.0,0.1926338566146489,-0.1926338566146489,False,False,
2023-04,HARD_BASE,-0.2,0.4,0.5640927888903151,0.7640927888903151,-0.6000000000000001,0.1640927888903151,-0.16409278889031498,True,False,-0.2734879814838584
2023-06,HARD_BASE,0.3,0.3,0.0350440790407446,-0.2649559209592554,0.0,-0.2649559209592554,-0.2649559209592554,False,True,
2023-08,HARD_BASE,0.2,0.1,0.4746143904367312,0.2746143904367312,0.1,0.37461439043673117,-0.1746143904367312,False,True,
2023-09,HARD_BASE,-0.7,-0.2,-0.2488983995990439,0.45110160040095604,-0.49999999999999994,-0.04889839959904388,0.04889839959904391,True,False,0.0977967991980877
2023-10,HARD_BASE,0.1,0.0,0.2905974273835784,0.1905974273835784,0.1,0.2905974273835784,-0.0905974273835784,False,True,
2023-11,HARD_BASE,0.1,-0.1,0.0584924929324471,-0.04150750706755291,0.2,0.1584924929324471,0.1584924929324471,False,False,
2023-12,HARD_BASE,-0.4,0.0,-0.1330702411008323,0.2669297588991677,-0.4,-0.1330702411008323,0.13307024110083232,True,False,0.3326756027520807
2024-01,HARD_BASE,1.5,2.0,0.9319165376518568,-0.5680834623481432,-0.5,-1.0680834623481432,-0.06808346234814322,True,True,2.1361669246962864
2024-04,HARD_BASE,0.7,0.2,0.535513874597449,-0.16448612540255092,0.49999999999999994,0.335513874597449,0.335513874597449,True,True,0.6710277491948982
2024-06,HARD_BASE,-0.3,0.2,0.0495664121047636,0.3495664121047636,-0.5,-0.15043358789523642,0.15043358789523642,True,False,0.3008671757904728
2024-07,HARD_BASE,0.7,0.5,0.2099844490112185,-0.49001555098878147,0.19999999999999996,-0.2900155509887815,-0.2900155509887815,False,True,
2024-12,HARD_BASE,-0.3,0.1,0.004238252534602,0.304238252534602,-0.4,-0.095761747465398,0.095761747465398,True,False,0.239404368663495
2025-09,HARD_BASE,-0.6,-0.3,-0.4796923876781566,0.1203076123218434,-0.3,-0.1796923876781566,0.1796923876781566,False,False,
2025-11,HARD_BASE,-0.3,0.1,0.013912520901711,0.313912520901711,-0.4,-0.08608747909828901,0.08608747909828901,True,False,0.2152186977457225
2025-12,HARD_BASE,-0.3,-0.1,-0.3176359844265689,-0.017635984426568885,-0.19999999999999998,-0.21763598442656887,0.1823640155734311,False,True,
2026-07,HARD_BASE,0.6,0.6,0.4476725274894585,-0.15232747251054146,0.0,-0.15232747251054146,-0.15232747251054146,False,False,
2019-02,HARD_HALF,0.2,0.1,0.3457208529825975,0.14572085298259752,0.1,0.24572085298259752,-0.04572085298259751,False,True,
2019-05,HARD_HALF,0.7,0.4,0.2416040565389769,-0.4583959434610231,0.29999999999999993,-0.15839594346102312,-0.15839594346102315,False,False,
2019-07,HARD_HALF,0.4,0.2,0.4401493662832389,0.040149366283238896,0.2,0.2401493662832389,0.15985063371676111,False,True,
2020-01,HARD_HALF,1.5,1.0,0.9161045016767744,-0.5838954983232256,0.5,-0.08389549832322563,-0.08389549832322563,True,False,-0.1677909966464512
2020-03,HARD_HALF,-0.1,0.1,-0.2594690587735496,-0.15946905877354958,-0.2,-0.3594690587735496,0.04053094122645043,False,True,
2020-06,HARD_HALF,0.6,0.2,0.3805578112588693,-0.2194421887411307,0.39999999999999997,0.18055781125886927,0.18055781125886927,True,False,0.4513945281471732
2020-07,HARD_HALF,0.4,0.2,0.5039786142894122,0.10397861428941213,0.2,0.30397861428941214,0.09602138571058788,False,True,
2021-01,HARD_HALF,1.3,0.9,0.8912732558451942,-0.4087267441548058,0.4,-0.008726744154805788,-0.008726744154805788,True,False,-0.0218168603870144
2021-02,HARD_HALF,0.2,0.3,0.5098263614647857,0.30982636146478565,-0.09999999999999998,0.20982636146478567,-0.20982636146478567,False,True,
2021-05,HARD_HALF,0.2,0.4,0.5879420434422872,0.38794204344228717,-0.2,0.18794204344228715,-0.18794204344228715,False,False,
2021-07,HARD_HALF,1.0,0.5,0.6697218783064215,-0.3302781216935785,0.5,0.1697218783064215,0.1697218783064215,True,False,0.339443756612843
2021-08,HARD_HALF,0.7,0.2,0.1664241039831655,-0.5335758960168344,0.49999999999999994,-0.0335758960168345,-0.03357589601683447,True,False,-0.067151792033669
2021-09,HARD_HALF,0.2,-0.2,-0.1178999114519989,-0.3178999114519989,0.4,0.0821000885480011,0.0821000885480011,True,False,0.2052502213700027
2021-11,HARD_HALF,0.2,0.3,0.6982576755906593,0.4982576755906593,-0.09999999999999998,0.39825767559065933,-0.39825767559065933,False,True,
2021-12,HARD_HALF,0.4,0.3,0.873441606645287,0.473441606645287,0.10000000000000003,0.573441606645287,-0.37344160664528697,False,True,
2022-01,HARD_HALF,4.4,3.8,4.42010852550301,0.020108525503009567,0.6000000000000005,0.6201085255030101,0.579891474496991,True,True,1.033514209171683
2022-02,HARD_HALF,1.3,0.6,0.9472553663580414,-0.3527446336419586,0.7000000000000001,0.34725536635804144,0.34725536635804144,True,True,0.496079094797202
2022-03,HARD_HALF,1.7,1.4,0.9599351536255072,-0.7400648463744928,0.30000000000000004,-0.4400648463744927,-0.4400648463744927,False,True,
2022-04,HARD_HALF,1.8,0.9,0.810248090240683,-0.989751909759317,0.9,-0.08975190975931702,-0.08975190975931702,True,False,-0.0997243441770189
2022-05,HARD_HALF,1.8,1.4,1.928849481807915,0.1288494818079149,0.40000000000000013,0.528849481807915,0.27115051819208524,True,True,1.3221237045197871
2022-08,HARD_HALF,0.4,0.8,0.6720821029177679,0.2720821029177679,-0.4,-0.1279178970822321,0.1279178970822321,True,False,0.3197947427055803
2022-09,HARD_HALF,0.8,0.2,0.1149601618884696,-0.6850398381115305,0.6000000000000001,-0.08503983811153042,-0.08503983811153037,True,False,-0.1417330635192173
2022-10,HARD_HALF,-1.4,0.9,1.1241974351095645,2.5241974351095644,-2.3,0.22419743510956447,-0.22419743510956458,True,True,-0.0974771456998106
2022-11,HARD_HALF,1.2,0.7,0.7882528330528827,-0.4117471669471172,0.5,0.08825283305288278,0.08825283305288278,True,False,0.1765056661057655
2022-12,HARD_HALF,0.0,0.4,0.0909414221677358,0.0909414221677358,-0.4,-0.3090585778322642,0.3090585778322642,True,True,0.7726464445806605
2023-01,HARD_HALF,6.0,5.8,4.8557166576029465,-1.1442833423970535,0.20000000000000018,-0.9442833423970534,-0.9442833423970534,False,True,
2023-04,HARD_HALF,-0.2,0.4,0.5026749219687728,0.7026749219687729,-0.6000000000000001,0.10267492196877281,-0.10267492196877281,True,False,-0.1711248699479546
2023-06,HARD_HALF,0.3,0.3,-0.0471302304329217,-0.3471302304329217,0.0,-0.3471302304329217,-0.3471302304329217,False,True,
2023-08,HARD_HALF,0.2,0.1,0.4718841229993044,0.27188412299930437,0.1,0.3718841229993044,-0.17188412299930436,False,True,
2023-09,HARD_HALF,-0.7,-0.2,-0.2755480777313318,0.4244519222686682,-0.49999999999999994,-0.07554807773133176,0.07554807773133176,True,False,0.1510961554626635
2023-10,HARD_HALF,0.1,0.0,0.2826615364616625,0.18266153646166247,0.1,0.2826615364616625,-0.08266153646166247,False,True,
2023-12,HARD_HALF,-0.4,0.0,-0.1476501974424573,0.2523498025575427,-0.4,-0.1476501974424573,0.14765019744245733,True,False,0.3691254936061432
2024-01,HARD_HALF,1.5,2.0,0.8857871746883093,-0.6142128253116907,-0.5,-1.1142128253116907,-0.11421282531169075,True,True,2.228425650623381
2024-04,HARD_HALF,0.7,0.2,0.5169386135775386,-0.1830613864224614,0.49999999999999994,0.31693861357753855,0.31693861357753855,True,True,0.6338772271550772
2024-06,HARD_HALF,-0.3,0.2,0.0812607392877025,0.3812607392877025,-0.5,-0.11873926071229751,0.11873926071229751,True,False,0.237478521424595
2024-07,HARD_HALF,0.7,0.5,0.2468451753425322,-0.45315482465746776,0.19999999999999996,-0.2531548246574678,-0.2531548246574678,False,True,
2024-12,HARD_HALF,-0.3,0.1,-0.0299287341652862,0.2700712658347138,-0.4,-0.12992873416528622,0.12992873416528622,True,False,0.3248218354132155
2025-09,HARD_HALF,-0.6,-0.3,-0.5222102106965498,0.07778978930345015,-0.3,-0.22221021069654984,0.22221021069654984,False,True,
2025-11,HARD_HALF,-0.3,0.1,0.0281791766842468,0.3281791766842468,-0.4,-0.07182082331575321,0.07182082331575323,True,False,0.179552058289383
2025-12,HARD_HALF,-0.3,-0.1,-0.3192220059914924,-0.01922200599149243,-0.19999999999999998,-0.2192220059914924,0.18077799400850755,False,True,
2019-02,HARD_FULL,0.2,0.1,0.3736868253770129,0.1736868253770129,0.1,0.27368682537701294,-0.0736868253770129,False,True,
2019-04,HARD_FULL,0.1,0.3,0.4791985039175055,0.37919850391750554,-0.19999999999999998,0.17919850391750552,-0.17919850391750555,False,False,
2019-07,HARD_FULL,0.4,0.2,0.4450697048026269,0.0450697048026269,0.2,0.2450697048026269,0.1549302951973731,False,True,
2020-01,HARD_FULL,1.5,1.0,0.9411306387532652,-0.5588693612467348,0.5,-0.05886936124673481,-0.05886936124673481,True,False,-0.1177387224934696
2020-03,HARD_FULL,-0.1,0.1,-0.2568806955960528,-0.1568806955960528,-0.2,-0.35688069559605284,0.043119304403947206,False,True,
2020-06,HARD_FULL,0.6,0.2,0.4172338871159674,-0.1827661128840326,0.39999999999999997,0.21723388711596736,0.21723388711596736,True,True,0.5430847177899184
2020-07,HARD_FULL,0.4,0.2,0.5210069308403769,0.12100693084037684,0.2,0.32100693084037685,0.07899306915962317,False,True,
2020-10,HARD_FULL,0.2,0.2,0.3583178284704426,0.15831782847044257,0.0,0.15831782847044257,-0.15831782847044257,False,False,
2021-01,HARD_FULL,1.3,0.9,0.9539674594208288,-0.3460325405791712,0.4,0.05396745942082881,0.05396745942082881,True,False,0.134918648552072
2021-02,HARD_FULL,0.2,0.3,0.5908788681855172,0.39087886818551715,-0.09999999999999998,0.29087886818551717,-0.29087886818551717,False,True,
2021-05,HARD_FULL,0.2,0.4,0.6078702544940903,0.40787025449409026,-0.2,0.20787025449409025,-0.20787025449409025,False,True,
2021-07,HARD_FULL,1.0,0.5,0.6948917887265292,-0.30510821127347076,0.5,0.19489178872652924,0.19489178872652924,True,False,0.3897835774530584
2021-08,HARD_FULL,0.7,0.2,0.1083448556076767,-0.5916551443923233,0.49999999999999994,-0.0916551443923233,-0.0916551443923233,True,False,-0.1833102887846466
2021-09,HARD_FULL,0.2,-0.2,-0.1117997254742917,-0.3117997254742917,0.4,0.0882002745257083,0.08820027452570833,True,False,0.2205006863142707
2021-10,HARD_FULL,1.0,0.7,0.861772559403488,-0.13822744059651204,0.30000000000000004,0.161772559403488,0.161772559403488,False,False,
2021-11,HARD_FULL,0.2,0.3,0.7141668997528983,0.5141668997528983,-0.09999999999999998,0.4141668997528983,-0.41416689975289833,False,True,
2021-12,HARD_FULL,0.4,0.3,0.975944245873544,0.575944245873544,0.10000000000000003,0.6759442458735441,-0.47594424587354395,False,True,
2022-01,HARD_FULL,4.4,3.8,4.462079824034487,0.06207982403448664,0.6000000000000005,0.6620798240344872,0.5379201759655139,True,True,1.103466373390811
2022-02,HARD_FULL,1.3,0.6,1.02808532568767,-0.27191467431232996,0.7000000000000001,0.4280853256876701,0.4280853256876701,True,True,0.6115504652681001
2022-03,HARD_FULL,1.7,1.4,0.9457985298614492,-0.7542014701385508,0.30000000000000004,-0.4542014701385507,-0.4542014701385507,False,True,
2022-04,HARD_FULL,1.8,0.9,0.8786376245680246,-0.9213623754319754,0.9,-0.02136237543197539,-0.02136237543197539,True,False,-0.0237359727021948
2022-05,HARD_FULL,1.8,1.4,2.0303559700568115,0.2303559700568114,0.40000000000000013,0.6303559700568115,0.16964402994318872,True,True,1.5758899251420284
2022-08,HARD_FULL,0.4,0.8,0.7133115493678155,0.31331154936781547,-0.4,-0.08668845063218455,0.08668845063218455,True,False,0.2167211265804614
2022-09,HARD_FULL,0.8,0.2,0.067827879134096,-0.732172120865904,0.6000000000000001,-0.13217212086590402,-0.1321721208659039,True,False,-0.22028686810984
2022-10,HARD_FULL,-1.4,0.9,1.075447258891905,2.475447258891905,-2.3,0.17544725889190504,-0.17544725889190538,True,False,-0.0762814169095239
2022-11,HARD_FULL,1.2,0.7,0.817989792016844,-0.382010207983156,0.5,0.11798979201684401,0.11798979201684401,True,False,0.235979584033688
2022-12,HARD_FULL,0.0,0.4,0.13440777861274,0.13440777861274,-0.4,-0.26559222138726,0.26559222138726,True,True,0.66398055346815
2023-01,HARD_FULL,6.0,5.8,4.838284883962337,-1.161715116037663,0.20000000000000018,-0.9617151160376629,-0.9617151160376629,False,True,
2023-04,HARD_FULL,-0.2,0.4,0.4412570550472305,0.6412570550472305,-0.6000000000000001,0.041257055047230484,-0.04125705504723043,True,False,-0.0687617584120508
2023-06,HARD_FULL,0.3,0.3,-0.1293045399065881,-0.4293045399065881,0.0,-0.4293045399065881,-0.4293045399065881,False,True,
2023-08,HARD_FULL,0.2,0.1,0.4691538555618777,0.2691538555618777,0.1,0.36915385556187774,-0.1691538555618777,False,True,
2023-09,HARD_FULL,-0.7,-0.2,-0.3021977558636196,0.3978022441363804,-0.49999999999999994,-0.10219775586361957,0.10219775586361957,True,False,0.2043955117272391
2023-10,HARD_FULL,0.1,0.0,0.2747256455397465,0.17472564553974648,0.1,0.2747256455397465,-0.07472564553974648,False,True,
2023-12,HARD_FULL,-0.4,0.0,-0.1622301537840823,0.23776984621591774,-0.4,-0.1622301537840823,0.1622301537840823,True,False,0.4055753844602057
2024-01,HARD_FULL,1.5,2.0,0.8396578117247618,-0.6603421882752382,-0.5,-1.160342188275238,-0.16034218827523816,True,True,2.320684376550476
2024-04,HARD_FULL,0.7,0.2,0.4983633525576281,-0.20163664744237186,0.49999999999999994,0.2983633525576281,0.2983633525576281,True,True,0.5967267051152563
2024-06,HARD_FULL,-0.3,0.2,0.1129550664706415,0.4129550664706415,-0.5,-0.0870449335293585,0.08704493352935849,True,False,0.174089867058717
2024-07,HARD_FULL,0.7,0.5,0.283705901673846,-0.41629409832615394,0.19999999999999996,-0.21629409832615398,-0.21629409832615398,False,True,
2024-12,HARD_FULL,-0.3,0.1,-0.0640957208651746,0.2359042791348254,-0.4,-0.1640957208651746,0.16409572086517463,True,False,0.4102393021629364
2025-02,HARD_FULL,0.2,0.2,0.3625074932441033,0.1625074932441033,0.0,0.1625074932441033,-0.1625074932441033,False,False,
2025-09,HARD_FULL,-0.6,-0.3,-0.564728033714943,0.03527196628505702,-0.3,-0.26472803371494297,0.26472803371494297,False,True,
2025-11,HARD_FULL,-0.3,0.1,0.0424458324667826,0.3424458324667826,-0.4,-0.057554167533217404,0.057554167533217404,True,False,0.1438854188330435
2025-12,HARD_FULL,-0.3,-0.1,-0.3208080275564159,-0.02080802755641592,-0.19999999999999998,-0.2208080275564159,0.17919197244358406,False,True,
