sample,horizon,model,n,rmse,mae,bias,first_target,last_target,paper_rmse,difference_vs_paper
paper_window,3,AR3,175,0.7325763726143368,0.3807003354586943,-0.06952352452958038,2011-03,2025-09,0.71,0.02257637261433687
paper_window,3,AR3_DIRECT,175,0.7482372921806173,0.39632885784645316,-0.07278629234369802,2011-03,2025-09,,
paper_window,3,ARIMA313,175,0.7440765964671088,0.40120528474198797,-0.004367429451754237,2011-03,2025-09,0.716,0.028076596467108805
paper_window,3,LQR_ENSEMBLE,175,0.7266126924056676,0.3798862058241639,-0.13528744301758794,2011-03,2025-09,0.739,-0.012387307594332375
paper_window,3,QRF_MEAN,175,0.7069466254695566,0.38836589476037653,-0.01847347767757586,2011-03,2025-09,0.713,-0.006053374530443412
paper_window,3,QRF_MEDIAN,175,0.7209030722485998,0.3814180470848928,-0.10293655389730438,2011-03,2025-09,0.731,-0.010096927751400142
paper_window,3,RW,175,0.9846436340765959,0.514412358286791,0.007698788535265579,2011-03,2025-09,0.896,0.08864363407659592
paper_window,3,TVW1,175,0.7009213562039405,0.3772174315052132,-0.07062112003865496,2011-03,2025-09,0.694,0.006921356203940521
paper_window,3,TVW2,175,0.7127482922140717,0.38064525753778056,-0.08166756346654033,2011-03,2025-09,0.701,0.011748292214071698
paper_window,3,TVW3,175,0.7027890868655431,0.3892362588417509,-0.035417820636519645,2011-03,2025-09,0.669,0.03378908686554305
paper_window,6,AR3,172,0.7232190608398359,0.386130425899198,-0.0893632363308334,2011-06,2025-09,0.74,-0.0167809391601641
paper_window,6,AR3_DIRECT,172,0.7240132582896182,0.3875548031451379,-0.05902035060981304,2011-06,2025-09,,
paper_window,6,ARIMA313,172,0.711558887757956,0.4108268367147538,-0.007506372792764779,2011-06,2025-09,0.736,-0.02444111224204404
paper_window,6,LQR_ENSEMBLE,172,0.7256310976250925,0.3715445895288708,-0.15118262093381363,2011-06,2025-09,0.748,-0.022368902374907518
paper_window,6,QRF_MEAN,172,0.7124562116510132,0.4083748500976905,-0.021399194879419745,2011-06,2025-09,0.723,-0.010543788348986727
