edge,horizon,model,forecast,target_period,actual,convention,policy
2010-12,3,QRF_MEDIAN,0.2534854245880735,2011-03,0.1061571125265281,paper,full
2010-12,3,QRF_MEAN,0.32853488779974743,2011-03,0.1061571125265281,paper,full
2010-12,3,TVW1,0.3034782214768006,2011-03,0.1061571125265281,paper,full
2010-12,3,TVW2,0.28037634733784067,2011-03,0.1061571125265281,paper,full
2010-12,3,TVW3,0.3259441060508684,2011-03,0.1061571125265281,paper,full
2010-12,3,LQR_ENSEMBLE,0.21751404183003453,2011-03,0.1061571125265281,paper,full
2010-12,6,QRF_MEDIAN,0.25923536487839627,2011-06,-0.1052631578947305,paper,full
2010-12,6,QRF_MEAN,0.43270467123264056,2011-06,-0.1052631578947305,paper,full
2010-12,6,TVW1,0.3234743657315775,2011-06,-0.1052631578947305,paper,full
2010-12,6,TVW2,0.3073915447759121,2011-06,-0.1052631578947305,paper,full
2010-12,6,TVW3,0.4019664825522364,2011-06,-0.1052631578947305,paper,full
2010-12,6,LQR_ENSEMBLE,0.243861091732702,2011-06,-0.1052631578947305,paper,full
2010-12,9,QRF_MEDIAN,0.1291989664082615,2011-09,-0.2107481559536439,paper,full
2010-12,9,QRF_MEAN,0.23433061714270764,2011-09,-0.2107481559536439,paper,full
2010-12,9,TVW1,0.19757762489561032,2011-09,-0.2107481559536439,paper,full
2010-12,9,TVW2,0.18486493617484887,2011-09,-0.2107481559536439,paper,full
2010-12,9,TVW3,0.21053263553076604,2011-09,-0.2107481559536439,paper,full
2010-12,9,LQR_ENSEMBLE,0.17528452410267004,2011-09,-0.2107481559536439,paper,full
2010-12,12,QRF_MEDIAN,0.2202643171806295,2011-12,0.4197271773347388,paper,full
2010-12,12,QRF_MEAN,0.1806886461186505,2011-12,0.4197271773347388,paper,full
2010-12,12,TVW1,0.13802122914405301,2011-12,0.4197271773347388,paper,full
2010-12,12,TVW2,0.159704772218312,2011-12,0.4197271773347388,paper,full
2010-12,12,TVW3,0.07954545418416772,2011-12,0.4197271773347388,paper,full
2010-12,12,LQR_ENSEMBLE,0.3578875228394352,2011-12,0.4197271773347388,paper,full
2011-01,3,QRF_MEDIAN,0.3541912632821775,2011-04,0.212089077412525,paper,full
2011-01,3,QRF_MEAN,0.5288430920582738,2011-04,0.212089077412525,paper,full
2011-01,3,TVW1,0.3985985673544457,2011-04,0.212089077412525,paper,full
2011-01,3,TVW2,0.441511043889801,2011-04,0.212089077412525,paper,full
2011-01,3,TVW3,0.42788712194872747,2011-04,0.212089077412525,paper,full
2011-01,3,LQR_ENSEMBLE,0.2142577806748105,2011-04,0.212089077412525,paper,full
2011-01,6,QRF_MEDIAN,0.2392344497607723,2011-07,0.2107481559536328,paper,full
2011-01,6,QRF_MEAN,0.35508003262278043,2011-07,0.2107481559536328,paper,full
2011-01,6,TVW1,0.28661702947711404,2011-07,0.2107481559536328,paper,full
2011-01,6,TVW2,0.2949421147458624,2011-07,0.2107481559536328,paper,full
2011-01,6,TVW3,0.2974751334126032,2011-07,0.2107481559536328,paper,full
2011-01,6,LQR_ENSEMBLE,0.23116951765068275,2011-07,0.2107481559536328,paper,full
2011-01,9,QRF_MEDIAN,0.2400991525912332,2011-10,0.2111932418162654,paper,full
2011-01,9,QRF_MEAN,0.27850691294685,2011-10,0.2111932418162654,paper,full
2011-01,9,TVW1,0.2409117917968717,2011-10,0.2111932418162654,paper,full
2011-01,9,TVW2,0.18331060905458693,2011-10,0.2111932418162654,paper,full
2011-01,9,TVW3,0.2110930649917353,2011-10,0.2111932418162654,paper,full
2011-01,9,LQR_ENSEMBLE,0.1690930948713486,2011-10,0.2111932418162654,paper,full
2011-01,12,QRF_MEDIAN,0.6417112299465177,2012-01,1.7763845350052376,paper,full
2011-01,12,QRF_MEAN,0.749136169381554,2012-01,1.7763845350052376,paper,full
2011-01,12,TVW1,0.49738471079698865,2012-01,1.7763845350052376,paper,full
2011-01,12,TVW2,0.5821190648891195,2012-01,1.7763845350052376,paper,full
2011-01,12,TVW3,0.5027624334491473,2012-01,1.7763845350052376,paper,full
2011-01,12,LQR_ENSEMBLE,0.37859186715210125,2012-01,1.7763845350052376,paper,full
2011-02,3,QRF_MEDIAN,0.3218884120171683,2011-05,0.5291005291005346,paper,full
2011-02,3,QRF_MEAN,0.3538976469850901,2011-05,0.5291005291005346,paper,full
2011-02,3,TVW1,0.2855288076742409,2011-05,0.5291005291005346,paper,full
2011-02,3,TVW2,0.32044880052452046,2011-05,0.5291005291005346,paper,full
2011-02,3,TVW3,0.27604136014733854,2011-05,0.5291005291005346,paper,full
2011-02,3,LQR_ENSEMBLE,0.19419201008682482,2011-05,0.5291005291005346,paper,full
2011-02,6,QRF_MEDIAN,0.2392344497607723,2011-08,-0.2103049421661285,paper,full
2011-02,6,QRF_MEAN,0.38437712797482415,2011-08,-0.2103049421661285,paper,full
2011-02,6,TVW1,0.29628979149996676,2011-08,-0.2103049421661285,paper,full
2011-02,6,TVW2,0.2774372819121759,2011-08,-0.2103049421661285,paper,full
2011-02,6,TVW3,0.30778926789113875,2011-08,-0.2103049421661285,paper,full
2011-02,6,LQR_ENSEMBLE,0.08212025388911655,2011-08,-0.2103049421661285,paper,full
2011-02,9,QRF_MEDIAN,0.2469135802469102,2011-11,0.4214963119072656,paper,full
2011-02,9,QRF_MEAN,0.2813252550128142,2011-11,0.4214963119072656,paper,full
2011-02,9,TVW1,0.24430199430199193,2011-11,0.4214963119072656,paper,full
2011-02,9,TVW2,0.2384610208266891,2011-11,0.4214963119072656,paper,full
2011-02,9,TVW3,0.21115247306503174,2011-11,0.4214963119072656,paper,full
2011-02,9,LQR_ENSEMBLE,0.1752908224395954,2011-11,0.4214963119072656,paper,full
2011-02,12,QRF_MEDIAN,0.2176278563656097,2012-02,0.3080082135523687,paper,full
2011-02,12,QRF_MEAN,0.2262207026905533,2012-02,0.3080082135523687,paper,full
2011-02,12,TVW1,0.2078268857165868,2012-02,0.3080082135523687,paper,full
2011-02,12,TVW2,0.16539959161491197,2012-02,0.3080082135523687,paper,full
2011-02,12,TVW3,0.17826651711432734,2012-02,0.3080082135523687,paper,full
2011-02,12,LQR_ENSEMBLE,0.0480789224979896,2012-02,0.3080082135523687,paper,full
2011-03,3,QRF_MEDIAN,0.3329633740288606,2011-06,-0.1052631578947305,paper,full
2011-03,3,QRF_MEAN,0.3284083100008114,2011-06,-0.1052631578947305,paper,full
