group,ticker,retrieved_at,name,source,adjustment,frequency,last_update,status,periodicity,observations,first_date,last_date,last_value
cnb_fixing,EURCZK CNB Curncy,2026-09-12T17:35:37.364239+00:00,EUR-CZK X-RATE,,,,2026-09-11,ok,DAILY,6942,1998-12-31,2026-09-11,24.26
cnb_fixing,USDCZK CNB Curncy,2026-09-12T17:35:38.591926+00:00,USD-CZK X-RATE,,,,2026-09-11,ok,DAILY,8983,1991-01-01,2026-09-11,20.927
