origin,as_of_utc,target,model,log_rate_forecast,mm_forecast,status,reason,outer_origin,h,mm_actual,cumulative_log_forecast,cumulative_pct_forecast,cumulative_log_actual,cumulative_pct_actual
2019-02,2019-03-10T22:59:00+00:00,2020-01,FOOD_SEASONAL_R17,1.1002691708504178,1.106344392912712,control,,True,11,2.344454463480617,1.2179065688588118,1.2253532514159542,5.338218919377343,5.483271375464695
2019-02,2019-03-10T22:59:00+00:00,2020-02,FOOD_SEASONAL_R17,0.20279341030446418,0.20299917520982597,control,,True,12,0.0,1.420699979163276,1.4308398836195615,5.338218919377343,5.483271375464695
2019-02,2019-03-10T22:59:00+00:00,2019-03,FOOD_PERSISTENCE_R17,-0.4051819623581877,-0.40436220778471005,control,own3,True,1,0.0,-0.4051819623581877,-0.40436220778471005,0.0,0.0
2019-02,2019-03-10T22:59:00+00:00,2019-04,FOOD_PERSISTENCE_R17,-0.3289364926618321,-0.3283960892711797,control,own3,True,2,-0.6505576208178376,-0.7341184550200198,-0.7314303873790341,-0.6526829696684437,-0.6505576208178376
2019-02,2019-03-10T22:59:00+00:00,2019-05,FOOD_PERSISTENCE_R17,0.09122360025669565,0.09126522163812664,control,own3,True,3,1.9644527595883865,-0.6428948547633242,-0.6408327073050776,1.2927234501459584,1.30111524163568
2019-02,2019-03-10T22:59:00+00:00,2019-06,FOOD_PERSISTENCE_R17,-0.20138881402890133,-0.20118616281860538,control,own3,True,4,0.3669724770642314,-0.8442836687922255,-0.8407296033897692,1.6590242260196826,1.6728624535316021
2019-02,2019-03-10T22:59:00+00:00,2019-07,FOOD_PERSISTENCE_R17,-0.8189394180587154,-0.8155952443519838,control,own3,True,5,-0.5484460694698434,-1.663223086850941,-1.6494678970786472,1.1090686694158167,1.115241635687728
2019-02,2019-03-10T22:59:00+00:00,2019-08,FOOD_PERSISTENCE_R17,-0.7849412054970527,-0.7818685866896238,control,own3,True,6,-0.2757352941176406,-2.4481642923479936,-2.4184398124334825,0.8329525252830221,0.8364312267658013
2019-02,2019-03-10T22:59:00+00:00,2019-09,FOOD_PERSISTENCE_R17,0.19984526058163468,0.20004508431310042,control,own3,True,7,-0.5529953917050688,-2.248319031766359,-2.2232326980822266,0.2784224536404958,0.2788104089219355
2019-02,2019-03-10T22:59:00+00:00,2019-10,FOOD_PERSISTENCE_R17,0.15693737606838012,0.15706058721476598,control,own3,True,8,0.8341056533827549,-2.0913816556979787,-2.069663933198219,1.1090686694158167,1.115241635687728
2019-02,2019-03-10T22:59:00+00:00,2019-11,FOOD_PERSISTENCE_R17,-0.12408645954302219,-0.12400950412951978,control,own3,True,9,1.1948529411764712,-2.2154681152410007,-2.191106857347032,2.29683960009502,2.3234200743494386
2019-02,2019-03-10T22:59:00+00:00,2019-12,FOOD_PERSISTENCE_R17,0.17988050018827098,0.18004238221018934,control,own3,True,10,0.7266121707538703,-2.0355876150527297,-2.015009396119581,3.0208246628637374,3.0669144981412706
2019-02,2019-03-10T22:59:00+00:00,2020-01,FOOD_PERSISTENCE_R17,0.8849466695443053,0.888873898663574,control,own3,True,11,2.344454463480617,-1.1506409455084243,-1.1440463900337325,5.338218919377343,5.483271375464695
2019-02,2019-03-10T22:59:00+00:00,2020-02,FOOD_PERSISTENCE_R17,-0.012529091001648202,-0.012528306143820422,control,own3,True,12,0.0,-1.1631700365100726,-1.1564313665433823,5.338218919377343,5.483271375464695
2019-02,2019-03-10T22:59:00+00:00,2019-03,FOOD_OWN_R17,-0.2372974692720254,-0.23701614139938243,estimated,,True,1,0.0,-0.2372974692720254,-0.23701614139938243,0.0,0.0
2019-02,2019-03-10T22:59:00+00:00,2019-04,FOOD_OWN_R17,-0.2298910852389488,-0.22962703806265108,estimated,,True,2,-0.6505576208178376,-0.4671885545109742,-0.46609892631680766,-0.6526829696684437,-0.6505576208178376
2019-02,2019-03-10T22:59:00+00:00,2019-05,FOOD_OWN_R17,0.26905211768764764,0.269414387723351,estimated,,True,3,1.9644527595883865,-0.19813643682332654,-0.1979402761619781,1.2927234501459584,1.30111524163568
2019-02,2019-03-10T22:59:00+00:00,2019-06,FOOD_OWN_R17,0.005749126058971333,0.005749291324390633,estimated,,True,4,0.3669724770642314,-0.19238731076435522,-0.1922023650007124,1.6590242260196826,1.6728624535316021
2019-02,2019-03-10T22:59:00+00:00,2019-07,FOOD_OWN_R17,-0.6385418610542151,-0.636507514866409,estimated,,True,5,-0.5484460694698434,-0.8309291718185703,-0.8274864973701408,1.1090686694158167,1.115241635687728
2019-02,2019-03-10T22:59:00+00:00,2019-08,FOOD_OWN_R17,-0.5782652274240188,-0.576596492179095,estimated,,True,6,-0.2757352941176406,-1.409194399242589,-1.399311731432144,0.8329525252830221,0.8364312267658013
2019-02,2019-03-10T22:59:00+00:00,2019-09,FOOD_OWN_R17,0.3582972698474826,0.35893992182098255,estimated,,True,7,-0.5529953917050688,-1.0508971293951064,-1.0453944980459955,0.2784224536404958,0.2788104089219355
2019-02,2019-03-10T22:59:00+00:00,2019-10,FOOD_OWN_R17,0.2770803852171072,0.2774646077028944,estimated,,True,8,0.8341056533827549,-0.7738167441779993,-0.7708304900860523,1.1090686694158167,1.115241635687728
2019-02,2019-03-10T22:59:00+00:00,2019-11,FOOD_OWN_R17,-0.057556563960142304,-0.05754000334726011,estimated,,True,9,1.1948529411764712,-0.8313733081381416,-0.8279269575435152,2.29683960009502,2.3234200743494386
2019-02,2019-03-10T22:59:00+00:00,2019-12,FOOD_OWN_R17,0.42956593548404576,0.430489892476454,estimated,,True,10,0.7266121707538703,-0.40180737265409583,-0.4010012069363739,3.0208246628637374,3.0669144981412706
2019-02,2019-03-10T22:59:00+00:00,2020-01,FOOD_OWN_R17,1.236265503110328,1.2439388534722755,estimated,,True,11,2.344454463480617,0.8344581304562322,0.837949436719927,5.338218919377343,5.483271375464695
2019-02,2019-03-10T22:59:00+00:00,2020-02,FOOD_OWN_R17,0.29541792206560014,0.2958547108205013,estimated,,True,12,0.0,1.1298760525218323,1.1362832604232582,5.338218919377343,5.483271375464695
2019-02,2019-03-10T22:59:00+00:00,2019-03,FOOD_SYMMETRIC_R17,-0.15087926115815337,-0.15076549562430738,estimated,,True,1,0.0,-0.15087926115815337,-0.15076549562430738,0.0,0.0
2019-02,2019-03-10T22:59:00+00:00,2019-04,FOOD_SYMMETRIC_R17,-0.5086017010024809,-0.5073105124808897,estimated,,True,2,-0.6505576208178376,-0.6594809621606343,-0.6573111588967012,-0.6526829696684437,-0.6505576208178376
2019-02,2019-03-10T22:59:00+00:00,2019-05,FOOD_SYMMETRIC_R17,-0.01336430039684472,-0.01336340741399998,estimated,,True,3,1.9644527595883865,-0.672845262557479,-0.67058672714256,1.2927234501459584,1.30111524163568
2019-02,2019-03-10T22:59:00+00:00,2019-06,FOOD_SYMMETRIC_R17,-0.42446171391765747,-0.4235621484052197,estimated,,True,4,0.3669724770642314,-1.0973069764751364,-1.0913085239993745,1.6590242260196826,1.6728624535316021
2019-02,2019-03-10T22:59:00+00:00,2019-07,FOOD_SYMMETRIC_R17,-0.9242525045622636,-0.9199944196844556,estimated,,True,5,-0.5484460694698434,-2.0215594810374,-2.001262966161495,1.1090686694158167,1.115241635687728
2019-02,2019-03-10T22:59:00+00:00,2019-08,FOOD_SYMMETRIC_R17,-0.8086765722179307,-0.8054155794410883,estimated,,True,6,-0.2757352941176406,-2.8302360532553306,-2.7905600618875335,0.8329525252830221,0.8364312267658013
2019-02,2019-03-10T22:59:00+00:00,2019-09,FOOD_SYMMETRIC_R17,0.25216562100465867,0.25248382591832624,estimated,,True,7,-0.5529953917050688,-2.578070432250672,-2.54512194877801,0.2784224536404958,0.2788104089219355
2019-02,2019-03-10T22:59:00+00:00,2019-10,FOOD_SYMMETRIC_R17,-0.05707256596526189,-0.05705628267424392,estimated,,True,8,0.8341056533827549,-2.635142998215934,-2.600726079478755,1.1090686694158167,1.115241635687728
2019-02,2019-03-10T22:59:00+00:00,2019-11,FOOD_SYMMETRIC_R17,-0.4763025741993485,-0.4751700522788879,estimated,,True,9,1.1948529411764712,-3.1114455724152825,-3.063538260286153,2.29683960009502,2.3234200743494386
2019-02,2019-03-10T22:59:00+00:00,2019-12,FOOD_SYMMETRIC_R17,0.08548438849351986,0.08552093681052692,estimated,,True,10,0.7266121707538703,-3.025961183921763,-2.9806372900953715,3.0208246628637374,3.0669144981412706
2019-02,2019-03-10T22:59:00+00:00,2020-01,FOOD_SYMMETRIC_R17,1.086709074227322,1.092635204431562,estimated,,True,11,2.344454463480617,-1.9392521096944408,-1.9205695780118068,5.338218919377343,5.483271375464695
2019-02,2019-03-10T22:59:00+00:00,2020-02,FOOD_SYMMETRIC_R17,0.04409690583877318,0.044106629953588,estimated,,True,12,0.0,-1.8951552038556676,-1.8773100465749937,5.338218919377343,5.483271375464695
2019-02,2019-03-10T22:59:00+00:00,2019-03,FOOD_ASYMMETRIC_R17,0.05019339504939918,0.05020599404179794,estimated,,True,1,0.0,0.05019339504939918,0.05020599404179794,0.0,0.0
2019-02,2019-03-10T22:59:00+00:00,2019-04,FOOD_ASYMMETRIC_R17,-0.40209081108424427,-0.4012835083749211,estimated,,True,2,-0.6505576208178376,-0.3518974160348451,-0.3512789827074285,-0.6526829696684437,-0.6505576208178376
2019-02,2019-03-10T22:59:00+00:00,2019-05,FOOD_ASYMMETRIC_R17,0.25474638656195503,0.25507114087736277,estimated,,True,3,1.9644527595883865,-0.09715102947289006,-0.09710385313891999,1.2927234501459584,1.30111524163568
2019-02,2019-03-10T22:59:00+00:00,2019-06,FOOD_ASYMMETRIC_R17,-0.017639241885417378,-0.01763768626261395,estimated,,True,4,0.3669724770642314,-0.11479027135830744,-0.11472441252856841,1.6590242260196826,1.6728624535316021
2019-02,2019-03-10T22:59:00+00:00,2019-07,FOOD_ASYMMETRIC_R17,-0.6398605163058904,-0.6378177681394314,estimated,,True,5,-0.5484460694698434,-0.7546507876641978,-0.7518104479804989,1.1090686694158167,1.115241635687728
2019-02,2019-03-10T22:59:00+00:00,2019-08,FOOD_ASYMMETRIC_R17,-0.6666233929092993,-0.6644063882621004,estimated,,True,6,-0.2757352941176406,-1.421274180573497,-1.4112217595985945,0.8329525252830221,0.8364312267658013
2019-02,2019-03-10T22:59:00+00:00,2019-09,FOOD_ASYMMETRIC_R17,0.3328010549555161,0.33335545250944754,estimated,,True,7,-0.5529953917050688,-1.088473125617981,-1.082570691771769,0.2784224536404958,0.2788104089219355
2019-02,2019-03-10T22:59:00+00:00,2019-10,FOOD_ASYMMETRIC_R17,0.12061092845734417,0.120683692688592,estimated,,True,8,0.8341056533827549,-0.9678621971606368,-0.9631934853699717,1.1090686694158167,1.115241635687728
2019-02,2019-03-10T22:59:00+00:00,2019-11,FOOD_ASYMMETRIC_R17,-0.45566424680329265,-0.45462767230500767,estimated,,True,9,1.1948529411764712,-1.4235264439639295,-1.4134422135526485,2.29683960009502,2.3234200743494386
2019-02,2019-03-10T22:59:00+00:00,2019-12,FOOD_ASYMMETRIC_R17,0.2826159767271001,0.2830157121619706,estimated,,True,10,0.7266121707538703,-1.1409104672368293,-1.1344267649373618,3.0208246628637374,3.0669144981412706
2019-02,2019-03-10T22:59:00+00:00,2020-01,FOOD_ASYMMETRIC_R17,1.495408279724294,1.5066454533420168,estimated,,True,11,2.344454463480617,0.3544978124874647,0.35512689912923134,5.338218919377343,5.483271375464695
2019-02,2019-03-10T22:59:00+00:00,2020-02,FOOD_ASYMMETRIC_R17,0.6857473802393232,0.6881040113524698,estimated,,True,12,0.0,1.040245192726788,1.0456745529200009,5.338218919377343,5.483271375464695
2019-02,2019-03-10T22:59:00+00:00,2019-03,FOOD_HALF_CORRECTION_R17,-0.17749428365439426,-0.17733685570638902,estimated,,True,1,0.0,-0.17749428365439426,-0.17733685570638902,0.0,0.0
2019-02,2019-03-10T22:59:00+00:00,2019-04,FOOD_HALF_CORRECTION_R17,-0.3655136518730382,-0.3648464638598086,estimated,,True,2,-0.6505576208178376,-0.5430079355274324,-0.5415363123190328,-0.6526829696684437,-0.6505576208178376
2019-02,2019-03-10T22:59:00+00:00,2019-05,FOOD_HALF_CORRECTION_R17,0.17298499340932533,0.17313469875920082,estimated,,True,3,1.9644527595883865,-0.3700229421181071,-0.36933920082283717,1.2927234501459584,1.30111524163568
2019-02,2019-03-10T22:59:00+00:00,2019-06,FOOD_HALF_CORRECTION_R17,-0.10951402795715935,-0.1094540832301876,estimated,,True,4,0.3669724770642314,-0.47953697007526647,-0.4783890272167545,1.6590242260196826,1.6728624535316021
2019-02,2019-03-10T22:59:00+00:00,2019-07,FOOD_HALF_CORRECTION_R17,-0.7293999671823028,-0.7267463014870444,estimated,,True,5,-0.5484460694698434,-1.2089369372575693,-1.2016586541417815,1.1090686694158167,1.115241635687728
2019-02,2019-03-10T22:59:00+00:00,2019-08,FOOD_HALF_CORRECTION_R17,-0.7257822992031759,-0.7231548598133299,estimated,,True,6,-0.2757352941176406,-1.9347192364607453,-1.9161236609993175,0.8329525252830221,0.8364312267658013
2019-02,2019-03-10T22:59:00+00:00,2019-09,FOOD_HALF_CORRECTION_R17,0.2663231577685754,0.26667811292971266,estimated,,True,7,-0.5529953917050688,-1.6683960786921699,-1.6545554304901577,0.2784224536404958,0.2788104089219355
2019-02,2019-03-10T22:59:00+00:00,2019-10,FOOD_HALF_CORRECTION_R17,0.13877415226286216,0.13887048814749198,estimated,,True,8,0.8341056533827549,-1.5296219264293078,-1.5179826315456584,1.1090686694158167,1.115241635687728
2019-02,2019-03-10T22:59:00+00:00,2019-11,FOOD_HALF_CORRECTION_R17,-0.2898753531731574,-0.28945562023666616,estimated,,True,9,1.1948529411764712,-1.8194972796024653,-1.803044365741099,2.29683960009502,2.3234200743494386
2019-02,2019-03-10T22:59:00+00:00,2019-12,FOOD_HALF_CORRECTION_R17,0.23124823845768555,0.2315158234187165,estimated,,True,10,0.7266121707538703,-1.5882490411447798,-1.575702875332333,3.0208246628637374,3.0669144981412706
2019-02,2019-03-10T22:59:00+00:00,2020-01,FOOD_HALF_CORRECTION_R17,1.1901774746342997,1.1972882690962967,estimated,,True,11,2.344454463480617,-0.39807156651048015,-0.39728031191820334,5.338218919377343,5.483271375464695
2019-02,2019-03-10T22:59:00+00:00,2020-02,FOOD_HALF_CORRECTION_R17,0.3366091446188375,0.33717630939766446,estimated,,True,12,0.0,-0.06146242189164264,-0.06144353761422828,5.338218919377343,5.483271375464695
2019-03,2019-04-09T21:59:00+00:00,2019-04,FOOD_SEASONAL_R17,-0.1136139913557197,-0.11354947509603984,control,,True,1,-0.6505576208178376,-0.1136139913557197,-0.11354947509603984,-0.6526829696684437,-0.6505576208178376
2019-03,2019-04-09T21:59:00+00:00,2019-05,FOOD_SEASONAL_R17,0.30654610156280804,0.3070164345977901,control,,True,2,1.9644527595883865,0.19293211020708834,0.19311834395180588,1.2927234501459584,1.30111524163568
2019-03,2019-04-09T21:59:00+00:00,2019-06,FOOD_SEASONAL_R17,0.01393368727721106,0.013934658060504871,control,,True,3,0.3669724770642314,0.2068657974842994,0.2070799123931926,1.6590242260196826,1.6728624535316021
2019-03,2019-04-09T21:59:00+00:00,2019-07,FOOD_SEASONAL_R17,-0.603616916752603,-0.6017988098146859,control,,True,4,-0.5484460694698434,-0.3967511192683036,-0.39596510186964096,1.1090686694158167,1.115241635687728
2019-03,2019-04-09T21:59:00+00:00,2019-08,FOOD_SEASONAL_R17,-0.5696187041909403,-0.5679994528285276,control,,True,5,-0.2757352941176406,-0.9663698234592439,-0.9617154750861572,0.8329525252830221,0.8364312267658013
2019-03,2019-04-09T21:59:00+00:00,2019-09,FOOD_SEASONAL_R17,0.41516776188774707,0.4160307771473638,control,,True,6,-0.5529953917050688,-0.5512020615714969,-0.5496857303037408,0.2784224536404958,0.2788104089219355
2019-03,2019-04-09T21:59:00+00:00,2019-10,FOOD_SEASONAL_R17,0.3722598773744925,0.3729536250369571,control,,True,7,0.8341056533827549,-0.17894218419700436,-0.17878217812426228,1.1090686694158167,1.115241635687728
2019-03,2019-04-09T21:59:00+00:00,2019-11,FOOD_SEASONAL_R17,0.09123604176309019,0.09127767450006424,control,,True,8,1.1948529411764712,-0.08770614243391417,-0.08766769183881043,2.29683960009502,2.3234200743494386
2019-03,2019-04-09T21:59:00+00:00,2019-12,FOOD_SEASONAL_R17,0.39520300149438337,0.39598495832261277,control,,True,9,0.7266121707538703,0.3074968590604692,0.30797011561081195,3.0208246628637374,3.0669144981412706
2019-03,2019-04-09T21:59:00+00:00,2020-01,FOOD_SEASONAL_R17,1.1002691708504178,1.106344392912712,control,,True,10,2.344454463480617,1.407766029910887,1.417721718629431,5.338218919377343,5.483271375464695
2019-03,2019-04-09T21:59:00+00:00,2020-02,FOOD_SEASONAL_R17,0.3114891522753632,0.31197478383425237,control,,True,11,0.0,1.71925518218625,1.7341194367307486,5.338218919377343,5.483271375464695
2019-03,2019-04-09T21:59:00+00:00,2020-03,FOOD_SEASONAL_R17,-0.1898594610520753,-0.18967934198638242,control,,True,12,0.8810572687224736,1.5293957211341747,1.5411508284075173,6.215417526661047,6.412639405204478
2019-03,2019-04-09T21:59:00+00:00,2019-04,FOOD_PERSISTENCE_R17,0.2585181111981741,0.25885255740650326,control,own3,True,1,-0.6505576208178376,0.2585181111981741,0.25885255740650326,-0.6526829696684437,-0.6505576208178376
2019-03,2019-04-09T21:59:00+00:00,2019-05,FOOD_PERSISTENCE_R17,0.6786782041167019,0.6809864435250457,control,own3,True,2,1.9644527595883865,0.9371963153148759,0.9416017517562054,1.2927234501459584,1.30111524163568
2019-03,2019-04-09T21:59:00+00:00,2019-06,FOOD_PERSISTENCE_R17,0.38606578983110484,0.38681198375897025,control,own3,True,3,0.3669724770642314,1.3232621051459807,1.332055963930253,1.6590242260196826,1.6728624535316021
2019-03,2019-04-09T21:59:00+00:00,2019-07,FOOD_PERSISTENCE_R17,-0.2314848141987092,-0.231217094719176,control,own3,True,4,-0.5484460694698434,1.0917772909472716,1.097758928111244,1.1090686694158167,1.115241635687728
2019-03,2019-04-09T21:59:00+00:00,2019-08,FOOD_PERSISTENCE_R17,-0.1974866016370465,-0.19729172515400634,control,own3,True,5,-0.2757352941176406,0.8942906893102252,0.8983014154299347,0.8329525252830221,0.8364312267658013
2019-03,2019-04-09T21:59:00+00:00,2019-09,FOOD_PERSISTENCE_R17,0.7872998644416409,0.7904072192046789,control,own3,True,6,-0.5529953917050688,1.681590553751866,1.6958088738723898,0.2784224536404958,0.2788104089219355
2019-03,2019-04-09T21:59:00+00:00,2019-10,FOOD_PERSISTENCE_R17,0.7443919799283862,0.7471694645409127,control,own3,True,7,0.8341056533827549,2.4259825336802523,2.4556489044958525,1.1090686694158167,1.115241635687728
2019-03,2019-04-09T21:59:00+00:00,2019-11,FOOD_PERSISTENCE_R17,0.463368144316984,0.46444335458864583,control,own3,True,8,1.1948529411764712,2.8893506779972364,2.931497357233458,2.29683960009502,2.3234200743494386
2019-03,2019-04-09T21:59:00+00:00,2019-12,FOOD_PERSISTENCE_R17,0.7673351040482772,0.770286664480972,control,own3,True,9,0.7266121707538703,3.6566857820455136,3.7243649549268114,3.0208246628637374,3.0669144981412706
2019-03,2019-04-09T21:59:00+00:00,2020-01,FOOD_PERSISTENCE_R17,1.4724012734043115,1.483294499288103,control,own3,True,10,2.344454463480617,5.129087055449825,5.262902754724759,5.338218919377343,5.483271375464695
2019-03,2019-04-09T21:59:00+00:00,2020-02,FOOD_PERSISTENCE_R17,0.6836212548292571,0.685963278745581,control,own3,True,11,0.0,5.812708310279082,5.984967613763841,5.338218919377343,5.483271375464695
2019-03,2019-04-09T21:59:00+00:00,2020-03,FOOD_PERSISTENCE_R17,0.1822726415018185,0.18243885905538565,control,own3,True,12,0.8810572687224736,5.9949809517809,6.178325379448611,6.215417526661047,6.412639405204478
2019-03,2019-04-09T21:59:00+00:00,2019-04,FOOD_OWN_R17,-0.08710246852973805,-0.08706454534109516,estimated,,True,1,-0.6505576208178376,-0.08710246852973805,-0.08706454534109516,-0.6526829696684437,-0.6505576208178376
2019-03,2019-04-09T21:59:00+00:00,2019-05,FOOD_OWN_R17,0.48365449644986047,0.4848259927128622,estimated,,True,2,1.9644527595883865,0.39655202792012245,0.3973393358255161,1.2927234501459584,1.30111524163568
2019-03,2019-04-09T21:59:00+00:00,2019-06,FOOD_OWN_R17,0.13658403352414625,0.13667735199642317,estimated,,True,3,0.3669724770642314,0.5331360614442687,0.5345597607045859,1.6590242260196826,1.6728624535316021
2019-03,2019-04-09T21:59:00+00:00,2019-07,FOOD_OWN_R17,-0.5701111123535516,-0.5684890629100287,estimated,,True,4,-0.5484460694698434,-0.03697505090928288,-0.036968215979766336,1.1090686694158167,1.115241635687728
2019-03,2019-04-09T21:59:00+00:00,2019-08,FOOD_OWN_R17,-0.5618697187147351,-0.5602941830111631,estimated,,True,5,-0.2757352941176406,-0.598844769624018,-0.5970552682272318,0.8329525252830221,0.8364312267658013
2019-03,2019-04-09T21:59:00+00:00,2019-09,FOOD_OWN_R17,0.4458730067092604,0.4468684993943049,estimated,,True,6,-0.5529953917050688,-0.15297176291475761,-0.15285482075060866,0.2784224536404958,0.2788104089219355
2019-03,2019-04-09T21:59:00+00:00,2019-10,FOOD_OWN_R17,0.5033699627291226,0.5046389977462163,estimated,,True,7,0.8341056533827549,0.350398199814365,0.35101281196016504,1.1090686694158167,1.115241635687728
2019-03,2019-04-09T21:59:00+00:00,2019-11,FOOD_OWN_R17,0.1661367934184575,0.16627487704774419,estimated,,True,8,1.1948529411764712,0.5165349932328224,0.5178713351294177,2.29683960009502,2.3234200743494386
2019-03,2019-04-09T21:59:00+00:00,2019-12,FOOD_OWN_R17,0.6437868967438365,0.6458636588347063,estimated,,True,9,0.7266121707538703,1.1603218899766587,1.167079736717247,3.0208246628637374,3.0669144981412706
2019-03,2019-04-09T21:59:00+00:00,2020-01,FOOD_OWN_R17,1.0900871970997614,1.0960502955464169,estimated,,True,10,2.344454463480617,2.25040908707642,2.2759218131672156,5.338218919377343,5.483271375464695
2019-03,2019-04-09T21:59:00+00:00,2020-02,FOOD_OWN_R17,0.10831927273228095,0.10837795924419534,estimated,,True,11,0.0,2.358728359808701,2.3867663700265145,5.338218919377343,5.483271375464695
2019-03,2019-04-09T21:59:00+00:00,2020-03,FOOD_OWN_R17,-0.40793687691766767,-0.4071059447168771,estimated,,True,12,0.8810572687224736,1.9507914828910335,1.9699437575307561,6.215417526661047,6.412639405204478
2019-03,2019-04-09T21:59:00+00:00,2019-04,FOOD_SYMMETRIC_R17,-0.03461389992100536,-0.03460791000180147,estimated,,True,1,-0.6505576208178376,-0.03461389992100536,-0.03460791000180147,-0.6526829696684437,-0.6505576208178376
2019-03,2019-04-09T21:59:00+00:00,2019-05,FOOD_SYMMETRIC_R17,0.4492408907878159,0.4502514904531924,estimated,,True,2,1.9644527595883865,0.41462699086681054,0.41548775782079306,1.2927234501459584,1.30111524163568
2019-03,2019-04-09T21:59:00+00:00,2019-06,FOOD_SYMMETRIC_R17,0.10270736463437599,0.10276012671009303,estimated,,True,3,0.3669724770642314,0.5173343555011866,0.5186748402772878,1.6590242260196826,1.6728624535316021
2019-03,2019-04-09T21:59:00+00:00,2019-07,FOOD_SYMMETRIC_R17,-0.6370814153157043,-0.6350563543780944,estimated,,True,4,-0.5484460694698434,-0.11974705981451772,-0.11967539163254795,1.1090686694158167,1.115241635687728
2019-03,2019-04-09T21:59:00+00:00,2019-08,FOOD_SYMMETRIC_R17,-0.623342115625246,-0.621403369092562,estimated,,True,5,-0.2757352941176406,-0.7430891754397637,-0.7403350938095304,0.8329525252830221,0.8364312267658013
2019-03,2019-04-09T21:59:00+00:00,2019-09,FOOD_SYMMETRIC_R17,0.37505869685772475,0.37576292213230417,estimated,,True,6,-0.5529953917050688,-0.36803047858203897,-0.367354076459296,0.2784224536404958,0.2788104089219355
2019-03,2019-04-09T21:59:00+00:00,2019-10,FOOD_SYMMETRIC_R17,0.45243739515719683,0.453462438449912,estimated,,True,7,0.8341056533827549,0.08440691657515786,0.08444254923775853,1.1090686694158167,1.115241635687728
2019-03,2019-04-09T21:59:00+00:00,2019-11,FOOD_SYMMETRIC_R17,0.08331768800942856,0.08335240683674329,estimated,,True,8,1.1948529411764712,0.16772460458458638,0.16786534097168576,2.29683960009502,2.3234200743494386
2019-03,2019-04-09T21:59:00+00:00,2019-12,FOOD_SYMMETRIC_R17,0.5576444072623605,0.5592021378735954,estimated,,True,9,0.7266121707538703,0.7253690118469469,0.7280061854207437,3.0208246628637374,3.0669144981412706
2019-03,2019-04-09T21:59:00+00:00,2020-01,FOOD_SYMMETRIC_R17,1.0225841490285585,1.0278304079595404,estimated,,True,10,2.344454463480617,1.7479531608755055,1.7633192623258644,5.338218919377343,5.483271375464695
2019-03,2019-04-09T21:59:00+00:00,2020-02,FOOD_SYMMETRIC_R17,0.0765663952577483,0.07659571480465803,estimated,,True,11,0.0,1.8245195561332537,1.8412656041237898,5.338218919377343,5.483271375464695
2019-03,2019-04-09T21:59:00+00:00,2020-03,FOOD_SYMMETRIC_R17,-0.4397095935294701,-0.4387442862640955,estimated,,True,12,0.8810572687224736,1.3848099626037835,1.3944428702266545,6.215417526661047,6.412639405204478
