as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin,h,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,legacy_source_fallback_used,legacy_source_origin_status,legacy_source_converged,fuel_fallback_used,cumulative_log_forecast,cumulative_log_actual,food_model_status,food_fallback_reason,food_fallback_used
2019-03-10T22:59:00+00:00,2019-12,FOOD_SEASONAL_R17,0.1646278108122472,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,3.0778719388956266,2.9432537491001467,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,research_estimated,0.16016541513940494,0.07033788906575744,0.0,-0.04753595728397575,0.0,-0.018339536108939423,0.29262060119380007,0.39598495832261277,0.0,-0.5158842570692518,0.0,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.68181604220407,1.938224035122816,control,,False
2019-03-10T22:59:00+00:00,2020-01,FOOD_SEASONAL_R17,0.8680092289472239,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,2.9047182288957107,2.770326175307334,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,research_estimated,0.21831498752330344,0.19651738668774907,0.23070992899966175,0.21428908243768857,0.0,0.00817784329882101,0.3988592845907655,1.106344392912712,1.5,2.3255735322844586,0.0,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,2.5460797298671243,3.3901551675681305,control,,False
2019-03-10T22:59:00+00:00,2020-02,FOOD_SEASONAL_R17,0.3269142263939837,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,2.9141137730885505,2.9141137730885505,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,research_estimated,0.22462992846916668,0.03605827233143573,0.007690330966655392,0.008175503106441186,0.0,0.05036019152028474,0.41039661813105244,0.20299917520982597,0.05,0.08872469572955288,0.0,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,2.872460753465179,3.660060864484629,control,,False
2019-03-10T22:59:00+00:00,2019-02,FOOD_PERSISTENCE_R17,0.3177548805881821,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1867413632119507,2.6794258373205744,2.8136990211578414,2.6794258373205744,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False,0.0,0.0,preserved_h0,,False
2019-03-10T22:59:00+00:00,2019-03,FOOD_PERSISTENCE_R17,0.05268978480367238,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1863932898415576,2.969348659003822,2.9664037817310525,2.831931167714884,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,1,research_estimated,0.1021831410658938,-0.07182592044411377,0.015380661933310783,0.04671971117706229,0.003757224296524392,-0.04352503322500508,0.18668757012584491,-0.40436220778471005,0.1,0.5070259413749834,0.1292355051968831,-0.04352503322500508,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.05267590861056933,0.18621979310646208,control,own3,False
2019-03-10T22:59:00+00:00,2019-04,FOOD_PERSISTENCE_R17,0.2929167475840283,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0930232558139509,2.769818529130847,2.9721127470827375,2.8376326772415044,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,2,research_estimated,0.2963416119736432,-0.058332235129916456,0.015380661933310783,0.06032955966627137,0.0,-0.020802850859280558,0.5414131420256466,-0.3283960892711797,0.1,0.6547269024545554,0.0,-0.020802850859280558,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.3451644909974604,0.2791998091031148,control,own3,False
2019-03-10T22:59:00+00:00,2019-05,FOOD_PERSISTENCE_R17,0.21322625976875542,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.6505576208178487,2.9467680608364977,2.701221596281385,2.5670953063122672,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,3,research_estimated,0.1406150016968319,0.016211229493001016,0.015380661933310783,0.011091361384545593,0.0,0.02992800526106615,0.25690219263366393,0.09126522163812664,0.1,0.12036906490745512,0.0,0.02992800526106615,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.5581637462085531,0.9276504370292084,control,own3,False
2019-03-10T22:59:00+00:00,2019-06,FOOD_PERSISTENCE_R17,0.13933733332816106,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1846722068328699,2.7462121212121224,2.4547609111894415,2.3209564952623345,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,4,research_estimated,0.17729163594452335,-0.03573623114838497,0.0,-0.0040829653995750155,0.0,0.0018648939315976873,0.32391003420784753,-0.20118616281860538,0.0,-0.0443104061040811,0.0,0.0018648939315976873,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,0.6974040951542677,1.112152334386138,control,own3,False
2019-03-10T22:59:00+00:00,2019-07,FOOD_PERSISTENCE_R17,0.2303098845580456,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.3686635944700533,2.9300567107750517,2.4966020004945535,2.362742940718138,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,5,research_estimated,0.3220129223611995,-0.14487229025768075,0.007690330966655392,0.046131120814105864,0.0,-0.0006521993262344136,0.5883143676897583,-0.8155952443519838,0.05,0.5006382609860527,0.0,-0.0006521993262344136,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,0.9274491730037662,1.4801380302261997,control,own3,False
2019-03-10T22:59:00+00:00,2019-08,FOOD_PERSISTENCE_R17,0.01889601535880059,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0918273645546419,2.9272898961284195,2.419165270114778,2.28540734157314,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,6,research_estimated,0.15123170824385182,-0.13888150233668817,0.0,-0.030673282247466654,0.0,0.037219091699103604,0.2762988086245952,-0.7818685866896238,0.0,-0.3328819766809238,0.0,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,0.9463434032904526,1.571923259249096,control,own3,False
2019-03-10T22:59:00+00:00,2019-09,FOOD_PERSISTENCE_R17,-0.11723136999137407,,0.3177548805881821,0.1867413632119507,HARD_BASE,-0.5504587155963248,2.6515151515151705,2.5897203166926794,2.4557396457602745,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,7,research_estimated,-0.14527639770367962,0.03553354402189534,0.015380661933310783,0.026029154569884028,0.0,-0.04889833281278459,-0.2654185162153744,0.20004508431310042,0.1,0.2824815536417502,0.0,-0.04889833281278459,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,0.8290432635768161,1.019943936889315,control,own3,False
2019-03-10T22:59:00+00:00,2019-10,FOOD_PERSISTENCE_R17,0.29356872738646306,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.4612546125461358,2.735849056603792,2.5026241373838065,2.368757212784889,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,8,research_estimated,0.26198806592604845,0.027898307569335958,0.0,0.01070812796820212,0.0,-0.007025774077123541,0.4786495592082417,0.15706058721476598,0.0,0.11621002199403706,0.0,-0.007025774077123541,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.1221819194727904,1.4801380302262204,control,own3,False
2019-03-10T22:59:00+00:00,2019-11,FOOD_PERSISTENCE_R17,0.0519174176514904,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2754820936639035,3.116147308781873,2.652683006640794,2.518620107358249,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,9,research_estimated,0.06823672774000134,-0.022027520392467515,0.0,-0.007630898881345322,0.0,0.013339109185301897,0.12466781469268841,-0.12400950412951978,0.0,-0.0828143751614413,0.0,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.1740858646958259,1.7552413674152,control,own3,False
2019-03-10T22:59:00+00:00,2019-12,FOOD_PERSISTENCE_R17,0.12627043222011658,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,2.6853385563728285,2.551233009421012,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,research_estimated,0.16016541513940494,0.03198051047362682,0.0,-0.04753595728397575,0.0,-0.018339536108939423,0.29262060119380007,0.18004238221018934,0.0,-0.5158842570692518,0.0,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.300276642851647,1.938224035122816,control,own3,False
2019-03-10T22:59:00+00:00,2020-01,FOOD_PERSISTENCE_R17,0.8293804498027666,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,2.4735855461471177,2.339756545522696,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,research_estimated,0.21831498752330344,0.15788860754329187,0.23070992899966175,0.21428908243768857,0.0,0.00817784329882101,0.3988592845907655,0.888873898663574,1.5,2.3255735322844586,0.0,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,2.1262366324070805,3.3901551675681305,control,own3,False
2019-03-10T22:59:00+00:00,2020-02,FOOD_PERSISTENCE_R17,0.28863058012041976,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,2.4438353638488053,2.4438353638488053,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,research_estimated,0.22462992846916668,-0.002225373942128262,0.007690330966655392,0.008175503106441186,0.0,0.05036019152028474,0.41039661813105244,-0.012528306143820422,0.05,0.08872469572955288,0.0,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,2.414451474241698,3.660060864484629,control,own3,False
2019-03-10T22:59:00+00:00,2019-02,FOOD_OWN_R17,0.3177548805881821,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1867413632119507,2.6794258373205744,2.8136990211578414,2.6794258373205744,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False,0.0,0.0,preserved_h0,,False
2019-03-10T22:59:00+00:00,2019-03,FOOD_OWN_R17,0.08241507816547805,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1863932898415576,2.969348659003822,2.99699472901498,2.8624821636700735,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,1,research_estimated,0.1021831410658938,-0.04210062708230811,0.015380661933310783,0.04671971117706229,0.003757224296524392,-0.04352503322500508,0.18668757012584491,-0.23701614139938243,0.1,0.5070259413749834,0.1292355051968831,-0.04352503322500508,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.08238113558785394,0.18621979310646208,estimated,,False
2019-03-10T22:59:00+00:00,2019-04,FOOD_OWN_R17,0.3104608649072314,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0930232558139509,2.769818529130847,3.0207235278175992,2.886179973009283,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,2,research_estimated,0.2963416119736432,-0.04078811780671337,0.015380661933310783,0.06032955966627137,0.0,-0.020802850859280558,0.5414131420256466,-0.22962703806265108,0.1,0.6547269024545554,0.0,-0.020802850859280558,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.3923610659039141,0.2791998091031148,estimated,,False
2019-03-10T22:59:00+00:00,2019-05,FOOD_OWN_R17,0.24487048265625933,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.6505576208178487,2.9467680608364977,2.782149659393221,2.6479176785599554,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,3,research_estimated,0.1406150016968319,0.04785545238050494,0.015380661933310783,0.011091361384545593,0.0,0.02992800526106615,0.25690219263366393,0.269414387723351,0.1,0.12036906490745512,0.0,0.02992800526106615,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.6369322293238519,0.9276504370292084,estimated,,False
2019-03-10T22:59:00+00:00,2019-06,FOOD_OWN_R17,0.17609479775039238,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1846722068328699,2.7462121212121224,2.5731317700883842,2.439172763554683,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,4,research_estimated,0.17729163594452335,0.0010212332738463443,0.0,-0.0040829653995750155,0.0,0.0018648939315976873,0.32391003420784753,0.005749291324390633,0.0,-0.0443104061040811,0.0,0.0018648939315976873,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,0.8128721619648835,1.112152334386138,estimated,,False
2019-03-10T22:59:00+00:00,2019-07,FOOD_OWN_R17,0.2621208222839481,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.3686635944700533,2.9300567107750517,2.6475889940378243,2.513532747461069,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,5,research_estimated,0.3220129223611995,-0.11306135253177824,0.007690330966655392,0.046131120814105864,0.0,-0.0006521993262344136,0.5883143676897583,-0.636507514866409,0.05,0.5006382609860527,0.0,-0.0006521993262344136,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.074650046764441,1.4801380302261997,estimated,,False
2019-03-10T22:59:00+00:00,2019-08,FOOD_OWN_R17,0.05535802107017444,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0918273645546419,2.9272898961284195,2.607430219758323,2.4734264199521143,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,6,research_estimated,0.15123170824385182,-0.10241949662531431,0.0,-0.030673282247466654,0.0,0.037219091699103604,0.2762988086245952,-0.576596492179095,0.0,-0.3328819766809238,0.0,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.1299927509346261,1.571923259249096,estimated,,False
2019-03-10T22:59:00+00:00,2019-09,FOOD_OWN_R17,-0.08900724879976683,,0.3177548805881821,0.1867413632119507,HARD_BASE,-0.5504587155963248,2.6515151515151705,2.807341095672228,2.6730762151924483,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,7,research_estimated,-0.14527639770367962,0.06375766521350258,0.015380661933310783,0.026029154569884028,0.0,-0.04889833281278459,-0.2654185162153744,0.35893992182098255,0.1,0.2824815536417502,0.0,-0.04889833281278459,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.040945867162754,1.019943936889315,estimated,,False
2019-03-10T22:59:00+00:00,2019-10,FOOD_OWN_R17,0.31495581408803774,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.4612546125461358,2.735849056603792,2.7419646851066504,2.607785185260756,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,8,research_estimated,0.26198806592604845,0.04928539427091065,0.0,0.01070812796820212,0.0,-0.007025774077123541,0.4786495592082417,0.2774646077028944,0.0,0.11621002199403706,0.0,-0.007025774077123541,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.3554067343969423,1.4801380302262204,estimated,,False
2019-03-10T22:59:00+00:00,2019-11,FOOD_OWN_R17,0.06372424079973187,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2754820936639035,3.116147308781873,2.904515954117143,2.7701241646966626,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,9,research_estimated,0.06823672774000134,-0.010220697244226045,0.0,-0.007630898881345322,0.0,0.013339109185301897,0.12466781469268841,-0.05754000334726011,0.0,-0.0828143751614413,0.0,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.4191106799238944,1.7552413674152,estimated,,False
2019-03-10T22:59:00+00:00,2019-12,FOOD_OWN_R17,0.17075684218004183,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,2.982986953704052,2.84849268230837,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,research_estimated,0.16016541513940494,0.07646692043355209,0.0,-0.04753595728397575,0.0,-0.018339536108939423,0.29262060119380007,0.430489892476454,0.0,-0.5158842570692518,0.0,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,1.5897218983596169,1.938224035122816,estimated,,False
2019-03-10T22:59:00+00:00,2020-01,FOOD_OWN_R17,0.8924498136196761,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,2.8349037670983264,2.700602890173689,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,research_estimated,0.21831498752330344,0.2209579713602014,0.23070992899966175,0.21428908243768857,0.0,0.00817784329882101,0.3988592845907655,1.2439388534722755,1.5,2.3255735322844586,0.0,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,2.4782129147153005,3.3901551675681305,estimated,,False
2019-03-10T22:59:00+00:00,2020-02,FOOD_OWN_R17,0.3434079396668098,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,2.8612005065421315,2.8612005065421315,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,research_estimated,0.22462992846916668,0.05255198560426184,0.007690330966655392,0.008175503106441186,0.0,0.05036019152028474,0.41039661813105244,0.2958547108205013,0.05,0.08872469572955288,0.0,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,2.821032555775004,3.660060864484629,estimated,,False
2019-03-10T22:59:00+00:00,2019-02,FOOD_SYMMETRIC_R17,0.3177548805881821,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1867413632119507,2.6794258373205744,2.8136990211578414,2.6794258373205744,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False,0.0,0.0,preserved_h0,,False
2019-03-10T22:59:00+00:00,2019-03,FOOD_SYMMETRIC_R17,0.09773558018675578,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1863932898415576,2.969348659003822,3.0127613915670275,2.8782282351919424,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,1,research_estimated,0.1021831410658938,-0.026780125061030377,0.015380661933310783,0.04671971117706229,0.003757224296524392,-0.04352503322500508,0.18668757012584491,-0.15076549562430738,0.1,0.5070259413749834,0.1292355051968831,-0.04352503322500508,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.09768785006559252,0.18621979310646208,estimated,,False
2019-03-10T22:59:00+00:00,2019-04,FOOD_SYMMETRIC_R17,0.2611365938496638,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0930232558139509,2.769818529130847,2.9858291173284206,2.8513311341087073,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,2,research_estimated,0.2963416119736432,-0.09011238886428097,0.015380661933310783,0.06032955966627137,0.0,-0.020802850859280558,0.5414131420256466,-0.5073105124808897,0.1,0.6547269024545554,0.0,-0.020802850859280558,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.3584840747355726,0.2791998091031148,estimated,,False
2019-03-10T22:59:00+00:00,2019-05,FOOD_SYMMETRIC_R17,0.19464131923327418,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.6505576208178487,2.9467680608364977,2.6958529963419733,2.561733717685681,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,3,research_estimated,0.1406150016968319,-0.0023737110424802087,0.015380661933310783,0.011091361384545593,0.0,0.02992800526106615,0.25690219263366393,-0.01336340741399998,0.1,0.12036906490745512,0.0,0.02992800526106615,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,True,failed_nonfinite,False,False,0.5529362131959409,0.9276504370292084,estimated,,False
