scope,sample,h,horizon_label,metric,model,n_intended,n_scored,n_missing_forecast,n_fallback,rmse,mae,bias
common,full,1,h1,cumulative_log,STATE_FAST_R15,89,89,0,0,1.006625619661054,0.7905884162957177,-0.07220949248460812
primary_control_calendar,full,1,h1,cumulative_pct,FOOD_ASYMMETRIC_R17,89,89,0,0,1.0548612630305672,0.820957074512578,0.011633325714641589
primary_control_calendar,full,1,h1,cumulative_pct,FOOD_HALF_CORRECTION_R17,89,89,0,0,1.0276948912604191,0.8037915848621104,0.0013154816116791464
primary_control_calendar,full,1,h1,cumulative_pct,FOOD_OWN_R17,89,89,0,0,1.0789877048233947,0.8396027847762734,-0.08344377556312846
primary_control_calendar,full,1,h1,cumulative_pct,FOOD_PERSISTENCE_R17,89,89,0,0,1.0398052541830034,0.8290895632150097,-0.00859438256393707
primary_control_calendar,full,1,h1,cumulative_pct,FOOD_SEASONAL_R17,89,89,0,0,1.1486268379338485,0.8983455942385955,-0.08874471748115682
primary_control_calendar,full,1,h1,cumulative_pct,FOOD_SYMMETRIC_R17,89,89,0,0,1.052919433023352,0.8131853537628768,-0.06319465301979861
primary_control_calendar,full,1,h1,cumulative_pct,STATE_FAST_R15,89,89,0,0,1.01601890111908,0.7953060956516942,-0.07882850440796231
common,full,1,h1,cumulative_pct,FOOD_ASYMMETRIC_R17,89,89,0,0,1.0548612630305672,0.820957074512578,0.011633325714641589
common,full,1,h1,cumulative_pct,FOOD_HALF_CORRECTION_R17,89,89,0,0,1.0276948912604191,0.8037915848621104,0.0013154816116791464
common,full,1,h1,cumulative_pct,FOOD_OWN_R17,89,89,0,0,1.0789877048233947,0.8396027847762734,-0.08344377556312846
common,full,1,h1,cumulative_pct,FOOD_PERSISTENCE_R17,89,89,0,0,1.0398052541830034,0.8290895632150097,-0.00859438256393707
common,full,1,h1,cumulative_pct,FOOD_SEASONAL_R17,89,89,0,0,1.1486268379338485,0.8983455942385955,-0.08874471748115682
common,full,1,h1,cumulative_pct,FOOD_SYMMETRIC_R17,89,89,0,0,1.052919433023352,0.8131853537628768,-0.06319465301979861
common,full,1,h1,cumulative_pct,STATE_FAST_R15,89,89,0,0,1.01601890111908,0.7953060956516942,-0.07882850440796231
primary_control_calendar,full,2,h2,mm,FOOD_ASYMMETRIC_R17,88,88,0,0,1.0727059281919002,0.8291463868963285,0.05485733300724593
primary_control_calendar,full,2,h2,mm,FOOD_HALF_CORRECTION_R17,88,88,0,0,1.049722407320274,0.8131593970050339,0.028072117079385273
primary_control_calendar,full,2,h2,mm,FOOD_OWN_R17,88,88,0,0,1.0674723618359137,0.824038612125307,-0.007065855518100472
primary_control_calendar,full,2,h2,mm,FOOD_PERSISTENCE_R17,88,88,0,0,1.0427307252027829,0.80532201246805,0.0014575425903960236
primary_control_calendar,full,2,h2,mm,FOOD_SEASONAL_R17,88,88,0,0,1.1549577092236563,0.9063986198323707,-0.08759773311177926
primary_control_calendar,full,2,h2,mm,FOOD_SYMMETRIC_R17,88,88,0,0,1.0672398403975467,0.8219966495172346,-0.013751921935139334
primary_control_calendar,full,2,h2,mm,STATE_FAST_R15,88,88,0,0,1.055233534224197,0.8266459658612129,-0.07161425870847817
common,full,2,h2,mm,FOOD_ASYMMETRIC_R17,88,88,0,0,1.0727059281919002,0.8291463868963285,0.05485733300724593
common,full,2,h2,mm,FOOD_HALF_CORRECTION_R17,88,88,0,0,1.049722407320274,0.8131593970050339,0.028072117079385273
common,full,2,h2,mm,FOOD_OWN_R17,88,88,0,0,1.0674723618359137,0.824038612125307,-0.007065855518100472
common,full,2,h2,mm,FOOD_PERSISTENCE_R17,88,88,0,0,1.0427307252027829,0.80532201246805,0.0014575425903960236
common,full,2,h2,mm,FOOD_SEASONAL_R17,88,88,0,0,1.1549577092236563,0.9063986198323707,-0.08759773311177926
common,full,2,h2,mm,FOOD_SYMMETRIC_R17,88,88,0,0,1.0672398403975467,0.8219966495172346,-0.013751921935139334
common,full,2,h2,mm,STATE_FAST_R15,88,88,0,0,1.055233534224197,0.8266459658612129,-0.07161425870847817
primary_control_calendar,full,2,h2,cumulative_log,FOOD_ASYMMETRIC_R17,88,88,0,0,1.6507968577177021,1.2293267498610563,0.08238801259614115
primary_control_calendar,full,2,h2,cumulative_log,FOOD_HALF_CORRECTION_R17,88,88,0,0,1.5958474015861677,1.1855250086615252,0.04587997401307631
primary_control_calendar,full,2,h2,cumulative_log,FOOD_OWN_R17,88,88,0,0,1.6706727408638984,1.224179548950891,-0.0752545437232695
primary_control_calendar,full,2,h2,cumulative_log,FOOD_PERSISTENCE_R17,88,88,0,0,1.6029070591459258,1.2090306415823415,0.00937193543001153
primary_control_calendar,full,2,h2,cumulative_log,FOOD_SEASONAL_R17,88,88,0,0,1.8785259322624699,1.4379039427269922,-0.1636006502257702
primary_control_calendar,full,2,h2,cumulative_log,FOOD_SYMMETRIC_R17,88,88,0,0,1.6436479871487149,1.2053275419547358,-0.061517587884803444
primary_control_calendar,full,2,h2,cumulative_log,STATE_FAST_R15,88,88,0,0,1.5812978443769878,1.1783589952178068,-0.13356012294739641
common,full,2,h2,cumulative_log,FOOD_ASYMMETRIC_R17,88,88,0,0,1.6507968577177021,1.2293267498610563,0.08238801259614115
common,full,2,h2,cumulative_log,FOOD_HALF_CORRECTION_R17,88,88,0,0,1.5958474015861677,1.1855250086615252,0.04587997401307631
common,full,2,h2,cumulative_log,FOOD_OWN_R17,88,88,0,0,1.6706727408638984,1.224179548950891,-0.0752545437232695
common,full,2,h2,cumulative_log,FOOD_PERSISTENCE_R17,88,88,0,0,1.6029070591459258,1.2090306415823415,0.00937193543001153
common,full,2,h2,cumulative_log,FOOD_SEASONAL_R17,88,88,0,0,1.8785259322624699,1.4379039427269922,-0.1636006502257702
common,full,2,h2,cumulative_log,FOOD_SYMMETRIC_R17,88,88,0,0,1.6436479871487149,1.2053275419547358,-0.061517587884803444
common,full,2,h2,cumulative_log,STATE_FAST_R15,88,88,0,0,1.5812978443769878,1.1783589952178068,-0.13356012294739641
primary_control_calendar,full,2,h2,cumulative_pct,FOOD_ASYMMETRIC_R17,88,88,0,0,1.6784776590329926,1.2427191636603445,0.07157250651365311
primary_control_calendar,full,2,h2,cumulative_pct,FOOD_HALF_CORRECTION_R17,88,88,0,0,1.6215847036812951,1.198901843568801,0.03684945216178141
primary_control_calendar,full,2,h2,cumulative_pct,FOOD_OWN_R17,88,88,0,0,1.6993466433979727,1.2373900394391257,-0.08722753609919932
primary_control_calendar,full,2,h2,cumulative_pct,FOOD_PERSISTENCE_R17,88,88,0,0,1.6261835767611803,1.2224856617912723,0.0031407133995016863
primary_control_calendar,full,2,h2,cumulative_pct,FOOD_SEASONAL_R17,88,88,0,0,1.9094993431005713,1.4529872810206963,-0.17983238606641352
primary_control_calendar,full,2,h2,cumulative_pct,FOOD_SYMMETRIC_R17,88,88,0,0,1.672527548417863,1.218855365683234,-0.07323702461873283
primary_control_calendar,full,2,h2,cumulative_pct,STATE_FAST_R15,88,88,0,0,1.610023901616804,1.1915342262947195,-0.14916832974385985
common,full,2,h2,cumulative_pct,FOOD_ASYMMETRIC_R17,88,88,0,0,1.6784776590329926,1.2427191636603445,0.07157250651365311
common,full,2,h2,cumulative_pct,FOOD_HALF_CORRECTION_R17,88,88,0,0,1.6215847036812951,1.198901843568801,0.03684945216178141
common,full,2,h2,cumulative_pct,FOOD_OWN_R17,88,88,0,0,1.6993466433979727,1.2373900394391257,-0.08722753609919932
common,full,2,h2,cumulative_pct,FOOD_PERSISTENCE_R17,88,88,0,0,1.6261835767611803,1.2224856617912723,0.0031407133995016863
common,full,2,h2,cumulative_pct,FOOD_SEASONAL_R17,88,88,0,0,1.9094993431005713,1.4529872810206963,-0.17983238606641352
common,full,2,h2,cumulative_pct,FOOD_SYMMETRIC_R17,88,88,0,0,1.672527548417863,1.218855365683234,-0.07323702461873283
common,full,2,h2,cumulative_pct,STATE_FAST_R15,88,88,0,0,1.610023901616804,1.1915342262947195,-0.14916832974385985
primary_control_calendar,full,3,h3,mm,FOOD_ASYMMETRIC_R17,87,87,0,0,1.113853644097264,0.8843271938961453,0.038852891960886544
primary_control_calendar,full,3,h3,mm,FOOD_HALF_CORRECTION_R17,87,87,0,0,1.0903211561437474,0.8598631079430626,0.02320783467672849
primary_control_calendar,full,3,h3,mm,FOOD_OWN_R17,87,87,0,0,1.112025451801646,0.8737057178837553,-0.057067768128574295
primary_control_calendar,full,3,h3,mm,FOOD_PERSISTENCE_R17,87,87,0,0,1.1087245380050152,0.8681286383331698,0.008023493130893162
primary_control_calendar,full,3,h3,mm,FOOD_SEASONAL_R17,87,87,0,0,1.1601487495778942,0.9106444873508827,-0.09477711102940657
primary_control_calendar,full,3,h3,mm,FOOD_SYMMETRIC_R17,87,87,0,0,1.109555502145287,0.8675605849400716,-0.072750472336067
primary_control_calendar,full,3,h3,mm,STATE_FAST_R15,87,87,0,0,1.097138784866634,0.8634111261207537,-0.07813906578539152
common,full,3,h3,mm,FOOD_ASYMMETRIC_R17,87,87,0,0,1.113853644097264,0.8843271938961453,0.038852891960886544
common,full,3,h3,mm,FOOD_HALF_CORRECTION_R17,87,87,0,0,1.0903211561437474,0.8598631079430626,0.02320783467672849
common,full,3,h3,mm,FOOD_OWN_R17,87,87,0,0,1.112025451801646,0.8737057178837553,-0.057067768128574295
common,full,3,h3,mm,FOOD_PERSISTENCE_R17,87,87,0,0,1.1087245380050152,0.8681286383331698,0.008023493130893162
common,full,3,h3,mm,FOOD_SEASONAL_R17,87,87,0,0,1.1601487495778942,0.9106444873508827,-0.09477711102940657
common,full,3,h3,mm,FOOD_SYMMETRIC_R17,87,87,0,0,1.109555502145287,0.8675605849400716,-0.072750472336067
common,full,3,h3,mm,STATE_FAST_R15,87,87,0,0,1.097138784866634,0.8634111261207537,-0.07813906578539152
primary_control_calendar,full,3,h3,cumulative_log,FOOD_ASYMMETRIC_R17,87,87,0,0,2.2818862942765494,1.7531447977356942,0.12596339135791235
primary_control_calendar,full,3,h3,cumulative_log,FOOD_HALF_CORRECTION_R17,87,87,0,0,2.202184025673928,1.7146657257380968,0.07788560972014817
primary_control_calendar,full,3,h3,cumulative_log,FOOD_OWN_R17,87,87,0,0,2.302041244352922,1.7220772398508297,-0.12887743807758467
primary_control_calendar,full,3,h3,cumulative_log,FOOD_PERSISTENCE_R17,87,87,0,0,2.244533051349302,1.761995899578718,0.029807828082383997
primary_control_calendar,full,3,h3,cumulative_log,FOOD_SEASONAL_R17,87,87,0,0,2.6065864825173213,1.9858904367270342,-0.27067712428490764
primary_control_calendar,full,3,h3,cumulative_log,FOOD_SYMMETRIC_R17,87,87,0,0,2.2655420437651967,1.6963973455229953,-0.1309150509823196
primary_control_calendar,full,3,h3,cumulative_log,STATE_FAST_R15,87,87,0,0,2.196451677971853,1.659761433141163,-0.21546311600101223
common,full,3,h3,cumulative_log,FOOD_ASYMMETRIC_R17,87,87,0,0,2.2818862942765494,1.7531447977356942,0.12596339135791235
common,full,3,h3,cumulative_log,FOOD_HALF_CORRECTION_R17,87,87,0,0,2.202184025673928,1.7146657257380968,0.07788560972014817
common,full,3,h3,cumulative_log,FOOD_OWN_R17,87,87,0,0,2.302041244352922,1.7220772398508297,-0.12887743807758467
common,full,3,h3,cumulative_log,FOOD_PERSISTENCE_R17,87,87,0,0,2.244533051349302,1.761995899578718,0.029807828082383997
common,full,3,h3,cumulative_log,FOOD_SEASONAL_R17,87,87,0,0,2.6065864825173213,1.9858904367270342,-0.27067712428490764
common,full,3,h3,cumulative_log,FOOD_SYMMETRIC_R17,87,87,0,0,2.2655420437651967,1.6963973455229953,-0.1309150509823196
common,full,3,h3,cumulative_log,STATE_FAST_R15,87,87,0,0,2.196451677971853,1.659761433141163,-0.21546311600101223
primary_control_calendar,full,3,h3,cumulative_pct,FOOD_ASYMMETRIC_R17,87,87,0,0,2.3391101748533933,1.7824092860536962,0.10718433796520291
primary_control_calendar,full,3,h3,cumulative_pct,FOOD_HALF_CORRECTION_R17,87,87,0,0,2.255289290603567,1.7438001596368824,0.06330164312138056
primary_control_calendar,full,3,h3,cumulative_pct,FOOD_OWN_R17,87,87,0,0,2.360677341980843,1.7501173056226067,-0.15055821485927137
primary_control_calendar,full,3,h3,cumulative_pct,FOOD_PERSISTENCE_R17,87,87,0,0,2.2926694165461394,1.7916656682384606,0.022189400538213243
primary_control_calendar,full,3,h3,cumulative_pct,FOOD_SEASONAL_R17,87,87,0,0,2.669972928227916,2.018479433750363,-0.3010838720962257
primary_control_calendar,full,3,h3,cumulative_pct,FOOD_SYMMETRIC_R17,87,87,0,0,2.325194592288302,1.7252006923004333,-0.15230862222956618
primary_control_calendar,full,3,h3,cumulative_pct,STATE_FAST_R15,87,87,0,0,2.2563798846907144,1.6885906897279779,-0.24488948331359223
common,full,3,h3,cumulative_pct,FOOD_ASYMMETRIC_R17,87,87,0,0,2.3391101748533933,1.7824092860536962,0.10718433796520291
common,full,3,h3,cumulative_pct,FOOD_HALF_CORRECTION_R17,87,87,0,0,2.255289290603567,1.7438001596368824,0.06330164312138056
common,full,3,h3,cumulative_pct,FOOD_OWN_R17,87,87,0,0,2.360677341980843,1.7501173056226067,-0.15055821485927137
common,full,3,h3,cumulative_pct,FOOD_PERSISTENCE_R17,87,87,0,0,2.2926694165461394,1.7916656682384606,0.022189400538213243
common,full,3,h3,cumulative_pct,FOOD_SEASONAL_R17,87,87,0,0,2.669972928227916,2.018479433750363,-0.3010838720962257
common,full,3,h3,cumulative_pct,FOOD_SYMMETRIC_R17,87,87,0,0,2.325194592288302,1.7252006923004333,-0.15230862222956618
common,full,3,h3,cumulative_pct,STATE_FAST_R15,87,87,0,0,2.2563798846907144,1.6885906897279779,-0.24488948331359223
primary_control_calendar,full,4,h4,mm,FOOD_ASYMMETRIC_R17,86,86,0,0,1.1220718734884914,0.8892256552578389,0.05587609168751726
primary_control_calendar,full,4,h4,mm,FOOD_HALF_CORRECTION_R17,86,86,0,0,1.1121970615968753,0.8781587884441914,0.045864423188837516
primary_control_calendar,full,4,h4,mm,FOOD_OWN_R17,86,86,0,0,1.103744564405716,0.8649391822780812,-0.050945762046270424
primary_control_calendar,full,4,h4,mm,FOOD_PERSISTENCE_R17,86,86,0,0,1.1670465764632036,0.9170498994467204,0.03658418232128952
primary_control_calendar,full,4,h4,mm,FOOD_SEASONAL_R17,86,86,0,0,1.1531056667549466,0.9019608613318165,-0.07660665505311363
primary_control_calendar,full,4,h4,mm,FOOD_SYMMETRIC_R17,86,86,0,0,1.1065478908384792,0.8768134425011946,-0.06834445325944034
primary_control_calendar,full,4,h4,mm,STATE_FAST_R15,86,86,0,0,1.1009325959170497,0.8682176681788946,-0.05759806044904471
common,full,4,h4,mm,FOOD_ASYMMETRIC_R17,86,86,0,0,1.1220718734884914,0.8892256552578389,0.05587609168751726
common,full,4,h4,mm,FOOD_HALF_CORRECTION_R17,86,86,0,0,1.1121970615968753,0.8781587884441914,0.045864423188837516
common,full,4,h4,mm,FOOD_OWN_R17,86,86,0,0,1.103744564405716,0.8649391822780812,-0.050945762046270424
common,full,4,h4,mm,FOOD_PERSISTENCE_R17,86,86,0,0,1.1670465764632036,0.9170498994467204,0.03658418232128952
common,full,4,h4,mm,FOOD_SEASONAL_R17,86,86,0,0,1.1531056667549466,0.9019608613318165,-0.07660665505311363
common,full,4,h4,mm,FOOD_SYMMETRIC_R17,86,86,0,0,1.1065478908384792,0.8768134425011946,-0.06834445325944034
common,full,4,h4,mm,STATE_FAST_R15,86,86,0,0,1.1009325959170497,0.8682176681788946,-0.05759806044904471
primary_control_calendar,full,4,h4,cumulative_log,FOOD_ASYMMETRIC_R17,86,86,0,0,2.9603465082654647,2.2195325202973475,0.18357966988215577
primary_control_calendar,full,4,h4,cumulative_log,FOOD_HALF_CORRECTION_R17,86,86,0,0,2.875619487360812,2.1701638056685413,0.1289883840872313
primary_control_calendar,full,4,h4,cumulative_log,FOOD_OWN_R17,86,86,0,0,2.95875898545984,2.1738113605301357,-0.18182645127768257
primary_control_calendar,full,4,h4,cumulative_log,FOOD_PERSISTENCE_R17,86,86,0,0,2.9916090956041463,2.295842021828869,0.07439709829230678
primary_control_calendar,full,4,h4,cumulative_log,FOOD_SEASONAL_R17,86,86,0,0,3.3337657476869293,2.4479105501024327,-0.3662935874114369
primary_control_calendar,full,4,h4,cumulative_log,FOOD_SYMMETRIC_R17,86,86,0,0,2.9231553135935977,2.1490703092952654,-0.20065303288377984
primary_control_calendar,full,4,h4,cumulative_log,STATE_FAST_R15,86,86,0,0,2.8345820595718303,2.078038205058623,-0.27842096243421555
common,full,4,h4,cumulative_log,FOOD_ASYMMETRIC_R17,86,86,0,0,2.9603465082654647,2.2195325202973475,0.18357966988215577
common,full,4,h4,cumulative_log,FOOD_HALF_CORRECTION_R17,86,86,0,0,2.875619487360812,2.1701638056685413,0.1289883840872313
common,full,4,h4,cumulative_log,FOOD_OWN_R17,86,86,0,0,2.95875898545984,2.1738113605301357,-0.18182645127768257
common,full,4,h4,cumulative_log,FOOD_PERSISTENCE_R17,86,86,0,0,2.9916090956041463,2.295842021828869,0.07439709829230678
common,full,4,h4,cumulative_log,FOOD_SEASONAL_R17,86,86,0,0,3.3337657476869293,2.4479105501024327,-0.3662935874114369
common,full,4,h4,cumulative_log,FOOD_SYMMETRIC_R17,86,86,0,0,2.9231553135935977,2.1490703092952654,-0.20065303288377984
common,full,4,h4,cumulative_log,STATE_FAST_R15,86,86,0,0,2.8345820595718303,2.078038205058623,-0.27842096243421555
