origin,block,status,n,window_start,window_end,mean_log,level_log,phi,last_deviation,last_month,gap_months
2022-07,administered,estimated,96,2014-07,2022-06,0.3313012133159097,0.3313012133159097,0.14534164935611457,1.079346488970932,2022-06,0
2022-07,alcohol_tobacco,estimated,89,2015-02,2022-06,0.39257162952810554,0.39257162952810554,0.0,0.23790651661180298,2022-06,0
2022-08,core,estimated,96,2014-08,2022-07,0.32529617675479156,0.32529617675479156,0.7720080956306438,0.6552565908536926,2022-07,0
2022-08,food,estimated,90,2015-02,2022-07,0.33658557753014,0.33658557753014,0.29382796582721993,1.8073249493247936,2022-07,0
2022-08,fuel,estimated,90,2015-02,2022-07,0.4659644591968396,0.4659644591968396,0.35462312271762536,-0.25895530799545297,2022-07,0
2022-08,administered,estimated,96,2014-08,2022-07,0.33647078554729415,0.33647078554729415,0.14853136422550153,0.8331726871615748,2022-07,0
2022-08,alcohol_tobacco,estimated,90,2015-02,2022-07,0.3850007351443785,0.3850007351443785,0.0,-0.47184637056184814,2022-07,0
2022-09,core,estimated,96,2014-09,2022-08,0.3335880945031127,0.3335880945031127,0.7788515247394295,0.59715441360882,2022-08,0
2022-09,food,estimated,91,2015-02,2022-08,0.33850372023556247,0.33850372023556247,0.3023410343446427,0.8119212748150517,2022-08,0
2022-09,fuel,estimated,91,2015-02,2022-08,0.34754893330076186,0.34754893330076186,0.3527548977262142,-8.724204361862714,2022-08,0
2022-09,administered,estimated,96,2014-09,2022-08,0.34270211021140606,0.34270211021140606,0.14992531896337802,0.47348120521857656,2022-08,0
2022-09,alcohol_tobacco,estimated,91,2015-02,2022-08,0.3902637628798333,0.3902637628798333,0.0,0.7769558714068282,2022-08,0
2022-10,core,estimated,96,2014-10,2022-09,0.3419298140899281,0.3419298140899281,0.7857834881898501,0.6761080412208804,2022-09,0
2022-10,food,estimated,92,2015-02,2022-09,0.3371967371083475,0.3371967371083475,0.30378966244339534,0.3459841373732048,2022-09,0
2022-10,fuel,estimated,92,2015-02,2022-09,0.29930045952298234,0.29930045952298234,0.3589385300958114,-3.3567097004933633,2022-09,0
2022-10,administered,estimated,96,2014-10,2022-09,0.3874681133156332,0.3874681133156332,0.15657930434592152,3.8607948806237053,2022-09,0
2022-10,alcohol_tobacco,estimated,92,2015-02,2022-09,0.39223740224743847,0.39223740224743847,0.0,0.07823843152007161,2022-09,0
2022-11,core,estimated,96,2014-11,2022-10,0.3522741559676372,0.3522741559676372,0.789903030943334,0.5331443041296209,2022-10,0
2022-11,food,estimated,93,2015-02,2022-10,0.36514217133018395,0.36514217133018395,0.31092139596970625,2.2609076172571765,2022-10,0
2022-11,fuel,estimated,93,2015-02,2022-10,0.3471052413195214,0.3471052413195214,0.3413363232598717,3.338167692935799,2022-10,0
2022-11,administered,estimated,96,2014-11,2022-10,0.19462906735033234,0.19462906735033234,0.0,-16.171515248373208,2022-10,0
2022-11,alcohol_tobacco,estimated,93,2015-02,2022-10,0.3926084321116804,0.3926084321116804,0.0,0.3546793733011086,2022-10,0
2022-12,core,estimated,96,2014-12,2022-11,0.35747469930422165,0.35747469930422165,0.7863543228983244,0.22507136478139173,2022-11,0
2022-12,food,estimated,94,2015-02,2022-11,0.3806005727875124,0.3806005727875124,0.3299355595060627,1.2919081105879338,2022-11,0
2022-12,fuel,estimated,94,2015-02,2022-11,0.3247621072901404,0.3247621072901404,0.33022108177578763,-1.8631851412572544,2022-11,0
2022-12,administered,estimated,96,2014-12,2022-11,0.24346613599496822,0.24346613599496822,0.0,4.811050962984526,2022-11,0
2022-12,alcohol_tobacco,estimated,94,2015-02,2022-11,0.3922001876826602,0.3922001876826602,0.0,0.3657605150438421,2022-11,0
2023-01,core,estimated,96,2015-01,2022-12,0.3595518020197053,0.3595518020197053,0.7843245875391637,0.12492410100725852,2022-12,0
2023-01,food,estimated,95,2015-02,2022-12,0.37950811187144684,0.37950811187144684,0.3243404856772873,0.04101823663100554,2022-12,0
2023-01,fuel,estimated,95,2015-02,2022-12,0.20412704488137529,0.20412704488137529,0.344133848150234,-9.08717881955791,2022-12,0
2023-01,administered,estimated,96,2015-01,2022-12,0.2538310639670183,0.2538310639670183,0.0,0.8581851705385882,2022-12,0
2023-01,alcohol_tobacco,estimated,95,2015-02,2022-12,0.37458590872368436,0.37458590872368436,0.0,-0.7465487146166411,2022-12,0
2023-02,core,estimated,96,2015-02,2023-01,0.3647316568836412,0.3647316568836412,0.7851893057117799,0.12511463634837455,2023-01,0
2023-02,food,estimated,96,2015-02,2023-01,0.41510767645767216,0.41510767645767216,0.32205832559514974,1.5637912992856051,2023-01,0
2023-02,fuel,estimated,96,2015-02,2023-01,0.18382410741226982,0.18382410741226982,0.32930348311239727,-1.1144640179412644,2023-01,0
2023-02,administered,estimated,96,2015-02,2023-01,0.5416311700761093,0.5416311700761093,0.0,20.80583659235748,2023-01,0
2023-02,alcohol_tobacco,estimated,96,2015-02,2023-01,0.41165367223950383,0.41165367223950383,0.0,0.9744914481072677,2023-01,0
2023-03,core,estimated,96,2015-03,2023-02,0.3699166684187997,0.3699166684187997,0.7857857819969662,0.21151097357168275,2023-02,0
2023-03,food,estimated,96,2015-03,2023-02,0.42304819287191847,0.42304819287191847,0.3186321490327939,0.1979048833708516,2023-02,0
2023-03,fuel,estimated,96,2015-03,2023-02,0.238278093254654,0.238278093254654,0.33608008040148557,1.1977904211569526,2023-02,0
2023-03,administered,estimated,96,2015-03,2023-02,0.5416311700761093,0.5416311700761093,0.0,-0.2588447454870523,2023-02,0
2023-03,alcohol_tobacco,estimated,96,2015-03,2023-02,0.4022351538599236,0.4022351538599236,0.0,1.0474487261892698,2023-02,0
2023-04,core,estimated,96,2015-04,2023-03,0.37408334064103527,0.37408334064103527,0.7870588673802499,0.16273021159176854,2023-03,0
2023-04,food,estimated,96,2015-04,2023-03,0.4271708895463111,0.4271708895463111,0.3188365391741672,0.23978674706757863,2023-03,0
2023-04,fuel,estimated,96,2015-04,2023-03,0.17457374124555747,0.17457374124555747,0.32666474802800927,-3.9577807380388386,2023-03,0
2023-04,administered,estimated,96,2015-04,2023-03,0.5416311700761093,0.5416311700761093,0.0,-0.3838909124825752,2023-03,0
2023-04,alcohol_tobacco,estimated,96,2015-04,2023-03,0.4002291661400288,0.4002291661400288,0.0,-0.3529563682139043,2023-03,0
2023-05,core,estimated,96,2015-05,2023-04,0.37200623792555154,0.37200623792555154,0.7809573411752521,-0.26082115262872296,2023-04,0
2023-05,food,estimated,96,2015-05,2023-04,0.406788694450303,0.406788694450303,0.31165649434680676,-1.890189126500881,2023-04,0
2023-05,fuel,estimated,96,2015-05,2023-04,0.1500161020137659,0.1500161020137659,0.3235668014107919,-0.16153978255392631,2023-04,0
2023-05,administered,estimated,96,2015-05,2023-04,0.5457853796364797,0.5457853796364797,0.0,-0.031848865071169186,2023-04,0
2023-05,alcohol_tobacco,estimated,96,2015-05,2023-04,0.38887383206067055,0.38887383206067055,0.0,-0.7913608690160339,2023-04,0
2023-06,core,estimated,96,2015-06,2023-05,0.3720062379255515,0.3720062379255515,0.781724387084178,-0.28588176881616295,2023-05,0
2023-06,food,estimated,96,2015-06,2023-05,0.4123913094708474,0.4123913094708474,0.29691277957791223,0.05463016759730038,2023-05,0
2023-06,fuel,estimated,96,2015-06,2023-05,0.08629587130189183,0.08629587130189183,0.3248035125502302,-4.694659227657774,2023-05,0
2023-06,administered,estimated,96,2015-06,2023-05,0.547864555310141,0.547864555310141,0.0,0.12612152509045604,2023-05,0
2023-06,alcohol_tobacco,estimated,96,2015-06,2023-05,0.3947014465430044,0.3947014465430044,0.0,0.12898530168850053,2023-05,0
2023-07,core,estimated,96,2015-07,2023-06,0.3751203408925994,0.3751203408925994,0.7673098536248921,0.0010485403182101949,2023-06,0
2023-07,food,estimated,96,2015-07,2023-06,0.4123913094708474,0.4123913094708474,0.2931732438987114,-0.22731273203571617,2023-06,0
2023-07,fuel,estimated,96,2015-07,2023-06,0.08284400396804727,0.08284400396804727,0.3236731716258501,-1.238212920005897,2023-06,0
2023-07,administered,estimated,96,2015-07,2023-06,0.5499458080837588,0.5499458080837588,0.0,-0.1361187949443175,2023-06,0
2023-07,alcohol_tobacco,estimated,96,2015-07,2023-06,0.4000322206996818,0.4000322206996818,0.0,0.20251267361861222,2023-06,0
2023-08,core,estimated,96,2015-08,2023-07,0.38236494701069274,0.38236494701069274,0.7825845463840183,-0.023980512875633853,2023-07,0
2023-08,food,estimated,96,2015-08,2023-07,0.42375302182273344,0.42375302182273344,0.29333386187561317,-0.6071663369232967,2023-07,0
2023-08,fuel,estimated,96,2015-08,2023-07,0.10099196589165604,0.10099196589165604,0.3217178732768411,1.1034151776918328,2023-07,0
2023-08,administered,estimated,96,2015-08,2023-07,0.5489036202362759,0.5489036202362759,0.0,-0.24940417734379272,2023-07,0
2023-08,alcohol_tobacco,estimated,96,2015-08,2023-07,0.40115346019200254,0.40115346019200254,0.0,0.2028544019406789,2023-07,0
2023-09,core,estimated,96,2015-09,2023-08,0.38340505360401517,0.38340505360401517,0.784854709927957,-0.11150073639093384,2023-08,0
2023-09,food,estimated,96,2015-09,2023-08,0.422359487612671,0.422359487612671,0.30171191130268266,-0.6345932241274348,2023-08,0
2023-09,fuel,estimated,96,2015-09,2023-08,0.196118204750415,0.196118204750415,0.32473626442533887,7.869332156859412,2023-08,0
2023-09,administered,estimated,96,2015-09,2023-08,0.5520239420902328,0.5520239420902328,0.0,0.13738107319619713,2023-08,0
2023-09,alcohol_tobacco,estimated,96,2015-09,2023-08,0.4171537463100959,0.4171537463100959,0.0,0.6506929647495769,2023-08,0
2023-10,core,estimated,96,2015-10,2023-09,0.38131125055398996,0.38131125055398996,0.7857173329075946,-0.2001244527149666,2023-09,0
2023-10,food,estimated,96,2015-10,2023-09,0.3979980993854278,0.3979980993854278,0.3247338276331435,-1.2297173023946473,2023-09,0
2023-10,fuel,estimated,96,2015-10,2023-09,0.2598144362833981,0.2598144362833981,0.3206460505827428,2.750457396279642,2023-09,0
2023-10,administered,estimated,96,2015-10,2023-09,0.5384071904575736,0.5384071904575736,0.0,-1.6803987874844237,2023-09,0
2023-10,alcohol_tobacco,estimated,96,2015-10,2023-09,0.41509322330389437,0.41509322330389437,0.0,-0.2774542909919989,2023-09,0
2023-11,core,estimated,96,2015-11,2023-10,0.38131125055398996,0.38131125055398996,0.7889633639601192,-0.3601618844179114,2023-10,0
2023-11,food,estimated,96,2015-11,2023-10,0.40968184634157195,0.40968184634157195,0.3062680932893429,-0.011611462115648064,2023-10,0
2023-11,fuel,estimated,96,2015-11,2023-10,0.2888742556419112,0.2888742556419112,0.3103623532503705,-1.8918543578406664,2023-10,0
2023-11,administered,estimated,96,2015-11,2023-10,0.5258315850052098,0.5258315850052098,0.0,1.2846823062971175,2023-10,0
2023-11,alcohol_tobacco,estimated,96,2015-11,2023-10,0.4126501407969811,0.4126501407969811,0.0,-0.3891203553171581,2023-10,0
2023-12,core,estimated,96,2015-12,2023-11,0.38339458458176817,0.38339458458176817,0.7888607392109231,-0.09918073719733855,2023-11,0
2023-12,food,estimated,96,2015-12,2023-11,0.41279797223871667,0.41279797223871667,0.29529591669100613,-0.9883202404812232,2023-11,0
2023-12,fuel,estimated,96,2015-12,2023-11,0.27937687847980214,0.27937687847980214,0.3160362855886226,-3.393592083071356,2023-11,0
2023-12,administered,estimated,96,2015-12,2023-11,0.5341400371614689,0.5341400371614689,0.0,0.7205523208668989,2023-11,0
2023-12,alcohol_tobacco,estimated,96,2015-12,2023-11,0.42235948761267056,0.42235948761267056,0.0,0.011661701668640612,2023-11,0
2024-01,core,estimated,96,2016-01,2023-12,0.38027426272781134,0.38027426272781134,0.792518116578626,-0.23683416369900578,2023-12,0
2024-01,food,estimated,96,2016-01,2023-12,0.40730934620914433,0.40730934620914433,0.30343371125983615,-1.6317316130134951,2023-12,0
2024-01,fuel,estimated,96,2016-01,2023-12,0.2538644050996741,0.2538644050996741,0.32064481994503424,-2.4406719942814323,2023-12,0
2024-01,administered,estimated,96,2016-01,2023-12,0.5403713618255809,0.5403713618255809,0.0,0.3865833570071828,2023-12,0
2024-01,alcohol_tobacco,estimated,96,2016-01,2023-12,0.4090270949888765,0.4090270949888765,0.0,-0.8113819291297582,2023-12,0
2024-02,core,estimated,96,2016-02,2024-01,0.38131436932113383,0.38131436932113383,0.8053025356568294,-0.4843833414218762,2024-01,0
2024-02,food,estimated,96,2016-02,2024-01,0.39424790398964515,0.39424790398964515,0.33277077197686583,-2.007261638339418,2024-01,0
2024-02,fuel,estimated,96,2016-02,2024-01,0.286432730398611,0.286432730398611,0.30992004673248613,-0.270534157765309,2024-01,0
2024-02,administered,estimated,96,2016-02,2024-01,0.5949425203324248,0.5949425203324248,0.0,-1.1373326588901715,2024-01,0
2024-02,alcohol_tobacco,estimated,96,2016-02,2024-01,0.42541572452390763,0.42541572452390763,0.0,0.8971011808142695,2024-01,0
2024-03,core,estimated,96,2016-03,2024-02,0.3844284722881817,0.3844284722881817,0.7930601021288322,-0.02466548457150919,2024-02,0
2024-03,food,estimated,96,2016-03,2024-02,0.3882034221720556,0.3882034221720556,0.3340605522143999,-0.6700864266287451,2024-02,0
2024-03,fuel,estimated,96,2016-03,2024-02,0.3716580828598237,0.3716580828598237,0.30178751180746816,3.0998192553076667,2024-02,0
2024-03,administered,estimated,96,2016-03,2024-02,0.5949425203324248,0.5949425203324248,0.0,-0.35879477879540556,2024-02,0
2024-03,alcohol_tobacco,estimated,96,2016-03,2024-02,0.41145188358423784,0.41145188358423784,0.0,-0.4500368058600417,2024-02,0
2024-04,core,estimated,96,2016-04,2024-03,0.38651180631596,0.38651180631596,0.7910102794307565,0.03787997029947793,2024-03,0
2024-04,food,estimated,96,2016-04,2024-03,0.38021569858853604,0.38021569858853604,0.33868907833768985,-0.82696091468977,2024-03,0
2024-04,fuel,estimated,96,2016-04,2024-03,0.39465725305972654,0.39465725305972654,0.31000252531174244,-0.773695304374848,2024-03,0
2024-04,administered,estimated,96,2016-04,2024-03,0.6022087846412011,0.6022087846412011,0.0,0.12652525614628007,2024-03,0
2024-04,alcohol_tobacco,estimated,96,2016-04,2024-03,0.4128588788659946,0.4128588788659946,0.0,-0.25474136220882865,2024-03,0
2024-05,core,estimated,96,2016-05,2024-04,0.3854716997226375,0.3854716997226375,0.7881593159085389,-0.3481901064678062,2024-04,0
2024-05,food,estimated,96,2016-05,2024-04,0.39441971501217726,0.39441971501217726,0.32204674951544826,1.2644249307580055,2024-04,0
2024-05,fuel,estimated,96,2016-05,2024-04,0.3878614047502995,0.3878614047502995,0.3035651842538463,3.2954083839558934,2024-04,0
2024-05,administered,estimated,96,2016-05,2024-04,0.6011697155608621,0.6011697155608621,0.0,-0.31833392094370305,2024-04,0
2024-05,alcohol_tobacco,estimated,96,2016-05,2024-04,0.40909811605637875,0.40909811605637875,0.0,2.280575368547673,2024-04,0
2024-06,core,estimated,96,2016-06,2024-05,0.3854716997226375,0.3854716997226375,0.7826319458768008,-0.28588176881616295,2024-05,0
2024-06,food,estimated,96,2016-06,2024-05,0.39895026276677675,0.39895026276677675,0.2989271208022772,-1.001301511525949,2024-05,0
2024-06,fuel,estimated,96,2016-06,2024-05,0.3363013985328888,0.3363013985328888,0.2892748647401495,-1.9102420921757974,2024-05,0
2024-06,administered,estimated,96,2016-06,2024-05,0.6105871579068507,0.6105871579068507,0.0,-0.2864386810412551,2024-05,0
2024-06,alcohol_tobacco,estimated,96,2016-06,2024-05,0.4166955256863171,0.4166955256863171,0.0,-1.0486438677359247,2024-05,0
2024-07,core,estimated,96,2016-07,2024-06,0.38651284590293283,0.38651284590293283,0.7777996101276591,-0.41024933164088795,2024-06,0
2024-07,food,estimated,96,2016-07,2024-06,0.3995275233338731,0.3995275233338731,0.3120241879883309,-0.7867274520378408,2024-06,0
2024-07,fuel,estimated,96,2016-07,2024-06,0.25490447250394715,0.25490447250394715,0.3011842128863506,-4.6101354095068565,2024-06,0
2024-07,administered,estimated,96,2016-07,2024-06,0.6105871579068507,0.6105871579068507,0.0,-0.335919061211623,2024-06,0
2024-07,alcohol_tobacco,estimated,96,2016-07,2024-06,0.410664630744146,0.410664630744146,0.0,-0.9152898372156286,2024-06,0
2024-08,core,estimated,96,2016-08,2024-07,0.3937502612870964,0.3937502612870964,0.774689602032105,-0.011868578968967314,2024-07,0
2024-08,food,estimated,96,2016-08,2024-07,0.3978485528103856,0.3978485528103856,0.309593538626733,0.5575825994975259,2024-07,0
2024-08,fuel,estimated,96,2016-08,2024-07,0.2730406209393678,0.2730406209393678,0.29181980547297887,0.46046851076441586,2024-07,0
2024-08,administered,estimated,96,2016-08,2024-07,0.6074574610107062,0.6074574610107062,0.0,-0.4122486832615777,2024-07,0
2024-08,alcohol_tobacco,estimated,96,2016-08,2024-07,0.40272051852012103,0.40272051852012103,0.0,-0.10722221202626442,2024-07,0
2024-09,core,estimated,96,2016-09,2024-08,0.3958315140607141,0.3958315140607141,0.7813440559611935,-0.13647576967434705,2024-08,0
2024-09,food,estimated,96,2016-09,2024-08,0.4092074048015258,0.4092074048015258,0.3150266456140738,0.6512644634128144,2024-08,0
2024-09,fuel,estimated,96,2016-09,2024-08,0.26990489584138055,0.26990489584138055,0.2920831640125837,-1.730088014333873,2024-08,0
2024-09,administered,estimated,96,2016-09,2024-08,0.6084986071910015,0.6084986071910015,0.0,-0.07471354563884153,2024-08,0
2024-09,alcohol_tobacco,estimated,96,2016-09,2024-08,0.41672794795146,0.41672794795146,0.0,0.6975986831099956,2024-08,0
2024-10,core,estimated,96,2016-10,2024-09,0.3926892291238124,0.3926892291238124,0.7832898927075053,-0.2630712946122904,2024-09,0
2024-10,food,estimated,96,2016-10,2024-09,0.4170475604123074,0.4170475604123074,0.3249443984046045,1.0615450976538694,2024-09,0
2024-10,fuel,estimated,96,2016-10,2024-09,0.21361880116710566,0.21361880116710566,0.2984570126439936,-4.313210630117024,2024-09,0
2024-10,administered,estimated,96,2016-10,2024-09,0.6105798599646194,0.6105798599646194,0.0,-0.2983154310736076,2024-09,0
2024-10,alcohol_tobacco,estimated,96,2016-10,2024-09,0.41739206443341753,0.41739206443341753,0.0,-0.42186877357488006,2024-09,0
2024-11,core,estimated,96,2016-11,2024-10,0.3916522288722482,0.3916522288722482,0.783371881588665,-0.24806665242524373,2024-10,0
2024-11,food,estimated,96,2016-11,2024-10,0.42306786347585407,0.42306786347585407,0.33883092747928517,-0.6312375734504683,2024-10,0
2024-11,fuel,estimated,96,2016-11,2024-10,0.196553130291078,0.196553130291078,0.3013358794177088,-1.8830512904909695,2024-10,0
2024-11,administered,estimated,96,2016-11,2024-10,0.6116210061449147,0.6116210061449147,0.0,2.5793967088688508,2024-10,0
2024-11,alcohol_tobacco,estimated,96,2016-11,2024-10,0.4150866346260889,0.4150866346260889,0.0,0.03614948985435934,2024-10,0
2024-12,core,estimated,96,2016-12,2024-11,0.3916522288722482,0.3916522288722482,0.7899105747897386,-0.1991307705056919,2024-11,0
2024-12,food,estimated,96,2016-12,2024-11,0.40522239918349917,0.40522239918349917,0.3388111516708519,0.04188004917375877,2024-11,0
2024-12,fuel,estimated,96,2016-12,2024-11,0.20146498876921662,0.20146498876921662,0.29811150825161903,0.7550820180197968,2024-11,0
2024-12,administered,estimated,96,2016-12,2024-11,0.6137043401726928,0.6137043401726928,0.0,0.0979409721993898,2024-11,0
2024-12,alcohol_tobacco,estimated,96,2016-12,2024-11,0.41144149025060495,0.41144149025060495,0.0,-0.3333886044702227,2024-11,0
2025-01,core,estimated,96,2017-01,2024-12,0.3864568731315825,0.3864568731315825,0.8003542002397881,-0.1744898948110174,2024-12,0
2025-01,food,estimated,96,2017-01,2024-12,0.39088680157465383,0.39088680157465383,0.3428065534650672,-0.6942413058085672,2024-12,0
2025-01,fuel,estimated,96,2017-01,2024-12,0.1830449636264444,0.1830449636264444,0.29203844445722765,3.0191068014136273,2024-12,0
2025-01,administered,estimated,96,2017-01,2024-12,0.6105746432765483,0.6105746432765483,0.0,-0.47451835002370135,2024-12,0
2025-01,alcohol_tobacco,estimated,96,2017-01,2024-12,0.40797298411297406,0.40797298411297406,0.0,-0.5746130312454945,2024-12,0
2025-02,core,estimated,96,2017-02,2025-01,0.3864568731315825,0.3864568731315825,0.8013232924404685,-0.18542945658527438,2025-01,0
2025-02,food,estimated,96,2017-02,2025-01,0.4066436543634402,0.4066436543634402,0.3414035921365793,0.8218736248425147,2025-01,0
2025-02,fuel,estimated,96,2017-02,2025-01,0.16908072848229194,0.16908072848229194,0.29914543784490166,2.1344005032201427,2025-01,0
2025-02,administered,estimated,96,2017-02,2025-01,0.6157544981404842,0.6157544981404842,0.0,-6.040707295950477,2025-01,0
2025-02,alcohol_tobacco,estimated,96,2017-02,2025-01,0.43636365872614746,0.43636365872614746,0.0,0.5603714752006113,2025-01,0
2025-03,core,estimated,96,2017-03,2025-02,0.3874938733831466,0.3874938733831466,0.7999663323342276,-0.037109487590279405,2025-02,0
2025-03,food,estimated,96,2017-03,2025-02,0.3862837924832822,0.3862837924832822,0.33721320168004776,-0.7449963236514008,2025-02,0
2025-03,fuel,estimated,96,2017-03,2025-02,0.16902984159344392,0.16902984159344392,0.29603480317124026,-0.47627248638714437,2025-02,0
2025-03,administered,estimated,96,2017-03,2025-02,0.619929520429587,0.619929520429587,0.0,-0.40889504626464057,2025-02,0
2025-03,alcohol_tobacco,estimated,96,2017-03,2025-02,0.4334794257609451,0.4334794257609451,0.0,0.07112947827252236,2025-02,0
2025-04,core,estimated,96,2017-04,2025-03,0.3874938733831466,0.3874938733831466,0.8000630439311,-0.0620700630088753,2025-03,0
2025-04,food,estimated,96,2017-04,2025-03,0.3965709826905086,0.3965709826905086,0.3261954497465713,0.6111204360945726,2025-03,0
2025-04,fuel,estimated,96,2017-04,2025-03,0.14001175738954413,0.14001175738954413,0.3003034066416442,-5.3350671590542476,2025-03,0
2025-04,administered,estimated,96,2017-04,2025-03,0.6168029548006739,0.6168029548006739,0.0,-0.733717597016594,2025-03,0
2025-04,alcohol_tobacco,estimated,96,2017-04,2025-03,0.4311417410385034,0.4311417410385034,0.0,-0.31535105993419965,2025-03,0
2025-05,core,estimated,96,2017-05,2025-04,0.38541677066766294,0.38541677066766294,0.8002144471232672,-0.22341464092304894,2025-04,0
2025-05,food,estimated,96,2017-05,2025-04,0.3988584090859562,0.3988584090859562,0.31830356733163473,-0.6927736963127906,2025-04,0
2025-05,fuel,estimated,96,2017-05,2025-04,0.11436525807530469,0.11436525807530469,0.30330834463787704,-1.8597412432816531,2025-04,0
2025-05,administered,estimated,96,2017-05,2025-04,0.6168029548006739,0.6168029548006739,0.0,-0.4181841539026554,2025-04,0
2025-05,alcohol_tobacco,estimated,96,2017-05,2025-04,0.4305706815316168,0.4305706815316168,0.0,-0.8492753297246614,2025-04,0
2025-06,core,estimated,96,2017-06,2025-05,0.3864568772609854,0.3864568772609854,0.7962828136422363,-0.1985128149770797,2025-05,0
2025-06,food,estimated,96,2017-06,2025-05,0.40783301037313974,0.40783301037313974,0.3152545905639259,0.20863398340257222,2025-05,0
2025-06,fuel,estimated,96,2017-06,2025-05,0.10602363990619029,0.10602363990619029,0.30330022622594166,-1.9096208009511204,2025-05,0
2025-06,administered,estimated,96,2017-06,2025-05,0.6219983105413397,0.6219983105413397,0.0,0.14997120117466378,2025-05,0
2025-06,alcohol_tobacco,estimated,96,2017-06,2025-05,0.44088282705802034,0.44088282705802034,0.0,0.5139648489906297,2025-05,0
2025-07,core,estimated,96,2017-07,2025-06,0.3885360529346467,0.3885360529346467,0.7878706069011431,-0.2355985750533302,2025-06,0
2025-07,food,estimated,96,2017-07,2025-06,0.4078612226017439,0.4078612226017439,0.3154991126487006,-0.038819778632336654,2025-06,0
2025-07,fuel,estimated,96,2017-07,2025-06,0.1369250609767382,0.1369250609767382,0.2965414672963993,-0.15218229947988415,2025-06,0
2025-07,administered,estimated,96,2017-07,2025-06,0.6219983105413397,0.6219983105413397,0.0,-0.3359190612116231,2025-06,0
2025-07,alcohol_tobacco,estimated,96,2017-07,2025-06,0.43993253792880066,0.43993253792880066,0.0,-0.5106215279378353,2025-06,0
2025-08,core,estimated,96,2017-08,2025-07,0.3926737611225976,0.3926737611225976,0.7967061316440097,-0.25954094391062354,2025-07,0
2025-08,food,estimated,96,2017-08,2025-07,0.39204697043929526,0.39204697043929526,0.3280515822167577,-0.25233322940515357,2025-07,0
2025-08,fuel,estimated,96,2017-08,2025-07,0.17673598365504165,0.17673598365504165,0.30096409902984483,0.3845676182865412,2025-07,0
2025-08,administered,estimated,96,2017-08,2025-07,0.6209561226938568,0.6209561226938568,0.0,-0.19934156042026463,2025-07,0
2025-08,alcohol_tobacco,estimated,96,2017-08,2025-07,0.4346640550965068,0.4346640550965068,0.0,0.2035244608155611,2025-07,0
2025-09,core,estimated,96,2017-09,2025-08,0.39579408297655433,0.39579408297655433,0.8056640143091444,-0.07416900020928567,2025-08,0
2025-09,food,estimated,96,2017-09,2025-08,0.40004445054245585,0.40004445054245585,0.3317791418690781,0.07336605857999473,2025-08,0
2025-09,fuel,estimated,96,2017-09,2025-08,0.16513992845666253,0.16513992845666253,0.2995680157853407,-0.2594222285303899,2025-08,0
2025-09,administered,estimated,96,2017-09,2025-08,0.6199139348463739,0.6199139348463739,0.0,-0.262207358135754,2025-08,0
2025-09,alcohol_tobacco,estimated,96,2017-09,2025-08,0.43014768588664976,0.43014768588664976,0.0,-0.8363754302240832,2025-08,0
2025-10,core,estimated,96,2017-10,2025-09,0.3916064726466943,0.3916064726466943,0.8117349467166757,-0.21281997065396874,2025-09,0
2025-10,food,estimated,96,2017-10,2025-09,0.3873564661742373,0.3873564661742373,0.32731323000732715,-0.6606077905721746,2025-09,0
2025-10,fuel,estimated,96,2017-10,2025-09,0.14439908311927116,0.14439908311927116,0.3020901131655124,0.1800961286994589,2025-09,0
2025-10,administered,estimated,96,2017-10,2025-09,0.6178306008185958,0.6178306008185958,0.0,-0.5731657223659281,2025-09,0
2025-10,alcohol_tobacco,estimated,96,2017-10,2025-09,0.43692848966969117,0.43692848966969117,0.0,-0.00988909629376239,2025-09,0
2025-11,core,estimated,96,2017-11,2025-10,0.3916064726466942,0.3916064726466942,0.8110635057974572,-0.24806665242524367,2025-10,0
2025-11,food,estimated,96,2017-11,2025-10,0.3821356999795676,0.3821356999795676,0.32774393250173595,0.2808711370496098,2025-10,0
2025-11,fuel,estimated,96,2017-11,2025-10,0.1358416842106818,0.1358416842106818,0.30282589169863017,-1.5194487404569605,2025-10,0
2025-11,administered,estimated,96,2017-11,2025-10,0.6167884129711129,0.6167884129711129,0.0,2.3919028963719375,2025-10,0
2025-11,alcohol_tobacco,estimated,96,2017-11,2025-10,0.44648438865756296,0.44648438865756296,0.0,0.9627477597262765,2025-10,0
2025-12,core,estimated,96,2017-12,2025-11,0.3916064726466942,0.3916064726466942,0.8147156294558164,-0.2991808038640451,2025-11,0
2025-12,food,estimated,96,2017-12,2025-11,0.3698612982808378,0.3698612982808378,0.3230056192583949,-1.2070110713099673,2025-11,0
2025-12,fuel,estimated,96,2017-12,2025-11,0.13669350879629874,0.13669350879629874,0.29751432259755434,1.5833374702079237,2025-11,0
2025-12,administered,estimated,96,2017-12,2025-11,0.61261339068201,0.61261339068201,0.0,-0.35271093339361004,2025-11,0
2025-12,alcohol_tobacco,estimated,96,2017-12,2025-11,0.43815482868483285,0.43815482868483285,0.0,-0.5907034906898385,2025-11,0
2026-01,core,estimated,96,2018-01,2025-12,0.393687725420312,0.393687725420312,0.8026151202100902,0.0003353381728750382,2025-12,0
2026-01,food,estimated,96,2018-01,2025-12,0.3521688654813712,0.3521688654813712,0.3469200017195445,-0.9355494737894474,2025-12,0
