origin,H,actual,candidate,baseline,const_1.75,const_2.00,const_2.25,const_2.50,const_2.75,const_3.00,const_3.25,const_3.50,const_3.75,const_4.00,const_4.25,const_4.50,const_4.75
2019-05,3,-0.45977092486293625,-0.3545754771857289,-0.5328804327119119,-0.5450000923800601,-0.4825000923800602,-0.4200000923800601,-0.3575000923800601,-0.2950000923800602,-0.23250009238006009,-0.17000009238006014,-0.10750009238006003,-0.045000092380060086,0.01749990761993986,0.07999990761993997,0.14249990761993991,0.20499990761993986
2019-06,3,-1.3806017723791868,-0.029666794138083374,-0.10557351836881596,-0.22196197176058086,-0.15946197176058108,-0.09696197176058097,-0.034461971760580856,0.028038028239418922,0.09053802823941903,0.15303802823941903,0.21553802823941903,0.27803802823941903,0.34053802823941903,0.40303802823941903,0.46553802823941903,0.528038028239419
2019-07,3,1.1102230246251565e-16,0.4682760525786981,0.4122314238054723,0.2741103125280339,0.33661031252803375,0.39911031252803386,0.4616103125280339,0.5241103125280338,0.5866103125280339,0.6491103125280338,0.7116103125280338,0.7741103125280339,0.8366103125280338,0.8991103125280338,0.9616103125280339,1.0241103125280338
2019-08,3,1.4638870748119985,0.9873674605411711,0.8998645912280987,0.7851822797825381,0.847682279782538,0.9101822797825381,0.9726822797825381,1.035182279782538,1.097682279782538,1.160182279782538,1.222682279782538,1.285182279782538,1.3476822797825379,1.410182279782538,1.472682279782538,1.5351822797825379
2019-09,3,2.7424022092232425,0.7988545460383334,0.7180073640201996,0.5886499245717316,0.6511499245717316,0.7136499245717316,0.7761499245717316,0.8386499245717316,0.9011499245717316,0.9636499245717315,1.0261499245717316,1.0886499245717316,1.1511499245717314,1.2136499245717316,1.2761499245717316,1.3386499245717314
2019-10,3,4.229150249961526,1.7397761495342903,1.6184635165476116,1.5375909687756573,1.6000909687756573,1.6625909687756575,1.7250909687756573,1.7875909687756573,1.8500909687756575,1.9125909687756573,1.9750909687756573,2.0375909687756577,2.1000909687756573,2.1625909687756573,2.2250909687756577,2.2875909687756573
2019-11,3,3.041379319282322,1.953755468523544,1.8473427117489378,1.743550847056942,1.8060508470569423,1.8685508470569423,1.931050847056942,1.9935508470569423,2.0560508470569423,2.118550847056942,2.1810508470569423,2.2435508470569423,2.306050847056942,2.3685508470569423,2.4310508470569423,2.493550847056942
2019-12,3,3.1945928637973084,1.4597075110369042,1.405494770177489,1.2468761610396875,1.3093761610396875,1.3718761610396877,1.4343761610396875,1.4968761610396875,1.5593761610396877,1.6218761610396875,1.6843761610396875,1.7468761610396877,1.8093761610396875,1.8718761610396875,1.9343761610396877,1.9968761610396875
2020-01,3,1.4866911340333604,0.17645215590811147,0.13605178958179803,-0.0390059226197198,0.023494077380279976,0.08599407738028009,0.1484940773802802,0.21099407738027998,0.2734940773802801,0.33599407738028003,0.39849407738028014,0.4609940773802801,0.5234940773802801,0.5859940773802801,0.6484940773802801,0.7109940773802801
2020-02,3,2.0924913424248714,0.3449154122199656,0.3626559852181907,0.12674201873351332,0.1892420187335131,0.2517420187335132,0.3142420187335133,0.3767420187335131,0.4392420187335132,0.5017420187335132,0.5642420187335132,0.6267420187335132,0.6892420187335132,0.7517420187335132,0.8142420187335132,0.8767420187335132
2020-03,3,0.6962604280718937,0.4312897509724567,0.4256074723419815,0.2104010425273831,0.2729010425273829,0.335401042527383,0.3979010425273831,0.4604010425273829,0.522901042527383,0.585401042527383,0.647901042527383,0.710401042527383,0.772901042527383,0.835401042527383,0.897901042527383,0.960401042527383
2020-04,3,-1.3986241974739975,0.6025047528322375,0.6488007110341116,0.3802413778027244,0.44274137780272427,0.5052413778027244,0.5677413778027244,0.6302413778027243,0.6927413778027244,0.7552413778027243,0.8177413778027245,0.8802413778027243,0.9427413778027243,1.0052413778027245,1.0677413778027243,1.1302413778027243
2020-05,3,-2.533993163336543,-0.6859453183825498,-0.5929954507525437,-0.9095833599965022,-0.8470833599965023,-0.7845833599965022,-0.7220833599965022,-0.6595833599965023,-0.5970833599965022,-0.5345833599965023,-0.4720833599965022,-0.40958335999650225,-0.3470833599965023,-0.2845833599965022,-0.22208335999650225,-0.1595833599965023
2020-06,3,-3.261637732780274,-0.7740551149871853,-0.6856623800975438,-0.9978312550045276,-0.9353312550045277,-0.8728312550045279,-0.8103312550045277,-0.7478312550045279,-0.6853312550045279,-0.6228312550045279,-0.5603312550045277,-0.4978312550045278,-0.43533125500452785,-0.37283125500452774,-0.3103312550045278,-0.24783125500452785
2020-07,3,-1.1509644542653539,-0.1145688276814516,-0.05754125061094606,-0.3384830661021841,-0.27598306610218426,-0.21348306610218415,-0.1509830661021841,-0.08848306610218426,-0.02598306610218415,0.03651693389781563,0.09901693389781585,0.16151693389781585,0.22401693389781563,0.2865169338978158,0.34901693389781585,0.4115169338978157
2020-08,3,-0.7104825623744654,0.7478086091832146,0.7426833663716161,0.5225766578891231,0.585076657889123,0.6475766578891231,0.7100766578891231,0.772576657889123,0.8350766578891231,0.897576657889123,0.9600766578891231,1.022576657889123,1.085076657889123,1.147576657889123,1.210076657889123,1.272576657889123
2020-09,3,-0.7194275634027202,1.0200488231838953,1.0128287606117827,0.7934991590164451,0.855999159016445,0.918499159016445,0.980999159016445,1.043499159016445,1.105999159016445,1.1684991590164449,1.230999159016445,1.293499159016445,1.3559991590164449,1.418499159016445,1.480999159016445,1.5434991590164449
2020-10,3,1.6777435477512346,1.949636672563686,1.8802428568297096,1.722075966554984,1.7845759665549843,1.847075966554984,1.909575966554984,1.972075966554984,2.034575966554984,2.097075966554984,2.1595759665549843,2.222075966554984,2.284575966554984,2.3470759665549843,2.409575966554984,2.472075966554984
2020-11,3,1.7668304133313806,2.005023090089452,1.9413409006252254,1.776451342239499,1.838951342239499,1.9014513422394987,1.963951342239499,2.0264513422394987,2.0889513422394987,2.1514513422394987,2.2139513422394987,2.2764513422394987,2.3389513422394987,2.4014513422394987,2.4639513422394987,2.5264513422394987
2020-12,3,3.02245229087264,1.7317033459102573,1.6523809530736797,1.5041426399015556,1.5666426399015556,1.6291426399015558,1.6916426399015556,1.7541426399015556,1.8166426399015558,1.8791426399015556,1.941642639901556,2.0041426399015556,2.0666426399015556,2.129142639901556,2.1916426399015556,2.2541426399015556
2021-01,3,0.785001850592708,0.23051736679774773,0.08068179533198364,0.0039677026302974705,0.06646770263029741,0.12896770263029744,0.19146770263029747,0.25396770263029744,0.31646770263029744,0.3789677026302974,0.4414677026302975,0.5039677026302974,0.5664677026302973,0.6289677026302976,0.6914677026302974,0.7539677026302973
2021-02,3,0.17497817237877256,0.5828841457574638,0.5043145414521244,0.3576521944633724,0.42015219446337226,0.4826521944633723,0.5451521944633724,0.6076521944633723,0.6701521944633724,0.7326521944633724,0.7951521944633724,0.8576521944633724,0.9201521944633724,0.9826521944633724,1.0451521944633724,1.1076521944633724
2021-03,3,-0.08760403538799355,0.6346180427940632,0.5435611269153633,0.4107038043733307,0.47320380437333054,0.5357038043733306,0.5982038043733306,0.6607038043733305,0.7232038043733306,0.7857038043733305,0.8482038043733306,0.9107038043733306,0.9732038043733305,1.0357038043733306,1.0982038043733306,1.1607038043733306
2021-04,3,-0.5226492733542683,0.412102728584931,0.3202025714173262,0.18832658856758855,0.25082658856758844,0.31332658856758855,0.37582658856758855,0.43832658856758844,0.5008265885675885,0.5633265885675884,0.6258265885675884,0.6883265885675885,0.7508265885675884,0.8133265885675884,0.8758265885675885,0.9383265885675884
2021-05,3,0.349040493976836,-0.7963281280451351,-0.8487582476408418,-1.0199661696590874,-0.9574661696590876,-0.8949661696590876,-0.8324661696590874,-0.7699661696590876,-0.7074661696590876,-0.6449661696590876,-0.5824661696590875,-0.5199661696590876,-0.4574661696590876,-0.3949661696590875,-0.33246616965908754,-0.2699661696590876
2021-06,3,-0.3511856111539643,-0.7318035298227497,-0.8364643343338939,-0.9540669048522628,-0.891566904852263,-0.8290669048522629,-0.7665669048522628,-0.704066904852263,-0.6415669048522629,-0.579066904852263,-0.5165669048522628,-0.45406690485226286,-0.3915669048522629,-0.3290669048522628,-0.26656690485226286,-0.20406690485226292
2021-07,3,-1.053565496033375,0.22111237601004563,0.10769361927711496,0.00022366756497199658,0.06272366756497183,0.12522366756497194,0.187723667564972,0.25022366756497183,0.31272366756497194,0.37522366756497194,0.43772366756497194,0.5002236675649719,0.5627236675649719,0.6252236675649719,0.6877236675649719,0.7502236675649718
2021-08,3,-0.2616660891171634,0.8567554141359173,0.7819680973317222,0.6385820206494648,0.7010820206494648,0.7635820206494648,0.8260820206494648,0.8885820206494648,0.9510820206494648,1.0135820206494648,1.0760820206494648,1.1385820206494648,1.2010820206494648,1.2635820206494648,1.3260820206494648,1.3885820206494648
2021-09,3,1.3974026518522917,0.9343163828448273,0.8899476920294356,0.718858304316996,0.7813583043169959,0.8438583043169959,0.906358304316996,0.9688583043169959,1.031358304316996,1.0938583043169958,1.156358304316996,1.218858304316996,1.2813583043169958,1.343858304316996,1.4063583043169958,1.4688583043169958
2021-10,3,6.078036484076008,2.101061038724499,2.025769588482693,1.8882296887272823,1.9507296887272825,2.0132296887272823,2.0757296887272823,2.1382296887272823,2.2007296887272823,2.2632296887272823,2.3257296887272823,2.3882296887272823,2.4507296887272823,2.5132296887272823,2.5757296887272823,2.6382296887272823
2021-11,3,6.426555812236451,2.257237784768357,2.1544569527088933,2.047033163301755,2.109533163301755,2.172033163301755,2.234533163301755,2.297033163301755,2.359533163301755,2.422033163301755,2.484533163301755,2.547033163301755,2.609533163301755,2.672033163301755,2.734533163301755,2.797033163301755
2021-12,3,6.464692809740412,2.2832893278335606,2.21744320281569,2.0811041470749276,2.143604147074928,2.2061041470749276,2.2686041470749276,2.331104147074928,2.3936041470749276,2.4561041470749276,2.518604147074928,2.5811041470749276,2.6436041470749276,2.706104147074928,2.7686041470749276,2.8311041470749276
2022-01,3,5.651221026334232,0.7863917381785529,0.7311475258885844,0.5761871167119512,0.6386871167119511,0.7011871167119511,0.7636871167119512,0.8261871167119511,0.8886871167119511,0.9511871167119512,1.0136871167119512,1.0761871167119512,1.1386871167119512,1.2011871167119512,1.2636871167119512,1.3261871167119512
2022-02,3,7.5686227632576415,1.1132199092925306,1.151946231144784,0.9003885592953143,0.962888559295314,1.025388559295314,1.0878885592953143,1.150388559295314,1.212888559295314,1.275388559295314,1.337888559295314,1.400388559295314,1.462888559295314,1.525388559295314,1.587888559295314,1.650388559295314
2022-03,3,9.012306183820993,1.2788081096167823,1.355121429197686,1.063350031088951,1.1258500310889508,1.1883500310889508,1.250850031088951,1.3133500310889508,1.3758500310889508,1.438350031088951,1.500850031088951,1.5633500310889508,1.6258500310889508,1.688350031088951,1.7508500310889508,1.8133500310889508
2022-04,3,6.972520399862655,1.137847018049336,1.2369725452334026,0.9196736245628837,0.9821736245628836,1.0446736245628836,1.1071736245628838,1.1696736245628836,1.2321736245628836,1.2946736245628836,1.3571736245628838,1.4196736245628836,1.4821736245628836,1.5446736245628838,1.6071736245628836,1.6696736245628836
2022-05,3,4.164170402469005,1.5241485196208322,1.7461435786084922,1.3032598111757585,1.3657598111757585,1.4282598111757585,1.4907598111757585,1.5532598111757585,1.6157598111757585,1.6782598111757583,1.7407598111757585,1.8032598111757585,1.8657598111757583,1.9282598111757585,1.9907598111757585,2.0532598111757583
2022-06,3,2.2043508288615903,1.8292809380743649,2.151951445096644,1.6070175630448518,1.6695175630448515,1.7320175630448518,1.7945175630448518,1.8570175630448515,1.9195175630448518,1.9820175630448515,2.0445175630448515,2.1070175630448515,2.1695175630448515,2.2320175630448515,2.2945175630448515,2.3570175630448515
2022-07,3,3.6655199559945055,1.273564964091472,1.6747897573072206,1.0499269224775194,1.1124269224775194,1.1749269224775194,1.2374269224775194,1.2999269224775194,1.3624269224775194,1.4249269224775194,1.4874269224775194,1.5499269224775194,1.6124269224775194,1.6749269224775194,1.7374269224775194,1.7999269224775192
2022-08,3,4.972615300589977,1.451411538164903,1.91833105009805,1.2276353981475605,1.2901353981475605,1.3526353981475605,1.4151353981475605,1.4776353981475605,1.5401353981475605,1.6026353981475605,1.6651353981475605,1.7276353981475605,1.7901353981475605,1.8526353981475605,1.9151353981475605,1.9776353981475605
2022-09,3,5.031170813819475,1.2812544260484744,1.7766092751823181,1.0573401876277417,1.1198401876277417,1.1823401876277417,1.2448401876277417,1.3073401876277417,1.3698401876277417,1.4323401876277415,1.4948401876277417,1.5573401876277417,1.6198401876277415,1.6823401876277417,1.7448401876277417,1.8073401876277415
