origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,core_mm_forecast,core_mm_actual,core_cumulative_log_forecast,core_cumulative_log_actual,ex_post_core_truth_yy,other_error,core_difference,headline_error
2019-03,1,2019-04,2019-04-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.3452532700675915,0.0930232558139509,2.769818529130847,2.939394510974609,0.3446586392270239,0.0929800159966527,0.4907012363807908,0.4,0.489501221919977,0.3992021269537453,2.888050594067435,0.118232064936588,0.05134391690717388,0.16957598184376188
2019-04,1,2019-05,2019-05-12T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2751271367442369,0.6505576208178487,2.9467680608364977,2.8641133104404206,0.274749354799169,0.6484506279260935,0.1952845184760323,0.1,0.1950940861431886,0.0999500333083533,2.8102936159923244,-0.13647444484417326,0.0538196944480962,-0.08265475039607706
2019-04,2,2019-06,2019-05-12T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1539416710357773,0.1846722068328699,2.7462121212121224,2.632227439134206,0.4285726571081661,0.8329525252830231,0.2646066712830509,0.3,0.4593512903135867,0.3995009312882012,2.5984889557306974,-0.14772316548142506,0.03373848340350882,-0.11398468207791623
2019-05,1,2019-06,2019-06-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1937645117623612,0.1846722068328699,2.7462121212121224,2.321565918602816,0.1935770304746717,0.1845018973569296,0.2556630650790284,0.3,0.2553368030341818,0.2995508979798479,2.3465099683834536,-0.39970215282866883,-0.024944049780637467,-0.4246462026093063
2019-05,2,2019-07,2019-06-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.3195319383812311,0.3686635944700533,2.930056710775052,2.454473438234561,0.5125995504389055,0.5524875931969915,0.5217767662545151,1.0,0.7757570310079834,1.2945839832966564,2.748576581229726,-0.1814801295453261,-0.2941031429951648,-0.47558327254049093
2019-05,3,2019-08,2019-06-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0279007761574153,0.0918273645546419,2.9272898961284195,2.386285604684282,0.5404964350536002,0.6442728222198875,0.2114743243511258,0.2,0.9870080631581776,1.494384249563962,2.673704163589684,-0.2535857325387356,-0.2874185589054017,-0.5410042914441373
2019-05,4,2019-09,2019-06-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,-0.1097143199312341,-0.5504587155963248,2.6515151515151705,2.564504191104501,0.4307218849042298,0.0922934998601064,-0.3286939191631866,-0.9,0.6577727588736801,0.5903097843490557,2.528355951737237,-0.12315919977793355,0.03614823936726408,-0.08701096041066947
2019-05,5,2019-10,2019-06-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.3020486327586845,0.4612546125461358,2.735849056603792,2.4860939722992206,0.732315267268179,0.552487593197012,0.4158683638638678,0.6,1.0727787802369482,1.188516952103802,2.553584226884595,-0.18226482971919689,-0.06749025458537439,-0.24975508430457127
2019-05,6,2019-11,2019-06-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0587043360695779,0.2754820936639035,3.116147308781873,2.643090857912233,0.7910023790829834,0.8275909303859917,0.0628780961269194,0.0,1.135637116371709,1.188516952103802,2.6751266945736334,-0.4410206142082398,-0.0320358366614002,-0.47305645086964
2019-05,7,2019-12,2019-06-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1330076913223806,0.1831501831501825,3.207547169811327,2.6826521633045,0.9239216935322888,1.0105735980936077,0.2313445134425138,0.1,1.366714440400742,1.288466985412155,2.640476734041419,-0.5670704357699083,0.042175429263081377,-0.524895006506827
2019-05,8,2020-01,2019-06-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.8339504689180877,1.4625228519195457,3.6414565826330487,2.475549112856198,1.7544140084195352,2.4625047305389227,0.3380126370303322,0.8,1.704157098755945,2.085283950329843,2.692006023780268,-0.9494505588527806,-0.21645691092406993,-1.1659074697768506
2019-05,9,2020-02,2019-06-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2920740581441671,0.2702702702702675,3.727865796831306,2.5832881769862883,2.04606235900595,2.7324104274554206,0.3466234004874566,0.7,2.050181144936769,2.782845323972367,2.999516807410842,-0.7283489894204638,-0.4162286304245537,-1.1445776198450175
2019-05,10,2020-03,2019-06-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0413954867354708,-0.0898472596585708,3.4418604651162905,2.434821394895133,2.087449280173568,2.642522780953716,0.0771017961367573,-0.3,2.1272532329080613,2.482394421942495,2.6368679806257416,-0.8049924844905489,-0.20204658573060863,-1.0070390702211576
2019-05,11,2020-04,2019-06-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.217946484472315,-0.1798561151079125,3.159851301115256,2.562667354577941,2.305158605819119,2.4625047305389303,0.4752355285870513,0.2,2.601363082465907,2.6821946882098007,2.609484547864216,-0.5503667532510401,-0.04681719328627487,-0.597183946537315
2019-05,12,2020-05,2019-06-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2080490981264781,0.3603603603603567,2.862419205909517,2.544833382719856,2.5129915815180355,2.822217348623878,0.186347095810314,0.7,2.78753676747288,3.379756061852325,2.881346066027146,0.01892686011762912,-0.33651268330729023,-0.3175858231896611
2019-06,1,2019-07,2019-07-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.278087210383464,0.3686635944700533,2.930056710775052,2.774996295897447,0.2777012632480842,0.3679856958400618,0.5144546929258703,1.0,0.5131358959121263,0.9950330853168085,3.0493686305738237,0.11931191979877154,-0.2743723346763769,-0.15506041487760536
2019-06,2,2019-08,2019-07-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0338487567102904,0.0918273645546419,2.9272898961284195,2.7127024050095336,0.3115442925591197,0.4597709248629578,0.2041748536595093,0.2,0.7171025960006452,1.194833351584114,2.9845386715583353,0.0572487754299158,-0.27183626654880166,-0.21458749111888586
2019-06,3,2019-09,2019-07-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,-0.1073468366739741,-0.5504587155963248,2.6515151515151705,2.893927782797565,0.2041397979020521,-0.0922083974968231,-0.3359540436393258,-0.9,0.3805829596544723,0.2907588863692074,2.8450642698346527,0.19354911831948218,0.04886351296291247,0.24241263128239465
2019-06,4,2019-10,2019-07-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.3035524096642166,0.4612546125461358,2.735849056603792,2.8168071770370724,0.5072324174734832,0.3679856958400823,0.4085540049739584,0.6,0.7883046489560652,0.8889660541239538,2.8761278969069917,0.14027884030319981,-0.05932071986991927,0.08095812043328054
2019-06,5,2019-11,2019-07-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0554921627406249,0.2754820936639035,3.116147308781873,2.9710049044574984,0.5627091890071592,0.6430890330290621,0.0555894492837705,0.0,0.8438786530291507,0.8889660541239538,2.9988539339768616,-0.11729337480501156,-0.02784902951936319,-0.14514240432437475
2019-06,6,2019-12,2019-07-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1307737563428435,0.1831501831501825,3.207547169811327,3.008394461217377,0.6933975109490015,0.8260717007366778,0.2240435953930584,0.1,1.0676716449965085,0.9889160874323072,2.965877378775619,-0.24166979103570796,0.042517082441758,-0.19915270859394996
2019-06,7,2020-01,2019-07-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.8309385006516438,1.4625228519195457,3.6414565826330487,2.7975636992349946,1.5209027235379176,2.2780028331819926,0.3307039492035423,0.8,1.397829971290036,1.7857330523499946,3.0188188338228397,-0.6226377488102091,-0.22125513458784507,-0.8438928833980541
2019-06,8,2020-02,2019-07-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2888453709252995,0.2702702702702675,3.727865796831306,2.9023284924006725,1.8093317377803404,2.547908530098491,0.3393140854469079,0.7,1.7365696854091852,2.4832944259925185,3.328295609390583,-0.3995701874407227,-0.42596711698991063,-0.8255373044306333
2019-06,9,2020-03,2019-07-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0378791151993044,-0.0898472596585708,3.4418604651162905,2.7497882732852643,1.8472036806539556,2.458020883596786,0.0698121132298038,-0.3,1.8063574413188015,2.1828435239626462,2.9648328977493024,-0.47702756736698815,-0.21504462446403805,-0.6920721918310262
2019-06,10,2020-04,2019-07-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2143002001540645,-0.1798561151079125,3.159851301115256,2.874284266592708,2.0612745854575847,2.2780028331820006,0.4679168453532296,0.2,2.273182958814973,2.382643790229952,2.9376347046161357,-0.2222165964991203,-0.06335043802342755,-0.28556703452254784
2019-06,11,2020-05,2019-07-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2887689648767657,0.3603603603603567,2.862419205909517,2.5045024202175874,2.349627413682154,2.637715451266948,0.1665897114712551,0.7,2.4396340635414204,3.080205163872476,2.868404841640171,0.005985635730653804,-0.36390242142258344,-0.35791678569192964
2019-06,12,2020-06,2019-07-10T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1387375509459208,0.6283662477558183,3.317972350230406,2.519484594535772,2.488268813009855,3.2641157097599898,0.2483603756500365,0.5,2.6876865345139267,3.5789593149763834,3.025985051710282,-0.29198729852012395,-0.5065004571745102,-0.7984877556946341
2019-07,1,2019-08,2019-08-11T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0371042678288612,0.0918273645546419,2.9272898961284195,2.9392415871467965,0.0370973858976798,0.0917852290228959,0.2120155496912613,0.2,0.2117911138945815,0.1998002662673056,2.932427262578391,0.005137366449971648,0.006814324568405361,0.011951691018377009
2019-07,2,2019-09,2019-08-11T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,-0.1027516678534562,-0.5504587155963248,2.6515151515151705,3.12561033874356,-0.0657071076713124,-0.460194093336885,-0.3281556111810013,-0.9,-0.1169041086455286,-0.7042741989476008,2.7934556801876806,0.14194052867251017,0.3321546585558792,0.4740951872283894
2019-07,3,2019-10,2019-08-11T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.3078121409692579,0.4612546125461358,2.735849056603792,3.0526923803136623,0.2416322616445542,2.0556473190325164e-14,0.4164106931018783,0.6,0.2986419944621266,-0.1060670311928544,2.8243893920427783,0.08854033543898643,0.22830298827088402,0.31684332370987045
2019-07,4,2019-11,2019-08-11T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0604562060280727,0.2754820936639035,3.116147308781873,3.212364283320841,0.3020702002705384,0.2751033371890003,0.0634185189237861,0.0,0.3620404123412745,-0.1060670311928544,2.94773416015262,-0.16841314862925305,0.2646301231682209,0.09621697453896783
2019-07,5,2019-12,2019-08-11T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1346987531695938,0.1831501831501825,3.207547169811327,3.2538887397583456,0.4366783160520965,0.458086004896616,0.2318858460982029,0.1,0.5936578181146948,-0.0061169978845011,2.914392993329712,-0.293154176481615,0.33949574642863345,0.046341569947018435
2019-07,6,2020-01,2019-08-11T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.8354588950724945,1.4625228519195457,3.6414565826330487,3.047175060697941,1.2686665704169189,1.9100171373419308,0.3385545457826395,0.8,0.9316405582142846,0.7906999670331862,2.967402186399693,-0.6740543962333558,0.0797728742982482,-0.5942815219351076
2019-07,7,2020-02,2019-08-11T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2931548168007243,0.2702702702702675,3.727865796831306,3.1566267269720414,1.5613925264308417,2.179922834258429,0.3471653557450511,0.7,1.2782046861394964,1.4882613406757104,3.2766264352344456,-0.4512393615968602,-0.11999970826240425,-0.5712390698592644
2019-07,8,2020-03,2019-08-11T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0422103290292699,-0.0898472596585708,3.4418604651162905,3.008169163220109,1.6035939494068223,2.0900351877567247,0.0776422957534386,-0.3,1.3558168558551755,1.187810438645838,2.9134438374096763,-0.5284166277066142,0.0947253258104328,-0.43369130189618144
2019-07,9,2020-04,2019-08-11T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2185870558511552,-0.1798561151079125,3.159851301115256,3.1373899294063063,1.8219424513218168,1.9100171373419392,0.4757781784571463,0.2,1.8304667871574083,1.387610704913144,2.8862714878247475,-0.2735798132905085,0.2511184415815588,-0.022461371708949684
