sample,h,model,n,mse_difference,lower,upper,block,draws,seed
full,4,TVWQRF_QRF_MEAN_INDEP,83,2.213714696608581,0.2650066774586091,4.6670127363495055,12,2000,1409
full,4,TVWQRF_QRF_MEAN_INDEP_OWNH0,83,3.3380520139002936,0.40236957571924203,7.436145465551059,12,2000,1409
full,4,TVWQRF_QRF_MEDIAN_INDEP,83,2.9060407689277508,0.28960092695767586,7.074901887537647,12,2000,1409
full,4,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,83,4.400128860037279,0.43010832328342136,10.353874338371503,12,2000,1409
full,4,TVWQRF_TVW3_INDEP,83,2.1192698291589256,0.27106800686795934,4.372514667787164,12,2000,1409
full,4,TVWQRF_TVW3_INDEP_OWNH0,83,3.134084156170828,0.40919999323915646,6.756685884597035,12,2000,1409
full,5,TVWQRF_QRF_MEAN_INDEP,82,2.647101807468703,0.14278338674424507,5.869300811315363,12,2000,1409
full,5,TVWQRF_QRF_MEAN_INDEP_OWNH0,82,3.7575441289861664,0.2792280056175879,9.28771219812328,12,2000,1409
full,5,TVWQRF_QRF_MEDIAN_INDEP,82,3.296901208379852,0.24644379624237997,8.42590184479106,12,2000,1409
full,5,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,82,4.776460125267436,0.3598211570784321,12.328357547162762,12,2000,1409
full,5,TVWQRF_TVW3_INDEP,82,2.402175583174256,0.13834952655158012,5.171453560065788,12,2000,1409
full,5,TVWQRF_TVW3_INDEP_OWNH0,82,3.3795805884546453,0.21089936486850594,7.4366315790651045,12,2000,1409
full,6,TVWQRF_QRF_MEAN_INDEP,81,2.784142194369496,-0.05997916224328138,6.453610166566775,12,2000,1409
full,6,TVWQRF_QRF_MEAN_INDEP_OWNH0,81,4.293662257805023,0.2841680714196008,9.60922960420824,12,2000,1409
full,6,TVWQRF_QRF_MEDIAN_INDEP,81,3.609945193466111,0.13270792216262223,9.594356757432204,12,2000,1409
full,6,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,81,5.57370382889133,0.42893976071276163,14.099204299785335,12,2000,1409
full,6,TVWQRF_TVW3_INDEP,81,2.3987651268071812,-0.043961457353762154,5.634725500942263,12,2000,1409
full,6,TVWQRF_TVW3_INDEP_OWNH0,81,3.75125107219323,0.24797417600077687,8.152043424394185,12,2000,1409
full,7,TVWQRF_QRF_MEAN_INDEP,80,2.9765324165835185,-0.12176477930484322,7.354301884654905,12,2000,1409
full,7,TVWQRF_QRF_MEAN_INDEP_OWNH0,80,4.557340279406797,0.22430221023221694,10.634030476364703,12,2000,1409
full,7,TVWQRF_QRF_MEDIAN_INDEP,80,4.26163184087069,0.16664911251357187,10.927387153019144,12,2000,1409
full,7,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,80,6.282797627726327,0.3901910940840524,15.578611486252143,12,2000,1409
full,7,TVWQRF_TVW3_INDEP,80,2.3961851730580905,-0.47283674066333653,6.162096140820185,12,2000,1409
full,7,TVWQRF_TVW3_INDEP_OWNH0,80,3.7805824311715326,-0.013475453812787207,8.824615617215487,12,2000,1409
full,8,TVWQRF_QRF_MEAN_INDEP,79,4.133437622836304,-0.05052036416596821,8.724115827241828,12,2000,1409
full,8,TVWQRF_QRF_MEAN_INDEP_OWNH0,79,5.86513587658902,0.20562506598234337,12.929044240418147,12,2000,1409
full,8,TVWQRF_QRF_MEDIAN_INDEP,79,5.830223184463965,0.13421269370714003,14.87856142733647,12,2000,1409
full,8,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,79,8.06953753572779,0.4892788967536713,20.054767338643256,12,2000,1409
full,8,TVWQRF_TVW3_INDEP,79,3.5141962888113776,-0.48606745289617015,9.083844066684414,12,2000,1409
full,8,TVWQRF_TVW3_INDEP_OWNH0,79,5.0215403965527425,-0.2953774280820409,11.50064862844351,12,2000,1409
full,9,TVWQRF_QRF_MEAN_INDEP,78,3.765511602064124,-0.4341704082717176,8.976648944231814,12,2000,1409
full,9,TVWQRF_QRF_MEAN_INDEP_OWNH0,78,5.3763199538926845,-0.10991581011492078,11.914393329064758,12,2000,1409
full,9,TVWQRF_QRF_MEDIAN_INDEP,78,6.073688970543486,0.06416417762573519,16.24525191762874,12,2000,1409
full,9,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,78,8.271791624632316,0.32893479790433294,21.90259629323013,12,2000,1409
full,9,TVWQRF_TVW3_INDEP,78,3.2535051744770933,-1.3291521111901858,9.933913793099183,12,2000,1409
full,9,TVWQRF_TVW3_INDEP_OWNH0,78,4.618581950336662,-0.7596148088036303,11.444363565234557,12,2000,1409
full,10,TVWQRF_QRF_MEAN_INDEP,77,3.6401890604541043,-1.4055068121910979,9.754751431276908,12,2000,1409
full,10,TVWQRF_QRF_MEAN_INDEP_OWNH0,77,5.3160850269847115,-0.4351706032982039,13.030683760256432,12,2000,1409
full,10,TVWQRF_QRF_MEDIAN_INDEP,77,6.292304755332197,-0.21179747152488254,16.281146223300635,12,2000,1409
full,10,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,77,8.601964371554757,0.09487587055084619,22.385739409867707,12,2000,1409
full,10,TVWQRF_TVW3_INDEP,77,3.1825589977958617,-2.6970614924434866,12.867106549328698,12,2000,1409
full,10,TVWQRF_TVW3_INDEP_OWNH0,77,4.588634135967427,-1.5644030186017286,14.373234455760633,12,2000,1409
full,11,TVWQRF_QRF_MEAN_INDEP,76,2.9996584856123496,-1.977985808125782,9.691202668529051,12,2000,1409
full,11,TVWQRF_QRF_MEAN_INDEP_OWNH0,76,4.521454307633663,-1.0460653960481348,11.806801509596491,12,2000,1409
full,11,TVWQRF_QRF_MEDIAN_INDEP,76,5.904318069427702,-0.8949453563011915,17.464379287348645,12,2000,1409
full,11,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,76,8.126787546516606,-0.563757151007195,23.13599141441681,12,2000,1409
full,11,TVWQRF_TVW3_INDEP,76,2.967268255094943,-3.9256084166031644,13.968356048275439,12,2000,1409
full,11,TVWQRF_TVW3_INDEP_OWNH0,76,4.2473917987504635,-3.096894962439551,16.057294860823117,12,2000,1409
full,12,TVWQRF_QRF_MEAN_INDEP,75,3.6265273305284844,-2.0553072552942324,10.803536887717813,12,2000,1409
full,12,TVWQRF_QRF_MEAN_INDEP_OWNH0,75,3.6265273305284844,-2.126413256152227,10.737154388272145,12,2000,1409
full,12,TVWQRF_QRF_MEDIAN_INDEP,75,6.394888166773518,-1.5530722000686341,19.82693177149599,12,2000,1409
full,12,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,75,6.394888166773518,-1.6900351446515747,19.201047521587085,12,2000,1409
full,12,TVWQRF_TVW3_INDEP,75,3.7343114087404965,-4.012645380699308,16.372998985775723,12,2000,1409
full,12,TVWQRF_TVW3_INDEP_OWNH0,75,3.7343114087404965,-3.8878137606063445,15.9616078486373,12,2000,1409
recent_targets,1,TVWQRF_QRF_MEAN_INDEP,31,0.0869857846045789,0.024712202779439175,0.15774214453322244,12,2000,1409
recent_targets,1,TVWQRF_QRF_MEAN_INDEP_OWNH0,31,0.2855808388055163,0.15442096952895215,0.4146046072923457,12,2000,1409
recent_targets,1,TVWQRF_QRF_MEDIAN_INDEP,31,0.08474429432287565,0.02750246819090792,0.14192764912119699,12,2000,1409
recent_targets,1,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,31,0.2614904309560912,0.16142861731943908,0.3424140485188784,12,2000,1409
recent_targets,1,TVWQRF_TVW3_INDEP,31,0.11180702639368724,0.050804356567946164,0.18557594737974498,12,2000,1409
recent_targets,1,TVWQRF_TVW3_INDEP_OWNH0,31,0.3418842112316794,0.21072864457658114,0.4561451192022296,12,2000,1409
recent_targets,2,TVWQRF_QRF_MEAN_INDEP,31,0.0350667385292325,-0.1128341068283561,0.17620037037572822,12,2000,1409
recent_targets,2,TVWQRF_QRF_MEAN_INDEP_OWNH0,31,0.20893838254650832,-0.036074463539005897,0.45241504144918376,12,2000,1409
recent_targets,2,TVWQRF_QRF_MEDIAN_INDEP,31,0.0019783761236664118,-0.12450306705999269,0.11265912178517437,12,2000,1409
recent_targets,2,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,31,0.1488074293411833,-0.05374319180734717,0.3277462409474945,12,2000,1409
recent_targets,2,TVWQRF_TVW3_INDEP,31,0.0736740052427476,-0.08746208602604988,0.22024754140263228,12,2000,1409
recent_targets,2,TVWQRF_TVW3_INDEP_OWNH0,31,0.29260422538005054,0.0019191325732187336,0.5707472585025882,12,2000,1409
recent_targets,3,TVWQRF_QRF_MEAN_INDEP,31,0.05323120207783193,-0.11669222044673716,0.21451762258400692,12,2000,1409
recent_targets,3,TVWQRF_QRF_MEAN_INDEP_OWNH0,31,0.3462253234066603,0.041927065917803846,0.6745504100662157,12,2000,1409
recent_targets,3,TVWQRF_QRF_MEDIAN_INDEP,31,0.017507482673403945,-0.15279079693454994,0.159635492617274,12,2000,1409
recent_targets,3,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,31,0.25810910232981527,-0.036747718813069,0.5189890026282233,12,2000,1409
recent_targets,3,TVWQRF_TVW3_INDEP,31,0.11762949186085528,-0.11860373736345162,0.3231929970989726,12,2000,1409
recent_targets,3,TVWQRF_TVW3_INDEP_OWNH0,31,0.45351077393497874,0.040562361308117335,0.8518939206224647,12,2000,1409
recent_targets,4,TVWQRF_QRF_MEAN_INDEP,31,0.15268623530703432,0.05636960816254354,0.259259024384678,12,2000,1409
recent_targets,4,TVWQRF_QRF_MEAN_INDEP_OWNH0,31,0.43712727082843633,0.17188021913224588,0.6409969691351998,12,2000,1409
recent_targets,4,TVWQRF_QRF_MEDIAN_INDEP,31,0.13131808916388227,-0.013335164126125062,0.2755424534946994,12,2000,1409
recent_targets,4,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,31,0.34063891718974004,0.06087344106952777,0.6333269905472231,12,2000,1409
recent_targets,4,TVWQRF_TVW3_INDEP,31,0.2589090055612525,0.04539917669295198,0.4833990468637054,12,2000,1409
recent_targets,4,TVWQRF_TVW3_INDEP_OWNH0,31,0.5653111010878792,0.15674058307303776,0.9570069302683644,12,2000,1409
recent_targets,5,TVWQRF_QRF_MEAN_INDEP,31,0.27709790074312735,0.014602480067313742,0.5788595252565031,12,2000,1409
recent_targets,5,TVWQRF_QRF_MEAN_INDEP_OWNH0,31,0.42919183980559067,0.06689863815106749,0.8087441433024951,12,2000,1409
recent_targets,5,TVWQRF_QRF_MEDIAN_INDEP,31,0.09551497501144422,-0.06777214115796901,0.29027431759424,12,2000,1409
recent_targets,5,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,31,0.17573332501030453,-0.043134381435816375,0.43298527557837707,12,2000,1409
recent_targets,5,TVWQRF_TVW3_INDEP,31,0.237304207550523,-0.020542707083345726,0.5106410568928073,12,2000,1409
recent_targets,5,TVWQRF_TVW3_INDEP_OWNH0,31,0.41568297100331203,0.04604784755868313,0.781398988702195,12,2000,1409
recent_targets,6,TVWQRF_QRF_MEAN_INDEP,31,0.27198006582235673,-0.03197372855606666,0.5928600997303906,12,2000,1409
recent_targets,6,TVWQRF_QRF_MEAN_INDEP_OWNH0,31,0.5525011759627003,0.0961491296540372,0.9911205533200238,12,2000,1409
recent_targets,6,TVWQRF_QRF_MEDIAN_INDEP,31,-0.03598665331761967,-0.22166631069032985,0.17152208821882112,12,2000,1409
recent_targets,6,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,31,0.16442988651989204,-0.0902563429665174,0.4886223248224081,12,2000,1409
recent_targets,6,TVWQRF_TVW3_INDEP,31,0.20744593296126554,-0.08891194943652152,0.5940006815008377,12,2000,1409
recent_targets,6,TVWQRF_TVW3_INDEP_OWNH0,31,0.5271010732580644,0.08424048308306578,1.0377033579129253,12,2000,1409
recent_targets,7,TVWQRF_QRF_MEAN_INDEP,31,0.37745722254865316,-0.10855951002599552,0.88392468646115,12,2000,1409
recent_targets,7,TVWQRF_QRF_MEAN_INDEP_OWNH0,31,0.6227635150048455,0.0017472236221051211,1.204880211899697,12,2000,1409
recent_targets,7,TVWQRF_QRF_MEDIAN_INDEP,31,-0.11610768861861,-0.36617111173365136,0.16179210708547356,12,2000,1409
recent_targets,7,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,31,-0.03001537414320653,-0.3881086128755294,0.36904401474682763,12,2000,1409
recent_targets,7,TVWQRF_TVW3_INDEP,31,0.23415996996072072,-0.15815990410746966,0.7240462099235025,12,2000,1409
recent_targets,7,TVWQRF_TVW3_INDEP_OWNH0,31,0.4395738209164225,-0.05298880561209184,1.048051645671251,12,2000,1409
recent_targets,8,TVWQRF_QRF_MEAN_INDEP,31,0.649628121520562,-0.22190693104210274,1.6674210861634398,12,2000,1409
recent_targets,8,TVWQRF_QRF_MEAN_INDEP_OWNH0,31,0.87810482153446,-0.13140354027051976,2.101749992618866,12,2000,1409
recent_targets,8,TVWQRF_QRF_MEDIAN_INDEP,31,-0.3900206588424211,-0.6056160733895012,-0.1369531649847875,12,2000,1409
recent_targets,8,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,31,-0.35909724341684846,-0.6357799321360668,-0.035784215207189406,12,2000,1409
recent_targets,8,TVWQRF_TVW3_INDEP,31,0.20891967058185085,-0.3294461663122922,0.770410734209799,12,2000,1409
recent_targets,8,TVWQRF_TVW3_INDEP_OWNH0,31,0.37563470920739633,-0.32059924404197254,1.0480758197736413,12,2000,1409
recent_targets,9,TVWQRF_QRF_MEAN_INDEP,31,1.3997807145555357,-0.22117501060630113,3.343205867628094,12,2000,1409
recent_targets,9,TVWQRF_QRF_MEAN_INDEP_OWNH0,31,1.7793625024544382,-0.09506843377133177,3.8950692310461394,12,2000,1409
recent_targets,9,TVWQRF_QRF_MEDIAN_INDEP,31,-0.765826106275079,-1.2155339217482497,-0.3004774186890555,12,2000,1409
recent_targets,9,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,31,-0.6177695268179516,-1.1385116363082703,-0.06231608551457788,12,2000,1409
recent_targets,9,TVWQRF_TVW3_INDEP,31,1.0514439770579227,-0.43878744970611766,2.95545010765381,12,2000,1409
recent_targets,9,TVWQRF_TVW3_INDEP_OWNH0,31,1.434885441474879,-0.3364978058719509,3.6357110430098323,12,2000,1409
recent_targets,10,TVWQRF_QRF_MEAN_INDEP,31,3.7617064363089363,0.10016503876202956,9.103883869419718,12,2000,1409
recent_targets,10,TVWQRF_QRF_MEAN_INDEP_OWNH0,31,4.415876373001181,0.2722923100961596,9.904030982051287,12,2000,1409
recent_targets,10,TVWQRF_QRF_MEDIAN_INDEP,31,-0.9266646866807294,-1.5330323972948816,-0.36337554203329625,12,2000,1409
recent_targets,10,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,31,-0.790344123491986,-1.3206102935281985,-0.17178461421278401,12,2000,1409
recent_targets,10,TVWQRF_TVW3_INDEP,31,3.606139660864623,-0.29584218746425955,8.731525216940415,12,2000,1409
recent_targets,10,TVWQRF_TVW3_INDEP_OWNH0,31,4.3563429435511845,-0.22256939011800925,11.213578415615993,12,2000,1409
recent_targets,11,TVWQRF_QRF_MEAN_INDEP,31,8.669155238773927,0.09019829153548699,20.91758601888158,12,2000,1409
recent_targets,11,TVWQRF_QRF_MEAN_INDEP_OWNH0,31,9.75255007878508,0.054758004072976436,23.9105259909453,12,2000,1409
recent_targets,11,TVWQRF_QRF_MEDIAN_INDEP,31,0.620246395586898,-1.253093868290304,3.6657253889684993,12,2000,1409
recent_targets,11,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,31,0.8372894912276311,-1.4007428480322792,4.178533296928546,12,2000,1409
recent_targets,11,TVWQRF_TVW3_INDEP,31,11.08828595176838,-0.44082477244559376,27.40744850476006,12,2000,1409
recent_targets,11,TVWQRF_TVW3_INDEP_OWNH0,31,12.4864035833131,-0.473909924105983,33.37635195766224,12,2000,1409
recent_targets,12,TVWQRF_QRF_MEAN_INDEP,31,9.373235445862674,-0.2026013322850183,22.905802322675815,12,2000,1409
recent_targets,12,TVWQRF_QRF_MEAN_INDEP_OWNH0,31,9.373235445862674,-0.20528271369671555,23.563707945765128,12,2000,1409
recent_targets,12,TVWQRF_QRF_MEDIAN_INDEP,31,0.027257939508253462,-1.8860689194667686,2.4884212657013225,12,2000,1409
recent_targets,12,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,31,0.027257939508253462,-1.8857854212045608,2.5074437001374914,12,2000,1409
recent_targets,12,TVWQRF_TVW3_INDEP,31,12.95099275528799,-0.7181727036550699,36.441669813973995,12,2000,1409
recent_targets,12,TVWQRF_TVW3_INDEP_OWNH0,31,12.95099275528799,-0.7747267777133187,36.456700075824756,12,2000,1409
recent_origins,1,TVWQRF_QRF_MEAN_INDEP,30,0.06773751728340136,0.005621717224210126,0.13544791419028288,12,2000,1409
recent_origins,1,TVWQRF_QRF_MEAN_INDEP_OWNH0,30,0.2861120709059452,0.14679232218733068,0.4389085480879143,12,2000,1409
recent_origins,1,TVWQRF_QRF_MEDIAN_INDEP,30,0.05420007725160268,-0.019375673569752814,0.12273087840646522,12,2000,1409
recent_origins,1,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,30,0.2505247750068771,0.1469570127912443,0.351265715281057,12,2000,1409
recent_origins,1,TVWQRF_TVW3_INDEP,30,0.08390158327607006,0.024947100511814622,0.14900852438130038,12,2000,1409
recent_origins,1,TVWQRF_TVW3_INDEP_OWNH0,30,0.33280402438053347,0.19389674122213335,0.4655519245525088,12,2000,1409
recent_origins,2,TVWQRF_QRF_MEAN_INDEP,29,0.006829600076016881,-0.13776673705590625,0.13031127742463194,12,2000,1409
recent_origins,2,TVWQRF_QRF_MEAN_INDEP_OWNH0,29,0.2100788745865936,-0.04112504200687308,0.47200602940570624,12,2000,1409
recent_origins,2,TVWQRF_QRF_MEDIAN_INDEP,29,-0.054940487068232756,-0.22744435668352275,0.10067440551782665,12,2000,1409
recent_origins,2,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,29,0.11991714052335772,-0.08638256890680517,0.32370470760778985,12,2000,1409
recent_origins,2,TVWQRF_TVW3_INDEP,29,0.0178429759567824,-0.12919307159564725,0.14786654252430853,12,2000,1409
recent_origins,2,TVWQRF_TVW3_INDEP_OWNH0,29,0.2698907153948779,-0.031872004482368155,0.567904109458191,12,2000,1409
recent_origins,3,TVWQRF_QRF_MEAN_INDEP,28,0.04233444309382329,-0.11296966657461754,0.20759403681175556,12,2000,1409
recent_origins,3,TVWQRF_QRF_MEAN_INDEP_OWNH0,28,0.3805205253066121,-0.028885119369111756,0.8032753429875746,12,2000,1409
recent_origins,3,TVWQRF_QRF_MEDIAN_INDEP,28,-0.04335481627774037,-0.23647101997871123,0.1307678377280359,12,2000,1409
recent_origins,3,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,28,0.23899602944956813,-0.05720728127672663,0.5529122845642592,12,2000,1409
recent_origins,3,TVWQRF_TVW3_INDEP,28,0.04891969736006324,-0.1572262229210186,0.265118889197009,12,2000,1409
recent_origins,3,TVWQRF_TVW3_INDEP_OWNH0,28,0.43136116580018813,-0.053360451643890854,0.9226478715771118,12,2000,1409
recent_origins,4,TVWQRF_QRF_MEAN_INDEP,27,0.16092078702494209,0.07872953785757329,0.23984479970306438,12,2000,1409
recent_origins,4,TVWQRF_QRF_MEAN_INDEP_OWNH0,27,0.4490524104377854,0.12299962330093599,0.7747675451283208,12,2000,1409
recent_origins,4,TVWQRF_QRF_MEDIAN_INDEP,27,0.07881053507917356,-0.03977798549102592,0.1936106083978855,12,2000,1409
recent_origins,4,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,27,0.3189514101334654,0.005646726480275568,0.6488566799180814,12,2000,1409
recent_origins,4,TVWQRF_TVW3_INDEP,27,0.18605144091417702,0.024474858795015163,0.3478652250497078,12,2000,1409
recent_origins,4,TVWQRF_TVW3_INDEP_OWNH0,27,0.5421805132630672,0.05965000331900949,1.0348440043037945,12,2000,1409
recent_origins,5,TVWQRF_QRF_MEAN_INDEP,26,0.14443229659054843,-0.01057205725526404,0.2883227267607777,12,2000,1409
recent_origins,5,TVWQRF_QRF_MEAN_INDEP_OWNH0,26,0.2999968738039575,0.01634019416138768,0.5584104429209438,12,2000,1409
recent_origins,5,TVWQRF_QRF_MEDIAN_INDEP,26,0.045639423154397236,-0.09000994642851688,0.17198579688180143,12,2000,1409
recent_origins,5,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,26,0.16099216684604004,-0.06613574100687172,0.3978484976234928,12,2000,1409
recent_origins,5,TVWQRF_TVW3_INDEP,26,0.18884743974408005,-0.03673652524191305,0.4216898346468106,12,2000,1409
recent_origins,5,TVWQRF_TVW3_INDEP_OWNH0,26,0.4220761037016907,0.012272750652074995,0.873121346378728,12,2000,1409
recent_origins,6,TVWQRF_QRF_MEAN_INDEP,25,0.12349393767578713,-0.06227941067620814,0.31194860172157657,12,2000,1409
recent_origins,6,TVWQRF_QRF_MEAN_INDEP_OWNH0,25,0.4333956187973628,0.003084366622099668,0.8496677919998737,12,2000,1409
recent_origins,6,TVWQRF_QRF_MEDIAN_INDEP,25,-0.042649690347798384,-0.19749567801568846,0.11375666116498404,12,2000,1409
recent_origins,6,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,25,0.21546042610105245,-0.0913737197896063,0.5566419686804233,12,2000,1409
recent_origins,6,TVWQRF_TVW3_INDEP,25,0.19264856509744557,-0.08067267195589371,0.48546162327385084,12,2000,1409
recent_origins,6,TVWQRF_TVW3_INDEP_OWNH0,25,0.5957685981537253,0.05791594468534781,1.1527973158207758,12,2000,1409
recent_origins,7,TVWQRF_QRF_MEAN_INDEP,24,0.17230950396172637,-0.13874770029250158,0.49838600587346954,12,2000,1409
recent_origins,7,TVWQRF_QRF_MEAN_INDEP_OWNH0,24,0.46174014712827405,-0.1157940334218203,1.0221058131063427,12,2000,1409
recent_origins,7,TVWQRF_QRF_MEDIAN_INDEP,24,-0.12063548720496775,-0.33003934384851874,0.10827477519970086,12,2000,1409
recent_origins,7,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,24,0.03397587848848971,-0.30430359717390915,0.36950403203797916,12,2000,1409
recent_origins,7,TVWQRF_TVW3_INDEP,24,0.2194149164843977,-0.21546363183545392,0.6542934648042493,12,2000,1409
recent_origins,7,TVWQRF_TVW3_INDEP_OWNH0,24,0.5211430747122235,-0.09339487359612651,1.1404928531881515,12,2000,1409
recent_origins,8,TVWQRF_QRF_MEAN_INDEP,23,-0.03995413488974631,-0.2818383714479432,0.20410829826446553,12,2000,1409
recent_origins,8,TVWQRF_QRF_MEAN_INDEP_OWNH0,23,0.16497126720103644,-0.30829522002445287,0.6207051689396508,12,2000,1409
recent_origins,8,TVWQRF_QRF_MEDIAN_INDEP,23,-0.5073642155821944,-0.6167024200705966,-0.4013412228864187,12,2000,1409
recent_origins,8,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,23,-0.4324615232056155,-0.6545979910300567,-0.21032505538117405,12,2000,1409
recent_origins,8,TVWQRF_TVW3_INDEP,23,-0.19727068298731532,-0.39235645903536515,0.0003367873603337896,12,2000,1409
recent_origins,8,TVWQRF_TVW3_INDEP_OWNH0,23,0.01711205565074711,-0.44580904527775583,0.4482037214355804,12,2000,1409
recent_origins,9,TVWQRF_QRF_MEAN_INDEP,22,-0.013918997796735964,-0.37207295949242913,0.3385989031660691,12,2000,1409
recent_origins,9,TVWQRF_QRF_MEAN_INDEP_OWNH0,22,0.3399297550143548,-0.2704693341163686,0.950069021566737,12,2000,1409
recent_origins,9,TVWQRF_QRF_MEDIAN_INDEP,22,-0.6957616370949679,-0.9096867623414688,-0.48183651184846726,12,2000,1409
recent_origins,9,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,22,-0.46772640782209773,-0.8105059831701582,-0.11914537954479097,12,2000,1409
recent_origins,9,TVWQRF_TVW3_INDEP,22,-0.2407887402141623,-0.6035592688081604,0.14595458856599106,12,2000,1409
recent_origins,9,TVWQRF_TVW3_INDEP_OWNH0,22,0.13538605587717803,-0.47789594631775284,0.7737323777333404,12,2000,1409
recent_origins,10,TVWQRF_QRF_MEAN_INDEP,21,0.2580217913802924,-0.17395169448059514,0.6936548943753412,12,2000,1409
recent_origins,10,TVWQRF_QRF_MEAN_INDEP_OWNH0,21,0.5872150091975991,-0.0706032019070957,1.2450332203022936,12,2000,1409
recent_origins,10,TVWQRF_QRF_MEDIAN_INDEP,21,-0.9090251839769443,-1.2938386361853824,-0.5603531922691939,12,2000,1409
recent_origins,10,TVWQRF_QRF_MEDIAN_INDEP_OWNH0,21,-0.7644755637640814,-1.144208700717718,-0.404861767313553,12,2000,1409
recent_origins,10,TVWQRF_TVW3_INDEP,21,-0.19899994895054887,-0.695520095743983,0.3024865851217813,12,2000,1409
recent_origins,10,TVWQRF_TVW3_INDEP_OWNH0,21,0.12862163624325826,-0.612454896728159,0.8696981692146754,12,2000,1409
recent_origins,11,TVWQRF_QRF_MEAN_INDEP,20,0.18297539644681896,-0.41931646943966977,0.8092987813689797,12,2000,1409
recent_origins,11,TVWQRF_QRF_MEAN_INDEP_OWNH0,20,0.36643990801342047,-0.5346771334039261,1.2045273504994862,12,2000,1409
recent_origins,11,TVWQRF_QRF_MEDIAN_INDEP,20,-1.2187262991024905,-1.6218511823536943,-0.8173532087985923,12,2000,1409
