origin,ulc_gap,tightening,import_gap,ppi_gap,fx_news
2010-01,,-2.6000000000000005,,,1.189321795484162
2010-02,,-2.5,,-3.356017919246142,-0.3842316261748153
2010-03,,-2.3000000000000007,,-3.349056165898503,-2.3067823694375806
2010-04,,-1.6999999999999993,,-3.114779498249618,-2.585493704245688
2010-05,,-1.1000000000000005,,-2.388134840898772,0.49213082178762013
2010-06,5.896761219193536,-0.8000000000000007,,-1.4389842255748704,1.828089975295347
2010-07,5.895085016352937,-0.6000000000000005,,0.019910674584309618,-1.4165154156227984
2010-08,5.895621527515061,-0.2999999999999998,,0.5485912374897453,-3.8473126102902038
2010-09,0.25610455339580085,0.3000000000000007,,0.0983657638834643,-2.6184537048880845
2010-10,0.24188102174991855,0.5,,0.5623683780860347,-1.1392092068304986
2010-11,0.223475164325464,0.3000000000000007,,0.4207376582443203,-0.0568089611122888
2010-12,-0.04738526584003466,0.40000000000000036,,1.0383964681630573,2.5720360888489067
2011-01,-0.0506245386336559,0.6000000000000005,,2.3596490282126865,-0.7660062717076935
2011-02,-0.0506245386336559,0.7999999999999998,,3.3416421609313147,-3.596593225471454
2011-03,5.879263777642166,0.8000000000000007,3.45998815677477,4.171503891397094,-0.23341056030070487
2011-04,5.879104287835787,0.8999999999999995,3.7059066679535695,5.484874706434425,0.061770339847838966
2011-05,5.869053381202207,0.40000000000000036,4.583253116698421,6.299307636317451,-0.03690415213590214
2011-06,4.2347967235516535,0.5,4.45793330720544,6.755263357081162,-0.02470355743789038
2011-07,4.234133018035493,0.5,4.453645215146954,6.689892563811327,-0.17239968148171372
2011-08,4.236735525875076,0.7000000000000002,3.9876322774855093,6.704750372711771,-0.049425430389592295
2011-09,-0.058578634715843236,0.6999999999999993,4.514445311655059,6.809293868037173,0.8834774631131815
2011-10,-0.0693647693180992,0.3000000000000007,3.809078084246506,6.858278147428052,2.3412644912518985
2011-11,-0.09261533066427319,0.5999999999999996,5.193484109922508,6.710851557817193,3.583666826106869
2011-12,-0.5570773244727434,0.40000000000000036,5.84060616280976,7.208049338222224,2.648924810960362
2012-01,-0.5559615587122266,0.2999999999999998,8.445513824908591,7.377897670006121,0.06660528778760402
2012-02,-0.5559615587121698,0.40000000000000036,8.443318762019766,7.694052292534934,-1.875203297922547
2012-03,4.714687596363547,0.0,9.494409709581326,7.662689689210822,-3.410145604641875
2012-04,4.718809972516738,-0.20000000000000018,8.067002771397167,8.084314725339937,-0.9711151759395106
