threshold,clock,model,quarter,actual_turn,first_model_round,first_cnb_round,status,left_censored,supported_earlier_round,lead_days_between_reports,n_opportunities
0.25,report,FOOD_ASYMMETRIC_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,FOOD_ASYMMETRIC_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,FOOD_ASYMMETRIC_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,FOOD_ASYMMETRIC_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,FOOD_HALF_CORRECTION_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,FOOD_HALF_CORRECTION_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,FOOD_HALF_CORRECTION_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,FOOD_HALF_CORRECTION_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,FOOD_HALF_CORRECTION_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,FOOD_OWN_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,FOOD_OWN_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,FOOD_OWN_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,FOOD_OWN_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,FOOD_OWN_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,FOOD_PERSISTENCE_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,FOOD_PERSISTENCE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,FOOD_PERSISTENCE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,FOOD_PERSISTENCE_R17,2024Q1,-1,2023-11-09,,model_only_no_cnb_call,False,False,,2
0.25,report,FOOD_PERSISTENCE_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,FOOD_SEASONAL_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,FOOD_SEASONAL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,FOOD_SEASONAL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,FOOD_SEASONAL_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,FOOD_SEASONAL_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,FOOD_SYMMETRIC_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,FOOD_SYMMETRIC_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,FOOD_SYMMETRIC_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,FOOD_SYMMETRIC_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,FOOD_SYMMETRIC_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,FUEL_ANNUAL_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,FUEL_ANNUAL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,FUEL_ANNUAL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,FUEL_ANNUAL_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,FUEL_ANNUAL_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,FUEL_SPOT_ECM_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,FUEL_SPOT_ECM_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,FUEL_SPOT_ECM_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,FUEL_SPOT_ECM_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,FUEL_SPOT_ECM_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,INDEPENDENT_BRIDGE,2022Q3,1,,,model_missed,False,False,,2
0.25,report,INDEPENDENT_BRIDGE,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,INDEPENDENT_BRIDGE,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,INDEPENDENT_BRIDGE,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,INDEPENDENT_BRIDGE,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,MONTHLY_AR_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,MONTHLY_AR_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,MONTHLY_AR_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,MONTHLY_AR_CORE_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,MONTHLY_AR_CORE_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,MONTHLY_BOTH_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,MONTHLY_BOTH_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,MONTHLY_BOTH_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,MONTHLY_BOTH_CORE_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,MONTHLY_BOTH_CORE_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,MONTHLY_DOMESTIC_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,MONTHLY_DOMESTIC_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,MONTHLY_DOMESTIC_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,MONTHLY_DOMESTIC_CORE_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,MONTHLY_DOMESTIC_CORE_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,MONTHLY_IMPORTED_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,MONTHLY_IMPORTED_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,MONTHLY_IMPORTED_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,MONTHLY_IMPORTED_CORE_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,MONTHLY_IMPORTED_CORE_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,MONTHLY_OWN_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,MONTHLY_OWN_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,MONTHLY_OWN_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,MONTHLY_OWN_CORE_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,MONTHLY_OWN_CORE_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,PATH_COMPONENT_HALF_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,PATH_COMPONENT_HALF_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,PATH_COMPONENT_HALF_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,PATH_COMPONENT_HALF_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,PATH_COMPONENT_HALF_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,PATH_COMPONENT_SELECT_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,PATH_COMPONENT_SELECT_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,PATH_COMPONENT_SELECT_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,PATH_COMPONENT_SELECT_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,PATH_COMPONENT_SELECT_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,PATH_FAST_CURRENT_HALF_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,PATH_FAST_CURRENT_HALF_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,PATH_FAST_CURRENT_HALF_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,PATH_FAST_CURRENT_HALF_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,PATH_FAST_CURRENT_HALF_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,PATH_POOL_R17,2022Q3,1,,,model_missed,False,False,,2
0.25,report,PATH_POOL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,PATH_POOL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,PATH_POOL_R17,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,PATH_POOL_R17,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,RF_RESIDUAL_R15,2022Q3,1,,,model_missed,False,False,,2
0.25,report,RF_RESIDUAL_R15,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,RF_RESIDUAL_R15,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,RF_RESIDUAL_R15,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,RF_RESIDUAL_R15,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,STABLE_LOCAL_CORE_R14B,2022Q3,1,,,model_missed,False,False,,2
0.25,report,STABLE_LOCAL_CORE_R14B,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,STABLE_LOCAL_CORE_R14B,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,STABLE_LOCAL_CORE_R14B,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,STABLE_LOCAL_CORE_R14B,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,STABLE_PIPELINE_R14B,2022Q3,1,,,model_missed,False,False,,2
0.25,report,STABLE_PIPELINE_R14B,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,STABLE_PIPELINE_R14B,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,STABLE_PIPELINE_R14B,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,STABLE_PIPELINE_R14B,2026Q1,-1,,,model_missed,False,False,,2
0.25,report,STATE_FAST_R15,2022Q3,1,,,model_missed,False,False,,2
0.25,report,STATE_FAST_R15,2022Q4,-1,,,model_missed,False,False,,2
0.25,report,STATE_FAST_R15,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.25,report,STATE_FAST_R15,2024Q1,-1,2023-08-10,,model_only_no_cnb_call,False,False,,2
0.25,report,STATE_FAST_R15,2026Q1,-1,,,model_missed,False,False,,2
0.5,cutoff,COMBO_ALL_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,COMBO_ALL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,COMBO_ALL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,COMBO_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,COMBO_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,COMBO_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,COMBO_FOOD_FUEL_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,COMBO_FOOD_FUEL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,COMBO_FOOD_FUEL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,CORE_FAST_H0_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,CORE_FAST_H0_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,CORE_FAST_H0_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,CORE_NEWS_H0_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,CORE_NEWS_H0_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,CORE_NEWS_H0_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,CORE_NEWS_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,CORE_NEWS_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,CORE_NEWS_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,CORE_ROBUST_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,CORE_ROBUST_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,CORE_ROBUST_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,DAMPED_P95_Q001_R16,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,DAMPED_P95_Q001_R16,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,DAMPED_P95_Q001_R16,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,FOOD_ASYMMETRIC_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,FOOD_ASYMMETRIC_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,FOOD_ASYMMETRIC_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,FOOD_HALF_CORRECTION_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,FOOD_HALF_CORRECTION_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,FOOD_HALF_CORRECTION_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,FOOD_OWN_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,FOOD_OWN_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,FOOD_OWN_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,FOOD_PERSISTENCE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,FOOD_PERSISTENCE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,FOOD_PERSISTENCE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,FOOD_SEASONAL_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,FOOD_SEASONAL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,FOOD_SEASONAL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,FOOD_SYMMETRIC_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,FOOD_SYMMETRIC_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,FOOD_SYMMETRIC_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,FUEL_ANNUAL_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,FUEL_ANNUAL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,FUEL_ANNUAL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,FUEL_SPOT_ECM_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,FUEL_SPOT_ECM_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,FUEL_SPOT_ECM_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,INDEPENDENT_BRIDGE,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,INDEPENDENT_BRIDGE,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,INDEPENDENT_BRIDGE,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,MONTHLY_AR_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,MONTHLY_AR_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,MONTHLY_AR_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,MONTHLY_BOTH_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,MONTHLY_BOTH_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,MONTHLY_BOTH_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,MONTHLY_DOMESTIC_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,MONTHLY_DOMESTIC_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,MONTHLY_DOMESTIC_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,MONTHLY_IMPORTED_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,MONTHLY_IMPORTED_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,MONTHLY_IMPORTED_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,MONTHLY_OWN_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,MONTHLY_OWN_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,MONTHLY_OWN_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,PATH_COMPONENT_HALF_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,PATH_COMPONENT_HALF_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,PATH_COMPONENT_HALF_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,PATH_COMPONENT_SELECT_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,PATH_COMPONENT_SELECT_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,PATH_COMPONENT_SELECT_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,PATH_FAST_CURRENT_HALF_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,PATH_FAST_CURRENT_HALF_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,PATH_FAST_CURRENT_HALF_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,PATH_POOL_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,PATH_POOL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,PATH_POOL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,RF_RESIDUAL_R15,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,RF_RESIDUAL_R15,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,RF_RESIDUAL_R15,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,STABLE_LOCAL_CORE_R14B,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,STABLE_LOCAL_CORE_R14B,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,STABLE_LOCAL_CORE_R14B,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,STABLE_PIPELINE_R14B,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,STABLE_PIPELINE_R14B,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,STABLE_PIPELINE_R14B,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,cutoff,STATE_FAST_R15,2022Q3,1,,,model_missed,False,False,,2
0.5,cutoff,STATE_FAST_R15,2022Q4,-1,,,model_missed,False,False,,2
0.5,cutoff,STATE_FAST_R15,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,COMBO_ALL_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,COMBO_ALL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,COMBO_ALL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,COMBO_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,COMBO_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,COMBO_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,COMBO_FOOD_FUEL_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,COMBO_FOOD_FUEL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,COMBO_FOOD_FUEL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,CORE_FAST_H0_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,CORE_FAST_H0_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,CORE_FAST_H0_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,CORE_NEWS_H0_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,CORE_NEWS_H0_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,CORE_NEWS_H0_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,CORE_NEWS_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,CORE_NEWS_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,CORE_NEWS_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,CORE_ROBUST_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,CORE_ROBUST_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,CORE_ROBUST_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,DAMPED_P95_Q001_R16,2022Q3,1,,,model_missed,False,False,,2
0.5,report,DAMPED_P95_Q001_R16,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,DAMPED_P95_Q001_R16,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,FOOD_ASYMMETRIC_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,FOOD_ASYMMETRIC_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,FOOD_ASYMMETRIC_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,FOOD_HALF_CORRECTION_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,FOOD_HALF_CORRECTION_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,FOOD_HALF_CORRECTION_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,FOOD_OWN_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,FOOD_OWN_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,FOOD_OWN_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,FOOD_PERSISTENCE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,FOOD_PERSISTENCE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,FOOD_PERSISTENCE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,FOOD_SEASONAL_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,FOOD_SEASONAL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,FOOD_SEASONAL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,FOOD_SYMMETRIC_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,FOOD_SYMMETRIC_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,FOOD_SYMMETRIC_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,FUEL_ANNUAL_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,FUEL_ANNUAL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,FUEL_ANNUAL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,FUEL_SPOT_ECM_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,FUEL_SPOT_ECM_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,FUEL_SPOT_ECM_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,INDEPENDENT_BRIDGE,2022Q3,1,,,model_missed,False,False,,2
0.5,report,INDEPENDENT_BRIDGE,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,INDEPENDENT_BRIDGE,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,MONTHLY_AR_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,MONTHLY_AR_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,MONTHLY_AR_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,MONTHLY_BOTH_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,MONTHLY_BOTH_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,MONTHLY_BOTH_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,MONTHLY_DOMESTIC_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,MONTHLY_DOMESTIC_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,MONTHLY_DOMESTIC_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,MONTHLY_IMPORTED_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,MONTHLY_IMPORTED_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,MONTHLY_IMPORTED_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,MONTHLY_OWN_CORE_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,MONTHLY_OWN_CORE_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,MONTHLY_OWN_CORE_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,PATH_COMPONENT_HALF_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,PATH_COMPONENT_HALF_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,PATH_COMPONENT_HALF_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,PATH_COMPONENT_SELECT_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,PATH_COMPONENT_SELECT_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,PATH_COMPONENT_SELECT_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,PATH_FAST_CURRENT_HALF_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,PATH_FAST_CURRENT_HALF_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,PATH_FAST_CURRENT_HALF_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,PATH_POOL_R17,2022Q3,1,,,model_missed,False,False,,2
0.5,report,PATH_POOL_R17,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,PATH_POOL_R17,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,RF_RESIDUAL_R15,2022Q3,1,,,model_missed,False,False,,2
0.5,report,RF_RESIDUAL_R15,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,RF_RESIDUAL_R15,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,STABLE_LOCAL_CORE_R14B,2022Q3,1,,,model_missed,False,False,,2
0.5,report,STABLE_LOCAL_CORE_R14B,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,STABLE_LOCAL_CORE_R14B,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,STABLE_PIPELINE_R14B,2022Q3,1,,,model_missed,False,False,,2
0.5,report,STABLE_PIPELINE_R14B,2022Q4,-1,,,model_missed,False,False,,2
0.5,report,STABLE_PIPELINE_R14B,2023Q1,1,,2023-02-09,model_missed,False,False,,2
0.5,report,STATE_FAST_R15,2022Q3,1,,,model_missed,False,False,,2
