scope,sample,h,model,n_intended_origins,n_available_targets,n_own_forecasts,n_common,yy_n,yy_rmse,yy_mae,yy_bias,mm_n,mm_rmse,mm_mae,mm_bias,cumulative_log_n,cumulative_log_rmse,cumulative_log_mae,cumulative_log_bias
primary_common,full,1,INDEPENDENT_BRIDGE,90,89,88,88,88,0.9107373045382808,0.5483448281111425,-0.11911212254514587,88,0.6910300803237961,0.38118172563908637,-0.09545380836145988,88,0.6770361652105001,0.37794204548607496,-0.0925861716590338
primary_common,full,1,STABLE_PIPELINE_R14B,90,89,89,88,88,0.9049670289361448,0.5320909382768627,-0.13793311030323288,88,0.686491796900017,0.36386064530681106,-0.11195660768771801,88,0.6721848087343675,0.3607168347472767,-0.1087945151891314
primary_common,full,1,STABLE_LOCAL_CORE_R14B,90,89,89,88,88,0.8691519032986068,0.508322006501021,-0.10604580144084,88,0.6648327150989936,0.36810418490535285,-0.08179875675443922,88,0.651189821060581,0.3648863837549079,-0.07855941926136514
primary_common,full,1,STATE_FAST_R15,90,89,89,88,88,0.8615359706774576,0.5064345073174391,-0.10641349196496055,88,0.6601739442915463,0.35130461081410086,-0.08164704850738777,88,0.6461903826765562,0.34825277412312844,-0.07848275056962695
primary_common,full,1,RF_RESIDUAL_R15,90,89,89,88,88,0.8593399279998546,0.5057688328083323,-0.0892314224071333,88,0.6575147144581264,0.3536262551542331,-0.06601962020309983,88,0.6435957310201095,0.3505802224056297,-0.06293455156613768
primary_common,full,1,DAMPED_P80_Q001_R16,90,89,89,88,88,0.8646111218089834,0.5051714422914692,-0.10767263828641277,88,0.6625357142601289,0.35357966521984713,-0.0824564305728658,88,0.648568101489222,0.35050347885040606,-0.0792366988476333
primary_common,full,1,DAMPED_P80_Q010_R16,90,89,89,88,88,0.8597980808801522,0.5058738408860777,-0.10613056521563156,88,0.6586301737376601,0.350739684585669,-0.08153843591668779,88,0.6446710615695727,0.3476872799466192,-0.07838777257379323
primary_common,full,1,DAMPED_P95_Q001_R16,90,89,89,88,88,0.8581019950175653,0.5056151623007832,-0.10475544511473195,88,0.6565575404269963,0.34974003623651717,-0.08071570564977083,88,0.64269459219073,0.34669276590278203,-0.07758546472343647
primary_common,full,1,DAMPED_P95_Q010_R16,90,89,89,88,88,0.8565923631433936,0.5083071953289923,-0.10520068477002686,88,0.6577171416849587,0.3508537958114674,-0.08104059522162552,88,0.6437013094765313,0.34777256737893647,-0.07800405843701355
primary_common,full,1,DAMPED_ADAPT_R16,90,89,89,88,88,0.8660898587846425,0.507817866249722,-0.10650230178966659,88,0.6623728911933612,0.35511403284854487,-0.08158114854964077,88,0.6485351865954788,0.35203426521768155,-0.07837723266609387
primary_common,full,1,TRANSMISSION_OWN_R16,90,89,89,88,88,0.8615723033196869,0.5047139057474717,-0.11025109230206356,88,0.6590611569629653,0.3505892032093262,-0.08514776179440728,88,0.6450713375300706,0.3475347145074237,-0.0819422280878786
primary_common,full,1,TRANSMISSION_SERVICES_R16,90,89,89,88,88,0.8634734037577743,0.5074939320323043,-0.10974404523259568,88,0.6604038076494926,0.3521423025852062,-0.08475097328724403,88,0.6464410752757053,0.3490939733923422,-0.08155359102925362
primary_common,full,1,TRANSMISSION_GOODS_R16,90,89,89,88,88,0.870870377069666,0.5097554275753223,-0.11527244578090214,88,0.6651515874682377,0.35495693781852916,-0.089730462631113,88,0.6511884111507998,0.3518806560551338,-0.08650298578622767
primary_common,full,1,TRANSMISSION_BOTH_R16,90,89,89,88,88,0.8727453909329013,0.5123502985691832,-0.11525884557219311,88,0.6665741485207359,0.35697141391551757,-0.08980310161691175,88,0.6526347348912649,0.3538882295145913,-0.08657115057769314
