origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,0.3177548805881821,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,0.07524501693715921,0.1863932898415576,2.969348659003822,2.989615862728,0.07521672206705339,0.18621979310646208
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,0.29766180730650554,0.0930232558139509,2.769818529130847,3.0001990312199864,0.37243639377782706,0.2791998091031148
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,0.23486439693893627,0.6505576208178487,2.9467680608364977,2.75141538917683,0.6070254153801479,0.9276504370292084
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,0.16277885714439394,0.1846722068328699,2.7462121212121224,2.5288295106316987,0.7696719313390574,1.112152334386138
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,0.32821404318752956,0.3686635944700533,2.9300567107750517,2.670891082170004,1.097348527898315,1.4801380302261997
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,0.03971739055708888,0.0918273645546419,2.9272898961284195,2.6146799804209384,1.1370580331876534,1.571923259249096
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,-0.09661103029385577,-0.5504587155963248,2.6515151515151705,2.8067802185888406,1.0404003043582117,1.019943936889315
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,0.31352516407851133,0.4612546125461358,2.735849056603792,2.739938909689022,1.3534350031814388,1.4801380302262204
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,0.07155834047960674,0.2754820936639035,3.116147308781873,2.9105433232119964,1.4249677528880784,1.7552413674152
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,0.14576139067805033,0.1831501831501825,3.207547169811327,2.963320231029047,1.5706230147684237,1.938224035122816
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,0.8489654323023497,1.4625228519195457,3.6414565826330487,2.7709522141977008,2.416005002729771,3.3901551675681305
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,DAMPED_P80_Q001_R16,0.3256663025852138,0.2702702702702675,3.7278657968313063,2.779057104234077,2.741142161130083,3.660060864484629
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,0.3177548805881821,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,0.08719771537358018,0.1863932898415576,2.969348659003822,3.0019166452070403,0.08715972025139644,0.18621979310646208
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,0.3117619710355178,0.0930232558139509,2.769818529130847,3.0269829021750385,0.39843672136042513,0.2791998091031148
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,0.25060402182575464,0.6505576208178487,2.9467680608364977,2.7942735552695965,0.6487272549409399,0.9276504370292084
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,0.17987339628543486,0.1846722068328699,2.7462121212121224,2.5891004808977556,0.8284390727616844,1.112152334386138
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,0.3464319898772184,0.3686635944700533,2.9300567107750517,2.749899860022638,1.174272369332498,1.4801380302261997
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,0.058738837701375654,0.0918273645546419,2.9272898961284195,2.713171564156973,1.2329939625310842,1.571923259249096
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,-0.07700804794790654,-0.5504587155963248,2.6515151515151705,2.9256482300561566,1.155956248154598,1.019943936889315
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,0.33382591447798804,0.4612546125461358,2.735849056603792,2.8795454685057633,1.489226200879382,1.4801380302262204
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,0.09222723492524523,0.2754820936639035,3.116147308781873,3.0716658492074815,1.581410932621317,1.7552413674152
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,0.16681727652593922,0.1831501831501825,3.207547169811327,3.1462075656177584,1.748089223674904,1.938224035122816
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,0.8703257777784832,1.4625228519195457,3.6414565826330487,2.975303954055994,2.614649498975884,3.3901551675681305
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,DAMPED_P80_Q010_R16,0.3472548531477595,0.2702702702702675,3.7278657968313063,3.0055854196308043,2.9613028146349807,3.660060864484629
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.3177548805881821,0.1867413632119507,2.6794258373205744,2.8136990211578414,0.0,0.0
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.08760737671310839,0.1863932898415576,2.969348659003822,3.002338236620428,0.08756902384915972,0.18621979310646208
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.3127639013850883,0.0930232558139509,2.769818529130847,3.028433650819742,0.3998448363898635,0.2791998091031148
