origin,last_target,available_from,actual,stage,family,band
2010-11,2011-02,2011-03-09 09:00:00,-0.11493514717303471,core,services,0
2010-12,2011-03,2011-04-11 09:00:00,-0.1124714087463336,core,services,0
2011-01,2011-04,2011-05-10 09:00:00,-0.04445255736320247,core,services,0
2011-02,2011-05,2011-06-09 09:00:00,0.019772634513628037,core,services,0
2011-03,2011-06,2011-07-12 09:00:00,0.10713488846806976,core,services,0
2011-04,2011-07,2011-08-09 09:00:00,0.0597657760748543,core,services,0
2011-05,2011-08,2011-09-09 09:00:00,0.006684812729638209,core,services,0
2011-06,2011-09,2011-10-10 09:00:00,0.07661286748358241,core,services,0
2011-07,2011-10,2011-11-09 09:00:00,0.17028580911326235,core,services,0
2011-08,2011-11,2011-12-09 09:00:00,0.20487924184750828,core,services,0
2011-09,2011-12,2012-01-09 09:00:00,0.16854677071185795,core,services,0
2011-10,2012-01,2012-02-16 09:00:00,0.019207548741954315,core,services,0
2011-11,2012-02,2012-03-09 09:00:00,-0.10427547255693177,core,services,0
2011-12,2012-03,2012-04-10 09:00:00,-0.11496824817876436,core,services,0
2012-01,2012-04,2012-05-10 09:00:00,-0.024972080556016754,core,services,0
2012-02,2012-05,2012-06-11 09:00:00,-0.021987108268455104,core,services,0
2012-03,2012-06,2012-07-11 09:00:00,0.04076977210042076,core,services,0
2012-04,2012-07,2012-08-09 09:00:00,-0.022540488264563063,core,services,0
2012-05,2012-08,2012-09-10 09:00:00,-0.15600933963201014,core,services,0
2012-06,2012-09,2012-10-09 09:00:00,-0.1145556647726258,core,services,0
2012-07,2012-10,2012-11-09 09:00:00,0.01484045082826102,core,services,0
2012-08,2012-11,2012-12-10 09:00:00,0.08649420369144084,core,services,0
2012-09,2012-12,2013-01-09 09:00:00,0.03998412717400246,core,services,0
2012-10,2013-01,2013-02-11 09:00:00,-0.030298625265797893,core,services,0
2012-11,2013-02,2013-03-11 09:00:00,-0.006373527625154293,core,services,0
2012-12,2013-03,2013-04-09 09:00:00,0.06345164873654673,core,services,0
2013-01,2013-04,2013-05-10 09:00:00,0.06495461847672168,core,services,0
2013-02,2013-05,2013-06-10 09:00:00,-0.13421026216621673,core,services,0
2013-03,2013-06,2013-07-09 09:00:00,-0.15249990272361041,core,services,0
2013-04,2013-07,2013-08-09 09:00:00,-0.12253398944044472,core,services,0
2013-05,2013-08,2013-09-09 09:00:00,-0.09372594377000187,core,services,0
2013-06,2013-09,2013-10-09 09:00:00,0.02629502713526563,core,services,0
2013-07,2013-10,2013-11-11 09:00:00,0.14540155673597377,core,services,0
2013-08,2013-11,2013-12-09 09:00:00,0.1627104771105848,core,services,0
2013-09,2013-12,2014-01-09 09:00:00,0.21684664790712932,core,services,0
2013-10,2014-01,2014-02-12 09:00:00,0.12242716945270546,core,services,0
2013-11,2014-02,2014-03-10 09:00:00,0.02472595320318635,core,services,0
2013-12,2014-03,2014-04-09 09:00:00,0.07091828941440625,core,services,0
2014-01,2014-04,2014-05-12 09:00:00,0.09613329051740349,core,services,0
2014-02,2014-05,2014-06-09 09:00:00,0.03649402953179309,core,services,0
2014-03,2014-06,2014-07-09 09:00:00,0.1069465752988915,core,services,0
2014-04,2014-07,2014-08-11 09:00:00,0.008682480215623747,core,services,0
2014-05,2014-08,2014-09-09 09:00:00,0.0004991712688259264,core,services,0
2014-06,2014-09,2014-10-09 09:00:00,-0.015951123991958305,core,services,0
2014-07,2014-10,2014-11-10 09:00:00,-0.029854050527516253,core,services,0
2014-08,2014-11,2014-12-09 09:00:00,0.041773759665834465,core,services,0
2014-09,2014-12,2015-01-09 09:00:00,0.10215301024588994,core,services,0
2014-10,2015-01,2015-02-09 09:00:00,0.11280634355471167,core,services,0
2014-11,2015-02,2015-03-09 09:00:00,0.0750864995444751,core,services,0
2014-12,2015-03,2015-04-09 09:00:00,-0.043449793680159415,core,services,0
2015-01,2015-04,2015-05-12 09:00:00,-0.10231737029372565,core,services,0
2015-02,2015-05,2015-06-09 09:00:00,-0.07677431400356623,core,services,0
2015-03,2015-06,2015-07-09 09:00:00,0.05851088767179288,core,services,0
2015-04,2015-07,2015-08-10 09:00:00,0.0998929865605389,core,services,0
2015-05,2015-08,2015-09-09 09:00:00,0.007833152079103956,core,services,0
2015-06,2015-09,2015-10-09 09:00:00,-0.016246524651243675,core,services,0
2015-07,2015-10,2015-11-09 09:00:00,0.03259488469047096,core,services,0
2015-08,2015-11,2015-12-09 09:00:00,0.05978657752702039,core,services,0
2015-09,2015-12,2016-01-12 09:00:00,0.12832323353633332,core,services,0
2015-10,2016-01,2016-02-12 09:00:00,0.013184198180604678,core,services,0
2015-11,2016-02,2016-03-09 09:00:00,-0.0331892792856357,core,services,0
2015-12,2016-03,2016-04-11 09:00:00,-0.1107085747184934,core,services,0
2016-01,2016-04,2016-05-10 09:00:00,-0.18465526697931872,core,services,0
2016-02,2016-05,2016-06-09 09:00:00,-0.06841101921681213,core,services,0
2016-03,2016-06,2016-07-12 09:00:00,-0.06818160437647078,core,services,0
2016-04,2016-07,2016-08-09 09:00:00,0.024850143840997513,core,services,0
2016-05,2016-08,2016-09-09 09:00:00,-0.00824760953241696,core,services,0
2016-06,2016-09,2016-10-10 09:00:00,0.01210833017686926,core,services,0
2016-07,2016-10,2016-11-09 09:00:00,0.14607955232539369,core,services,0
2016-08,2016-11,2016-12-09 09:00:00,0.16423040240692455,core,services,0
2016-09,2016-12,2017-01-10 09:00:00,0.32377898754560974,core,services,0
2016-10,2017-01,2017-02-10 09:00:00,0.27031731986458246,core,services,0
2016-11,2017-02,2017-03-09 09:00:00,0.1820768692778985,core,services,0
2016-12,2017-03,2017-04-10 09:00:00,0.0711916341935159,core,services,0
2017-01,2017-04,2017-05-10 09:00:00,-0.10379575086008797,core,services,0
2017-02,2017-05,2017-06-09 09:00:00,-0.161414469243267,core,services,0
2017-03,2017-06,2017-07-12 09:00:00,-0.1449380265766395,core,services,0
2017-04,2017-07,2017-08-09 09:00:00,-0.053229004168163535,core,services,0
2017-05,2017-08,2017-09-11 09:00:00,-0.09737579248796929,core,services,0
2017-06,2017-09,2017-10-09 09:00:00,-0.0176829631427438,core,services,0
2017-07,2017-10,2017-11-09 09:00:00,0.032894308171435516,core,services,0
2017-08,2017-11,2017-12-11 09:00:00,0.01428327019579699,core,services,0
2017-09,2017-12,2018-01-10 09:00:00,-0.0059654244966089315,core,services,0
2017-10,2018-01,2018-02-14 09:00:00,-0.13478415518009837,core,services,0
2017-11,2018-02,2018-03-09 09:00:00,-0.1164385868149177,core,services,0
2017-12,2018-03,2018-04-10 09:00:00,0.019378241390113182,core,services,0
2018-01,2018-04,2018-05-10 09:00:00,0.15480462703223166,core,services,0
2018-02,2018-05,2018-06-11 09:00:00,0.14349797103972972,core,services,0
2018-03,2018-06,2018-07-11 09:00:00,0.06106403422932716,core,services,0
2018-04,2018-07,2018-08-09 09:00:00,0.1998253593627773,core,services,0
2018-05,2018-08,2018-09-10 09:00:00,0.16269279118650987,core,services,0
2018-06,2018-09,2018-10-09 09:00:00,0.043840751647299406,core,services,0
2018-07,2018-10,2018-11-09 09:00:00,-0.053733524869706645,core,services,0
2018-08,2018-11,2018-12-10 09:00:00,-0.2254982766699846,core,services,0
2018-09,2018-12,2019-01-10 09:00:00,-0.053932909063755224,core,services,0
2018-10,2019-01,2019-02-13 09:00:00,0.17316207159253694,core,services,0
2018-11,2019-02,2019-03-11 09:00:00,0.057783738780593064,core,services,0
2018-12,2019-03,2019-04-10 09:00:00,0.005611701163288074,core,services,0
2019-01,2019-04,2019-05-13 09:00:00,-0.05700770428355281,core,services,0
2019-02,2019-05,2019-06-11 09:00:00,-0.19464564379868246,core,services,0
2019-03,2019-06,2019-07-11 09:00:00,-0.05666791301097884,core,services,0
2019-04,2019-07,2019-08-12 09:00:00,0.2030541127721705,core,services,0
2019-05,2019-08,2019-09-10 09:00:00,0.23045647209282505,core,services,0
2019-06,2019-09,2019-10-10 09:00:00,0.02551895422515915,core,services,0
2019-07,2019-10,2019-11-11 09:00:00,-0.11432476021748128,core,services,0
2019-08,2019-11,2019-12-10 09:00:00,-0.3046084645817216,core,services,0
2019-09,2019-12,2020-01-13 09:00:00,-0.08717336471848039,core,services,0
2019-10,2020-01,2020-02-14 09:00:00,0.24683298222962713,core,services,0
2019-11,2020-02,2020-03-10 09:00:00,0.2531973923988341,core,services,0
2019-12,2020-03,2020-04-14 09:00:00,0.17937933347936516,core,services,0
2020-01,2020-04,2020-05-13 09:00:00,-0.029653258470327848,core,services,0
2020-02,2020-05,2020-06-10 09:00:00,-0.14418101715816953,core,services,0
2020-03,2020-06,2020-07-10 09:00:00,-0.01097746531109306,core,services,0
2020-04,2020-07,2020-08-13 09:00:00,0.49408614743714757,core,services,0
2020-05,2020-08,2020-09-10 09:00:00,0.3368547319529065,core,services,0
2020-06,2020-09,2020-10-12 09:00:00,-0.12901247151189218,core,services,0
2020-07,2020-10,2020-11-10 09:00:00,-0.34773058628682985,core,services,0
2020-08,2020-11,2020-12-10 09:00:00,-0.44791592393051005,core,services,0
2020-09,2020-12,2021-01-13 09:00:00,-0.18560748614752856,core,services,0
2020-10,2021-01,2021-02-12 09:00:00,0.06965002954498051,core,services,0
2020-11,2021-02,2021-03-10 09:00:00,0.0040617364698711245,core,services,0
2020-12,2021-03,2021-04-13 09:00:00,0.002078949587630108,core,services,0
2021-01,2021-04,2021-05-11 09:00:00,-0.07007053755896939,core,services,0
2021-02,2021-05,2021-06-10 09:00:00,-0.10574699517696898,core,services,0
2021-03,2021-06,2021-07-13 09:00:00,0.23527543098382347,core,services,0
2021-04,2021-07,2021-08-10 09:00:00,0.6345370214069226,core,services,0
2021-05,2021-08,2021-09-10 09:00:00,0.8648930157126447,core,services,0
2021-06,2021-09,2021-10-11 09:00:00,0.761698830765284,core,services,0
2021-07,2021-10,2021-11-10 09:00:00,0.5362166967381878,core,services,0
2021-08,2021-11,2021-12-10 09:00:00,0.41442226054285963,core,services,0
2021-09,2021-12,2022-01-12 09:00:00,0.28510337271847874,core,services,0
2021-10,2022-01,2022-02-14 09:00:00,0.41225210719484395,core,services,0
2021-11,2022-02,2022-03-10 09:00:00,0.16095545017715007,core,services,0
2021-12,2022-03,2022-04-11 09:00:00,0.0679322361739092,core,services,0
2022-01,2022-04,2022-05-10 09:00:00,0.10979065822193601,core,services,0
2022-02,2022-05,2022-06-10 09:00:00,0.16041097614621425,core,services,0
2022-03,2022-06,2022-07-13 09:00:00,0.4616768280170832,core,services,0
2022-04,2022-07,2022-08-10 09:00:00,0.39152331419738484,core,services,0
2022-05,2022-08,2022-09-12 09:00:00,0.09897872126421214,core,services,0
2022-06,2022-09,2022-10-11 09:00:00,-0.15592103380828182,core,services,0
2022-07,2022-10,2022-11-10 09:00:00,-0.28253716164064857,core,services,0
2022-08,2022-11,2022-12-12 09:00:00,-0.32917478271450074,core,services,0
2022-09,2022-12,2023-01-11 09:00:00,-0.4193151181105029,core,services,0
2022-10,2023-01,2023-02-10 09:00:00,-0.537783656738163,core,services,0
2022-11,2023-02,2023-03-10 09:00:00,-0.49652510726851873,core,services,0
2022-12,2023-03,2023-04-13 09:00:00,-0.33408853687003837,core,services,0
2023-01,2023-04,2023-05-11 09:00:00,-0.3683810132616648,core,services,0
2023-02,2023-05,2023-06-12 09:00:00,-0.47047914477042685,core,services,0
2023-03,2023-06,2023-07-13 09:00:00,-0.49386376282209743,core,services,0
2023-04,2023-07,2023-08-10 09:00:00,-0.2938074478196767,core,services,0
2023-05,2023-08,2023-09-11 09:00:00,-0.04561189977209401,core,services,0
2023-06,2023-09,2023-10-10 09:00:00,-0.04607014079306049,core,services,0
2023-07,2023-10,2023-11-10 09:00:00,-0.25118145516290397,core,services,0
2023-08,2023-11,2023-12-11 09:00:00,-0.29042756990654844,core,services,0
2023-09,2023-12,2024-01-11 09:00:00,-0.2503154488978611,core,services,0
2023-10,2024-01,2024-02-15 09:00:00,-0.20504970452618532,core,services,0
2023-11,2024-02,2024-03-11 09:00:00,-0.09571573808271397,core,services,0
2023-12,2024-03,2024-04-10 09:00:00,-0.03144425680114282,core,services,0
2024-01,2024-04,2024-05-13 09:00:00,0.03888790067749143,core,services,0
2024-02,2024-05,2024-06-11 09:00:00,0.038239857075843424,core,services,0
2024-03,2024-06,2024-07-10 09:00:00,-0.22323582609463954,core,services,0
2024-04,2024-07,2024-08-12 09:00:00,-0.10306641448250631,core,services,0
2024-05,2024-08,2024-09-10 09:00:00,0.06519400883484527,core,services,0
2024-06,2024-09,2024-10-10 09:00:00,0.11505521841809133,core,services,0
2024-07,2024-10,2024-11-11 09:00:00,0.03608590027956799,core,services,0
2024-08,2024-11,2024-12-10 09:00:00,-0.1409414594514115,core,services,0
2024-09,2024-12,2025-01-13 09:00:00,-0.11932033535364125,core,services,0
2024-10,2025-01,2025-02-12 09:00:00,-0.01086447431547885,core,services,0
2024-11,2025-02,2025-03-11 09:00:00,0.06272612407369405,core,services,0
2024-12,2025-03,2025-04-10 09:00:00,0.12515937451199913,core,services,0
2025-01,2025-04,2025-05-13 09:00:00,0.10444614649326098,core,services,0
2025-02,2025-05,2025-06-10 09:00:00,0.016652848706233306,core,services,0
2025-03,2025-06,2025-07-10 09:00:00,-0.0844255849694941,core,services,0
2025-04,2025-07,2025-08-08 09:00:00,-0.04403487187772137,core,services,0
2025-05,2025-08,2025-09-10 09:00:00,0.062059287591157475,core,services,0
2025-06,2025-09,2025-10-10 09:00:00,0.02179068099992859,core,services,0
2025-07,2025-10,2025-11-11 09:00:00,-0.022246052152072447,core,services,0
2025-08,2025-11,2025-12-10 09:00:00,-0.1200968472848204,core,services,0
2025-09,2025-12,2026-01-13 09:00:00,-0.08800999560262687,core,services,0
2025-10,2026-01,2026-02-13 09:00:00,-0.023411083357944368,core,services,0
2025-11,2026-02,2026-03-10 09:00:00,0.08708726972324365,core,services,0
2025-12,2026-03,2026-04-14 09:00:00,0.1778160362469698,core,services,0
2026-01,2026-04,2026-05-13 09:00:00,0.13695079315736639,core,services,0
2026-02,2026-05,2026-06-10 09:00:00,0.13524344750690398,core,services,0
2026-03,2026-06,2026-07-10 09:00:00,-0.02562948753473382,core,services,0
2010-01,2010-04,2010-05-10 09:00:00,-0.16897515478269906,core,goods,0
2010-02,2010-05,2010-06-09 09:00:00,0.1974151497802018,core,goods,0
2010-03,2010-06,2010-07-12 09:00:00,0.24035949305490634,core,goods,0
2010-04,2010-07,2010-08-09 09:00:00,0.13419328472625422,core,goods,0
2010-05,2010-08,2010-09-09 09:00:00,0.03671100234532941,core,goods,0
2010-06,2010-09,2010-10-11 09:00:00,0.02061369179926617,core,goods,0
2010-07,2010-10,2010-11-09 09:00:00,0.06974099752555188,core,goods,0
2010-08,2010-11,2010-12-09 09:00:00,0.11900012913618702,core,goods,0
2010-09,2010-12,2011-01-10 09:00:00,0.09438883223904326,core,goods,0
2010-10,2011-01,2011-02-09 09:00:00,0.004408591616056931,core,goods,0
2010-11,2011-02,2011-03-09 09:00:00,-0.11493514717303471,core,goods,0
2010-12,2011-03,2011-04-11 09:00:00,-0.1124714087463336,core,goods,0
2011-01,2011-04,2011-05-10 09:00:00,-0.04445255736320247,core,goods,0
2011-02,2011-05,2011-06-09 09:00:00,0.019772634513628037,core,goods,0
2011-03,2011-06,2011-07-12 09:00:00,0.10713488846806976,core,goods,0
2011-04,2011-07,2011-08-09 09:00:00,0.0597657760748543,core,goods,0
2011-05,2011-08,2011-09-09 09:00:00,0.006684812729638209,core,goods,0
2011-06,2011-09,2011-10-10 09:00:00,0.07661286748358241,core,goods,0
2011-07,2011-10,2011-11-09 09:00:00,0.17028580911326235,core,goods,0
2011-08,2011-11,2011-12-09 09:00:00,0.20487924184750828,core,goods,0
2011-09,2011-12,2012-01-09 09:00:00,0.16854677071185795,core,goods,0
2011-10,2012-01,2012-02-16 09:00:00,0.019207548741954315,core,goods,0
2011-11,2012-02,2012-03-09 09:00:00,-0.10427547255693177,core,goods,0
2011-12,2012-03,2012-04-10 09:00:00,-0.11496824817876436,core,goods,0
2012-01,2012-04,2012-05-10 09:00:00,-0.024972080556016754,core,goods,0
2012-02,2012-05,2012-06-11 09:00:00,-0.021987108268455104,core,goods,0
2012-03,2012-06,2012-07-11 09:00:00,0.04076977210042076,core,goods,0
2012-04,2012-07,2012-08-09 09:00:00,-0.022540488264563063,core,goods,0
2012-05,2012-08,2012-09-10 09:00:00,-0.15600933963201014,core,goods,0
2012-06,2012-09,2012-10-09 09:00:00,-0.1145556647726258,core,goods,0
2012-07,2012-10,2012-11-09 09:00:00,0.01484045082826102,core,goods,0
2012-08,2012-11,2012-12-10 09:00:00,0.08649420369144084,core,goods,0
2012-09,2012-12,2013-01-09 09:00:00,0.03998412717400246,core,goods,0
2012-10,2013-01,2013-02-11 09:00:00,-0.030298625265797893,core,goods,0
2012-11,2013-02,2013-03-11 09:00:00,-0.006373527625154293,core,goods,0
2012-12,2013-03,2013-04-09 09:00:00,0.06345164873654673,core,goods,0
2013-01,2013-04,2013-05-10 09:00:00,0.06495461847672168,core,goods,0
2013-02,2013-05,2013-06-10 09:00:00,-0.13421026216621673,core,goods,0
2013-03,2013-06,2013-07-09 09:00:00,-0.15249990272361041,core,goods,0
2013-04,2013-07,2013-08-09 09:00:00,-0.12253398944044472,core,goods,0
2013-05,2013-08,2013-09-09 09:00:00,-0.09372594377000187,core,goods,0
2013-06,2013-09,2013-10-09 09:00:00,0.02629502713526563,core,goods,0
2013-07,2013-10,2013-11-11 09:00:00,0.14540155673597377,core,goods,0
2013-08,2013-11,2013-12-09 09:00:00,0.1627104771105848,core,goods,0
2013-09,2013-12,2014-01-09 09:00:00,0.21684664790712932,core,goods,0
2013-10,2014-01,2014-02-12 09:00:00,0.12242716945270546,core,goods,0
2013-11,2014-02,2014-03-10 09:00:00,0.02472595320318635,core,goods,0
2013-12,2014-03,2014-04-09 09:00:00,0.07091828941440625,core,goods,0
2014-01,2014-04,2014-05-12 09:00:00,0.09613329051740349,core,goods,0
2014-02,2014-05,2014-06-09 09:00:00,0.03649402953179309,core,goods,0
2014-03,2014-06,2014-07-09 09:00:00,0.1069465752988915,core,goods,0
2014-04,2014-07,2014-08-11 09:00:00,0.008682480215623747,core,goods,0
2014-05,2014-08,2014-09-09 09:00:00,0.0004991712688259264,core,goods,0
2014-06,2014-09,2014-10-09 09:00:00,-0.015951123991958305,core,goods,0
2014-07,2014-10,2014-11-10 09:00:00,-0.029854050527516253,core,goods,0
2014-08,2014-11,2014-12-09 09:00:00,0.041773759665834465,core,goods,0
2014-09,2014-12,2015-01-09 09:00:00,0.10215301024588994,core,goods,0
2014-10,2015-01,2015-02-09 09:00:00,0.11280634355471167,core,goods,0
2014-11,2015-02,2015-03-09 09:00:00,0.0750864995444751,core,goods,0
2014-12,2015-03,2015-04-09 09:00:00,-0.043449793680159415,core,goods,0
2015-01,2015-04,2015-05-12 09:00:00,-0.10231737029372565,core,goods,0
2015-02,2015-05,2015-06-09 09:00:00,-0.07677431400356623,core,goods,0
2015-03,2015-06,2015-07-09 09:00:00,0.05851088767179288,core,goods,0
2015-04,2015-07,2015-08-10 09:00:00,0.0998929865605389,core,goods,0
2015-05,2015-08,2015-09-09 09:00:00,0.007833152079103956,core,goods,0
2015-06,2015-09,2015-10-09 09:00:00,-0.016246524651243675,core,goods,0
2015-07,2015-10,2015-11-09 09:00:00,0.03259488469047096,core,goods,0
2015-08,2015-11,2015-12-09 09:00:00,0.05978657752702039,core,goods,0
2015-09,2015-12,2016-01-12 09:00:00,0.12832323353633332,core,goods,0
2015-10,2016-01,2016-02-12 09:00:00,0.013184198180604678,core,goods,0
2015-11,2016-02,2016-03-09 09:00:00,-0.0331892792856357,core,goods,0
2015-12,2016-03,2016-04-11 09:00:00,-0.1107085747184934,core,goods,0
2016-01,2016-04,2016-05-10 09:00:00,-0.18465526697931872,core,goods,0
2016-02,2016-05,2016-06-09 09:00:00,-0.06841101921681213,core,goods,0
2016-03,2016-06,2016-07-12 09:00:00,-0.06818160437647078,core,goods,0
2016-04,2016-07,2016-08-09 09:00:00,0.024850143840997513,core,goods,0
2016-05,2016-08,2016-09-09 09:00:00,-0.00824760953241696,core,goods,0
2016-06,2016-09,2016-10-10 09:00:00,0.01210833017686926,core,goods,0
2016-07,2016-10,2016-11-09 09:00:00,0.14607955232539369,core,goods,0
2016-08,2016-11,2016-12-09 09:00:00,0.16423040240692455,core,goods,0
2016-09,2016-12,2017-01-10 09:00:00,0.32377898754560974,core,goods,0
2016-10,2017-01,2017-02-10 09:00:00,0.27031731986458246,core,goods,0
2016-11,2017-02,2017-03-09 09:00:00,0.1820768692778985,core,goods,0
2016-12,2017-03,2017-04-10 09:00:00,0.0711916341935159,core,goods,0
2017-01,2017-04,2017-05-10 09:00:00,-0.10379575086008797,core,goods,0
2017-02,2017-05,2017-06-09 09:00:00,-0.161414469243267,core,goods,0
2017-03,2017-06,2017-07-12 09:00:00,-0.1449380265766395,core,goods,0
2017-04,2017-07,2017-08-09 09:00:00,-0.053229004168163535,core,goods,0
2017-05,2017-08,2017-09-11 09:00:00,-0.09737579248796929,core,goods,0
2017-06,2017-09,2017-10-09 09:00:00,-0.0176829631427438,core,goods,0
2017-07,2017-10,2017-11-09 09:00:00,0.032894308171435516,core,goods,0
2017-08,2017-11,2017-12-11 09:00:00,0.01428327019579699,core,goods,0
2017-09,2017-12,2018-01-10 09:00:00,-0.0059654244966089315,core,goods,0
2017-10,2018-01,2018-02-14 09:00:00,-0.13478415518009837,core,goods,0
2017-11,2018-02,2018-03-09 09:00:00,-0.1164385868149177,core,goods,0
2017-12,2018-03,2018-04-10 09:00:00,0.019378241390113182,core,goods,0
2018-01,2018-04,2018-05-10 09:00:00,0.15480462703223166,core,goods,0
2018-02,2018-05,2018-06-11 09:00:00,0.14349797103972972,core,goods,0
2018-03,2018-06,2018-07-11 09:00:00,0.06106403422932716,core,goods,0
2018-04,2018-07,2018-08-09 09:00:00,0.1998253593627773,core,goods,0
2018-05,2018-08,2018-09-10 09:00:00,0.16269279118650987,core,goods,0
2018-06,2018-09,2018-10-09 09:00:00,0.043840751647299406,core,goods,0
2018-07,2018-10,2018-11-09 09:00:00,-0.053733524869706645,core,goods,0
2018-08,2018-11,2018-12-10 09:00:00,-0.2254982766699846,core,goods,0
2018-09,2018-12,2019-01-10 09:00:00,-0.053932909063755224,core,goods,0
2018-10,2019-01,2019-02-13 09:00:00,0.17316207159253694,core,goods,0
2018-11,2019-02,2019-03-11 09:00:00,0.057783738780593064,core,goods,0
2018-12,2019-03,2019-04-10 09:00:00,0.005611701163288074,core,goods,0
2019-01,2019-04,2019-05-13 09:00:00,-0.05700770428355281,core,goods,0
2019-02,2019-05,2019-06-11 09:00:00,-0.19464564379868246,core,goods,0
2019-03,2019-06,2019-07-11 09:00:00,-0.05666791301097884,core,goods,0
2019-04,2019-07,2019-08-12 09:00:00,0.2030541127721705,core,goods,0
2019-05,2019-08,2019-09-10 09:00:00,0.23045647209282505,core,goods,0
2019-06,2019-09,2019-10-10 09:00:00,0.02551895422515915,core,goods,0
2019-07,2019-10,2019-11-11 09:00:00,-0.11432476021748128,core,goods,0
2019-08,2019-11,2019-12-10 09:00:00,-0.3046084645817216,core,goods,0
2019-09,2019-12,2020-01-13 09:00:00,-0.08717336471848039,core,goods,0
2019-10,2020-01,2020-02-14 09:00:00,0.24683298222962713,core,goods,0
2019-11,2020-02,2020-03-10 09:00:00,0.2531973923988341,core,goods,0
2019-12,2020-03,2020-04-14 09:00:00,0.17937933347936516,core,goods,0
2020-01,2020-04,2020-05-13 09:00:00,-0.029653258470327848,core,goods,0
2020-02,2020-05,2020-06-10 09:00:00,-0.14418101715816953,core,goods,0
2020-03,2020-06,2020-07-10 09:00:00,-0.01097746531109306,core,goods,0
2020-04,2020-07,2020-08-13 09:00:00,0.49408614743714757,core,goods,0
2020-05,2020-08,2020-09-10 09:00:00,0.3368547319529065,core,goods,0
2020-06,2020-09,2020-10-12 09:00:00,-0.12901247151189218,core,goods,0
2020-07,2020-10,2020-11-10 09:00:00,-0.34773058628682985,core,goods,0
2020-08,2020-11,2020-12-10 09:00:00,-0.44791592393051005,core,goods,0
2020-09,2020-12,2021-01-13 09:00:00,-0.18560748614752856,core,goods,0
2020-10,2021-01,2021-02-12 09:00:00,0.06965002954498051,core,goods,0
2020-11,2021-02,2021-03-10 09:00:00,0.0040617364698711245,core,goods,0
2020-12,2021-03,2021-04-13 09:00:00,0.002078949587630108,core,goods,0
2021-01,2021-04,2021-05-11 09:00:00,-0.07007053755896939,core,goods,0
2021-02,2021-05,2021-06-10 09:00:00,-0.10574699517696898,core,goods,0
2021-03,2021-06,2021-07-13 09:00:00,0.23527543098382347,core,goods,0
2021-04,2021-07,2021-08-10 09:00:00,0.6345370214069226,core,goods,0
2021-05,2021-08,2021-09-10 09:00:00,0.8648930157126447,core,goods,0
2021-06,2021-09,2021-10-11 09:00:00,0.761698830765284,core,goods,0
2021-07,2021-10,2021-11-10 09:00:00,0.5362166967381878,core,goods,0
2021-08,2021-11,2021-12-10 09:00:00,0.41442226054285963,core,goods,0
2021-09,2021-12,2022-01-12 09:00:00,0.28510337271847874,core,goods,0
2021-10,2022-01,2022-02-14 09:00:00,0.41225210719484395,core,goods,0
2021-11,2022-02,2022-03-10 09:00:00,0.16095545017715007,core,goods,0
2021-12,2022-03,2022-04-11 09:00:00,0.0679322361739092,core,goods,0
2022-01,2022-04,2022-05-10 09:00:00,0.10979065822193601,core,goods,0
2022-02,2022-05,2022-06-10 09:00:00,0.16041097614621425,core,goods,0
2022-03,2022-06,2022-07-13 09:00:00,0.4616768280170832,core,goods,0
2022-04,2022-07,2022-08-10 09:00:00,0.39152331419738484,core,goods,0
2022-05,2022-08,2022-09-12 09:00:00,0.09897872126421214,core,goods,0
2022-06,2022-09,2022-10-11 09:00:00,-0.15592103380828182,core,goods,0
2022-07,2022-10,2022-11-10 09:00:00,-0.28253716164064857,core,goods,0
2022-08,2022-11,2022-12-12 09:00:00,-0.32917478271450074,core,goods,0
2022-09,2022-12,2023-01-11 09:00:00,-0.4193151181105029,core,goods,0
2022-10,2023-01,2023-02-10 09:00:00,-0.537783656738163,core,goods,0
2022-11,2023-02,2023-03-10 09:00:00,-0.49652510726851873,core,goods,0
2022-12,2023-03,2023-04-13 09:00:00,-0.33408853687003837,core,goods,0
2023-01,2023-04,2023-05-11 09:00:00,-0.3683810132616648,core,goods,0
2023-02,2023-05,2023-06-12 09:00:00,-0.47047914477042685,core,goods,0
2023-03,2023-06,2023-07-13 09:00:00,-0.49386376282209743,core,goods,0
2023-04,2023-07,2023-08-10 09:00:00,-0.2938074478196767,core,goods,0
2023-05,2023-08,2023-09-11 09:00:00,-0.04561189977209401,core,goods,0
2023-06,2023-09,2023-10-10 09:00:00,-0.04607014079306049,core,goods,0
2023-07,2023-10,2023-11-10 09:00:00,-0.25118145516290397,core,goods,0
2023-08,2023-11,2023-12-11 09:00:00,-0.29042756990654844,core,goods,0
2023-09,2023-12,2024-01-11 09:00:00,-0.2503154488978611,core,goods,0
2023-10,2024-01,2024-02-15 09:00:00,-0.20504970452618532,core,goods,0
2023-11,2024-02,2024-03-11 09:00:00,-0.09571573808271397,core,goods,0
2023-12,2024-03,2024-04-10 09:00:00,-0.03144425680114282,core,goods,0
2024-01,2024-04,2024-05-13 09:00:00,0.03888790067749143,core,goods,0
2024-02,2024-05,2024-06-11 09:00:00,0.038239857075843424,core,goods,0
2024-03,2024-06,2024-07-10 09:00:00,-0.22323582609463954,core,goods,0
2024-04,2024-07,2024-08-12 09:00:00,-0.10306641448250631,core,goods,0
2024-05,2024-08,2024-09-10 09:00:00,0.06519400883484527,core,goods,0
2024-06,2024-09,2024-10-10 09:00:00,0.11505521841809133,core,goods,0
