origin,config,prediction,status,n_train,stage,family,band
2012-10,l0.1,,insufficient_history,27,core,services,0
2012-10,l1,,insufficient_history,27,core,services,0
2012-10,l10,,insufficient_history,27,core,services,0
2012-11,l0.1,,insufficient_history,28,core,services,0
2012-11,l1,,insufficient_history,28,core,services,0
2012-11,l10,,insufficient_history,28,core,services,0
2012-12,l0.1,,insufficient_history,29,core,services,0
2012-12,l1,,insufficient_history,29,core,services,0
2012-12,l10,,insufficient_history,29,core,services,0
2013-01,l0.1,,insufficient_history,30,core,services,0
2013-01,l1,,insufficient_history,30,core,services,0
2013-01,l10,,insufficient_history,30,core,services,0
2013-02,l0.1,,insufficient_history,31,core,services,0
2013-02,l1,,insufficient_history,31,core,services,0
2013-02,l10,,insufficient_history,31,core,services,0
2013-03,l0.1,,insufficient_history,32,core,services,0
2013-03,l1,,insufficient_history,32,core,services,0
2013-03,l10,,insufficient_history,32,core,services,0
2013-04,l0.1,,insufficient_history,33,core,services,0
2013-04,l1,,insufficient_history,33,core,services,0
2013-04,l10,,insufficient_history,33,core,services,0
2013-05,l0.1,,insufficient_history,34,core,services,0
2013-05,l1,,insufficient_history,34,core,services,0
2013-05,l10,,insufficient_history,34,core,services,0
2013-06,l0.1,,insufficient_history,35,core,services,0
2013-06,l1,,insufficient_history,35,core,services,0
2013-06,l10,,insufficient_history,35,core,services,0
2013-07,l0.1,,insufficient_history,36,core,services,0
2013-07,l1,,insufficient_history,36,core,services,0
2013-07,l10,,insufficient_history,36,core,services,0
2013-08,l0.1,,insufficient_history,37,core,services,0
2013-08,l1,,insufficient_history,37,core,services,0
2013-08,l10,,insufficient_history,37,core,services,0
2013-09,l0.1,,insufficient_history,38,core,services,0
2013-09,l1,,insufficient_history,38,core,services,0
2013-09,l10,,insufficient_history,38,core,services,0
2013-10,l0.1,,insufficient_history,39,core,services,0
2013-10,l1,,insufficient_history,39,core,services,0
2013-10,l10,,insufficient_history,39,core,services,0
2013-11,l0.1,,insufficient_history,40,core,services,0
2013-11,l1,,insufficient_history,40,core,services,0
2013-11,l10,,insufficient_history,40,core,services,0
2013-12,l0.1,,insufficient_history,41,core,services,0
2013-12,l1,,insufficient_history,41,core,services,0
2013-12,l10,,insufficient_history,41,core,services,0
2014-01,l0.1,,insufficient_history,42,core,services,0
2014-01,l1,,insufficient_history,42,core,services,0
2014-01,l10,,insufficient_history,42,core,services,0
2014-02,l0.1,,insufficient_history,43,core,services,0
2014-02,l1,,insufficient_history,43,core,services,0
2014-02,l10,,insufficient_history,43,core,services,0
2014-03,l0.1,,insufficient_history,44,core,services,0
2014-03,l1,,insufficient_history,44,core,services,0
2014-03,l10,,insufficient_history,44,core,services,0
2014-04,l0.1,,insufficient_history,45,core,services,0
2014-04,l1,,insufficient_history,45,core,services,0
2014-04,l10,,insufficient_history,45,core,services,0
2014-05,l0.1,,insufficient_history,46,core,services,0
2014-05,l1,,insufficient_history,46,core,services,0
2014-05,l10,,insufficient_history,46,core,services,0
2014-06,l0.1,,insufficient_history,47,core,services,0
2014-06,l1,,insufficient_history,47,core,services,0
2014-06,l10,,insufficient_history,47,core,services,0
2014-07,l0.1,-0.01172453775767466,estimated,48,core,services,0
2014-07,l1,-0.0056657386582199334,estimated,48,core,services,0
2014-07,l10,-0.0009110909227839574,estimated,48,core,services,0
2014-08,l0.1,0.02116055309568498,estimated,49,core,services,0
2014-08,l1,0.011820306342584198,estimated,49,core,services,0
2014-08,l10,0.0021807675291272083,estimated,49,core,services,0
2014-09,l0.1,0.007594515903944475,estimated,50,core,services,0
2014-09,l1,0.004721947933065694,estimated,50,core,services,0
2014-09,l10,0.0009496872845980979,estimated,50,core,services,0
2014-10,l0.1,0.044357065131561076,estimated,51,core,services,0
2014-10,l1,0.024170506418714408,estimated,51,core,services,0
2014-10,l10,0.004364216338651419,estimated,51,core,services,0
2014-11,l0.1,0.012790354526394248,estimated,52,core,services,0
2014-11,l1,0.007321403797463692,estimated,52,core,services,0
2014-11,l10,0.0013791366850324912,estimated,52,core,services,0
2014-12,l0.1,0.014795982351622943,estimated,53,core,services,0
2014-12,l1,0.008463351305918198,estimated,53,core,services,0
2014-12,l10,0.00159450634323455,estimated,53,core,services,0
2015-01,l0.1,-0.0037772038069102793,estimated,54,core,services,0
2015-01,l1,-0.0014190772998792665,estimated,54,core,services,0
2015-01,l10,-0.0001505964403186815,estimated,54,core,services,0
2015-02,l0.1,-0.004175522447881804,estimated,55,core,services,0
2015-02,l1,-0.0016049023341753311,estimated,55,core,services,0
2015-02,l10,-0.00017987818229729124,estimated,55,core,services,0
2015-03,l0.1,-0.0018844603042701361,estimated,56,core,services,0
2015-03,l1,-0.00036009305256045113,estimated,56,core,services,0
2015-03,l10,4.4552409999415606e-05,estimated,56,core,services,0
2015-04,l0.1,0.039569487397646416,estimated,57,core,services,0
2015-04,l1,0.02184317004879389,estimated,57,core,services,0
2015-04,l10,0.0039928115518325265,estimated,57,core,services,0
2015-05,l0.1,0.03850744642709038,estimated,58,core,services,0
2015-05,l1,0.021224103336105266,estimated,58,core,services,0
2015-05,l10,0.0038736215342775825,estimated,58,core,services,0
2015-06,l0.1,0.044271814197550476,estimated,59,core,services,0
2015-06,l1,0.023881979472997004,estimated,59,core,services,0
2015-06,l10,0.004266098840411102,estimated,59,core,services,0
2015-07,l0.1,-0.0032835837090596444,estimated,60,core,services,0
2015-07,l1,-0.0014943038764875082,estimated,60,core,services,0
2015-07,l10,-0.000223087435910893,estimated,60,core,services,0
2015-08,l0.1,0.014326217394893353,estimated,61,core,services,0
2015-08,l1,0.008146848147473122,estimated,61,core,services,0
2015-08,l10,0.001526744278854623,estimated,61,core,services,0
2015-09,l0.1,0.026653288225373342,estimated,62,core,services,0
2015-09,l1,0.014721511289645838,estimated,62,core,services,0
2015-09,l10,0.002689760580928755,estimated,62,core,services,0
2015-10,l0.1,0.026871249465666512,estimated,63,core,services,0
2015-10,l1,0.014905521134786373,estimated,63,core,services,0
2015-10,l10,0.0027350087714054895,estimated,63,core,services,0
2015-11,l0.1,0.006565336471965242,estimated,64,core,services,0
2015-11,l1,0.003971475439158302,estimated,64,core,services,0
2015-11,l10,0.0007816890344528249,estimated,64,core,services,0
2015-12,l0.1,0.0016617211981172478,estimated,65,core,services,0
2015-12,l1,0.0015377744286562327,estimated,65,core,services,0
2015-12,l10,0.0003848848447880246,estimated,65,core,services,0
2016-01,l0.1,-0.015962481421376292,estimated,66,core,services,0
2016-01,l1,-0.007990462307022425,estimated,66,core,services,0
2016-01,l10,-0.001324954550940566,estimated,66,core,services,0
2016-02,l0.1,0.01451419949484592,estimated,67,core,services,0
2016-02,l1,0.00831365530488898,estimated,67,core,services,0
2016-02,l10,0.0015679752221902166,estimated,67,core,services,0
2016-03,l0.1,0.020593422069134712,estimated,68,core,services,0
2016-03,l1,0.011374133945956546,estimated,68,core,services,0
2016-03,l10,0.0020759384058614103,estimated,68,core,services,0
2016-04,l0.1,0.07125865808931357,estimated,69,core,services,0
2016-04,l1,0.038520016946207804,estimated,69,core,services,0
2016-04,l10,0.006899574947570953,estimated,69,core,services,0
2016-05,l0.1,0.06292668057001928,estimated,70,core,services,0
2016-05,l1,0.03414578747720674,estimated,70,core,services,0
2016-05,l10,0.006137248620980952,estimated,70,core,services,0
2016-06,l0.1,0.03658540619356153,estimated,71,core,services,0
2016-06,l1,0.020295869439018965,estimated,71,core,services,0
2016-06,l10,0.003727241923100706,estimated,71,core,services,0
2016-07,l0.1,0.031090290621892322,estimated,72,core,services,0
2016-07,l1,0.017443822769463237,estimated,72,core,services,0
2016-07,l10,0.0032382669512525755,estimated,72,core,services,0
2016-08,l0.1,0.012318496941502138,estimated,73,core,services,0
2016-08,l1,0.00715116466550899,estimated,73,core,services,0
2016-08,l10,0.0013673534239631105,estimated,73,core,services,0
2016-09,l0.1,0.037543729516737526,estimated,74,core,services,0
2016-09,l1,0.020565882954027895,estimated,74,core,services,0
2016-09,l10,0.0037302068577332605,estimated,74,core,services,0
2016-10,l0.1,0.012487747012732009,estimated,75,core,services,0
2016-10,l1,0.0070033983363585505,estimated,75,core,services,0
2016-10,l10,0.001296760925260059,estimated,75,core,services,0
2016-11,l0.1,-0.022167493458265172,estimated,76,core,services,0
2016-11,l1,-0.011336478112568351,estimated,76,core,services,0
2016-11,l10,-0.0019235045442466427,estimated,76,core,services,0
2016-12,l0.1,-0.045246117566816894,estimated,77,core,services,0
2016-12,l1,-0.023750836904623082,estimated,77,core,services,0
2016-12,l10,-0.004141864596385096,estimated,77,core,services,0
2017-01,l0.1,-0.0980095412285204,estimated,78,core,services,0
2017-01,l1,-0.05213608867490355,estimated,78,core,services,0
2017-01,l10,-0.009217020150816001,estimated,78,core,services,0
2017-02,l0.1,-0.07282728731131298,estimated,79,core,services,0
2017-02,l1,-0.03862762224577115,estimated,79,core,services,0
2017-02,l10,-0.006811972380305953,estimated,79,core,services,0
2017-03,l0.1,-0.06934613225309325,estimated,80,core,services,0
2017-03,l1,-0.03691746072021781,estimated,80,core,services,0
2017-03,l10,-0.006531366781873127,estimated,80,core,services,0
2017-04,l0.1,0.012580392650912911,estimated,81,core,services,0
2017-04,l1,0.006345169161552027,estimated,81,core,services,0
2017-04,l10,0.0010449506349732394,estimated,81,core,services,0
2017-05,l0.1,0.039247620672778545,estimated,82,core,services,0
2017-05,l1,0.021274766492332734,estimated,82,core,services,0
2017-05,l10,0.003814244259681056,estimated,82,core,services,0
2017-06,l0.1,0.04207358792358802,estimated,83,core,services,0
2017-06,l1,0.023482055381643253,estimated,83,core,services,0
2017-06,l10,0.0043337866418425375,estimated,83,core,services,0
2017-07,l0.1,0.06557709598150752,estimated,84,core,services,0
2017-07,l1,0.035884877221089226,estimated,84,core,services,0
2017-07,l10,0.006494884453422604,estimated,84,core,services,0
2017-08,l0.1,0.05674147667706964,estimated,85,core,services,0
2017-08,l1,0.03113447239196893,estimated,85,core,services,0
2017-08,l10,0.005651654668954114,estimated,85,core,services,0
2017-09,l0.1,0.07637359261677376,estimated,86,core,services,0
2017-09,l1,0.04206863612405606,estimated,86,core,services,0
2017-09,l10,0.007666490078904051,estimated,86,core,services,0
2017-10,l0.1,0.031189503389391242,estimated,87,core,services,0
2017-10,l1,0.018382698361625312,estimated,87,core,services,0
2017-10,l10,0.0035669028807583667,estimated,87,core,services,0
2017-11,l0.1,0.03633480166880364,estimated,88,core,services,0
2017-11,l1,0.02035221952301898,estimated,88,core,services,0
2017-11,l10,0.0037695208171790065,estimated,88,core,services,0
2017-12,l0.1,0.016563673081935418,estimated,89,core,services,0
2017-12,l1,0.009716107597343494,estimated,89,core,services,0
2017-12,l10,0.001876116135778591,estimated,89,core,services,0
2018-01,l0.1,0.04261468638776716,estimated,90,core,services,0
2018-01,l1,0.023559421580658123,estimated,90,core,services,0
2018-01,l10,0.004309885870146853,estimated,90,core,services,0
2018-02,l0.1,0.021154609697367266,estimated,91,core,services,0
2018-02,l1,0.01335469142286747,estimated,91,core,services,0
2018-02,l10,0.0027404752379004537,estimated,91,core,services,0
2018-03,l0.1,-0.03382761419286936,estimated,92,core,services,0
2018-03,l1,-0.015503669359818607,estimated,92,core,services,0
2018-03,l10,-0.002275223546888097,estimated,92,core,services,0
2018-04,l0.1,-0.04220512090190713,estimated,93,core,services,0
2018-04,l1,-0.020780489544940103,estimated,93,core,services,0
2018-04,l10,-0.0033594128157707734,estimated,93,core,services,0
2018-05,l0.1,-0.0429600586749854,estimated,94,core,services,0
2018-05,l1,-0.021856776980439863,estimated,94,core,services,0
2018-05,l10,-0.003676727300313503,estimated,94,core,services,0
2018-06,l0.1,0.0019187751170091178,estimated,95,core,services,0
2018-06,l1,0.0003338926345133374,estimated,95,core,services,0
2018-06,l10,-8.004677395611599e-05,estimated,95,core,services,0
2018-07,l0.1,0.0029868725170094992,estimated,96,core,services,0
2018-07,l1,0.00167604743947336,estimated,96,core,services,0
2018-07,l10,0.00029959465856173984,estimated,96,core,services,0
2018-08,l0.1,-0.03997111644323948,estimated,97,core,services,0
2018-08,l1,-0.022777450039678314,estimated,97,core,services,0
2018-08,l10,-0.004317085492578134,estimated,97,core,services,0
2018-09,l0.1,-0.030298685361784917,estimated,98,core,services,0
2018-09,l1,-0.016354281685118075,estimated,98,core,services,0
2018-09,l10,-0.0029387418064184853,estimated,98,core,services,0
2018-10,l0.1,0.00596711671824562,estimated,99,core,services,0
2018-10,l1,0.0025338343687901716,estimated,99,core,services,0
2018-10,l10,0.00031806651978957167,estimated,99,core,services,0
2018-11,l0.1,0.054157744155474946,estimated,100,core,services,0
2018-11,l1,0.030926140174168996,estimated,100,core,services,0
2018-11,l10,0.005843798224147007,estimated,100,core,services,0
2018-12,l0.1,0.05881133776339638,estimated,101,core,services,0
2018-12,l1,0.03373933413475843,estimated,101,core,services,0
2018-12,l10,0.006411115557327986,estimated,101,core,services,0
2019-01,l0.1,0.021738776918815643,estimated,102,core,services,0
2019-01,l1,0.01506893527408938,estimated,102,core,services,0
2019-01,l10,0.0033025688055546426,estimated,102,core,services,0
2019-02,l0.1,0.006396171405169382,estimated,103,core,services,0
2019-02,l1,0.0065929437320731855,estimated,103,core,services,0
2019-02,l10,0.0017434967815475315,estimated,103,core,services,0
2019-03,l0.1,0.01661921174478038,estimated,104,core,services,0
2019-03,l1,0.01206539392629981,estimated,104,core,services,0
2019-03,l10,0.0027161308111670326,estimated,104,core,services,0
2019-04,l0.1,0.01853088659916773,estimated,105,core,services,0
2019-04,l1,0.012120254572736699,estimated,105,core,services,0
2019-04,l10,0.002547743969520642,estimated,105,core,services,0
2019-05,l0.1,0.05508403034442288,estimated,106,core,services,0
2019-05,l1,0.03356073919430614,estimated,106,core,services,0
2019-05,l10,0.006721071704269538,estimated,106,core,services,0
2019-06,l0.1,0.01797888435791322,estimated,107,core,services,0
2019-06,l1,0.015966074221664187,estimated,107,core,services,0
2019-06,l10,0.003994724026449917,estimated,107,core,services,0
2019-07,l0.1,0.03913674931227351,estimated,108,core,services,0
2019-07,l1,0.02131382593703837,estimated,108,core,services,0
2019-07,l10,0.003855428238051878,estimated,108,core,services,0
2019-08,l0.1,-0.04760226998182288,estimated,109,core,services,0
2019-08,l1,-0.02431907234952071,estimated,109,core,services,0
2019-08,l10,-0.004141679122793706,estimated,109,core,services,0
2019-09,l0.1,-0.05411874988660711,estimated,110,core,services,0
2019-09,l1,-0.028718989340545176,estimated,110,core,services,0
2019-09,l10,-0.005121511404364652,estimated,110,core,services,0
2019-10,l0.1,0.01748445636933555,estimated,111,core,services,0
2019-10,l1,0.013659668490389663,estimated,111,core,services,0
2019-10,l10,0.0031948530329803403,estimated,111,core,services,0
2019-11,l0.1,0.07114317062495734,estimated,112,core,services,0
2019-11,l1,0.040032746082520075,estimated,112,core,services,0
2019-11,l10,0.00753009349771955,estimated,112,core,services,0
2019-12,l0.1,0.07810741616877588,estimated,113,core,services,0
2019-12,l1,0.044006362163655874,estimated,113,core,services,0
2019-12,l10,0.008281682346434643,estimated,113,core,services,0
2020-01,l0.1,0.015019840205771295,estimated,114,core,services,0
2020-01,l1,0.008990493909149055,estimated,114,core,services,0
2020-01,l10,0.0017633501583901793,estimated,114,core,services,0
2020-02,l0.1,-0.012461417273702202,estimated,115,core,services,0
2020-02,l1,-0.006827887639208858,estimated,115,core,services,0
2020-02,l10,-0.0012815682520557552,estimated,115,core,services,0
2020-03,l0.1,-0.05857084075127033,estimated,116,core,services,0
2020-03,l1,-0.0342004736243057,estimated,116,core,services,0
2020-03,l10,-0.006698507918820866,estimated,116,core,services,0
2020-04,l0.1,-0.032122028594732455,estimated,117,core,services,0
2020-04,l1,-0.01898192517087995,estimated,117,core,services,0
2020-04,l10,-0.0037804591209685883,estimated,117,core,services,0
2020-05,l0.1,0.07447302927564525,estimated,118,core,services,0
2020-05,l1,0.03995733980645097,estimated,118,core,services,0
2020-05,l10,0.007186410166199514,estimated,118,core,services,0
2020-06,l0.1,0.06425538044939669,estimated,119,core,services,0
2020-06,l1,0.03545698642219375,estimated,119,core,services,0
2020-06,l10,0.006550402779368744,estimated,119,core,services,0
2020-07,l0.1,-0.03261084583051356,estimated,120,core,services,0
2020-07,l1,-0.0169864403232202,estimated,120,core,services,0
2020-07,l10,-0.003029351094111441,estimated,120,core,services,0
2020-08,l0.1,-0.16676422247085596,estimated,120,core,services,0
2020-08,l1,-0.0866170307400991,estimated,120,core,services,0
2020-08,l10,-0.01550842943301795,estimated,120,core,services,0
2020-09,l0.1,-0.056743675630030264,estimated,120,core,services,0
2020-09,l1,-0.03027979921480618,estimated,120,core,services,0
2020-09,l10,-0.005675101278114895,estimated,120,core,services,0
2020-10,l0.1,0.0604677369659574,estimated,120,core,services,0
2020-10,l1,0.031778729716392805,estimated,120,core,services,0
2020-10,l10,0.005687066851697382,estimated,120,core,services,0
2020-11,l0.1,0.16402568915460905,estimated,120,core,services,0
2020-11,l1,0.08524990240271982,estimated,120,core,services,0
2020-11,l10,0.015260071861639602,estimated,120,core,services,0
2020-12,l0.1,0.15611626652719643,estimated,120,core,services,0
2020-12,l1,0.08216507579955043,estimated,120,core,services,0
2020-12,l10,0.01479702336359202,estimated,120,core,services,0
2021-01,l0.1,0.1139947370253166,estimated,120,core,services,0
2021-01,l1,0.06018429613632106,estimated,120,core,services,0
2021-01,l10,0.010891221045061511,estimated,120,core,services,0
2021-02,l0.1,0.05838210452366856,estimated,120,core,services,0
2021-02,l1,0.03079418396566759,estimated,120,core,services,0
2021-02,l10,0.005549738897272767,estimated,120,core,services,0
2021-03,l0.1,0.04507772225988368,estimated,120,core,services,0
2021-03,l1,0.024614606802643504,estimated,120,core,services,0
2021-03,l10,0.004551961413960263,estimated,120,core,services,0
2021-04,l0.1,0.04571173590154289,estimated,120,core,services,0
2021-04,l1,0.02511621403730769,estimated,120,core,services,0
2021-04,l10,0.004656438494599473,estimated,120,core,services,0
2021-05,l0.1,0.12366090506184826,estimated,120,core,services,0
2021-05,l1,0.06555136823021077,estimated,120,core,services,0
2021-05,l10,0.011806815100860795,estimated,120,core,services,0
2021-06,l0.1,0.0529126677559453,estimated,120,core,services,0
2021-06,l1,0.027468632936131818,estimated,120,core,services,0
2021-06,l10,0.0048228569664174395,estimated,120,core,services,0
2021-07,l0.1,-0.07994254662022843,estimated,120,core,services,0
2021-07,l1,-0.04241856222199855,estimated,120,core,services,0
2021-07,l10,-0.007715820452304957,estimated,120,core,services,0
2021-08,l0.1,-0.26347805326848883,estimated,120,core,services,0
2021-08,l1,-0.13853693427023606,estimated,120,core,services,0
2021-08,l10,-0.024889434038690848,estimated,120,core,services,0
2021-09,l0.1,-0.421045156376232,estimated,120,core,services,0
2021-09,l1,-0.22056853169981389,estimated,120,core,services,0
2021-09,l10,-0.03944643535625314,estimated,120,core,services,0
2021-10,l0.1,-0.3913972502862168,estimated,120,core,services,0
2021-10,l1,-0.20443947199536805,estimated,120,core,services,0
2021-10,l10,-0.03647687329139984,estimated,120,core,services,0
2021-11,l0.1,-0.28570686806705087,estimated,120,core,services,0
2021-11,l1,-0.14961851864458267,estimated,120,core,services,0
2021-11,l10,-0.026790041319287614,estimated,120,core,services,0
2021-12,l0.1,-0.11389509763459173,estimated,120,core,services,0
2021-12,l1,-0.07855414806158394,estimated,120,core,services,0
2021-12,l10,-0.017446621705754197,estimated,120,core,services,0
2022-01,l0.1,-0.04691954426427528,estimated,120,core,services,0
2022-01,l1,-0.027124243309000793,estimated,120,core,services,0
2022-01,l10,-0.005327430069385376,estimated,120,core,services,0
2022-02,l0.1,-0.008125839699613661,estimated,120,core,services,0
2022-02,l1,-0.006174240122278708,estimated,120,core,services,0
2022-02,l10,-0.001502578513401444,estimated,120,core,services,0
2022-03,l0.1,0.0001486991993330899,estimated,120,core,services,0
2022-03,l1,-0.0025580842271028734,estimated,120,core,services,0
2022-03,l10,-0.0009950162880511526,estimated,120,core,services,0
2022-04,l0.1,0.01943188792711264,estimated,120,core,services,0
2022-04,l1,0.006867524939576875,estimated,120,core,services,0
2022-04,l10,0.0005067473814149462,estimated,120,core,services,0
2022-05,l0.1,0.0274568125928851,estimated,120,core,services,0
2022-05,l1,0.010073938615959118,estimated,120,core,services,0
2022-05,l10,0.0009057930521867654,estimated,120,core,services,0
2022-06,l0.1,0.05370913163417065,estimated,120,core,services,0
2022-06,l1,0.024524222435759083,estimated,120,core,services,0
2022-06,l10,0.003641504235515997,estimated,120,core,services,0
2022-07,l0.1,0.3919713290069686,estimated,120,core,services,0
2022-07,l1,0.20467287646054172,estimated,120,core,services,0
2022-07,l10,0.03686818815071723,estimated,120,core,services,0
2022-08,l0.1,0.49106205069707454,estimated,120,core,services,0
2022-08,l1,0.2591676692502539,estimated,120,core,services,0
2022-08,l10,0.04694997729822229,estimated,120,core,services,0
2022-09,l0.1,0.20720729093575954,estimated,120,core,services,0
2022-09,l1,0.11204288771176762,estimated,120,core,services,0
2022-09,l10,0.0203231898154701,estimated,120,core,services,0
2022-10,l0.1,0.05876741754850619,estimated,120,core,services,0
2022-10,l1,0.032182791797276226,estimated,120,core,services,0
2022-10,l10,0.005835863353985521,estimated,120,core,services,0
2022-11,l0.1,0.032153987428701035,estimated,120,core,services,0
2022-11,l1,0.018920122078168823,estimated,120,core,services,0
2022-11,l10,0.003615687213375122,estimated,120,core,services,0
2022-12,l0.1,0.04919114005211547,estimated,120,core,services,0
2022-12,l1,0.029961926700207676,estimated,120,core,services,0
2022-12,l10,0.00596118442891913,estimated,120,core,services,0
2023-01,l0.1,0.042591637024076166,estimated,120,core,services,0
2023-01,l1,0.02964711166075377,estimated,120,core,services,0
2023-01,l10,0.006482078966200893,estimated,120,core,services,0
2023-02,l0.1,0.03564424072974864,estimated,120,core,services,0
2023-02,l1,0.027550741774953005,estimated,120,core,services,0
2023-02,l10,0.006406364287824498,estimated,120,core,services,0
2023-03,l0.1,0.013584156285140356,estimated,120,core,services,0
2023-03,l1,0.015529081535905952,estimated,120,core,services,0
2023-03,l10,0.004215491206778364,estimated,120,core,services,0
2023-04,l0.1,0.011048651620423894,estimated,120,core,services,0
2023-04,l1,0.012883994740848512,estimated,120,core,services,0
2023-04,l10,0.003513795122250498,estimated,120,core,services,0
2023-05,l0.1,-0.013435238633993448,estimated,120,core,services,0
2023-05,l1,-0.00015946258517678916,estimated,120,core,services,0
2023-05,l10,0.0011857688945684699,estimated,120,core,services,0
2023-06,l0.1,-0.045149148750959295,estimated,120,core,services,0
2023-06,l1,-0.01728531662307747,estimated,120,core,services,0
2023-06,l10,-0.001920409499518819,estimated,120,core,services,0
2023-07,l0.1,-0.05280362493440454,estimated,120,core,services,0
2023-07,l1,-0.023094038332729053,estimated,120,core,services,0
2023-07,l10,-0.0032699002195166462,estimated,120,core,services,0
2023-08,l0.1,0.23634517733942365,estimated,120,core,services,0
2023-08,l1,0.11915207922492545,estimated,120,core,services,0
2023-08,l10,0.020101466187280093,estimated,120,core,services,0
2023-09,l0.1,0.20481646317403443,estimated,120,core,services,0
2023-09,l1,0.10288391220321431,estimated,120,core,services,0
2023-09,l10,0.017299799912481505,estimated,120,core,services,0
2023-10,l0.1,0.11973059277884739,estimated,120,core,services,0
2023-10,l1,0.06044567550374403,estimated,120,core,services,0
2023-10,l10,0.010220138643832389,estimated,120,core,services,0
2023-11,l0.1,0.10280645563002833,estimated,120,core,services,0
2023-11,l1,0.050556629799480404,estimated,120,core,services,0
2023-11,l10,0.008311642123429878,estimated,120,core,services,0
2023-12,l0.1,0.027619805119833297,estimated,120,core,services,0
2023-12,l1,0.011380188758347589,estimated,120,core,services,0
2023-12,l10,0.001429579069675009,estimated,120,core,services,0
2024-01,l0.1,0.0034796060250279915,estimated,120,core,services,0
2024-01,l1,-0.001049152109203379,estimated,120,core,services,0
2024-01,l10,-0.0007365940927639011,estimated,120,core,services,0
2024-02,l0.1,-0.01979231340864042,estimated,120,core,services,0
2024-02,l1,-0.011360455506665566,estimated,120,core,services,0
2024-02,l10,-0.002239348069088967,estimated,120,core,services,0
2024-03,l0.1,-0.024088431343390396,estimated,120,core,services,0
2024-03,l1,-0.011604912396376552,estimated,120,core,services,0
2024-03,l10,-0.0019355766884291293,estimated,120,core,services,0
2024-04,l0.1,0.007914904533528095,estimated,120,core,services,0
2024-04,l1,0.005441474701687148,estimated,120,core,services,0
2024-04,l10,0.0011717196355988957,estimated,120,core,services,0
2024-05,l0.1,0.010658912195067302,estimated,120,core,services,0
2024-05,l1,0.007593629907768146,estimated,120,core,services,0
2024-05,l10,0.001684556820902826,estimated,120,core,services,0
2024-06,l0.1,-0.006188945164973683,estimated,120,core,services,0
2024-06,l1,-0.002400885660330252,estimated,120,core,services,0
2024-06,l10,-0.0003181269919128498,estimated,120,core,services,0
2024-07,l0.1,-0.029072761902805055,estimated,120,core,services,0
2024-07,l1,-0.015848515705935044,estimated,120,core,services,0
2024-07,l10,-0.0029837518519085704,estimated,120,core,services,0
2024-08,l0.1,0.020229030725094965,estimated,120,core,services,0
2024-08,l1,0.009156391648471929,estimated,120,core,services,0
2024-08,l10,0.001375912878511504,estimated,120,core,services,0
2024-09,l0.1,0.03917834129655919,estimated,120,core,services,0
2024-09,l1,0.018609571398776927,estimated,120,core,services,0
2024-09,l10,0.0029939899038992556,estimated,120,core,services,0
2024-10,l0.1,0.0369926436519574,estimated,120,core,services,0
2024-10,l1,0.019051924803091695,estimated,120,core,services,0
2024-10,l10,0.003346508811035859,estimated,120,core,services,0
2024-11,l0.1,-0.014941406804176091,estimated,120,core,services,0
2024-11,l1,-0.005568609889472265,estimated,120,core,services,0
2024-11,l10,-0.0006384171685103084,estimated,120,core,services,0
2024-12,l0.1,-0.010486967944342368,estimated,120,core,services,0
2024-12,l1,-0.004681025490141098,estimated,120,core,services,0
2024-12,l10,-0.0007250008642362136,estimated,120,core,services,0
2025-01,l0.1,-0.010433487121652018,estimated,120,core,services,0
2025-01,l1,-0.004333190622527103,estimated,120,core,services,0
2025-01,l10,-0.000600062732356754,estimated,120,core,services,0
2025-02,l0.1,0.0071413209901185345,estimated,120,core,services,0
2025-02,l1,0.002408166265742656,estimated,120,core,services,0
2025-02,l10,0.00018751429663321613,estimated,120,core,services,0
2025-03,l0.1,0.025656975215896535,estimated,120,core,services,0
2025-03,l1,0.011735077731970496,estimated,120,core,services,0
2025-03,l10,0.0018016072436086667,estimated,120,core,services,0
2025-04,l0.1,0.043294523037891636,estimated,120,core,services,0
2025-04,l1,0.021579929945052163,estimated,120,core,services,0
2025-04,l10,0.0036744318005342926,estimated,120,core,services,0
2025-05,l0.1,0.017370571597296828,estimated,120,core,services,0
2025-05,l1,0.010376818554162944,estimated,120,core,services,0
2025-05,l10,0.00206680057020424,estimated,120,core,services,0
2025-06,l0.1,-0.005954480248285154,estimated,120,core,services,0
2025-06,l1,-0.0007209521249582102,estimated,120,core,services,0
2025-06,l10,0.00026213102521922084,estimated,120,core,services,0
2025-07,l0.1,-0.02277232408969876,estimated,120,core,services,0
2025-07,l1,-0.009336621540136493,estimated,120,core,services,0
2025-07,l10,-0.0012504690759502744,estimated,120,core,services,0
2025-08,l0.1,0.010961256398106049,estimated,120,core,services,0
2025-08,l1,0.00527219389584822,estimated,120,core,services,0
2025-08,l10,0.0008484728394534055,estimated,120,core,services,0
2025-09,l0.1,0.028928957813116104,estimated,120,core,services,0
2025-09,l1,0.013827147655195268,estimated,120,core,services,0
2025-09,l10,0.0022372085997533595,estimated,120,core,services,0
2025-10,l0.1,0.017204940080966933,estimated,120,core,services,0
2025-10,l1,0.007912058726238864,estimated,120,core,services,0
2025-10,l10,0.0012111637189443217,estimated,120,core,services,0
2025-11,l0.1,0.0019152200765571858,estimated,120,core,services,0
2025-11,l1,0.0008395496478333526,estimated,120,core,services,0
2025-11,l10,0.00010336171642778799,estimated,120,core,services,0
