edge,horizon,quantile,value
2009-05,13,0.05,0.07947708964872624
2009-05,13,0.1,0.08647051310261218
2009-05,13,0.25,0.10745078346427
2009-05,13,0.3333333333333333,0.11910648922074657
2009-05,13,0.5,0.1424179007336997
2009-05,13,0.6666666666666666,0.15379240222064455
2009-05,13,0.75,0.15947965296411698
2009-05,13,0.9,0.16971670430236738
2009-05,13,0.95,0.17312905474845083
2009-06,13,0.05,0.0600014685011648
2009-06,13,0.1,0.0600014685011648
2009-06,13,0.25,0.0600014685011648
2009-06,13,0.3333333333333333,0.0600014685011648
2009-06,13,0.5,0.0600014685011648
2009-06,13,0.6666666666666666,0.08747361257867642
2009-06,13,0.75,0.10120968461743225
2009-06,13,0.9,0.12593461428719271
2009-06,13,0.95,0.1341762575104462
2009-07,13,0.05,0.051461477262273965
2009-07,13,0.1,0.06693738847146792
2009-07,13,0.25,0.11336512209904981
2009-07,13,0.3333333333333333,0.1391583074477064
2009-07,13,0.5,0.1907446781450196
2009-07,13,0.6666666666666666,0.19353654582546218
2009-07,13,0.75,0.19493247966568344
2009-07,13,0.9,0.19744516057808176
2009-07,13,0.95,0.19828272088221455
2009-08,13,0.05,0.005681746175634869
2009-08,13,0.1,0.011359574990733451
2009-08,13,0.25,0.028393061436029193
2009-08,13,0.3333333333333333,0.03785610946119349
2009-08,13,0.5,0.0567822055115221
2009-08,13,0.6666666666666666,0.08479087240146113
2009-08,13,0.75,0.09879520584643066
2009-08,13,0.9,0.1240030060473758
2009-08,13,0.95,0.1324056061143575
2009-09,13,0.05,0.0837009219204294
2009-09,13,0.1,0.0837009219204294
2009-09,13,0.25,0.0837009219204294
2009-09,13,0.3333333333333333,0.0837009219204294
2009-09,13,0.5,0.0837009219204294
2009-09,13,0.6666666666666666,0.10273668334073266
2009-09,13,0.75,0.1122545640508843
2009-09,13,0.9,0.12938674932915725
2009-09,13,0.95,0.13509747775524822
2009-10,13,0.05,0.0021025429719405
2009-10,13,0.1,0.0029390136962637
2009-10,13,0.25,0.0054484258692333
2009-10,13,0.3333333333333333,0.006842543743105299
2009-10,13,0.5,0.0096307794908493
2009-10,13,0.6666666666666666,0.0184157083449262
2009-10,13,0.75,0.02280817277196465
2009-10,13,0.9,0.030714608740633864
2009-10,13,0.95,0.03335008739685693
2009-11,13,0.05,0.05238544253424891
2009-11,13,0.1,0.06878531901541782
2009-11,13,0.25,0.11798494845892456
2009-11,13,0.3333333333333333,0.1453180759275394
2009-11,13,0.5,0.1999843308647691
2009-11,13,0.6666666666666666,0.1999843308647691
2009-11,13,0.75,0.1999843308647691
2009-11,13,0.9,0.1999843308647691
2009-11,13,0.95,0.1999843308647691
2009-12,13,0.05,0.0828894400948097
2009-12,13,0.1,0.0932952139947791
2009-12,13,0.25,0.12451253569468729
2009-12,13,0.3333333333333333,0.14185549219463628
2009-12,13,0.5,0.1765414051945343
2009-12,13,0.6666666666666666,0.1831931377460933
2009-12,13,0.75,0.1865190040218728
2009-12,13,0.9,0.1925055633182759
2009-12,13,0.95,0.19450108308374361
