origin,unemployment_change3,ip_growth3,ulc_growth12,fx3,cost_26_mean3,cost_45_mean3,breadth3,goods_minus_services
2019-02,-0.10000000000000009,0.02508404516714655,6.728200708332179,-0.6567338582502638,-0.0013725231887983906,-0.0007222826950300151,-0.1111111111111111,-0.1471804526393449
2019-03,-0.30000000000000004,-0.3150954260468823,5.728685774225087,-0.8091567406579157,-0.00603460384704501,0.0007215010031910533,-0.055555555555555546,-0.11165206402120115
2019-04,-0.19999999999999973,-0.9413606781315533,5.728685774225087,-0.597990365821737,-0.004705256787726527,0.005790952739623378,0.05555555555555558,-0.009154475667669158
2019-05,0.10000000000000009,0.5662847212232529,5.728685774225087,0.10910650655672889,-0.0006770103827024865,0.005023417640332835,0.09259259259259262,-0.05803428357289757
2019-06,0.40000000000000013,2.1621937407287026,4.6071350406398865,0.17477429441603667,0.003323037618334339,0.005362045917207976,0.018518518518518528,-0.023535235258409865
2019-07,-0.40000000000000013,-1.2466456603078881,4.6071350406398865,-0.2808114169774608,0.0026590267745874446,0.0017892331383346043,0.14814814814814814,-0.10471585497826405
2019-08,0.0,-2.7542910596626875,4.6071350406398865,-0.4919194740528726,-0.0017071145740519538,-0.00107009187674952,0.16666666666666666,-0.27952765333846397
2019-09,0.0,-2.7239000082272558,4.415728404109843,0.12409836386711282,-0.005037145599080763,-0.0021344790117356163,0.16666666666666666,-0.29295988308330484
2019-10,0.40000000000000013,0.6285163369097494,4.415728404109843,1.0219435756213195,-0.004373134755333843,0.00035669701994815267,0.05555555555555556,-0.07308255821825466
2019-11,0.10000000000000009,0.6285163369097494,4.415728404109843,0.5775625811250872,0.001325009697766168,-0.00035746205391736413,0.07407407407407408,0.02775224533965998
2019-12,0.10000000000000009,-0.9123575313408109,2.59169435352289,-1.0597777049552222,0.0013250096977662333,-0.001072386983925237,-0.037037037037037014,0.026281719598481326
2020-01,-0.20000000000000018,-1.57021937079139,2.59169435352289,-1.4368007320039562,-0.0010048383628044847,-0.0010712382010318322,-0.16666666666666666,0.021326079491361696
2020-02,-0.20000000000000018,-1.57021937079139,2.59169435352289,-1.9013025109615698,-0.0030048443628368326,0.004264450486636484,-0.07407407407407411,-0.016496174946015903
2020-03,-0.40000000000000013,2.160064412951132,3.5392433935797647,-1.8980403722518715,-0.004346227796078699,0.002496890576385802,0.1481481481481481,-0.019748800711620662
2020-04,0.0,-10.031227214797092,3.5392433935797647,4.137090651208106,-0.008040640088739491,0.00035746205391736413,0.1481481481481481,0.00988900931642861
2020-05,0.20000000000000018,-10.031227214797092,3.5392433935797647,7.809141604179163,0.0024900152019976356,-0.0053391424438874084,0.018518518518518528,0.07977881034632005
2020-06,0.7,-36.64895405289215,6.093255099515752,8.484002596966503,0.010786444789893407,-0.0021390447735442444,-0.09259259259259257,0.14695796550588097
2020-07,0.7000000000000002,0.5493286634989865,6.093255099515752,0.39432968194113505,0.01146120885297032,-0.0007153078567589214,0.11111111111111115,0.1578078393444641
2020-08,0.7999999999999998,0.5493286634989865,6.093255099515752,-2.819707713071092,-0.005483146413440515,0.0010746919572509246,0.29629629629629634,0.10534058517433934
2020-09,0.20000000000000018,33.16723717207218,7.287302293841895,-4.12529954118545,-0.012103688442347736,-0.0010746919572509246,0.20370370370370375,0.05716110514449872
2020-10,0.19999999999999973,8.219982637405515,7.287302293841895,0.15355520704192238,-0.012103688442347766,0.0,0.12962962962962965,0.14450761006287252
2020-11,0.20000000000000018,9.545037797012277,7.287302293841895,2.5957105570792347,0.0015854326202881252,0.0010712382010318322,-0.037037037037037035,0.18755199427633829
2020-12,0.2999999999999998,3.4825002270131917,5.938063697666617,1.1286672856055238,0.007878052012484402,0.0003586157778210364,0.11111111111111112,0.16962078142214126
2021-01,0.20000000000000018,3.2332695206214677,5.938063697666617,-1.5424664231086251,0.005510377589735607,0.00035784580284155726,0.05555555555555556,0.2125367923232516
2021-02,0.09999999999999964,1.9082143610147169,5.938063697666617,-3.9785536999156323,-0.0010970406016548608,0.003193212285604652,0.018518518518518528,0.06839981341552823
2021-03,0.20000000000000018,-2.7979378408439377,8.674790708954157,-2.2470279359206424,-0.005389653993818786,0.00709246614909483,-0.20370370370370372,0.10481068150537419
2021-04,0.2999999999999998,-2.5487071344522128,8.674790708954157,-0.5067546231550457,0.0019956766385841192,0.011252826641651245,-0.1851851851851852,0.1434391826687584
2021-05,0.0,-0.1610522835904267,8.674790708954157,-0.8335782445935853,0.009909005739608389,0.00940010071527464,-0.07407407407407407,0.2761695141086893
2021-06,-0.10000000000000009,0.8306225224694603,1.2726554539222672,-1.23268723990217,0.01024117650285475,0.010363529023343846,0.3148148148148149,0.2841062207180858
2021-07,-0.5999999999999996,0.8306225224694603,1.2726554539222672,-2.8084661085350136,0.009243669524036739,0.008197134379107554,0.4444444444444444,0.2513382408870066
2021-08,-0.6999999999999997,-0.8434801505802428,1.2726554539222672,-1.0976547713478995,0.005640030822631575,0.011472117400617007,0.5740740740740741,0.10225384232950455
2021-09,-0.30000000000000027,2.1811329164405224,3.0649952343960156,-0.3527617031732635,0.012214865938557806,0.012025352157936394,0.5740740740740741,0.06178627834238529
2021-10,-0.20000000000000018,-0.41160388037313,3.0649952343960156,-0.2635669588955365,0.012880202154129425,0.011929702617194948,0.6851851851851852,0.2628012811219772
2021-11,-0.10000000000000009,-3.860839832330127,3.0649952343960156,-0.610258905998547,0.013538313588701986,0.01237121150253214,0.6666666666666666,0.3195525072639929
2021-12,-0.5999999999999996,0.9626304208763089,5.10836288033879,-0.2673588130287972,0.014188720299122512,0.012871612042593128,0.7037037037037037,0.26548048509607025
2022-01,-0.2999999999999998,-0.17697209942356573,5.10836288033879,-0.513388695726325,0.015846273855582033,0.00994141343690469,0.6851851851851851,0.3749981945519504
2022-02,-0.20000000000000018,2.5587116747213443,5.10836288033879,-4.0683033539457405,0.013868028682310485,0.02581935301300131,0.7592592592592592,0.17287673622870098
2022-03,0.2999999999999998,-2.9745214436381566,2.5752496102414764,-3.856895708847865,0.003306088990930244,0.029293018667617392,0.7592592592592592,0.22341837620485266
2022-04,0.0,0.7578178734753562,2.5752496102414764,-0.9907571344515942,0.005612903272454829,0.043482023061661934,0.8518518518518517,0.19561197693925636
2022-05,0.20000000000000018,2.3181361273677648,2.5752496102414764,-0.13086330743352592,0.02550972954733414,0.02915164477556213,0.7962962962962963,0.12737701329430431
2022-06,-0.10000000000000009,2.0811161899277284,4.656423114127819,1.256446073273028,0.026514250649088893,0.027724478209003145,0.8148148148148149,0.06491717106473419
2022-07,0.19999999999999973,2.0811161899277284,4.656423114127819,-1.1623594982311964,0.028478892878681484,0.018343354785828048,0.7777777777777778,-0.14764809738788698
2022-08,-0.20000000000000018,1.5928798632642853,4.656423114127819,0.5712669063396253,0.010560311777073719,0.011715795921881877,0.7777777777777778,-0.18552371344845528
2022-09,0.0,1.072081927228937,3.068313567284829,-0.7299894530221122,0.020442458432647054,0.0050165963346664455,0.7592592592592592,-0.07526263538177605
2022-10,-0.10000000000000009,1.8142684911127607,3.068313567284829,-0.5923899495234015,0.022070860954663523,0.004691242403887408,0.7592592592592592,-0.023813747948617403
2022-11,-0.19999999999999973,-2.389443107996933,3.068313567284829,-0.1832658477871209,0.010702323459159854,0.0054497126671767164,0.7037037037037036,0.03881347314443165
2022-12,0.5,0.35609833768711924,4.670109304598062,-0.8215025253906094,-0.00559352317208713,0.0023501859988890317,0.6666666666666666,-0.04337329036932569
2023-01,0.0,-0.38608822619670713,4.670109304598062,-1.2448463443375128,-0.020204095630836777,-0.0052165905557094066,0.5925925925925927,-0.009833381655888013
2023-02,0.3999999999999999,2.7343479966001194,4.670109304598062,-2.3676090454598127,-0.016147250424085036,0.011883447799329558,0.48148148148148157,-0.13720489991695206
2023-03,-0.3999999999999999,-1.9112885239673039,6.999676164529797,-2.7248508770938846,-0.015466283214151602,0.014262425068402843,0.5000000000000001,-0.11340493752632705
2023-04,0.30000000000000027,-1.9112885239673039,6.999676164529797,-2.444232457760305,-0.014449505608277282,0.014405533833260856,0.388888888888889,-0.29745213688344263
2023-05,0.20000000000000018,-2.3146546825858736,6.999676164529797,-2.1943660472728603,-0.01478569659323889,-0.008299183873909044,0.42592592592592604,-0.17077067012439312
2023-06,0.0,0.3856950622560812,9.556337641284303,-0.4565059918753922,-0.017861064384336517,-0.009867893279302523,0.14814814814814817,-0.1674334736833831
2023-07,0.0,0.3856950622560812,9.556337641284303,0.0548766344846609,-0.015164723426641944,-0.007639753812035781,0.0925925925925926,-0.3229148842964671
2023-08,0.0,-0.7528049454987278,9.556337641284303,1.9603500608278828,-0.012484641987120043,-0.004357360522451022,0.037037037037037035,-0.33885837331897106
