origin,band,czech_phase,lambda_building,n_building,lambda_fading,n_fading,lambda_single,n_single,f_cz,mu_own,mu_target
2020-04,2,fading,0.34957491272956737,902,0.46962301121381567,770,0.4045198186245162,1672,0.2099757370007895,0.08307519296618086,0.16502189413483095
2020-04,3,fading,0.5867154657587695,893,0.6096814302393865,753,0.5972617310502323,1646,0.21223828253261345,0.08307519296618086,0.16502189413483095
2020-04,4,fading,0.5392415895029498,888,0.7804928652977321,732,0.6497813478721371,1620,0.21339670584490733,0.08307519296618086,0.16502189413483095
2020-05,1,fading,0.3502264846912662,905,0.4999925488943033,793,0.4192587766836526,1698,0.12170806298583152,0.08307519296618086,0.16502189413483095
2020-05,2,fading,0.34957491272956737,902,0.46962301121381567,770,0.4045198186245162,1672,0.13180291972564975,0.08307519296618086,0.16502189413483095
2020-05,3,fading,0.5867154657587695,893,0.6096814302393865,753,0.5972617310502323,1646,0.13697148637643672,0.08307519296618086,0.16502189413483095
2020-05,4,fading,0.5392415895029498,888,0.7804928652977321,732,0.6497813478721371,1620,0.1396177925016396,0.08307519296618086,0.16502189413483095
2020-06,1,fading,0.3502264846912662,905,0.4999925488943033,793,0.4192587766836526,1698,0.3717501494899067,0.0830876431467832,0.16502189413483095
2020-06,2,fading,0.34957491272956737,902,0.46962301121381567,770,0.4045198186245162,1672,0.36088730020679227,0.0830876431467832,0.16502189413483095
2020-06,3,fading,0.5867154657587695,893,0.6096814302393865,753,0.5972617310502323,1646,0.3553255213738377,0.0830876431467832,0.16502189413483095
2020-06,4,fading,0.5392415895029498,888,0.7804928652977321,732,0.6497813478721371,1620,0.352477890611365,0.0830876431467832,0.16502189413483095
2020-07,1,fading,0.3502663701037382,913,0.49946378452843926,811,0.41927487087767684,1724,0.40086974219470095,0.08310009332738552,0.16502189413483095
2020-07,2,fading,0.3499195715489554,905,0.4689845685482934,793,0.40474900848996825,1698,0.389615652133849,0.08310009332738552,0.16502189413483095
2020-07,3,fading,0.5693837962346016,902,0.6056819751888716,770,0.5859922280771669,1672,0.3838535580226927,0.08310009332738552,0.16502189413483095
2020-07,4,fading,0.5376233747874428,893,0.7856238140483665,753,0.6514796374590112,1646,0.3809033658377808,0.08310009332738552,0.16502189413483095
2020-08,1,fading,0.3502663701037382,913,0.49946378452843926,811,0.41927487087767684,1724,0.5537247996189724,0.087222826847552,0.16502189413483095
2020-08,2,fading,0.3499195715489554,905,0.4689845685482934,793,0.40474900848996825,1698,0.5327221070858176,0.087222826847552,0.16502189413483095
2020-08,3,fading,0.5693837962346016,902,0.6056819751888716,770,0.5859922280771669,1672,0.5219687285088422,0.087222826847552,0.16502189413483095
2020-08,4,fading,0.5376233747874428,893,0.7856238140483665,753,0.6514796374590112,1646,0.5164629986774307,0.087222826847552,0.16502189413483095
2020-09,1,fading,0.3502663701037382,913,0.49946378452843926,811,0.41927487087767684,1724,0.3512083497542558,0.09134556036771847,0.16502189413483095
2020-09,2,fading,0.3499195715489554,905,0.4689845685482934,793,0.40474900848996825,1698,0.3492920313713707,0.09134556036771847,0.16502189413483095
2020-09,3,fading,0.5693837962346016,902,0.6056819751888716,770,0.5859922280771669,1672,0.3483108763593335,0.09134556036771847,0.16502189413483095
2020-09,4,fading,0.5376233747874428,893,0.7856238140483665,753,0.6514796374590112,1646,0.34780852499317044,0.09134556036771847,0.16502189413483095
2020-10,1,fading,0.3502260615023748,915,0.4856188851957867,835,0.41400076873253766,1750,0.16162055289537527,0.09134569435497335,0.16502189413483095
2020-10,2,fading,0.34982069688374984,913,0.4712549597645133,811,0.4059321592741059,1724,0.17450681343454086,0.09134569435497335,0.16502189413483095
2020-10,3,fading,0.5695562473395206,905,0.6105371751974288,793,0.5884185322409738,1698,0.1811045788305936,0.09134569435497335,0.16502189413483095
2020-10,4,fading,0.5254889217762999,902,0.7784987752208397,770,0.6412372937997279,1672,0.18448263471337265,0.09134569435497335,0.16502189413483095
2020-11,1,fading,0.3502260615023748,915,0.4856188851957867,835,0.41400076873253766,1750,0.2151785300180502,0.09134582834222821,0.16502189413483095
2020-11,2,fading,0.34982069688374984,913,0.4712549597645133,811,0.4059321592741059,1724,0.2218128569434036,0.09134582834222821,0.16502189413483095
2020-11,3,fading,0.5695562473395206,905,0.6105371751974288,793,0.5884185322409738,1698,0.22520963232918453,0.09134582834222821,0.16502189413483095
2020-11,4,fading,0.5254889217762999,902,0.7784987752208397,770,0.6412372937997279,1672,0.2269487813267044,0.09134582834222821,0.16502189413483095
2020-12,1,fading,0.3502260615023748,915,0.4856188851957867,835,0.41400076873253766,1750,0.21719967119408365,0.09135417002558659,0.16502189413483095
2020-12,2,fading,0.34982069688374984,913,0.4712549597645133,811,0.4059321592741059,1724,0.22248847370841365,0.09135417002558659,0.16502189413483095
2020-12,3,fading,0.5695562473395206,905,0.6105371751974288,793,0.5884185322409738,1698,0.22519634059575064,0.09135417002558659,0.16502189413483095
2020-12,4,fading,0.5254889217762999,902,0.7784987752208397,770,0.6412372937997279,1672,0.22658276844206718,0.09135417002558659,0.16502189413483095
2021-01,1,fading,0.3502260615023748,915,0.4603321807163395,861,0.40343357388059975,1776,0.14933582970597,0.09136251170894498,0.16502189413483095
2021-01,2,fading,0.3498266076626587,915,0.45571970341738915,835,0.39962201316439344,1750,0.15888787715707,0.09136251170894498,0.16502189413483095
2021-01,3,fading,0.5693087627517012,913,0.6056307509523817,811,0.5860832517133425,1724,0.1637785254520331,0.09136251170894498,0.16502189413483095
2021-01,4,fading,0.5243755681613025,905,0.7823701504712275,793,0.6430918054871757,1698,0.16628253737905427,0.09136251170894498,0.16502189413483095
2021-02,1,building,0.3502260615023748,915,0.4603321807163395,861,0.40343357388059975,1776,0.2826609373521376,0.0913834370587443,0.16502189413483095
2021-02,2,building,0.3498266076626587,915,0.45571970341738915,835,0.39962201316439344,1750,0.2803934381052005,0.0913834370587443,0.16502189413483095
2021-02,3,building,0.5693087627517012,913,0.6056307509523817,811,0.5860832517133425,1724,0.27923247849076865,0.0913834370587443,0.16502189413483095
2021-02,4,building,0.5243755681613025,905,0.7823701504712275,793,0.6430918054871757,1698,0.27863806716817957,0.0913834370587443,0.16502189413483095
2021-03,1,building,0.3502260615023748,915,0.4603321807163395,861,0.40343357388059975,1776,0.22464320819801478,0.09140436240854365,0.16502189413483095
2021-03,2,building,0.3498266076626587,915,0.45571970341738915,835,0.39962201316439344,1750,0.22727709492693352,0.09140436240854365,0.16502189413483095
2021-03,3,building,0.5693087627517012,913,0.6056307509523817,811,0.5860832517133425,1724,0.22862564493213997,0.09140436240854365,0.16502189413483095
2021-03,4,building,0.5243755681613025,905,0.7823701504712275,793,0.6430918054871757,1698,0.22931610253480564,0.09140436240854365,0.16502189413483095
2021-04,1,building,0.3514615504873862,930,0.4550254416558839,872,0.40168970071399435,1802,0.15812491419554564,0.09537345970682332,0.16502189413483095
2021-04,2,building,0.3498266076626587,915,0.4457879759936463,861,0.39604437746797905,1776,0.16532211702879338,0.09537345970682332,0.16502189413483095
2021-04,3,building,0.5692165131149916,915,0.5967953305422845,835,0.5821733124265192,1750,0.1690070848794162,0.09537345970682332,0.16502189413483095
2021-04,4,building,0.5241716913291622,913,0.7766696158522512,811,0.6407497811169527,1724,0.17089378841893513,0.09537345970682332,0.16502189413483095
2021-05,1,building,0.3514615504873862,930,0.4550254416558839,872,0.40168970071399435,1802,0.141828242763953,0.09934255700510301,0.16502189413483095
2021-05,2,building,0.3498266076626587,915,0.4457879759936463,861,0.39604437746797905,1776,0.14899831516649992,0.09934255700510301,0.16502189413483095
2021-05,3,building,0.5692165131149916,915,0.5967953305422845,835,0.5821733124265192,1750,0.15266939223660397,0.09934255700510301,0.16502189413483095
2021-05,4,building,0.5241716913291622,913,0.7766696158522512,811,0.6407497811169527,1724,0.15454898369649722,0.09934255700510301,0.16502189413483095
2021-06,1,building,0.3514615504873862,930,0.4550254416558839,872,0.40168970071399435,1802,0.2538529446417696,0.09950046899502156,0.16502189413483095
2021-06,2,building,0.3498266076626587,915,0.4457879759936463,861,0.39604437746797905,1776,0.25120112735384764,0.09950046899502156,0.16502189413483095
2021-06,3,building,0.5692165131149916,915,0.5967953305422845,835,0.5821733124265192,1750,0.24984339690243162,0.09950046899502156,0.16502189413483095
2021-06,4,building,0.5241716913291622,913,0.7766696158522512,811,0.6407497811169527,1724,0.24914823891130658,0.09950046899502156,0.16502189413483095
2021-07,1,building,0.3474279220997337,953,0.44411255317628684,875,0.3946944484503751,1828,0.4721614419648594,0.09965838098494008,0.16502189413483095
2021-07,2,building,0.3437774977000199,930,0.43395146393982315,872,0.3873490388024496,1802,0.4532303264067353,0.09965838098494008,0.16502189413483095
2021-07,3,building,0.5692165131149916,915,0.5728644333540386,861,0.57097028998466,1776,0.44353759524097575,0.09965838098494008,0.16502189413483095
2021-07,4,building,0.5240938052521789,915,0.7556126709381247,835,0.6328107612625493,1750,0.4385749168841069,0.09965838098494008,0.16502189413483095
2021-08,1,building,0.3474279220997337,953,0.44411255317628684,875,0.3946944484503751,1828,0.6754828821477806,0.09965838098494008,0.16502189413483095
2021-08,2,building,0.3437774977000199,930,0.43395146393982315,872,0.3873490388024496,1802,0.644266131712434,0.09965838098494008,0.16502189413483095
2021-08,3,building,0.5692165131149916,915,0.5728644333540386,861,0.57097028998466,1776,0.6282831554895365,0.09965838098494008,0.16502189413483095
2021-08,4,building,0.5240938052521789,915,0.7556126709381247,835,0.6328107612625493,1750,0.6200998716634128,0.09965838098494008,0.16502189413483095
2021-09,1,building,0.3474279220997337,953,0.44411255317628684,875,0.3946944484503751,1828,0.7936936179627739,0.09965838098494008,0.16502189413483095
2021-09,2,building,0.3437774977000199,930,0.43395146393982315,872,0.3873490388024496,1802,0.7587574239604694,0.09965838098494008,0.16502189413483095
2021-09,3,building,0.5692165131149916,915,0.5728644333540386,861,0.57097028998466,1776,0.7408700926312896,0.09965838098494008,0.16502189413483095
2021-09,4,building,0.5240938052521789,915,0.7556126709381247,835,0.6328107612625493,1750,0.7317117789907495,0.09965838098494008,0.16502189413483095
2021-10,1,building,0.34504734799842435,979,0.44411255317628684,875,0.3931297115953779,1854,0.7989008794415544,0.09965838098494008,0.16502189413483095
2021-10,2,building,0.3406345895209479,953,0.4233139499725999,875,0.3808750145748283,1828,0.7694996621519342,0.09965838098494008,0.16502189413483095
2021-10,3,building,0.5649037226070284,930,0.5627164798220057,872,0.5638489957392842,1802,0.7544462388996487,0.09965838098494008,0.16502189413483095
2021-10,4,building,0.5240938052521789,915,0.7163140562967076,861,0.6164181652350509,1776,0.7467388861944785,0.09965838098494008,0.16502189413483095
2021-11,1,building,0.34504734799842435,979,0.44411255317628684,875,0.3931297115953779,1854,0.8654100163542194,0.09965838098494008,0.16502189413483095
2021-11,2,building,0.3406345895209479,953,0.4233139499725999,875,0.3808750145748283,1828,0.8359822055798416,0.09965838098494008,0.16502189413483095
2021-11,3,building,0.5649037226070284,930,0.5627164798220057,872,0.5638489957392842,1802,0.8209151664633599,0.09965838098494008,0.16502189413483095
2021-11,4,building,0.5240938052521789,915,0.7163140562967076,861,0.6164181652350509,1776,0.8132008424357214,0.09965838098494008,0.16502189413483095
2021-12,1,building,0.34504734799842435,979,0.44411255317628684,875,0.3931297115953779,1854,1.002648598270359,0.09966672266829846,0.16502189413483095
2021-12,2,building,0.3406345895209479,953,0.4233139499725999,875,0.3808750145748283,1828,0.9677263780064894,0.09966672266829846,0.16502189413483095
2021-12,3,building,0.5649037226070284,930,0.5627164798220057,872,0.5638489957392842,1802,0.949846201231388,0.09966672266829846,0.16502189413483095
2021-12,4,building,0.5240938052521789,915,0.7163140562967076,861,0.6164181652350509,1776,0.9406915507225362,0.09966672266829846,0.16502189413483095
2022-01,1,building,0.3560137423380454,1004,0.4442163651550777,876,0.3986395933148547,1880,0.9110158190343792,0.09967506435165684,0.16502189413483095
2022-01,2,building,0.33708707909107305,979,0.4233139499725999,875,0.3787602415587198,1854,0.8891295219927383,0.09967506435165684,0.16502189413483095
2022-01,3,building,0.5592983767318529,953,0.5448779319304937,875,0.5522969136561012,1828,0.877923737907418,0.09967506435165684,0.16502189413483095
2022-01,4,building,0.5138879046751804,930,0.7041442504455646,872,0.6055350793125956,1802,0.8721863764557339,0.09967506435165684,0.16502189413483095
2022-02,1,building,0.3560137423380454,1004,0.4442163651550777,876,0.3986395933148547,1880,1.0898185280944428,0.09967506435165684,0.16502189413483095
2022-02,2,building,0.33708707909107305,979,0.4233139499725999,875,0.3787602415587198,1854,1.0580342945410537,0.09967506435165684,0.16502189413483095
2022-02,3,building,0.5592983767318529,953,0.5448779319304937,875,0.5522969136561012,1828,1.0417607669617186,0.09967506435165684,0.16502189413483095
2022-02,4,building,0.5138879046751804,930,0.7041442504455646,872,0.6055350793125956,1802,1.0334287208410988,0.09967506435165684,0.16502189413483095
2022-03,1,building,0.3560137423380454,1004,0.4442163651550777,876,0.3986395933148547,1880,0.9364445011410817,0.09967506435165684,0.16502189413483095
2022-03,2,building,0.33708707909107305,979,0.4233139499725999,875,0.3787602415587198,1854,0.9218805017427959,0.09967506435165684,0.16502189413483095
2022-03,3,building,0.5592983767318529,953,0.5448779319304937,875,0.5522969136561012,1828,0.9144237340508735,0.09967506435165684,0.16502189413483095
2022-03,4,building,0.5138879046751804,930,0.7041442504455646,872,0.6055350793125956,1802,0.9106058689926093,0.09967506435165684,0.16502189413483095
2022-04,1,building,0.3955793861533213,1030,0.4442163651550777,876,0.4184617557965685,1906,0.9440609974679042,0.09967526420575466,0.16502189413483095
2022-04,2,building,0.35449381786470185,1004,0.4253202164227568,876,0.3885782491173191,1880,0.9313554885089359,0.09967526420575466,0.16502189413483095
2022-04,3,building,0.5599145821026684,979,0.5448779319304937,875,0.5526643489638373,1854,0.924850267921944,0.09967526420575466,0.16502189413483095
2022-04,4,building,0.5121534892281351,953,0.6816439921978277,875,0.594339450587888,1828,0.9215195949814042,0.09967526420575466,0.16502189413483095
2022-05,1,building,0.3955793861533213,1030,0.4442163651550777,876,0.4184617557965685,1906,1.0787288720936248,0.09967546405985249,0.16502189413483095
2022-05,2,building,0.35449381786470185,1004,0.4253202164227568,876,0.3885782491173191,1880,1.057795391748426,0.09967546405985249,0.16502189413483095
2022-05,3,building,0.5599145821026684,979,0.5448779319304937,875,0.5526643489638373,1854,1.0470774498116837,0.09967546405985249,0.16502189413483095
2022-05,4,building,0.5121534892281351,953,0.6816439921978277,875,0.594339450587888,1828,1.0415898635400718,0.09967546405985249,0.16502189413483095
2022-06,1,building,0.3955793861533213,1030,0.4442163651550777,876,0.4184617557965685,1906,1.1915426965047322,0.09971278978809006,0.16502189413483095
2022-06,2,building,0.35449381786470185,1004,0.4253202164227568,876,0.3885782491173191,1880,1.1655013543143469,0.09971278978809006,0.16502189413483095
2022-06,3,building,0.5599145821026684,979,0.5448779319304937,875,0.5526643489638373,1854,1.1521681871128697,0.09971278978809006,0.16502189413483095
2022-06,4,building,0.5121534892281351,953,0.6816439921978277,875,0.594339450587888,1828,1.1453416055057133,0.09971278978809006,0.16502189413483095
2022-07,1,building,0.4699731345432494,1056,0.4442163651550777,876,0.45827254850347904,1932,1.253657350474726,0.09975011551632766,0.16502189413483095
2022-07,2,building,0.4196343545319849,1030,0.4253202164227568,876,0.42230077739808203,1906,1.2273114557453262,0.09975011551632766,0.16502189413483095
2022-07,3,building,0.5804729442923677,1004,0.5472255607410237,876,0.5645099117046649,1880,1.2138223576438738,0.09975011551632766,0.16502189413483095
2022-07,4,building,0.5035904676735734,979,0.6816439921978277,875,0.589336804699696,1854,1.2069159394159301,0.09975011551632766,0.16502189413483095
2022-08,1,building,0.4699731345432494,1056,0.4442163651550777,876,0.45827254850347904,1932,1.1792487786469537,0.09975011551632766,0.16502189413483095
2022-08,2,building,0.4196343545319849,1030,0.4253202164227568,876,0.42230077739808203,1906,1.1632160509404226,0.09975011551632766,0.16502189413483095
2022-08,3,building,0.5804729442923677,1004,0.5472255607410237,876,0.5645099117046649,1880,1.1550072943546785,0.09975011551632766,0.16502189413483095
2022-08,4,building,0.5035904676735734,979,0.6816439921978277,875,0.589336804699696,1854,1.1508044109827777,0.09975011551632766,0.16502189413483095
2022-09,1,building,0.4699731345432494,1056,0.4442163651550777,876,0.45827254850347904,1932,1.0865246780683133,0.09975011551632768,0.16502189413483095
2022-09,2,building,0.4196343545319849,1030,0.4253202164227568,876,0.42230077739808203,1906,1.0803224218152232,0.09975011551632768,0.16502189413483095
2022-09,3,building,0.5804729442923677,1004,0.5472255607410237,876,0.5645099117046649,1880,1.0771468666136406,0.09975011551632768,0.16502189413483095
2022-09,4,building,0.5035904676735734,979,0.6816439921978277,875,0.589336804699696,1854,1.0755209823504306,0.09975011551632768,0.16502189413483095
2022-10,1,building,0.5367892218797535,1082,0.4442163651550777,876,0.497073352487074,1958,1.060545587329881,0.10388154117802147,0.16502189413483095
2022-10,2,building,0.49082918988788987,1056,0.4253202164227568,876,0.46116180378264254,1932,1.05728073877112,0.10388154117802147,0.16502189413483095
2022-10,3,building,0.6389116278940381,1030,0.5472255607410237,876,0.5959901402241371,1906,1.0556091363090345,0.10388154117802147,0.16502189413483095
2022-10,4,building,0.5270190981463624,1004,0.683571881085074,876,0.6020928007436732,1880,1.0547532758484468,0.10388154117802147,0.16502189413483095
2022-11,1,building,0.5367892218797535,1082,0.4442163651550777,876,0.497073352487074,1958,1.0141239123194883,0.10801296683971527,0.16502189413483095
2022-11,2,building,0.49082918988788987,1056,0.4253202164227568,876,0.46116180378264254,1932,1.0149845426244035,0.10801296683971527,0.16502189413483095
2022-11,3,building,0.6389116278940381,1030,0.5472255607410237,876,0.5959901402241371,1906,1.01542518534052,0.10801296683971527,0.16502189413483095
2022-11,4,building,0.5270190981463624,1004,0.683571881085074,876,0.6020928007436732,1880,1.0156507944111717,0.10801296683971527,0.16502189413483095
2022-12,1,fading,0.5367892218797535,1082,0.4442163651550777,876,0.497073352487074,1958,0.8608512859458752,0.10801702563541667,0.16502189413483095
2022-12,2,fading,0.49082918988788987,1056,0.4253202164227568,876,0.46116180378264254,1932,0.8733010883717697,0.10801702563541667,0.16502189413483095
2022-12,3,fading,0.6389116278940381,1030,0.5472255607410237,876,0.5959901402241371,1906,0.8796753872138278,0.10801702563541667,0.16502189413483095
2022-12,4,fading,0.5270190981463624,1004,0.683571881085074,876,0.6020928007436732,1880,0.8829390282209615,0.10801702563541667,0.16502189413483095
2023-01,1,fading,0.5748235043175887,1108,0.4442163651550777,876,0.5219986892017215,1984,0.7265164922614845,0.10802108443111809,0.16502189413483095
2023-01,2,fading,0.5459697659695174,1082,0.4253202164227568,876,0.4944072782970939,1958,0.7471130613035725,0.10802108443111809,0.16502189413483095
2023-01,3,fading,0.6807293331072553,1056,0.5472255607410237,876,0.6203678012720046,1932,0.7576585046531217,0.10802108443111809,0.16502189413483095
2023-01,4,fading,0.5739267585150174,1030,0.683571881085074,876,0.6252081337292439,1906,0.7630577716480907,0.10802108443111809,0.16502189413483095
2023-02,1,fading,0.5748235043175887,1108,0.4442163651550777,876,0.5219986892017215,1984,0.6724903493305527,0.10802108443111809,0.16502189413483095
2023-02,2,fading,0.5459697659695174,1082,0.4253202164227568,876,0.4944072782970939,1958,0.6936691500064368,0.10802108443111809,0.16502189413483095
2023-02,3,fading,0.6807293331072553,1056,0.5472255607410237,876,0.6203678012720046,1932,0.7045126959524892,0.10802108443111809,0.16502189413483095
2023-02,4,fading,0.5739267585150174,1030,0.683571881085074,876,0.6252081337292439,1906,0.7100645914768681,0.10802108443111809,0.16502189413483095
2023-03,1,fading,0.5748235043175887,1108,0.4442163651550777,876,0.5219986892017215,1984,0.6632969960708982,0.10802108443111812,0.16502189413483095
