origin,H,actual,STATE_FAST_R15,FOOD_NORM_SHIFT_R24,FOOD_ECM_R27,FOOD_ECM_PPI_R27,FOOD_ECM_A002_R27,FOOD_ECM_A005_R27,FOOD_ECM_A010_R27,FOOD_ECM_A015_R27
2019-05,3,-0.45977092486293625,-0.5328804327119119,-0.3545754771857288,0.23369446291585716,0.45141264575765266,-0.27638459213550803,-0.1707469506060924,-0.023668866122315724,0.0904237038822513
2019-05,6,1.0041161499490623,0.40750504649006225,0.7641149575424282,1.6005612786243708,1.9101293198525484,0.9158984780748367,1.1055534670982805,1.3362524880710693,1.482399260683782
2019-05,12,6.137986811656255,2.0717489586842195,2.7849687807889514,3.621415101870895,3.930983143099071,2.9367523013213606,3.126407290344804,3.3571063113175934,3.5032530839303058
2019-06,3,-1.3806017723791868,-0.10557351836881596,-0.029666794138083485,0.15056920553103798,0.4427967428591285,-0.005710424160031646,0.026655169635997955,0.07171741704876783,0.10667345849810861
2019-06,6,1.361800436844056,0.8360076216166379,0.9878210700781029,1.244094132107635,1.6596051617460137,1.034324983828537,1.0924320775429872,1.1631143712201686,1.2078912803644966
2019-06,12,5.252653728713258,2.551270505374585,2.8548974022975155,3.1111704643270475,3.526681493965426,2.9014013160479495,2.9595084097623996,3.0301907034395814,3.074967612583909
2019-07,3,1.1102230246251565e-16,0.4122314238054723,0.4682760525786983,0.7332151680107954,0.8783205114149619,0.5034908791538604,0.5510669006284631,0.6173064531642432,0.668690320524803
2019-07,6,4.229150249961526,2.045553748272039,2.1576430058184908,2.534353310573504,2.7406749707263036,2.226001745447583,2.311416657214923,2.4153165684308977,2.481136686066997
2019-07,12,4.317217186520889,2.5622248136405537,2.786403328733457,3.1631136334884697,3.3694352936412697,2.854762068362549,2.9401769801298885,3.044076891345864,3.1098970089819638
2019-08,3,1.4638870748119985,0.8998645912280987,0.9873674605411713,0.9889815350511626,1.3004061632322719,0.9875819979599136,0.9878718428302106,0.9882753905401319,0.9885884337477995
2019-08,6,4.5052663940943205,2.7874814167766035,2.9624871554027483,2.964782167596643,3.4075890607916572,2.9629036137237117,2.963423982456853,2.964056966370951,2.9644579587798976
2019-08,12,4.063764573182649,2.2025409192775114,2.5525523965298014,2.5548474087236954,2.9976543019187103,2.552968854850765,2.553489223583906,2.554122207498004,2.554523199906951
2019-09,3,2.7424022092232425,0.7180073640201996,0.7988545460383332,0.41742928713720523,0.8772147187660757,0.7481567684690109,0.6796629325216839,0.5842997452692144,0.5103238626239578
2019-09,6,5.936995073020551,1.9910753408993043,2.152769704935572,1.6104306649355302,2.2641880755328305,2.0543555847002235,1.9313861817800848,1.781804454405765,1.6870451155693433
2019-09,12,3.3716177683121704,2.0615328793608874,2.384921607433421,1.84258256743338,2.4963399780306803,2.286507487198073,2.1635380842779344,2.013956356903614,1.9191970180671927
2019-10,3,4.229150249961526,1.6184635165476116,1.7397761495342905,1.9260869422706277,2.0893626898700814,1.7645399608144432,1.7979964259412244,1.8445774810765296,1.8807117040137173
2019-10,6,5.715841383994886,1.50396332414136,1.7465885901147178,2.011499248536697,2.2436569521546708,1.79465990246126,1.8547254760060468,1.9277900923512488,1.9740761919888226
2019-10,12,3.166252732255534,2.119552013775422,2.6048025457221367,2.869713204144116,3.1018709077620885,2.652873858068679,2.7129394316134654,2.7860040479586674,2.8322901475962405
2019-11,3,3.041379319282322,1.8473427117489378,1.9537554685235445,1.5500247478193228,2.1291282511722973,1.9000929231139059,1.8275936192385454,1.72665366463509,1.6483517281006712
2019-11,6,5.133870661707194,1.9871584638249598,2.1999839773741723,1.6259293588728574,2.449342152702868,2.0958146735253456,1.9656541125584468,1.8073249584510345,1.707024164864102
2019-11,12,1.8893949359961855,2.0860724989216086,2.5117235260200337,1.9376689075187183,2.7610817013487288,2.4075542221712065,2.2773936612043078,2.1190645070968954,2.018763713509963
2019-12,3,3.1945928637973084,1.405494770177489,1.4597075110369038,0.9522651423296572,1.3455396216012308,1.3922599581084838,1.3011367995240475,1.1742670642414932,1.0758506740295153
2019-12,6,3.890853291869202,1.8938268820363324,2.002252363755163,1.2807327457495468,1.8399198959638152,1.8713237135909377,1.7077270884589713,1.5087258312458982,1.3826594467206121
2019-12,12,-0.09021200431379217,2.516655244048621,2.7335062074862817,2.011986589480665,2.5711737396949337,2.6025775573220558,2.43898093219009,2.2399796749770164,2.1139132904517304
2020-01,3,1.4866911340333604,0.13605178958179803,0.17645215590811147,-0.40020062980209165,0.16458526656801398,0.09980538440459075,-0.0037461250491713782,-0.14791971161700532,-0.2597591816239353
2020-01,6,0.08806693655936271,0.7375150285636907,0.8183157612163173,-0.0016124184653777962,0.801442527935866,0.6695296615478551,0.48361997912328425,0.25747680226539027,0.11421613602240227
2020-01,12,0.6148460300452441,2.8059349969685288,2.967536462273782,2.1476082825920866,2.9506632289933306,2.8187503626053196,2.632840680180749,2.406697503322855,2.2634368370798668
2020-02,3,2.0924913424248714,0.3626559852181907,0.3449154122199656,-0.4010821566532621,0.12903127668455217,0.2457598950343723,0.11179856471578264,-0.07471426890016164,-0.21939747306865565
2020-02,6,-0.44150182091167167,-0.24583287223188932,-0.28131401822833935,-1.3420293114699597,-0.5882742734427553,-0.4737939149448756,-0.714299422861421,-1.0068537368850394,-1.1921855541948352
2020-02,12,0.6148460300452436,2.9874469104610517,2.9164846184681514,1.8557693252265313,2.6095243632537355,2.7240047217516157,2.48349921383507,2.1909448998114516,2.005613082501656
2020-03,3,0.6962604280718937,0.4256074723419815,0.43128975097245675,-0.26552544895027286,0.2969771902041173,0.3386713907873415,0.21354190637245893,0.039325551162948946,-0.09581893193557836
2020-03,6,-2.5653773047083805,-0.16840102166890256,-0.1570364644079518,-1.1478205767980831,-0.34801213675043435,-0.336826484252416,-0.5614758672718728,-0.834742565878591,-1.007855767206884
2020-03,12,-0.2623525772384605,2.544535264903247,2.5672643794251484,1.576480267035017,2.3762887070826655,2.387474359580684,2.162824976561227,1.8895582779545095,1.7164450766262165
2020-04,3,-1.3986241974739975,0.6488007110341116,0.6025047528322376,-0.0478084238435576,0.3139314775437338,0.5160672870060554,0.3992883296660455,0.2366983181425622,0.110572713931062
2020-04,6,-2.5495886517393513,0.8705760624370533,0.7779841460333052,-0.14667990205259096,0.36766902023246384,0.6101924288712471,0.40053504205499957,0.14550482045485633,-0.01605565625805483
2020-04,12,-0.08684325339540877,3.0029142685027645,2.8177304356952684,1.8930663876093718,2.407415309894427,2.6499387185332104,2.440281331716962,2.1852511101168193,2.023690633403908
2020-05,3,-2.533993163336543,-0.5929954507525437,-0.6859453183825499,-1.4934192940577167,-1.192976255219842,-0.7932720752148961,-0.938272933786686,-1.1401559767861205,-1.2967622808251744
2020-05,6,-3.2444757257110086,0.41931666623755687,0.23341693097754468,-0.9147101281855832,-0.4875176823379801,0.025075089228648983,-0.2352500736837125,-0.5519132974022289,-0.7525179985251563
2020-05,12,-1.302667140000855,3.119334551746058,2.7475350812260335,1.5994080220629063,2.0266004679105096,2.5391932394771386,2.278868076564777,1.9622048528462606,1.761600151723333
2020-06,3,-3.261637732780274,-0.6856623800975438,-0.7740551149871853,-1.5855766305538683,-1.4388725083944611,-0.8819198573680348,-1.0276475464966643,-1.2305425473976248,-1.3879338553896927
2020-06,6,-3.9810652961829947,0.49416576742239177,0.317380297643109,-0.8365018573032685,-0.6279069336078615,0.10799412265134278,-0.1536359448318098,-0.47188647299454095,-0.6734967242090886
2020-06,12,-1.0462170406983478,2.8041489739738967,2.450578034415331,1.2966958794689538,1.5052908031643608,2.2411918594235654,1.9795617919404127,1.6613112637776815,1.459701012563134
2020-07,3,-1.1509644542653539,-0.05754125061094606,-0.1145688276814516,-0.888925256535446,-0.7442787948095905,-0.21749371027185965,-0.3565475378958766,-0.5501505974774629,-0.700333887570875
2020-07,6,0.5267790934858807,1.9826263987898929,1.8685712446488816,0.7675331973721086,0.9732023851385595,1.6687742859634425,1.419126037764364,1.1154503646715779,0.9230732173548661
2020-07,12,0.7891316707243206,2.5528056676770685,2.3246953593950463,1.223657312118273,1.4293264998847237,2.124898400709607,1.8752501525105283,1.5715744794177422,1.3791973321010305
2020-08,3,-0.7104825623744654,0.7426833663716161,0.7478086091832146,0.12948913769520062,0.28538404138071294,0.6656236403046691,0.5545899018334681,0.3999988930700866,0.2800783382755463
2020-08,6,1.0563478509569153,2.810694882858789,2.8209453684819854,1.9417723699599656,2.163435436137803,2.661408564374704,2.46206577191825,2.219582369322387,2.0659702449531454
2020-08,12,1.580366517312524,2.297041099599889,2.317542070846283,1.4383690723242633,1.6600321385021006,2.1580052667390017,1.9586624742825478,1.7161790716866845,1.562566947317443
2020-09,3,-0.7194275634027202,1.0128287606117827,1.0200488231838951,0.3349158890699788,0.4749145136940479,0.9289832309386569,0.8059515708789498,0.6346559926129189,0.5017772376074741
2020-09,6,2.30302472746992,2.680268147271688,2.694708272415913,1.720534881722688,1.919595426110036,2.517932473274194,2.2970493884160144,2.0283640683586945,1.858153149347372
2020-09,12,1.864235080927962,2.36702812372303,2.3959083740114786,1.4217349833182538,1.6207955277056025,2.2191325748697603,1.9982494900115806,1.7295641699542608,1.5593532509429382
2020-10,3,1.6777435477512346,1.8802428568297096,1.949636672563686,1.56831567531657,1.7532461612734813,1.898952753106853,1.8304776397806917,1.7351405198203136,1.6611848583001705
2020-10,6,2.4627453983439427,2.0113552741428093,2.150142905610762,1.6079521126500187,1.8709001473700018,2.0517556866325135,1.9288198970954482,1.779279057517471,1.6845456209126648
2020-10,12,0.8865306289562991,2.071824568720894,2.3493998316567986,1.807209038696055,2.0701570734160386,2.25101261267855,2.128076823141484,1.9785359835635075,1.8838025469587012
2020-11,3,1.7668304133313806,1.9413409006252254,2.005023090089452,1.5113680569958885,1.6528011265788365,1.939408103982196,1.8507607843246179,1.727338131365946,1.6315957390016378
2020-11,6,1.941808585710153,2.463988513791724,2.591352892720177,1.8894371425402667,2.090537288353521,2.463981606608661,2.3048299425502186,2.1112355990872356,1.9885944696455593
2020-11,12,2.0291829905698258,2.1923239619231976,2.4470527197801046,1.745136969600194,1.9462371154134481,2.3196814336685887,2.1605297696101458,1.9669354261471623,1.8442942967054865
2020-12,3,3.02245229087264,1.6523809530736797,1.7317033459102573,1.3407957400840609,1.5483054233043374,1.6797452063066345,1.6095485929487274,1.5118146481118935,1.435999702722467
2020-12,6,2.934848255484647,2.1354937561454044,2.2941385418185596,1.7383167897844365,2.0333696206132674,2.1932778168851232,2.0672513575366382,1.9139509833251889,1.8168358987580673
2020-12,12,3.9810652961829742,2.279888277520074,2.597177848866385,2.0413560968322617,2.3364089276610924,2.496317123932949,2.3702906645844632,2.2169902903730137,2.1198752058058923
2021-01,3,0.785001850592708,0.08068179533198364,0.23051736679774795,0.37764777634038155,0.5218497812582863,0.25007345177797546,0.27649416173071745,0.31327941511474605,0.3418147615709065
2021-01,6,0.2623525772384397,0.20284460767619994,0.5025157506077282,0.7117168016761606,0.9167540274188064,0.5404778663226661,0.5879119000963523,0.645611332147818,0.6821636579459527
