scope,component,model,sample,h,metric,n_intended,n_scored,n_missing_forecast,n_missing_actual,rmse,mae,bias
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,10,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,11,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,12,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,0,yy,3,3,0,0,0.16339990438564364,0.16082718095489712,-0.04845579755848931
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,1,yy,2,2,0,0,0.14722666967329576,0.1453929731614243,0.02316410193318741
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,2,yy,1,1,0,0,0.19169559654184276,0.19169559654184276,-0.19169559654184276
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,3,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,4,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,5,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,6,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,7,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,8,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,9,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,10,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,11,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,12,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,0,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,1,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,2,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,3,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,4,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,5,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,6,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,7,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,8,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,9,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,10,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,11,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,12,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,0,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,1,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,2,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,3,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,4,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,5,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,6,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,7,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,8,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,9,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,10,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,11,yy,0,0,0,0,,,
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,12,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,full,0,yy,3,3,0,0,0.16339990438564364,0.16082718095489712,-0.04845579755848931
original_R16_calendar,headline,STATE_FAST_R15,full,1,yy,2,2,0,0,0.14722666967329576,0.1453929731614243,0.02316410193318741
original_R16_calendar,headline,STATE_FAST_R15,full,2,yy,1,1,0,0,0.19169559654184276,0.19169559654184276,-0.19169559654184276
original_R16_calendar,headline,STATE_FAST_R15,full,3,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,full,4,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,full,5,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,full,6,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,full,7,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,full,8,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,full,9,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,full,10,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,full,11,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,full,12,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,0,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,1,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,2,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,3,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,4,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,5,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,6,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,7,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,8,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,9,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,10,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,11,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_origins,12,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,0,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,1,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,2,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,3,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,4,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,5,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,6,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,7,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,8,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,9,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,10,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,11,yy,0,0,0,0,,,
original_R16_calendar,headline,STATE_FAST_R15,recent_targets,12,yy,0,0,0,0,,,
