origin,target,h,as_of_utc,model,mm_forecast,mm_actual,yy_exante,yy_actual,cumulative_log_forecast,cumulative_log_actual
2019-04,2019-05,1,2019-05-12T21:59:00+00:00,STATE_FAST_R15,0.23654905669222231,0.6505576208178487,2.824539189608261,2.9467680608364977,0.23626971983685038,0.6484506279260935
2019-04,2019-06,2,2019-05-12T21:59:00+00:00,STATE_FAST_R15,0.11662436173053053,0.1846722068328699,2.5545165246702797,2.7462121212121224,0.35282612818696824,0.8329525252830231
2019-04,2019-07,3,2019-05-12T21:59:00+00:00,STATE_FAST_R15,0.28266949274179043,0.3686635944700533,2.649993988911115,2.9300567107750517,0.6350968619879649,1.200938221123085
2019-04,2019-08,4,2019-05-12T21:59:00+00:00,STATE_FAST_R15,-0.0059802041232508985,0.0918273645546419,2.5469300450452015,2.9272898961284195,0.629116479043378,1.2927234501459808
2019-04,2019-09,5,2019-05-12T21:59:00+00:00,STATE_FAST_R15,-0.14290542073815965,-0.5504587155963248,2.691295107651219,2.6515151515151705,0.4861088511241637,0.7407441277861999
2019-04,2019-10,6,2019-05-12T21:59:00+00:00,STATE_FAST_R15,0.27000480807886207,0.4612546125461358,2.580005913460242,2.735849056603792,0.7557498010303152,1.2009382211231054
2019-04,2019-11,7,2019-05-12T21:59:00+00:00,STATE_FAST_R15,0.028348341675206033,0.2754820936639035,2.7059780761743646,3.116147308781873,0.7840941253223657,1.4760415583120852
2019-04,2019-12,8,2019-05-12T21:59:00+00:00,STATE_FAST_R15,0.1035365307110025,0.1831501831501825,2.71532353149714,3.207547169811327,0.8875770939351139,1.6590242260197012
2019-04,2020-01,9,2019-05-12T21:59:00+00:00,STATE_FAST_R15,0.8051014739168638,1.4625228519195457,2.4788265939299405,3.6414565826330487,1.689454916817859,3.110955358465016
2019-04,2020-02,10,2019-05-12T21:59:00+00:00,STATE_FAST_R15,0.2634992331855238,0.2702702702702675,2.557340540383434,3.7278657968313063,1.9526075994125474,3.3808610553815144
2019-04,2020-03,11,2019-05-12T21:59:00+00:00,STATE_FAST_R15,0.01320552513205983,-0.0898472596585708,2.3800542245525524,3.4418604651162905,1.9658122526918915,3.290973408879809
2019-04,2020-04,12,2019-05-12T21:59:00+00:00,STATE_FAST_R15,0.23953183819269225,-0.1798561151079125,2.229548750191628,3.159851301115256,2.2050576706642753,3.1109553584650236
