origin,model,block,h,target,mm_forecast,mm_actual,cumulative_log_forecast,cumulative_log_actual
2019-02,CORE_OWN_SHRINK_R25,core,1,2019-03,0.168522899733195,-0.1,0.16838105922798502,-0.10005003335835334
2019-02,CORE_OWN_SHRINK_R25,core,2,2019-04,0.523184156969545,0.4,0.690201362795415,0.29915209359539197
2019-02,CORE_OWN_SHRINK_R25,core,3,2019-05,0.2418393242787498,0.1,0.9317487264027273,0.3991021269037453
2019-02,CORE_OWN_SHRINK_R25,core,4,2019-06,0.31195380940973244,0.3,1.2432169694827946,0.6986530248835933
2019-02,CORE_OWN_SHRINK_R25,core,5,2019-07,0.5794516543854183,1.0,1.8209962600194054,1.6936861102004013
2019-02,CORE_OWN_SHRINK_R25,core,6,2019-08,0.2708369431526181,0.2,2.0914671008011454,1.8934863764677072
2019-02,CORE_OWN_SHRINK_R25,core,7,2019-09,-0.2674956296444461,-0.9,1.8236130623026119,0.9894119112528008
2019-02,CORE_OWN_SHRINK_R25,core,8,2019-10,0.47993734068397964,0.6,2.3024023754748084,1.5876190790075473
2019-02,CORE_OWN_SHRINK_R25,core,9,2019-11,0.12546984069020525,0.0,2.4277935685395593,1.5876190790075473
2019-02,CORE_OWN_SHRINK_R25,core,10,2019-12,0.29294194895970144,0.1,2.720307278695513,1.6875691123159005
2019-02,CORE_OWN_SHRINK_R25,core,11,2020-01,0.39869844089455614,0.8,3.1182130236352634,2.4843860772335877
2019-02,CORE_OWN_SHRINK_R25,core,12,2020-02,0.41023575595149203,0.7,3.5276096069839475,3.1819474508761116
2019-02,CORE_OWN_SHRINK_R25,food,1,2019-03,-0.19116997637700336,0.0,-0.19135293939376602,0.0
2019-02,CORE_OWN_SHRINK_R25,food,2,2019-04,-0.21039972272790136,-0.6505576208178376,-0.401974313295163,-0.6526829696684437
2019-02,CORE_OWN_SHRINK_R25,food,3,2019-05,0.30790890503174134,1.9644527595883865,-0.09453847690086498,1.2927234501459586
2019-02,CORE_OWN_SHRINK_R25,food,4,2019-06,0.02871693619559069,0.3669724770642313,-0.06582566322817396,1.6590242260196828
2019-02,CORE_OWN_SHRINK_R25,food,5,2019-07,-0.16378665538176962,-0.5484460694698434,-0.229746595590896,1.109068669415817
2019-02,CORE_OWN_SHRINK_R25,food,6,2019-08,-0.5623823684662368,-0.27573529411764053,-0.7937162877153104,0.8329525252830223
2019-02,CORE_OWN_SHRINK_R25,food,7,2019-09,0.41939609245457943,-0.552995391705069,-0.3751972094189144,0.2784224536404959
2019-02,CORE_OWN_SHRINK_R25,food,8,2019-10,0.3746928544859207,0.8341056533827551,-0.0012045800251502242,1.109068669415817
2019-02,CORE_OWN_SHRINK_R25,food,9,2019-11,0.09247084882088372,1.194852941176472,0.09122354084489566,2.2968396000950206
2019-02,CORE_OWN_SHRINK_R25,food,10,2019-12,0.396653662946015,0.7266121707538709,0.4870926072189444,3.0208246628637387
2019-02,CORE_OWN_SHRINK_R25,food,11,2020-01,1.1067664352311466,2.3444544634806164,1.5877792013676901,5.3382189193773435
2019-02,CORE_OWN_SHRINK_R25,food,12,2020-02,0.3041309806327488,0.0,1.8914486392929906,5.3382189193773435
2019-02,CORE_OWN_SHRINK_R25,fuel,1,2019-03,0.1292355051968831,1.1190233977619535,0.1291520679971201,1.1128086509407487
2019-02,CORE_OWN_SHRINK_R25,fuel,2,2019-04,0.0,3.9235412474849074,0.1291520679971201,4.961334897247198
