scope,model,h,metric,sample,n_intended,n_missing_forecasts,n,mae,rmse,bias
original_R16_calendar,CORE_OWN_SHRINK_R25,10,headline_yy,origins_2019_2021,32,0,32,3.8587302492239486,5.619746897127441,-3.5161511545841573
original_R16_calendar,CORE_OWN_SHRINK_R25,10,headline_yy,origins_2022_2023,24,0,24,2.2716867209197154,3.2263637912400456,-0.15328153749353923
original_R16_calendar,CORE_OWN_SHRINK_R25,10,headline_yy,origins_2024plus,21,0,21,0.5731450491435555,0.7215440973001296,0.38571453729327937
original_R16_calendar,CORE_OWN_SHRINK_R25,10,headline_yy,recent_targets,31,0,31,0.8636632948185534,1.2854326068745703,0.6963641935090155
original_R16_calendar,CORE_OWN_SHRINK_R25,11,headline_yy,full,76,0,76,2.7607397080366907,4.525434464636225,-1.57598075458662
original_R16_calendar,CORE_OWN_SHRINK_R25,11,headline_yy,origins_2019_2021,32,0,32,4.2556100704918824,6.232963153445462,-3.9742586779069162
original_R16_calendar,CORE_OWN_SHRINK_R25,11,headline_yy,origins_2022_2023,24,0,24,2.5458656941677793,3.5482218375630614,-0.024862525568783767
original_R16_calendar,CORE_OWN_SHRINK_R25,11,headline_yy,origins_2024plus,20,0,20,0.626795944751077,0.7448057668416921,0.39992204790445085
original_R16_calendar,CORE_OWN_SHRINK_R25,11,headline_yy,recent_targets,31,0,31,1.0414866588955956,1.527700658145489,0.8606926199606637
original_R16_calendar,CORE_OWN_SHRINK_R25,12,headline_yy,full,75,0,75,2.995551219540082,4.899564363625035,-1.7272078042614032
original_R16_calendar,CORE_OWN_SHRINK_R25,12,headline_yy,origins_2019_2021,32,0,32,4.601807067886018,6.744114340570631,-4.380204723979487
original_R16_calendar,CORE_OWN_SHRINK_R25,12,headline_yy,origins_2022_2023,24,0,24,2.7156316127799367,3.7314206352590396,0.09693902249952924
original_R16_calendar,CORE_OWN_SHRINK_R25,12,headline_yy,origins_2024plus,19,0,19,0.6438608729702698,0.7541924536618086,0.43681206882893014
original_R16_calendar,CORE_OWN_SHRINK_R25,12,headline_yy,recent_targets,31,0,31,1.1767249106081994,1.7191049027133543,1.0236361874143747
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,1,headline_yy,full,88,0,88,0.5272895871631025,0.9023712417044584,-0.22140021716699032
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,1,headline_yy,origins_2019_2021,34,0,34,0.365930909142667,0.47014398232465643,-0.2085485871674493
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,1,headline_yy,origins_2022_2023,24,0,24,1.1087762343192926,1.5928336249992627,-0.48814288283959395
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,1,headline_yy,origins_2024plus,30,0,30,0.24497343786131032,0.32914242839211166,-0.022571265295053912
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,1,headline_yy,recent_targets,31,0,31,0.24640077882121392,0.32793050681427316,-0.031172869886127073
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,2,headline_yy,full,86,0,86,0.8223726480131317,1.3418898576551956,-0.42828024873885256
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,2,headline_yy,origins_2019_2021,33,0,33,0.5839186920187184,0.7150098791806959,-0.4028494907273827
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,2,headline_yy,origins_2022_2023,24,0,24,1.7392768513916217,2.3511523281195634,-0.9284219216435458
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,2,headline_yy,origins_2024plus,29,0,29,0.33489953307285153,0.4281707629218351,-0.04330834752043458
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,2,headline_yy,recent_targets,31,0,31,0.33386462886702184,0.42204762586188505,-0.06108577786637369
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,3,headline_yy,full,84,0,84,1.0536169565398994,1.6901231548229179,-0.6877474194769144
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,3,headline_yy,origins_2019_2021,32,0,32,0.9272942322746069,1.2706508736835136,-0.7557728312760719
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,3,headline_yy,origins_2022_2023,24,0,24,1.9924488864606822,2.7478412960406757,-1.3140590065417095
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,3,headline_yy,origins_2024plus,28,0,28,0.39327270148241933,0.5023689560670987,-0.07316558850805244
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,3,headline_yy,recent_targets,31,0,31,0.3850185049281745,0.4913536264341819,-0.09588949966100442
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,4,headline_yy,full,83,0,83,1.2551775839304415,2.0775312311516774,-0.9518197349430607
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,4,headline_yy,origins_2019_2021,32,0,32,1.2958315773303863,1.873535233401766,-1.1586125697281497
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,4,headline_yy,origins_2022_2023,24,0,24,2.243476399172781,3.166130995929966,-1.6553348295312242
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,4,headline_yy,origins_2024plus,27,0,27,0.3285072374632432,0.44429474264471386,-0.08138518000829204
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,4,headline_yy,recent_targets,31,0,31,0.3622446770550976,0.48103445735239136,-0.10312606895014766
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,5,headline_yy,full,82,0,82,1.5187131892896095,2.4941029560418224,-1.2295023051619662
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,5,headline_yy,origins_2019_2021,32,0,32,1.7704911593452053,2.582001585568598,-1.6292427426295777
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,5,headline_yy,origins_2022_2023,24,0,24,2.449571994939573,3.4859682063138173,-1.921547093248491
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,5,headline_yy,origins_2024plus,26,0,26,0.3495783286212173,0.44299025319799423,-0.09870350081426892
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,5,headline_yy,recent_targets,31,0,31,0.41315842071745024,0.5177542225416609,-0.09706417239107437
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,6,headline_yy,full,81,0,81,1.770309716749337,2.9021087109542907,-1.4853202475061236
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,6,headline_yy,origins_2019_2021,32,0,32,2.266428924116086,3.34890189501618,-2.1349325024292507
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,6,headline_yy,origins_2022_2023,24,0,24,2.5905622207336214,3.6378872544564604,-2.069789290872815
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,6,headline_yy,origins_2024plus,25,0,25,0.3478347274949842,0.4772864750014012,-0.0927262795724974
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,6,headline_yy,recent_targets,31,0,31,0.3993881678520477,0.5196901265636762,-0.07107169149896456
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,7,headline_yy,full,80,0,80,2.051278347978151,3.330201071900928,-1.733537938306626
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,7,headline_yy,origins_2019_2021,32,0,32,2.7602881213710977,4.132439836465618,-2.6555206324851195
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,7,headline_yy,origins_2022_2023,24,0,24,2.741936961941852,3.729713537647322,-2.1559344391562667
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,7,headline_yy,origins_2024plus,24,0,24,0.4152733694905215,0.5359933352010571,-0.08183117855232709
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,7,headline_yy,recent_targets,31,0,31,0.4119488902552076,0.5219940232222385,-0.06635789174514413
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,8,headline_yy,full,79,0,79,2.3192632884678024,3.7665309735569985,-1.972092829266206
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,8,headline_yy,origins_2019_2021,32,0,32,3.2750033844063213,4.8725294945245246,-3.1776701007186476
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,8,headline_yy,origins_2022_2023,24,0,24,2.868323391861511,3.8423614513677475,-2.208850029392242
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,8,headline_yy,origins_2024plus,23,0,23,0.41660565579468783,0.5395044527778455,-0.04771693841824971
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,8,headline_yy,recent_targets,31,0,31,0.4101417311182184,0.518333838377954,-0.03780882115054167
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,9,headline_yy,full,78,0,78,2.6029381548981436,4.241742694119449,-2.2152860037907685
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,9,headline_yy,origins_2019_2021,32,0,32,3.8153501405831776,5.6303212380171335,-3.7120776386155256
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,9,headline_yy,origins_2022_2023,24,0,24,2.9763083076590817,3.992776179183418,-2.2067223204414064
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,9,headline_yy,origins_2024plus,22,0,22,0.43211691816252656,0.5383009419030219,-0.04747673497224316
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,9,headline_yy,recent_targets,31,0,31,0.5075020033088358,0.6504687881129548,0.0199794564091818
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,10,headline_yy,full,77,0,77,2.879676787778697,4.713311079779788,-2.4611985504545406
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,10,headline_yy,origins_2019_2021,32,0,32,4.2729298897765045,6.237000012199755,-4.178097531943171
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,10,headline_yy,origins_2022_2023,24,0,24,3.134355378518501,4.370749892379174,-2.2934117131458844
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,10,headline_yy,origins_2024plus,21,0,21,0.4655631953174979,0.5891834133675017,-0.036727916538902027
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,10,headline_yy,recent_targets,31,0,31,0.622845804407947,0.8194267291412844,0.10128437415739226
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,11,headline_yy,full,76,0,76,3.1156970931781363,5.1726949336147,-2.718617242574156
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,11,headline_yy,origins_2019_2021,32,0,32,4.70969588488429,6.862863229246934,-4.683056364858448
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,11,headline_yy,origins_2022_2023,24,0,24,3.177827907366216,4.64969301772911,-2.322255182042716
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,11,headline_yy,origins_2024plus,20,0,20,0.4907420494225958,0.6115030771975428,-0.051149119557015676
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,11,headline_yy,recent_targets,31,0,31,0.6855675544502537,0.8973615882074691,0.16602304409846
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,12,headline_yy,full,75,0,75,3.3441029696644393,5.539326399528315,-2.95761925281515
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,12,headline_yy,origins_2019_2021,32,0,32,5.165950878669827,7.381606145674728,-5.136119584227192
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,12,headline_yy,origins_2022_2023,24,0,24,3.1657379990619012,4.791490465852972,-2.357198862917032
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,12,headline_yy,origins_2024plus,19,0,19,0.5010306647322552,0.593368330541264,-0.046991818729335166
original_R16_calendar,CORE_PANEL_SHRINK_FOODNORM_R25,12,headline_yy,recent_targets,31,0,31,0.6902199901487256,0.8989664187471663,0.2140276660297363
original_R16_calendar,CORE_PANEL_SHRINK_R25,1,headline_yy,full,88,0,88,0.5253387847041476,0.9007264183515656,-0.20425284666985782
original_R16_calendar,CORE_PANEL_SHRINK_R25,1,headline_yy,origins_2019_2021,34,0,34,0.3671344698237572,0.4720150305962572,-0.2123213930190293
original_R16_calendar,CORE_PANEL_SHRINK_R25,1,headline_yy,origins_2022_2023,24,0,24,1.1033199076088427,1.5888977496662011,-0.45760174605407583
original_R16_calendar,CORE_PANEL_SHRINK_R25,1,headline_yy,origins_2024plus,30,0,30,0.2422521099115005,0.32810909059256194,0.007570625366577695
original_R16_calendar,CORE_PANEL_SHRINK_R25,1,headline_yy,recent_targets,31,0,31,0.24271002779515372,0.3260433680396689,-0.0009460904292716037
original_R16_calendar,CORE_PANEL_SHRINK_R25,2,headline_yy,full,86,0,86,0.8275032567806458,1.337599025373302,-0.39366466047831783
original_R16_calendar,CORE_PANEL_SHRINK_R25,2,headline_yy,origins_2019_2021,33,0,33,0.5891546162852396,0.7205499726982599,-0.40999622559415516
original_R16_calendar,CORE_PANEL_SHRINK_R25,2,headline_yy,origins_2022_2023,24,0,24,1.7426033780530457,2.3404980581552075,-0.8679042925525411
original_R16_calendar,CORE_PANEL_SHRINK_R25,2,headline_yy,origins_2024plus,29,0,29,0.34140333353274355,0.4260899452089504,0.01739371257699224
original_R16_calendar,CORE_PANEL_SHRINK_R25,2,headline_yy,recent_targets,31,0,31,0.3358023454541712,0.4172298993614638,-0.00015349586764411955
original_R16_calendar,CORE_PANEL_SHRINK_R25,3,headline_yy,full,84,0,84,1.0606704857418308,1.6835947501960111,-0.6353616759541263
original_R16_calendar,CORE_PANEL_SHRINK_R25,3,headline_yy,origins_2019_2021,32,0,32,0.9375555239417892,1.2799359184533667,-0.765946366467837
original_R16_calendar,CORE_PANEL_SHRINK_R25,3,headline_yy,origins_2022_2023,24,0,24,1.9938273903254384,2.729012925827839,-1.224076420044418
original_R16_calendar,CORE_PANEL_SHRINK_R25,3,headline_yy,origins_2024plus,28,0,28,0.4015245238702144,0.4976171795739467,0.01849060813893621
original_R16_calendar,CORE_PANEL_SHRINK_R25,3,headline_yy,recent_targets,31,0,31,0.38779478003430223,0.481941861488584,-0.004014653696468838
original_R16_calendar,CORE_PANEL_SHRINK_R25,4,headline_yy,full,83,0,83,1.2597929404550532,2.069433928781572,-0.8826097749169014
original_R16_calendar,CORE_PANEL_SHRINK_R25,4,headline_yy,origins_2019_2021,32,0,32,1.3114213582745475,1.8857169940699463,-1.1721771017112586
original_R16_calendar,CORE_PANEL_SHRINK_R25,4,headline_yy,origins_2022_2023,24,0,24,2.2458209087156886,3.1385920186409835,-1.536382396383483
original_R16_calendar,CORE_PANEL_SHRINK_R25,4,headline_yy,origins_2024plus,27,0,27,0.3221343994002724,0.44071751099954726,0.041712349994854084
original_R16_calendar,CORE_PANEL_SHRINK_R25,4,headline_yy,recent_targets,31,0,31,0.3516244619969711,0.4722408094319664,0.020681612773524687
original_R16_calendar,CORE_PANEL_SHRINK_R25,5,headline_yy,full,82,0,82,1.5170441593523778,2.4855593192836554,-1.143793702634065
original_R16_calendar,CORE_PANEL_SHRINK_R25,5,headline_yy,origins_2019_2021,32,0,32,1.7899668572003453,2.59773111359255,-1.646188604086178
original_R16_calendar,CORE_PANEL_SHRINK_R25,5,headline_yy,origins_2022_2023,24,0,24,2.4376728587317875,3.4497272818216755,-1.7740680217477323
original_R16_calendar,CORE_PANEL_SHRINK_R25,5,headline_yy,origins_2024plus,26,0,26,0.3313281933431163,0.4402341573635821,0.05633016295038226
original_R16_calendar,CORE_PANEL_SHRINK_R25,5,headline_yy,recent_targets,31,0,31,0.39398682560478454,0.5172865225370835,0.0593722318340034
original_R16_calendar,CORE_PANEL_SHRINK_R25,6,headline_yy,full,81,0,81,1.775747435953977,2.89525171234157,-1.3834964807238022
original_R16_calendar,CORE_PANEL_SHRINK_R25,6,headline_yy,origins_2019_2021,32,0,32,2.289790418320256,3.368475698151109,-2.15526427500666
original_R16_calendar,CORE_PANEL_SHRINK_R25,6,headline_yy,origins_2022_2023,24,0,24,2.584093697245299,3.594489028044317,-1.8941236022271413
original_R16_calendar,CORE_PANEL_SHRINK_R25,6,headline_yy,origins_2024plus,25,0,25,0.3417600076854711,0.4816859901848788,0.09456833260146037
original_R16_calendar,CORE_PANEL_SHRINK_R25,6,headline_yy,recent_targets,31,0,31,0.39683547169577943,0.5345455647452215,0.11867568045812621
original_R16_calendar,CORE_PANEL_SHRINK_R25,7,headline_yy,full,80,0,80,2.060360050933828,3.326583794341095,-1.61568586258322
original_R16_calendar,CORE_PANEL_SHRINK_R25,7,headline_yy,origins_2019_2021,32,0,32,2.78817821725187,4.155795202401742,-2.6792218727317003
original_R16_calendar,CORE_PANEL_SHRINK_R25,7,headline_yy,origins_2022_2023,24,0,24,2.7111199611997385,3.6818300218108995,-1.9523948580063284
original_R16_calendar,CORE_PANEL_SHRINK_R25,7,headline_yy,origins_2024plus,24,0,24,0.4391759189105285,0.5511942857657501,0.13907114637119725
original_R16_calendar,CORE_PANEL_SHRINK_R25,7,headline_yy,recent_targets,31,0,31,0.4318446212428506,0.5466088478188794,0.15823120831260465
original_R16_calendar,CORE_PANEL_SHRINK_R25,8,headline_yy,full,79,0,79,2.351095940443673,3.7676559510109997,-1.8387636299025119
original_R16_calendar,CORE_PANEL_SHRINK_R25,8,headline_yy,origins_2019_2021,32,0,32,3.3068566614025716,4.8994094678174145,-3.20473457985745
original_R16_calendar,CORE_PANEL_SHRINK_R25,8,headline_yy,origins_2022_2023,24,0,24,2.881724577152745,3.7950892735824158,-1.9776407988555782
original_R16_calendar,CORE_PANEL_SHRINK_R25,8,headline_yy,origins_2024plus,23,0,23,0.4676424468913895,0.5757262074227124,0.20663299850755734
original_R16_calendar,CORE_PANEL_SHRINK_R25,8,headline_yy,recent_targets,31,0,31,0.4760368526254024,0.5651359843294543,0.2219486284702184
original_R16_calendar,CORE_PANEL_SHRINK_R25,9,headline_yy,full,78,0,78,2.6272089255681275,4.247912205480576,-2.0670932881251534
original_R16_calendar,CORE_PANEL_SHRINK_R25,9,headline_yy,origins_2019_2021,32,0,32,3.850968142422484,5.660704715265972,-3.742491367892503
original_R16_calendar,CORE_PANEL_SHRINK_R25,9,headline_yy,origins_2022_2023,24,0,24,2.9561909924810252,3.950175599239032,-1.9480242074176368
original_R16_calendar,CORE_PANEL_SHRINK_R25,9,headline_yy,origins_2024plus,22,0,22,0.48830599169317696,0.5878831795310757,0.23995583076460994
original_R16_calendar,CORE_PANEL_SHRINK_R25,9,headline_yy,recent_targets,31,0,31,0.5639823136308596,0.7340082279345573,0.3164350317592627
original_R16_calendar,CORE_PANEL_SHRINK_R25,10,headline_yy,full,77,0,77,2.8984715579347933,4.724670144694044,-2.2986516514026905
original_R16_calendar,CORE_PANEL_SHRINK_R25,10,headline_yy,origins_2019_2021,32,0,32,4.309331432963163,6.270941834528911,-4.211843967430412
original_R16_calendar,CORE_PANEL_SHRINK_R25,10,headline_yy,origins_2022_2023,24,0,24,3.111137310297867,4.3372528692375525,-2.0073080391568277
original_R16_calendar,CORE_PANEL_SHRINK_R25,10,headline_yy,origins_2024plus,21,0,21,0.5055432694766209,0.6531989989972058,0.2837248923585667
original_R16_calendar,CORE_PANEL_SHRINK_R25,10,headline_yy,recent_targets,31,0,31,0.6819565987108194,0.9393150052413382,0.4350383483489232
original_R16_calendar,CORE_PANEL_SHRINK_R25,11,headline_yy,full,76,0,76,3.134777955381951,5.188629687961049,-2.542496998171876
original_R16_calendar,CORE_PANEL_SHRINK_R25,11,headline_yy,origins_2019_2021,32,0,32,4.749903472380227,6.899741085591333,-4.720142671823245
original_R16_calendar,CORE_PANEL_SHRINK_R25,11,headline_yy,origins_2022_2023,24,0,24,3.1349047774463177,4.6249438390112365,-2.0087771837199724
original_R16_calendar,CORE_PANEL_SHRINK_R25,11,headline_yy,origins_2024plus,20,0,20,0.5504249417074728,0.6817086279929752,0.30127230232803154
original_R16_calendar,CORE_PANEL_SHRINK_R25,11,headline_yy,recent_targets,31,0,31,0.7612517922991171,1.0562454302307147,0.5369138022774397
original_R16_calendar,CORE_PANEL_SHRINK_R25,12,headline_yy,full,75,0,75,3.385893904200584,5.5603286520721475,-2.76822485969508
original_R16_calendar,CORE_PANEL_SHRINK_R25,12,headline_yy,origins_2019_2021,32,0,32,5.206908175122898,7.422646891432382,-5.1765288109643475
original_R16_calendar,CORE_PANEL_SHRINK_R25,12,headline_yy,origins_2022_2023,24,0,24,3.1743907270961897,4.773118232742108,-2.016453568853007
original_R16_calendar,CORE_PANEL_SHRINK_R25,12,headline_yy,origins_2024plus,19,0,19,0.5860844084632891,0.6862690895796031,0.3382601645368578
original_R16_calendar,CORE_PANEL_SHRINK_R25,12,headline_yy,recent_targets,31,0,31,0.8411476451964849,1.0996037029461434,0.621853602701553
original_R16_calendar,CORE_PANEL_STATE_R25,1,headline_yy,full,88,0,88,0.5254448221642867,0.9008125467836553,-0.20431971452374673
