origin,model,band,target,predicted_sa_annualized,actual_sa_annualized
2019-04,CORE_PANEL_SHRINK_R25,4,2020-04,1.6881849085820781,1.6088341526061583
2019-04,CORE_PANEL_STATE_R25,1,2019-07,1.3562806999244574,4.510457180348661
2019-04,CORE_PANEL_STATE_R25,2,2019-10,1.3912018987533128,1.16768885630117
2019-04,CORE_PANEL_STATE_R25,3,2020-01,1.621278371306468,3.8415986968166242
2019-04,CORE_PANEL_STATE_R25,4,2020-04,1.7000213577430645,1.6088341526061583
2019-04,DAMPED_P95_Q001_R16,1,2019-07,2.2603259790211947,4.510457180348661
2019-04,DAMPED_P95_Q001_R16,2,2019-10,2.3126929490712307,1.16768885630117
2019-04,DAMPED_P95_Q001_R16,3,2020-01,2.33336603661448,3.8415986968166242
2019-04,DAMPED_P95_Q001_R16,4,2020-04,2.3386874028243314,1.6088341526061583
2019-04,STABLE_LOCAL_CORE_R14B,1,2019-07,2.887088791623041,4.510457180348661
2019-04,STABLE_LOCAL_CORE_R14B,2,2019-10,2.887088791623041,1.16768885630117
2019-04,STABLE_LOCAL_CORE_R14B,3,2020-01,2.8870887916230417,3.8415986968166242
2019-04,STABLE_LOCAL_CORE_R14B,4,2020-04,2.887088791623041,1.6088341526061583
2019-04,STATE_FAST_R15,1,2019-07,2.0738078270826152,4.510457180348661
2019-04,STATE_FAST_R15,2,2019-10,2.1293824908433012,1.16768885630117
2019-04,STATE_FAST_R15,3,2020-01,2.157836718688772,3.8415986968166242
2019-04,STATE_FAST_R15,4,2020-04,2.1724052833456526,1.6088341526061583
2019-05,CORE_OWN_SHRINK_R25,1,2019-08,1.971214027832282,4.817041513096017
2019-05,CORE_OWN_SHRINK_R25,2,2019-11,2.005428898154823,0.969551364778114
2019-05,CORE_OWN_SHRINK_R25,3,2020-02,2.12451973372605,5.506674140686897
2019-05,CORE_OWN_SHRINK_R25,4,2020-05,2.137168508668152,2.225757228848269
2019-05,CORE_PANEL_SHRINK_FOODNORM_R25,1,2019-08,1.3448474656752816,4.817041513096017
2019-05,CORE_PANEL_SHRINK_FOODNORM_R25,2,2019-11,1.3718024233262893,0.969551364778114
2019-05,CORE_PANEL_SHRINK_FOODNORM_R25,3,2020-02,1.5975794860957957,5.506674140686897
2019-05,CORE_PANEL_SHRINK_FOODNORM_R25,4,2020-05,1.6654855881498771,2.225757228848269
2019-05,CORE_PANEL_SHRINK_R25,1,2019-08,1.3448474656752816,4.817041513096017
2019-05,CORE_PANEL_SHRINK_R25,2,2019-11,1.3718024233262893,0.969551364778114
2019-05,CORE_PANEL_SHRINK_R25,3,2020-02,1.5975794860957957,5.506674140686897
2019-05,CORE_PANEL_SHRINK_R25,4,2020-05,1.6654855881498771,2.225757228848269
2019-05,CORE_PANEL_STATE_R25,1,2019-08,1.2815356318611728,4.817041513096017
2019-05,CORE_PANEL_STATE_R25,2,2019-11,1.37822555376962,0.969551364778114
2019-05,CORE_PANEL_STATE_R25,3,2020-02,1.601246207844206,5.506674140686897
2019-05,CORE_PANEL_STATE_R25,4,2020-05,1.6770155674729197,2.225757228848269
2019-05,DAMPED_P95_Q001_R16,1,2019-08,2.1767964920247453,4.817041513096017
2019-05,DAMPED_P95_Q001_R16,2,2019-11,2.2177183648149876,0.969551364778114
2019-05,DAMPED_P95_Q001_R16,3,2020-02,2.2297121776583504,5.506674140686897
2019-05,DAMPED_P95_Q001_R16,4,2020-05,2.2281724850907616,2.225757228848269
