model,clock,report_date,threshold,quarter,origin,deviation,model_error,approx_error,dominant_block,h0,core,food,fuel,administered,alcohol_tobacco,wedge,outcome
CORE_OWN_SHRINK_R25,report,2024-05-09,0.3,2025Q1,2024-03,0.52385749887529,0.14411331303533714,0.13332316358364854,fuel,0.030082952903021338,0.2488755120251378,-0.36237396984213893,0.2699407454025231,0.10851309813398695,-0.0424173023953689,-0.11929787264351281,gain
CORE_OWN_SHRINK_R25,report,2024-08-08,0.3,2025Q2,2024-06,0.3909097004017934,-0.24012298173362367,-0.2408445694263026,food,0.2091781364714337,-0.36705572866223896,-0.398768265876927,0.3716530718067846,0.10764076608779187,0.07459128530580969,-0.23808383455895651,gain
CORE_OWN_SHRINK_R25,report,2025-05-15,0.3,2025Q4,2025-04,0.47063008889709135,0.6622624757080273,0.6427776509389648,h0,0.3183068083901995,0.17318052277448026,0.26937212567292423,-0.02366463272604842,0.11964328723194984,-0.03306019395040293,-0.18100026645413755,loss
CORE_OWN_SHRINK_R25,report,2025-05-15,0.3,2026Q1,2025-04,0.4984258633377032,1.1811998568982645,1.153878515075602,food,0.3183068083901995,0.11560415718376423,0.6470083968590097,-0.16271570469828797,0.44647373040215427,-0.04086631224006527,-0.1699325608211726,loss
CORE_OWN_SHRINK_R25,report,2025-08-14,0.3,2026Q2,2025-07,0.4648954523596287,0.9002841960987849,0.8764853708248773,food,0.03224922752468323,-0.2187309238427149,1.220643681029053,-0.7090228088870209,0.48150710290598714,0.04458696385588948,0.02525212823900014,loss
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2022-02-10,0.3,2022Q3,2021-12,0.8744911410886207,-8.533132040984004,-7.615199603793169,core,0.3500635465416196,-3.2378124297901443,-2.7250988845491086,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.3039721246234506,gain
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2022-02-10,0.3,2022Q4,2021-12,1.5587073861295186,-7.512871726020689,-6.810187035662126,core,0.23337569769441305,-3.5820901188701515,-3.4533842716228556,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795669,gain
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2022-05-12,0.3,2022Q4,2022-03,-2.966433386553792,-5.915583308704001,-5.322873523873949,core,-0.6899535791872943,-2.9395213302662557,-2.5664474692494434,0.30325098850772825,0.2299926915355274,-0.01064722683610949,0.35045240162189817,loss
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2022-05-12,0.3,2023Q1,2022-03,-2.3016366619957536,-10.837909212717328,-10.012427611030326,administered,-0.4599690527915296,-2.8265924969573533,-3.042615477668616,0.5924818769108037,-4.222665816592288,-0.11646911796329189,0.06340247403194929,loss
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2022-08-11,0.3,2023Q2,2022-06,-3.8198372816045225,-3.518781115133862,-3.401699763107545,administered,-0.12458316465475727,-0.13315266753460822,-0.45559021724996596,0.8925406649153865,-3.6794661033709164,-0.11477953565814136,0.21333126044545792,loss
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2022-11-10,0.3,2023Q3,2022-09,-1.396510141077914,-2.4923366722544182,-2.5130338517158144,administered,-0.42565986465828143,0.8921926658498006,-0.5560211646288723,0.11385079407255118,-2.7744532440892438,-0.158216645094423,0.39527360683265417,loss
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2023-02-09,0.3,2023Q4,2022-12,-2.5900134548385356,-2.530778656825208,-2.5471512416746025,administered,0.0316500438151544,1.2876714989834552,0.6280972651163889,-0.1266012718100268,-4.518075731552731,-0.11221993261880535,0.2623268863919625,loss
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2023-05-11,0.3,2023Q4,2023-03,1.4801488831665406,2.249126921179867,2.070236475143913,food,0.15685653142796782,0.8921138606674642,0.9654985381587657,-0.16539462036844862,0.14878396987306222,0.032418118356993146,0.03996007702810842,loss
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2023-05-11,0.3,2024Q1,2023-03,1.8419100998681883,2.2581990959658347,2.1828846422824877,food,0.10457102095197855,1.3996607929254947,1.6435255848726475,-0.12193920205538233,-0.7086151785479743,0.04234764302554541,-0.17666601888982195,loss
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2023-08-10,0.3,2024Q1,2023-06,-0.6590502085337178,-0.19602847243607147,-0.2021888765014807,administered,-0.30370930849314093,0.2172709995180876,0.798880842835405,-0.17585997905717177,-0.595170583636667,-0.00026027772750809863,-0.14334056994048547,gain
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2023-11-09,0.3,2024Q2,2023-09,0.347703854816801,0.48623940843318536,0.4636095216025192,core,0.48886149309042737,0.54910452173978,0.4662409049158016,0.12818558330257535,-0.8272395687144075,-0.009091975868174848,-0.33245143686348255,loss
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2023-11-09,0.3,2024Q3,2023-09,0.5264153048744946,0.45168932819298035,0.4294295928641825,core,0.32590766206028493,0.6272165472671983,0.2486183200850057,0.2826536146260126,-0.7692319160301654,0.048197161174474555,-0.3339317963186281,loss
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2024-02-15,0.3,2024Q3,2023-12,-0.6269836606377921,-0.6856235473193064,-0.6835739921704335,administered,0.2717880584943021,0.06366747570102683,0.06224155330315006,-0.06197790275411089,-0.754472883247146,-0.0618271542334329,-0.20299313943422262,loss
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2024-02-15,0.3,2024Q4,2023-12,-0.540223666250581,-0.7078676502533656,-0.7016794156153943,administered,0.1811920389962014,0.2056050248840994,-0.05268319045096928,0.05384700629937953,-0.7746594486851969,-0.03020754933116085,-0.28477329732774753,loss
CORE_PANEL_SHRINK_FOODNORM_R25,cutoff,2025-08-14,0.3,2026Q1,2025-06,-0.31481293315385184,0.6222408904067096,0.6086600970302268,food,-0.04402554669333,-0.16301889101196962,0.49132885787413033,-0.09058592462305981,0.49132427278624347,-0.006757696641926159,-0.06960497465986139,gain
CORE_PANEL_SHRINK_FOODNORM_R25,report,2022-02-10,0.3,2022Q3,2021-12,0.8744911410886207,-8.533132040984004,-7.615199603793169,core,0.3500635465416196,-3.2378124297901443,-2.7250988845491086,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.3039721246234506,gain
CORE_PANEL_SHRINK_FOODNORM_R25,report,2022-02-10,0.3,2022Q4,2021-12,1.5587073861295186,-7.512871726020689,-6.810187035662126,core,0.23337569769441305,-3.5820901188701515,-3.4533842716228556,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795669,gain
CORE_PANEL_SHRINK_FOODNORM_R25,report,2022-05-12,0.3,2022Q4,2022-04,-1.74235857942206,-4.691508501572269,-4.20280599120072,core,-1.050814865754615,-2.4357047602082007,-1.8507929849819826,0.17921114532927906,0.6715786592837404,-0.1306487036172205,0.41436551874827904,loss
CORE_PANEL_SHRINK_FOODNORM_R25,report,2022-05-12,0.3,2023Q1,2022-04,-1.358257141379279,-9.894529692100853,-9.116531721692168,administered,-1.050814865754615,-2.34083209101945,-2.3079694256539067,0.46844203373235443,-3.7810798488440747,-0.23426814087111691,0.12999061671864157,loss
CORE_PANEL_SHRINK_FOODNORM_R25,report,2022-08-11,0.3,2023Q2,2022-07,-3.2886133252159766,-2.9875571587453162,-2.90254226848196,administered,0.06850695694892073,0.42164732379786357,-0.6660170307334438,0.695701338472641,-3.542813268161287,-0.16138546598249556,0.28181787717584106,loss
CORE_PANEL_SHRINK_FOODNORM_R25,report,2023-02-09,0.3,2023Q3,2022-12,-3.5505104145695103,-3.8234127257460147,-3.7678121471193116,administered,0.0474750657227316,0.5948349939706037,0.3063476326755508,-0.11152421658387761,-4.725684036276577,-0.1654277910999381,0.2861662044721943,loss
CORE_PANEL_SHRINK_FOODNORM_R25,report,2023-02-09,0.3,2023Q4,2022-12,-2.5900134548385356,-2.530778656825208,-2.5471512416746025,administered,0.0316500438151544,1.2876714989834552,0.6280972651163889,-0.1266012718100268,-4.518075731552731,-0.11221993261880535,0.2623268863919625,loss
CORE_PANEL_SHRINK_FOODNORM_R25,report,2023-05-11,0.3,2023Q4,2023-04,1.1135348849963922,1.8825129230097186,1.7352723696919994,h0,0.7674826193987975,0.6366994368859489,0.34228085813907466,-0.21308327010203643,0.20930974498096902,-0.04875073700316812,0.041333717392413975,loss
CORE_PANEL_SHRINK_FOODNORM_R25,report,2023-05-11,0.3,2024Q1,2023-04,1.4927999710852107,1.909088967182857,1.8472247628990295,core,0.7674826193987975,1.1232643486810687,0.9898698979053341,-0.1696278517889702,-0.6481036681940847,-0.04004472565110552,-0.17561585745201025,loss
CORE_PANEL_SHRINK_FOODNORM_R25,report,2023-08-10,0.3,2024Q2,2023-07,0.4054468398316815,0.2915240834480657,0.2742691372747511,food,-0.08647846901393552,0.6948006465127067,0.7760836156090756,-0.20293082213962618,-0.6683387823690122,-0.056203499890722784,-0.18266355143373433,loss
CORE_PANEL_SHRINK_FOODNORM_R25,report,2023-11-09,0.3,2024Q3,2023-09,0.5264153048744946,0.45168932819298035,0.4294295928641825,core,0.32590766206028493,0.6272165472671983,0.2486183200850057,0.2826536146260126,-0.7692319160301654,0.048197161174474555,-0.3339317963186281,loss
CORE_PANEL_SHRINK_FOODNORM_R25,report,2024-02-15,0.3,2024Q3,2024-01,-1.0372678487211127,-1.095907735402627,-1.087461373384077,h0,-0.5585983674972084,-0.2176221553164451,-0.3337651290125568,0.03567804642634361,-0.012617802108603143,0.03632620740048354,-0.03686217327609064,loss
CORE_PANEL_SHRINK_FOODNORM_R25,report,2024-02-15,0.3,2024Q4,2024-01,-0.9406193800331231,-1.1082633640359076,-1.0940918147547225,h0,-0.5585983674972084,-0.14429544265656366,-0.4577812747490119,0.15150295547983403,-0.032806285482368164,0.06484499478963858,-0.11695839463904294,loss
CORE_PANEL_SHRINK_FOODNORM_R25,report,2024-11-14,0.3,2025Q2,2024-10,-0.3186846623915174,-0.13210225452693436,-0.1337400520327929,core,-0.1075402830554989,-0.1929164884305675,-0.11048566588714027,0.14568574439274865,0.0886542398398031,0.1034400741901668,-0.060577673082304724,immaterial
CORE_PANEL_SHRINK_FOODNORM_R25,report,2024-11-14,0.3,2025Q3,2024-10,-0.44654074209419425,-0.31130313222960027,-0.31032632476680644,core,-0.1075402830554989,-0.3146634712356707,-0.12630854570568067,0.11246348993124128,0.13002621843171122,0.13774203004887253,-0.14204576318178122,loss
CORE_PANEL_SHRINK_R25,cutoff,2022-02-10,0.3,2022Q3,2021-12,0.8407585253477876,-8.566864656724837,-7.646393503603484,core,0.3500635465416196,-3.2378124297901443,-2.7562927843594243,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.3039721246234503,gain
CORE_PANEL_SHRINK_R25,cutoff,2022-02-10,0.3,2022Q4,2021-12,1.5126386130947322,-7.558940499055476,-6.853065384973929,core,0.23337569769441305,-3.5820901188701515,-3.4962626209346603,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795713,gain
CORE_PANEL_SHRINK_R25,cutoff,2022-05-12,0.3,2022Q4,2022-03,-2.926695243729352,-5.875845165879561,-5.286573343260488,core,-0.6899535791872943,-2.9395213302662557,-2.5301472886359835,0.30325098850772825,0.2299926915355274,-0.01064722683610949,0.350452401621898,loss
CORE_PANEL_SHRINK_R25,cutoff,2022-05-12,0.3,2023Q1,2022-03,-2.2490713380183367,-10.78534388873991,-9.962419820062438,administered,-0.4599690527915296,-2.8265924969573533,-2.9926076867007296,0.5924818769108037,-4.222665816592288,-0.11646911796329189,0.063402474031949,loss
CORE_PANEL_SHRINK_R25,cutoff,2022-08-11,0.3,2023Q2,2022-06,-3.5922839988016424,-3.291227832330982,-3.1892411210412335,administered,-0.12458316465475727,-0.13315266753460822,-0.24313157518365458,0.8925406649153865,-3.6794661033709164,-0.11477953565814136,0.2133312604454578,loss
CORE_PANEL_SHRINK_R25,cutoff,2022-11-10,0.3,2023Q3,2022-09,-1.0546412234609166,-2.150467754637421,-2.1880823408540793,administered,-0.42565986465828143,0.8921926658498006,-0.23106965376713715,0.11385079407255118,-2.7744532440892438,-0.158216645094423,0.39527360683265433,loss
CORE_PANEL_SHRINK_R25,cutoff,2023-02-09,0.3,2023Q4,2022-12,-2.1573362411130885,-2.098101443099761,-2.134205046820688,administered,0.0316500438151544,1.2876714989834552,1.0410434599703031,-0.1266012718100268,-4.518075731552731,-0.11221993261880535,0.26232688639196244,loss
CORE_PANEL_SHRINK_R25,cutoff,2023-05-11,0.3,2023Q4,2023-03,1.8406811174838982,2.6096591554972246,2.3990990630767213,food,0.15685653142796782,0.8921138606674642,1.294361126091574,-0.16539462036844862,0.14878396987306222,0.032418118356993146,0.03996007702810849,loss
CORE_PANEL_SHRINK_R25,cutoff,2023-05-11,0.3,2024Q1,2023-03,2.313772067949768,2.7300610640474146,2.635812231405282,food,0.10457102095197855,1.3996607929254947,2.0964531739954415,-0.12193920205538233,-0.7086151785479743,0.04234764302554541,-0.17666601888982184,loss
CORE_PANEL_SHRINK_R25,cutoff,2023-08-10,0.3,2024Q1,2023-06,-0.3608376714527308,0.10218406464491547,0.09071705691136006,food,-0.30370930849314093,0.2172709995180876,1.0917867762482458,-0.17585997905717177,-0.595170583636667,-0.00026027772750809863,-0.1433405699404856,gain
CORE_PANEL_SHRINK_R25,cutoff,2023-08-10,0.3,2024Q2,2023-06,0.31456453895480996,0.20064178257119414,0.1856786197301843,food,-0.20247287232876063,0.4410421815354759,1.114879798116575,-0.2647055509899643,-0.6481306779433195,-0.0758331437098302,-0.17910111494999215,immaterial
CORE_PANEL_SHRINK_R25,cutoff,2023-11-09,0.3,2024Q3,2023-09,0.9080597309738754,0.8333337542923611,0.8011581003335542,core,0.32590766206028493,0.6272165472671983,0.6203468275543781,0.2826536146260126,-0.7692319160301654,0.048197161174474555,-0.3339317963186285,loss
CORE_PANEL_SHRINK_R25,cutoff,2024-02-15,0.3,2024Q3,2023-12,-0.36807353240122964,-0.42671341908274396,-0.4284594688850647,administered,0.2717880584943021,0.06366747570102683,0.3173560765885188,-0.06197790275411089,-0.754472883247146,-0.0618271542334329,-0.2029931394342227,loss
CORE_PANEL_SHRINK_R25,cutoff,2024-05-09,0.3,2024Q4,2024-03,0.41374977157145976,0.04527343756867497,0.040176108490652285,fuel,0.04512442935453201,0.15268491723216795,-0.36333539132654274,0.3273555908840744,0.04290052716925064,-0.026204538916516768,-0.1383494259063132,gain
CORE_PANEL_SHRINK_R25,cutoff,2024-05-09,0.3,2025Q1,2024-03,0.3551128967405779,-0.024631289099374953,-0.03114022253024462,food,0.030082952903021338,0.0844121259112449,-0.36237396984213893,0.2699407454025231,0.10851309813398695,-0.0424173023953689,-0.1192978726435131,gain
CORE_PANEL_SHRINK_R25,cutoff,2024-08-08,0.3,2025Q2,2024-06,0.3275924416521272,-0.3034402404832899,-0.3029448575179674,core,0.2091781364714337,-0.4291560167539043,-0.398768265876927,0.3716530718067846,0.10764076608779187,0.07459128530580969,-0.238083834558956,gain
CORE_PANEL_SHRINK_R25,cutoff,2025-05-15,0.3,2025Q4,2025-03,0.3706673965428857,0.5622997833538217,0.5455106178511893,food,-0.0388476046622292,0.049572414601659544,0.4464861790027091,0.059101870887478224,0.11978218826113947,0.06512437413831933,-0.15570880437788717,loss
CORE_PANEL_SHRINK_R25,cutoff,2025-05-15,0.3,2026Q1,2025-03,0.38535293822648287,1.068126931787044,1.0436908876927475,food,-0.025898403108152803,-0.034872600246854554,0.8264679365241984,-0.07994920108476133,0.4469920683891302,0.05805924789328992,-0.14710816067410223,loss
CORE_PANEL_SHRINK_R25,cutoff,2025-11-13,0.3,2026Q2,2025-09,0.5081175161404676,0.663323279879624,0.6465549140508997,food,0.09649199132310893,-0.148275673704934,1.0312495235056183,-0.7643665887346743,0.40998160672369655,-0.005594209197481025,0.027068264135565286,loss
CORE_PANEL_SHRINK_R25,report,2022-02-10,0.3,2022Q3,2021-12,0.8407585253477876,-8.566864656724837,-7.646393503603484,core,0.3500635465416196,-3.2378124297901443,-2.7562927843594243,-0.7734503649143951,-0.8600181805013446,-0.06491116595634547,-0.3039721246234503,gain
CORE_PANEL_SHRINK_R25,report,2022-02-10,0.3,2022Q4,2021-12,1.5126386130947322,-7.558940499055476,-6.853065384973929,core,0.23337569769441305,-3.5820901188701515,-3.4962626209346603,-0.5765163258534753,0.538515440851096,-0.12535407988910804,0.15526662202795713,gain
CORE_PANEL_SHRINK_R25,report,2022-05-12,0.3,2022Q4,2022-04,-1.6966482055523642,-4.645798127702573,-4.1615117936614485,core,-1.050814865754615,-2.4357047602082007,-1.8094987874427109,0.17921114532927906,0.6715786592837404,-0.1306487036172205,0.4143655187482791,loss
CORE_PANEL_SHRINK_R25,report,2022-05-12,0.3,2023Q1,2022-04,-1.2955922341363832,-9.831864784857956,-9.057425368521962,administered,-1.050814865754615,-2.34083209101945,-2.2488630724837004,0.46844203373235443,-3.7810798488440747,-0.23426814087111691,0.1299906167186415,loss
CORE_PANEL_SHRINK_R25,report,2022-08-11,0.3,2023Q2,2022-07,-3.0304344275993103,-2.72937826112865,-2.662793633647183,administered,0.06850695694892073,0.42164732379786357,-0.42626839589866744,0.695701338472641,-3.542813268161287,-0.16138546598249556,0.2818178771758419,loss
CORE_PANEL_SHRINK_R25,report,2022-11-10,0.3,2023Q3,2022-10,0.3697116396072495,-0.7261148915692548,-0.843873905996852,administered,2.6169909326268606,1.1878947861406708,0.24524086537646017,0.42995221782241533,-5.211009474720709,-0.12393363990953425,0.010990406666984179,gain
CORE_PANEL_SHRINK_R25,report,2023-02-09,0.3,2023Q3,2022-12,-3.2383902612474067,-3.511292572423911,-3.4672140947782837,administered,0.0474750657227316,0.5948349939706037,0.6069456850165791,-0.11152421658387761,-4.725684036276577,-0.1654277910999381,0.2861662044721944,loss
CORE_PANEL_SHRINK_R25,report,2023-02-09,0.3,2023Q4,2022-12,-2.1573362411130885,-2.098101443099761,-2.134205046820688,administered,0.0316500438151544,1.2876714989834552,1.0410434599703031,-0.1266012718100268,-4.518075731552731,-0.11221993261880535,0.26232688639196244,loss
