model,h,omitted_year,n,rmse_delta,mae_delta
CORE_OWN_SHRINK_R25,3,2019,76,0.0010493296491176363,0.0006475452705838602
CORE_OWN_SHRINK_R25,3,2020,72,0.002102808816910162,0.0017700947924896848
CORE_OWN_SHRINK_R25,3,2021,72,-0.0030849994578139306,-0.004533174358784087
CORE_OWN_SHRINK_R25,3,2022,72,0.0021261190263505148,0.0006975987116260018
CORE_OWN_SHRINK_R25,3,2023,72,0.0028042459467330083,0.002156315708374379
CORE_OWN_SHRINK_R25,3,2024,72,0.0013460770885980189,0.0010734729789356745
CORE_OWN_SHRINK_R25,3,2025,72,0.0015039489590051858,0.0019548572275753795
CORE_OWN_SHRINK_R25,3,2026,80,0.0012674027767785034,0.0009724553219935261
CORE_PANEL_SHRINK_FOODNORM_R25,3,2019,76,0.24410349736307158,0.09128560793580154
CORE_PANEL_SHRINK_FOODNORM_R25,3,2020,72,0.25792419777890485,0.10804475659172241
CORE_PANEL_SHRINK_FOODNORM_R25,3,2021,72,0.2030918384064877,0.03186091001305236
CORE_PANEL_SHRINK_FOODNORM_R25,3,2022,72,0.06622970237216697,0.01935053563284128
CORE_PANEL_SHRINK_FOODNORM_R25,3,2023,72,0.27821598816795223,0.11530245601011879
CORE_PANEL_SHRINK_FOODNORM_R25,3,2024,72,0.2500269058076712,0.09153359002480754
CORE_PANEL_SHRINK_FOODNORM_R25,3,2025,72,0.25381395116070116,0.11103291249129099
CORE_PANEL_SHRINK_FOODNORM_R25,3,2026,80,0.23787257443443566,0.08809760660410138
CORE_PANEL_SHRINK_R25,4,2019,75,0.37465471769018466,0.10513751372696145
CORE_PANEL_SHRINK_R25,4,2020,71,0.39505530080238094,0.13037036709549032
CORE_PANEL_SHRINK_R25,4,2021,71,0.2948489684861113,0.02724717841521218
CORE_PANEL_SHRINK_R25,4,2022,71,0.17209130880095214,0.02889756431430346
CORE_PANEL_SHRINK_R25,4,2023,71,0.4200741756007511,0.17078988617963287
CORE_PANEL_SHRINK_R25,4,2024,71,0.38736799520899434,0.13027827262833847
CORE_PANEL_SHRINK_R25,4,2025,71,0.3897465214827531,0.12994289013131688
CORE_PANEL_SHRINK_R25,4,2026,80,0.3636352042502615,0.10781141995599697
CORE_PANEL_STATE_R25,4,2019,75,0.37434769542547963,0.10547202172626191
CORE_PANEL_STATE_R25,4,2020,71,0.3946646652286794,0.13034152807152677
CORE_PANEL_STATE_R25,4,2021,71,0.29475970724494016,0.02779681189482952
CORE_PANEL_STATE_R25,4,2022,71,0.17187673211379795,0.029535102745855357
CORE_PANEL_STATE_R25,4,2023,71,0.41972461284255513,0.1711690772125829
CORE_PANEL_STATE_R25,4,2024,71,0.38704226681056597,0.13074819600880527
CORE_PANEL_STATE_R25,4,2025,71,0.3894813455640951,0.13072628628371197
CORE_PANEL_STATE_R25,4,2026,80,0.3633445448601571,0.10827720471237634
CORE_OWN_SHRINK_R25,4,2019,75,0.006845400135496504,0.0011839311849011214
CORE_OWN_SHRINK_R25,4,2020,71,0.008133901101416319,0.002082103515177014
CORE_OWN_SHRINK_R25,4,2021,71,-0.004025291614803361,-0.007557635054359357
CORE_OWN_SHRINK_R25,4,2022,71,0.011557580842394,0.0017406285562199253
CORE_OWN_SHRINK_R25,4,2023,71,0.009897164483469334,0.005359122705679953
CORE_OWN_SHRINK_R25,4,2024,71,0.007507767645996921,0.003838168429326494
CORE_OWN_SHRINK_R25,4,2025,71,0.007883830759958466,0.003722609170702773
CORE_OWN_SHRINK_R25,4,2026,80,0.006892819370259762,0.0015520342957340283
CORE_PANEL_SHRINK_FOODNORM_R25,4,2019,75,0.383916655631114,0.10249619807907395
CORE_PANEL_SHRINK_FOODNORM_R25,4,2020,71,0.40389955683581125,0.12577730885247762
CORE_PANEL_SHRINK_FOODNORM_R25,4,2021,71,0.30984300995198577,0.02547048861845691
CORE_PANEL_SHRINK_FOODNORM_R25,4,2022,71,0.15788673543796494,0.018452578425223964
CORE_PANEL_SHRINK_FOODNORM_R25,4,2023,71,0.43306034575768826,0.17123654877215344
CORE_PANEL_SHRINK_FOODNORM_R25,4,2024,71,0.39452264377566837,0.1189535192891018
CORE_PANEL_SHRINK_FOODNORM_R25,4,2025,71,0.4001960814043497,0.129423419810059
CORE_PANEL_SHRINK_FOODNORM_R25,4,2026,80,0.3716032341532025,0.10180703842558003
CORE_PANEL_SHRINK_R25,5,2019,74,0.5154188477586827,0.17237156559813105
CORE_PANEL_SHRINK_R25,5,2020,70,0.5429110195929674,0.21532687546965334
CORE_PANEL_SHRINK_R25,5,2021,70,0.4084925151297292,0.08859571284069045
CORE_PANEL_SHRINK_R25,5,2022,70,0.2610619516337114,0.06266251462213335
CORE_PANEL_SHRINK_R25,5,2023,70,0.5772525954540284,0.27317606944189965
CORE_PANEL_SHRINK_R25,5,2024,70,0.534221379100849,0.20995847948702617
CORE_PANEL_SHRINK_R25,5,2025,70,0.5384385486934686,0.21952682705519555
CORE_PANEL_SHRINK_R25,5,2026,80,0.49863686093941606,0.1833712476264462
CORE_PANEL_STATE_R25,5,2019,74,0.5148483085237889,0.173060509174225
CORE_PANEL_STATE_R25,5,2020,70,0.5421182062497079,0.21522906071072478
CORE_PANEL_STATE_R25,5,2021,70,0.4082773656398213,0.08941218380715465
CORE_PANEL_STATE_R25,5,2022,70,0.26086164699674463,0.06368643803503171
CORE_PANEL_STATE_R25,5,2023,70,0.5765921771191724,0.27379978887763534
CORE_PANEL_STATE_R25,5,2024,70,0.5336303159825926,0.21038434068098333
CORE_PANEL_STATE_R25,5,2025,70,0.5379494423884563,0.22097149058388954
CORE_PANEL_STATE_R25,5,2026,80,0.49809807187654176,0.18418440067668707
CORE_OWN_SHRINK_R25,5,2019,74,0.014073568257281899,0.002335816767190968
CORE_OWN_SHRINK_R25,5,2020,70,0.015822101247552567,0.00628466780861725
CORE_OWN_SHRINK_R25,5,2021,70,-0.0058064507856872005,-0.006058461578930308
CORE_OWN_SHRINK_R25,5,2022,70,0.020852101473356033,0.006282208496480646
CORE_OWN_SHRINK_R25,5,2023,70,0.01900475305656979,0.011639279328306884
CORE_OWN_SHRINK_R25,5,2024,70,0.015345263765714545,0.007828401400664653
CORE_OWN_SHRINK_R25,5,2025,70,0.01600772455721522,0.009033997009732175
CORE_OWN_SHRINK_R25,5,2026,80,0.014073795887220353,0.005684065624529389
CORE_PANEL_SHRINK_FOODNORM_R25,5,2019,74,0.5253236482996977,0.1773423080462162
CORE_PANEL_SHRINK_FOODNORM_R25,5,2020,70,0.5523986460051105,0.21829915294690383
CORE_PANEL_SHRINK_FOODNORM_R25,5,2021,70,0.4280081026960769,0.09513727471722722
CORE_PANEL_SHRINK_FOODNORM_R25,5,2022,70,0.24373630381909228,0.050609117083037614
CORE_PANEL_SHRINK_FOODNORM_R25,5,2023,70,0.5914698179999855,0.2850600618484118
CORE_PANEL_SHRINK_FOODNORM_R25,5,2024,70,0.5417345213449969,0.19910902260695384
CORE_PANEL_SHRINK_FOODNORM_R25,5,2025,70,0.5497344787415628,0.2304367075240692
CORE_PANEL_SHRINK_FOODNORM_R25,5,2026,80,0.506881938269363,0.18251935007784992
CORE_PANEL_SHRINK_R25,6,2019,73,0.6329836890834262,0.2670391435678021
CORE_PANEL_SHRINK_R25,6,2020,69,0.667199721762247,0.3311146632040105
CORE_PANEL_SHRINK_R25,6,2021,69,0.5228982272767841,0.17062842520443855
CORE_PANEL_SHRINK_R25,6,2022,69,0.32412103706078854,0.053708941932522514
CORE_PANEL_SHRINK_R25,6,2023,69,0.7120156279029812,0.39629096054684854
CORE_PANEL_SHRINK_R25,6,2024,69,0.6574897547251233,0.32460756012710723
CORE_PANEL_SHRINK_R25,6,2025,69,0.6610869856786823,0.3283856848437765
CORE_PANEL_SHRINK_R25,6,2026,80,0.6086569325832931,0.26985910682426195
CORE_PANEL_STATE_R25,6,2019,73,0.6323291349901008,0.2678506026306111
CORE_PANEL_STATE_R25,6,2020,69,0.6662043133111757,0.33083679225764606
CORE_PANEL_STATE_R25,6,2021,69,0.5226939981998182,0.17150599255076626
CORE_PANEL_STATE_R25,6,2022,69,0.323863755070378,0.05487775520323068
CORE_PANEL_STATE_R25,6,2023,69,0.7112421967100744,0.3969410016011712
CORE_PANEL_STATE_R25,6,2024,69,0.6568250090080481,0.3253674689291115
CORE_PANEL_STATE_R25,6,2025,69,0.6605771110228815,0.3301036178027805
CORE_PANEL_STATE_R25,6,2026,80,0.6080340636365089,0.2705250511835442
CORE_OWN_SHRINK_R25,6,2019,73,0.02121194525469461,-0.0030636191840864857
CORE_OWN_SHRINK_R25,6,2020,69,0.0236605239473362,0.004002264382374943
CORE_OWN_SHRINK_R25,6,2021,69,-0.008640005552406516,-0.013568925095700957
CORE_OWN_SHRINK_R25,6,2022,69,0.027627704899498617,0.0011915234021495635
CORE_OWN_SHRINK_R25,6,2023,69,0.02773045929526452,0.00782397173458671
CORE_OWN_SHRINK_R25,6,2024,69,0.023025096295400616,0.006056918959853608
CORE_OWN_SHRINK_R25,6,2025,69,0.0237797384337326,0.005298788705718982
CORE_OWN_SHRINK_R25,6,2026,80,0.020942322900054045,0.0006704574942102415
CORE_PANEL_SHRINK_FOODNORM_R25,6,2019,73,0.6412926496464433,0.26479986033134884
CORE_PANEL_SHRINK_FOODNORM_R25,6,2020,69,0.6749726855057445,0.3259678542479343
CORE_PANEL_SHRINK_FOODNORM_R25,6,2021,69,0.5454867178599141,0.16982841856728292
CORE_PANEL_SHRINK_FOODNORM_R25,6,2022,69,0.30186264282050823,0.02898291060536229
CORE_PANEL_SHRINK_FOODNORM_R25,6,2023,69,0.7261525760330798,0.4060002516584804
CORE_PANEL_SHRINK_FOODNORM_R25,6,2024,69,0.6625874158581362,0.305007206064845
CORE_PANEL_SHRINK_FOODNORM_R25,6,2025,69,0.6713225600975803,0.33502067443593586
CORE_PANEL_SHRINK_FOODNORM_R25,6,2026,80,0.6153729072727412,0.2626263116551586
CORE_PANEL_SHRINK_R25,7,2019,72,0.7104307324056336,0.3368576967590722
CORE_PANEL_SHRINK_R25,7,2020,68,0.7459683763212901,0.4215595007985635
CORE_PANEL_SHRINK_R25,7,2021,68,0.6185036029928257,0.2264459554709004
CORE_PANEL_SHRINK_R25,7,2022,68,0.3630654622241094,0.04397518006671519
CORE_PANEL_SHRINK_R25,7,2023,68,0.8029738614881623,0.48694288930020235
CORE_PANEL_SHRINK_R25,7,2024,68,0.7372074132131474,0.40067079476317913
CORE_PANEL_SHRINK_R25,7,2025,68,0.7409808316918047,0.41010441721558233
CORE_PANEL_STATE_R25,7,2019,72,0.709884389336271,0.3372742972113405
CORE_PANEL_STATE_R25,7,2020,68,0.7451417793250057,0.42065487066689733
CORE_PANEL_STATE_R25,7,2021,68,0.6185566333162009,0.2268763089036938
CORE_PANEL_STATE_R25,7,2022,68,0.3627552631164508,0.044613359480730974
CORE_PANEL_STATE_R25,7,2023,68,0.8023277613422075,0.48711704110225096
CORE_PANEL_STATE_R25,7,2024,68,0.7366662411590594,0.40128483426133554
CORE_PANEL_STATE_R25,7,2025,68,0.7405998618570577,0.41166520913069493
CORE_OWN_SHRINK_R25,7,2019,72,0.02669904905996834,-0.008778001475195252
CORE_OWN_SHRINK_R25,7,2020,68,0.029157997718811668,-0.0037700160747731193
CORE_OWN_SHRINK_R25,7,2021,68,-0.012264655883565068,-0.023217423149306526
CORE_OWN_SHRINK_R25,7,2022,68,0.03167106652362772,-0.006697139741379976
CORE_OWN_SHRINK_R25,7,2023,68,0.03409060681157916,0.004239950631011347
CORE_OWN_SHRINK_R25,7,2024,68,0.028723660000571805,-0.0011023802366112445
CORE_OWN_SHRINK_R25,7,2025,68,0.029674272117816702,-0.00034147537407180906
CORE_PANEL_SHRINK_FOODNORM_R25,7,2019,72,0.7155378769117884,0.33124982519904234
CORE_PANEL_SHRINK_FOODNORM_R25,7,2020,68,0.7503933908335227,0.41264544686585114
CORE_PANEL_SHRINK_FOODNORM_R25,7,2021,68,0.6419013580254112,0.22236943750867844
CORE_PANEL_SHRINK_FOODNORM_R25,7,2022,68,0.3358240545943403,0.007982590626110175
CORE_PANEL_SHRINK_FOODNORM_R25,7,2023,68,0.8153990764653503,0.4906901774067043
CORE_PANEL_SHRINK_FOODNORM_R25,7,2024,68,0.7383874619928799,0.37675130392271416
CORE_PANEL_SHRINK_FOODNORM_R25,7,2025,68,0.7484731124496684,0.42109138913210553
CORE_PANEL_SHRINK_R25,8,2019,71,0.7353291496832255,0.38068204612363177
CORE_PANEL_SHRINK_R25,8,2020,67,0.7700423554037408,0.46931931168858565
CORE_PANEL_SHRINK_R25,8,2021,67,0.6500676847920643,0.24488442192231807
CORE_PANEL_SHRINK_R25,8,2022,67,0.3791950893989018,0.008399994575386982
CORE_PANEL_SHRINK_R25,8,2023,67,0.8392262633511995,0.5451722305924052
CORE_PANEL_SHRINK_R25,8,2024,67,0.7623765064602899,0.4444430289992458
CORE_PANEL_SHRINK_R25,8,2025,68,0.7602395247438434,0.44389293295634813
CORE_PANEL_STATE_R25,8,2019,71,0.7352680960158091,0.3821850948111254
CORE_PANEL_STATE_R25,8,2020,67,0.7697629063470193,0.46953669282001576
CORE_PANEL_STATE_R25,8,2021,67,0.6507458780591526,0.2464787528007184
CORE_PANEL_STATE_R25,8,2022,67,0.3791551115144247,0.009953232656061184
CORE_PANEL_STATE_R25,8,2023,67,0.8390991373494927,0.5463844653126442
CORE_PANEL_STATE_R25,8,2024,67,0.7623224132301778,0.44549777520695155
CORE_PANEL_STATE_R25,8,2025,68,0.7603664401901469,0.44647007368050806
CORE_OWN_SHRINK_R25,8,2019,71,0.029239327179137575,-0.011238861768177788
CORE_OWN_SHRINK_R25,8,2020,67,0.031425666334740754,-0.006841500046531834
CORE_OWN_SHRINK_R25,8,2021,67,-0.01662511321394966,-0.027446298550495962
CORE_OWN_SHRINK_R25,8,2022,67,0.03303966008817705,-0.009843654673558966
CORE_OWN_SHRINK_R25,8,2023,67,0.0371416144843697,0.0007551127364049393
CORE_OWN_SHRINK_R25,8,2024,67,0.031481398319428866,-0.002653880416962906
CORE_OWN_SHRINK_R25,8,2025,68,0.03232874793149465,-0.001105370433873265
CORE_PANEL_SHRINK_FOODNORM_R25,8,2019,71,0.7357450297088923,0.3504505773633726
CORE_PANEL_SHRINK_FOODNORM_R25,8,2020,67,0.7694687359933963,0.4338397995686525
CORE_PANEL_SHRINK_FOODNORM_R25,8,2021,67,0.6703295781663137,0.2150117046031046
CORE_PANEL_SHRINK_FOODNORM_R25,8,2022,67,0.3464576232914758,-0.05819270901137741
CORE_PANEL_SHRINK_FOODNORM_R25,8,2023,67,0.8485028617229684,0.5414973138030819
CORE_PANEL_SHRINK_FOODNORM_R25,8,2024,67,0.7582139510546599,0.38697644644068685
CORE_PANEL_SHRINK_FOODNORM_R25,8,2025,68,0.7636262258536028,0.4438127596395849
CORE_PANEL_SHRINK_R25,9,2019,70,0.7353461756788997,0.3988195993358641
CORE_PANEL_SHRINK_R25,9,2020,66,0.770609590206766,0.4903311520863638
CORE_PANEL_SHRINK_R25,9,2021,66,0.6368769850363734,0.25022126237406095
CORE_PANEL_SHRINK_R25,9,2022,66,0.40023553047089155,0.015645248720711713
CORE_PANEL_SHRINK_R25,9,2023,66,0.8459613193213369,0.5819627768436839
CORE_PANEL_SHRINK_R25,9,2024,66,0.762766824982474,0.4711373648158945
CORE_PANEL_SHRINK_R25,9,2025,68,0.7563852465167016,0.46032646703420266
CORE_PANEL_STATE_R25,9,2019,70,0.7353781039879728,0.4011068926990671
CORE_PANEL_STATE_R25,9,2020,66,0.7703441908170983,0.49090850477678716
CORE_PANEL_STATE_R25,9,2021,66,0.637419246376909,0.25254894647315584
CORE_PANEL_STATE_R25,9,2022,66,0.4005052901176205,0.01816350986573978
CORE_PANEL_STATE_R25,9,2023,66,0.845906932027972,0.5839042968648624
CORE_PANEL_STATE_R25,9,2024,66,0.7628085000175031,0.4728353546358801
CORE_PANEL_STATE_R25,9,2025,68,0.7566001366901021,0.46347835731083853
CORE_OWN_SHRINK_R25,9,2019,70,0.030999572030556255,-0.014983209048111235
CORE_OWN_SHRINK_R25,9,2020,66,0.03313013027200595,-0.010760658524171074
CORE_OWN_SHRINK_R25,9,2021,66,-0.01928062661329566,-0.03224988554058461
CORE_OWN_SHRINK_R25,9,2022,66,0.03446911450371548,-0.013828314419314314
CORE_OWN_SHRINK_R25,9,2023,66,0.03914994472806699,-0.0015336899169078322
CORE_OWN_SHRINK_R25,9,2024,66,0.033229001441032135,-0.004778301812792929
CORE_OWN_SHRINK_R25,9,2025,68,0.03438637302667935,-0.0038122318025273216
CORE_PANEL_SHRINK_FOODNORM_R25,9,2019,70,0.7304766906910549,0.377690559354511
CORE_PANEL_SHRINK_FOODNORM_R25,9,2020,66,0.7646895165202774,0.46390443712858787
CORE_PANEL_SHRINK_FOODNORM_R25,9,2021,66,0.6529583180630221,0.23027598522238657
CORE_PANEL_SHRINK_FOODNORM_R25,9,2022,66,0.36367063699555446,-0.045914858203742526
CORE_PANEL_SHRINK_FOODNORM_R25,9,2023,66,0.8508366694417826,0.5788402203016108
CORE_PANEL_SHRINK_FOODNORM_R25,9,2024,66,0.7532302084100331,0.4261436353198902
CORE_PANEL_SHRINK_FOODNORM_R25,9,2025,68,0.7545391438085107,0.4664956661502777
CORE_PANEL_SHRINK_R25,10,2019,69,0.725837793992727,0.41848396349403494
CORE_PANEL_SHRINK_R25,10,2020,65,0.7587832223472866,0.5123466066368239
CORE_PANEL_SHRINK_R25,10,2021,65,0.6185404824303906,0.2705407622174636
CORE_PANEL_SHRINK_R25,10,2022,65,0.40329902953564556,0.0638274902233067
CORE_PANEL_SHRINK_R25,10,2023,65,0.840034935660686,0.6187031867374642
CORE_PANEL_SHRINK_R25,10,2024,65,0.754701141324472,0.5106967858953269
CORE_PANEL_SHRINK_R25,10,2025,68,0.7430552273874484,0.4923264560788718
CORE_PANEL_STATE_R25,10,2019,69,0.7256721805003066,0.42044368717611436
CORE_PANEL_STATE_R25,10,2020,65,0.7581402558366772,0.5123441038074081
CORE_PANEL_STATE_R25,10,2021,65,0.6182254194230077,0.27230238184692435
CORE_PANEL_STATE_R25,10,2022,65,0.4040071917513597,0.0665060795182928
CORE_PANEL_STATE_R25,10,2023,65,0.8397059576370465,0.6202994377131397
CORE_PANEL_STATE_R25,10,2024,65,0.7545456251366103,0.5119033141835061
CORE_PANEL_STATE_R25,10,2025,68,0.7430781786319951,0.4953420236367916
CORE_OWN_SHRINK_R25,10,2019,69,0.03144504384921731,-0.02146692300024844
CORE_OWN_SHRINK_R25,10,2020,65,0.03329919724686903,-0.018429876853580218
CORE_OWN_SHRINK_R25,10,2021,65,-0.020817119594660483,-0.039658060560043396
CORE_OWN_SHRINK_R25,10,2022,65,0.03536321311301549,-0.020711362448007087
CORE_OWN_SHRINK_R25,10,2023,65,0.04043100543473166,-0.0066966553354403935
CORE_OWN_SHRINK_R25,10,2024,65,0.033867714911792746,-0.007572177408548875
CORE_OWN_SHRINK_R25,10,2025,68,0.034980794769955637,-0.008040956593239112
CORE_PANEL_SHRINK_FOODNORM_R25,10,2019,69,0.7154359670656829,0.4041728839890264
CORE_PANEL_SHRINK_FOODNORM_R25,10,2020,65,0.7473704423818202,0.49108677913986076
CORE_PANEL_SHRINK_FOODNORM_R25,10,2021,65,0.6281824887071283,0.2581193891261244
CORE_PANEL_SHRINK_FOODNORM_R25,10,2022,65,0.362776318394018,0.004642065069242474
CORE_PANEL_SHRINK_FOODNORM_R25,10,2023,65,0.8398951046882805,0.6247866389479264
CORE_PANEL_SHRINK_FOODNORM_R25,10,2024,65,0.7394782708857228,0.45950491419608497
CORE_PANEL_SHRINK_FOODNORM_R25,10,2025,68,0.736185507984735,0.5110420239281863
CORE_PANEL_SHRINK_R25,11,2019,68,0.7274202338646232,0.3460982917629103
CORE_PANEL_SHRINK_R25,11,2020,64,0.7555771435518386,0.44009643696935097
CORE_PANEL_SHRINK_R25,11,2021,64,0.6180768135637149,0.18264551914984883
CORE_PANEL_SHRINK_R25,11,2022,64,0.41695552794042623,0.05742566465250487
CORE_PANEL_SHRINK_R25,11,2023,64,0.8443915374668869,0.5789462292113172
CORE_PANEL_SHRINK_R25,11,2024,64,0.7582993199653858,0.4453598862726946
CORE_PANEL_SHRINK_R25,11,2025,68,0.7388061557744514,0.4168446946310791
CORE_PANEL_STATE_R25,11,2019,68,0.7269894919879478,0.34664937911950355
CORE_PANEL_STATE_R25,11,2020,64,0.754472325232296,0.4380792647230085
CORE_PANEL_STATE_R25,11,2021,64,0.616253499176775,0.1825664380741967
CORE_PANEL_STATE_R25,11,2022,64,0.41835693413043806,0.05949739406365673
