origin,h,target,as_of_utc,model,mm_forecast,yy_exante,status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_fuel,value_administered,value_alcohol_tobacco,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,STATE_FAST_R15,0.31775488058818213,2.8136990211578414,estimated,,,,,,,,,,,,,,,,,
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,STATE_FAST_R15,0.09055862604945425,3.0053754316371775,estimated,0.1021831410658938,-0.033957079198331935,0.015380661933310783,0.04671971117706229,0.003757224296524392,-0.04352503322500508,0.18668757012584491,-0.19116997637700336,0.1292355051968831,0.1,0.5070259413749834,-0.04352503322500508,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,STATE_FAST_R15,0.31387616830354415,3.0326140272253976,estimated,0.2963416119736432,-0.03737281441040067,0.015380661933310783,0.06032955966627137,0.0,-0.020802850859280558,0.5414131420256466,-0.21039972272790136,0.0,0.1,0.6547269024545554,-0.020802850859280558,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,STATE_FAST_R15,0.25170817441997406,2.801024191431436,estimated,0.1406150016968319,0.05469314414421964,0.015380661933310783,0.011091361384545593,0.0,0.02992800526106615,0.25690219263366393,0.30790890503174134,0.0,0.1,0.12036906490745512,0.02992800526106615,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,4,2019-06,2019-03-10T22:59:00+00:00,STATE_FAST_R15,0.18017448720095988,2.596145995175366,estimated,0.17729163594452335,0.005100922724413865,0.0,-0.0040829653995750155,0.0,0.0018648939315976873,0.32391003420784753,0.02871693619559069,0.0,0.0,-0.0443104061040811,0.0018648939315976873,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,5,2019-07,2019-03-10T22:59:00+00:00,STATE_FAST_R15,0.34608913136908975,2.7566053228597798,estimated,0.3220129223611995,-0.029093043446636598,0.007690330966655392,0.046131120814105864,0.0,-0.0006521993262344136,0.5883143676897583,-0.16378665538176962,0.0,0.05,0.5006382609860527,-0.0006521993262344136,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,6,2019-08,2019-03-10T22:59:00+00:00,STATE_FAST_R15,0.05788284287430834,2.718995869464546,estimated,0.15123170824385182,-0.09989467482118043,0.0,-0.030673282247466654,0.0,0.037219091699103604,0.2762988086245952,-0.5623823684662368,0.0,0.0,-0.3328819766809238,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,7,2019-09,2019-03-10T22:59:00+00:00,STATE_FAST_R15,-0.07826855952889304,2.9301861205549753,estimated,-0.14527639770367962,0.07449635448437636,0.015380661933310783,0.026029154569884028,0.0,-0.04889833281278459,-0.2654185162153744,0.41939609245457943,0.0,0.1,0.2824815536417502,-0.04889833281278459,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,8,2019-10,2019-03-10T22:59:00+00:00,STATE_FAST_R15,0.33222624189734584,2.882440993795638,estimated,0.26198806592604845,0.06655582208021883,0.0,0.01070812796820212,0.0,-0.007025774077123541,0.4786495592082417,0.3746928544859207,0.0,0.0,0.11621002199403706,-0.007025774077123541,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,9,2019-11,2019-03-10T22:59:00+00:00,STATE_FAST_R15,0.09037032029517138,3.0726545385875066,estimated,0.06823672774000134,0.016425382251213462,0.0,-0.007630898881345322,0.0,0.013339109185301897,0.12466781469268841,0.09247084882088372,0.0,0.0,-0.0828143751614413,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,10,2019-12,2019-03-10T22:59:00+00:00,STATE_FAST_R15,0.1647465912624387,3.145064673252726,estimated,0.16016541513940494,0.07045666951594895,0.0,-0.04753595728397575,0.0,-0.018339536108939423,0.29262060119380007,0.396653662946015,0.0,0.0,-0.5158842570692518,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,11,2020-01,2019-03-10T22:59:00+00:00,STATE_FAST_R15,0.8680841953446872,2.971874620575959,estimated,0.21831498752330344,0.19659235308521242,0.23070992899966175,0.21428908243768857,0.0,0.00817784329882101,0.3988592845907655,1.1067664352311466,0.0,1.5,2.3255735322844586,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,12,2020-02,2019-03-10T22:59:00+00:00,STATE_FAST_R15,0.3448780342643371,2.9997153750164887,estimated,0.22462992846916668,0.05402208020178912,0.007690330966655392,0.008175503106441186,0.0,0.05036019152028474,0.41039661813105244,0.3041309806327488,0.0,0.05,0.08872469572955288,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,0,2019-02,2019-03-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.31775488058818213,2.8136990211578414,estimated,,,,,,,,,,,,,,,,,
2019-02,1,2019-03,2019-03-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.06528821987417671,2.9793691058545475,estimated,0.07691273489061626,-0.033957079198331935,0.015380661933310783,0.04671971117706229,0.003757224296524392,-0.04352503322500508,0.1405187924219625,-0.19116997637700336,0.1292355051968831,0.1,0.5070259413749834,-0.04352503322500508,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,2,2019-04,2019-03-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2905354735915999,2.9826335955546885,estimated,0.273000917261699,-0.03737281441040067,0.015380661933310783,0.06032955966627137,0.0,-0.020802850859280558,0.49876992774030676,-0.21039972272790136,0.0,0.1,0.6547269024545554,-0.020802850859280558,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
2019-02,3,2019-05,2019-03-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.23004435907982265,2.7289521708334927,estimated,0.11895118635668048,0.05469314414421964,0.015380661933310783,0.011091361384545593,0.0,0.02992800526106615,0.21732262008069433,0.30790890503174134,0.0,0.1,0.12036906490745512,0.02992800526106615,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922
