scope,sample,clock,model,quarters_ahead,n,mae,rmse,bias,report_count,unique_target_quarters,cnb_mae,mean_absolute_error_gain_vs_cnb,material_gains,material_losses,immaterial_pairs,mean_model_cnb_deviation,mean_realised_cnb_error,deviation_direction_correct_rate,deviation_error_correlation
within_clock_common,full,cutoff,CORE_FEEDBACK_R21,all,66,1.2813726619677048,2.0432795312027325,-0.2569765914556941,18,18,1.0605492231877776,-0.22082343877992727,15,34,17,0.24209089839522477,0.499067489850919,0.5303030303030303,0.46399220432019045
within_clock_common,full,cutoff,CORE_FEEDBACK_R21,1,18,0.832447791540808,1.4844164482823117,-0.23845752301320614,18,18,0.5554610620931573,-0.2769867294476507,4,8,6,-0.40324105657590664,-0.16478353356270048,0.6111111111111112,0.2337377369179279
within_clock_common,full,cutoff,CORE_FEEDBACK_R21,2,17,1.3897785616320968,2.0026858370609006,-0.44102892699345625,17,17,1.175891176650326,-0.21388738498177093,4,8,5,-0.08990730857302955,0.3511216184204268,0.6470588235294118,0.3690983674578237
within_clock_common,full,cutoff,CORE_FEEDBACK_R21,3,16,1.3628251223193728,2.055469895755567,-0.30138886677354715,16,16,1.1088691841257816,-0.2539559381935912,3,9,4,0.4523541036394103,0.7537429704129572,0.375,0.5258486540748343
within_clock_common,full,cutoff,CORE_FEEDBACK_R21,4,15,1.610339862485225,2.5833376231514222,-0.023233732971506393,15,15,1.4843928442432301,-0.12594701824199472,4,9,2,1.1684731266641395,1.1917068596356455,0.4666666666666667,0.5185041180711102
within_clock_common,full,cutoff,DAMPED_P95_Q001_R16,all,66,1.2757683245987168,2.022284213399014,-0.22978522865189382,18,18,1.0605492231877776,-0.2152191014109392,13,31,22,0.26928226119902504,0.499067489850919,0.5454545454545454,0.4798184767226155
within_clock_common,full,cutoff,DAMPED_P95_Q001_R16,1,18,0.8295617653255728,1.481179804549803,-0.23180181765101654,18,18,0.5554610620931573,-0.27410070323241553,4,8,6,-0.3965853512137171,-0.16478353356270048,0.6111111111111112,0.22944465355307514
within_clock_common,full,cutoff,DAMPED_P95_Q001_R16,2,17,1.3757368852649274,1.9901477897698394,-0.42213231930827577,17,17,1.175891176650326,-0.19984570861460166,4,7,6,-0.07101070088784885,0.3511216184204268,0.7058823529411765,0.3694515483880702
within_clock_common,full,cutoff,DAMPED_P95_Q001_R16,3,16,1.2980809637778195,2.031091889539379,-0.2691463454225575,16,16,1.1088691841257816,-0.18921177965203792,3,7,6,0.4845966249903998,0.7537429704129572,0.375,0.539138537333731
within_clock_common,full,cutoff,DAMPED_P95_Q001_R16,4,15,1.6741183451804083,2.54412622768417,0.032613238779660755,15,15,1.4843928442432301,-0.18972550093717827,2,9,4,1.2243200984153062,1.1917068596356455,0.4666666666666667,0.5380122383497558
within_clock_common,full,cutoff,JOINT_DOMESTIC_R22,all,66,1.4698456900077495,2.3428413076504366,-0.4053757102478013,18,18,1.0605492231877776,-0.4092964668199718,16,38,12,0.09369177960311764,0.499067489850919,0.5454545454545454,0.2653462212050436
within_clock_common,full,cutoff,JOINT_DOMESTIC_R22,1,18,0.8758727998510479,1.5652033266829564,-0.2555165447378449,18,18,0.5554610620931573,-0.32041173775789067,4,8,6,-0.4203000783005455,-0.16478353356270048,0.6666666666666666,0.21638899430930436
within_clock_common,full,cutoff,JOINT_DOMESTIC_R22,2,17,1.543504202888721,2.2619237210946617,-0.5285072849860118,17,17,1.175891176650326,-0.3676130262383953,5,9,3,-0.17738566656558513,0.3511216184204268,0.5882352941176471,0.21360142707847177
within_clock_common,full,cutoff,JOINT_DOMESTIC_R22,3,16,1.7264561270707617,2.4424786173241535,-0.4923896127800387,16,16,1.1088691841257816,-0.6175869429449801,3,12,1,0.26135335763291867,0.7537429704129572,0.3125,0.2745564420416799
within_clock_common,full,cutoff,JOINT_DOMESTIC_R22,4,15,1.8254157107301436,3.0082324752728034,-0.3528427614553905,15,15,1.4843928442432301,-0.34102286648691377,4,9,2,0.8388640981802554,1.1917068596356455,0.6,0.21200841761118983
within_clock_common,full,cutoff,JOINT_ENET_R22,all,66,1.5751256011838088,2.2437713985559835,-0.28231513920982354,18,18,1.0605492231877776,-0.5145763779960312,14,44,8,0.21675235064109546,0.499067489850919,0.48484848484848486,0.347083460182741
within_clock_common,full,cutoff,JOINT_ENET_R22,1,18,0.8894684320731463,1.550494624202325,-0.2625698425412468,18,18,0.5554610620931573,-0.3340073699799891,4,9,5,-0.4273533761039474,-0.16478353356270048,0.5555555555555556,0.24069307755744748
within_clock_common,full,cutoff,JOINT_ENET_R22,2,17,1.658465265526527,2.2676829916655192,-0.4955942982638317,17,17,1.175891176650326,-0.4825740888762015,4,11,2,-0.14447267984340498,0.3511216184204268,0.5294117647058824,0.21510536127354532
within_clock_common,full,cutoff,JOINT_ENET_R22,3,16,1.8276358762021054,2.4716583912096706,-0.3461384811535382,16,16,1.1088691841257816,-0.7187666920763238,3,13,0,0.4076044892594191,0.7537429704129572,0.3125,0.24482656003544373
within_clock_common,full,cutoff,JOINT_ENET_R22,4,15,2.03411829117534,2.631083092963618,0.0037851164557226665,15,15,1.4843928442432301,-0.54972544693211,3,11,1,1.1954919760913685,1.1917068596356455,0.5333333333333333,0.49425299888186164
within_clock_common,full,cutoff,JOINT_HALF_R22,all,66,1.3828433091876708,2.181553241261458,-0.3428326897608179,18,18,1.0605492231877776,-0.32229408599989334,16,39,11,0.15623480009010104,0.499067489850919,0.5606060606060606,0.37165024632445975
within_clock_common,full,cutoff,JOINT_HALF_R22,1,18,0.8550632060044449,1.5345543837260938,-0.2506849909892053,18,18,0.5554610620931573,-0.2996021439112875,4,8,6,-0.41546852455190586,-0.16478353356270048,0.6666666666666666,0.22834342260508217
within_clock_common,full,cutoff,JOINT_HALF_R22,2,17,1.4836749607231088,2.156457700060476,-0.4998088702519265,17,17,1.175891176650326,-0.30778378407278306,5,9,3,-0.1486872518314998,0.3511216184204268,0.6470588235294118,0.2736247285695226
within_clock_common,full,cutoff,JOINT_HALF_R22,3,16,1.5848463460011255,2.278649552772782,-0.41767151566543037,16,16,1.1088691841257816,-0.4759771618753439,3,12,1,0.336071454747527,0.7537429704129572,0.3125,0.37857968966037964
within_clock_common,full,cutoff,JOINT_HALF_R22,4,15,1.6864336553330281,2.7029234020351813,-0.19567550943190978,15,15,1.4843928442432301,-0.20204081108979802,4,10,1,0.996031350203736,1.1917068596356455,0.6,0.45595251014928406
within_clock_common,full,cutoff,JOINT_IMPORTED_R22,all,66,1.4809509462655823,2.322245473731504,-0.40267949572458583,18,18,1.0605492231877776,-0.42040172307780455,16,38,12,0.0963879941263332,0.499067489850919,0.5757575757575758,0.2786652866472083
within_clock_common,full,cutoff,JOINT_IMPORTED_R22,1,18,0.8687583486437644,1.5672712911972402,-0.25608318572569133,18,18,0.5554610620931573,-0.3132972865506071,4,8,6,-0.4208667192883918,-0.16478353356270048,0.6666666666666666,0.21516703281294985
within_clock_common,full,cutoff,JOINT_IMPORTED_R22,2,17,1.5621620745223623,2.277965220890871,-0.5418723466729005,17,17,1.175891176650326,-0.38627089787203667,5,10,2,-0.19075072825247377,0.3511216184204268,0.6470588235294118,0.19923453456266482
within_clock_common,full,cutoff,JOINT_IMPORTED_R22,3,16,1.7082647093313867,2.4753807333453417,-0.4951884950531731,16,16,1.1088691841257816,-0.5993955252056049,3,12,1,0.2585544753597842,0.7537429704129572,0.375,0.24358468177364948
within_clock_common,full,cutoff,JOINT_IMPORTED_R22,4,15,1.8810747707838877,2.892023381008611,-0.32216690403134257,15,15,1.4843928442432301,-0.3966819265406579,4,8,3,0.8695399556043033,1.1917068596356455,0.6,0.30996783643346176
within_clock_common,full,cutoff,JOINT_LINEAR_R22,all,66,1.473937389125315,2.2786993347704616,-0.43499542034764094,18,18,1.0605492231877776,-0.41338816593753736,16,39,11,0.06407206950327798,0.499067489850919,0.5606060606060606,0.3183362432328566
within_clock_common,full,cutoff,JOINT_LINEAR_R22,1,18,0.8722164671012842,1.570660627585743,-0.26572028072572096,18,18,0.5554610620931573,-0.31675540500812677,4,8,6,-0.43050381428842144,-0.16478353356270048,0.7222222222222222,0.22025844267029684
within_clock_common,full,cutoff,JOINT_LINEAR_R22,2,17,1.5364265812500701,2.2576358322349632,-0.5648861491522327,17,17,1.175891176650326,-0.3605354045997444,5,10,2,-0.2137645307318059,0.3511216184204268,0.6470588235294118,0.22623751589169636
