model,h,omitted_year,n,rmse_delta,mae_delta
JOINT_OWN_R22,1,2022,76,0.0017583632518203829,-0.006063517691313858
JOINT_OWN_R22,1,2023,76,0.012299582130369191,-0.0010523853931936333
JOINT_OWN_R22,1,2024,76,0.010912606052068896,-0.004314796133352949
JOINT_OWN_R22,1,2025,76,0.011005909437791006,-0.0037209994169099536
JOINT_OWN_R22,1,2026,82,0.00953336997412424,-0.005651991466512629
JOINT_RF_R22,1,2019,78,0.014179201585008627,-0.00022880536152058983
JOINT_RF_R22,1,2020,76,0.01629432119869989,0.0039413076229856125
JOINT_RF_R22,1,2021,76,0.008199030112591932,-0.005975595057999605
JOINT_RF_R22,1,2022,76,-0.00324388278770954,-0.005330603730859973
JOINT_RF_R22,1,2023,76,0.01630330473695074,-0.0024004710589677347
JOINT_RF_R22,1,2024,76,0.013221373163361139,-0.0035747963035066554
JOINT_RF_R22,1,2025,76,0.013010993523581704,-0.002719109436917999
JOINT_RF_R22,1,2026,82,0.011375733563353752,-0.005646666002578571
JOINT_DOMESTIC_R22,2,2019,77,0.03428842000484855,0.016921833439710765
JOINT_DOMESTIC_R22,2,2020,74,0.0384329249421238,0.019733616912468555
JOINT_DOMESTIC_R22,2,2021,74,0.019137807519700845,-0.004035914516896555
JOINT_DOMESTIC_R22,2,2022,74,0.0032889428104432294,0.0009360989480582393
JOINT_DOMESTIC_R22,2,2023,74,0.03969005818834059,0.01804003741124416
JOINT_DOMESTIC_R22,2,2024,74,0.02960297530181588,0.004715343287912677
JOINT_DOMESTIC_R22,2,2025,74,0.030298950586943763,0.005266512570761384
JOINT_DOMESTIC_R22,2,2026,81,0.029871131363309322,0.008661005426884971
JOINT_ENET_R22,2,2019,77,0.04167352240439892,0.03971182942263818
JOINT_ENET_R22,2,2020,74,0.03973672071276746,0.03613719780453983
JOINT_ENET_R22,2,2021,74,0.03920486769241993,0.02610448051769132
JOINT_ENET_R22,2,2022,74,0.029163019932501144,0.034610516750512355
JOINT_ENET_R22,2,2023,74,0.04974938732614809,0.05046282887298981
JOINT_ENET_R22,2,2024,74,0.04268399842824122,0.03139978086581441
JOINT_ENET_R22,2,2025,74,0.03981030541228936,0.03327269830592405
JOINT_ENET_R22,2,2026,81,0.042862369769896436,0.04117182454391488
JOINT_HALF_R22,2,2019,77,0.006864887116051044,0.000220025463722906
JOINT_HALF_R22,2,2020,74,0.009978147514529523,0.003553688712623071
JOINT_HALF_R22,2,2021,74,0.0006403449793950244,-0.009826622920773631
JOINT_HALF_R22,2,2022,74,-0.008206530916048504,-0.0038007654257957157
JOINT_HALF_R22,2,2023,74,0.009983775058124422,0.0004047110946230337
JOINT_HALF_R22,2,2024,74,0.005196739950667828,-0.004612632515162862
JOINT_HALF_R22,2,2025,74,0.005170499712573884,-0.0037178405072711973
JOINT_HALF_R22,2,2026,81,0.005054633353215099,-0.0038591826969998078
JOINT_IMPORTED_R22,2,2019,77,0.015093705056754558,0.005188009779589997
JOINT_IMPORTED_R22,2,2020,74,0.02036140974338352,0.01083452898580306
JOINT_IMPORTED_R22,2,2021,74,0.002297240735931627,-0.015181412819738727
JOINT_IMPORTED_R22,2,2022,74,-0.00020111333822836475,0.0013200283230814236
JOINT_IMPORTED_R22,2,2023,74,0.017960608498403863,0.0026401608052167846
JOINT_IMPORTED_R22,2,2024,74,0.0127509331443878,-0.0019107704105781886
JOINT_IMPORTED_R22,2,2025,74,0.012730166992414471,0.0004828297745089749
JOINT_IMPORTED_R22,2,2026,81,0.010385074954890605,-0.004217552447935757
JOINT_LINEAR_R22,2,2019,77,0.020336055859134783,0.006017510342822163
JOINT_LINEAR_R22,2,2020,74,0.02572219696916722,0.011775644148325437
JOINT_LINEAR_R22,2,2021,74,0.006787373938829333,-0.014964838589579865
JOINT_LINEAR_R22,2,2022,74,-0.0059466025551545565,-0.0033496725690868034
JOINT_LINEAR_R22,2,2023,74,0.02572718168043875,0.006611153828652294
JOINT_LINEAR_R22,2,2024,74,0.017155279669373247,-0.0048732683162561186
JOINT_LINEAR_R22,2,2025,74,0.016949387107261904,-0.00217510668450549
JOINT_LINEAR_R22,2,2026,81,0.01616967835351857,-0.0024161891176244232
JOINT_OWN_R22,2,2019,77,0.026797285807683924,0.015625100214755938
JOINT_OWN_R22,2,2020,74,0.030798497860184293,0.018477126524658494
JOINT_OWN_R22,2,2021,74,0.01241559588147978,-0.005361519378718538
JOINT_OWN_R22,2,2022,74,0.008270114036147969,0.006096340004369927
JOINT_OWN_R22,2,2023,74,0.028912492982262616,0.013135540361860487
JOINT_OWN_R22,2,2024,74,0.023198880876938777,0.007719180915930157
JOINT_OWN_R22,2,2025,74,0.024072240715348858,0.007382331435745959
JOINT_OWN_R22,2,2026,81,0.021840351030395055,0.006381305014653504
JOINT_RF_R22,2,2019,77,0.01706383068659334,-0.0012030566074729965
JOINT_RF_R22,2,2020,74,0.023162010208855666,0.006068380978592858
JOINT_RF_R22,2,2021,74,0.0038677276873080313,-0.020373658241804038
JOINT_RF_R22,2,2022,74,-0.011704000717832064,-0.008563952958226762
JOINT_RF_R22,2,2023,74,0.02527582183538457,0.004606012141824212
JOINT_RF_R22,2,2024,74,0.014141971862000613,-0.011976081776819303
JOINT_RF_R22,2,2025,74,0.014329185539538658,-0.007349097328515297
JOINT_RF_R22,2,2026,81,0.013738964226151174,-0.007544396861056124
JOINT_DOMESTIC_R22,3,2019,76,0.055851679297681756,0.03182822594446555
JOINT_DOMESTIC_R22,3,2020,72,0.06300108700092255,0.04334050940835499
JOINT_DOMESTIC_R22,3,2021,72,0.028881115795156287,0.0007368237882178219
JOINT_DOMESTIC_R22,3,2022,72,0.012325528738317049,0.01653856364245565
JOINT_DOMESTIC_R22,3,2023,72,0.06990722195698251,0.03643983434730891
JOINT_DOMESTIC_R22,3,2024,72,0.05089253436965735,0.01595927875961234
JOINT_DOMESTIC_R22,3,2025,72,0.05085803451292037,0.015055431412044795
JOINT_DOMESTIC_R22,3,2026,80,0.05015383541122431,0.024433864521199555
JOINT_ENET_R22,3,2019,76,0.06818248925881965,0.062349931154855875
JOINT_ENET_R22,3,2020,72,0.06735668600580014,0.05749077297999494
JOINT_ENET_R22,3,2021,72,0.02752220663213567,0.021058927570506425
JOINT_ENET_R22,3,2022,72,0.07578587006857207,0.06932570107013292
JOINT_ENET_R22,3,2023,72,0.08300876660794443,0.07233465546290585
JOINT_ENET_R22,3,2024,72,0.06641258257638505,0.049304380432320105
JOINT_ENET_R22,3,2025,72,0.06188682946812074,0.04120034355107083
JOINT_ENET_R22,3,2026,80,0.06614221996808811,0.06294481043838285
JOINT_HALF_R22,3,2019,76,0.012617644736423017,0.0019218793149042845
JOINT_HALF_R22,3,2020,72,0.017392653701364003,0.009432014003798894
JOINT_HALF_R22,3,2021,72,-0.001508935003974976,-0.013778013243099352
JOINT_HALF_R22,3,2022,72,-0.004507081232763999,0.0011323333397948998
JOINT_HALF_R22,3,2023,72,0.020608181971077943,0.0035934817542171427
JOINT_HALF_R22,3,2024,72,0.010904360150640224,-0.0037660632298104346
JOINT_HALF_R22,3,2025,72,0.010464165907977607,-0.005494278455126178
JOINT_HALF_R22,3,2026,80,0.010227166014955325,-0.0008446302438166464
JOINT_IMPORTED_R22,3,2019,76,0.04154603684916758,0.014272242524609347
JOINT_IMPORTED_R22,3,2020,72,0.05036984475570461,0.0294283314172199
JOINT_IMPORTED_R22,3,2021,72,0.005098358596442809,-0.023772618641211718
JOINT_IMPORTED_R22,3,2022,72,0.02862003558528492,0.017982673065222388
JOINT_IMPORTED_R22,3,2023,72,0.050956818448018915,0.01115187205907775
JOINT_IMPORTED_R22,3,2024,72,0.039381709835620615,0.004659178372382833
JOINT_IMPORTED_R22,3,2025,72,0.038867114777899836,0.004220663658186963
JOINT_IMPORTED_R22,3,2026,80,0.035529831647141075,0.006242495911127688
JOINT_LINEAR_R22,3,2019,76,0.037273537204256524,0.011985149069454248
JOINT_LINEAR_R22,3,2020,72,0.045574319228678384,0.02410958327571633
JOINT_LINEAR_R22,3,2021,72,0.0076798245308058455,-0.02041212437488593
JOINT_LINEAR_R22,3,2022,72,0.0068254258230369125,0.010869145001645597
JOINT_LINEAR_R22,3,2023,72,0.051509549669773724,0.014617716267141478
JOINT_LINEAR_R22,3,2024,72,0.034122166225380335,-0.0015796702649597538
JOINT_LINEAR_R22,3,2025,72,0.033029042911759676,-0.0023987102196063592
JOINT_LINEAR_R22,3,2026,80,0.03151142232200188,0.006044826572195183
JOINT_OWN_R22,3,2019,76,0.062293548799805976,0.0366102235216863
JOINT_OWN_R22,3,2020,72,0.06987160147570304,0.05115381416460929
JOINT_OWN_R22,3,2021,72,0.0252826166092881,-0.0034626639689869787
JOINT_OWN_R22,3,2022,72,0.04216783004002422,0.025928220587522754
JOINT_OWN_R22,3,2023,72,0.06974863271959841,0.0346840431532629
JOINT_OWN_R22,3,2024,72,0.058659510752384625,0.025458173500646497
JOINT_OWN_R22,3,2025,72,0.05935720706273484,0.025871903931751872
JOINT_OWN_R22,3,2026,80,0.05591183646764386,0.026477319276695943
JOINT_RF_R22,3,2019,76,0.027622605510747356,0.00034327770606590313
JOINT_RF_R22,3,2020,72,0.03667610097744256,0.014039257870355204
JOINT_RF_R22,3,2021,72,0.0006793816661561092,-0.0286171521094446
JOINT_RF_R22,3,2022,72,-0.00908348598314035,0.001020776671608603
JOINT_RF_R22,3,2023,72,0.04731407434628254,0.010522661366748398
JOINT_RF_R22,3,2024,72,0.024691784538415584,-0.013439191135822037
JOINT_RF_R22,3,2025,72,0.024474674326032897,-0.011541490818341327
JOINT_RF_R22,3,2026,80,0.02336597158438436,-0.0028617650105298154
JOINT_DOMESTIC_R22,4,2019,75,0.10435174456186003,0.041267969789124725
JOINT_DOMESTIC_R22,4,2020,71,0.1144053011771271,0.05285722556192085
JOINT_DOMESTIC_R22,4,2021,71,0.04921694528326492,-0.0046657568178658515
JOINT_DOMESTIC_R22,4,2022,71,0.057985896671336246,0.009810031173299705
JOINT_DOMESTIC_R22,4,2023,71,0.1285840232754154,0.07751383552992608
JOINT_DOMESTIC_R22,4,2024,71,0.10180586899936128,0.01881419138588103
JOINT_DOMESTIC_R22,4,2025,71,0.09993281710936008,0.014665146734734735
JOINT_DOMESTIC_R22,4,2026,80,0.09709749037691595,0.03501318146279009
JOINT_ENET_R22,4,2019,75,0.15390458557959086,0.11662317493160046
JOINT_ENET_R22,4,2020,71,0.15711883851815234,0.11099621608573984
JOINT_ENET_R22,4,2021,71,0.05748740084900206,0.05298968234789103
JOINT_ENET_R22,4,2022,71,0.16605359916712192,0.10650189122819509
JOINT_ENET_R22,4,2023,71,0.17353979818829113,0.1377314236146574
JOINT_ENET_R22,4,2024,71,0.15051743903261228,0.08427719376705922
JOINT_ENET_R22,4,2025,71,0.14792443134472766,0.08551466289570508
JOINT_ENET_R22,4,2026,80,0.1452169887059307,0.10476024692399477
JOINT_HALF_R22,4,2019,75,0.033853382160493606,0.0022851409304416315
JOINT_HALF_R22,4,2020,71,0.040047235438783524,0.00975552332718399
JOINT_HALF_R22,4,2021,71,0.003829000902689117,-0.022689038026173836
JOINT_HALF_R22,4,2022,71,0.016111275291039284,-0.008243557870287854
JOINT_HALF_R22,4,2023,71,0.04792831428813482,0.023695541543679477
JOINT_HALF_R22,4,2024,71,0.0327520564163255,-0.008857368713307112
JOINT_HALF_R22,4,2025,71,0.032830935419517315,-0.009751189157478635
JOINT_HALF_R22,4,2026,80,0.030576149555517462,8.564763436358369e-05
JOINT_IMPORTED_R22,4,2019,75,0.09553778053981721,0.030135483618927594
JOINT_IMPORTED_R22,4,2020,71,0.10720318383509442,0.045206960186629175
JOINT_IMPORTED_R22,4,2021,71,0.01930652601080851,-0.02505058264453941
JOINT_IMPORTED_R22,4,2022,71,0.08571421847278837,0.016557044397461085
JOINT_IMPORTED_R22,4,2023,71,0.11451893534701685,0.05736534043003916
JOINT_IMPORTED_R22,4,2024,71,0.09437308499552821,0.00984477118418603
JOINT_IMPORTED_R22,4,2025,71,0.09602403611490629,0.01508696808663812
JOINT_IMPORTED_R22,4,2026,80,0.08800841884160926,0.02322362431171565
JOINT_LINEAR_R22,4,2019,75,0.08498938930438205,0.025656029638314592
JOINT_LINEAR_R22,4,2020,71,0.09587456718503318,0.037729687872403606
JOINT_LINEAR_R22,4,2021,71,0.02483146991108187,-0.02184376684237077
JOINT_LINEAR_R22,4,2022,71,0.05263727190894674,0.007019472260713089
JOINT_LINEAR_R22,4,2023,71,0.11020114668687864,0.060154660231627854
JOINT_LINEAR_R22,4,2024,71,0.08317679186851024,0.005757595687791106
JOINT_LINEAR_R22,4,2025,71,0.08296645281991011,0.003966434136879915
JOINT_LINEAR_R22,4,2026,80,0.07683018618195137,0.015351470675823098
JOINT_OWN_R22,4,2019,75,0.12101841547354053,0.0536896907556319
JOINT_OWN_R22,4,2020,71,0.13204925823988511,0.06949367744668056
JOINT_OWN_R22,4,2021,71,0.04271059379573949,-0.00472919526776483
JOINT_OWN_R22,4,2022,71,0.10493724158396955,0.027522687209267205
JOINT_OWN_R22,4,2023,71,0.13645252461594803,0.07308514663410737
JOINT_OWN_R22,4,2024,71,0.1198146763221426,0.03819091536757191
JOINT_OWN_R22,4,2025,71,0.11993497600052327,0.037160150863256636
JOINT_OWN_R22,4,2026,80,0.11378871237702759,0.04486404285508083
JOINT_RF_R22,4,2019,75,0.07098160293018685,0.010936759700043153
JOINT_RF_R22,4,2020,71,0.08252069399981621,0.024704866232889033
JOINT_RF_R22,4,2021,71,0.0158372410751888,-0.032435960886769255
JOINT_RF_R22,4,2022,71,0.031183204493677508,-0.008132683070005253
JOINT_RF_R22,4,2023,71,0.10288220954179161,0.054425057527410114
JOINT_RF_R22,4,2024,71,0.06932556722034988,-0.009579883406051204
JOINT_RF_R22,4,2025,71,0.07017838076185612,-0.007525145605056682
JOINT_RF_R22,4,2026,80,0.06455446629585304,0.004166448043659843
JOINT_DOMESTIC_R22,5,2019,74,0.17862743017787164,0.07180397135916095
JOINT_DOMESTIC_R22,5,2020,70,0.19257655648172634,0.09913642343461837
JOINT_DOMESTIC_R22,5,2021,70,0.08792185473183878,0.02270100622552773
JOINT_DOMESTIC_R22,5,2022,70,0.12031818605138156,0.021616347064314256
JOINT_DOMESTIC_R22,5,2023,70,0.21500686384285395,0.13210113915335708
JOINT_DOMESTIC_R22,5,2024,70,0.1792512695519619,0.055122770316341496
JOINT_DOMESTIC_R22,5,2025,70,0.17578520296353561,0.04955630085273799
JOINT_DOMESTIC_R22,5,2026,80,0.16950253828262607,0.06481528582726592
JOINT_ENET_R22,5,2019,74,0.2453653195765919,0.16812911910983042
JOINT_ENET_R22,5,2020,70,0.2544809967289976,0.17635139762290963
JOINT_ENET_R22,5,2021,70,0.08368909833244276,0.08912741384623524
JOINT_ENET_R22,5,2022,70,0.2461431477550886,0.1223283691464272
JOINT_ENET_R22,5,2023,70,0.2757843627670491,0.20234279489830387
JOINT_ENET_R22,5,2024,70,0.24540531499034302,0.1388431869805522
JOINT_ENET_R22,5,2025,70,0.24168475410322365,0.1305630497930046
JOINT_ENET_R22,5,2026,80,0.23240918471483107,0.14681080394537704
JOINT_HALF_R22,5,2019,74,0.07463395333508904,0.02638490738317656
JOINT_HALF_R22,5,2020,70,0.08286843477741845,0.044010818037688804
JOINT_HALF_R22,5,2021,70,0.025343405887319648,0.0012391693533750914
JOINT_HALF_R22,5,2022,70,0.04500819727368577,-0.0030795872360256382
JOINT_HALF_R22,5,2023,70,0.09655046112151,0.0611036922822108
JOINT_HALF_R22,5,2024,70,0.07508568077603828,0.02092064721965836
JOINT_HALF_R22,5,2025,70,0.07486076333467873,0.01828027248675612
JOINT_HALF_R22,5,2026,80,0.07085321775209064,0.024207051723502016
JOINT_IMPORTED_R22,5,2019,74,0.1890005555874663,0.07728830371034978
JOINT_IMPORTED_R22,5,2020,70,0.20485306944532633,0.11000206327922069
JOINT_IMPORTED_R22,5,2021,70,0.06889901985248947,0.018805024988757912
JOINT_IMPORTED_R22,5,2022,70,0.15413749755876816,0.023865930907458477
JOINT_IMPORTED_R22,5,2023,70,0.22009175990343133,0.1307115825107008
JOINT_IMPORTED_R22,5,2024,70,0.1912172906761822,0.07312085769354404
JOINT_IMPORTED_R22,5,2025,70,0.19283096176592673,0.07103170003273385
JOINT_IMPORTED_R22,5,2026,80,0.18007247281116,0.07229659814640499
JOINT_LINEAR_R22,5,2019,74,0.16880772534668598,0.07002981847499679
JOINT_LINEAR_R22,5,2020,70,0.18341524788541097,0.09860269317554038
JOINT_LINEAR_R22,5,2021,70,0.0737666958710137,0.020814169981760333
JOINT_LINEAR_R22,5,2022,70,0.11097110264772359,0.01217073884004849
JOINT_LINEAR_R22,5,2023,70,0.20780347988834924,0.13376406253600948
JOINT_LINEAR_R22,5,2024,70,0.1700973285428029,0.058687280055524926
JOINT_LINEAR_R22,5,2025,70,0.1690340159340078,0.053807656454624375
JOINT_LINEAR_R22,5,2026,80,0.1597376596369524,0.06289501529082209
JOINT_OWN_R22,5,2019,74,0.20885700153904319,0.09309408699431287
JOINT_OWN_R22,5,2020,70,0.2244299351634491,0.1247394470456451
JOINT_OWN_R22,5,2021,70,0.08184203459809125,0.029281961221760078
JOINT_OWN_R22,5,2022,70,0.18250613635746804,0.05035359318377863
JOINT_OWN_R22,5,2023,70,0.2333471253601349,0.1304167732135808
JOINT_OWN_R22,5,2024,70,0.21165782348901407,0.08734258564561448
JOINT_OWN_R22,5,2025,70,0.21088583057243238,0.08485047896435383
JOINT_OWN_R22,5,2026,80,0.19926191974455243,0.08573620786818736
JOINT_RF_R22,5,2019,74,0.1493620893622909,0.05278539253863679
JOINT_RF_R22,5,2020,70,0.16426874892300747,0.08312314362745599
JOINT_RF_R22,5,2021,70,0.060667810665611555,0.009424944702314031
JOINT_RF_R22,5,2022,70,0.08543289895422013,-0.006036903399171845
JOINT_RF_R22,5,2023,70,0.19625291032694703,0.12941255699061593
JOINT_RF_R22,5,2024,70,0.15051739834467348,0.04016593571087346
JOINT_RF_R22,5,2025,70,0.1509584872615335,0.041658032356923336
JOINT_RF_R22,5,2026,80,0.14186328316862573,0.04952422261854128
JOINT_DOMESTIC_R22,6,2019,73,0.23824483962356036,0.10603066001133676
JOINT_DOMESTIC_R22,6,2020,69,0.2572565976811436,0.1522784876675376
JOINT_DOMESTIC_R22,6,2021,69,0.10789505651198894,0.046794286804862306
JOINT_DOMESTIC_R22,6,2022,69,0.17087077383158222,0.03664415181369485
JOINT_DOMESTIC_R22,6,2023,69,0.28726141360360824,0.18200779163196268
JOINT_DOMESTIC_R22,6,2024,69,0.24029111771356915,0.08578014876455531
JOINT_DOMESTIC_R22,6,2025,69,0.23383052689851525,0.06835214117084765
JOINT_DOMESTIC_R22,6,2026,80,0.22524619209503305,0.0918794086537813
JOINT_ENET_R22,6,2019,73,0.3360961401364615,0.21625995914184504
JOINT_ENET_R22,6,2020,69,0.3519119484981572,0.23474622119455768
JOINT_ENET_R22,6,2021,69,0.14028817481924927,0.12566135219671626
JOINT_ENET_R22,6,2022,69,0.2962459892661866,0.13427363435939066
JOINT_ENET_R22,6,2023,69,0.3783407048749643,0.27710094795123297
JOINT_ENET_R22,6,2024,69,0.3385287013378466,0.18936792963337035
JOINT_ENET_R22,6,2025,69,0.3291437106811972,0.16680635365018381
JOINT_ENET_R22,6,2026,80,0.31677221119051424,0.18411096984057607
JOINT_HALF_R22,6,2019,73,0.10691625280050632,0.03406146896230222
JOINT_HALF_R22,6,2020,69,0.11803726224325128,0.06418952201707273
JOINT_HALF_R22,6,2021,69,0.03617965895547104,0.0031424411726790336
JOINT_HALF_R22,6,2022,69,0.06875734720332272,-0.010409591319602063
JOINT_HALF_R22,6,2023,69,0.13717900574159536,0.07869291448621141
JOINT_HALF_R22,6,2024,69,0.10857499632930967,0.027866530293753522
JOINT_HALF_R22,6,2025,69,0.10663197382812761,0.024084975522796537
JOINT_HALF_R22,6,2026,80,0.10106407217261726,0.030100253630632512
JOINT_IMPORTED_R22,6,2019,73,0.2640737080493172,0.10354960402274593
JOINT_IMPORTED_R22,6,2020,69,0.28558910513747016,0.1548640425733021
JOINT_IMPORTED_R22,6,2021,69,0.09684372250072482,0.03188734762153911
JOINT_IMPORTED_R22,6,2022,69,0.2091861914451547,0.024024529860794397
JOINT_IMPORTED_R22,6,2023,69,0.30820628514940385,0.17106180916279246
JOINT_IMPORTED_R22,6,2024,69,0.26940664567454675,0.1008845792997235
JOINT_IMPORTED_R22,6,2025,69,0.2690465613676012,0.09742173610567595
JOINT_IMPORTED_R22,6,2026,80,0.25070991478382476,0.09358528459964699
JOINT_LINEAR_R22,6,2019,73,0.23678219478167017,0.09107234996504143
JOINT_LINEAR_R22,6,2020,69,0.2565600894382025,0.13976312282334447
JOINT_LINEAR_R22,6,2021,69,0.10491878370055385,0.030707708048203886
JOINT_LINEAR_R22,6,2022,69,0.15996132070210978,0.003203422530182465
JOINT_LINEAR_R22,6,2023,69,0.2905005572127237,0.1815452342683117
JOINT_LINEAR_R22,6,2024,69,0.2404705967310492,0.07864468403465708
JOINT_LINEAR_R22,6,2025,69,0.23580231819861108,0.06680943741913659
JOINT_LINEAR_R22,6,2026,80,0.22360192835699433,0.07752274850856167
JOINT_OWN_R22,6,2019,73,0.2775073110689279,0.1258411018905672
JOINT_OWN_R22,6,2020,69,0.298812134093116,0.17556944035211175
JOINT_OWN_R22,6,2021,69,0.0937404335643428,0.0479113319156117
JOINT_OWN_R22,6,2022,69,0.24369266203472684,0.07156832531786272
JOINT_OWN_R22,6,2023,69,0.31179142662078263,0.16806842049768767
JOINT_OWN_R22,6,2024,69,0.2829060688174132,0.11559439748786304
JOINT_OWN_R22,6,2025,69,0.2804163230848413,0.11177208258768623
JOINT_OWN_R22,6,2026,80,0.2637851075094537,0.11567083871808115
JOINT_RF_R22,6,2019,73,0.2088655451248802,0.06028066154861289
JOINT_RF_R22,6,2020,69,0.2286218956508712,0.1111157263454956
JOINT_RF_R22,6,2021,69,0.08156417949353645,0.006849117187568421
JOINT_RF_R22,6,2022,69,0.13066709714496394,-0.02780037680162728
JOINT_RF_R22,6,2023,69,0.27220160132190685,0.17692176781328706
JOINT_RF_R22,6,2024,69,0.2119443965122665,0.045629424401133045
JOINT_RF_R22,6,2025,69,0.20934907660925584,0.04214873787154616
JOINT_RF_R22,6,2026,80,0.1978088300796932,0.05256390075915518
JOINT_DOMESTIC_R22,7,2019,72,0.27418705135712074,0.09980622642389991
JOINT_DOMESTIC_R22,7,2020,68,0.29350842938107835,0.15639352265730833
JOINT_DOMESTIC_R22,7,2021,68,0.10195978928808924,0.02359307643160502
JOINT_DOMESTIC_R22,7,2022,68,0.20019999760326002,0.02034252732144526
JOINT_DOMESTIC_R22,7,2023,68,0.3324925924005502,0.1910741751487104
JOINT_DOMESTIC_R22,7,2024,68,0.27448211901855135,0.07251690963054847
JOINT_DOMESTIC_R22,7,2025,68,0.26450248907619756,0.052046015284038516
JOINT_ENET_R22,7,2019,72,0.3858810656480842,0.23947295063568386
JOINT_ENET_R22,7,2020,68,0.4010011407221783,0.26894875350516734
JOINT_ENET_R22,7,2021,68,0.16347022252918886,0.12894466496135681
JOINT_ENET_R22,7,2022,68,0.326840975292217,0.16012488008243175
JOINT_ENET_R22,7,2023,68,0.4317612448216068,0.276152659043277
JOINT_ENET_R22,7,2024,68,0.3836044277188133,0.19712642865622376
JOINT_ENET_R22,7,2025,68,0.3697647177635752,0.17720908011523684
JOINT_HALF_R22,7,2019,72,0.12068055820403334,0.03009903678420245
JOINT_HALF_R22,7,2020,68,0.13198180140552562,0.0615563483562076
JOINT_HALF_R22,7,2021,68,0.02297650113937988,-0.01066054427534735
JOINT_HALF_R22,7,2022,68,0.08268614838393118,-0.014226350707903901
JOINT_HALF_R22,7,2023,68,0.15622190128521707,0.07870249994518552
JOINT_HALF_R22,7,2024,68,0.12144392759671074,0.017467937700415215
JOINT_HALF_R22,7,2025,68,0.11818414439452596,0.017140300251709206
JOINT_IMPORTED_R22,7,2019,72,0.3024257519874327,0.08822346047034957
JOINT_IMPORTED_R22,7,2020,68,0.32437092041512816,0.15295295710970191
JOINT_IMPORTED_R22,7,2021,68,0.0811038890006468,-0.0036537862139705
