model,variable,h,sample,n,rmse,mae,persistence_rmse,persistence_mae
JOINT_ENET_R22,goods,6,full,84,0.5663818147655397,0.4425734524191196,0.6017928413194922,0.4832604962328877
JOINT_ENET_R22,goods,6,origins_2024plus,25,0.4265731195291002,0.3354116406813176,0.5529206511837258,0.4441809644979648
JOINT_ENET_R22,goods,7,full,83,0.5967328982490266,0.47795901605524843,0.5860587031193795,0.4698892991154227
JOINT_ENET_R22,goods,7,origins_2024plus,24,0.41544517666329306,0.37025676827330295,0.4020649155285041,0.32378299816997663
JOINT_ENET_R22,goods,8,full,82,0.6011158937613973,0.4879228810113877,0.6141387636230096,0.49283290992579265
JOINT_ENET_R22,goods,8,origins_2024plus,23,0.4209063161855614,0.3568650801907275,0.5023080186064471,0.4216762085630117
JOINT_ENET_R22,goods,9,full,81,0.5961845009106912,0.46267363964112673,0.610097844131441,0.4922471876256606
JOINT_ENET_R22,goods,9,origins_2024plus,22,0.3470488426410034,0.27364186092101644,0.512553957775394,0.4339580321615037
JOINT_ENET_R22,goods,10,full,80,0.6148415767562189,0.48124320863010317,0.6641924295980274,0.5324665959931576
JOINT_ENET_R22,goods,10,origins_2024plus,21,0.35138382252613726,0.27580506583714764,0.5735992061248438,0.4668573318521717
JOINT_ENET_R22,goods,11,full,79,0.6602102849843761,0.5402717538950027,0.6123516821015799,0.4911937637610022
JOINT_ENET_R22,goods,11,origins_2024plus,20,0.3979516069029125,0.3282691776486744,0.4500389417938337,0.3433824796121853
JOINT_ENET_R22,goods,12,full,78,0.6738417751431733,0.5534161305329282,0.7099700743807508,0.5661012537085752
JOINT_ENET_R22,goods,12,origins_2024plus,19,0.3664245853342071,0.3188894857351993,0.44693575612701486,0.35647825819396733
JOINT_ENET_R22,housing,1,full,89,0.3078249915818362,0.22267860267149814,0.28180422264418664,0.22219391350944367
JOINT_ENET_R22,housing,1,origins_2024plus,30,0.24586151772309509,0.19258878651627442,0.21668479880723635,0.17850044220840644
JOINT_ENET_R22,housing,2,full,88,0.34489352387922334,0.24652610903638833,0.3184993123125266,0.25263605659902
JOINT_ENET_R22,housing,2,origins_2024plus,29,0.1956060173274815,0.15643326616014225,0.22114682209214434,0.18521211476036903
JOINT_ENET_R22,housing,3,full,87,0.35856682355274405,0.2541610689307897,0.33839154087143697,0.26710727331187534
JOINT_ENET_R22,housing,3,origins_2024plus,28,0.1966840606030799,0.15810108332415201,0.2058339250416759,0.1714961752521496
JOINT_ENET_R22,housing,4,full,86,0.3556583425240651,0.26046858585071603,0.35769666243288845,0.2739430512387704
JOINT_ENET_R22,housing,4,origins_2024plus,27,0.18323318057113644,0.1430293028734868,0.1967990166486848,0.1591593034153961
JOINT_ENET_R22,housing,5,full,85,0.35824933165413975,0.26431269511200733,0.38407597234977475,0.27920795928838804
JOINT_ENET_R22,housing,5,origins_2024plus,26,0.18233146101964123,0.1278281368658095,0.2374160931458005,0.15808936043478033
JOINT_ENET_R22,housing,6,full,84,0.3635174177833912,0.2817392996802708,0.37853159253280527,0.28256446585042494
JOINT_ENET_R22,housing,6,origins_2024plus,25,0.18892367909347532,0.1546992979369374,0.22429242218194786,0.1622622772821887
JOINT_ENET_R22,housing,7,full,83,0.3749206068376802,0.2830901269724334,0.3900242076676699,0.30033730920300944
JOINT_ENET_R22,housing,7,origins_2024plus,24,0.17910934820709123,0.1431969519893127,0.2293000652485172,0.1718903518624665
JOINT_ENET_R22,housing,8,full,82,0.3968825715949129,0.2940489059392511,0.4099250755587455,0.319425013182415
JOINT_ENET_R22,housing,8,origins_2024plus,23,0.1769740417428308,0.13371518838098131,0.24155077692948143,0.19759013328752012
JOINT_ENET_R22,housing,9,full,81,0.4210310561098549,0.30790621182907757,0.42674671620925836,0.3244971679535146
JOINT_ENET_R22,housing,9,origins_2024plus,22,0.17877750519087804,0.15255073505723826,0.21811825096449577,0.20077115401558318
JOINT_ENET_R22,housing,10,full,80,0.44272558577175003,0.31868464477255004,0.4368618861902293,0.3311758478265501
JOINT_ENET_R22,housing,10,origins_2024plus,21,0.15542130461152545,0.135046322574987,0.17826322499485955,0.1433446652674364
JOINT_ENET_R22,housing,11,full,79,0.4503914630905922,0.3383366508290072,0.4402423652782953,0.31466707960448104
JOINT_ENET_R22,housing,11,origins_2024plus,20,0.19153605088341713,0.1542216065442084,0.25690683979184786,0.17734588051113692
JOINT_ENET_R22,housing,12,full,78,0.4536762483791347,0.343573102165322,0.4804082898198111,0.3593126283631464
JOINT_ENET_R22,housing,12,origins_2024plus,19,0.15621835098166745,0.11977142326441255,0.24748042530869702,0.1967568461058514
JOINT_ENET_R22,imports,1,full,88,1.6768868189417587,1.2725417689347192,1.8716007990041614,1.437959813581023
JOINT_ENET_R22,imports,1,origins_2024plus,29,1.3918298820798853,1.0648097681414537,1.396210438794922,1.1571967487792572
JOINT_ENET_R22,imports,2,full,87,1.6833742185870528,1.3430360243272816,1.8865500489475422,1.4317325508392142
JOINT_ENET_R22,imports,2,origins_2024plus,28,1.4249276564025972,1.1397838658322204,1.4203083291430934,1.0820194026692995
JOINT_ENET_R22,imports,3,full,86,1.7269111684390643,1.34514209553427,1.8021607843601766,1.4234467481422277
JOINT_ENET_R22,imports,3,origins_2024plus,27,1.2036348517333566,0.9726335207571287,1.3967094448083186,1.166739934568209
JOINT_ENET_R22,imports,4,full,85,1.7993537963112958,1.4102150224309393,1.9766495448757222,1.4343939934269037
JOINT_ENET_R22,imports,4,origins_2024plus,26,1.354765807295112,1.0851995656984366,1.4440177233437415,1.0807526706468207
JOINT_ENET_R22,imports,5,full,84,1.8880043982179764,1.413121038066461,2.1668573491156433,1.7014297045950486
JOINT_ENET_R22,imports,5,origins_2024plus,25,1.3537579037980028,0.9992092338640559,1.5881617913023698,1.4242373694322048
JOINT_ENET_R22,imports,6,full,83,1.9458897181527874,1.4791998417864307,2.2392910670549586,1.7442684318833126
JOINT_ENET_R22,imports,6,origins_2024plus,24,1.297752537795647,1.0008835382959542,1.8342152502815643,1.4966473481099818
JOINT_ENET_R22,imports,7,full,82,1.8494228213827038,1.431954744558197,2.1781333371861757,1.7548119768755202
JOINT_ENET_R22,imports,7,origins_2024plus,23,1.2933955939206168,0.9941630652069007,1.6277552397194188,1.2557282553338776
JOINT_ENET_R22,imports,8,full,81,1.800188092937539,1.3615542093586188,2.212282982486538,1.7358642475656443
JOINT_ENET_R22,imports,8,origins_2024plus,22,1.1556516505130092,0.8998763823028696,1.547119505362176,1.2977637176060073
JOINT_ENET_R22,imports,9,full,80,1.816698312866081,1.3940422307853797,2.2369409074087816,1.7514058276367823
JOINT_ENET_R22,imports,9,origins_2024plus,21,1.2152527988289585,0.8989862247304616,1.6179802097265206,1.3356605866703628
JOINT_ENET_R22,imports,10,full,79,2.0132640695452757,1.5136426173812894,2.116106880442692,1.6552450762564217
JOINT_ENET_R22,imports,10,origins_2024plus,20,1.2544803111688314,0.920473950753945,1.6196671858654985,1.1939974976543755
JOINT_ENET_R22,imports,11,full,78,2.1528234186076105,1.6647457858434653,2.219267351414975,1.7090385790842817
JOINT_ENET_R22,imports,11,origins_2024plus,19,1.2200808229914875,0.947247322862141,1.9002183441635976,1.4367429998058792
JOINT_ENET_R22,imports,12,full,77,2.033660311823852,1.60449505129383,2.1473108961880145,1.6891477086827063
JOINT_ENET_R22,imports,12,origins_2024plus,18,1.2193412207823489,0.9347487568091416,1.7010395747323124,1.2887661196221845
JOINT_ENET_R22,ip,1,full,87,8.079576875251721,4.934045782628081,9.393500707669514,4.629944062729715
JOINT_ENET_R22,ip,1,origins_2024plus,28,4.108726113554441,2.9586083447892357,3.297003848620818,2.8525977549538206
JOINT_ENET_R22,ip,2,full,86,8.829771105492332,5.5886873257108505,9.701145478992359,5.05022606786913
JOINT_ENET_R22,ip,2,origins_2024plus,27,5.236244483321552,3.8302714128723885,3.2287951447972882,2.5499529861639556
JOINT_ENET_R22,ip,3,full,85,9.681146841121572,6.245577241989046,9.49240115596564,4.806910415125894
JOINT_ENET_R22,ip,3,origins_2024plus,26,3.8300889279433825,3.0507983355679107,2.9848878070491005,2.3261225761540767
JOINT_ENET_R22,ip,4,full,84,9.427671504997926,5.834452098729081,9.206296899903677,4.905464289419127
JOINT_ENET_R22,ip,4,origins_2024plus,25,3.7580335324149026,2.8977439328745116,3.018553110217797,2.4565189723204943
JOINT_ENET_R22,ip,5,full,83,8.55004720801101,5.401687996899357,8.988408775142107,4.788452653323909
JOINT_ENET_R22,ip,5,origins_2024plus,24,2.9361928359070593,2.395795193026468,2.786151068187477,2.2056283796376346
JOINT_ENET_R22,ip,6,full,82,8.586091825102768,5.282915737039259,8.817917389524693,4.722785899012625
JOINT_ENET_R22,ip,6,origins_2024plus,23,2.8117823525025885,2.2653814884763857,2.5324781756668258,1.9115282089351617
JOINT_ENET_R22,ip,7,full,81,8.024475249049042,5.105989637440603,8.50154720757176,4.766145603057776
JOINT_ENET_R22,ip,7,origins_2024plus,22,2.96968186556286,2.4935219319300406,2.37233705446854,1.9356551168818548
JOINT_ENET_R22,ip,8,full,80,7.467363814320205,4.700732646369653,8.514756527111114,5.027781636531986
JOINT_ENET_R22,ip,8,origins_2024plus,21,3.422588449880426,2.589670847789712,2.6457122997814504,2.414129814035784
JOINT_ENET_R22,ip,9,full,79,7.346480896307666,4.404525044736365,8.824235845581818,5.276571682238284
JOINT_ENET_R22,ip,9,origins_2024plus,20,3.7186150111530507,2.817427402351915,3.2934336655537773,2.884334759950362
JOINT_ENET_R22,ip,10,full,78,7.5457878824596545,4.6430941296260055,9.350330078871556,5.31837451469544
JOINT_ENET_R22,ip,10,origins_2024plus,19,4.033271207632649,3.209861833182513,3.490446524760265,2.6533749691780297
JOINT_ENET_R22,ip,11,full,77,7.704571741343086,4.982051380172745,9.445046537723085,5.279462748471321
JOINT_ENET_R22,ip,11,origins_2024plus,18,3.258506534105643,2.8398325267551776,3.4257539752031985,2.572869953722785
JOINT_ENET_R22,ip,12,full,76,7.60788993098514,4.581531796499417,9.22488213666823,5.104458178649452
JOINT_ENET_R22,ip,12,origins_2024plus,17,2.491843018846764,2.033105099670326,2.7191831768557653,2.0396596733416423
JOINT_ENET_R22,metals,1,full,90,5.992879255637846,4.572304799734554,6.478985720587442,4.795565172354547
JOINT_ENET_R22,metals,1,origins_2024plus,31,4.935786377667271,3.7657411524396474,6.462944308481631,4.74673160134599
JOINT_ENET_R22,metals,2,full,89,7.087375924995558,5.185694081320297,7.340636595603956,5.877191040510452
JOINT_ENET_R22,metals,2,origins_2024plus,30,4.951987035384616,3.7408502890094257,7.698459686617945,6.762031913848849
JOINT_ENET_R22,metals,3,full,88,6.7578600761412275,5.0566612618821924,7.66957129231619,5.981730074592238
JOINT_ENET_R22,metals,3,origins_2024plus,29,4.780682228187176,3.8758819152564414,7.329129192983566,5.882198234795038
JOINT_ENET_R22,metals,4,full,87,6.599871427861809,4.7862058949858355,7.8781660298637926,5.6506087193146
JOINT_ENET_R22,metals,4,origins_2024plus,28,4.685590791014338,3.7495233688075893,5.735029719802387,4.3831224724180595
JOINT_ENET_R22,metals,5,full,86,6.174641636600772,4.7111832395423034,7.0445276362513045,5.132576899147821
JOINT_ENET_R22,metals,5,origins_2024plus,27,4.087940473466222,3.351220246072483,5.9089555459644085,4.574875451096707
JOINT_ENET_R22,metals,6,full,85,6.446582448184566,4.805373297592717,7.857426723125908,5.882138718735247
JOINT_ENET_R22,metals,6,origins_2024plus,26,4.3729347121210616,3.471119164866118,6.503656714759588,5.155965842724418
JOINT_ENET_R22,metals,7,full,84,6.494559500031301,4.783322418380133,7.700769266131115,6.168866384016511
JOINT_ENET_R22,metals,7,origins_2024plus,25,4.8501671291449515,4.056002901243457,6.47777075255679,5.104878341530474
JOINT_ENET_R22,metals,8,full,83,6.3614301531839725,4.600613589021423,7.234892769647544,5.863466200816884
JOINT_ENET_R22,metals,8,origins_2024plus,24,4.877233278113228,3.8287614666690524,7.142199886150312,5.946697564513133
JOINT_ENET_R22,metals,9,full,82,6.813940333407573,4.906274696256664,7.3818130237776005,6.046630651391188
JOINT_ENET_R22,metals,9,origins_2024plus,23,5.329679569056059,4.231577583299736,6.539510500943818,5.521918901070249
JOINT_ENET_R22,metals,10,full,81,7.6348560318398295,5.541242534333959,6.355815578102455,4.970290614388527
JOINT_ENET_R22,metals,10,origins_2024plus,22,4.789597032621319,3.915955650747995,5.584681909738048,4.573296732130717
JOINT_ENET_R22,metals,11,full,80,7.37257257990364,5.104007698145333,7.295930500588647,5.720277647143681
JOINT_ENET_R22,metals,11,origins_2024plus,21,4.073848210623978,3.2625147327449664,6.878713205788127,5.413901067388106
JOINT_ENET_R22,metals,12,full,79,6.768637177841771,4.912929222757576,7.793183362069537,6.445599725530696
JOINT_ENET_R22,metals,12,origins_2024plus,20,3.86700180199375,3.070634528242099,7.153738631255823,5.747710815910396
JOINT_ENET_R22,ppi,1,full,89,1.0137845490315356,0.7992241725759304,1.1959398188995565,0.9217007234653796
JOINT_ENET_R22,ppi,1,origins_2024plus,30,0.8235922005489945,0.651241840586867,1.0858671893122531,0.8477155573081762
JOINT_ENET_R22,ppi,2,full,88,1.147208669355981,0.9017433823421139,1.2317497702109252,0.9052724685248709
JOINT_ENET_R22,ppi,2,origins_2024plus,29,0.8604922889803538,0.7063022693181332,1.049077003642319,0.7691493243215417
JOINT_ENET_R22,ppi,3,full,87,1.2051299489919216,0.9452537274073717,1.207901405855338,0.8474970441311511
JOINT_ENET_R22,ppi,3,origins_2024plus,28,0.9331180080293903,0.7436948943367881,0.8523008126014191,0.7175452202549489
JOINT_ENET_R22,ppi,4,full,86,1.2296662437104278,0.9615967835530317,1.2503015661553845,0.8641687062956788
JOINT_ENET_R22,ppi,4,origins_2024plus,27,0.9815009877800449,0.7840497830216647,0.8033337118637127,0.5846534466375682
JOINT_ENET_R22,ppi,5,full,85,1.2173618207597283,0.935144533295338,1.3447200749946668,0.9934855007317802
JOINT_ENET_R22,ppi,5,origins_2024plus,26,0.9069389082427568,0.6875205958545035,0.9105983729378538,0.6948458867841659
JOINT_ENET_R22,ppi,6,full,84,1.2381877765969767,0.9485402127363478,1.2484926087514006,0.9453285071835771
JOINT_ENET_R22,ppi,6,origins_2024plus,25,0.858395763142789,0.6939346450206447,0.9194147055457935,0.7188737682689106
JOINT_ENET_R22,ppi,7,full,83,1.2259579145793718,0.9132600106608347,1.2780270896543005,0.940152479860616
JOINT_ENET_R22,ppi,7,origins_2024plus,24,0.8476910594767865,0.626050018240713,0.8749409260448702,0.6356510811052314
JOINT_ENET_R22,ppi,8,full,82,1.3104165360109565,0.9453687386300562,1.389856301460668,0.9953759465768206
JOINT_ENET_R22,ppi,8,origins_2024plus,23,0.7179764187277963,0.5097636667782589,0.8129996953059159,0.6610175002645453
JOINT_ENET_R22,ppi,9,full,81,1.367423344220268,0.9611304339963197,1.3494037610673149,0.9969456805180389
JOINT_ENET_R22,ppi,9,origins_2024plus,22,0.6605496092520368,0.4441618244237999,0.771454794774626,0.5663950265765912
JOINT_ENET_R22,ppi,10,full,80,1.4485480128977115,1.0580915198379188,1.4512759773377413,1.0582333870415614
JOINT_ENET_R22,ppi,10,origins_2024plus,21,0.6337717422156455,0.48254700717492083,0.8875979350433129,0.6599263407718126
JOINT_ENET_R22,ppi,11,full,79,1.5226154640519034,1.1247861153174659,1.426050480564097,1.070802103428368
JOINT_ENET_R22,ppi,11,origins_2024plus,20,0.6703582995342507,0.5369584051933818,0.9335900130561753,0.6648333119589159
JOINT_ENET_R22,ppi,12,full,78,1.507038868682079,1.1426774205222803,1.5355417990857163,1.166590462083138
JOINT_ENET_R22,ppi,12,origins_2024plus,19,0.7489039266352268,0.6487992400591445,1.0259158238411958,0.7492033675122262
JOINT_ENET_R22,services,1,full,89,0.7070357149424537,0.546074045932321,0.7656814810575324,0.6161845418852794
JOINT_ENET_R22,services,1,origins_2024plus,30,0.5590049181740698,0.43703689912044574,0.7378848553844598,0.6223368892362553
JOINT_ENET_R22,services,2,full,88,0.7700334778759594,0.5864565178115494,0.783504061469725,0.651786507905525
JOINT_ENET_R22,services,2,origins_2024plus,29,0.538383821295521,0.43448540037977995,0.8047672755902495,0.6374315501863426
JOINT_ENET_R22,services,3,full,87,0.752104615725383,0.5815940714920864,0.7441597564406693,0.6069868381506567
JOINT_ENET_R22,services,3,origins_2024plus,28,0.5061241977972228,0.4345476089639231,0.6680058896842455,0.585390710104362
JOINT_ENET_R22,services,4,full,86,0.7279949978094471,0.5893389901613939,0.6829297385138433,0.5621580810275207
JOINT_ENET_R22,services,4,origins_2024plus,27,0.5001278280193707,0.41859778891515514,0.5855835551311063,0.49446863210077185
JOINT_ENET_R22,services,5,full,85,0.7480683825358592,0.5745078982115773,0.6879897259872838,0.5261898683873915
JOINT_ENET_R22,services,5,origins_2024plus,26,0.5115271151721752,0.4127754291978463,0.623875444944992,0.4724935985748843
JOINT_ENET_R22,services,6,full,84,0.7333423959360376,0.5559380113033383,0.6905149505089743,0.5697031776784828
JOINT_ENET_R22,services,6,origins_2024plus,25,0.4726312724277766,0.3925506674112008,0.5495830452424831,0.45279975576220216
JOINT_ENET_R22,services,7,full,83,0.7504452808042055,0.5694667240795358,0.746389660973024,0.6109883647971076
JOINT_ENET_R22,services,7,origins_2024plus,24,0.4668867809377852,0.384484050659246,0.6290005097686944,0.5359046986101746
JOINT_ENET_R22,services,8,full,82,0.7973298535733129,0.5775456551035618,0.782321955777563,0.6245369170792048
JOINT_ENET_R22,services,8,origins_2024plus,23,0.5370126602423321,0.4347390586673977,0.7199986052555888,0.5436598625700177
JOINT_ENET_R22,services,9,full,81,0.6744478157698498,0.5074946258282887,0.8396676972786314,0.6905324532721508
JOINT_ENET_R22,services,9,origins_2024plus,22,0.4780489218899223,0.38873473098658917,0.7752640453659561,0.6505236535253552
JOINT_ENET_R22,services,10,full,80,0.7692307043049583,0.5288012134158416,0.8346138717515442,0.6752712301986936
JOINT_ENET_R22,services,10,origins_2024plus,21,0.5217841344969636,0.3973892258956734,0.7703232807906096,0.6611775282993813
JOINT_ENET_R22,services,11,full,79,0.6663030030269105,0.5249569375809674,0.6264121261062519,0.44559582828432565
JOINT_ENET_R22,services,11,origins_2024plus,20,0.5204129904698732,0.42632585331962114,0.3327993826989483,0.22763539308294695
JOINT_ENET_R22,services,12,full,78,0.6794514819614912,0.5454977569361789,0.7972941114611888,0.6506761006073338
JOINT_ENET_R22,services,12,origins_2024plus,19,0.5046344248515107,0.40787601026852055,0.5994487526616091,0.5319917694794372
JOINT_ENET_R22,ulc,1,full,87,2.786173285384399,2.0806701556410347,2.2231324010057256,1.725351379050528
JOINT_ENET_R22,ulc,1,origins_2024plus,28,1.7192073202892306,1.35388978554869,1.2018760164198865,1.025061105897587
JOINT_ENET_R22,ulc,2,full,86,2.8079264033431905,2.16073745302212,2.3577271109935403,1.8116125790707713
JOINT_ENET_R22,ulc,2,origins_2024plus,27,1.6524380867916224,1.2905648715916076,1.3247538715092129,1.0504561929565581
JOINT_ENET_R22,ulc,3,full,85,2.8254617523428367,2.2377958300097505,2.4879597803782207,1.8999034543856081
JOINT_ENET_R22,ulc,3,origins_2024plus,26,1.583554368915818,1.2030350679429198,1.4336769228344757,1.0683389423008227
JOINT_ENET_R22,ulc,4,full,84,2.799224710703613,2.2069258929020874,2.639127444755746,2.1115887748474154
JOINT_ENET_R22,ulc,4,origins_2024plus,25,1.7709584340426145,1.3469995207232106,1.5954496142339747,1.2606589373062067
JOINT_ENET_R22,ulc,5,full,83,2.9003373949481666,2.2818215811160742,2.78361189275187,2.3260688423501086
JOINT_ENET_R22,ulc,5,origins_2024plus,24,1.8216425074497604,1.4786280526057742,1.753945624420784,1.4690055985620394
JOINT_ENET_R22,ulc,6,full,82,2.9923225752730467,2.4009807945398354,2.9242274983240457,2.5457801310114037
JOINT_ENET_R22,ulc,6,origins_2024plus,23,1.8394612702147388,1.5905203860641557,1.8252782122867697,1.6340617960829378
JOINT_ENET_R22,ulc,7,full,81,2.952095489314172,2.3697088467921357,3.1083154692551416,2.669610906357737
JOINT_ENET_R22,ulc,7,origins_2024plus,22,1.8591467247642186,1.60448807233452,1.9772695611590523,1.6780831268597687
JOINT_ENET_R22,ulc,8,full,80,3.039326506272684,2.386729064248075,3.263873030221725,2.7737370254553917
JOINT_ENET_R22,ulc,8,origins_2024plus,21,1.9363057195929188,1.6386409689905053,2.1313358617550597,1.7262969653296314
JOINT_ENET_R22,ulc,9,full,79,3.0257289326350856,2.302535279315738,3.416021661983543,2.8804992488339995
JOINT_ENET_R22,ulc,9,origins_2024plus,20,1.9854499026780221,1.6923274992961486,2.1934931168360925,1.7242018861161792
JOINT_ENET_R22,ulc,10,full,78,2.877926128158377,2.132085843520435,3.390524886136502,2.879599306027312
JOINT_ENET_R22,ulc,10,origins_2024plus,19,1.9876745759401562,1.6518024251076568,2.1867633674287417,1.8003782021293895
JOINT_ENET_R22,ulc,11,full,77,2.6955095236398128,2.004620517844741,3.3775364206360075,2.8909818197718398
JOINT_ENET_R22,ulc,11,origins_2024plus,18,1.9828897180565153,1.5868115930723898,2.1792614942111914,1.8850185532551786
JOINT_ENET_R22,ulc,12,full,76,2.7597703051002687,2.0837386125971094,3.3641540105818146,2.90266387335175
JOINT_ENET_R22,ulc,12,origins_2024plus,17,2.02128064234841,1.6252663090036217,2.2252515379832043,2.0081884506696506
JOINT_ENET_R22,unemployment,1,full,89,0.37433503482072406,0.25523463926474427,0.24171670668808728,0.18651685393258424
JOINT_ENET_R22,unemployment,1,origins_2024plus,30,0.22422947937231025,0.185245924641499,0.16633299933166196,0.12999999999999998
JOINT_ENET_R22,unemployment,2,full,88,0.40614237640100087,0.2870658422237884,0.26628760937957835,0.19772727272727272
JOINT_ENET_R22,unemployment,2,origins_2024plus,29,0.2689177517044538,0.22292269226638836,0.17518463166731774,0.14137931034482756
JOINT_ENET_R22,unemployment,3,full,87,0.45583579092777315,0.32567049387552294,0.31367308554879414,0.2367816091954023
JOINT_ENET_R22,unemployment,3,origins_2024plus,28,0.31256868157108064,0.25890967250780667,0.19179602260139358,0.15357142857142853
JOINT_ENET_R22,unemployment,4,full,86,0.5243466430462901,0.3656249287874269,0.3532243506051998,0.26627906976744187
JOINT_ENET_R22,unemployment,4,origins_2024plus,27,0.36828080708987826,0.3054984293307116,0.22443344307471286,0.17777777777777773
JOINT_ENET_R22,unemployment,5,full,85,0.490349461305638,0.3778059735904839,0.37479406109928437,0.28470588235294114
JOINT_ENET_R22,unemployment,5,origins_2024plus,26,0.3846603128852023,0.3153315756619896,0.22274511131646554,0.18076923076923077
JOINT_ENET_R22,unemployment,6,full,84,0.5106243797192948,0.39689610973093503,0.41733280085163044,0.31547619047619047
JOINT_ENET_R22,unemployment,6,origins_2024plus,25,0.41561018242672476,0.34730313848204164,0.26907248094147423,0.22799999999999998
JOINT_ENET_R22,unemployment,7,full,83,0.5475959195920208,0.40531871212966086,0.4493636732573891,0.3397590361445783
JOINT_ENET_R22,unemployment,7,origins_2024plus,24,0.4222127403353264,0.340221482059188,0.27763885414929473,0.22083333333333335
JOINT_ENET_R22,unemployment,8,full,82,0.555899568827584,0.43491833896360194,0.4752406322449559,0.37073170731707317
JOINT_ENET_R22,unemployment,8,origins_2024plus,23,0.4459033548008883,0.38387552864319086,0.30288468174337013,0.25652173913043486
JOINT_ENET_R22,unemployment,9,full,81,0.5631371228406801,0.4578792272044339,0.5035675197166515,0.38765432098765434
JOINT_ENET_R22,unemployment,9,origins_2024plus,22,0.4606071130062463,0.41109311735571796,0.32683050931359187,0.2772727272727273
JOINT_ENET_R22,unemployment,10,full,80,0.5708541324748836,0.45143141401767883,0.5298584716695582,0.4025
JOINT_ENET_R22,unemployment,10,origins_2024plus,21,0.47622862540523714,0.4106445781679714,0.3443420226626843,0.29047619047619055
JOINT_ENET_R22,unemployment,11,full,79,0.5807962529295123,0.462368830510288,0.560740920342751,0.440506329113924
JOINT_ENET_R22,unemployment,11,origins_2024plus,20,0.4770380821243921,0.4183476511705452,0.37947331922020555,0.32
JOINT_ENET_R22,unemployment,12,full,78,0.5980084692722903,0.48771209518711944,0.5706496522745157,0.441025641025641
JOINT_ENET_R22,unemployment,12,origins_2024plus,19,0.4507183193495712,0.39651343568081104,0.3713418059444766,0.3263157894736843
JOINT_IMPORTED_R22,brent,1,full,90,10.918328347829213,7.590503897524265,13.051865652278485,9.342530900401787
JOINT_IMPORTED_R22,brent,1,origins_2024plus,31,9.555555003500746,6.131071710798076,12.227834894633924,8.220376846886655
JOINT_IMPORTED_R22,brent,2,full,89,11.9036321351471,7.874666797732677,16.826353416571276,11.559069046147672
JOINT_IMPORTED_R22,brent,2,origins_2024plus,30,9.551900669304116,5.758169122734614,14.548681912450913,9.549853029051778
JOINT_IMPORTED_R22,brent,3,full,88,11.619277914481144,7.70764057000988,18.202821389537743,11.908417551083522
JOINT_IMPORTED_R22,brent,3,origins_2024plus,29,9.576277448198756,5.358930907220778,15.265103775438714,8.630982876484175
JOINT_IMPORTED_R22,brent,4,full,87,11.475163608212952,7.656260081462336,17.334146514842264,11.802793739186832
JOINT_IMPORTED_R22,brent,4,origins_2024plus,28,9.849741361594798,5.485654983791638,13.682559918077626,8.800363101048017
JOINT_IMPORTED_R22,brent,5,full,86,11.451191365974125,7.644380154828405,15.480563751541894,10.858155956893858
JOINT_IMPORTED_R22,brent,5,origins_2024plus,27,9.83697358543789,5.3721614171091465,13.14514422857256,7.942635508420078
JOINT_IMPORTED_R22,brent,6,full,85,11.55587702615252,7.705165678730568,14.483659997097313,10.730760744131564
JOINT_IMPORTED_R22,brent,6,origins_2024plus,26,10.017235335145832,5.463128554294651,11.047541802889087,7.025432451450796
JOINT_IMPORTED_R22,brent,7,full,84,11.719556885964414,7.830733461882672,14.339254824479212,10.294799012403539
JOINT_IMPORTED_R22,brent,7,origins_2024plus,25,10.236618761866485,5.666397185038778,11.514079881634599,8.057530872606014
JOINT_IMPORTED_R22,brent,8,full,83,11.76726134506689,7.884718136197611,15.263597589775664,10.095521747406218
JOINT_IMPORTED_R22,brent,8,origins_2024plus,24,10.442020520379668,5.76210729570884,10.27897233526148,6.123316119952588
JOINT_IMPORTED_R22,brent,9,full,82,11.811211818602445,7.882942390056095,15.914237336191727,11.151421582529615
JOINT_IMPORTED_R22,brent,9,origins_2024plus,23,10.482106688092172,5.5937042163484145,10.304398617271534,6.7354257001059565
JOINT_IMPORTED_R22,brent,10,full,81,11.622822342675688,7.609560731229616,16.54088689269045,11.620614778868642
JOINT_IMPORTED_R22,brent,10,origins_2024plus,22,10.616828470913589,5.848421506091326,12.421209484820944,7.564872022961677
JOINT_IMPORTED_R22,brent,11,full,80,11.790399556451556,7.961865104993177,16.359978036099907,11.556249269981837
JOINT_IMPORTED_R22,brent,11,origins_2024plus,21,10.949923403596314,6.345472224529926,12.63201585948098,8.212341878454794
JOINT_IMPORTED_R22,brent,12,full,79,11.898918177946758,8.015858261956932,15.393638653240425,11.044885589399247
JOINT_IMPORTED_R22,brent,12,origins_2024plus,20,11.131437873348718,6.615608546066457,13.061921088806454,8.905705065702485
JOINT_IMPORTED_R22,core,1,full,89,0.2959708775215947,0.2272286899274899,0.3330115392766863,0.2637273753908791
JOINT_IMPORTED_R22,core,1,origins_2024plus,30,0.17756397967165463,0.14551589270231874,0.23323850236761115,0.1823448304327245
JOINT_IMPORTED_R22,core,2,full,88,0.3153132927739283,0.24009897313421102,0.3362675007406244,0.269765742731601
JOINT_IMPORTED_R22,core,2,origins_2024plus,29,0.17071642119330074,0.14451688262643003,0.21626723428351208,0.17897103116220026
JOINT_IMPORTED_R22,core,3,full,87,0.3373448185266176,0.2549959967732049,0.35288002527409223,0.27484041347060645
