scope,sample,clock,model,quarters_ahead,n,mae,rmse,bias,report_count,unique_target_quarters,cnb_mae,mean_absolute_error_gain_vs_cnb,material_gains,material_losses,immaterial_pairs,mean_model_cnb_deviation,mean_realised_cnb_error,deviation_direction_correct_rate,deviation_error_correlation
within_clock_common,full,report,POOL_PARTIAL_R21,1,18,0.8320291852895452,1.5108880290098703,-0.16158650149719944,18,18,0.5554610620931573,-0.27656812319638785,3,7,8,-0.32637003505990003,-0.16478353356270048,0.6111111111111112,0.10594427786181544
within_clock_common,full,report,POOL_PARTIAL_R21,2,17,1.3230457982502897,1.9569772780135726,-0.40961233984296674,17,17,1.175891176650326,-0.1471546215999641,5,7,5,-0.058490721422540026,0.3511216184204268,0.7058823529411765,0.36959797715536674
within_clock_common,full,report,POOL_PARTIAL_R21,3,16,1.4017600817236633,2.246888185142696,-0.33889967355080436,16,16,1.1088691841257816,-0.2928908975978815,3,7,6,0.41484329686215293,0.7537429704129572,0.375,0.37323736377759836
within_clock_common,full,report,POOL_PARTIAL_R21,4,15,1.8018352856325413,2.751134364220629,-0.09988417111300357,15,15,1.4843928442432301,-0.31744244138931127,4,9,2,1.0918226885226423,1.1917068596356455,0.6,0.41244046843776294
within_clock_common,full,report,POOL_PRIOR_R21,all,66,1.2921236884416958,2.0415578513842747,-0.16715352126797978,18,18,1.0605492231877776,-0.23157446525391814,18,32,16,0.33191396858293926,0.499067489850919,0.5757575757575758,0.4478428975456746
within_clock_common,full,report,POOL_PRIOR_R21,1,18,0.8179113054789601,1.5018588298197189,-0.13963640964105312,18,18,0.5554610620931573,-0.26245024338580275,3,7,8,-0.3044199432037536,-0.16478353356270048,0.6111111111111112,0.12718509809232803
within_clock_common,full,report,POOL_PRIOR_R21,2,17,1.2982333422336825,1.8783310216927578,-0.34502837034455025,17,17,1.175891176650326,-0.12234216558335674,6,8,3,0.00609324807587653,0.3511216184204268,0.7058823529411765,0.4373299102407331
within_clock_common,full,report,POOL_PRIOR_R21,3,16,1.3836306978238353,2.101137153642728,-0.2273457426701151,16,16,1.1088691841257816,-0.27476151369805357,5,8,3,0.5263972277428421,0.7537429704129572,0.4375,0.4861576794998104
within_clock_common,full,report,POOL_PRIOR_R21,4,15,1.756646797025112,2.6314788708619363,0.06562247656209921,15,15,1.4843928442432301,-0.2722539527818819,4,9,2,1.2573293361977451,1.1917068596356455,0.5333333333333333,0.4912368086886055
within_clock_common,full,report,STABLE_LOCAL_CORE_R14B,all,66,1.4316516765930367,2.3392987814941666,-0.12364805226107779,18,18,1.0605492231877776,-0.37110245340525905,17,29,20,0.3754194375898411,0.499067489850919,0.6060606060606061,0.2353377835501173
within_clock_common,full,report,STABLE_LOCAL_CORE_R14B,1,18,0.8408335177795967,1.4980442802060898,-0.13412322597359838,18,18,0.5554610620931573,-0.28537245568643943,3,6,9,-0.2989067595362989,-0.16478353356270048,0.6111111111111112,0.10238423436455316
within_clock_common,full,report,STABLE_LOCAL_CORE_R14B,2,17,1.3657137206216092,2.0236384728748162,-0.31210430329027444,17,17,1.175891176650326,-0.1898225439712838,6,7,4,0.03901731513015233,0.3511216184204268,0.7058823529411765,0.29443758019416055
within_clock_common,full,report,STABLE_LOCAL_CORE_R14B,3,16,1.5768533028700544,2.5285803192213248,-0.1683606258470095,16,16,1.1088691841257816,-0.4679841187442728,4,8,4,0.5853823445659478,0.7537429704129572,0.4375,0.13559077278736414
within_clock_common,full,report,STABLE_LOCAL_CORE_R14B,4,15,2.060481415907963,3.150261045680915,0.15019931918536347,15,15,1.4843928442432301,-0.5760885716647333,4,8,3,1.3419061788210092,1.1917068596356455,0.6666666666666666,0.14210018932049992
within_clock_common,full,report,STATE_FAST_R15,all,66,1.2596945994215731,1.9867044520755985,-0.18559960849036275,18,18,1.0605492231877776,-0.19914537623379558,15,32,19,0.31346788136055626,0.499067489850919,0.5454545454545454,0.48600244091089384
within_clock_common,full,report,STATE_FAST_R15,1,18,0.8127992254634332,1.510304112866473,-0.14189495761132276,18,18,0.5554610620931573,-0.257338163370276,3,7,8,-0.3066784911740234,-0.16478353356270048,0.6111111111111112,0.13597050388116402
within_clock_common,full,report,STATE_FAST_R15,2,17,1.290355080361419,1.8596034074685068,-0.3583152394895435,17,17,1.175891176650326,-0.1144639037110933,5,8,4,-0.007193621069116925,0.3511216184204268,0.7058823529411765,0.4587635066350747
within_clock_common,full,report,STATE_FAST_R15,3,16,1.3536062592817328,2.0111980488889283,-0.2521068056456503,16,16,1.1088691841257816,-0.2447370751559512,4,8,4,0.501636164767307,0.7537429704129572,0.375,0.5533807993387032
within_clock_common,full,report,STATE_FAST_R15,4,15,1.6610480659220126,2.5289853749573044,0.028640202552834355,15,15,1.4843928442432301,-0.1766552216787825,3,9,3,1.2203470621884802,1.1917068596356455,0.4666666666666667,0.5562188894785222
within_clock_common,full,report,cnb,all,66,1.0605492231877776,2.2954532595060186,-0.499067489850919,18,18,1.0605492231877776,0.0,0,0,66,0.0,0.499067489850919,0.0,
within_clock_common,full,report,cnb,1,18,0.5554610620931573,0.9474636327304558,0.16478353356270048,18,18,0.5554610620931573,0.0,0,0,18,0.0,-0.16478353356270048,0.0,
within_clock_common,full,report,cnb,2,17,1.175891176650326,2.0747355620744736,-0.3511216184204268,17,17,1.175891176650326,0.0,0,0,17,0.0,0.3511216184204268,0.0,
within_clock_common,full,report,cnb,3,16,1.1088691841257816,2.506310439771679,-0.7537429704129572,16,16,1.1088691841257816,0.0,0,0,16,0.0,0.7537429704129572,0.0,
within_clock_common,full,report,cnb,4,15,1.4843928442432301,3.2446896054586443,-1.1917068596356455,15,15,1.4843928442432301,0.0,0,0,15,0.0,1.1917068596356455,0.0,
within_clock_common,reports_2024plus,cutoff,CORE_FEEDBACK_R21,all,34,0.3698987064343107,0.4831815098179296,0.1497449885975925,10,10,0.2865084409450862,-0.08339026548922453,5,13,16,0.11315766875330353,-0.03658731984428897,0.5294117647058824,0.1524815925695134
within_clock_common,reports_2024plus,cutoff,CORE_FEEDBACK_R21,1,10,0.19071448379458975,0.2257817603563796,0.022754392611407038,10,10,0.17551728915709686,-0.015197194637492894,1,3,6,-0.04916052637373489,-0.07191491898514193,0.6,0.8209044206128342
within_clock_common,reports_2024plus,cutoff,CORE_FEEDBACK_R21,2,9,0.3597748763037482,0.44897199399225196,0.05433782661403577,9,9,0.31543419066374057,-0.04434068564000756,1,3,5,0.06612144244273208,0.01178361582869631,0.7777777777777778,0.10978430795644847
