model,h,omitted_year,n,rmse_delta,mae_delta
CORE_LEVELPHASE_FIXED040_R29B,3,2022,72,-0.08647972959366879,-0.060857982306847025
CORE_LEVELPHASE_FIXED040_R29B,3,2023,72,0.03204062968974464,-0.023287457634189268
CORE_LEVELPHASE_FIXED040_R29B,3,2024,72,0.00270110981766547,-0.049307897169400094
CORE_LEVELPHASE_FIXED040_R29B,3,2025,72,0.00694933217330429,-0.030441182670980726
CORE_LEVELPHASE_FIXED040_R29B,3,2026,80,0.002077621503657534,-0.044557885582729995
CORE_LEVELPHASE_FIXED060_R29B,3,2019,76,-0.004302600019342684,-0.04375714689114241
CORE_LEVELPHASE_FIXED060_R29B,3,2020,72,-0.0001429380387665269,-0.033034087953637936
CORE_LEVELPHASE_FIXED060_R29B,3,2021,72,0.003701800767112129,-0.03353285737142464
CORE_LEVELPHASE_FIXED060_R29B,3,2022,72,-0.07721217708979378,-0.05201750457295884
CORE_LEVELPHASE_FIXED060_R29B,3,2023,72,0.02163047118161021,-0.022527382856027733
CORE_LEVELPHASE_FIXED060_R29B,3,2024,72,-0.005183367513776238,-0.04493056002045437
CORE_LEVELPHASE_FIXED060_R29B,3,2025,72,-0.0007398700759884136,-0.026359439462593892
CORE_LEVELPHASE_FIXED060_R29B,3,2026,80,-0.0049640143059190844,-0.03973760883400246
CORE_LEVELPHASE_FIXED080_R29B,3,2019,76,-0.00913275515730394,-0.036734402482390904
CORE_LEVELPHASE_FIXED080_R29B,3,2020,72,-0.0066417822009408045,-0.030193964040021726
CORE_LEVELPHASE_FIXED080_R29B,3,2021,72,-0.0015705231526954577,-0.026836415249949508
CORE_LEVELPHASE_FIXED080_R29B,3,2022,72,-0.0640538519977979,-0.041762279847590955
CORE_LEVELPHASE_FIXED080_R29B,3,2023,72,0.012207102850352314,-0.020372239141132176
CORE_LEVELPHASE_FIXED080_R29B,3,2024,72,-0.010528603350645538,-0.039149006841312506
CORE_LEVELPHASE_FIXED080_R29B,3,2025,72,-0.005884501880105919,-0.020873399001616555
CORE_LEVELPHASE_FIXED080_R29B,3,2026,80,-0.009557228521936523,-0.033653234089775275
CORE_LEVELPHASE_PANEL_R29B,3,2019,76,0.2254197944159806,0.06811581481300744
CORE_LEVELPHASE_PANEL_R29B,3,2020,72,0.2364768736279923,0.0828358736985988
CORE_LEVELPHASE_PANEL_R29B,3,2021,72,0.19385123606006127,0.019732409478239954
CORE_LEVELPHASE_PANEL_R29B,3,2022,72,0.0298045825762403,-0.0034247640395899115
CORE_LEVELPHASE_PANEL_R29B,3,2023,72,0.2604792901723798,0.09521165210736182
CORE_LEVELPHASE_PANEL_R29B,3,2024,72,0.23031620532403552,0.0702397942501638
CORE_LEVELPHASE_PANEL_R29B,3,2025,72,0.23375761904040804,0.08907230440449099
CORE_LEVELPHASE_PANEL_R29B,3,2026,80,0.2177611331810494,0.06462852178652045
CORE_LEVELPHASE_FIXED040_R29B,4,2019,75,-0.010793560432747151,-0.07452028213635398
CORE_LEVELPHASE_FIXED040_R29B,4,2020,71,-0.004170123444225071,-0.06482884676832179
CORE_LEVELPHASE_FIXED040_R29B,4,2021,71,0.002437566503756816,-0.06480492544588912
CORE_LEVELPHASE_FIXED040_R29B,4,2022,71,-0.10070658898233442,-0.0984488619887558
CORE_LEVELPHASE_FIXED040_R29B,4,2023,71,0.02813204569568417,-0.013104281719331423
CORE_LEVELPHASE_FIXED040_R29B,4,2024,71,-0.010314793326910099,-0.07323581715611316
CORE_LEVELPHASE_FIXED040_R29B,4,2025,71,-0.0052281048666789065,-0.05822358211640766
CORE_LEVELPHASE_FIXED040_R29B,4,2026,80,-0.010083298324500056,-0.06819084997187241
CORE_LEVELPHASE_FIXED060_R29B,4,2019,75,-0.017091654979447313,-0.06911237869123132
CORE_LEVELPHASE_FIXED060_R29B,4,2020,71,-0.012049101373342808,-0.06278414983246483
CORE_LEVELPHASE_FIXED060_R29B,4,2021,71,-0.005343611084266842,-0.06005762535545445
CORE_LEVELPHASE_FIXED060_R29B,4,2022,71,-0.09179687616120624,-0.08895844056316182
CORE_LEVELPHASE_FIXED060_R29B,4,2023,71,0.01771210333186768,-0.014352708097995048
CORE_LEVELPHASE_FIXED060_R29B,4,2024,71,-0.01727880933142667,-0.06973070030721717
CORE_LEVELPHASE_FIXED060_R29B,4,2025,71,-0.012328186526884055,-0.053449348610751235
CORE_LEVELPHASE_FIXED060_R29B,4,2026,80,-0.016310838098518632,-0.06390773271029926
CORE_LEVELPHASE_FIXED080_R29B,4,2019,75,-0.019534909482105567,-0.06229121277775085
CORE_LEVELPHASE_FIXED080_R29B,4,2020,71,-0.01646953231046311,-0.059337410080726904
CORE_LEVELPHASE_FIXED080_R29B,4,2021,71,-0.008502347383402942,-0.053818591735096954
CORE_LEVELPHASE_FIXED080_R29B,4,2022,71,-0.0775523501442621,-0.07795908181708944
CORE_LEVELPHASE_FIXED080_R29B,4,2023,71,0.008839772196522544,-0.01457460318203907
CORE_LEVELPHASE_FIXED080_R29B,4,2024,71,-0.020332487868986338,-0.06476031689097295
CORE_LEVELPHASE_FIXED080_R29B,4,2025,71,-0.015494442580619161,-0.04811207377092397
CORE_LEVELPHASE_FIXED080_R29B,4,2026,80,-0.01879489454445471,-0.058300773992975286
CORE_LEVELPHASE_PANEL_R29B,4,2019,75,0.3552933048364513,0.07913188507862823
CORE_LEVELPHASE_PANEL_R29B,4,2020,71,0.37192302014523637,0.09024584242987577
CORE_LEVELPHASE_PANEL_R29B,4,2021,71,0.2944303880307497,0.006827280020880844
CORE_LEVELPHASE_PANEL_R29B,4,2022,71,0.11427932793389362,-0.01695689317785931
CORE_LEVELPHASE_PANEL_R29B,4,2023,71,0.4046353293456033,0.14187075404913752
CORE_LEVELPHASE_PANEL_R29B,4,2024,71,0.36432632269159915,0.08298464864039734
CORE_LEVELPHASE_PANEL_R29B,4,2025,71,0.36946335184937906,0.09809726006369202
CORE_LEVELPHASE_PANEL_R29B,4,2026,80,0.34200987213596923,0.07055733491371008
CORE_LEVELPHASE_FIXED040_R29B,5,2019,74,-0.029049983818107528,-0.09068716060234161
CORE_LEVELPHASE_FIXED040_R29B,5,2020,70,-0.022578579515079245,-0.08391510819437431
CORE_LEVELPHASE_FIXED040_R29B,5,2021,70,-0.014423324329624787,-0.08076838303463452
CORE_LEVELPHASE_FIXED040_R29B,5,2022,70,-0.11643588504492408,-0.12891069653264586
CORE_LEVELPHASE_FIXED040_R29B,5,2023,70,0.019386146799758475,-0.007066726181858662
CORE_LEVELPHASE_FIXED040_R29B,5,2024,70,-0.029169218229509575,-0.09075850168091604
CORE_LEVELPHASE_FIXED040_R29B,5,2025,70,-0.023021259514902415,-0.07014292007533207
CORE_LEVELPHASE_FIXED040_R29B,5,2026,80,-0.028683269752671103,-0.08395358230770644
CORE_LEVELPHASE_FIXED060_R29B,5,2019,74,-0.034378256716276034,-0.08175635545371573
CORE_LEVELPHASE_FIXED060_R29B,5,2020,70,-0.029456170139269933,-0.07910650269442421
CORE_LEVELPHASE_FIXED060_R29B,5,2021,70,-0.021868373919524897,-0.07263146272012666
CORE_LEVELPHASE_FIXED060_R29B,5,2022,70,-0.10693659279064582,-0.11483152163337906
CORE_LEVELPHASE_FIXED060_R29B,5,2023,70,0.008827914574317308,-0.010932420988082114
CORE_LEVELPHASE_FIXED060_R29B,5,2024,70,-0.035130336576171484,-0.0816285792509075
CORE_LEVELPHASE_FIXED060_R29B,5,2025,70,-0.02935611776944258,-0.06308038189184262
CORE_LEVELPHASE_FIXED060_R29B,5,2026,80,-0.03397387149183473,-0.07620820921436167
CORE_LEVELPHASE_FIXED080_R29B,5,2019,74,-0.03446528745066102,-0.06893317789778353
CORE_LEVELPHASE_FIXED080_R29B,5,2020,70,-0.0316088656431921,-0.07019240420193906
CORE_LEVELPHASE_FIXED080_R29B,5,2021,70,-0.02229501579440618,-0.06038147532588112
CORE_LEVELPHASE_FIXED080_R29B,5,2022,70,-0.09114849309269757,-0.09661310329902317
CORE_LEVELPHASE_FIXED080_R29B,5,2023,70,0.00036509618653113307,-0.010717801546738848
CORE_LEVELPHASE_FIXED080_R29B,5,2024,70,-0.03577105988867668,-0.07093356692699904
CORE_LEVELPHASE_FIXED080_R29B,5,2025,70,-0.03032538390117745,-0.05327335077434303
CORE_LEVELPHASE_FIXED080_R29B,5,2026,80,-0.0341843937909847,-0.06502503086324563
CORE_LEVELPHASE_PANEL_R29B,5,2019,74,0.4851131584474073,0.1282090943919716
CORE_LEVELPHASE_PANEL_R29B,5,2020,70,0.5076755132041422,0.15058571513710484
CORE_LEVELPHASE_PANEL_R29B,5,2021,70,0.4042634261015985,0.04722667872000286
CORE_LEVELPHASE_PANEL_R29B,5,2022,70,0.19043059110653715,-0.013021473722053978
CORE_LEVELPHASE_PANEL_R29B,5,2023,70,0.5501710693388429,0.2266457308243377
CORE_LEVELPHASE_PANEL_R29B,5,2024,70,0.4989534652432903,0.1450938836459006
CORE_LEVELPHASE_PANEL_R29B,5,2025,70,0.5060745779703839,0.16566296724114538
CORE_LEVELPHASE_PANEL_R29B,5,2026,80,0.465009393932299,0.12241989459161329
CORE_LEVELPHASE_FIXED040_R29B,6,2019,73,-0.05781443520249052,-0.13871008872896073
CORE_LEVELPHASE_FIXED040_R29B,6,2020,69,-0.049498590389562835,-0.12507754758985112
CORE_LEVELPHASE_FIXED040_R29B,6,2021,69,-0.04705046030065052,-0.13170619084993274
CORE_LEVELPHASE_FIXED040_R29B,6,2022,69,-0.13821190178745724,-0.19199407011065306
CORE_LEVELPHASE_FIXED040_R29B,6,2023,69,0.005215612321119778,-0.02883445271293894
CORE_LEVELPHASE_FIXED040_R29B,6,2024,69,-0.058322164852048,-0.1326971786919129
CORE_LEVELPHASE_FIXED040_R29B,6,2025,69,-0.05127928844961094,-0.1162454299264708
CORE_LEVELPHASE_FIXED040_R29B,6,2026,80,-0.05509747288967093,-0.12846283452612406
CORE_LEVELPHASE_FIXED060_R29B,6,2019,73,-0.06112718971043707,-0.12330978810188564
CORE_LEVELPHASE_FIXED060_R29B,6,2020,69,-0.05491428595172598,-0.11434049154783765
CORE_LEVELPHASE_FIXED060_R29B,6,2021,69,-0.052936652179570665,-0.11700818073107944
CORE_LEVELPHASE_FIXED060_R29B,6,2022,69,-0.12702882413280836,-0.17013881567220301
CORE_LEVELPHASE_FIXED060_R29B,6,2023,69,-0.00540858090272156,-0.03242757555718967
CORE_LEVELPHASE_FIXED060_R29B,6,2024,69,-0.06247235167168297,-0.11815031512458218
CORE_LEVELPHASE_FIXED060_R29B,6,2025,69,-0.05564555866126897,-0.10254107653557143
CORE_LEVELPHASE_FIXED060_R29B,6,2026,80,-0.058568546810779054,-0.11519486558098868
CORE_LEVELPHASE_FIXED080_R29B,6,2019,73,-0.05771720026070559,-0.10581234325508837
CORE_LEVELPHASE_FIXED080_R29B,6,2020,69,-0.05425563147743473,-0.10139771371456252
CORE_LEVELPHASE_FIXED080_R29B,6,2021,69,-0.04830036193309284,-0.10009387391467472
CORE_LEVELPHASE_FIXED080_R29B,6,2022,69,-0.1088016412809274,-0.1460301364321921
CORE_LEVELPHASE_FIXED080_R29B,6,2023,69,-0.013366615349875932,-0.034914707524442035
CORE_LEVELPHASE_FIXED080_R29B,6,2024,69,-0.05978730026585799,-0.10214042570141735
CORE_LEVELPHASE_FIXED080_R29B,6,2025,69,-0.05313114335691216,-0.0870024364792421
CORE_LEVELPHASE_FIXED080_R29B,6,2026,80,-0.05556960861276661,-0.10001512189061357
CORE_LEVELPHASE_PANEL_R29B,6,2019,73,0.5829138822013604,0.19976380296234386
CORE_LEVELPHASE_PANEL_R29B,6,2020,69,0.6106966269387093,0.23895653427488028
CORE_LEVELPHASE_PANEL_R29B,6,2021,69,0.5070569828768807,0.10562191074051541
CORE_LEVELPHASE_PANEL_R29B,6,2022,69,0.23432177613376926,-0.050945734981942215
CORE_LEVELPHASE_PANEL_R29B,6,2023,69,0.6661083361222868,0.33334193088777475
CORE_LEVELPHASE_PANEL_R29B,6,2024,69,0.6006395595717788,0.23293481908179037
CORE_LEVELPHASE_PANEL_R29B,6,2025,69,0.6077391366112064,0.2493660549140826
CORE_LEVELPHASE_PANEL_R29B,6,2026,80,0.5557574613164666,0.18691580758735626
CORE_LEVELPHASE_FIXED040_R29B,7,2019,72,-0.08615999397101382,-0.1756116891278534
CORE_LEVELPHASE_FIXED040_R29B,7,2020,68,-0.07981425571407641,-0.14779252563357614
CORE_LEVELPHASE_FIXED040_R29B,7,2021,68,-0.09763229732960199,-0.16874423785561954
CORE_LEVELPHASE_FIXED040_R29B,7,2022,68,-0.15344573834817732,-0.2291265377524725
CORE_LEVELPHASE_FIXED040_R29B,7,2023,68,-0.009728055693083437,-0.06039811558851693
CORE_LEVELPHASE_FIXED040_R29B,7,2024,68,-0.08832974736142685,-0.1771399158492204
CORE_LEVELPHASE_FIXED040_R29B,7,2025,68,-0.07941974113352801,-0.13629183636103015
CORE_LEVELPHASE_FIXED060_R29B,7,2019,72,-0.08706579292559624,-0.15774235847488005
CORE_LEVELPHASE_FIXED060_R29B,7,2020,68,-0.08229539015102816,-0.13548477526491798
CORE_LEVELPHASE_FIXED060_R29B,7,2021,68,-0.09999178288094313,-0.15173101708476888
CORE_LEVELPHASE_FIXED060_R29B,7,2022,68,-0.14023660393689052,-0.20369761565806765
CORE_LEVELPHASE_FIXED060_R29B,7,2023,68,-0.020279494224578976,-0.05780966121812803
CORE_LEVELPHASE_FIXED060_R29B,7,2024,68,-0.0899226367121968,-0.1623061246131683
CORE_LEVELPHASE_FIXED060_R29B,7,2025,68,-0.08125859661892987,-0.12463850069533677
CORE_LEVELPHASE_FIXED080_R29B,7,2019,72,-0.07987760812961398,-0.12724916680638865
CORE_LEVELPHASE_FIXED080_R29B,7,2020,68,-0.07744558724514494,-0.11648647616878494
CORE_LEVELPHASE_FIXED080_R29B,7,2021,68,-0.08727268259873822,-0.12135459655507308
CORE_LEVELPHASE_FIXED080_R29B,7,2022,68,-0.11930620057726937,-0.16485520610091542
CORE_LEVELPHASE_FIXED080_R29B,7,2023,68,-0.02765561327785271,-0.04793235544273644
CORE_LEVELPHASE_FIXED080_R29B,7,2024,68,-0.08328765430382878,-0.13435013679886887
CORE_LEVELPHASE_FIXED080_R29B,7,2025,68,-0.0748193460052482,-0.10005074898804045
CORE_LEVELPHASE_PANEL_R29B,7,2019,72,0.6389669026662697,0.2614753083555519
CORE_LEVELPHASE_PANEL_R29B,7,2020,68,0.6669517436481267,0.31826212814224664
CORE_LEVELPHASE_PANEL_R29B,7,2021,68,0.5849839963084043,0.15371259508477042
CORE_LEVELPHASE_PANEL_R29B,7,2022,68,0.25697639808905803,-0.07236019753485379
CORE_LEVELPHASE_PANEL_R29B,7,2023,68,0.7367428795963886,0.4050267605672029
CORE_LEVELPHASE_PANEL_R29B,7,2024,68,0.6569112187503214,0.2910416044896964
CORE_LEVELPHASE_PANEL_R29B,7,2025,68,0.6654392796018596,0.33181643125480265
CORE_LEVELPHASE_FIXED040_R29B,8,2019,71,-0.11191582893169816,-0.2586175724451383
CORE_LEVELPHASE_FIXED040_R29B,8,2020,67,-0.10849481429607621,-0.22216230149706395
CORE_LEVELPHASE_FIXED040_R29B,8,2021,67,-0.16021936798920766,-0.25499029773260506
CORE_LEVELPHASE_FIXED040_R29B,8,2022,67,-0.17003654658257528,-0.32410665673135197
CORE_LEVELPHASE_FIXED040_R29B,8,2023,67,-0.02076298601148885,-0.09132389354751069
CORE_LEVELPHASE_FIXED040_R29B,8,2024,67,-0.11550704504816389,-0.26143628160464694
CORE_LEVELPHASE_FIXED040_R29B,8,2025,68,-0.10399657353497638,-0.19902467358013398
CORE_LEVELPHASE_FIXED060_R29B,8,2019,71,-0.10943469834036534,-0.21631975179655383
CORE_LEVELPHASE_FIXED060_R29B,8,2020,67,-0.10708965142109239,-0.18971225503572597
CORE_LEVELPHASE_FIXED060_R29B,8,2021,67,-0.15563101171952365,-0.2123853167378682
CORE_LEVELPHASE_FIXED060_R29B,8,2022,67,-0.1534906931122002,-0.2717565434683473
CORE_LEVELPHASE_FIXED060_R29B,8,2023,67,-0.03108543811130593,-0.08110639685234755
CORE_LEVELPHASE_FIXED060_R29B,8,2024,67,-0.11376442060128955,-0.22326452583816403
CORE_LEVELPHASE_FIXED060_R29B,8,2025,68,-0.10252783406652766,-0.16384774281162695
CORE_LEVELPHASE_FIXED080_R29B,8,2019,71,-0.09762776626315928,-0.15953314229365323
CORE_LEVELPHASE_FIXED080_R29B,8,2020,67,-0.09721278786583865,-0.14822280048775172
CORE_LEVELPHASE_FIXED080_R29B,8,2021,67,-0.13137789593361338,-0.1544307195178951
CORE_LEVELPHASE_FIXED080_R29B,8,2022,67,-0.12846350843624776,-0.20399087831619722
CORE_LEVELPHASE_FIXED080_R29B,8,2023,67,-0.03776520704261799,-0.06391472268590936
CORE_LEVELPHASE_FIXED080_R29B,8,2024,67,-0.10255187926433962,-0.16974840388773904
CORE_LEVELPHASE_FIXED080_R29B,8,2025,68,-0.09160684974914712,-0.1142650965681491
CORE_LEVELPHASE_PANEL_R29B,8,2019,71,0.6411502188871308,0.25684698996626176
CORE_LEVELPHASE_PANEL_R29B,8,2020,67,0.6668644633187748,0.3123988581005612
CORE_LEVELPHASE_PANEL_R29B,8,2021,67,0.5913037970015758,0.12303855438973454
CORE_LEVELPHASE_PANEL_R29B,8,2022,67,0.25639735698599964,-0.15990740762538946
CORE_LEVELPHASE_PANEL_R29B,8,2023,67,0.7518199270063435,0.4402751480548863
CORE_LEVELPHASE_PANEL_R29B,8,2024,67,0.6568241153182299,0.27626113044742917
CORE_LEVELPHASE_PANEL_R29B,8,2025,68,0.6616846887573127,0.33057714452620424
CORE_LEVELPHASE_FIXED040_R29B,9,2019,70,-0.13415722288354015,-0.27770676035248787
CORE_LEVELPHASE_FIXED040_R29B,9,2020,66,-0.13294047007004473,-0.24108428363588486
CORE_LEVELPHASE_FIXED040_R29B,9,2021,66,-0.21500380527815288,-0.2738644300085813
CORE_LEVELPHASE_FIXED040_R29B,9,2022,66,-0.17700247901745048,-0.33474905391087684
CORE_LEVELPHASE_FIXED040_R29B,9,2023,66,-0.03546194217610221,-0.10429330634560863
CORE_LEVELPHASE_FIXED040_R29B,9,2024,66,-0.1381602038015619,-0.27792348264683264
CORE_LEVELPHASE_FIXED040_R29B,9,2025,68,-0.12445963241597813,-0.2175432544336191
CORE_LEVELPHASE_FIXED060_R29B,9,2019,70,-0.1283078353796907,-0.23351664641730752
CORE_LEVELPHASE_FIXED060_R29B,9,2020,66,-0.1278481356777803,-0.21023693795739984
CORE_LEVELPHASE_FIXED060_R29B,9,2021,66,-0.2026876742916306,-0.22954402744999114
CORE_LEVELPHASE_FIXED060_R29B,9,2022,66,-0.1597558238198893,-0.27939852251314123
CORE_LEVELPHASE_FIXED060_R29B,9,2023,66,-0.04401416341446618,-0.09428184689053154
CORE_LEVELPHASE_FIXED060_R29B,9,2024,66,-0.13284708170427129,-0.23458748309350774
CORE_LEVELPHASE_FIXED060_R29B,9,2025,68,-0.12003389895087135,-0.1827076648019439
CORE_LEVELPHASE_FIXED080_R29B,9,2019,70,-0.11214817986872205,-0.18331711949207952
CORE_LEVELPHASE_FIXED080_R29B,9,2020,66,-0.11334115309648052,-0.17306360659358289
CORE_LEVELPHASE_FIXED080_R29B,9,2021,66,-0.16683708288991772,-0.17885525437217886
CORE_LEVELPHASE_FIXED080_R29B,9,2022,66,-0.1332616080141773,-0.2175962727411207
CORE_LEVELPHASE_FIXED080_R29B,9,2023,66,-0.04854037112198917,-0.08056141269727668
CORE_LEVELPHASE_FIXED080_R29B,9,2024,66,-0.11705851599427275,-0.18863155978794444
CORE_LEVELPHASE_FIXED080_R29B,9,2025,68,-0.10521286321506462,-0.14169761137949255
CORE_LEVELPHASE_PANEL_R29B,9,2019,70,0.6281339693633781,0.2878732412786764
CORE_LEVELPHASE_PANEL_R29B,9,2020,66,0.6547540629697424,0.3417051041518189
CORE_LEVELPHASE_PANEL_R29B,9,2021,66,0.5665026520762848,0.1413898076880271
CORE_LEVELPHASE_PANEL_R29B,9,2022,66,0.26804815703296736,-0.1448114418842179
CORE_LEVELPHASE_PANEL_R29B,9,2023,66,0.7462320643325024,0.4743347574390695
CORE_LEVELPHASE_PANEL_R29B,9,2024,66,0.6439648016776123,0.31364865046435586
CORE_LEVELPHASE_PANEL_R29B,9,2025,68,0.6456277468331195,0.3548711916972982
CORE_LEVELPHASE_FIXED040_R29B,10,2019,69,-0.14289516889703346,-0.27771524504092904
CORE_LEVELPHASE_FIXED040_R29B,10,2020,65,-0.14799913132973153,-0.260450052861128
CORE_LEVELPHASE_FIXED040_R29B,10,2021,65,-0.23064247027675355,-0.27245756657306397
CORE_LEVELPHASE_FIXED040_R29B,10,2022,65,-0.1773516117555869,-0.3302989404451995
CORE_LEVELPHASE_FIXED040_R29B,10,2023,65,-0.04071885141945941,-0.094573607839187
CORE_LEVELPHASE_FIXED040_R29B,10,2024,65,-0.1475394760212927,-0.27946685262409554
CORE_LEVELPHASE_FIXED040_R29B,10,2025,68,-0.13208781315577944,-0.20798720790171554
