origin,H,actual,STATE_FAST_R15,FOOD_ECM_R27,CORE_LEVELPHASE_FIXED040_R29B,CORE_LEVELPHASE_FIXED060_R29B,CORE_LEVELPHASE_FIXED080_R29B,CORE_LEVELPHASE_PANEL_R29B,ZERO,SEASONAL_NAIVE,SA_AR,SA_AR_TARGET
2019-05,3,1.494384249563962,0.8030148332854868,0.8030148332854868,0.7923196655308651,0.7958847214490722,0.7994497773672793,0.7943788107450921,0.0,0.7979306932836112,0.49981581504362843,0.7211797623943136
2019-05,6,1.188516952103802,0.7797134684226127,0.7797134684226127,0.751085445835598,0.7606281200312693,0.770170794226941,0.7560032351585553,0.0,0.7957528917919088,0.223820971548638,0.6665488662500081
2019-05,12,3.3797560618523237,2.103266796385894,2.103266796385894,2.0294643563251396,2.0540651696787244,2.0786659830323093,2.05684731819036,0.0,2.3595880605966832,1.1093670330649847,1.9948228224677251
2019-06,3,0.29075888636920744,0.21420202369372998,0.21420202369372998,0.20791701453578215,0.21001201758843135,0.21210702064108056,0.2091270700324216,0.0,0.23022170486415305,-0.06963633972019101,0.1454776055471595
2019-06,6,0.9889160874323071,0.7453861270615003,0.7453861270615003,0.7265302963537187,0.7328155732563122,0.739100850158906,0.7297442438854633,0.0,0.8956031247508612,0.2433165781973443,0.6735444687320454
2019-06,12,3.5789593149763843,2.06706595245197,2.06706595245197,2.014984018751571,2.03234466331837,2.04970530788517,2.034755978159577,0.0,2.3595880605966832,1.1415524315714018,2.0020082126408036
2019-07,3,-0.10606703119285443,0.23690724945958946,0.23690724945958946,0.23690724945958946,0.23690724945958946,0.23690724945958946,0.14806440470690468,0.0,0.06446665282434966,-0.10400653100601431,0.10174644869946575
2019-07,6,0.7906999670331862,0.8069063426891117,0.8069063426891117,0.8069063426891117,0.8069063426891117,0.8069063426891117,0.6295111950987031,0.0,0.6966640670971044,0.17351599061440393,0.5850219500253642
2019-07,12,3.7767833161869557,2.5350773905167023,2.5350773905167023,2.5350773905167023,2.5350773905167023,2.5350773905167023,2.237674632152169,0.0,2.459438293555636,1.2088313770213523,2.031843295843273
2019-08,3,-0.30586729746016006,0.6079580962850047,0.6079580962850047,0.6079580962850047,0.6079580962850047,0.6079580962850047,0.18122477315306545,0.0,-0.0021778014917023802,-0.09733251515225802,0.08668664619894212
2019-08,6,1.2884610744084046,1.9400540871384528,1.9400540871384528,1.9400540871384528,1.9400540871384528,1.9400540871384528,1.1107614747262247,0.0,0.996015695929761,0.5429719976944307,0.9110103203968314
2019-08,12,3.57698304991965,4.492144349216899,4.492144349216899,4.492144349216899,4.492144349216899,4.492144349216899,3.1377210257223966,0.0,2.6579823693659392,1.4419180545185872,2.1779946999233886
2019-09,3,0.6981572010630996,0.9596772952185407,0.9596772952185407,0.6838070875028968,0.7757638234081115,0.867720559313326,0.7346142022562467,0.0,0.6653814198867081,0.357841812838896,0.5356172158692429
2019-09,6,1.8920846375934386,1.9525225617887305,1.9525225617887305,1.4118396301346074,1.5920672740193154,1.772294917904023,1.5009744900882667,0.0,1.463774651040866,0.7981990138880305,1.1537498199487244
2019-09,12,3.6778403454081303,3.740407501477943,3.740407501477943,2.68432063836196,3.036349592733954,3.388378547105949,3.0288416129240328,0.0,2.724582438427749,1.3196498535396275,2.030751465661015
2019-10,3,0.8967669982260407,0.15626805153715922,0.15626805153715922,0.32430048321195926,0.26828967265369247,0.2122788620954259,0.2942150658899032,0.0,0.6321974142727547,0.17975992767309606,0.37012346454283296
2019-10,6,1.4936777361059983,0.6197768602804068,0.6197768602804068,0.9309938684209333,0.8272548657074245,0.7235158629939158,0.8809882443735796,0.0,1.4305906454269124,0.6848445378460284,1.0655716115855023
