origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,core_mm_forecast,core_mm_actual,core_cumulative_log_forecast,core_cumulative_log_actual,previous_origin,previous_h,previous_forecast,revision
2019-03,0,2019-03,2019-04-09T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.0994602395416571,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0,,-0.1,,,2019-02,1.0,3.0000729559107953,-0.120072154159649
2019-03,1,2019-04,2019-04-09T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.351613781351548,0.0930232558139509,2.769818529130847,2.9459194551948253,0.35099706531162883,0.09298001599665273,0.434769878195373,0.4,0.4338274844691249,0.39920212695374535,2019-02,2.0,3.014144335849484,-0.06822488065465881
2019-04,0,2019-04,2019-05-12T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.3871075486743048,0.0930232558139509,2.769818529130847,3.0717675404249056,0.0,0.0,,0.4,,,2019-03,1.0,2.9459194551948253,0.1258480852300803
2019-03,2,2019-05,2019-04-09T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.2333013765958369,0.6505576208178487,2.9467680608364977,2.6956655004252683,0.5840267167894216,0.7414306439227463,0.15253613897031199,0.1,0.5862474052391369,0.49915216026209863,2019-02,3.0,2.7649899984702344,-0.0693244980449661
2019-04,1,2019-05,2019-05-12T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.26141032140267545,0.6505576208178487,2.9467680608364977,2.8500423430146835,0.2610692389092491,0.6484506279260935,0.12091573250020808,0.1,0.120842688303732,0.09995003330835331,2019-03,2.0,2.6956655004252683,0.1543768425894152
2019-05,0,2019-05,2019-06-10T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.2254766707170906,0.6505576208178487,2.9467680608364977,2.5119894464748858,0.0,0.0,,0.1,,,2019-04,1.0,2.8500423430146835,-0.33805289653979775
2019-03,3,2019-06,2019-04-09T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.15674528029668802,0.1846722068328699,2.7462121212121224,2.467027639055988,0.7406492798905051,0.925932541279676,0.22152441813998294,0.3,0.8075268198017419,0.7987030582419465,2019-02,4.0,2.5391669488726154,-0.07213930981662742
2019-04,2,2019-06,2019-05-12T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.1369125520743292,0.1846722068328699,2.7462121212121224,2.6007400783687835,0.3978881512089931,0.8329525252830231,0.19252455527198636,0.3,0.31318215257947496,0.3995009312882012,2019-03,3.0,2.467027639055988,0.13371243931279553
2019-05,1,2019-06,2019-06-10T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.21296701176634353,0.1846722068328699,2.7462121212121224,2.3411762194986245,0.21274055848270576,0.18450189735692968,0.18905571985278188,0.3,0.18887723444924065,0.2995508979798479,2019-04,2.0,2.6007400783687835,-0.259563858870159
2019-06,0,2019-06,2019-07-10T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.1241032984628462,0.1846722068328699,2.7462121212121224,2.684094575980366,0.0,0.0,,0.3,,,2019-05,1.0,2.3411762194986245,0.3429183564817415
2019-03,4,2019-07,2019-04-09T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.3174607517857371,0.3686635944700533,2.9300567107750517,2.5980058303497056,1.0576071889693814,1.2939182371197377,0.4873974212568022,1.0,1.2937403052505783,1.7937361435587549,2019-02,5.0,2.676124272372068,-0.07811844202236262
2019-04,3,2019-07,2019-05-12T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.2989174225922947,0.3686635944700533,2.9300567107750517,2.7128995594303125,0.6963597039743948,1.200938221123085,0.459208908450875,1.0,0.7713399136688015,1.3945340166050095,2019-03,4.0,2.5980058303497056,0.11489372908060691
2019-05,2,2019-07,2019-06-10T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.3283138790686667,0.3686635944700533,2.9300567107750517,2.483079763053874,0.5405166642701664,0.5524875931969915,0.4570279985913773,1.0,0.6448640312669317,1.2945839832966564,2019-04,3.0,2.7128995594303125,-0.22981979637643857
2019-06,1,2019-07,2019-07-10T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.26377651098921095,0.3686635944700533,2.9300567107750517,2.7603292622697473,0.26342923131122414,0.3679856958400618,0.4552559176119352,1.0,0.45422276233961284,0.9950330853168083,2019-05,2.0,2.483079763053874,0.2772494992158734
2019-07,0,2019-07,2019-08-11T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.435229027763851,0.3686635944700533,2.9300567107750517,2.9983208838599005,0.0,0.0,,1.0,,,2019-06,1.0,2.7603292622697473,0.2379916215901532
2019-03,5,2019-08,2019-04-09T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.02530331228804867,0.0918273645546419,2.9272898961284195,2.5270600401963184,1.082907300509285,1.3857034661426337,0.17717512169127264,0.2,1.4707586569674007,1.9935364098260604,2019-02,6.0,2.613075008106778,-0.08601496791045982
2019-04,4,2019-08,2019-05-12T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.007062424082048799,0.0918273645546419,2.9272898961284195,2.623156267821754,0.7034218786790153,1.2927234501459808,0.1494616346011891,0.2,0.9206899655373162,1.5943342828723153,2019-03,5.0,2.5270600401963184,0.09609622762543557
2019-05,3,2019-08,2019-06-10T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.028510715708109546,0.0918273645546419,2.9272898961284195,2.415497385347795,0.5690233164460682,0.6442728222198875,0.1475644035398862,0.2,0.7923196655308651,1.494384249563962,2019-04,4.0,2.623156267821754,-0.20765888247395914
2019-06,2,2019-08,2019-07-10T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.01709412185055125,0.0918273645546419,2.9272898961284195,2.680843401304618,0.2805218922832467,0.4597709248629578,0.14692105699360045,0.2,0.6010359959455265,1.1948333515841139,2019-05,3.0,2.415497385347795,0.26534601595682306
2019-07,1,2019-08,2019-08-11T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.04941758201750922,0.0918273645546419,2.9272898961284195,2.951912118079101,0.0494053755517082,0.09178522902289597,0.1915944419662114,0.2,0.1914111339165946,0.19980026626730563,2019-06,2.0,2.680843401304618,0.27106871677448297
2019-08,0,2019-08,2019-09-09T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,0.0721202716889229,0.0918273645546419,2.9272898961284195,2.907024528677269,0.0,0.0,,0.2,,,2019-07,1.0,2.951912118079101,-0.04488758940183191
2019-03,6,2019-09,2019-04-09T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,-0.11552883901587588,-0.5504587155963248,2.6515151515151705,2.6995452740719865,0.9673116754871671,0.8337241437828525,-0.3630322059194337,-0.9,1.107065889951024,1.089461944611154,2019-02,7.0,2.7919497304663294,-0.09240445639434292
2019-04,5,2019-09,2019-05-12T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,-0.1322016563155686,-0.5504587155963248,2.6515151515151705,2.778644388300442,0.5711327588798362,0.7407441277861999,-0.3903098096068135,-0.9,0.5296164593570001,0.6902598176574088,2019-03,6.0,2.6995452740719865,0.07909911422845539
2019-05,4,2019-09,2019-06-10T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,-0.1147833371964604,-0.5504587155963248,2.6515151515151705,2.5885606115165394,0.45417405272384526,0.09229349986010649,-0.3919467267302807,-0.9,0.3996028146413437,0.5903097843490557,2019-04,5.0,2.778644388300442,-0.19008377678390254
2019-06,3,2019-09,2019-07-10T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,-0.1260940133749002,-0.5504587155963248,2.6515151515151705,2.8427081213839056,0.1543483135154706,-0.09220839749682318,-0.39234728030771776,-0.9,0.2079170145357822,0.29075888636920744,2019-05,4.0,2.5885606115165394,0.25414750986736623
2019-07,2,2019-09,2019-08-11T21:59:00+00:00,CORE_LEVELPHASE_FIXED040_R29B,-0.09538155744574445,-0.5504587155963248,2.6515151515151705,3.1459130348036752,-0.046021699047154876,-0.460194093336885,-0.34867833325645514,-0.9,-0.15787649898313705,-0.7042741989476008,2019-06,3.0,2.8427081213839056,0.30320491341976963
