origin,model,band,target,predicted_sa_annualized,actual_sa_annualized
2019-04,CORE_LEVELPHASE_FIXED060_R29B,1,2019-07,2.0363897880967583,4.510457180348661
2019-04,CORE_LEVELPHASE_FIXED060_R29B,2,2019-10,2.069734586353169,1.16768885630117
2019-04,CORE_LEVELPHASE_FIXED060_R29B,3,2020-01,2.086807123060452,3.8415986968166242
2019-04,CORE_LEVELPHASE_FIXED060_R29B,4,2020-04,2.09554826185458,1.6088341526061583
2019-04,CORE_LEVELPHASE_FIXED080_R29B,1,2019-07,2.0550988075896868,4.510457180348661
2019-04,CORE_LEVELPHASE_FIXED080_R29B,2,2019-10,2.099558538598235,1.16768885630117
2019-04,CORE_LEVELPHASE_FIXED080_R29B,3,2020-01,2.122321920874612,3.8415986968166242
2019-04,CORE_LEVELPHASE_FIXED080_R29B,4,2020-04,2.1339767726001164,1.6088341526061583
2019-04,CORE_LEVELPHASE_PANEL_R29B,1,2019-07,2.0284869351368684,4.510457180348661
2019-04,CORE_LEVELPHASE_PANEL_R29B,2,2019-10,2.054173181736115,1.16768885630117
2019-04,CORE_LEVELPHASE_PANEL_R29B,3,2020-01,2.0889993127824233,3.8415986968166242
2019-04,CORE_LEVELPHASE_PANEL_R29B,4,2020-04,2.129649246682969,1.6088341526061583
2019-04,FOOD_ECM_R27,1,2019-07,2.0738078270826152,4.510457180348661
2019-04,FOOD_ECM_R27,2,2019-10,2.1293824908433012,1.16768885630117
2019-04,FOOD_ECM_R27,3,2020-01,2.157836718688772,3.8415986968166242
2019-04,FOOD_ECM_R27,4,2020-04,2.1724052833456526,1.6088341526061583
2019-04,STATE_FAST_R15,1,2019-07,2.0738078270826152,4.510457180348661
2019-04,STATE_FAST_R15,2,2019-10,2.1293824908433012,1.16768885630117
2019-04,STATE_FAST_R15,3,2020-01,2.157836718688772,3.8415986968166242
2019-04,STATE_FAST_R15,4,2020-04,2.1724052833456526,1.6088341526061583
2019-05,CORE_LEVELPHASE_FIXED040_R29B,1,2019-08,2.0087831769636297,4.817041513096017
2019-05,CORE_LEVELPHASE_FIXED040_R29B,2,2019-11,2.0280836758376863,0.969551364778114
2019-05,CORE_LEVELPHASE_FIXED040_R29B,3,2020-02,2.037965531261203,5.506674140686897
2019-05,CORE_LEVELPHASE_FIXED040_R29B,4,2020-05,2.0430250412380433,2.225757228848269
2019-05,CORE_LEVELPHASE_FIXED060_R29B,1,2019-08,2.023043400636458,4.817041513096017
2019-05,CORE_LEVELPHASE_FIXED060_R29B,2,2019-11,2.0519941489475437,0.969551364778114
2019-05,CORE_LEVELPHASE_FIXED060_R29B,3,2020-02,2.066816932082819,5.506674140686897
2019-05,CORE_LEVELPHASE_FIXED060_R29B,4,2020-05,2.07440619704808,2.225757228848269
2019-05,CORE_LEVELPHASE_FIXED080_R29B,1,2019-08,2.037303624309287,4.817041513096017
2019-05,CORE_LEVELPHASE_FIXED080_R29B,2,2019-11,2.075904622057401,0.969551364778114
2019-05,CORE_LEVELPHASE_FIXED080_R29B,3,2020-02,2.0956683329044345,5.506674140686897
2019-05,CORE_LEVELPHASE_FIXED080_R29B,4,2020-05,2.1057873528581155,2.225757228848269
2019-05,CORE_LEVELPHASE_PANEL_R29B,1,2019-08,2.0170197578205373,4.817041513096017
2019-05,CORE_LEVELPHASE_PANEL_R29B,2,2019-11,2.039518252272607,0.969551364778114
2019-05,CORE_LEVELPHASE_PANEL_R29B,3,2020-02,2.0685978163406027,5.506674140686897
2019-05,CORE_LEVELPHASE_PANEL_R29B,4,2020-05,2.1022534463276954,2.225757228848269
2019-05,FOOD_ECM_R27,1,2019-08,2.0515638479821163,4.817041513096017
2019-05,FOOD_ECM_R27,2,2019-11,2.099815095167258,0.969551364778114
2019-05,FOOD_ECM_R27,3,2020-02,2.124519733726051,5.506674140686897
2019-05,FOOD_ECM_R27,4,2020-05,2.1371685086681524,2.225757228848269
2019-05,STATE_FAST_R15,1,2019-08,2.0515638479821163,4.817041513096017
2019-05,STATE_FAST_R15,2,2019-11,2.099815095167258,0.969551364778114
2019-05,STATE_FAST_R15,3,2020-02,2.124519733726051,5.506674140686897
2019-05,STATE_FAST_R15,4,2020-05,2.1371685086681524,2.225757228848269
2019-06,CORE_LEVELPHASE_FIXED040_R29B,1,2019-09,1.9970227540391654,2.328390241372867
2019-06,CORE_LEVELPHASE_FIXED040_R29B,2,2019-12,2.0137849204175287,2.731960597398181
2019-06,CORE_LEVELPHASE_FIXED040_R29B,3,2020-03,2.0223671496032503,4.50865309534611
2019-06,CORE_LEVELPHASE_FIXED040_R29B,4,2020-06,2.0267612509463397,4.746833325788376
2019-06,CORE_LEVELPHASE_FIXED060_R29B,1,2019-09,2.0054027662497624,2.328390241372867
2019-06,CORE_LEVELPHASE_FIXED060_R29B,2,2019-12,2.0305460158173068,2.731960597398181
2019-06,CORE_LEVELPHASE_FIXED060_R29B,3,2020-03,2.04341935959589,4.50865309534611
2019-06,CORE_LEVELPHASE_FIXED060_R29B,4,2020-06,2.0500105116105245,4.746833325788376
2019-06,CORE_LEVELPHASE_FIXED080_R29B,1,2019-09,2.013782778460359,2.328390241372867
2019-06,CORE_LEVELPHASE_FIXED080_R29B,2,2019-12,2.0473071112170853,2.731960597398181
2019-06,CORE_LEVELPHASE_FIXED080_R29B,3,2020-03,2.0644715695885294,4.50865309534611
2019-06,CORE_LEVELPHASE_FIXED080_R29B,4,2020-06,2.0732597722747084,4.746833325788376
2019-06,CORE_LEVELPHASE_PANEL_R29B,1,2019-09,2.001862976025723,2.328390241372867
2019-06,CORE_LEVELPHASE_PANEL_R29B,2,2019-12,2.021800488557949,2.731960597398181
2019-06,CORE_LEVELPHASE_PANEL_R29B,3,2020-03,2.044718830273216,4.50865309534611
2019-06,CORE_LEVELPHASE_PANEL_R29B,4,2020-06,2.07064161778142,4.746833325788376
2019-06,FOOD_ECM_R27,1,2019-09,2.0221627906709565,2.328390241372867
2019-06,FOOD_ECM_R27,2,2019-12,2.0640682066168643,2.731960597398181
2019-06,FOOD_ECM_R27,3,2020-03,2.0855237795811683,4.50865309534611
2019-06,FOOD_ECM_R27,4,2020-06,2.0965090329388922,4.746833325788376
2019-06,STATE_FAST_R15,1,2019-09,2.0221627906709565,2.328390241372867
2019-06,STATE_FAST_R15,2,2019-12,2.0640682066168643,2.731960597398181
2019-06,STATE_FAST_R15,3,2020-03,2.0855237795811683,4.50865309534611
2019-06,STATE_FAST_R15,4,2020-06,2.0965090329388922,4.746833325788376
2019-07,CORE_LEVELPHASE_FIXED040_R29B,1,2019-10,2.540498186216321,1.1686010636065454
2019-07,CORE_LEVELPHASE_FIXED040_R29B,2,2020-01,2.5354392841359257,3.8425109041219994
2019-07,CORE_LEVELPHASE_FIXED040_R29B,3,2020-04,2.5328491262707633,1.5797752019738036
2019-07,CORE_LEVELPHASE_FIXED040_R29B,4,2020-07,2.5315229654438003,8.516246095045474
2019-07,CORE_LEVELPHASE_FIXED060_R29B,1,2019-10,2.540498186216321,1.1686010636065454
2019-07,CORE_LEVELPHASE_FIXED060_R29B,2,2020-01,2.5354392841359257,3.8425109041219994
2019-07,CORE_LEVELPHASE_FIXED060_R29B,3,2020-04,2.5328491262707633,1.5797752019738036
2019-07,CORE_LEVELPHASE_FIXED060_R29B,4,2020-07,2.5315229654438003,8.516246095045474
2019-07,CORE_LEVELPHASE_FIXED080_R29B,1,2019-10,2.540498186216321,1.1686010636065454
2019-07,CORE_LEVELPHASE_FIXED080_R29B,2,2020-01,2.5354392841359257,3.8425109041219994
2019-07,CORE_LEVELPHASE_FIXED080_R29B,3,2020-04,2.5328491262707633,1.5797752019738036
2019-07,CORE_LEVELPHASE_FIXED080_R29B,4,2020-07,2.5315229654438003,8.516246095045474
2019-07,CORE_LEVELPHASE_PANEL_R29B,1,2019-10,2.1851268072055827,1.1686010636065454
2019-07,CORE_LEVELPHASE_PANEL_R29B,2,2020-01,2.181230072785031,3.8425109041219994
2019-07,CORE_LEVELPHASE_PANEL_R29B,3,2020-04,2.3084706919459093,1.5797752019738036
2019-07,CORE_LEVELPHASE_PANEL_R29B,4,2020-07,2.275870956672155,8.516246095045474
2019-07,FOOD_ECM_R27,1,2019-10,2.540498186216321,1.1686010636065454
2019-07,FOOD_ECM_R27,2,2020-01,2.5354392841359257,3.8425109041219994
2019-07,FOOD_ECM_R27,3,2020-04,2.5328491262707633,1.5797752019738036
2019-07,FOOD_ECM_R27,4,2020-07,2.5315229654438003,8.516246095045474
2019-07,STATE_FAST_R15,1,2019-10,2.540498186216321,1.1686010636065454
2019-07,STATE_FAST_R15,2,2020-01,2.5354392841359257,3.8425109041219994
2019-07,STATE_FAST_R15,3,2020-04,2.5328491262707633,1.5797752019738036
2019-07,STATE_FAST_R15,4,2020-07,2.5315229654438003,8.516246095045474
2019-08,CORE_LEVELPHASE_FIXED040_R29B,1,2019-11,4.671206933352835,1.0159053583721764
2019-08,CORE_LEVELPHASE_FIXED040_R29B,2,2020-02,4.504098610220494,5.55302813428096
2019-08,CORE_LEVELPHASE_FIXED040_R29B,3,2020-05,4.418539148776736,2.32186421531773
2019-08,CORE_LEVELPHASE_FIXED040_R29B,4,2020-08,4.374732704517532,5.417134491707733
2019-08,CORE_LEVELPHASE_FIXED060_R29B,1,2019-11,4.671206933352835,1.0159053583721764
2019-08,CORE_LEVELPHASE_FIXED060_R29B,2,2020-02,4.504098610220494,5.55302813428096
2019-08,CORE_LEVELPHASE_FIXED060_R29B,3,2020-05,4.418539148776736,2.32186421531773
2019-08,CORE_LEVELPHASE_FIXED060_R29B,4,2020-08,4.374732704517532,5.417134491707733
2019-08,CORE_LEVELPHASE_FIXED080_R29B,1,2019-11,4.671206933352835,1.0159053583721764
2019-08,CORE_LEVELPHASE_FIXED080_R29B,2,2020-02,4.504098610220494,5.55302813428096
2019-08,CORE_LEVELPHASE_FIXED080_R29B,3,2020-05,4.418539148776736,2.32186421531773
2019-08,CORE_LEVELPHASE_FIXED080_R29B,4,2020-08,4.374732704517532,5.417134491707733
2019-08,CORE_LEVELPHASE_PANEL_R29B,1,2019-11,2.9642736408250787,1.0159053583721764
2019-08,CORE_LEVELPHASE_PANEL_R29B,2,2020-02,2.893861453099338,5.55302813428096
2019-08,CORE_LEVELPHASE_PANEL_R29B,3,2020-05,3.428473796650784,2.32186421531773
2019-08,CORE_LEVELPHASE_PANEL_R29B,4,2020-08,3.264275212314387,5.417134491707733
2019-08,FOOD_ECM_R27,1,2019-11,4.671206933352835,1.0159053583721764
2019-08,FOOD_ECM_R27,2,2020-02,4.504098610220494,5.55302813428096
2019-08,FOOD_ECM_R27,3,2020-05,4.418539148776736,2.32186421531773
2019-08,FOOD_ECM_R27,4,2020-08,4.374732704517532,5.417134491707733
2019-08,STATE_FAST_R15,1,2019-11,4.671206933352835,1.0159053583721764
2019-08,STATE_FAST_R15,2,2020-02,4.504098610220494,5.55302813428096
2019-08,STATE_FAST_R15,3,2020-05,4.418539148776736,2.32186421531773
2019-08,STATE_FAST_R15,4,2020-08,4.374732704517532,5.417134491707733
2019-09,CORE_LEVELPHASE_FIXED040_R29B,1,2019-12,2.715916616859688,2.7733170711005
2019-09,CORE_LEVELPHASE_FIXED040_R29B,2,2020-03,2.686429993453915,4.550009569048429
2019-09,CORE_LEVELPHASE_FIXED040_R29B,3,2020-06,2.67133284227016,4.764759135331525
2019-09,CORE_LEVELPHASE_FIXED040_R29B,4,2020-09,2.663603100864077,2.6232756061520672
2019-09,CORE_LEVELPHASE_FIXED060_R29B,1,2019-12,3.0837435604805474,2.7733170711005
2019-09,CORE_LEVELPHASE_FIXED060_R29B,2,2020-03,3.039513625371887,4.550009569048429
2019-09,CORE_LEVELPHASE_FIXED060_R29B,3,2020-06,3.016867898596254,4.764759135331525
2019-09,CORE_LEVELPHASE_FIXED060_R29B,4,2020-09,3.00527328648713,2.6232756061520672
2019-09,CORE_LEVELPHASE_FIXED080_R29B,1,2019-12,3.451570504101406,2.7733170711005
2019-09,CORE_LEVELPHASE_FIXED080_R29B,2,2020-03,3.39259725728986,4.550009569048429
2019-09,CORE_LEVELPHASE_FIXED080_R29B,3,2020-06,3.362402954922348,4.764759135331525
2019-09,CORE_LEVELPHASE_FIXED080_R29B,4,2020-09,3.346943472110182,2.6232756061520672
2019-09,CORE_LEVELPHASE_PANEL_R29B,1,2019-12,2.9191450758730886,2.7733170711005
2019-09,CORE_LEVELPHASE_PANEL_R29B,2,2020-03,2.839740974255152,4.550009569048429
2019-09,CORE_LEVELPHASE_PANEL_R29B,3,2020-06,3.0409998231979634,4.764759135331525
2019-09,CORE_LEVELPHASE_PANEL_R29B,4,2020-09,3.3154805783699297,2.6232756061520672
2019-09,FOOD_ECM_R27,1,2019-12,3.819397447722264,2.7733170711005
2019-09,FOOD_ECM_R27,2,2020-03,3.745680889207832,4.550009569048429
2019-09,FOOD_ECM_R27,3,2020-06,3.7079380112484426,4.764759135331525
2019-09,FOOD_ECM_R27,4,2020-09,3.688613657733235,2.6232756061520672
2019-09,STATE_FAST_R15,1,2019-12,3.819397447722264,2.7733170711005
2019-09,STATE_FAST_R15,2,2020-03,3.745680889207832,4.550009569048429
2019-09,STATE_FAST_R15,3,2020-06,3.7079380112484426,4.764759135331525
2019-09,STATE_FAST_R15,4,2020-09,3.688613657733235,2.6232756061520672
2019-10,CORE_LEVELPHASE_FIXED040_R29B,1,2020-01,1.532176245151838,3.8220423052081642
2019-10,CORE_LEVELPHASE_FIXED040_R29B,2,2020-04,1.598437192376034,1.5593066030599676
2019-10,CORE_LEVELPHASE_FIXED040_R29B,3,2020-07,1.6323627973548223,8.28403919303916
2019-10,CORE_LEVELPHASE_FIXED040_R29B,4,2020-10,1.6497327071039622,0.6481612137218742
2019-10,CORE_LEVELPHASE_FIXED060_R29B,1,2020-01,1.3081330029187714,3.8220423052081642
2019-10,CORE_LEVELPHASE_FIXED060_R29B,2,2020-04,1.4075244237550653,1.5593066030599676
2019-10,CORE_LEVELPHASE_FIXED060_R29B,3,2020-07,1.458412831223248,8.28403919303916
2019-10,CORE_LEVELPHASE_FIXED060_R29B,4,2020-10,1.4844676958469574,0.6481612137218742
2019-10,CORE_LEVELPHASE_FIXED080_R29B,1,2020-01,1.084089760685705,3.8220423052081642
2019-10,CORE_LEVELPHASE_FIXED080_R29B,2,2020-04,1.2166116551340966,1.5593066030599676
2019-10,CORE_LEVELPHASE_FIXED080_R29B,3,2020-07,1.284462865091673,8.28403919303916
2019-10,CORE_LEVELPHASE_FIXED080_R29B,4,2020-10,1.319202684589952,0.6481612137218742
2019-10,CORE_LEVELPHASE_PANEL_R29B,1,2020-01,1.4118345758636135,3.8220423052081642
2019-10,CORE_LEVELPHASE_PANEL_R29B,2,2020-04,1.518756365474843,1.5593066030599676
2019-10,CORE_LEVELPHASE_PANEL_R29B,3,2020-07,1.4491576051800297,8.28403919303916
2019-10,CORE_LEVELPHASE_PANEL_R29B,4,2020-10,1.334944056578741,0.6481612137218742
2019-10,FOOD_ECM_R27,1,2020-01,0.8600465184526382,3.8220423052081642
2019-10,FOOD_ECM_R27,2,2020-04,1.025698886513128,1.5593066030599676
2019-10,FOOD_ECM_R27,3,2020-07,1.1105128989600985,8.28403919303916
2019-10,FOOD_ECM_R27,4,2020-10,1.1539376733329472,0.6481612137218742
2019-10,STATE_FAST_R15,1,2020-01,0.8600465184526382,3.8220423052081642
2019-10,STATE_FAST_R15,2,2020-04,1.025698886513128,1.5593066030599676
2019-10,STATE_FAST_R15,3,2020-07,1.1105128989600985,8.28403919303916
2019-10,STATE_FAST_R15,4,2020-10,1.1539376733329472,0.6481612137218742
2019-11,CORE_LEVELPHASE_FIXED040_R29B,1,2020-02,2.1789621444312344,5.515379975437137
2019-11,CORE_LEVELPHASE_FIXED040_R29B,2,2020-05,2.1845535858544087,2.2842160564739062
2019-11,CORE_LEVELPHASE_FIXED040_R29B,3,2020-08,2.1874164038630735,5.4492294053062835
2019-11,CORE_LEVELPHASE_FIXED040_R29B,4,2020-11,2.188882166683511,1.0647238778118395
2019-11,CORE_LEVELPHASE_FIXED060_R29B,1,2020-02,2.278311851837865,5.515379975437137
2019-11,CORE_LEVELPHASE_FIXED060_R29B,2,2020-05,2.286699013972628,2.2842160564739062
2019-11,CORE_LEVELPHASE_FIXED060_R29B,3,2020-08,2.2909932409856246,5.4492294053062835
2019-11,CORE_LEVELPHASE_FIXED060_R29B,4,2020-11,2.2931918852162805,1.0647238778118395
2019-11,CORE_LEVELPHASE_FIXED080_R29B,1,2020-02,2.377661559244496,5.515379975437137
2019-11,CORE_LEVELPHASE_FIXED080_R29B,2,2020-05,2.388844442090846,2.2842160564739062
2019-11,CORE_LEVELPHASE_FIXED080_R29B,3,2020-08,2.3945700781081762,5.4492294053062835
2019-11,CORE_LEVELPHASE_FIXED080_R29B,4,2020-11,2.39750160374905,1.0647238778118395
2019-11,CORE_LEVELPHASE_PANEL_R29B,1,2020-02,2.232326439258628,5.515379975437137
2019-11,CORE_LEVELPHASE_PANEL_R29B,2,2020-05,2.22718579026602,2.2842160564739062
2019-11,CORE_LEVELPHASE_PANEL_R29B,3,2020-08,2.296504176467416,5.4492294053062835
2019-11,CORE_LEVELPHASE_PANEL_R29B,4,2020-11,2.3875661790092257,1.0647238778118395
2019-11,FOOD_ECM_R27,1,2020-02,2.477011266651128,5.515379975437137
2019-11,FOOD_ECM_R27,2,2020-05,2.4909898702090643,2.2842160564739062
2019-11,FOOD_ECM_R27,3,2020-08,2.4981469152307283,5.4492294053062835
2019-11,FOOD_ECM_R27,4,2020-11,2.501811322281819,1.0647238778118395
2019-11,STATE_FAST_R15,1,2020-02,2.477011266651128,5.515379975437137
2019-11,STATE_FAST_R15,2,2020-05,2.4909898702090643,2.2842160564739062
2019-11,STATE_FAST_R15,3,2020-08,2.4981469152307283,5.4492294053062835
2019-11,STATE_FAST_R15,4,2020-11,2.501811322281819,1.0647238778118395
2019-12,CORE_LEVELPHASE_FIXED040_R29B,1,2020-03,2.134098430247365,4.517403982943836
2019-12,CORE_LEVELPHASE_FIXED040_R29B,2,2020-06,2.1420231150714417,4.732153549226932
2019-12,CORE_LEVELPHASE_FIXED040_R29B,3,2020-09,2.146080553701369,2.814539646352922
2019-12,CORE_LEVELPHASE_FIXED040_R29B,4,2020-12,2.148157962279892,1.8496520032720627
2019-12,CORE_LEVELPHASE_FIXED060_R29B,1,2020-03,2.2110162805620615,4.517403982943836
2019-12,CORE_LEVELPHASE_FIXED060_R29B,2,2020-06,2.2229033077981764,4.732153549226932
2019-12,CORE_LEVELPHASE_FIXED060_R29B,3,2020-09,2.2289894657430676,2.814539646352922
2019-12,CORE_LEVELPHASE_FIXED060_R29B,4,2020-12,2.2321055786108515,1.8496520032720627
2019-12,CORE_LEVELPHASE_FIXED080_R29B,1,2020-03,2.287934130876758,4.517403982943836
2019-12,CORE_LEVELPHASE_FIXED080_R29B,2,2020-06,2.3037835005249114,4.732153549226932
2019-12,CORE_LEVELPHASE_FIXED080_R29B,3,2020-09,2.3118983777847655,2.814539646352922
2019-12,CORE_LEVELPHASE_FIXED080_R29B,4,2020-12,2.3160531949418117,1.8496520032720627
2019-12,CORE_LEVELPHASE_PANEL_R29B,1,2020-03,2.175413769253676,4.517403982943836
2019-12,CORE_LEVELPHASE_PANEL_R29B,2,2020-06,2.175779896678799,4.732153549226932
2019-12,CORE_LEVELPHASE_PANEL_R29B,3,2020-09,2.233400738357876,2.814539646352922
2019-12,CORE_LEVELPHASE_PANEL_R29B,4,2020-12,2.3080572456105726,1.8496520032720627
2019-12,FOOD_ECM_R27,1,2020-03,2.364851981191454,4.517403982943836
2019-12,FOOD_ECM_R27,2,2020-06,2.3846636932516465,4.732153549226932
2019-12,FOOD_ECM_R27,3,2020-09,2.394807289826465,2.814539646352922
2019-12,FOOD_ECM_R27,4,2020-12,2.4000008112727715,1.8496520032720627
2019-12,STATE_FAST_R15,1,2020-03,2.364851981191454,4.517403982943836
2019-12,STATE_FAST_R15,2,2020-06,2.3846636932516465,4.732153549226932
2019-12,STATE_FAST_R15,3,2020-09,2.394807289826465,2.814539646352922
2019-12,STATE_FAST_R15,4,2020-12,2.4000008112727715,1.8496520032720627
2020-01,CORE_LEVELPHASE_FIXED040_R29B,1,2020-04,1.96260137102484,1.580270231491208
2020-01,CORE_LEVELPHASE_FIXED040_R29B,2,2020-07,1.9824382912096143,8.305002821470401
2020-01,CORE_LEVELPHASE_FIXED040_R29B,3,2020-10,1.992594794344217,0.5261047787805877
2020-01,CORE_LEVELPHASE_FIXED040_R29B,4,2021-01,1.9977949239491342,3.1053489849529026
2020-01,CORE_LEVELPHASE_FIXED060_R29B,1,2020-04,1.9537706917282738,1.580270231491208
2020-01,CORE_LEVELPHASE_FIXED060_R29B,2,2020-07,1.9835260720054344,8.305002821470401
2020-01,CORE_LEVELPHASE_FIXED060_R29B,3,2020-10,1.9987608267073402,0.5261047787805877
2020-01,CORE_LEVELPHASE_FIXED060_R29B,4,2021-01,2.0065610211147162,3.1053489849529026
2020-01,CORE_LEVELPHASE_FIXED080_R29B,1,2020-04,1.9449400124317084,1.580270231491208
2020-01,CORE_LEVELPHASE_FIXED080_R29B,2,2020-07,1.9846138528012558,8.305002821470401
2020-01,CORE_LEVELPHASE_FIXED080_R29B,3,2020-10,2.0049268590704634,0.5261047787805877
2020-01,CORE_LEVELPHASE_FIXED080_R29B,4,2021-01,2.0153271182802985,3.1053489849529026
2020-01,CORE_LEVELPHASE_PANEL_R29B,1,2020-04,1.9580961704440059,1.580270231491208
2020-01,CORE_LEVELPHASE_PANEL_R29B,2,2020-07,1.9828789422080404,8.305002821470401
2020-01,CORE_LEVELPHASE_PANEL_R29B,3,2020-10,1.999051941194658,0.5261047787805877
2020-01,CORE_LEVELPHASE_PANEL_R29B,4,2021-01,2.014690626718652,3.1053489849529026
2020-01,FOOD_ECM_R27,1,2020-04,1.9361093331351427,1.580270231491208
2020-01,FOOD_ECM_R27,2,2020-07,1.9857016335970763,8.305002821470401
2020-01,FOOD_ECM_R27,3,2020-10,2.011092891433586,0.5261047787805877
2020-01,FOOD_ECM_R27,4,2021-01,2.0240932154458804,3.1053489849529026
2020-01,STATE_FAST_R15,1,2020-04,1.9361093331351427,1.580270231491208
2020-01,STATE_FAST_R15,2,2020-07,1.9857016335970763,8.305002821470401
2020-01,STATE_FAST_R15,3,2020-10,2.011092891433586,0.5261047787805877
2020-01,STATE_FAST_R15,4,2021-01,2.0240932154458804,3.1053489849529026
2020-02,CORE_LEVELPHASE_FIXED040_R29B,1,2020-05,2.827961073343526,2.369336383033823
2020-02,CORE_LEVELPHASE_FIXED040_R29B,2,2020-08,2.7790499434692055,5.534349731866199
