metric,model,reference,h,sample,n,block,draws,seed,mean_loss_difference,bootstrap_mean,ci_low,ci_high,bootstrap_probability_improvement,status
headline_yy,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.020117924549638365,-0.020320130087309488,-0.04128118814152328,-0.00398874299950804,0.996,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,2,full,86,12.0,2000,1509,-0.05596804500152185,-0.056466266448066425,-0.12375271667475023,-0.008046921918304977,0.997,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,2,full,86,12.0,2000,1509,-0.0459955018742494,-0.04640716568434583,-0.10178275083730744,-0.0073279632271212435,0.9985,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,2,full,86,12.0,2000,1509,-0.027339486873742117,-0.027585076868323684,-0.06103727250872501,-0.004445291183935888,0.999,ok
core_cumulative_log,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2,full,86,12.0,2000,1509,0.15148963702026788,0.15148258974511833,-0.128220721260524,0.5669184744060962,0.234,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.010560540267243217,-0.010507460812624218,-0.026255359507556753,0.0043882140159108305,0.914,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.008321328411437677,-0.008282348906632209,-0.01929127401382523,0.0020296942404125946,0.937,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.004801148322356612,-0.00477986196909081,-0.010477082820123518,0.0006185086685821802,0.961,ok
core_cumulative_log,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,2,origins_2024plus,29,6.0,2000,1509,-0.012174286266443636,-0.012117682635305691,-0.02670027372776846,0.0004953530663716766,0.968,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.031528807564268034,-0.03125016317556985,-0.12913853831312413,0.06870639164294329,0.7335,ok
headline_yy,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0074438711082307485,0.008261567239253784,-0.18556130897571757,0.2665510511192506,0.498,ok
headline_yy,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.012571556091447828,-0.012009338007702205,-0.16856116422291367,0.1841245467273032,0.58,ok
headline_yy,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.02557600771226895,-0.0251936323607935,-0.1517822123650607,0.11895261215610729,0.653,ok
headline_yy,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.6625922630074387,0.6672078706735157,-0.09775723097289725,1.742966126636643,0.083,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.010867722579242721,-0.011164784465617706,-0.061011131475450425,0.03306737395135215,0.6715,ok
headline_yy,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.02843930426254929,-0.02868011054927927,-0.08406733201029966,0.0172943483200913,0.868,ok
headline_yy,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.02348113381825185,-0.02373869607826487,-0.07700303492464955,0.019262602572329382,0.824,ok
headline_yy,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.017624292143953606,-0.01790060538703234,-0.0685854921322496,0.024467812002247676,0.7665,ok
headline_yy,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.03175295801878261,-0.032070469564133605,-0.08548459150299807,0.009219216820660415,0.926,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.13253836028099614,-0.13348492634090592,-0.3002235159726266,-0.015646291841783407,0.9995,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.1084941257438063,-0.10930912581453534,-0.24639241572971507,-0.014962611501229727,1.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,3,full,84,12.0,2000,1509,-0.06431467231680758,-0.06481415036756669,-0.14657351576656127,-0.009215224651986553,1.0,ok
core_cumulative_log,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,3,full,84,12.0,2000,1509,0.3363349268228357,0.3332523085412811,-0.32413818862420607,1.2870649481748777,0.256,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.015501280717934952,-0.015476114208554059,-0.03599835551100372,0.0049921984462079055,0.93,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.013311197005630677,-0.013287088988841737,-0.02775632225693391,0.0009962185269670727,0.9635,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.008144103432985677,-0.008128384252657035,-0.0158421842482068,-0.0004575873109919981,0.981,ok
core_cumulative_log,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,3,origins_2024plus,28,6.0,2000,1509,-0.017765740419344953,-0.017788758304210804,-0.03752068427988442,0.0011993355492055336,0.9685,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.05783369705308226,-0.05777649690989317,-0.2037787321426285,0.09165959940303658,0.788,ok
headline_yy,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.032726646659873994,-0.03293851346663791,-0.27865188045564304,0.27385341043972933,0.615,ok
headline_yy,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.05367741030391095,-0.053930285541713176,-0.26283637349496025,0.1869408789180879,0.696,ok
headline_yy,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.06207710924115618,-0.06224062253876388,-0.23612317523524043,0.13053625109916822,0.758,ok
headline_yy,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,4,full,83,12.0,2000,1509,1.2628085939805997,1.2717550450805735,-0.15479144236968753,3.180376161779683,0.0795,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.024823311835219644,-0.025339580930709572,-0.09642969275725444,0.03302338693275194,0.7515,ok
headline_yy,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.04772928247879485,-0.04787781146384933,-0.13939998092926056,0.02319679738106014,0.875,ok
headline_yy,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.04174286616985027,-0.04200972480088117,-0.12618082827986604,0.02311098985974781,0.857,ok
headline_yy,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.0341083594242463,-0.034497794128580554,-0.11278863725281653,0.026697650977568245,0.82,ok
headline_yy,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.04722077120908015,-0.047379009192249355,-0.13825130123060414,0.02335100274916873,0.8735,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.24570892792139584,-0.24758067297776584,-0.5841944990620871,-0.016882615971961685,0.9905,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.20033860522624974,-0.20190343890159285,-0.4726481278293916,-0.016019291505708546,0.9965,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,4,full,83,12.0,2000,1509,-0.11843562925245114,-0.11937654790900422,-0.2784436901162639,-0.010672278867825102,0.9995,ok
core_cumulative_log,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,4,full,83,12.0,2000,1509,0.5754492248672923,0.5716010291317735,-0.6700326554827035,2.29536935389703,0.2785,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.016208844755643166,-0.015816820014044775,-0.04780530131198189,0.014465640950421209,0.825,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.016279085807863494,-0.016003476125633655,-0.0385662939018832,0.005096119619822281,0.9285,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.010876137555982416,-0.010731202787618709,-0.02280072230329126,0.0005481754920616389,0.969,ok
core_cumulative_log,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,4,origins_2024plus,27,6.0,2000,1509,-0.016193028989045982,-0.015810262686254233,-0.047128150336749344,0.013967257154494907,0.833,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.11154106894838738,-0.11188579034790029,-0.3147045088433722,0.07577629639979626,0.8695,ok
headline_yy,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.10873035167163524,-0.10927429061003843,-0.42120005232158986,0.26307152823455604,0.751,ok
headline_yy,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.12943983500963593,-0.13018845667224693,-0.403931950441383,0.16652176350861805,0.829,ok
headline_yy,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.13043519957946362,-0.13111830281212403,-0.37003255996622425,0.10560389819255511,0.867,ok
headline_yy,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,5,full,82,12.0,2000,1509,2.044480342190894,2.0555809704969588,-0.19907776886946454,5.104787561161618,0.078,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.040822122343415375,-0.04199141937073158,-0.15172393253630312,0.04610446307094188,0.776,ok
headline_yy,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.07526959574165995,-0.07641674015629973,-0.2124732580976729,0.03027200020655531,0.8815,ok
headline_yy,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.0663116082300019,-0.06745862393394207,-0.1949763372527088,0.03157725315126668,0.866,ok
headline_yy,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.05483064685051058,-0.055985039352211295,-0.17487939247676731,0.03688884784587999,0.827,ok
headline_yy,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.07487580195013376,-0.07602392730804083,-0.2117026897089225,0.030728680614008266,0.8805,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,5,full,82,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.392282871233963,-0.3966820200071246,-0.9605219206741026,-0.01195375435168014,0.9845,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.31968481206900773,-0.3233135950318432,-0.7766412967341769,-0.019721063049475563,0.9905,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,5,full,82,12.0,2000,1509,-0.18892385499102002,-0.19108625502946824,-0.45669429629634006,-0.015798630117760927,0.996,ok
core_cumulative_log,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,5,full,82,12.0,2000,1509,0.8329064312609559,0.8257869803291522,-1.178099346668452,3.5427587740466095,0.307,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.027684356964050985,-0.027576199806025034,-0.07399069041302761,0.012559378167881538,0.884,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.02684031062534806,-0.026743014306320197,-0.06036532625382894,0.0028266017592064093,0.9535,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.01761219163733104,-0.017550947704311832,-0.03594728131576411,-0.0013284057209601678,0.9835,ok
core_cumulative_log,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,5,origins_2024plus,26,6.0,2000,1509,-0.02747563319900255,-0.027370615133646487,-0.07349045895520899,0.012542863593129259,0.8835,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,6,full,81,12.0,2000,1509,-0.2072049725444205,-0.20820276932836151,-0.4892659022728304,0.030419583081179816,0.955,ok
headline_yy,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,6,full,81,12.0,2000,1509,-0.24660318135614465,-0.24736037599115865,-0.6643493549904317,0.18720216416929744,0.8775,ok
headline_yy,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,6,full,81,12.0,2000,1509,-0.2623345172445102,-0.26365545233763393,-0.6307337423979511,0.09311168832296876,0.9225,ok
headline_yy,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,6,full,81,12.0,2000,1509,-0.24930197667154208,-0.2507050474953684,-0.5740556656979174,0.043375972324427685,0.949,ok
headline_yy,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,6,full,81,12.0,2000,1509,2.836132583854334,2.8503676045771575,-0.2875209631846753,7.1960575480671,0.085,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,6,origins_2024plus,25,6.0,2000,1509,-0.0727811393696384,-0.07368005707120391,-0.21171859874137156,0.03216280386724518,0.8755,ok
headline_yy,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,6,origins_2024plus,25,6.0,2000,1509,-0.11562315080316704,-0.11620252939482856,-0.2789293313131629,0.002102469701885321,0.9715,ok
headline_yy,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,6,origins_2024plus,25,6.0,2000,1509,-0.10511272972215295,-0.1057957827726527,-0.26114861354152863,0.0046149381316706985,0.963,ok
headline_yy,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,6,origins_2024plus,25,6.0,2000,1509,-0.0908347540182715,-0.09162431762096253,-0.23889888580193985,0.01398587234999001,0.9325,ok
headline_yy,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,6,origins_2024plus,25,6.0,2000,1509,-0.11509923629194539,-0.11568314853189503,-0.2783983144522812,0.002444670784060206,0.971,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,6,full,81,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,6,full,81,12.0,2000,1509,-0.5918874994784695,-0.6010378145746084,-1.4382881657496929,-0.02813860912661962,0.9895,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,6,full,81,12.0,2000,1509,-0.4800122385269187,-0.4874034708499581,-1.1656508750332293,-0.033897061954243544,0.9955,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,6,full,81,12.0,2000,1509,-0.28271640536742876,-0.287057532658422,-0.6817543773691962,-0.023520414541864244,0.999,ok
core_cumulative_log,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,6,full,81,12.0,2000,1509,0.9583334438782385,0.9467747462671663,-1.974638772621406,4.764135786268607,0.342,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,6,origins_2024plus,25,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,6,origins_2024plus,25,6.0,2000,1509,-0.02997934050479797,-0.030230488830057554,-0.09983721248379601,0.03362072700919539,0.802,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,6,origins_2024plus,25,6.0,2000,1509,-0.032496571207480604,-0.032651891217957925,-0.08340162564634038,0.012845721808465788,0.9005,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,6,origins_2024plus,25,6.0,2000,1509,-0.02250345770588128,-0.02257506160793875,-0.050329739392603406,0.0018597954959169599,0.952,ok
core_cumulative_log,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,6,origins_2024plus,25,6.0,2000,1509,-0.029926544631555637,-0.030174762239591712,-0.09908943656553146,0.033212940021884726,0.8045,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,7,full,80,12.0,2000,1509,-0.32461281957381116,-0.32628886054507394,-0.6788267638265292,-0.04664078025392344,0.989,ok
headline_yy,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,7,full,80,12.0,2000,1509,-0.4273116336762233,-0.4288209481298081,-0.9661346038000203,0.06638685787326747,0.955,ok
headline_yy,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,7,full,80,12.0,2000,1509,-0.43300010017372204,-0.4353139439663819,-0.9150270692232353,-0.016721982017655887,0.979,ok
headline_yy,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,7,full,80,12.0,2000,1509,-0.398926585949205,-0.40129959476565535,-0.8210127364682527,-0.046391942022604465,0.988,ok
headline_yy,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,7,full,80,12.0,2000,1509,3.5629870853645853,3.587015432144707,-0.42683442372630676,9.25305938192372,0.0915,ok
headline_yy,FOOD_ECM_R27,STATE_FAST_R15,7,origins_2024plus,24,6.0,2000,1509,-0.10456346757569163,-0.1059474444955942,-0.28059800601672197,0.03454877412960312,0.896,ok
headline_yy,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,7,origins_2024plus,24,6.0,2000,1509,-0.16830909783717243,-0.16923742084521287,-0.37834198388092705,-0.019445371768831755,0.994,ok
headline_yy,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,7,origins_2024plus,24,6.0,2000,1509,-0.1522294604563281,-0.15329021350141772,-0.35012843575132563,-0.009875516502172601,0.988,ok
headline_yy,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,7,origins_2024plus,24,6.0,2000,1509,-0.13098521508233943,-0.13219782755971635,-0.32128797133314635,0.008663654691494358,0.9615,ok
headline_yy,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,7,origins_2024plus,24,6.0,2000,1509,-0.1671781900770836,-0.1681190639079549,-0.3769393070682911,-0.018216881383819106,0.994,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,7,full,80,12.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED040_R29B,STATE_FAST_R15,7,full,80,12.0,2000,1509,-0.8437109882328896,-0.8581828078933711,-2.0550784922982404,-0.06117367417470545,0.9985,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED060_R29B,STATE_FAST_R15,7,full,80,12.0,2000,1509,-0.6807821346914912,-0.6924599147358481,-1.6508439488261253,-0.05935379057213052,1.0,ok
core_cumulative_log,CORE_LEVELPHASE_FIXED080_R29B,STATE_FAST_R15,7,full,80,12.0,2000,1509,-0.39954513861386126,-0.4063989787713909,-0.9677141729936798,-0.0400246096832873,1.0,ok
core_cumulative_log,CORE_LEVELPHASE_PANEL_R29B,STATE_FAST_R15,7,full,80,12.0,2000,1509,0.8899929251202771,0.8695532871465007,-3.1775926533968546,5.844668516979421,0.391,ok
core_cumulative_log,FOOD_ECM_R27,STATE_FAST_R15,7,origins_2024plus,24,6.0,2000,1509,0.0,0.0,0.0,0.0,0.0,ok
