scope,sample,h,model,n,direction_match_rate,actual_material_n,material_direction_hit_rate,material_calls_n,wrong_way_n,wrong_way_rate,wrong_way_share_of_calls
all_models_common,full,3,CORE_LEVELPHASE_FIXED040_R29B,87,0.5862068965517241,67,0.6567164179104478,67,10,0.14925373134328357,0.14925373134328357
all_models_common,full,3,CORE_LEVELPHASE_FIXED060_R29B,87,0.5862068965517241,67,0.6567164179104478,68,11,0.16417910447761194,0.16176470588235295
all_models_common,full,3,CORE_LEVELPHASE_FIXED080_R29B,87,0.5747126436781609,67,0.6567164179104478,69,11,0.16417910447761194,0.15942028985507245
all_models_common,full,3,CORE_LEVELPHASE_PANEL_R29B,87,0.6206896551724138,67,0.6865671641791045,65,7,0.1044776119402985,0.1076923076923077
all_models_common,full,3,FOOD_ECM_R27,87,0.5632183908045977,67,0.6268656716417911,67,12,0.1791044776119403,0.1791044776119403
all_models_common,full,3,STATE_FAST_R15,87,0.5172413793103449,67,0.5522388059701493,60,11,0.16417910447761194,0.18333333333333332
all_models_common,full,6,CORE_LEVELPHASE_FIXED040_R29B,84,0.7023809523809523,70,0.7857142857142857,69,4,0.05714285714285714,0.057971014492753624
all_models_common,full,6,CORE_LEVELPHASE_FIXED060_R29B,84,0.7142857142857143,70,0.7857142857142857,67,3,0.04285714285714286,0.04477611940298507
all_models_common,full,6,CORE_LEVELPHASE_FIXED080_R29B,84,0.7023809523809523,70,0.7714285714285715,66,3,0.04285714285714286,0.045454545454545456
all_models_common,full,6,CORE_LEVELPHASE_PANEL_R29B,84,0.6547619047619048,70,0.7142857142857143,66,7,0.1,0.10606060606060606
all_models_common,full,6,FOOD_ECM_R27,84,0.6904761904761905,70,0.7571428571428571,67,5,0.07142857142857142,0.07462686567164178
all_models_common,full,6,STATE_FAST_R15,84,0.5952380952380952,70,0.6428571428571429,61,7,0.1,0.11475409836065574
all_models_common,full,9,CORE_LEVELPHASE_FIXED040_R29B,81,0.691358024691358,73,0.7397260273972602,71,11,0.1506849315068493,0.15492957746478872
all_models_common,full,9,CORE_LEVELPHASE_FIXED060_R29B,81,0.6666666666666666,73,0.6986301369863014,68,12,0.1643835616438356,0.17647058823529413
all_models_common,full,9,CORE_LEVELPHASE_FIXED080_R29B,81,0.6296296296296297,73,0.6712328767123288,67,12,0.1643835616438356,0.1791044776119403
all_models_common,full,9,CORE_LEVELPHASE_PANEL_R29B,81,0.654320987654321,73,0.684931506849315,68,13,0.1780821917808219,0.19117647058823528
all_models_common,full,9,FOOD_ECM_R27,81,0.6172839506172839,73,0.6575342465753424,66,12,0.1643835616438356,0.18181818181818182
all_models_common,full,9,STATE_FAST_R15,81,0.5555555555555556,73,0.5753424657534246,65,18,0.2465753424657534,0.27692307692307694
all_models_common,full,12,CORE_LEVELPHASE_FIXED040_R29B,78,0.5897435897435898,68,0.6764705882352942,68,12,0.17647058823529413,0.17647058823529413
all_models_common,full,12,CORE_LEVELPHASE_FIXED060_R29B,78,0.6282051282051282,68,0.7058823529411765,68,11,0.16176470588235295,0.16176470588235295
