model,origin,target,h,block,annual_forecast,annual_actual,annual_oracle,annual_error,annual_block_error,annual_other_error,block_squared_error,other_squared_error,cross_term,headline_squared_error,oracle_mse_gain
STABLE_LOCAL_CORE_R14B,2019-02,2020-01,11,noncore,2.7527270985528687,3.6414565826330487,3.996580378575317,-0.88872948408018,-1.2438532800224484,0.3551237959422684,1.5471709822226036,0.1261129104444459,-0.8834437967936264,0.789840095873423,0.663727185428977
STABLE_LOCAL_CORE_R14B,2019-02,2020-02,12,noncore,2.7640080173900476,3.7278657968313067,3.7845204321676587,-0.963857779441259,-1.020512414777611,0.056654635336351955,1.0414455887152307,0.0032097477050950195,-0.11563351743089101,0.9290218189894348,0.9258120712843398
STABLE_LOCAL_CORE_R14B,2019-02,2019-03,1,all_components,2.979369105854547,2.969348659003822,3.0550338654340434,0.010020446850725229,-0.07566475957949637,0.0856852064302216,0.005725155842222987,0.007341954600989688,-0.012966701088124467,0.00010040935508820916,-0.007241545245901479
STABLE_LOCAL_CORE_R14B,2019-02,2019-04,2,all_components,2.9826335955546885,2.769818529130848,2.825856780587215,0.21281506642384063,0.15677681496747375,0.05603825145636687,0.024578969711345502,0.003140285626287004,0.01757099715935119,0.0452902524969837,0.0421499668706967
STABLE_LOCAL_CORE_R14B,2019-02,2019-05,3,all_components,2.7289521708334927,2.946768060836498,3.050937797247424,-0.21781589000300539,-0.32198562641393114,0.10416973641092575,0.10367474361717163,0.01085133398392175,-0.06708231566329204,0.047443761937801344,0.0365924279538796
STABLE_LOCAL_CORE_R14B,2019-02,2019-06,4,all_components,2.5033518148264973,2.7462121212121224,2.8677467764041804,-0.24286030638562517,-0.36439496157768314,0.12153465519205797,0.13278368802320117,0.014770672412652423,-0.08857323201813387,0.05898112841771973,0.0442104560050673
STABLE_LOCAL_CORE_R14B,2019-02,2019-07,5,all_components,2.643809686096246,2.9300567107750517,3.0526905686622583,-0.2862470246788056,-0.4088808825660122,0.1226338578872066,0.16718357612796106,0.015039063100299585,-0.10028528009079189,0.08193735913746873,0.06689829603716915
STABLE_LOCAL_CORE_R14B,2019-02,2019-08,6,all_components,2.587246837545605,2.927289896128419,3.1014825942547453,-0.34004305858281425,-0.5142357567091405,0.1741926981263262,0.2644384134782223,0.03034309608052941,-0.17915222786839646,0.11562928169035525,0.08528618560982584
STABLE_LOCAL_CORE_R14B,2019-02,2019-09,7,all_components,2.7798883257706986,2.6515151515151705,2.7929304716942585,0.12837317425552808,-0.0130421459235599,0.14141532017908798,0.00017009757029143012,0.01999829278135397,-0.0036887184832052207,0.016479671868440175,-0.0035186209129137933
STABLE_LOCAL_CORE_R14B,2019-02,2019-10,8,all_components,2.7144274788601357,2.735849056603792,2.8887453193030534,-0.02142157774365616,-0.17431784044291776,0.1528962626992616,0.030386709496682533,0.023377267147401612,-0.053305092651056644,0.000458883993027505,-0.022918383154374108
STABLE_LOCAL_CORE_R14B,2019-02,2019-11,9,all_components,2.8869686345563856,3.116147308781873,3.2642348696531562,-0.22917867422548754,-0.3772662350967706,0.14808756087128305,0.1423298121440918,0.021929925684805965,-0.1117368731091456,0.05252286471975215,0.030592939034946184
STABLE_LOCAL_CORE_R14B,2019-02,2019-12,10,all_components,2.9422084798102044,3.207547169811327,3.3123299311406553,-0.26533869000112276,-0.37012145133045093,0.10478276132932818,0.13698988873495935,0.010979427071798952,-0.0775646953952464,0.07040462041151192,0.05942519333971297
STABLE_LOCAL_CORE_R14B,2019-02,2020-01,11,all_components,2.7527270985528687,3.6414565826330487,3.814001304447963,-0.88872948408018,-1.0612742058950944,0.17254472181491431,1.1263029400982632,0.02977168102618617,-0.3662345252510263,0.789840095873423,0.7600684148472368
STABLE_LOCAL_CORE_R14B,2019-02,2020-02,12,all_components,2.7640080173900476,3.7278657968313067,3.7830230940201277,-0.963857779441259,-1.01901507663008,0.05515729718882101,1.038391726399408,0.003042327433175922,-0.11241223484314908,0.9290218189894348,0.9259794915562589
STABLE_LOCAL_CORE_R14B,2019-03,2019-04,1,noncore,2.9393945109746094,2.769818529130848,2.70347264553793,0.16957598184376144,0.23592186543667948,-0.06634588359291804,0.0556591265911227,0.004401776269725032,-0.03130488924257202,0.02875601361827571,0.024354237348550675
STABLE_LOCAL_CORE_R14B,2019-03,2019-05,2,noncore,2.6898569704089508,2.946768060836498,2.988895176100642,-0.25691109042754734,-0.29903820569169115,0.04212711526414381,0.08942384846330619,0.0017746938404784585,-0.025195233919113238,0.0660033083846714,0.06422861454419294
STABLE_LOCAL_CORE_R14B,2019-03,2019-06,3,noncore,2.4674109238317903,2.7462121212121224,2.7947338958330237,-0.27880119738033216,-0.3273229720012334,0.04852177462090124,0.10714032799972022,0.002354362612361535,-0.031764582951374826,0.07773010766070693,0.07537574504834539
STABLE_LOCAL_CORE_R14B,2019-03,2019-07,4,noncore,2.608675161456171,2.9300567107750517,2.7253693054044974,-0.32138154931888074,-0.11669414394832645,-0.2046874053705543,0.013617523231832733,0.04189693391732962,0.04777164309344182,0.10328610024260418,0.06138916632527456
STABLE_LOCAL_CORE_R14B,2019-03,2019-08,5,noncore,2.550945289785293,2.927289896128419,2.794409143087012,-0.37634460634312594,-0.24346385330171882,-0.13288075304140712,0.059274647864520864,0.01765729452885143,0.06470332033019013,0.14163526272356244,0.12397796819471102
STABLE_LOCAL_CORE_R14B,2019-03,2019-09,6,noncore,2.738709389246632,2.6515151515151705,2.8196744294395795,0.0871942377314614,-0.08096504019294759,0.168159277924409,0.006555337733445619,0.028277542752058623,-0.027230045391933636,0.007602835093570607,-0.020674707658488015
STABLE_LOCAL_CORE_R14B,2019-03,2019-10,7,noncore,2.671018755951226,2.735849056603792,2.826484948625763,-0.06483030065256568,-0.15546619267453687,0.0906358920219712,0.024169737064716222,0.008214864922618423,-0.028181634104632588,0.0042029678827020574,-0.004011897039916366
STABLE_LOCAL_CORE_R14B,2019-03,2019-11,8,noncore,2.839971900329096,3.116147308781873,3.248627569532953,-0.2761754084527772,-0.4086556692038572,0.13248026075108,0.16699945597245236,0.017551019488674147,-0.10827761922706819,0.07627285623405833,0.058721836745384184
STABLE_LOCAL_CORE_R14B,2019-03,2019-12,9,noncore,2.892074641637664,3.207547169811327,3.3839585414576696,-0.3154725281736632,-0.4918838998200057,0.17641137164634246,0.2419497709021374,0.03112097204614396,-0.17354782691599863,0.09952291603228273,0.06840194398613877
STABLE_LOCAL_CORE_R14B,2019-03,2020-01,10,noncore,2.6964390922978936,3.6414565826330487,3.638093983575611,-0.9450174903351551,-0.9416548912777176,-0.003362599057437521,0.8867139342672502,1.1307072421079704e-05,0.006332815699683769,0.893058057039355,0.893046749966934
STABLE_LOCAL_CORE_R14B,2019-03,2020-02,11,noncore,2.8172703742748597,3.7278657968313067,3.53171788705129,-0.910595422556447,-0.7144475127764305,-0.1961479097800165,0.5104352485124278,0.03847400251106949,0.28027477255725697,0.8291840235807543,0.7907100210696848
STABLE_LOCAL_CORE_R14B,2019-03,2020-03,12,noncore,2.762699240131387,3.4418604651162905,3.6626539016038837,-0.6791612249849037,-0.8999546614724969,0.2207934364875932,0.8099183927060766,0.04874974159600085,-0.39740816477908236,0.46125996952299503,0.41251022792699416
STABLE_LOCAL_CORE_R14B,2019-03,2019-04,1,all_components,2.9393945109746094,2.769818529130848,2.652128728630757,0.16957598184376144,0.28726578234385247,-0.11768980050009104,0.08252162970562563,0.013850889141751229,-0.06761650522910115,0.02875601361827571,0.01490512447652448
STABLE_LOCAL_CORE_R14B,2019-03,2019-05,2,all_components,2.6898569704089508,2.946768060836498,2.875803451898344,-0.25691109042754734,-0.1859464814893932,-0.07096460893815415,0.03457609397828525,0.005035975721745148,0.026391238684641015,0.0660033083846714,0.060967332662926255
STABLE_LOCAL_CORE_R14B,2019-03,2019-06,3,all_components,2.4674109238317903,2.7462121212121224,2.6939530062815535,-0.27880119738033216,-0.22654208244976326,-0.052259114930568895,0.05132131512067534,0.002731015093326409,0.023677777446705187,0.07773010766070693,0.07499909256738052
STABLE_LOCAL_CORE_R14B,2019-03,2019-07,4,all_components,2.608675161456171,2.9300567107750517,2.8821299839167627,-0.32138154931888074,-0.2734548224605917,-0.047926726858289026,0.07477753992695374,0.0022969711473490428,0.026211589168301398,0.10328610024260418,0.10098912909525513
STABLE_LOCAL_CORE_R14B,2019-03,2019-08,5,all_components,2.550945289785293,2.927289896128419,2.93175880560473,-0.37634460634312594,-0.3808135158194368,0.004468909476310845,0.14501893383076042,1.997115190746087e-05,-0.003403642259105462,0.14163526272356244,0.14161529157165498
STABLE_LOCAL_CORE_R14B,2019-03,2019-09,6,all_components,2.738709389246632,2.6515151515151705,2.6186465224262987,0.0871942377314614,0.12006286682033318,-0.03286862908887178,0.014415091989117062,0.0010803467781818283,-0.007892603673728283,0.007602835093570607,0.006522488315388778
STABLE_LOCAL_CORE_R14B,2019-03,2019-10,7,all_components,2.671018755951226,2.735849056603792,2.716352287967889,-0.06483030065256568,-0.045333532016663014,-0.01949676863590266,0.0020551291251058104,0.0003801239872419177,0.0017677147703543292,0.0042029678827020574,0.00382284389546014
STABLE_LOCAL_CORE_R14B,2019-03,2019-11,8,all_components,2.839971900329096,3.116147308781873,3.0893770866736032,-0.2761754084527772,-0.24940518634450726,-0.02677022210826996,0.06220294697553839,0.0007166447917261057,0.013353264466793835,0.07627285623405833,0.07555621144233222
STABLE_LOCAL_CORE_R14B,2019-03,2019-12,9,all_components,2.892074641637664,3.207547169811327,3.136816083574133,-0.3154725281736632,-0.24474144193646907,-0.07073108623719415,0.05989837340114206,0.005002886560293396,0.03462165607084728,0.09952291603228273,0.09452002947198934
STABLE_LOCAL_CORE_R14B,2019-03,2020-01,10,all_components,2.6964390922978936,3.6414565826330487,3.6376351842340053,-0.9450174903351551,-0.9411960919361118,-0.0038213983990433853,0.8858500834758097,1.4603085724211349e-05,0.007193370477821097,0.893058057039355,0.8930434539536308
STABLE_LOCAL_CORE_R14B,2019-03,2020-02,11,all_components,2.8172703742748597,3.7278657968313067,3.719864072229802,-0.910595422556447,-0.9025936979549423,-0.008001724601504723,0.8146753835879775,6.402759659832592e-05,0.014444612396178369,0.8291840235807543,0.829119995984156
STABLE_LOCAL_CORE_R14B,2019-03,2020-03,12,all_components,2.762699240131387,3.4418604651162905,3.603759678397542,-0.6791612249849037,-0.8410604382661551,0.16189921328125134,0.7073826608164568,0.02621135526108811,-0.27233404655454996,0.46125996952299503,0.43504861426190694
STABLE_LOCAL_CORE_R14B,2019-04,2019-05,1,noncore,2.864113310440421,2.946768060836498,3.3504525223803587,-0.08265475039607706,-0.4863392119399377,0.4036844615438606,0.23652582907035963,0.16296114449195667,-0.3926551657992785,0.006831807763037801,-0.15612933672891888
STABLE_LOCAL_CORE_R14B,2019-04,2019-06,2,noncore,2.632227439134207,2.7462121212121224,3.147421096311597,-0.11398468207791534,-0.5151936571773899,0.4012089750994745,0.2654245043958139,0.16096864170037076,-0.41340063834778124,0.012992507748403435,-0.14797613395196732
STABLE_LOCAL_CORE_R14B,2019-04,2019-07,3,noncore,2.7650480007099776,2.9300567107750517,3.0694663342372115,-0.16500871006507412,-0.3044183335272339,0.1394096234621598,0.09267052178749823,0.019435043113861173,-0.0848776905040197,0.02722787439733969,0.0077928312834785185
STABLE_LOCAL_CORE_R14B,2019-04,2019-08,4,noncore,2.6982619666552226,2.927289896128419,3.1305134181185434,-0.2290279294731965,-0.4322514514633209,0.2032235219901244,0.18684131729214765,0.04129979989007057,-0.17568732470343876,0.052453792478779473,0.011153992588708903
STABLE_LOCAL_CORE_R14B,2019-04,2019-09,5,noncore,2.8784758927248917,2.6515151515151705,3.1485603782053553,0.2269607412097212,-0.2700844854804636,0.4970452266901848,0.07294562929724675,0.2470539573754972,-0.2684884086222779,0.05151117805046604,-0.19554277932503117
STABLE_LOCAL_CORE_R14B,2019-04,2019-10,6,noncore,2.8021702811120703,2.735849056603792,3.147102570583417,0.06632122450827849,-0.34493228947134646,0.41125351397962495,0.11897828431994475,0.16912945276058958,-0.28370923226025685,0.004398504820277479,-0.1647309479403121
STABLE_LOCAL_CORE_R14B,2019-04,2019-11,7,noncore,2.963184631257644,3.116147308781873,3.5630052776618384,-0.1529626775242292,-0.5998206464041944,0.4468579688799652,0.35978480785274564,0.19968204435152795,-0.5360692714888923,0.023397580715381335,-0.1762844636361466
STABLE_LOCAL_CORE_R14B,2019-04,2019-12,8,noncore,3.0070230378619227,3.207547169811327,3.6907372909506972,-0.20052413194940444,-0.6837142530887745,0.4831901211393701,0.46746517987674086,0.23347269316667915,-0.6607279455493579,0.04020992749406216,-0.193262765672617
STABLE_LOCAL_CORE_R14B,2019-04,2020-01,9,noncore,2.8037775933999085,3.6414565826330487,3.938247506835013,-0.8376789892331402,-1.1344699134351046,0.2967909242019644,1.2870219844894537,0.08808485268865618,-0.6734007481754545,0.7017060890026554,0.6136212363139992
STABLE_LOCAL_CORE_R14B,2019-04,2020-02,10,noncore,2.916465327061026,3.7278657968313067,3.823372140248221,-0.8114004697702808,-0.9069068131871951,0.09550634341691433,0.822479967805354,0.009121461632869575,-0.17323070709479124,0.6583707223434324,0.6492492607105629
STABLE_LOCAL_CORE_R14B,2019-04,2020-03,11,noncore,2.7722519112748736,3.4418604651162905,3.84901248394798,-0.6696085538414169,-1.0767605726731064,0.4071520188316895,1.159413330863316,0.16577276643872044,-0.8768104819244428,0.44837561537759374,0.28260284893887333
STABLE_LOCAL_CORE_R14B,2019-04,2020-04,12,noncore,2.6547383205994364,3.159851301115256,3.372610351695494,-0.5051129805158197,-0.7178720310960576,0.21275905058023792,0.5153402530299791,0.045266413603804234,-0.3054675435482085,0.2551391230855748,0.20987270948177056
STABLE_LOCAL_CORE_R14B,2019-04,2019-05,1,all_components,2.864113310440421,2.946768060836498,3.2966328279322625,-0.08265475039607706,-0.4325195174918415,0.3498647670957644,0.18707313301137538,0.12240535525497348,-0.30264668050331106,0.006831807763037801,-0.11557354749193569
STABLE_LOCAL_CORE_R14B,2019-04,2019-06,2,all_components,2.632227439134207,2.7462121212121224,3.1137614353377865,-0.11398468207791534,-0.4815339962035794,0.36754931412566405,0.23187498949978883,0.13509249831424608,-0.35397498006563144,0.012992507748403435,-0.12209999056584264
STABLE_LOCAL_CORE_R14B,2019-04,2019-07,3,all_components,2.7650480007099776,2.9300567107750517,3.3017532308061064,-0.16500871006507412,-0.5367052300961288,0.3716965200310547,0.28805250401253857,0.13815830300319623,-0.3989829326183951,0.02722787439733969,-0.11093042860585654
STABLE_LOCAL_CORE_R14B,2019-04,2019-08,4,all_components,2.6982619666552226,2.927289896128419,3.3513374821279527,-0.2290279294731965,-0.6530755154727301,0.4240475859995336,0.4265076289099722,0.17981635519203187,-0.5538701916232246,0.052453792478779473,-0.12736256271325241
STABLE_LOCAL_CORE_R14B,2019-04,2019-09,5,all_components,2.8784758927248917,2.6515151515151705,3.0383131143221482,0.2269607412097212,-0.15983722159725655,0.38679796280697776,0.025547937407930495,0.14961266403162815,-0.1236494233890926,0.05151117805046604,-0.09810148598116211
STABLE_LOCAL_CORE_R14B,2019-04,2019-10,6,all_components,2.8021702811120703,2.735849056603792,3.1358657134089576,0.06632122450827849,-0.33369543229688725,0.40001665680516574,0.11135264153580646,0.16001332572158175,-0.2669674624371107,0.004398504820277479,-0.15561482090130427
STABLE_LOCAL_CORE_R14B,2019-04,2019-11,7,all_components,2.963184631257644,3.116147308781873,3.5109081373534448,-0.1529626775242292,-0.5477235060958008,0.3947608285715716,0.3000010391298767,0.15583611177451373,-0.4324395701890091,0.023397580715381335,-0.1324385310591324
STABLE_LOCAL_CORE_R14B,2019-04,2019-12,8,all_components,3.0070230378619227,3.207547169811327,3.558695793369663,-0.20052413194940444,-0.5516727555077403,0.35114862355833587,0.304342829169503,0.12330535582691388,-0.3874382575023547,0.04020992749406216,-0.08309542833285172
STABLE_LOCAL_CORE_R14B,2019-04,2020-01,9,all_components,2.8037775933999085,3.6414565826330487,4.061563487585838,-0.8376789892331402,-1.2577858941859295,0.42010690495278924,1.582025355613098,0.1764898115890119,-1.0568090781994546,0.7017060890026554,0.5252162774136435
STABLE_LOCAL_CORE_R14B,2019-04,2020-02,10,all_components,2.916465327061026,3.7278657968313067,4.143532144321603,-0.8114004697702808,-1.2270668172605772,0.4156663474902964,1.5056929740220029,0.17277851243592385,-1.0201007641144944,0.6583707223434324,0.48559220990750857
STABLE_LOCAL_CORE_R14B,2019-04,2020-03,11,all_components,2.7722519112748736,3.4418604651162905,3.9483024516058367,-0.6696085538414169,-1.1760505403309631,0.5064419864895462,1.3830948734127504,0.2564834856794777,-1.1912027437146342,0.44837561537759374,0.19189212969811603
STABLE_LOCAL_CORE_R14B,2019-04,2020-04,12,all_components,2.6547383205994364,3.159851301115256,3.3137019947205326,-0.5051129805158197,-0.6589636741210962,0.1538506936052766,0.43423312381117435,0.023670035922824694,-0.2027640366484242,0.2551391230855748,0.2314690871627501
STABLE_LOCAL_CORE_R14B,2019-05,2019-06,1,noncore,2.3215659186028152,2.7462121212121224,2.305629128568442,-0.4246462026093072,0.015936790034373427,-0.4405829926436806,0.00025398127659970415,0.19411337340686152,-0.01404295729295646,0.18032439739050476,-0.013788976016356758
STABLE_LOCAL_CORE_R14B,2019-05,2019-07,2,noncore,2.4544734382345617,2.9300567107750517,2.223355793583114,-0.47558327254049004,0.23111764465144757,-0.7067009171919376,0.053415365669232794,0.49942618635992586,-0.3266621029088366,0.22617944912032203,-0.2732467372396038
STABLE_LOCAL_CORE_R14B,2019-05,2019-08,3,noncore,2.3862856046842817,2.927289896128419,2.2789367918157857,-0.5410042914441373,0.10734881286849607,-0.6483531043126334,0.011523767624275387,0.42036174787182845,-0.13919987213513077,0.2926856433609731,-0.12767610451085537
STABLE_LOCAL_CORE_R14B,2019-05,2019-09,4,noncore,2.5645041911045015,2.6515151515151705,2.2916573231520325,-0.08701096041066902,0.27284686795246893,-0.35985782836313795,0.07444541335147202,0.12949765663423365,-0.19637216275411867,0.007570907231587013,-0.12192674940264664
STABLE_LOCAL_CORE_R14B,2019-05,2019-10,5,noncore,2.4860939722992206,2.735849056603792,2.2852631341879657,-0.24975508430457127,0.2008308381112549,-0.4505859224158262,0.04033302553646908,0.20302767347932094,-0.1809830968798065,0.062377602135983506,-0.14065007134333743
STABLE_LOCAL_CORE_R14B,2019-05,2019-11,6,noncore,2.6430908579122336,3.116147308781873,2.692559523026586,-0.47305645086963954,-0.04946866511435255,-0.423587785755287,0.002447148828195961,0.1794266122410669,0.041908644640116816,0.22378240570937968,0.04435579346831278
STABLE_LOCAL_CORE_R14B,2019-05,2019-12,7,noncore,2.6826521633045006,3.207547169811327,2.81416873670958,-0.5248950065068265,-0.13151657340507938,-0.39337843310174714,0.017296609080213635,0.15474659162958576,0.10347156714600207,0.2755147678558015,0.12076817622621572
STABLE_LOCAL_CORE_R14B,2019-05,2020-01,8,noncore,2.475549112856198,3.6414565826330487,3.054436304576295,-1.1659074697768506,-0.5788871917200966,-0.5870202780567539,0.33511038073757987,0.34459280684982874,0.679637040494049,1.3593402280814577,1.014747421231629
STABLE_LOCAL_CORE_R14B,2019-05,2020-02,9,noncore,2.5832881769862883,3.7278657968313067,2.9355051407659642,-1.1445776198450184,-0.35221696377967593,-0.7923606560653425,0.12405678957417354,0.6278354092802999,0.558165728995614,1.3100579278500875,0.6822225185697876
STABLE_LOCAL_CORE_R14B,2019-05,2020-03,10,noncore,2.434821394895133,3.4418604651162905,2.955803898702531,-1.0070390702211576,-0.5209825038073981,-0.4860565664137595,0.27142276927342557,0.23625098575393338,0.5064539339245346,1.0141276889518935,0.7778767031979601
STABLE_LOCAL_CORE_R14B,2019-05,2020-04,11,noncore,2.562667354577941,3.159851301115256,2.789690873673367,-0.597183946537315,-0.22702351909542617,-0.3701604274418888,0.05153967822247133,0.13701874204396183,0.1680702457354495,0.3566286660018827,0.21960992395792087
STABLE_LOCAL_CORE_R14B,2019-05,2020-05,12,noncore,2.544833382719857,2.8624192059095166,3.0105073132438416,-0.3175858231896598,-0.46567393052398476,0.14808810733432498,0.21685220956965698,0.021930087533862556,-0.1379215420124657,0.10086075509105384,0.07893066755719129
STABLE_LOCAL_CORE_R14B,2019-05,2019-06,1,all_components,2.3215659186028152,2.7462121212121224,2.33057317834908,-0.4246462026093072,-0.009007259746264928,-0.41563894286304226,8.113072813668454e-05,0.1727557308243073,0.007487535838060778,0.18032439739050476,0.007568666566197452
STABLE_LOCAL_CORE_R14B,2019-05,2019-07,2,all_components,2.4544734382345617,2.9300567107750517,2.5173645696496343,-0.47558327254049004,-0.06289113141507263,-0.4126921411254174,0.003955294410667936,0.17031480334668145,0.05190935136297265,0.22617944912032203,0.05586464577364059
STABLE_LOCAL_CORE_R14B,2019-05,2019-08,3,all_components,2.3862856046842817,2.927289896128419,2.566631182448113,-0.5410042914441373,-0.18034557776383142,-0.3606587136803059,0.03252452741897017,0.13007470775353286,0.13008640818847003,0.2926856433609731,0.16261093560744022
STABLE_LOCAL_CORE_R14B,2019-05,2019-09,4,all_components,2.5645041911045015,2.6515151515151705,2.25565835396374,-0.08701096041066902,0.3088458371407614,-0.39585679755143044,0.09538575111917773,0.15670260416767418,-0.2445174480552649,0.007570907231587013,-0.14913169693608716
STABLE_LOCAL_CORE_R14B,2019-05,2019-10,5,all_components,2.4860939722992206,2.735849056603792,2.352601697256959,-0.24975508430457127,0.1334922750422618,-0.38324735934683307,0.017820187495958872,0.1468785384463206,-0.10232112380629596,0.062377602135983506,-0.08450093631033709
STABLE_LOCAL_CORE_R14B,2019-05,2019-11,6,all_components,2.6430908579122336,3.116147308781873,2.7246781062124503,-0.47305645086963954,-0.08158724830021669,-0.39146920256942286,0.0066564790852012105,0.15324813656033984,0.06387779006383865,0.22378240570937968,0.07053426914903985
STABLE_LOCAL_CORE_R14B,2019-05,2019-12,7,all_components,2.6826521633045006,3.207547169811327,2.772065920968515,-0.5248950065068265,-0.08941375766401416,-0.43548124884281236,0.007994820059599051,0.18964391809369546,0.07787602970250694,0.2755147678558015,0.08587084976210602
STABLE_LOCAL_CORE_R14B,2019-05,2020-01,8,all_components,2.475549112856198,3.6414565826330487,3.2711138417981545,-1.1659074697768506,-0.7955647289419563,-0.37034274083489427,0.6329232379364884,0.13715374568910166,0.5892632444558676,1.3593402280814577,1.222186482392356
STABLE_LOCAL_CORE_R14B,2019-05,2020-02,9,all_components,2.5832881769862883,3.7278657968313067,3.35260204640401,-1.1445776198450184,-0.7693138694177217,-0.37526375042729665,0.5918438296784674,0.14082288238476037,0.5773912157868596,1.3100579278500875,1.169235045465327
STABLE_LOCAL_CORE_R14B,2019-05,2020-03,10,all_components,2.434821394895133,3.4418604651162905,3.158671253165531,-1.0070390702211576,-0.7238498582703983,-0.2831892119507593,0.5239586173180757,0.08019612976529207,0.4099729418685258,1.0141276889518935,0.9339315591866014
STABLE_LOCAL_CORE_R14B,2019-05,2020-04,11,all_components,2.562667354577941,3.159851301115256,2.835958888448038,-0.597183946537315,-0.27329153387009697,-0.323892412667218,0.07468826248507036,0.10490629498339145,0.1770341085334209,0.3566286660018827,0.25172237101849126
STABLE_LOCAL_CORE_R14B,2019-05,2020-05,12,all_components,2.544833382719857,2.8624192059095166,3.347217772217017,-0.3175858231896598,-0.8023843894971603,0.4847985663075005,0.6438207085087306,0.23502964989380798,-0.7779896033114848,0.10086075509105384,-0.13416889480275412
STABLE_LOCAL_CORE_R14B,2019-06,2019-07,1,noncore,2.7749962958974472,2.9300567107750517,2.597516081974082,-0.15506041487760447,0.17748021392336533,-0.3325406288009698,0.03149922633428352,0.11058326980334439,-0.11803876387561309,0.02404373226201482,-0.08653953754132956
STABLE_LOCAL_CORE_R14B,2019-06,2019-08,2,noncore,2.712702405009533,2.927289896128419,2.6492727629331845,-0.21458749111888586,0.06342964207634871,-0.2780171331952346,0.004023319493933707,0.0772935263500968,-0.03526905449933259,0.04604779134469792,-0.03124573500539888
STABLE_LOCAL_CORE_R14B,2019-06,2019-09,3,noncore,2.8939277827975656,2.6515151515151705,2.6576740385764177,0.2424126312823951,0.23625374422114787,0.006158887061247231,0.05581583165851156,3.793188983319856e-05,0.002910120256909681,0.058763883805254435,0.05872595191542124
STABLE_LOCAL_CORE_R14B,2019-06,2019-10,4,noncore,2.8168071770370724,2.735849056603792,2.64725488304288,0.08095812043328054,0.16955229399419247,-0.08859417356091193,0.028747980398693078,0.007848927588940987,-0.030042690723544506,0.006554217264089557,-0.0012947103248514297
STABLE_LOCAL_CORE_R14B,2019-06,2019-11,5,noncore,2.971004904457499,3.116147308781873,3.051708080514827,-0.1451424043243743,-0.08070317605732802,-0.06443922826704629,0.0065130026257400825,0.004152414139652497,0.01040090076766757,0.02106631753306015,0.01691390339340765
