model,origin,target,h,block,as_of_utc,weight_at_destination,monthly_forecast,monthly_actual,monthly_error,monthly_weighted_error,cumulative_log_forecast,cumulative_log_actual,cumulative_log_error,cumulative_weighted_forecast,cumulative_weighted_actual,cumulative_weighted_error,n_prediction_months,n_actual_months,component_path_status,annual_forecast,annual_actual,annual_oracle,annual_error,annual_block_error,annual_other_error,block_squared_error,other_squared_error,cross_term,headline_squared_error,oracle_mse_gain,annual_oracle_status
STABLE_LOCAL_CORE_R14B,2019-04,2019-06,2,fuel,2019-05-12T21:59:00+00:00,0.029072694,0.0,-0.09433962264150386,0.09433962264150386,0.0027427069811319133,1.7190422095050963,2.4857876481768093,-0.766745438671713,0.05040922468935088,0.073245941421579,-0.022836716732228122,2.0,2.0,complete,2.632227439134207,2.7462121212121224,2.6555968496636595,-0.11398468207791534,-0.023369410529452406,-0.09061527154846294,0.0005461293484940809,0.008211127437801677,0.004235250962107678,0.012992507748403435,0.004781380310601758,complete
STABLE_LOCAL_CORE_R14B,2019-04,2019-05,1,administered,2019-05-12T21:59:00+00:00,0.15053978141016278,0.1,0.3,-0.19999999999999998,-0.030107956282032552,0.09995003330835331,0.2995508979798479,-0.1996008646714946,0.015053978141016278,0.04516193442304883,-0.030107956282032552,1.0,1.0,complete,2.864113310440421,2.946768060836498,2.8949986188411514,-0.08265475039607706,-0.030885308400730338,-0.05176944199534672,0.000953902275008224,0.0026800751245095685,0.003197830363520008,0.006831807763037801,0.004151732638528232,complete
STABLE_LOCAL_CORE_R14B,2019-04,2019-06,2,administered,2019-05-12T21:59:00+00:00,0.15053978141016278,0.0,0.2,-0.2,-0.030107956282032555,0.09995003330835331,0.49935116424715353,-0.39940113093880025,0.015053978141016278,0.07526989070508139,-0.06021591256406511,2.0,2.0,complete,2.632227439134207,2.7462121212121224,2.6939053572962575,-0.11398468207791534,-0.06167791816205037,-0.05230676391586497,0.003804165588804583,0.002735997551350034,0.006452344608248818,0.012992507748403435,0.010256510197053401,complete
STABLE_LOCAL_CORE_R14B,2019-04,2019-05,1,alcohol_tobacco,2019-05-12T21:59:00+00:00,0.092144617,0.12036906490745512,1.538461538461533,-1.4180924735540779,-0.13066958784622312,0.12029667942918107,1.526747213078838,-1.4064505336496569,0.011091361384545593,0.14176094923076873,-0.13066958784622312,1.0,1.0,complete,2.864113310440421,2.946768060836498,2.9981566337873238,-0.08265475039607706,-0.13404332334690272,0.05138857295082566,0.017967612533882318,0.002640785429922331,-0.013776590200766846,0.006831807763037801,0.00419102233311547,complete
STABLE_LOCAL_CORE_R14B,2019-04,2019-06,2,alcohol_tobacco,2019-05-12T21:59:00+00:00,0.092144617,-0.0443104061040811,-0.6238859180035639,0.5795755118994828,0.05340476356655678,0.0759764533637041,0.90090699423659,-0.8249305408728859,0.007008395984970577,0.08427322026463693,-0.07726482427966634,2.0,2.0,complete,2.632227439134207,2.7462121212121224,2.7111710232656656,-0.11398468207791534,-0.07894358413145852,-0.03504109794645682,0.006232089475520669,0.0012278785452931806,0.005532539727589585,0.012992507748403435,0.011764629203110255,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-06,1,core,2019-06-10T21:59:00+00:00,0.5509025905852826,0.2556630650790284,0.3,-0.04433693492097157,-0.02442533230657432,0.2553368030341818,0.2995508979798479,-0.04421409494566608,0.14084544486901043,0.16527077717558478,-0.02442533230657432,1.0,1.0,complete,2.3215659186028152,2.7462121212121224,2.3465099683834536,-0.4246462026093072,-0.024944049780638355,-0.39970215282866883,0.0006222056194589644,0.15976181097587253,0.01994038079517327,0.18032439739050476,0.02056258641463224,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-07,2,core,2019-06-10T21:59:00+00:00,0.5509025905852826,0.5217767662545151,1.0,-0.4782232337454849,-0.2634544183484588,0.7757570310079834,1.2945839832966564,-0.5188269522886728,0.42829361710583425,0.7161733677608674,-0.28787975065503313,2.0,2.0,complete,2.4544734382345617,2.9300567107750517,2.7485765812297265,-0.47558327254049004,-0.2941031429951648,-0.18148012954532522,0.08649665871963437,0.032935037419788024,0.10674775298089964,0.22617944912032203,0.19324441170053402,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-08,3,core,2019-06-10T21:59:00+00:00,0.5509025905852826,0.21147432435112584,0.2,0.01147432435112583,0.0063212350102510115,0.9870080631581777,1.494384249563962,-0.5073761864057842,0.5447953702331417,0.8263538858779239,-0.2815585156447821,3.0,3.0,complete,2.3862856046842817,2.927289896128419,2.673704163589683,-0.5410042914441373,-0.28741855890540124,-0.25358573253873606,0.0826094280032576,0.06430572374720739,0.14577049161050806,0.2926856433609731,0.2283799196137657,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-09,4,core,2019-06-10T21:59:00+00:00,0.5509025905852826,-0.32869391916318663,-0.9,0.5713060808368133,0.3147339999501253,0.6577727588736801,0.5903097843490557,0.06746297452462469,0.3637170386565127,0.3305415543511696,0.03317548430534317,4.0,4.0,complete,2.5645041911045015,2.6515151515151705,2.528355951737237,-0.08701096041066902,0.03614823936726452,-0.12315919977793355,0.0013066952093530526,0.015168188489940946,-0.008903976467706987,0.007570907231587013,-0.007597281258353934,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-10,5,core,2019-06-10T21:59:00+00:00,0.5509025905852826,0.41586836386386783,0.6,-0.18413163613613215,-0.10143859535610183,1.0727787802369482,1.188516952103802,-0.1157381718668537,0.5928199976515804,0.6610831087023392,-0.06826311105075866,5.0,5.0,complete,2.4860939722992206,2.735849056603792,2.5535842268845945,-0.24975508430457127,-0.06749025458537394,-0.18226482971919733,0.004554934463998589,0.033220468152567996,0.024602199519416917,0.062377602135983506,0.02915713398341551,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-11,6,core,2019-06-10T21:59:00+00:00,0.5509025905852826,0.06287809612691944,0.0,0.06287809612691944,0.03463970604739034,1.135637116371709,1.188516952103802,-0.052879835732092956,0.6274597036989707,0.6610831087023392,-0.03362340500336832,6.0,6.0,complete,2.6430908579122336,3.116147308781873,2.6751266945736334,-0.47305645086963954,-0.03203583666139975,-0.4410206142082398,0.0010262948305958845,0.19449918215661308,0.02825692872217073,0.22378240570937968,0.029283223552766607,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-12,7,core,2019-06-10T21:59:00+00:00,0.5509025905852826,0.2313445134425138,0.1,0.1313445134425138,0.07235803271464432,1.3667144404007419,1.2884669854121553,0.07824745498858665,0.7549079954721434,0.7161733677608675,0.038734627711276,7.0,7.0,complete,2.6826521633045006,3.207547169811327,2.6404767340414184,-0.5248950065068265,0.042175429263082265,-0.5670704357699088,0.0017787668335252557,0.32156887912427423,-0.047832878101998044,0.2755147678558015,-0.04605411126847275,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-01,8,core,2019-06-10T21:59:00+00:00,0.5509025905852826,0.33801263703033224,0.8,-0.4619873629696678,-0.25451003507765324,1.7041570987559445,2.0852839503298424,-0.38112685157389803,0.9411200328627163,1.1568954402290936,-0.21577540736637726,8.0,8.0,complete,2.475549112856198,3.6414565826330487,2.692006023780268,-1.1659074697768506,-0.21645691092406993,-0.9494505588527806,0.04685359428679075,0.9014563637058575,0.4110302700888095,1.3593402280814577,0.45788386437560025,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-02,9,core,2019-06-10T21:59:00+00:00,0.5509025905852826,0.34662340048745666,0.7,-0.3533765995125433,-0.194676084123678,2.050181144936769,2.7828453239723663,-0.7326641790355976,1.132075762148736,1.5425272536387915,-0.4104514914900553,9.0,9.0,complete,2.5832881769862883,3.7278657968313067,2.999516807410842,-1.1445776198450184,-0.4162286304245537,-0.7283489894204647,0.17324627278509971,0.5304922503898122,0.6063194046751755,1.3100579278500875,0.7795656774602753,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-03,10,core,2019-06-10T21:59:00+00:00,0.5509025905852826,0.07710179613675731,-0.3,0.3771017961367573,0.2077463564061027,2.127253232908061,2.482394421942494,-0.3551411890344336,1.174551341379254,1.3772564764632067,-0.20270513508395258,10.0,10.0,complete,2.434821394895133,3.4418604651162905,2.6368679806257407,-1.0070390702211576,-0.20204658573060774,-0.8049924844905498,0.04082282280539582,0.6480129000862681,0.3252919660602296,1.0141276889518935,0.36611478886562543,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-04,11,core,2019-06-10T21:59:00+00:00,0.5509025905852826,0.47523552858705137,0.2,0.27523552858705136,0.15162796571971618,2.601363082465907,2.6821946882098,-0.08083160574389325,1.4363598252160268,1.4874369945802632,-0.0510771693642364,11.0,11.0,complete,2.562667354577941,3.159851301115256,2.6094845478642155,-0.597183946537315,-0.04681719328627443,-0.5503667532510406,0.0021918495872043794,0.3029035630840918,0.05153325333058654,0.3566286660018827,0.05372510291779092,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-05,12,core,2019-06-10T21:59:00+00:00,0.5509025905852826,0.18634709581031408,0.7,-0.5136529041896859,-0.2829727155797519,2.7875367674728797,3.3797560618523237,-0.592219294379445,1.5390189230459728,1.8730688079899611,-0.3340498849439883,12.0,12.0,complete,2.544833382719857,2.8624192059095166,2.881346066027146,-0.3175858231896598,-0.33651268330728934,0.018926860117629563,0.11324078602667201,0.00035822603391231654,-0.012738256969530484,0.10086075509105384,0.10050252905714152,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-06,1,food,2019-06-10T21:59:00+00:00,0.177627679,0.11754895388211192,0.3669724770642313,-0.24942352318211938,-0.04430452151084256,0.11747991919372457,0.36630077587372417,-0.2488208566799996,0.020879947846957583,0.06518446935780015,-0.04430452151084256,1.0,1.0,complete,2.3215659186028152,2.7462121212121224,2.366811329236445,-0.4246462026093072,-0.045245410633629746,-0.37940079197567744,0.002047147183405776,0.14394496095177126,0.034332289255327726,0.18032439739050476,0.03637943643873351,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-07,2,food,2019-06-10T21:59:00+00:00,0.177627679,-0.11320353587777356,-0.5484460694698434,0.4352425335920699,0.07731112104403891,0.004212259715251285,-0.1836547807301417,0.18786704044539299,0.000771866514395439,-0.03223473301880091,0.033006599533196346,2.0,2.0,complete,2.4544734382345617,2.9300567107750517,2.4207862943989276,-0.47558327254049004,0.03368714383563409,-0.5092704163761241,0.0011348236598027,0.25935635699591086,-0.034311731535391514,0.22617944912032203,-0.03317690787558883,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-08,3,food,2019-06-10T21:59:00+00:00,0.177627679,-0.5356529284015983,-0.27573529411764053,-0.25991763428395775,-0.046168566109030244,-0.5328804327119119,-0.45977092486293625,-0.07310950784897563,-0.09437491990713365,-0.08121295333129974,-0.013161966575833899,3.0,3.0,complete,2.3862856046842817,2.927289896128419,2.3998624377583315,-0.5410042914441373,-0.013576833074049777,-0.5274274583700875,0.0001843303963206119,0.27817972384273043,0.014321589121922032,0.2926856433609731,0.01450591951824265,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-09,4,food,2019-06-10T21:59:00+00:00,0.177627679,0.4459212009791764,-0.552995391705069,0.9989165926842454,0.1774352358730909,-0.0879505145192162,-1.0143009965054626,0.9263504819862465,-0.015166971960310013,-0.179440241257567,0.164273269297257,4.0,4.0,complete,2.5645041911045015,2.6515151515151705,2.3958950446912,-0.08701096041066902,0.1686091464133015,-0.2556201068239705,0.02842904425422214,0.0653416390126981,-0.08619977603533323,0.007570907231587013,-0.057770731781111084,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-10,5,food,2019-06-10T21:59:00+00:00,0.177627679,0.392936789205565,0.8341056533827551,-0.4411688641771901,-0.07836380139086052,0.3042162944494515,-0.18365478073014152,0.4878710751795931,0.05462947789998676,-0.031279990006409686,0.08590946790639648,5.0,5.0,complete,2.4860939722992206,2.735849056603792,2.3975522454187796,-0.24975508430457127,0.08854172688044093,-0.3382968111850122,0.007839637398970596,0.1144447324579478,-0.05990676772093489,0.062377602135983506,-0.05206713032196429,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-11,6,food,2019-06-10T21:59:00+00:00,0.177627679,0.10334211324255971,1.194852941176472,-1.091510827933912,-0.1938825349692692,0.40750504649006225,1.0041161499490623,-0.596611103459,0.0729858976182178,0.18095896468109055,-0.10797306706287271,6.0,6.0,complete,2.6430908579122336,3.116147308781873,2.753131935576202,-0.47305645086963954,-0.11004107766396842,-0.3630153732056711,0.01210903877344753,0.13178016118365268,0.07989320575227947,0.22378240570937968,0.092002244525727,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-12,7,food,2019-06-10T21:59:00+00:00,0.177627679,0.4026610511534244,0.7266121707538709,-0.3239511196004465,-0.05754268548407872,0.8093575876760196,1.72810121271778,-0.9187436250417604,0.14450964555830087,0.3100253981052523,-0.16551575254695144,7.0,7.0,complete,2.6826521633045006,3.207547169811327,2.8518067850790705,-0.5248950065068265,-0.16915462177456986,-0.35574038473225666,0.028613286067697783,0.12655122132945398,0.12035026045864969,0.2755147678558015,0.1489635465263475,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-01,8,food,2019-06-10T21:59:00+00:00,0.177627679,1.111341080609716,2.3444544634806164,-1.2331133828709004,-0.21903506814319643,1.9145686484371245,4.045495469231384,-2.1309268207942598,0.34191458228435656,0.7264654029745043,-0.38455082069014784,8.0,8.0,complete,2.475549112856198,3.6414565826330487,2.867330271932872,-1.1659074697768506,-0.391781159076674,-0.7741263107001766,0.15349247660746212,0.5992715449182663,0.6065762065557293,1.3593402280814577,0.7600686831631914,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-02,9,food,2019-06-10T21:59:00+00:00,0.177627679,0.4179122004069791,0.0,0.4179122004069791,0.07423277418407455,2.3316100211615423,4.045495469231384,-1.713885448069842,0.4161473564684311,0.7264654029745043,-0.3103180465060733,9.0,9.0,complete,2.5832881769862883,3.7278657968313067,2.8992622998189974,-1.1445776198450184,-0.3159741228327091,-0.8286034970123093,0.09983964629989993,0.686583755261028,0.5236345262891594,1.3100579278500875,0.6234741725890595,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-03,10,food,2019-06-10T21:59:00+00:00,0.177627679,-0.1876659218227479,0.8810572687224738,-1.0687231905452217,-0.18983481983002248,2.1437677862267766,4.922694076515088,-2.778926290288312,0.3828126943476609,0.8829655606837566,-0.5001528663360958,10.0,10.0,complete,2.434821394895133,3.4418604651162905,2.945313423061553,-1.0070390702211576,-0.51049202816642,-0.49654704205473754,0.260602110821465,0.24655896497330929,0.5069666131571192,1.0141276889518935,0.7675687239785842,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-04,11,food,2019-06-10T21:59:00+00:00,0.177627679,-0.34932333444017777,0.6113537117903967,-0.9606770462305745,-0.17064283399051267,1.7938328932000798,5.532186603264744,-3.738353710064665,0.3207632012305114,0.9915589015571198,-0.6707957003266085,11.0,11.0,complete,2.562667354577941,3.159851301115256,3.2493020525072267,-0.597183946537315,-0.6866346979292857,0.08945075139197067,0.4714672084004414,0.008001436924588143,-0.12283997932314683,0.3566286660018827,0.34862722907729454,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-05,12,food,2019-06-10T21:59:00+00:00,0.177627679,0.2783026101884072,0.607638888888884,-0.32933627870047677,-0.05849923879606283,2.0717489586842195,6.137986811656255,-4.066237852972036,0.3701974479379199,1.099492387060591,-0.7292949391226713,12.0,12.0,complete,2.544833382719857,2.8624192059095166,3.291612860205139,-0.3175858231896598,-0.7467794774852821,0.4291936542956223,0.557679587993191,0.18420719288763013,-0.6410260257897672,0.10086075509105384,-0.08334643779657629,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-06,1,fuel,2019-06-10T21:59:00+00:00,0.029072694,1.1630472058960803,-0.09433962264150386,1.2573868285375842,0.036555622505703655,1.156335799637434,-0.0943841504706313,1.2507199501080652,0.03381291552457174,-0.0027427069811319133,0.036555622505703655,1.0,1.0,complete,2.3215659186028152,2.7462121212121224,2.2842339692929983,-0.4246462026093072,0.03733194930981698,-0.46197815191912417,0.0013936744392707445,0.21342381285060938,-0.03449308989937534,0.18032439739050476,-0.033099415460104614,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-07,2,fuel,2019-06-10T21:59:00+00:00,0.029072694,0.0,-1.3220018885741314,1.3220018885741314,0.038434156373937815,1.156335799637434,-1.4252022707201442,2.581538070357578,0.03381291552457174,-0.04117686335506973,0.07498977887964148,2.0,2.0,complete,2.4544734382345617,2.9300567107750517,2.377855229238148,-0.47558327254049004,0.0766182089964138,-0.5522014815369038,0.0058703499498181455,0.30492647621155156,-0.08461737704104767,0.22617944912032203,-0.07874702709122952,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-08,3,fuel,2019-06-10T21:59:00+00:00,0.029072694,0.0,-0.4784688995215336,0.4784688995215336,0.013910379904306292,1.156335799637434,-1.9048194970694496,3.0611552967068834,0.03381291552457174,-0.05508724325937602,0.08890015878394777,3.0,3.0,complete,2.3862856046842817,2.927289896128419,2.295490687514663,-0.5410042914441373,0.09079491716961874,-0.631799208613756,0.008243716983837928,0.3991702400049684,-0.1147283136278333,0.2926856433609731,-0.10648459664399534,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-09,4,fuel,2019-06-10T21:59:00+00:00,0.029072694,0.0,-0.48076923076922906,0.48076923076922906,0.013977256730769182,1.156335799637434,-2.386748140664338,3.5430839403017718,0.03381291552457174,-0.0690644999901452,0.10287741551471696,4.0,4.0,complete,2.5645041911045015,2.6515151515151705,2.45921250888322,-0.08701096041066902,0.10529168222128149,-0.19230264263195052,0.011086338344987325,0.03698030636323167,-0.04049573747663199,0.007570907231587013,-0.02940939913164466,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-10,5,fuel,2019-06-10T21:59:00+00:00,0.029072694,0.0,0.09661835748790981,-0.09661835748790981,-0.0028089559420286106,1.156335799637434,-2.2901764286684587,3.4465122283058927,0.03381291552457174,-0.0662555440481166,0.10006845957268835,5.0,5.0,complete,2.4860939722992206,2.735849056603792,2.3837499588469284,-0.24975508430457127,0.10234401345229216,-0.35209909775686343,0.010474297089522959,0.12397377464119727,-0.07207046959473673,0.062377602135983506,-0.061596172505213764,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-11,6,fuel,2019-06-10T21:59:00+00:00,0.029072694,0.0,-0.579150579150578,0.579150579150578,0.016837467567567533,1.156335799637434,-2.871010588243149,4.027346387880582,0.03381291552457174,-0.08309301161568412,0.11690592714025588,6.0,6.0,complete,2.6430908579122336,3.116147308781873,2.5233349561267207,-0.47305645086963954,0.11975590178551299,-0.5928123526551525,0.014341476012461432,0.35142648546053695,-0.14198555576361868,0.22378240570937968,-0.12764407975115727,complete
STABLE_LOCAL_CORE_R14B,2019-05,2019-12,7,fuel,2019-06-10T21:59:00+00:00,0.029072694,0.0,-0.4854368932038833,0.4854368932038833,0.014112958252427178,1.156335799637434,-3.357629553360439,4.5139653529978725,0.03381291552457174,-0.09720596986811131,0.13101888539268305,7.0,7.0,complete,2.6826521633045006,3.207547169811327,2.5483946791029233,-0.5248950065068265,0.13425748420157735,-0.6591524907084039,0.018025072064136793,0.43448200600709247,-0.17699231021542777,0.2755147678558015,-0.158967238151291,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-01,8,fuel,2019-06-10T21:59:00+00:00,0.029072694,0.0,0.7804878048780495,-0.7804878048780495,-0.02269088312195124,1.156335799637434,-2.580171798647439,3.7365075982848728,0.03381291552457174,-0.07451508674616006,0.1083280022707318,8.0,8.0,complete,2.475549112856198,3.6414565826330487,2.3645925600410775,-1.1659074697768506,0.11095655281512062,-1.2768640225919712,0.012311356612614652,1.6303817321897498,-0.2833528607209069,1.3593402280814577,-0.2710415041082921,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-02,9,fuel,2019-06-10T21:59:00+00:00,0.029072694,0.0,-1.4520813165537216,1.4520813165537216,0.042215915779283485,1.156335799637434,-4.042898999564483,5.199234799201917,0.03381291552457174,-0.11673100252544355,0.1505439180500153,9.0,9.0,complete,2.5832881769862883,3.7278657968313067,2.4290813665815447,-1.1445776198450184,0.1542068104047436,-1.298784430249762,0.023779740375204538,1.6868409962591988,-0.400562808784316,1.3100579278500875,-0.37678306840911135,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-03,10,fuel,2019-06-10T21:59:00+00:00,0.029072694,0.0,-5.599214145383103,5.599214145383103,0.16278423948919446,1.156335799637434,-9.804977813582038,10.961313613219472,0.03381291552457174,-0.279515242014638,0.31332815753920973,10.0,10.0,complete,2.434821394895133,3.4418604651162905,2.1144095748447196,-1.0070390702211576,0.32041182005041335,-1.327450890271571,0.10266373442801847,1.7621258660827863,-0.8506619115589111,1.0141276889518935,-0.7479981771308928,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-04,11,fuel,2019-06-10T21:59:00+00:00,0.029072694,0.0,-10.509885535900098,10.509885535900098,0.30555068616024955,1.156335799637434,-20.90917978585594,22.065515585493372,0.03381291552457174,-0.5850659281748876,0.6188788436994592,11.0,11.0,complete,2.562667354577941,3.159851301115256,1.9301343319172457,-0.597183946537315,0.6325330226606953,-1.2297169691980103,0.4000980247562757,1.5122038243335403,-1.5556731830879333,0.3566286660018827,-1.1555751583316576,complete
STABLE_LOCAL_CORE_R14B,2019-05,2020-05,12,fuel,2019-06-10T21:59:00+00:00,0.029072694,0.0,-3.488372093023251,3.488372093023251,0.1014163744186045,1.156335799637434,-24.459848631546915,25.616184431184347,0.03381291552457174,-0.6864823025934921,0.7202952181180637,12.0,12.0,complete,2.544833382719857,2.8624192059095166,1.8092690600763979,-0.3175858231896598,0.735564322643459,-1.0531501458331187,0.5410548727459306,1.1091252296683192,-1.5493193473231959,0.10086075509105384,-1.0082644745772653,complete
