origin,parent,baseline_log,h0_log,signal,error,available_from
2020-03,fast,0.26600529478115853,0.016602397168868743,-0.2494028976122898,-0.5664561968110307,2020-04-14 09:00:00
2020-04,news,0.5113714603826428,0.16866274147600135,-0.34270871890664145,-0.3115711941153372,2020-05-13 09:00:00
2020-04,fast,0.43545795974069745,0.16866274147600135,-0.2667952182646961,-0.23565769347339183,2020-05-13 09:00:00
2020-05,news,0.09091799629194755,0.23309192988945593,0.14217393359750838,0.6066433773505766,2020-06-10 09:00:00
2020-05,fast,0.04685683259945736,0.23309192988945593,0.18623509728999857,0.6507045410430667,2020-06-10 09:00:00
2020-06,news,0.2775571551206391,0.5480480610355617,0.2704909059149226,0.22119699598326825,2020-07-10 09:00:00
2020-06,fast,0.4047154923241277,0.5480480610355617,0.14333256871143402,0.09403865877977968,2020-07-10 09:00:00
2020-07,news,0.6868072861804478,0.7094350872492432,0.02262780106879536,0.5060498003469324,2020-08-13 09:00:00
2020-07,fast,0.7455213186767982,0.7094350872492432,-0.03608623142755496,0.44733576785058204,2020-08-13 09:00:00
2020-08,news,0.5085214559121431,0.24032881427573255,-0.2681926416364106,-0.5085214559121431,2020-09-10 09:00:00
2020-08,fast,0.5246756566851569,0.24032881427573255,-0.28434684240942437,-0.5246756566851569,2020-09-10 09:00:00
2020-09,news,-0.26512734265187526,-0.7711821640896637,-0.5060548214377885,-0.5380898270745507,2020-10-12 09:00:00
2020-09,fast,-0.27453732602636477,-0.7711821640896637,-0.4966448380632989,-0.5286798437000613,2020-10-12 09:00:00
2020-10,news,0.3805130658821515,0.257481615001601,-0.12303145088055051,0.11824108522175586,2020-11-10 09:00:00
2020-10,fast,0.36062144622977665,0.257481615001601,-0.10313983122817566,0.1381327048741307,2020-11-10 09:00:00
2020-11,news,0.02698573770767776,0.21163543922482936,0.1846497015171516,-0.02698573770767776,2020-12-10 09:00:00
2020-11,fast,0.01916195321919148,0.21163543922482936,0.19247348600563788,-0.01916195321919148,2020-12-10 09:00:00
2020-12,news,0.19975386939192963,0.25859838411772684,0.058844514725797215,-0.19975386939192963,2021-01-13 09:00:00
2020-12,fast,0.20266885281975314,0.25859838411772684,0.055929531297973706,-0.20266885281975314,2021-01-13 09:00:00
2021-01,news,0.3492128124665299,0.39991243046864633,0.05069961800211642,0.3483485611759942,2021-02-12 09:00:00
2021-01,fast,0.34134656835902266,0.39991243046864633,0.05856586210962367,0.35621480528350147,2021-02-12 09:00:00
2021-02,news,0.42495323491271453,0.6295036908100115,0.20455045589729692,-0.12540233693286662,2021-03-10 09:00:00
2021-02,fast,0.43838758366959707,0.6295036908100115,0.19111610714041438,-0.13883668568974916,2021-03-10 09:00:00
2021-03,news,0.0009944096873726604,-0.14922149484020666,-0.15021590452757932,-0.20119467675468042,2021-04-13 09:00:00
2021-03,fast,0.006427501449404016,-0.14922149484020666,-0.15564899628961068,-0.20662776851671177,2021-04-13 09:00:00
2021-04,news,0.36633373079508175,0.25632349861604775,-0.110010232179034,-0.06678283281523384,2021-05-11 09:00:00
2021-04,fast,0.3672144845713967,0.25632349861604775,-0.11089098595534896,-0.06766358659154881,2021-05-11 09:00:00
2021-05,news,0.10200853333972795,0.5740243159297717,0.47201578259004373,0.2971935936140174,2021-06-10 09:00:00
2021-05,fast,0.10729952649254251,0.5740243159297717,0.46672478943722917,0.29190260046120287,2021-06-10 09:00:00
2021-06,news,0.27438730914007214,0.4091590995303142,0.13477179039024206,0.6215868280071183,2021-07-13 09:00:00
2021-06,fast,0.2945166698890667,0.4091590995303142,0.11464242964124749,0.6014574672581237,2021-07-13 09:00:00
2021-07,news,0.8182158043968402,1.073581800030381,0.2553659956335408,0.6706454449782253,2021-08-10 09:00:00
2021-07,fast,0.886115502237406,1.073581800030381,0.18746629779297497,0.6027457471376595,2021-08-10 09:00:00
2021-08,news,0.6008248642070944,0.4315295333135353,-0.16929533089355908,0.394208221109714,2021-09-10 09:00:00
2021-08,fast,0.6180701641018262,0.4315295333135353,-0.18654063078829097,0.3769629212149821,2021-09-10 09:00:00
2021-09,news,0.1535548936549268,-0.159912043358015,-0.3134669370129418,0.04624537261237882,2021-10-11 09:00:00
2021-09,fast,0.1358134775727894,-0.159912043358015,-0.2957255209308044,0.06398678869451624,2021-10-11 09:00:00
2021-10,news,1.0769698076168381,0.7722876016769656,-0.3046822059398725,0.2146527190377947,2021-11-10 09:00:00
2021-10,fast,1.049428002321329,0.7722876016769656,-0.2771404006443633,0.2421945243333039,2021-11-10 09:00:00
2021-11,news,0.7019107931567928,0.6688804142074466,-0.03303037894934624,0.39208321067664353,2021-12-10 09:00:00
2021-11,fast,0.6705780179172997,0.6688804142074466,-0.0016976037098530572,0.4234159859161367,2021-12-10 09:00:00
2021-12,news,1.014196857118272,1.2689755622519843,0.25477870513371226,-0.21737989220058462,2022-01-12 09:00:00
2021-12,fast,0.9783341106697775,1.2689755622519843,0.2906414515822068,-0.1815171457520901,2022-01-12 09:00:00
2022-01,news,1.1960942473391347,1.1471750341160685,-0.04891921322306625,0.4896174593031557,2022-02-14 09:00:00
2022-01,fast,1.1442607974513181,1.1471750341160685,0.002914236664750325,0.5414509091909723,2022-02-14 09:00:00
2022-02,news,1.3025722245539493,1.0680659758684987,-0.23450624868545056,-0.40659808740675885,2022-03-10 09:00:00
2022-02,fast,1.2543723210899826,1.0680659758684987,-0.18630634522148393,-0.3583981839427922,2022-03-10 09:00:00
2022-03,news,0.7287537943387135,0.09578700234437124,-0.6329667919943422,-0.031192420696189327,2022-04-11 09:00:00
2022-03,fast,0.6635286545229113,0.09578700234437124,-0.5677416521785401,0.03403271911961281,2022-04-11 09:00:00
2022-04,news,1.1779109740255407,1.000561795177593,-0.17734917884794776,0.3109502753495248,2022-05-10 09:00:00
2022-04,fast,1.117864232080746,1.000561795177593,-0.117302436903153,0.37099701729431955,2022-05-10 09:00:00
2022-05,news,1.105783607910043,1.8452212545138198,0.7394376466037769,0.284506908989099,2022-06-10 09:00:00
2022-05,fast,1.0559789899555587,1.8452212545138198,0.7892422645582611,0.33431152694358324,2022-06-10 09:00:00
2022-06,news,1.3233216762427076,1.4154315393340837,0.09210986309137614,0.1655395731323579,2022-07-13 09:00:00
2022-06,fast,1.2740119516328912,1.4154315393340837,0.14141958770119256,0.21484929774217432,2022-07-13 09:00:00
2022-07,news,1.772527937898706,2.131899184279257,0.35937124638055096,-0.18519302226969114,2022-08-10 09:00:00
2022-07,fast,1.7210114974819768,2.131899184279257,0.41088768679728016,-0.13367658185296194,2022-08-10 09:00:00
2022-08,news,1.1937780369708364,1.455717047574716,0.2619390106038797,-0.29780389982364597,2022-09-12 09:00:00
2022-08,fast,1.126652721506632,1.455717047574716,0.3290643260680841,-0.23067858435944155,2022-09-12 09:00:00
2022-09,news,0.46396250807643313,0.5498458832763368,0.08588337519990363,-0.16441161009658523,2022-10-11 09:00:00
2022-09,fast,0.38741978622465423,0.5498458832763368,0.16242609705168254,-0.08786888824480632,2022-10-11 09:00:00
2022-10,news,1.3821689354519482,1.52102712349153,0.13885818803958183,-0.18931184892456798,2022-11-10 09:00:00
2022-10,fast,1.31207786065029,1.52102712349153,0.20894926284123994,-0.11922077412290988,2022-11-10 09:00:00
2022-11,news,0.8892472428505289,0.9781008632942296,0.08885362044370071,-0.49004511589678357,2022-12-12 09:00:00
2022-11,fast,0.822553625698927,0.9781008632942296,0.15554723759530265,-0.42335149874518163,2022-12-12 09:00:00
2022-12,news,0.8652003773130319,0.5839514249286508,-0.2812489523843811,-0.46599825035928655,2023-01-11 09:00:00
2022-12,fast,0.7926256295246575,0.5839514249286508,-0.20867420459600672,-0.3934235025709122,2023-01-11 09:00:00
2023-01,news,1.0350618644431866,1.0014025564889373,-0.03365930795424932,-0.2382448995254992,2023-02-10 09:00:00
2023-01,fast,0.9882959440346264,1.0014025564889373,0.013106612454310884,-0.191478979116939,2023-02-10 09:00:00
2023-02,news,0.8071196884592138,0.694814750645573,-0.11230493781364081,-0.10955831481668965,2023-03-10 09:00:00
2023-02,fast,0.7818074696603659,0.694814750645573,-0.08699271901479289,-0.08424609601784172,2023-03-10 09:00:00
2023-03,news,0.37840554397100973,0.3458972998708952,-0.03250824410011455,-0.1786052777037041,2023-04-13 09:00:00
2023-03,fast,0.3630629198008271,0.3458972998708952,-0.01716561992993193,-0.16326265353352148,2023-04-13 09:00:00
2023-04,news,0.8052997635052527,0.862337181434949,0.0570374179296963,-0.605499497237947,2023-05-11 09:00:00
2023-04,fast,0.7967504261953118,0.862337181434949,0.0655867552396372,-0.5969501599280062,2023-05-11 09:00:00
2023-05,news,0.40217268736319967,0.41857887586050696,0.016406188497307295,-0.3022226540548464,2023-06-12 09:00:00
2023-05,fast,0.3979360471517215,0.41857887586050696,0.020642828708785477,-0.2979860138433682,2023-06-12 09:00:00
2023-06,news,0.39922679478491324,0.2785430704515579,-0.12068372433335534,0.09952735631899412,2023-07-13 09:00:00
2023-06,fast,0.412204306172825,0.2785430704515579,-0.1336612357212671,0.08654984493108236,2023-07-13 09:00:00
2023-07,news,0.8256746307517273,0.9214324327542903,0.09575780200256301,0.16935845456508103,2023-08-10 09:00:00
2023-07,fast,0.8580955179618308,0.9214324327542903,0.06333691479245951,0.13693756735497753,2023-08-10 09:00:00
2023-08,news,0.32741421569752643,0.6229621479465218,0.2955479322489954,-0.1276139494302208,2023-09-11 09:00:00
2023-08,fast,0.36875945339582145,0.6229621479465218,0.2542026945507004,-0.16895918712851582,2023-09-11 09:00:00
2023-09,news,-0.3793792064850773,-0.18028388451243393,0.19909532197264335,-0.22242802607122436,2023-10-10 09:00:00
2023-09,fast,-0.3399814017943971,-0.18028388451243393,0.15969751728196319,-0.2618258307619045,2023-10-10 09:00:00
2023-10,news,0.5222365802560144,0.6656884875009376,0.14345190724492318,-0.22268568227616647,2023-11-10 09:00:00
2023-10,fast,0.5600293729280852,0.6656884875009376,0.10565911457285238,-0.2604784749482373,2023-11-10 09:00:00
2023-11,news,-0.033435451165336805,0.28748471370839807,0.32092016487373487,0.1333854844736901,2023-12-11 09:00:00
2023-11,fast,0.004383076623726195,0.28748471370839807,0.28310163708467184,0.09556695668462711,2023-12-11 09:00:00
2023-12,news,0.13631040611169187,0.29992230859687485,0.16361190248518298,-0.13631040611169187,2024-01-11 09:00:00
2023-12,fast,0.18766380795465676,0.29992230859687485,0.1122585006422181,-0.18766380795465676,2024-01-11 09:00:00
2024-01,news,0.41671464510564266,0.29661868094002003,-0.12009596416562263,-0.21691437883833703,2024-02-15 09:00:00
2024-01,fast,0.4737424324854218,0.29661868094002003,-0.17712375154540178,-0.2739421662181162,2024-02-15 09:00:00
2024-02,news,0.17413522687220792,0.19657487445996383,0.022439647587755907,0.32461892423169947,2024-03-11 09:00:00
2024-02,fast,0.21640294497935694,0.19657487445996383,-0.019828070519393115,0.28235120612455045,2024-03-11 09:00:00
2024-03,news,-0.13670210824695678,0.1293132023762069,0.26601531062316364,0.23665214155531009,2024-04-10 09:00:00
2024-03,fast,-0.07404815056208813,0.1293132023762069,0.20336135293829502,0.17399818387044144,2024-04-10 09:00:00
2024-04,news,0.382857745720799,0.4568041858970427,0.07394644017624369,-0.2829077124124457,2024-05-13 09:00:00
2024-04,fast,0.4499413244562336,0.4568041858970427,0.006862861440809109,-0.3499912911478803,2024-05-13 09:00:00
2024-05,news,0.13479959978279535,0.07884430349710231,-0.05595529628569304,-0.03484956647444204,2024-06-11 09:00:00
2024-05,fast,0.1798793183209191,0.07884430349710231,-0.1010350148238168,-0.0799292850125658,2024-06-11 09:00:00
2024-06,news,0.2424648712346214,0.29108859098595335,0.04862371975133195,-0.1425148379262681,2024-07-10 09:00:00
2024-06,fast,0.2860803606372552,0.29108859098595335,0.005008230348698128,-0.18613032732890192,2024-07-10 09:00:00
2024-07,news,0.5986917128895685,0.5334233440431506,-0.06526836884641785,0.4953022909438679,2024-08-12 09:00:00
2024-07,fast,0.6375715502745505,0.5334233440431506,-0.10414820623139986,0.4564224535588859,2024-08-12 09:00:00
2024-08,news,0.14407797777444603,0.36892791470310327,0.22484993692865723,0.055722288492859595,2024-09-10 09:00:00
2024-08,fast,0.20931821897835026,0.36892791470310327,0.159609695724753,-0.009517952711044636,2024-09-10 09:00:00
2024-09,news,-0.5306838307182029,-0.3482105537979481,0.18247327692025483,-0.17177766297824304,2024-10-10 09:00:00
2024-09,fast,-0.4754346632207636,-0.3482105537979481,0.12722410942281553,-0.22702683047568234,2024-10-10 09:00:00
2024-10,news,0.38999363348749494,0.21133800365650243,-0.1786556298309925,0.009208493466250411,2024-11-11 09:00:00
2024-10,fast,0.4293242029414879,0.21133800365650243,-0.21798619928498544,-0.030122075987742525,2024-11-11 09:00:00
2024-11,news,-0.06247877314028244,-0.012476805109241077,0.050001968031041365,0.06247877314028244,2024-12-10 09:00:00
2024-11,fast,-0.024631704584514635,-0.012476805109241077,0.012154899475273559,0.024631704584514635,2024-12-10 09:00:00
2024-12,news,0.050277748166248054,0.11899737136907458,0.06871962320282653,-0.050277748166248054,2025-01-13 09:00:00
2024-12,fast,0.08944620270564382,0.11899737136907458,0.029551168663430757,-0.08944620270564382,2025-01-13 09:00:00
2025-01,news,0.3790436396560981,0.2757466560301013,-0.10329698362599682,0.11971051144780925,2025-02-12 09:00:00
2025-01,fast,0.41365084366347127,0.2757466560301013,-0.13790418763336998,0.0851033074404361,2025-02-12 09:00:00
2025-02,news,0.2797395274434873,0.40038667362450614,0.12064714618101885,0.21901462366042007,2025-03-11 09:00:00
2025-02,fast,0.3176673028858199,0.40038667362450614,0.08271937073868624,0.18108684821808746,2025-03-11 09:00:00
2025-03,news,-0.09507810391169116,0.16534249634087303,0.2604206002525642,0.09507810391169116,2025-04-10 09:00:00
2025-03,fast,-0.05249362513229183,0.16534249634087303,0.21783612147316486,0.05249362513229183,2025-04-10 09:00:00
2025-04,news,0.3276674188171609,0.26901176581826935,-0.05865565299889153,-0.12786715254985526,2025-05-13 09:00:00
2025-04,fast,0.364877511507644,0.26901176581826935,-0.09586574568937467,-0.1650772452403384,2025-05-13 09:00:00
2025-05,news,0.19001657321554194,0.028707122909474792,-0.16130945030606714,0.009783693051763687,2025-06-10 09:00:00
2025-05,fast,0.21385054518312502,0.028707122909474792,-0.18514342227365022,-0.014050278915819392,2025-06-10 09:00:00
2025-06,news,0.28768727145285466,0.17725549051922332,-0.11043178093363135,0.011863626526993243,2025-07-10 09:00:00
2025-06,fast,0.30977717407959443,0.17725549051922332,-0.1325216835603711,-0.010226276099746523,2025-07-10 09:00:00
2025-07,news,0.8057811743668458,0.7896056373900682,-0.01617553697677765,0.09019296278034461,2025-08-08 09:00:00
2025-07,fast,0.8264154354419508,0.7896056373900682,-0.03680979805188267,0.06955870170523959,2025-08-08 09:00:00
2025-08,news,0.1388620818526047,0.2908037431043076,0.15194166125170291,0.1606888161272432,2025-09-10 09:00:00
2025-08,fast,0.15924152657326557,0.2908037431043076,0.13156221653104205,0.14030937140658234,2025-09-10 09:00:00
2025-09,news,-0.5185041145908695,-0.4994719070027559,0.019032207588113637,-0.1839573791055764,2025-10-10 09:00:00
2025-09,fast,-0.4933967828234248,-0.4994719070027559,-0.006075124179331093,-0.20906471087302114,2025-10-10 09:00:00
2025-10,news,0.4492841859757893,0.28849085786496903,-0.16079332811082026,-0.050082059022043934,2025-11-11 09:00:00
2025-10,fast,0.46011269166015933,0.28849085786496903,-0.1716218337951903,-0.06091056470641398,2025-11-11 09:00:00
2025-11,news,-0.022327757209076454,-0.03036661838506792,-0.008038861175991466,-0.07772227614927689,2025-12-10 09:00:00
2025-11,fast,-0.013832031229117914,-0.03036661838506792,-0.016534587155950006,-0.08621800212923543,2025-12-10 09:00:00
2025-12,news,0.021056183407287626,0.014927449409975905,-0.006128733997311722,0.178744082860018,2026-01-13 09:00:00
2025-12,fast,0.027243539404613687,0.014927449409975905,-0.012316089994637782,0.17255672686269194,2026-01-13 09:00:00
2026-01,news,0.47999280622981194,0.415271150464727,-0.06472165576508493,-0.08079067927606659,2026-02-13 09:00:00
2026-01,fast,0.4989805965155416,0.415271150464727,-0.0837094460508146,-0.09977846956179626,2026-02-13 09:00:00
2026-02,news,0.3173910410318814,0.40274827419750053,0.0853572331656191,0.18136311007202593,2026-03-10 09:00:00
2026-02,fast,0.3258694310690726,0.40274827419750053,0.07687884312842791,0.17288472003483474,2026-03-10 09:00:00
2026-03,news,-0.07460215602502168,0.08736193078108333,0.16196408680610502,0.2744024222923273,2026-04-14 09:00:00
2026-03,fast,-0.05773608146346637,0.08736193078108333,0.1450980122445497,0.257536347730772,2026-04-14 09:00:00
2026-04,news,0.3782068083351048,0.38662691793644605,0.008420109601341264,-0.07865591035525688,2026-05-13 09:00:00
2026-04,fast,0.40297996470767883,0.38662691793644605,-0.016353046771232782,-0.10342906672783092,2026-05-13 09:00:00
2026-05,news,0.2840537847383199,0.26409057753938364,-0.01996320719893624,-0.08425351847101425,2026-06-10 09:00:00
2026-05,fast,0.29378877704478445,0.26409057753938364,-0.029698199505400813,-0.09398851077747883,2026-06-10 09:00:00
2026-06,news,0.3494671119161278,0.376540259741446,0.027073147825318222,-0.049916213936279874,2026-07-10 09:00:00
2026-06,fast,0.3510710711308842,0.376540259741446,0.0254691886105618,-0.0515201731510363,2026-07-10 09:00:00
2026-07,news,0.8917608818353016,0.7712641573478992,-0.12049672448740234,0.10327220348150679,2026-08-11 09:00:00
2026-07,fast,0.8933884193145443,0.7712641573478992,-0.12212426196664505,0.10164466600226407,2026-08-11 09:00:00
