scope,component,model,sample,h,metric,n_intended,n_scored,n_missing_forecast,n_missing_actual,rmse,mae,bias
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_origins,10,cumulative_pct,21,21,0,0,3.918122312386636,3.1430182464281686,2.203371810831351
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_origins,11,mm,20,20,0,0,0.8766503381196699,0.7421777689830145,0.4442865649341707
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_origins,11,cumulative_log,20,20,0,0,4.266852813266637,3.377523533144841,2.477920553437059
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_origins,11,cumulative_pct,20,20,0,0,4.3400076517933535,3.4535435739296814,2.514821633551203
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_origins,12,mm,19,19,0,0,0.8954055260761158,0.7418315731190731,0.43226922486870584
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_origins,12,cumulative_log,19,19,0,0,4.410608751042893,3.5303008312446966,2.6339074975384147
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_origins,12,cumulative_pct,19,19,0,0,4.5027305601613605,3.623773220540166,2.6869186840306996
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,0,mm,372,372,0,0,0.9059539310719676,0.768652773446785,0.28647333980795425
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,0,cumulative_log,372,372,0,0,3.3895076768150525,2.468711140927506,1.858542166208801
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,0,cumulative_pct,372,372,0,0,3.4137981419257835,2.4907814183678023,1.867587670582427
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,1,mm,31,31,0,0,0.8927154191518211,0.7615216816536977,0.18154168198567822
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,1,cumulative_log,31,31,0,0,0.8899717523323014,0.7596679366281688,0.18451669111507646
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,1,cumulative_pct,31,31,0,0,0.8927154191518211,0.7615216816536977,0.18154168198567822
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,2,mm,31,31,0,0,0.8786896071226755,0.7446957800150643,0.21266407526769585
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,2,cumulative_log,31,31,0,0,1.2731172778885318,0.9505342636291105,0.45328152260167187
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,2,cumulative_pct,31,31,0,0,1.2725538933302958,0.9508656462026777,0.4519145867757877
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,3,mm,31,31,0,0,0.821830526041376,0.6886966525737596,0.2373512034730677
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,3,cumulative_log,31,31,0,0,1.606142771908648,1.2732481228465746,0.7115057864830292
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,3,cumulative_pct,31,31,0,0,1.6082607799235267,1.2767857229788657,0.7116201595408429
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,4,mm,31,31,0,0,0.8678900300057618,0.735306588253246,0.24885492533833908
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,4,cumulative_log,31,31,0,0,1.8652711974008453,1.481703418459097,0.9411037238974173
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,4,cumulative_pct,31,31,0,0,1.8677502978862082,1.4864570492296934,0.9421624552109309
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,5,mm,31,31,0,0,0.8765671998586209,0.7470750994837434,0.27708904887185243
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,5,cumulative_log,31,31,0,0,2.2569523105997655,1.890812194975992,1.2868358921460112
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,5,cumulative_pct,31,31,0,0,2.2603814192434286,1.9001636919045324,1.28887567136752
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,6,mm,31,31,0,0,0.9159920058043999,0.7793018276199154,0.29664429264176345
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,6,cumulative_log,31,31,0,0,2.7438865936609447,2.356043842526627,1.64172344765366
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,6,cumulative_pct,31,31,0,0,2.7532402906826845,2.370448803926324,1.644006452507031
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,7,mm,31,31,0,0,0.9184230657971667,0.7821420736079816,0.30124272291304055
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,7,cumulative_log,31,31,0,0,3.0801492211948664,2.583770282877018,1.8724132369804554
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,7,cumulative_pct,31,31,0,0,3.093445092759801,2.602606411659309,1.8760881647575798
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,8,mm,31,31,0,0,0.9300252802606103,0.7911956956657333,0.31611196240336803
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,8,cumulative_log,31,31,0,0,3.5505974505908977,3.01706980266739,2.2535501364350754
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,8,cumulative_pct,31,31,0,0,3.564285410073149,3.0394392102027883,2.2566626659610645
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,9,mm,31,31,0,0,0.931658873587659,0.7831481950880219,0.3273099231424579
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,9,cumulative_log,31,31,0,0,3.9420790967728965,3.214121657580346,2.61558200337643
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,9,cumulative_pct,31,31,0,0,3.9641221579961377,3.2418239780751836,2.6276378796437756
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,10,mm,31,31,0,0,0.9639290354969875,0.8227522185364298,0.3351298124700019
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,10,cumulative_log,31,31,0,0,4.611117444475272,3.6508536683774,3.0290599605634236
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,10,cumulative_pct,31,31,0,0,4.648961277075902,3.6929701619462745,3.0481313712911393
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,11,mm,31,31,0,0,0.9517778253694572,0.8106458742947713,0.3430916106821244
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,11,cumulative_log,31,31,0,0,5.204159215730549,4.065733278657259,3.482578796677608
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,11,cumulative_pct,31,31,0,0,5.252887478788111,4.118656720570152,3.510199646130069
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,12,mm,31,31,0,0,0.9123966836699497,0.7773515945690544,0.3606488185060617
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,12,cumulative_log,31,31,0,0,5.548951724483443,4.380975221905088,3.8303547965757567
original_R16_calendar,food,FOOD_H0_SELECT_R18,recent_targets,12,cumulative_pct,31,31,0,0,5.6101482435065755,4.447637942064129,3.872211311817703
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,0,mm,969,969,0,0,1.1404514442954339,0.8968998736223752,-0.05149902203042438
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,0,cumulative_log,969,969,0,0,4.852386378173911,3.138337856461401,-0.4586910595448469
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,0,cumulative_pct,969,969,0,0,5.22196775049239,3.2868232450552846,-0.5891151277384148
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,1,mm,88,88,0,0,1.0232022715568962,0.8091832768029302,-0.0783389224693202
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,1,cumulative_log,88,88,0,0,1.0140911154344288,0.8043763478988293,-0.07173201476488583
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,1,cumulative_pct,88,88,0,0,1.0232022715568962,0.8091832768029302,-0.0783389224693202
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,2,mm,86,86,0,0,1.038573148320072,0.8145274974784753,-0.060502975065314005
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,2,cumulative_log,86,86,0,0,1.5787904931634944,1.180901722321771,-0.12867098486823828
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,2,cumulative_pct,86,86,0,0,1.6063473684921825,1.1939385257042336,-0.14416804288100613
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,3,mm,84,84,0,0,1.0704954073045156,0.8333704089273434,-0.06417024545372822
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,3,cumulative_log,84,84,0,0,2.1507666169678044,1.614168881091787,-0.17795004682569657
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,3,cumulative_pct,84,84,0,0,2.210895873000191,1.6431809343512376,-0.20736155403469225
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,4,mm,83,83,0,0,1.1114825220068036,0.882295820903248,-0.06023314083730972
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,4,cumulative_log,83,83,0,0,2.787135382320635,2.0050760788107724,-0.24786805204624185
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,4,cumulative_pct,83,83,0,0,2.8923721650057215,2.05466312698959,-0.2981229780443931
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,5,mm,82,82,0,0,1.123337033064083,0.8868783442826751,-0.06992774659286893
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,5,cumulative_log,82,82,0,0,3.419391123931726,2.517420693111301,-0.3223625065101211
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,5,cumulative_pct,82,82,0,0,3.5763456002745357,2.593990454620611,-0.39635044496192773
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,6,mm,81,81,0,0,1.1560452899979983,0.9189143593828427,-0.06109649857730436
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,6,cumulative_log,81,81,0,0,4.1242355417361365,3.038305571640669,-0.3917886896376417
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,6,cumulative_pct,81,81,0,0,4.342083434200361,3.1456944533996074,-0.49448420084685035
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,7,mm,80,80,0,0,1.1656830430711695,0.9204606381421329,-0.047908607057441516
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,7,cumulative_log,80,80,0,0,4.776928171422327,3.5153473454561093,-0.492357912714276
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,7,cumulative_pct,80,80,0,0,5.06732560004861,3.659632953065034,-0.6262028416672152
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,8,mm,79,79,0,0,1.1817043107465226,0.9356279864791084,-0.04251376249918437
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,8,cumulative_log,79,79,0,0,5.432122239107994,3.9987568639265887,-0.5599079026666766
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,8,cumulative_pct,79,79,0,0,5.797448738410505,4.183589605742804,-0.7279864654762433
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,9,mm,78,78,0,0,1.1937351293395229,0.9317455912040146,-0.026874147153899113
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,9,cumulative_log,78,78,0,0,6.043448181393258,4.371432081135835,-0.6443108564783865
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,9,cumulative_pct,78,78,0,0,6.493293669227628,4.600234693383525,-0.8451693341996108
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,10,mm,77,77,0,0,1.213631668325275,0.9547764373204372,-0.033265395390659806
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,10,cumulative_log,77,77,0,0,6.689889838431557,4.764126332649907,-0.7659615066560364
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,10,cumulative_pct,77,77,0,0,7.240785819316818,5.045461722287902,-1.0054693729279878
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,11,mm,76,76,0,0,1.2090608277485595,0.9528980372624725,-0.018892412631851818
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,11,cumulative_log,76,76,0,0,7.308517235308345,5.1869399000648055,-0.854375824375235
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,11,cumulative_pct,76,76,0,0,7.962578310660087,5.523049857708674,-1.1340396698339905
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,12,mm,75,75,0,0,1.212194670154669,0.9504409995928501,-0.04597613755254293
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,12,cumulative_log,75,75,0,0,7.857031489417367,5.53356700334735,-1.008198003401951
original_R16_calendar,food,FOOD_H0_SLOW_R18,full,12,cumulative_pct,75,75,0,0,8.621583482760613,5.928364184994979,-1.3294029952663615
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,0,mm,294,294,0,0,0.8349411917806164,0.7079309860890892,0.2821335713189829
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,0,cumulative_log,294,294,0,0,2.7152402663140536,1.9755316064945248,1.2087313592395874
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,0,cumulative_pct,294,294,0,0,2.751356528372618,2.0035273981596586,1.2203248205803785
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,1,mm,30,30,0,0,0.850838590540939,0.729292311488856,0.1299796451652359
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,1,cumulative_log,30,30,0,0,0.8489410036670604,0.7279082280870646,0.13358527439020243
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,1,cumulative_pct,30,30,0,0,0.850838590540939,0.729292311488856,0.1299796451652359
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,2,mm,29,29,0,0,0.837098150954551,0.7195824499486724,0.15085890349458875
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,2,cumulative_log,29,29,0,0,1.1170047803418506,0.8369807530842241,0.30543471957213447
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,2,cumulative_pct,29,29,0,0,1.1146340626574025,0.8365358208510693,0.30317434353266975
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,3,mm,28,28,0,0,0.7841358412880259,0.6604734509448784,0.1607695608691124
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,3,cumulative_log,28,28,0,0,1.3218303937524736,1.0674421181988627,0.44551310293922297
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,3,cumulative_pct,28,28,0,0,1.3238020887777169,1.0709603789403197,0.44524136227679406
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,4,mm,27,27,0,0,0.7895896745703175,0.6763915551580992,0.24523503882967237
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,4,cumulative_log,27,27,0,0,1.6059317354099245,1.28599258211796,0.6653040439175131
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,4,cumulative_pct,27,27,0,0,1.6105326194304388,1.2915863241350092,0.6666554939653189
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,5,mm,26,26,0,0,0.7883005294650676,0.6860399076704987,0.24946319326063596
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,5,cumulative_log,26,26,0,0,1.9595928723983607,1.6366507733630025,0.9165251815272559
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,5,cumulative_pct,26,26,0,0,1.9658395306400775,1.6476236630881662,0.9187802539863442
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,6,mm,25,25,0,0,0.839921320912411,0.7170529396258645,0.2528601860167667
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,6,cumulative_log,25,25,0,0,2.4411267258297134,2.058036641255355,1.1722793516128769
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,6,cumulative_pct,25,25,0,0,2.4566513507322796,2.0764167030639733,1.1756281873040506
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,7,mm,24,24,0,0,0.841382281839396,0.7124226107450164,0.2943974369732645
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,7,cumulative_log,24,24,0,0,2.735097616306293,2.2549380674527804,1.3361018831697207
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,7,cumulative_pct,24,24,0,0,2.7644009400375444,2.2840779613257127,1.3456585590776455
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,8,mm,23,23,0,0,0.86111373084001,0.7286299776939853,0.35521804713288924
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,8,cumulative_log,23,23,0,0,3.248851758184899,2.6928847078588545,1.6637929838066043
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,8,cumulative_pct,23,23,0,0,3.285396696423277,2.7317311388392245,1.6766844922525534
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,9,mm,22,22,0,0,0.8182052649902325,0.6759444103939032,0.43031993855227474
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,9,cumulative_log,22,22,0,0,3.5313300100662732,2.760279003896682,1.969946301753058
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,9,cumulative_pct,22,22,0,0,3.5763358947827673,2.805307255534522,1.9936527150649475
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,10,mm,21,21,0,0,0.8645495005087773,0.7238140651799808,0.4257662948950074
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,10,cumulative_log,21,21,0,0,3.8542412450779513,3.079781048565114,2.1739278073750268
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,10,cumulative_pct,21,21,0,0,3.918122312386636,3.1430182464281686,2.203371810831351
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,11,mm,20,20,0,0,0.8766503381196699,0.7421777689830145,0.4442865649341707
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,11,cumulative_log,20,20,0,0,4.266852813266637,3.377523533144841,2.477920553437059
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,11,cumulative_pct,20,20,0,0,4.3400076517933535,3.4535435739296814,2.514821633551203
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,12,mm,19,19,0,0,0.8954055260761158,0.7418315731190731,0.43226922486870584
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,12,cumulative_log,19,19,0,0,4.410608751042893,3.5303008312446966,2.6339074975384147
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_origins,12,cumulative_pct,19,19,0,0,4.5027305601613605,3.623773220540166,2.6869186840306996
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,0,mm,372,372,0,0,0.9059539310719676,0.768652773446785,0.28647333980795425
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,0,cumulative_log,372,372,0,0,3.3895076768150525,2.468711140927506,1.858542166208801
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,0,cumulative_pct,372,372,0,0,3.4137981419257835,2.4907814183678023,1.867587670582427
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,1,mm,31,31,0,0,0.8927154191518211,0.7615216816536977,0.18154168198567822
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,1,cumulative_log,31,31,0,0,0.8899717523323014,0.7596679366281688,0.18451669111507646
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,1,cumulative_pct,31,31,0,0,0.8927154191518211,0.7615216816536977,0.18154168198567822
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,2,mm,31,31,0,0,0.8786896071226755,0.7446957800150643,0.21266407526769585
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,2,cumulative_log,31,31,0,0,1.2731172778885318,0.9505342636291105,0.45328152260167187
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,2,cumulative_pct,31,31,0,0,1.2725538933302958,0.9508656462026777,0.4519145867757877
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,3,mm,31,31,0,0,0.821830526041376,0.6886966525737596,0.2373512034730677
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,3,cumulative_log,31,31,0,0,1.606142771908648,1.2732481228465746,0.7115057864830292
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,3,cumulative_pct,31,31,0,0,1.6082607799235267,1.2767857229788657,0.7116201595408429
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,4,mm,31,31,0,0,0.8678900300057618,0.735306588253246,0.24885492533833908
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,4,cumulative_log,31,31,0,0,1.8652711974008453,1.481703418459097,0.9411037238974173
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,4,cumulative_pct,31,31,0,0,1.8677502978862082,1.4864570492296934,0.9421624552109309
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,5,mm,31,31,0,0,0.8765671998586209,0.7470750994837434,0.27708904887185243
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,5,cumulative_log,31,31,0,0,2.2569523105997655,1.890812194975992,1.2868358921460112
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,5,cumulative_pct,31,31,0,0,2.2603814192434286,1.9001636919045324,1.28887567136752
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,6,mm,31,31,0,0,0.9159920058043999,0.7793018276199154,0.29664429264176345
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,6,cumulative_log,31,31,0,0,2.7438865936609447,2.356043842526627,1.64172344765366
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,6,cumulative_pct,31,31,0,0,2.7532402906826845,2.370448803926324,1.644006452507031
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,7,mm,31,31,0,0,0.9184230657971667,0.7821420736079816,0.30124272291304055
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,7,cumulative_log,31,31,0,0,3.0801492211948664,2.583770282877018,1.8724132369804554
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,7,cumulative_pct,31,31,0,0,3.093445092759801,2.602606411659309,1.8760881647575798
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,8,mm,31,31,0,0,0.9300252802606103,0.7911956956657333,0.31611196240336803
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,8,cumulative_log,31,31,0,0,3.5505974505908977,3.01706980266739,2.2535501364350754
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,8,cumulative_pct,31,31,0,0,3.564285410073149,3.0394392102027883,2.2566626659610645
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,9,mm,31,31,0,0,0.931658873587659,0.7831481950880219,0.3273099231424579
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,9,cumulative_log,31,31,0,0,3.9420790967728965,3.214121657580346,2.61558200337643
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,9,cumulative_pct,31,31,0,0,3.9641221579961377,3.2418239780751836,2.6276378796437756
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,10,mm,31,31,0,0,0.9639290354969875,0.8227522185364298,0.3351298124700019
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,10,cumulative_log,31,31,0,0,4.611117444475272,3.6508536683774,3.0290599605634236
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,10,cumulative_pct,31,31,0,0,4.648961277075902,3.6929701619462745,3.0481313712911393
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,11,mm,31,31,0,0,0.9517778253694572,0.8106458742947713,0.3430916106821244
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,11,cumulative_log,31,31,0,0,5.204159215730549,4.065733278657259,3.482578796677608
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,11,cumulative_pct,31,31,0,0,5.252887478788111,4.118656720570152,3.510199646130069
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,12,mm,31,31,0,0,0.9123966836699497,0.7773515945690544,0.3606488185060617
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,12,cumulative_log,31,31,0,0,5.548951724483443,4.380975221905088,3.8303547965757567
original_R16_calendar,food,FOOD_H0_SLOW_R18,recent_targets,12,cumulative_pct,31,31,0,0,5.6101482435065755,4.447637942064129,3.872211311817703
original_R16_calendar,food,STATE_FAST_R15,full,0,mm,969,969,0,0,1.147418339467946,0.9029267388239697,-0.05104257877971554
original_R16_calendar,food,STATE_FAST_R15,full,0,cumulative_log,969,969,0,0,4.95497920975335,3.233349714802367,-0.4616482458973981
original_R16_calendar,food,STATE_FAST_R15,full,0,cumulative_pct,969,969,0,0,5.327957023029555,3.3853078336686377,-0.5944697316005367
original_R16_calendar,food,STATE_FAST_R15,full,1,mm,88,88,0,0,1.0215721857504672,0.8021712788252703,-0.0775518967719505
original_R16_calendar,food,STATE_FAST_R15,full,1,cumulative_log,88,88,0,0,1.0121233943178762,0.7973979103514217,-0.07085558967882223
original_R16_calendar,food,STATE_FAST_R15,full,1,cumulative_pct,88,88,0,0,1.0215721857504672,0.8021712788252703,-0.0775518967719505
original_R16_calendar,food,STATE_FAST_R15,full,2,mm,86,86,0,0,1.052120278423024,0.8220116847056578,-0.059657330830532374
original_R16_calendar,food,STATE_FAST_R15,full,2,cumulative_log,86,86,0,0,1.5948828676007487,1.1899652405841772,-0.12669915399057755
original_R16_calendar,food,STATE_FAST_R15,full,2,cumulative_pct,86,86,0,0,1.6239619712536875,1.203366612817006,-0.14255941966759522
original_R16_calendar,food,STATE_FAST_R15,full,3,mm,84,84,0,0,1.1004367484130022,0.8660520772327076,-0.0623809900730421
original_R16_calendar,food,STATE_FAST_R15,full,3,cumulative_log,84,84,0,0,2.2187922230247343,1.6677791564099667,-0.17189875651481046
original_R16_calendar,food,STATE_FAST_R15,full,3,cumulative_pct,84,84,0,0,2.279941861718881,1.6971955981403049,-0.2019336343539765
original_R16_calendar,food,STATE_FAST_R15,full,4,mm,83,83,0,0,1.1187263213822527,0.8872594035005825,-0.05715876495433573
original_R16_calendar,food,STATE_FAST_R15,full,4,cumulative_log,83,83,0,0,2.870348689639167,2.0987608606227615,-0.23409721163843555
original_R16_calendar,food,STATE_FAST_R15,full,4,cumulative_pct,83,83,0,0,2.9765494549679263,2.1499314225673776,-0.2844223816719809
original_R16_calendar,food,STATE_FAST_R15,full,5,mm,82,82,0,0,1.1459115120029002,0.9076831971697722,-0.06833304986823181
original_R16_calendar,food,STATE_FAST_R15,full,5,cumulative_log,82,82,0,0,3.544308862168977,2.6261279189213544,-0.3123317489158203
original_R16_calendar,food,STATE_FAST_R15,full,5,cumulative_pct,82,82,0,0,3.7032515870313585,2.705297629790442,-0.386447811585487
original_R16_calendar,food,STATE_FAST_R15,full,6,mm,81,81,0,0,1.1655942021290515,0.9259092973333604,-0.060589366177222104
original_R16_calendar,food,STATE_FAST_R15,full,6,cumulative_log,81,81,0,0,4.263087729288976,3.1389854505928816,-0.38744136528603185
original_R16_calendar,food,STATE_FAST_R15,full,6,cumulative_pct,81,81,0,0,4.483775786748054,3.2495568159852906,-0.49055564152194314
original_R16_calendar,food,STATE_FAST_R15,full,7,mm,80,80,0,0,1.1720517319788806,0.926258361746968,-0.046557288794456364
original_R16_calendar,food,STATE_FAST_R15,full,7,cumulative_log,80,80,0,0,4.934148431159777,3.6514814130487023,-0.4786879504855106
original_R16_calendar,food,STATE_FAST_R15,full,7,cumulative_pct,80,80,0,0,5.228669731012675,3.8005931328774762,-0.6134139948172745
original_R16_calendar,food,STATE_FAST_R15,full,8,mm,79,79,0,0,1.1870069864956905,0.9370502785115824,-0.0428172828599312
original_R16_calendar,food,STATE_FAST_R15,full,8,cumulative_log,79,79,0,0,5.589370948778705,4.126588546573749,-0.562824451750434
original_R16_calendar,food,STATE_FAST_R15,full,8,cumulative_pct,79,79,0,0,5.9606304229911435,4.3169808448417735,-0.7329096251749866
