origin,state_log,raw_log,actual_log,signal
2019-02,0.333389735903218,0.6269883180885677,0.7462721201589595,0.2935985821853497
2019-03,-0.12848020029093676,0.13784435387667127,0.0,0.26632455416760803
2019-04,-0.18696592292237602,0.0733146271875585,-0.6526829696684437,0.2602805501099345
2019-05,0.44016393869719755,0.1436274344907738,1.945406419814402,-0.29653650420642375
2019-06,0.1172677986201613,0.1848915320321398,0.3663007758737242,0.06762373341197848
2019-07,-0.10768745874069124,0.3097481463265113,-0.5499555566038659,0.41743560506720256
2019-08,-0.5896081123969322,-0.3399837846223124,-0.2761161441327946,0.24962432777461985
2019-09,0.3335979660271708,-0.04442330854623544,-0.5545300716425263,-0.37802127457340623
2019-10,0.4794060168049866,0.6074347086418279,0.8306462157753209,0.1280286918368413
2019-11,0.023226887736886567,0.6571264643558332,1.1877709306792035,0.6338995766189467
2019-12,0.3885623558049068,0.23894955781337887,0.7239850627687172,-0.1496127979915279
2020-01,1.2014293125077287,1.2632432822297963,2.317394256513605,0.06181396972206765
2020-02,0.517382495963468,0.6351450886888423,0.0,0.11776259272537437
2020-03,-0.28638329348660496,-0.5907526448589303,0.8771986072837041,-0.30436935137232535
2020-04,-0.25916015075195176,-0.1891208813289398,0.6094925267496567,0.07003926942301195
2020-05,0.6496190122701402,0.4173758788467815,0.6058002083915106,-0.23224313342335867
2020-06,-0.0232035713326115,-0.25153661901141533,-0.5190323070692742,-0.22833304767880383
2020-07,-0.44912917425829246,-0.5664559087339881,-1.4853920987962344,-0.11732673447569564
2020-08,-0.6630919256762946,-0.6513826298224479,-0.5295687574710346,0.011709295853846724
2020-09,0.12082231746026462,0.14629296382805257,-1.2466768765130052,0.025470646367787952
2020-10,0.28612848679493674,0.17917078310229123,0.6252811797186855,-0.10695770369264551
2020-11,0.2174555090149353,0.12674465097907422,-0.08908686558014622,-0.09071085803586107
2020-12,0.37090749468962164,0.32298437879382075,-1.2556218775412589,-0.047923115895800894
2021-01,1.3839913543907583,0.7796493929996875,3.0224522908726392,-0.6043419613910708
2021-02,0.2786974602129219,0.06724377025578125,0.0,-0.21145368995714064
2021-03,-0.10175940797332259,-0.009732939707673935,0.0,0.09202646826564866
2021-04,0.10589920711426301,-0.0053460132678669415,0.7850018505927085,-0.11124522038212996
2021-05,0.7132434229837097,0.8632495586679454,-0.6100236782139348,0.1500061356842357
2021-06,0.3009103360643688,0.001279942050492466,-0.26258220776676566,-0.2996303940138763
2021-07,-0.30347805503881004,-0.4221854333279628,0.34995661262643374,-0.11870737828915279
2021-08,-0.5683652161037851,-0.32222555898371597,0.2616660891171687,0.24613965712006913
2021-09,-0.08853097125290581,-0.3025348789738311,-0.9628083128975664,-0.21400390772092526
2021-10,0.4603487373603577,0.5858283333813032,-0.3524232722529774,0.12547959602094555
2021-11,0.49947289101586345,0.7768019624560571,1.0535654960333805,0.2773290714401937
2021-12,0.40664695015770946,0.8290966203638955,0.6962604280718896,0.42244967020618607
2022-01,1.9036588920235011,1.4598862710841143,4.328210559970739,-0.44377262093938685
2022-02,0.5601966682936705,0.7140226828941512,1.4020848241938246,0.15382601460048062
2022-03,0.4314682878265625,1.0667069149555521,0.7343974255758496,0.6352386271289896
2022-04,0.8097723884925789,1.4154902075466078,3.5147387765645597,0.6057178190540289
2022-05,1.7711007345348908,3.498373001081407,3.319486561117234,1.727272266546516
2022-06,1.3630862963077033,2.343400245595199,2.1780808461392027,0.9803139492874959
2022-07,0.506262290990791,1.00850568684417,1.4749529926062195,0.502243395853379
2022-08,0.2839953450878519,0.5898850012477316,0.5111365637235821,0.3058896561598797
2022-09,0.3477401988878237,-0.24141086650320798,0.2182612725317874,-0.5891510653910317
2022-10,0.8621002443192369,0.9249905906997601,2.9361221197391387,0.06289034638052315
2022-11,1.0759626183633495,1.4782708221730056,1.8182319083190563,0.40230820380965615
2022-12,0.6885803527784304,0.6337082489552558,0.27681678576128377,-0.054872103823174645
2023-01,2.319611884902862,2.025011498113089,3.79706631214907,-0.29460038678977307
2023-02,0.7809021559152514,0.5298198554060276,0.6631324035381354,-0.25108230050922375
2023-03,0.448424616119911,0.5918418165589918,0.39577888074169465,0.1434172004390808
2023-04,0.3269364067234424,0.48819037988888,-1.6595136903010257,0.1612539731654376
2023-05,0.35081687681068197,0.3746644623990554,0.932718287513886,0.02384758558837341
2023-06,-0.41378592256269986,-1.0126945162449947,0.0,-0.5989085936822949
2023-07,-0.6370887710030892,-1.0982929303586844,-0.7989390033478969,-0.4612041593555951
2023-08,-0.7148267092087088,-0.8525696259144591,-0.9402352678390429,-0.13774291670575023
2023-09,-0.6843145201953675,-1.5629108653353863,-1.632689328742856,-0.8785963451400187
2023-10,0.23815836773458454,-0.1817822690696496,0.8196767204178457,-0.4199406368042341
2023-11,-0.0967665600624773,0.023400567664541044,-0.408998525152505,0.12016712772701835
2023-12,0.05305194269421118,-0.5356168154025575,-1.4448135747385962,-0.5886687580967687
2024-01,1.8360223738880503,2.344041248013963,0.06927606789005836,0.5080188741259126
2024-02,0.10652975760377598,-0.065834200139692,-0.2773926882725348,-0.17236395774346797
2024-03,-0.08502247805974555,0.019066560896853275,-0.7668214640178874,0.10408903895659882
2024-04,-0.12073140111902847,0.9709232974563131,1.6655485640415577,1.0916546985753417
2024-05,0.4952845216290208,0.8866529024439072,-0.06884681855417085,0.39136838081488634
2024-06,-0.14358521125240356,-0.07727171842209306,-0.5524875931969717,0.0663134928303105
2024-07,-0.37161642993707344,-0.7671628842494128,0.34566228679107525,-0.39554645431233937
2024-08,-0.4383945350414669,-0.3550852940098295,0.48192864359489107,0.0833092410316374
2024-09,-0.23768333639116102,-0.8050669607874271,0.7526549386350396,-0.5673836243962661
2024-10,0.7108248475377398,0.9300905769718254,0.27229424584558615,0.21926572943408562
2024-11,0.746670995699556,0.5408476673823523,0.4070561929942187,-0.20582332831720362
2024-12,0.24955763619867194,-0.08629317784446526,-0.6793504388398119,-0.3358508140431372
2025-01,2.1848022983220132,2.827697398264049,3.087493564537425,0.6428950999420358
2025-02,0.46720151558273654,0.47718623675710437,-0.5966209278570815,0.009984721174367828
2025-03,0.04406850069753958,0.045785252940444866,0.7947061692531747,0.001716752242905288
2025-04,0.293557676701111,0.6347755314863749,-0.2642009462838715,0.3412178547852639
2025-05,0.8254241633659386,1.3836445935397061,1.2487838918205583,0.5582204301737675
2025-06,0.277182799495238,0.26560054621216267,0.19575862695178614,-0.011582253283075328
2025-07,-0.11360199701253233,-0.04458617841753441,-0.65402456806099,0.06901581859499792
2025-08,-0.12808513266725524,-0.25155472873228,0.0,-0.12346959606502478
2025-09,-0.3791354786980951,-1.2612000208864518,-1.1217537620096252,-0.8820645421883566
2025-10,0.6010557866203752,0.679931461019977,1.1217537620096323,0.07887567439960186
2025-11,-0.05938294413120199,-0.26025990799263976,-0.9891277478742637,-0.20087696386143777
2025-12,-0.3961750925842868,-1.1102625092350318,-1.132967800414285,-0.7140874166507449
2026-01,1.6593430785732832,2.0430164594927303,2.7109098108108043,0.383673380919447
2026-02,-0.6875335193867047,-1.0711396094391312,-1.5779420103965194,-0.3836060900524265
2026-03,-0.36602471823143945,-0.7661410377631435,-0.6648960665251167,-0.400116319531704
2026-04,-0.16293525530807745,0.2799205309726409,-0.40107005634072834,0.44285578628071837
2026-05,0.5999409711533523,0.9085745662712394,0.6010034784889626,0.3086335951178871
2026-06,-0.3052531052937514,-0.2634861958277387,-1.2730490186147847,0.04176690946601269
2026-07,-0.922222173929119,-0.5476722350647224,-0.40540596065525136,0.3745499388643966
